timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
539374058,539274037,0.00074248546,0.0055536735,0.016661918,67240471,0,0.620214,0.45723888,0.09768096,0.023713805,0.024036618,0.0095928935,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
539383955,539283992,0.0007006862,0.005396309,0.015998889,67240471,0,0.6214621,0.45815244,0.09768096,0.023713805,0.024036618,0.0095928935,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
539573061,539473129,0.0009086348,0.008797121,0.017387968,67240471,0,0.6208202,0.46049458,0.10926669,0.056809492,0.025402347,0.00062801683,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
539772192,539672221,0.0010916085,0.009070407,0.014549111,67240471,0,0.62273026,0.46022812,0.12201147,0.04902589,0.025461793,0.015794571,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
539971262,539871313,0.00087390846,0.005729541,0.016369198,67240471,0,0.62114257,0.4587769,0.12101452,0.017487809,0.028416574,0.011210504,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
540170330,540070405,0.0010605587,0.0071054683,0.021785256,67240471,0,0.6115303,0.45827338,0.12843794,0.031900156,0.03090833,0.012059498,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
540369502,540269497,0.0011398069,0.0031016793,0.015040081,67240471,0,0.60405964,0.4543386,0.11681777,0.009386363,0.032536723,0.0007604251,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
540568734,540468590,0.0009070552,0.008851552,0.02425874,67240471,0,0.595523,0.4497313,0.11695201,0.030830322,0.03528033,0.011840373,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
540777587,540677636,0.0010689002,0.0123545835,0.030001288,67240471,0,0.59121984,0.4473296,0.13349047,0.03662168,0.034678724,0.002269615,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
540976698,540876728,0.0012289587,0.016547859,0.036632527,67240471,0,0.58594686,0.44768405,0.13178724,0.06338415,0.033450194,0.012730115,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
541175767,541075820,0.00087606034,0.010384375,0.026884994,67240471,0,0.58437026,0.44617042,0.10773896,0.02519884,0.032117017,0.007054319,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
541374883,541274912,0.00091421837,0.012156313,0.029153802,67240471,0,0.5817997,0.44417486,0.10810694,0.0516462,0.031137627,0.0038673151,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
541573969,541474005,0.0008226315,0.004034816,0.006606219,67240471,0,0.5793029,0.4458528,0.07917755,0.03949359,0.027923161,0.0023331584,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
541773151,541673097,0.0005413876,0.0019748241,0.0053464696,67240471,0,0.5808077,0.44592363,0.07151005,0.009935414,0.026829218,0.0021903056,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
541972174,541872189,0.00058219425,0.0043005287,0.0075713973,67240471,0,0.58127296,0.4454093,0.07052839,0.0334215,0.025605245,0.008375558,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
542171273,542071281,0.00068429444,0.0037346175,0.008833394,67240471,0,0.5824674,0.44885984,0.06980443,0.040888254,0.026197175,0.0032128817,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
542370293,542270373,0.00066423503,0.012398279,0.025535537,67240471,0,0.5835628,0.44857857,0.06762017,0.08059652,0.028060665,0.015723703,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
542569409,542469465,0.00067774777,0.0077546383,0.018694805,67240471,0,0.5844371,0.44813943,0.082616314,0.02240641,0.025618548,0.011861398,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
542768533,542668558,0.00077067444,0.0071456553,0.013129762,67240471,0,0.581177,0.44954622,0.08300646,0.043315496,0.022668727,0.0018463884,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
542977538,542877604,0.0005581208,0.009324317,0.018738769,67240471,0,0.58062005,0.4488705,0.07915226,0.024454903,0.022325113,0.0033145007,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
543176614,543076696,0.00070752646,0.008046203,0.015725069,67240471,0,0.5803659,0.44793826,0.082227364,0.07770432,0.021878349,0.0060355472,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
543375730,543275789,0.0006796872,0.008687117,0.018649425,67240471,0,0.5801963,0.4470234,0.066316344,0.032643113,0.019023554,0.0056773447,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,0,0,895,16,100,16,85,4,0,0,0,0,0,0,0
