timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
540316962,540316782,-0.0041597076,-0.0029971877,0.00031896774
540334382,540334202,-0.0021026507,-0.0027947398,-0.0004878149
540356781,540356600,0.001639707,0.0028345108,-0.00018983847
540376688,540376509,0.0045643346,0.0050242795,-0.0006990968
540394110,540393930,0.0015753191,0.005389993,-0.00092349015
540416508,540416328,0.001479974,0.0065282406,-0.0014708797
540436416,540436237,0.004577973,0.009794084,-0.0007858996
540458816,540458635,0.0019895583,0.009668341,-0.00081512285
540476234,540476055,0.0008411445,0.009124489,-0.0014304675
540496143,540495965,-0.00021793507,0.0091324905,-0.001278969
540516052,540515874,0.0013662335,0.009707076,-0.001112327
540535967,540535783,9.099022e-06,0.007954894,-0.0016745571
540555870,540555692,-0.0031404458,0.00700737,-0.00126751
540575788,540575603,-0.0046034995,0.0070705554,-0.0010533857
540598178,540597999,-0.004549697,0.007307628,-0.00093607465
540615602,540615420,-0.005651569,0.006399406,-0.0012756521
540635515,540635329,-0.007806219,0.006783098,-0.001478619
540657907,540657727,-0.008441882,0.0059330417,-0.0014064929
540675329,540675148,-0.007306056,0.006087864,-0.0010759053
540695237,540695057,-0.0070479847,0.005149913,-0.001081205
540717696,540717455,-0.0050395336,0.0014090964,-0.00063482043
540737563,540737364,-0.0055495556,0.001146711,-0.00075885537
540754963,540754784,-0.0045610294,0.001141646,-0.0006808373
540777364,540777182,-0.0041144993,0.0014265459,-6.801309e-05
540797270,540797091,-0.0019942708,0.0007798262,-0.00071701175
540814691,540814512,0.0003977213,0.0017287112,-0.0004794714
540834599,540834421,0.0029224698,0.0028342835,-0.0010655166
540856997,540856819,0.0029131845,0.0036526911,-0.001237127
540876906,540876728,0.0034162216,0.004772162,-0.00055439724
540894330,540894149,0.0018473268,0.0057534967,-0.0005026753
540916724,540916547,0.0047930777,0.006832543,-0.0005678281
540936636,540936456,0.0045505892,0.0067916624,-0.0011324182
540954056,540953876,0.0044033267,0.007417286,-0.0009713387
540976452,540976274,0.004798455,0.006910423,-0.0016965447
540996361,540996183,0.0044197533,0.008340169,-0.0011136038
541018761,541018581,0.0015506055,0.0055386173,-0.001003942
541036178,541036002,0.0005122721,0.0045882855,-0.0012164207
541056089,541055911,0.00082462654,0.0030851627,-0.0014890837
541078492,541078309,0.0010400694,0.00065138517,-0.0012704302
541095906,541095730,-0.00094248913,-0.0023048045,-0.0008388029
541115819,541115639,-0.002482796,-0.004334904,-0.0014546355
541135727,541135548,-0.001995029,-0.0044961944,-0.0001331002
541158126,541157946,-0.0038074534,-0.0048859576,-0.00057422835
541175545,541175366,-0.0034017116,-0.0047936616,-0.0007089628
541195454,541195276,-0.001491772,-0.0048942724,9.564962e-05
541217854,541217673,0.0010606349,-0.0051511144,-0.00050291605
541235273,541235094,0.00012963824,-0.0043007657,-0.00034572743
541255181,541255003,-0.0013179015,-0.0033406722,-9.9097146e-05
541277581,541277401,-0.00037228875,-0.002447882,-0.00053509464
541297490,541297310,0.003007342,-0.0008452459,-0.00013062032
541314910,541314731,0.0046860278,-2.8182054e-05,-0.00021149428
541337307,541337129,0.0047998037,0.0001364653,-0.00015496137
541357218,541357038,0.005539462,0.0008131624,-0.0007696294
541374641,541374459,0.0054062093,0.0012018892,-8.799159e-05
541394548,541394368,0.004414892,-0.00023510784,-0.0008324946
541416946,541416766,0.0052801203,0.00079009053,-0.0010910938
541436858,541436678,0.0062863342,0.0007350568,-0.00034204032
541454275,541454095,0.0062777987,0.0019613921,-0.0010212332
541476673,541476493,0.0048109777,0.0034228482,-0.0011867199
541496582,541496402,0.0027716095,0.0032857822,-0.0009790373
541514004,541513823,0.0029941183,0.004965472,-0.0019463929
541536398,541536221,0.0025611296,0.0032532045,-0.00044781854
541556309,541556130,0.00026793592,0.0028105315,-0.0016507031
541578710,541578530,-0.0023255646,0.00041945046,-0.0010348544
541596126,541595949,-0.0036354288,-0.0019621553,-0.0014970643
541616036,541615858,-0.002426682,-0.002409,-0.0015463778
541638435,541638256,-0.0040264484,-0.005129383,-0.0014880807
541655862,541655676,-0.004632598,-0.0053848345,-0.00066748983
541675765,541675585,-0.005821986,-0.0065770634,-0.0013832289
541695673,541695495,-0.005120944,-0.006358643,-0.00056168647
541718071,541717892,-0.0052992534,-0.0067530684,-0.0008881299
541735494,541735313,-0.0052415915,-0.0066868775,-0.0010740475
541755405,541755222,-0.0045833085,-0.007151827,-0.0010051611
541777803,541777620,-0.0041166805,-0.008442228,-0.00062977313
541795221,541795041,-0.0032347627,-0.0085833445,-0.0006295354
541815132,541814950,-0.0023782663,-0.008900314,-0.00074126385
541837529,541837348,-0.0012604259,-0.0073751705,-0.00093776174
541857439,541857257,0.00028848834,-0.0058179563,0.00023776526
541874858,541874678,0.00059004314,-0.005418102,-0.0006072782
541897258,541897075,0.0024189278,-0.005525904,4.28278e-05
541917165,541916985,0.0038600396,-0.002896841,-0.001199868
541934642,541934405,0.006082222,-0.002610631,-0.00040397
541956980,541956803,0.0046810117,-0.0014667597,-0.00086295
541976893,541976712,0.0040844204,-0.0008706206,-0.0009324453
541996800,541996621,0.0039017256,0.00038106903,-0.0008199692
542014220,542014042,0.0035785474,0.0006096484,-0.0014843987
542036621,542036440,0.0026903376,-0.0008377938,-0.002009024
542056530,542056349,0.0022972748,-0.0012131773,-0.0007295753
542073948,542073770,0.00043120421,-0.0020653151,-0.00029084855
542096348,542096168,-0.001588881,-0.0035137588,-0.0008373216
542116254,542116077,-0.0026755705,-0.0036909727,0.00015425682
542138658,542138475,-0.0032251757,-0.004426052,-0.0008324529
542156073,542155895,-0.004495945,-0.0045121494,-0.00097515923
542175982,542175804,-0.0036511514,-0.005388724,-0.0009825153
542198383,542198202,-0.0014015865,-0.005424967,-0.0005835886
542215800,542215623,-0.0014453009,-0.0054099085,-0.0006884348
542235710,542235532,-0.001081394,-0.0052269874,-0.0012044115
542258110,542257930,-0.0013610385,-0.004856254,-0.0012057566
542278022,542277839,6.636977e-05,-0.0030379298,-0.0010878437
542295438,542295260,-0.0012330506,-0.002342622,-0.0004996117
542315352,542315169,-0.0018078033,-0.0006658833,-0.00044801924
542337745,542337567,-0.000977559,0.00036920304,-0.0004049649
542355170,542354987,0.0011506286,0.0012373494,-0.0002445418
542375076,542374897,-0.00016589649,0.0015631793,-0.00079334364
542397478,542397294,-0.001133224,0.002309537,-0.00079644774
542417382,542417204,-0.0013391636,0.0039785546,-0.0008510256
542434803,542434624,-0.0013740323,0.0051422385,-0.0007302426
542457201,542457022,-0.0017018393,0.004885077,-0.0010181058
542477111,542476931,-0.0011003446,0.0062128473,-0.0016244252
542494531,542494352,-0.0004198067,0.006732939,-0.0017207193
542516931,542516750,-0.0011872277,0.006566951,-0.00086492253
542536840,542536659,-0.001394352,0.0058531836,-0.0014312847
542556752,542556568,-0.0011245422,0.005225867,-0.00044939085
542574173,542573989,-0.00016976893,0.005551314,-0.00083899195
542596564,542596386,-0.00080885924,0.0035073673,-0.00074897544
542616474,542616296,2.2642314e-05,0.0037078937,-0.0009144312
542633898,542633716,0.00043329783,0.0036641792,-0.00042513898
542656292,542656114,-0.00040179864,0.0018865638,-0.00040575257
542676207,542676023,4.1261315e-05,0.0011033628,-0.0004557455
542698602,542698421,0.00018034875,-0.0007281521,-0.00084893545
542716019,542715842,0.0014031474,-0.0011353684,-0.00089296093
542735931,542735751,-0.00031017885,-0.0019920173,-0.00085886475
542758329,542758149,-0.0021656454,-0.002877857,-0.0014507037
542775749,542775570,-0.0016401839,-0.0035409294,-0.0010029792
542795657,542795479,-0.00016522408,-0.0040915376,-0.0016451059
542818057,542817877,0.0022024158,-0.0033010177,-0.0004054422
542838030,542837786,0.0005165469,-0.0036614856,5.2826945e-06
542855387,542855206,0.00026478432,-0.0027418474,-0.00051951874
542875298,542875116,-0.00018666871,-0.0016286096,-0.0008891367
542897694,542897513,0.00030758046,-0.0006530357,-0.00064066495
542915112,542914934,-0.0018673353,-0.0014826616,-0.00062002847
542935024,542934843,-0.0012534074,6.310572e-05,-0.00077730813
542957419,542957241,-0.0020545926,-0.00010853424,-0.0010847969
542977330,542977150,-0.003297735,-0.00045712758,-0.0010699965
542994752,542994571,-0.0044483,-0.00037863967,-0.0008789003
543017146,543016969,-0.0020576753,0.00012220652,-0.00072842906
543037056,543036878,-0.00070056506,0.0017226022,-0.0002803479
543054479,543054299,-0.0013824943,0.0021262518,-0.0011085151
543076873,543076696,-0.0034449715,0.0023472114,-0.0014294551
543096787,543096606,-0.0011583492,0.0038060988,-0.0009819679
543116696,543116515,-0.0007460546,0.0038010292,-0.0007267264
543134146,543133935,-0.00021195412,0.0041053942,-0.0007693332
543156512,543156333,0.0006932374,0.0039075105,-0.00031903572
543176422,543176242,0.0010869112,0.005969819,-0.0004000524
543193842,543193663,0.0015383251,0.0062174858,-0.0013568557
543216240,543216061,0.0005758628,0.0049611162,-0.0012845702
543236147,543235970,0.0008037109,0.0043985555,-0.00066457014
543258549,543258368,0.00089251995,0.0045606405,-0.00093384436
543275968,543275789,0.00020700507,0.004260559,-0.0012286431
543295876,543295698,-0.0021424927,0.0053229686,-0.00090153096
543318277,543318096,-0.0009603221,0.0033083125,-0.0013658588
543335694,543335516,-0.00054802,0.0036471742,-0.0010718189
543355604,543355425,-0.00303513,0.0028157542,-0.0010831056
543378004,543377823,-0.0038596485,0.0030598259,-0.00084191794
543395460,543395244,-0.0045466833,0.0018428592,-0.00022032531
543415330,543415153,-0.005307466,0.0023063705,-0.00096311537
543435244,543435062,-0.0033729225,0.0020163972,-0.00074383616
543457641,543457460,-0.0032390542,0.001980402,-0.0011363232
543475059,543474881,-0.004319977,0.0023691016,-0.0010477544
543494971,543494790,-0.0065608397,0.0028987047,-0.0012113038
543517366,543517188,-0.006563697,0.004778804,-0.0005939191
543537276,543537097,-0.00544093,0.0061896914,-0.0015541562
543554699,543554518,-0.0040324237,0.0061796946,-0.0012532321
543577095,543576916,-0.0031255614,0.005652596,-0.00075785955
543597004,543596825,-0.0038522612,0.004516104,-0.0010357944
543614427,543614245,-0.0016700961,0.0030923695,-0.0006836257
543636822,543636643,-0.0013790801,0.0020454568,-0.00062711607
543656731,543656552,-0.001506146,0.00083426945,-0.00092917867
543676644,543676462,-0.0016382802,0.00022693537,-0.00055981986
543694072,543693887,-0.0011978,0.000578986,-0.00017134147
543716460,543716280,0.00075438246,0.0005479383,-0.00082796975
543736367,543736189,0.0010507684,0.001697382,-0.00037899613
543753794,543753610,0.00074084476,0.0027839532,-0.00085868384
543776186,543776008,-0.0004351642,0.003835904,-0.00041999086
543796096,543795917,0.0008870959,0.0026540163,-0.0006147695
543818499,543818315,0.0015215352,0.0018217026,-0.0006013524
543835915,543835735,3.2220036e-05,0.0030174272,-0.0007701318
543855823,543855645,0.0004217662,0.004053775,-0.001134159
543878223,543878043,0.0006265901,0.0021622695,-0.00055999495
543895643,543895463,-0.0009738989,0.0023570291,-0.0009389401
543915550,543915372,-0.0020401403,0.002147706,-0.00028616446
543937956,543937770,-0.0037236363,-0.0014983336,-0.000481972
543957899,543957679,0.0015364625,9.717862e-05,-0.00076077203
543975280,543975100,-0.002535319,0.001925139,-0.00057788193
543995190,543995009,0.0011373702,0.00067944033,-0.000548644
544017587,544017407,0.002715622,-0.001617901,-0.00090172584
544035008,544034828,0.005664671,-0.0033345737,-0.0002913638
544054922,544054737,0.004449839,-0.0007393437,-0.0010307801
544077314,544077135,-9.813532e-05,-0.0022668287,-0.00054939487
544097225,544097046,-0.0016441736,-0.002397836,-0.0013306225
544114648,544114466,4.2025e-05,-0.0028596995,-0.0005891137
544137041,544136862,0.00035653077,-0.0029768592,-0.0004268873
544156949,544156772,-0.00057035685,-0.0041007693,-0.0012249639
544174372,544174192,-0.0017844308,-0.0028070873,-0.0009597528
544196770,544196590,-0.0014099609,-0.00357362,-0.00046621473
544216677,544216499,-0.0028387979,-0.0035694474,-0.0009335987
544236590,544236408,-0.0018711071,-0.0051985076,-0.0008446085
544256500,544256318,-0.0009666011,-0.0047606463,-0.00016200938
544276404,544276227,-0.0005897414,-0.0044380054,-0.00081097847
544296318,544296136,-0.0020998362,-0.0035939445,-0.00016367366
544313780,544313557,-0.0028233696,-0.0056212526,-0.00083317235
544336132,544335955,-0.00032084435,-0.0049557155,-0.0005538857
544356041,544355864,0.0020991154,-0.004509316,-0.00012246124
544378439,544378262,0.0004386343,-0.0034951842,-0.00053908513
544395860,544395682,0.00025992095,-0.003236905,-0.00050392956
544415771,544415592,0.003254814,-0.0036199996,-0.00012576627
544438169,544437989,0.003835651,-0.004036797,-0.00025200634
544455589,544455410,0.0024812594,-0.004688522,-0.0003072396
544475501,544475319,0.0032765558,-0.0011305212,-0.00048977765
544497898,544497717,0.00041556358,-0.00069480564,-0.0003786988
544517834,544517626,0.0045078704,-0.00054950034,-0.001038329
544535228,544535047,0.005545739,-0.0013077632,-0.00020568259
544555139,544554960,0.0061533162,-0.0027765709,-0.00019660825
544577532,544577354,0.011336984,0.0005102323,-0.00017864676
544594952,544594774,0.008865802,-0.0009644063,-0.00046164938
544614866,544614684,0.008358533,-0.0010976496,-0.00031625293
544637259,544637082,0.008596468,-0.0013481139,-0.0009529814
544657169,544656991,0.010061252,0.00021024863,-0.00012966385
544674593,544674411,0.00039911643,-0.0021630467,-0.0011427766
544696988,544696809,-0.0020840429,-0.0018285995,-0.00065709255
544716902,544716718,0.0005083438,-0.0020976153,-0.00081200316
544734320,544734139,0.0017630719,-0.00050699187,-0.0012444358
544756717,544756537,-0.0036998,-0.002672128,-0.0008757822
544776629,544776446,-0.0041828584,-3.971462e-05,-0.00095074787
544796536,544796355,-0.0073794164,-0.0016201767,-0.0009025652
544816442,544816265,-0.007741669,-0.0012162093,-0.0010824148
544836353,544836174,-0.005592881,-0.0004996129,-0.000776642
544856261,544856083,-0.007351635,-0.0016434358,-0.0009277498
544873683,544873504,-0.0061722603,-0.002451335,-0.0015501406
544896081,544895902,-0.0060522296,-0.0015226591,-0.000548352
544915990,544915811,-0.006009266,-0.0031511527,-0.0004831194
544938388,544938209,-0.0022784732,-0.0020780778,-0.0008635367
544955808,544955629,-0.0014222153,-0.0025944752,-0.0005897251
544975717,544975538,-0.0023126248,-0.0023082646,-0.00039798766
544998116,544997936,0.0053706774,0.002707061,-0.0010397655
545015536,545015357,-8.233823e-05,-0.00013392791,-0.0005705338
545035443,545035266,-0.0031931996,-0.0019270534,-0.0010379052
545057847,545057664,0.0031596944,-0.002411015,-5.14884e-05
545077768,545077573,0.008833055,-0.0021663234,-0.0005915365
545095175,545094994,0.010647135,-0.0003311413,-9.293761e-05
545115084,545114903,0.007578547,0.00080821454,-0.0006392747
545137479,545137301,0.006643301,0.00038633612,-0.0012291847
545154906,545154726,0.011500431,0.001992017,-0.0013113401
545174813,545174631,0.004244283,-0.0003464045,-0.0010288085
545197207,545197029,0.004424926,0.0026463224,-0.0011660068
545217118,545216938,0.0025417376,0.00076285866,-0.0011511187
545234539,545234358,0.0027763797,0.0015341095,-0.0016236233
545256936,545256756,0.0016165879,0.0020750943,-0.0013363077
545276844,545276665,-0.0052399877,0.001284179,-0.0011550495
545294267,545294086,-0.006584218,0.0018615685,-0.0017845824
545316663,545316484,-0.0028851833,0.00060664676,-0.0015111815
545336573,545336393,-0.006804101,-0.0018299554,-0.001203341
545358974,545358791,-0.007860817,0.00070463144,-0.00076338276
545376391,545376212,-0.008582896,0.00048185093,-0.0014301345
545396298,545396121,-0.0049623232,-0.001106425,-0.0009818214
545416208,545416030,-0.0071103964,-0.0026995763,-0.0011600486
545433639,545433457,-0.010123786,-0.002591298,-0.0008901744
545456027,545455848,-0.009271186,-0.00040266465,-0.00029826723
545475937,545475758,-0.0058720373,-5.7630474e-05,-0.00051355665
545498374,545498156,-0.0077380408,0.0004694746,-0.0016172926
545515754,545515576,-0.006533552,0.0021582488,-0.0002656714
545535664,545535485,0.000784453,0.004154836,-0.00087272096
545555573,545555395,0.0015474409,0.0052838097,-0.00017009163
545575481,545575304,0.0039893314,0.0053729843,-0.0004884249
545595391,545595213,0.008292894,0.006917593,0.0002977585
545617796,545617611,0.0124737695,0.0056986436,-0.0006982167
545635212,545635031,0.0074270535,0.005059082,-0.0013028523
545655119,545654941,-0.00067682937,0.003478936,-0.0015711717
545675028,545674850,0.0048298556,0.0016903146,-0.000261368
545697427,545697248,0.011908438,0.004544799,-0.0009404877
545714847,545714668,0.012814721,0.004193961,-0.0013624902
545734759,545734578,0.00336726,0.0027082223,-0.00084293424
545757155,545756976,0.0016013272,0.0011767119,-0.0006062477
545777062,545776885,0.0073614037,0.0031994865,-0.0008892296
545794484,545794305,-0.0015662517,2.179551e-05,-0.0024159628
545816881,545816703,-0.014972638,9.5606316e-05,-0.0014432438
545836795,545836612,-0.010807328,0.000974189,-0.0017492233
545854216,545854033,0.002434872,0.0068170168,-0.0015050594
545876611,545876431,-0.003357334,0.0004461191,-0.0012088986
545896518,545896340,-0.008406201,-0.000357516,-0.00091853156
545918920,545918738,-0.0088197775,-0.0014015473,-0.0010184525
545936342,545936159,-0.0056224726,0.0013260727,-0.00080144755
545956247,545956068,-0.00849,-0.0016133775,-0.00045868405
545976156,545975977,-0.011053495,-0.00346003,-0.00042859418
545993578,545993398,-0.009210911,-0.0037007364,-0.0004512451
546015977,546015795,0.003488415,0.00044613285,-0.00080701266
546035883,546035705,0.0007550884,-0.005758118,-0.000845477
546058282,546058103,-0.0028084517,-0.0044038696,-7.900759e-05
546075702,546075523,0.011314891,-0.0011021497,1.5512574e-05
546095612,546095432,0.011692328,-0.0026126471,-0.0011901613
546118011,546117830,0.0054040877,-0.0068569547,-8.942373e-05
546135429,546135251,0.0065651257,-0.004045151,0.00013218075
546155341,546155160,0.011657488,-0.0022087002,-0.0006465879
546177742,546177558,0.007996747,0.00023318734,-0.00083199027
546197652,546197467,0.00095931627,-0.00020749494,-0.0016561456
546215070,546214888,-0.00054661743,-0.0011554433,-0.00039269077
546237468,546237286,0.012257037,0.0023976683,-0.0011837492
546257373,546257195,0.015292885,0.0021318037,-0.0011066566
546274799,546274616,0.004578244,-0.00045854528,-0.0011905308
546294706,546294525,-0.0054345094,-0.003656716,-0.00061969925
546317101,546316923,0.0009477865,-0.00024922704,-0.00096436404
546337012,546336832,-7.3969364e-05,-0.0049249292,-0.0013100989
546354432,546354252,-0.010270717,-0.007293598,-0.0016201867
546376828,546376650,-0.016418893,-0.009032254,-0.0008426439
546396739,546396560,-0.010636857,-0.008272938,-0.0012079307
546414160,546413980,-0.004578393,-0.0063531604,-0.00079627265
546436556,546436378,-0.007838547,-0.01056694,-0.0011551923
546456466,546456287,-0.011436166,-0.009255149,-0.0003857948
546478866,546478685,-0.008815778,-0.009832871,-0.00023776107
546496286,546496106,-0.0055591315,-0.006391596,-0.0014405111
546516193,546516015,-0.007675942,-0.0077604074,-0.001837041
546536103,546535924,-0.00402092,-0.008246571,-0.00030434155
546553528,546553345,0.0043092035,-0.0075053405,-9.5802825e-05
546570944,546570765,0.005378483,-0.007375843,-0.00017598132
546595830,546595652,0.0030477308,-0.009469565,-0.00016329903
546618231,546618050,-0.00046673417,-0.007814788,-0.00030524493
546635650,546635470,0.0058694966,-0.0035517565,-0.00059929234
546655560,546655379,0.0073616095,-0.0011196611,-0.00078655547
546678010,546677777,0.0018129516,-0.0014593771,-0.000661568
546695387,546695200,0.0007043667,-0.0019774071,-0.00072230166
546715284,546715107,0.008471093,0.0010566344,-0.0012901034
546737687,546737505,0.009773141,0.0006039869,-0.00087230257
546757598,546757414,0.003457942,-0.00031272264,-0.0011325818
546775071,546774835,0.0044429377,0.006790513,-0.00076509337
546797412,546797233,0.005936416,0.0038853607,-0.00073870574
546817321,546817142,0.0017290413,0.0033231166,-0.0009498475
546834742,546834563,-0.0061321147,0.0006241326,-0.0013630087
546854651,546854472,-0.0046066865,0.0018107595,-0.0011091549
546877047,546876870,-0.0014207326,0.0004318806,-0.00079618674
546896958,546896779,-0.0041422173,0.0012870629,-0.00088579627
546914380,546914200,-0.00833473,0.0014584628,-0.0011317662
546936776,546936597,-0.011677945,-0.0005964831,-0.0009812163
546956686,546956507,-0.004276095,0.0012647929,-0.00060686725
546974108,546973927,-0.0034070797,0.0014829449,-0.0008081314
546996504,546996325,-0.0071441177,-0.0020984486,-0.0003787959
547016413,547016234,-0.008197572,-0.0027832931,-0.0005962674
547038811,547038632,-4.870072e-05,8.413056e-05,-0.0006026889
547056231,547056053,0.002300376,-3.9372128e-05,-0.00083009386
547076140,547075962,-0.0008876473,-0.0016068239,-0.0011183012
547096051,547095871,-0.0013482459,-0.0012107749,-0.000526601
547115964,547115780,0.0023069065,-0.00028991688,-0.001066098
547135868,547135690,0.0042406768,-0.0015393097,-0.00059347064
547155779,547155599,0.00088601,-0.0043289904,-0.0007970561
547178177,547177997,0.00054503605,-0.0045819115,-0.0005591186
547195596,547195417,0.0032036519,-0.0024230392,-0.0011777964
547215505,547215327,0.0040918672,-0.0036354917,-0.0008935784
547237904,547237725,-0.0019402374,-0.00486527,-0.0012168493
547255323,547255145,-0.0029700864,-0.0043996684,-0.00054285093
547275232,547275054,0.0025160126,-0.0020707035,-0.0003216879
547297638,547297452,0.005667329,-0.0011285394,-0.00050911214
547317543,547317362,0.0010863505,-0.0010756878,-0.00091819745
547335007,547334782,-0.00034309737,-0.0013646546,-0.0004133985
547357360,547357180,0.00021618977,-0.001375485,-0.0006929792
547377271,547377089,0.0006283242,0.0016851274,-0.0004177594
547394690,547394510,0.00059450977,0.0006872073,-0.00030144
547414599,547414419,0.000662623,0.0010519878,-0.00016934075
547436998,547436817,0.002208069,0.0021537791,-0.0005234005
547456906,547456726,0.00067732856,0.0023392218,-0.0007394559
547474329,547474147,0.0009775814,0.0022993565,-0.0007093819
547496729,547496545,0.0012109801,0.002811848,-0.000681713
547516638,547516454,0.0066410406,0.0032277855,-0.00026395242
547534054,547533874,0.0015927609,0.0011280936,-0.00117336
547556453,547556272,0.002651102,0.0016035575,-0.0011587541
547576359,547576181,0.002964586,0.001517293,-0.0012260189
547591290,547591113,0.0047541773,0.0016130863,-0.00084110186
547616177,547616000,0.0036021136,0.002554993,-0.00035745208
547636090,547635909,0.0021253452,0.0009202354,-0.0012075612
547658487,547658307,-0.0018996652,0.002307569,-0.00082454784
547675909,547675728,-0.001077449,0.0007612817,-0.0014414752
547695814,547695637,-0.0022474248,-0.0009769758,-0.00020617922
547715725,547715546,-0.002109129,-0.0011347111,-0.0011396722
547738124,547737944,-0.0021650102,-0.0011338356,-0.0009839807
547755543,547755365,-0.0022775158,-0.0020702255,-0.0012511644
547775453,547775274,-0.0036603957,0.004319855,-0.0015366466
547797856,547797672,-0.0021214,-8.590287e-06,-0.00045256806
547815269,547815092,-0.0020590331,-0.0025362894,-6.600376e-05
547835184,547835001,0.0003188476,-0.00069468434,-0.00053563435
547857605,547857399,-0.0017770678,-0.0017162064,-0.00079547917
547877521,547877309,-0.0038454607,-0.0020615847,-0.0006248255
547894944,547894729,-0.0014422536,-0.0012403466,-0.00078093354
547917305,547917127,0.0005785581,0.00018803822,-0.0005383482
547937216,547937036,0.0006157141,0.00025956635,-0.00063193124
547954639,547954457,0.00062753074,0.0027275032,-0.0006950919
547974544,547974366,0.00017191283,0.0069672847,-0.0018160462
547996943,547996764,0.0033957297,0.0021687692,-0.0008819252
548016852,548016673,0.0054588523,0.0028351739,-0.00079189474
548034275,548034094,0.00604589,0.0025809847,-0.0006347855
548056671,548056492,0.004469104,0.0029591706,-0.00034914678
548076580,548076401,0.003214297,0.003447038,-0.0009026651
548094001,548093822,0.0018753596,0.0033538493,-0.00084234704
548116398,548116220,0.0035886578,0.0034858852,-0.00046668085
548136308,548136129,0.0033829175,0.0020914453,-0.00072279386
548158704,548158527,0.002329072,0.0025392526,-0.00046719005
548176127,548175947,0.0002389513,0.0009859486,-0.0008126851
548196040,548195856,0.00080592744,0.0019466185,-0.00076302374
548218434,548218254,-0.0002979152,0.003858175,-0.0010677557
548235856,548235675,0.004041859,0.0042566387,0.00021486403
548255764,548255584,0.007088866,0.00095019187,-0.00041034562
548275672,548275493,0.0033766245,-3.5932055e-05,-0.00086078304
548298071,548297891,-0.005816981,-0.001061155,-0.0008302126
548315494,548315312,-0.0016886909,0.00018080347,-0.00097023393
548335399,548335221,0.0012220014,0.0005658022,-0.00037727086
548357800,548357619,0.0017997995,-8.975575e-05,-0.0012981233
548375218,548375040,-0.003469739,-0.0014554316,-0.0013677799
548395127,548394949,-0.0035893861,-0.0014587918,-0.001133933
548417528,548417347,0.0016182978,-0.0009305591,-0.0007662361
548437438,548437256,-0.0022475347,-0.0013779141,-0.0015835622
548454879,548454676,-0.011311766,-0.005313714,-0.001104532
548477254,548477074,-0.009563394,-0.0059761447,-0.0012258426
548497164,548496984,0.004692397,-0.0024053587,-9.3625626e-05
