timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
539698567,539598154,0.089552335,-0.061667606,-0.2257911,-0.21984339,0.25386477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2998581,0.0,0.0,nan,0.0,0.0,-0.013553858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540198429,540098092,-0.010303602,0.012270782,-0.08698244,-0.24668384,0.3067248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14089203,0.0,0.0,nan,0.0,0.0,-0.002149582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540698356,540598035,0.04202577,0.024514034,-0.028490305,-0.28251576,0.34989095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05949402,0.0,0.0,nan,0.0,0.0,0.008917332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541198340,541097977,0.019603755,0.042127915,0.02387946,-0.2853303,0.31587696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12892151,0.0,0.0,nan,0.0,0.0,-0.009571314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541698366,541597920,-0.002215404,-0.09494942,0.006135196,-0.22792983,0.27259016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025520325,0.0,0.0,nan,0.0,0.0,-0.005806923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542198172,542097866,0.050314166,0.10300795,0.079806514,-0.19577193,0.25278473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11619568,0.0,0.0,nan,0.0,0.0,0.00605011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542698129,542597805,-0.06409739,0.026212938,0.063425116,-0.18128943,0.24587512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1448288,0.0,0.0,nan,0.0,0.0,0.003281355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543198109,543097748,0.18290474,0.024129406,-0.017102916,-0.12447405,0.20839691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10387421,0.0,0.0,nan,0.0,0.0,-0.010821581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543698073,543597690,-0.049506605,-0.19545026,-0.103880316,-0.122779846,0.14760923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12452698,0.0,0.0,nan,0.0,0.0,0.0059969425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544197940,544097633,-0.018992942,-0.17168054,-0.0038246326,-0.007050991,0.109932184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3089981,0.0,0.0,nan,0.0,0.0,0.0024616718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544697903,544597575,-0.12728,-0.068163306,-0.13299409,0.03481984,0.08809757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037849426,0.0,0.0,nan,0.0,0.0,-0.006136179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545197882,545097518,-0.12639305,-0.10557334,-0.038732823,0.06537032,0.09426856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22009277,0.0,0.0,nan,0.0,0.0,-0.0024602413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545697822,545597461,0.053326182,-0.06911567,-0.07997135,0.08666086,0.0901103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3961029,0.0,0.0,nan,0.0,0.0,0.019058704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546197843,546097404,-0.02572973,-0.044794135,-0.0019973544,0.036177397,0.08951807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05091095,0.0,0.0,nan,0.0,0.0,-0.009509087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546697759,546597347,-0.036893606,-0.15000011,-0.10282537,-0.0044472218,0.056239128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043022156,0.0,0.0,nan,0.0,0.0,0.001332283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547197595,547097290,-0.0070081986,-0.14092913,-0.15651758,-0.06710863,0.027595758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109809875,0.0,0.0,nan,0.0,0.0,0.002434492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547707549,547607232,0.12598528,-0.21649648,-0.13357832,-0.08074403,0.007929802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019340515,0.0,0.0,nan,0.0,0.0,-0.00916481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548197563,548097176,-0.12850995,-0.05758921,-0.158476,-0.111251116,0.014271259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22662354,0.0,0.0,nan,0.0,0.0,-0.0039167404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548697425,548597119,-0.050214123,-0.2102513,-0.20044413,-0.110423565,0.012842178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12921143,0.0,0.0,nan,0.0,0.0,-0.0018727779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549197367,549097062,0.14895321,0.06261492,-0.15832317,-0.08736396,0.071208715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118637085,0.0,0.0,nan,0.0,0.0,-0.0155649185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549697440,549597005,0.12563941,0.070752844,-0.033754893,-0.13155985,0.08891344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21907043,0.0,0.0,nan,0.0,0.0,-0.016280413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550197250,550096948,-0.08981584,0.013194088,-0.084519036,-0.1338942,0.05091667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275589,0.0,0.0,nan,0.0,0.0,-0.0019056797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550707580,550606890,0.042392544,0.066631645,-0.07994473,-0.098489046,0.095549345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2184143,0.0,0.0,nan,0.0,0.0,0.0034034252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551207258,551106834,0.05110795,-0.03193569,-0.010027146,-0.09749079,0.11922431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29286957,0.0,0.0,nan,0.0,0.0,-0.025424957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
