timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
539792027,539791676,45936231,42.3585499,-71.08724959999999,3.5228918,-2.965403,5.3970246,47.302635,102.79922,-0.00024282932,0.058195144,0.024354327,0.022658233,0.01165232,10.28581,20.871662,-1.5133445,0.022864392,0.030949913,3.0305093e-05,3.0521445,0.01443576,5.8792663,0.101756096,0.6252761,0.46207702,0.20629792,0.12834045,inf,inf,inf,inf,1,1,1,1,16,85,16,100,4,0,1,1,1,0
540299768,540299361,45936231,42.3585499,-71.08724959999999,3.552547,-2.9891098,5.4031477,47.302635,102.79922,-0.00024282932,0.05482375,0.020854028,0.019822914,0.010648914,10.28581,20.871662,-1.5133445,0.027898334,-0.0076775756,-0.09926137,3.0509033,0.01443576,5.8792663,0.1,0.62724775,0.45826697,0.20153363,0.12687649,inf,inf,inf,inf,1,1,1,1,16,85,16,100,4,0,1,1,1,0
540797441,540797091,45936231,42.3585499,-71.08724959999999,3.5839825,-3.036883,5.3952594,47.302635,102.79922,-0.00024282932,0.053979445,0.006509682,0.014834551,-0.0014610105,10.28581,20.871662,-1.5133445,0.007396409,-0.036685307,0.050821345,3.049536,0.01443576,5.8792663,0.1,0.59326404,0.44903994,0.18027414,0.12171905,inf,inf,inf,inf,1,1,1,1,16,85,16,100,4,0,1,1,1,0
541295170,541294822,45936231,42.3585499,-71.08724959999999,3.5896833,-3.1122682,5.3788977,47.302635,102.79922,-0.00024282932,0.03838769,-0.017576983,0.010910962,-0.018268581,10.28581,20.871662,-1.5133445,0.0007171239,-0.03666002,-0.072931595,3.0481904,0.01443576,5.8792663,0.1,0.59650475,0.44903797,0.18191856,0.12177541,inf,inf,inf,inf,1,1,1,1,16,85,16,100,4,0,1,1,1,0
541793004,541792552,45936231,42.3585499,-71.08724959999999,3.601157,-3.1761518,5.3564997,47.302635,102.79922,-0.00024282932,0.02775583,-0.032400176,0.012697469,-0.025639078,10.28581,20.871662,-1.5133445,0.0020907088,-0.0045805303,0.048602793,3.047386,0.01443576,5.8792663,0.1,0.5828064,0.44761735,0.17950481,0.12112445,inf,inf,inf,inf,1,1,1,1,16,85,16,100,4,0,1,1,1,0
542290688,542290282,45936231,42.3585499,-71.08724959999999,3.619428,-3.2250779,5.3391294,47.302635,102.79922,-0.00024282932,0.026557185,-0.040454406,0.007242428,-0.034362953,10.28581,20.871662,-1.5133445,0.027729884,0.0036177416,-0.08655931,3.0469947,0.01443576,5.8792663,0.1,0.59526104,0.4481387,0.18885128,0.12286991,inf,inf,inf,inf,1,1,1,1,16,85,16,100,4,0,1,1,1,0
542798352,542797967,45936231,42.3585499,-71.08724959999999,3.6359813,-3.3121026,5.3047967,47.302635,102.79922,-0.00024282932,0.019075487,-0.06486982,-0.00073457765,-0.05120801,10.28581,20.871662,-1.5133445,0.024791012,-0.05172326,-0.092812285,3.0464945,0.01443576,5.8792663,0.1,0.584362,0.4484466,0.18624593,0.122583486,inf,inf,inf,inf,1,1,1,1,16,85,16,100,4,0,1,1,1,0
543296039,543295698,45936231,42.3585499,-71.08724959999999,3.6490476,-3.3560083,5.2756376,47.302635,102.79922,-0.00024282932,0.015615687,-0.06789755,-0.018074824,-0.06509824,10.28581,20.871662,-1.5133445,0.016399391,0.007743533,-0.062255476,3.0459049,0.01443576,5.8792663,0.10570383,0.593476,0.45092654,0.1911343,0.123736374,inf,inf,inf,inf,1,1,1,1,16,85,16,100,4,0,1,1,1,0
543793782,543793429,45936231,42.3585499,-71.08724959999999,3.652998,-3.3699653,5.2552443,47.302635,102.79922,-0.00024282932,0.010908649,-0.05804154,-0.018645408,-0.054673325,10.28581,20.871662,-1.5133445,-0.024228996,-0.006501681,0.050603908,3.0454967,0.01443576,5.8792663,0.1086154,0.5787022,0.44910717,0.18478946,0.1225067,inf,inf,inf,inf,1,1,1,1,16,85,16,100,4,0,1,1,1,0
544301491,544301114,45936231,42.3585499,-71.08724959999999,3.686825,-3.3756466,5.2395496,47.302635,102.79922,-0.00024282932,0.016881779,-0.044315338,-0.009141187,-0.03809538,10.28581,20.871662,-1.5133445,-0.022979023,-0.0057096104,0.019228555,3.0451572,0.01443576,5.8792663,0.1,0.5905782,0.4493794,0.1913519,0.123666026,inf,inf,inf,inf,1,1,1,1,16,85,16,100,4,0,1,1,1,0
544789237,544788889,45936231,42.3585499,-71.08724959999999,3.7085414,-3.367023,5.2328734,47.302635,102.79922,-0.00024282932,0.025365952,-0.028642992,-0.00931073,-0.0295145,10.28581,20.871662,-1.5133445,0.012288937,0.006868907,-0.05040745,3.0449855,0.01443576,5.8792663,0.10596371,0.5781381,0.44816634,0.18764777,0.1230258,inf,inf,inf,inf,1,1,1,1,16,85,16,100,4,0,1,1,1,0
545296922,545296575,45936231,42.3585499,-71.08724959999999,3.7449646,-3.373327,5.2224355,47.302635,102.79922,-0.00024282932,0.037197743,-0.023796963,-0.0069576385,-0.026547797,10.28581,20.871662,-1.5133445,0.0066885077,-0.07441136,-0.047120973,3.0446746,0.01443576,5.8792663,0.1,0.5964287,0.4543608,0.19812988,0.12567139,inf,inf,inf,inf,1,1,1,1,16,85,16,100,4,0,1,1,1,0
545794651,545794305,45936231,42.3585499,-71.08724959999999,3.7312303,-3.3926497,5.21966,47.302635,102.79922,-0.00024282932,0.02584339,-0.024801161,-0.0071542305,-0.019185215,10.28581,20.871662,-1.5133445,0.0031063783,0.11224607,0.14103295,3.0444484,0.01443576,5.8792663,0.10177708,0.5899016,0.45570678,0.19712253,0.12589772,inf,inf,inf,inf,1,1,1,1,16,85,16,100,4,0,1,1,1,0
546292440,546292036,45936231,42.3585499,-71.08724959999999,3.7400284,-3.404225,5.199867,47.302635,102.79922,-0.00024282932,0.029466461,-0.019081997,-0.01477507,-0.03476564,10.28581,20.871662,-1.5133445,-0.013353616,0.015857486,-0.07094782,3.0439944,0.01443576,5.8792663,0.1,0.60317916,0.4551245,0.20164387,0.12647347,inf,inf,inf,inf,1,1,1,1,16,85,16,100,4,0,1,1,1,0
