timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
673257138,1200.0,0.63944364,661.0806,0.0,17761,0,33.698265,1313,97,0,0,204,0.07387662,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674270742,1200.0,0.63944364,951.9353,0.0,17782,0,50.996536,1315,97,0,0,204,0.07376426,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675198089,1200.0,0.63944364,835.2224,0.0,17805,0,16.984188,1317,97,0,0,204,0.07365224,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676244701,1200.0,0.63944364,657.27954,0.0,17831,0,33.859856,1319,97,0,0,204,0.07354056,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677277695,1200.0,0.63944364,994.1547,0.0,17851,0,50.854454,1321,97,0,0,206,0.07342922,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678195696,1200.0,0.63944364,843.1568,0.0,17875,0,16.983017,1323,97,0,0,206,0.07331821,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679277746,1200.0,0.63944364,685.94214,0.0,17903,0,33.898304,1325,97,0,0,206,0.07320755,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680271069,1200.0,0.63944364,960.3263,0.0,17923,0,50.54349,1327,97,0,0,206,0.073097214,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681198829,1200.0,0.63944364,857.1711,0.0,17947,0,16.983576,1330,97,0,0,206,0.07293233,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682296712,1200.0,0.63944364,723.9819,0.0,17975,0,55.9986,1332,97,0,0,206,0.072822824,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683276696,1200.0,0.63944364,880.97424,0.0,17993,0,50.596493,1334,97,0,0,206,0.07271364,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684195697,1200.0,0.63944364,903.4483,0.0,18018,0,33.497536,1336,97,0,0,206,0.07260479,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685265022,1200.0,0.63944364,697.2112,0.0,18040,0,16.932272,1338,97,0,0,206,0.072496265,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686278697,1200.0,0.63944364,913.25934,0.0,18065,0,50.84741,1340,97,0,0,206,0.07238806,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687198697,1200.0,0.63944364,755.4291,0.0,18088,0,33.662632,1342,97,0,0,206,0.072280176,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688248740,1200.0,0.63944364,805.959,0.0,18108,0,33.664135,1344,97,0,0,208,0.07217262,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689276695,1200.0,0.63944364,906.74603,0.0,18137,0,33.73016,1346,97,0,0,208,0.072065376,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690197696,1200.0,0.63944364,658.02527,0.0,18160,0,33.898273,1348,97,0,0,210,0.07195846,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691250741,1200.0,0.63944364,969.2471,0.0,18181,0,33.730194,1351,97,0,0,210,0.07179867,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692272695,1200.0,0.63944364,881.59204,0.0,18208,0,55.721394,1353,97,0,0,210,0.071692534,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693194981,1200.0,0.63944364,685.1996,0.0,18232,0,33.86161,1355,97,0,0,210,0.07158671,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694245439,1200.0,0.63944364,884.004,0.0,18252,0,33.73304,1357,97,0,0,210,0.071481206,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695274719,1200.0,0.63944364,907.6465,0.0,18279,0,33.763657,1359,97,0,0,210,0.07137601,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696281695,1200.0,0.63944364,719.4545,0.0,18304,0,33.786537,1360,97,0,0,210,0.07132353,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697244757,1200.0,0.63944364,840.332,0.0,18322,0,33.772205,1363,97,0,0,210,0.071166545,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698273708,1200.0,0.63944364,816.1545,0.0,18349,0,33.799335,1365,97,0,0,210,0.071062274,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699282176,1200.0,0.63944364,795.2643,0.0,18370,0,33.883442,1366,97,0,0,210,0.07101025,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700253697,1200.0,0.63944364,906.21747,0.0,18394,0,33.710495,1369,97,0,0,210,0.07085464,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701273697,1200.0,0.63944364,684.1983,0.0,18421,0,55.609734,1372,97,0,0,210,0.07069971,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702323743,1200.0,0.63944364,948.2516,0.0,18441,0,33.866127,1374,97,0,0,210,0.0705968,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703255696,1200.0,0.63944364,834.33044,0.0,18466,0,33.9321,1376,97,0,0,210,0.07049418,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704274698,1200.0,0.63944364,657.37115,0.0,18493,0,33.864574,1378,97,0,0,212,0.07039187,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705280882,1200.0,0.63944364,1027.8597,0.0,18513,0,33.830814,1379,97,0,0,212,0.07034083,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706262717,1200.0,0.63944364,801.5873,0.0,18537,0,33.73016,1382,97,0,0,214,0.070188135,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707275743,1200.0,0.63944364,685.9429,0.0,18564,0,33.898342,1384,97,0,0,214,0.0700867,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708332695,1200.0,0.63944364,965.1385,0.0,18585,0,33.864506,1386,97,0,0,216,0.06998557,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709340696,1200.0,0.63944364,835.1648,0.0,18608,0,33.966034,1387,97,0,0,216,0.06993511,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710273699,1200.0,0.63944364,721.8345,0.0,18626,0,33.898304,1390,97,0,0,216,0.06978417,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711323717,1200.0,0.63944364,936.63367,0.0,18656,0,55.445545,1393,97,0,0,216,0.069633886,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712248712,1200.0,0.63944364,876.61694,0.0,18678,0,33.830845,1395,97,0,0,216,0.06953405,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713272042,1200.0,0.63944364,659.7203,0.0,18697,0,33.985588,1397,97,0,0,218,0.0694345,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714328708,1200.0,0.63944364,907.07086,0.0,18726,0,33.668568,1399,97,0,0,220,0.06933524,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715252983,1200.0,0.63944364,760.1631,0.0,18749,0,33.873585,1401,97,0,0,220,0.069236256,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716275697,1200.0,0.63944364,845.50525,0.0,18770,0,33.6618,1403,97,0,0,220,0.069137566,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717328739,1200.0,0.63944364,911.2881,0.0,18798,0,33.899117,1405,97,0,0,220,0.06903914,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718264933,1200.0,0.63944364,656.0623,0.0,18821,0,33.79715,1407,97,0,0,222,0.06894101,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719271040,1200.0,0.63944364,949.28345,0.0,18842,0,33.79648,1409,97,0,0,224,0.06884315,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720332697,1200.0,0.63944364,881.614,0.0,18868,0,33.831688,1411,97,0,0,224,0.06874557,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721288233,1200.0,0.63944364,707.8926,0.0,18894,0,55.833782,1414,97,0,0,224,0.068599716,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722278717,1200.0,0.63944364,888.3341,0.0,18913,0,33.898273,1416,97,0,0,224,0.06850283,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723326739,1200.0,0.63944364,906.4484,0.0,18940,0,33.71909,1418,97,0,0,224,0.06840621,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724254570,1200.0,0.63944364,722.0397,0.0,18958,0,33.90794,1420,97,0,0,226,0.06830986,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725274696,1200.0,0.63944364,844.35016,0.0,18995,0,33.933697,1422,97,0,0,226,0.06821378,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726276774,1200.0,0.63944364,1206.1448,0.0,19021,0,33.69673,1423,97,0,0,226,0.068165846,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727249697,1200.0,0.63944364,793.2035,0.0,19040,0,33.79564,1426,97,0,0,226,0.06802244,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728278696,1200.0,0.63944364,836.1654,0.0,19066,0,33.925564,1428,97,0,0,226,0.067927174,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729283756,1200.0,0.63944364,701.0476,0.0,19093,0,33.905575,1429,97,0,0,226,0.06787964,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730268289,1200.0,0.63944364,949.1771,0.0,19112,0,33.89918,1432,97,0,0,226,0.06773743,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731279764,1200.0,0.63944364,856.2729,0.0,19138,0,55.887276,1435,97,0,0,226,0.06759582,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732288964,1200.0,0.63944364,695.8368,0.0,19166,0,33.797787,1436,97,0,0,226,0.067548744,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732368889,1200.0,0.63944364,695.8368,0.0,19166,0,33.797787,1437,97,0,0,226,0.06750174,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734274738,1200.0,0.63944364,839.8395,0.0,19209,0,33.832394,1441,97,0,0,226,0.067314364,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735275059,1200.0,0.63944364,687.3134,0.0,19228,0,33.96607,1442,97,0,0,226,0.067267686,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735358295,1200.0,0.63944364,687.3134,0.0,19235,0,33.96607,1443,97,0,0,226,0.06722107,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737273756,1200.0,0.63944364,831.07336,0.0,19279,0,33.799633,1447,97,0,0,226,0.06703524,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738330041,1200.0,0.63944364,718.8659,0.0,19300,0,33.758896,1449,97,0,0,226,0.06694272,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739333697,1200.0,0.63944364,881.9647,0.0,19327,0,33.76892,1450,97,0,0,226,0.06689655,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740278784,1200.0,0.63944364,912.43866,0.0,19350,0,33.83088,1453,97,0,0,228,0.06675843,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741322696,1200.0,0.63944364,677.2235,0.0,19371,0,55.607796,1456,97,0,0,228,0.06662088,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742323725,1200.0,0.63944364,908.777,0.0,19398,0,33.7319,1457,97,0,0,228,0.066575155,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743281696,1200.0,0.63944364,756.94446,0.0,19422,0,33.73016,1460,97,0,0,230,0.066438355,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744283697,1200.0,0.63944364,812.02515,0.0,19441,0,33.917515,1461,97,0,0,230,0.06639288,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745268696,1200.0,0.63944364,909.8439,0.0,19468,0,33.845394,1464,97,0,0,230,0.06625683,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746278753,1200.0,0.63944364,656.71643,0.0,19489,0,33.830845,1466,97,0,0,230,0.06616644,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747279237,1200.0,0.63944364,954.2289,0.0,19513,0,33.830845,1467,97,0,0,230,0.06612133,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747339034,1200.0,0.63944364,954.2289,0.0,19514,0,33.830845,1468,97,0,0,230,0.06607629,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749276752,1200.0,0.63944364,685.97296,0.0,19559,0,33.899826,1472,97,0,0,230,0.06589674,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750333696,1200.0,0.63944364,853.29346,0.0,19585,0,33.932137,1474,97,0,0,232,0.06580733,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751339010,1200.0,0.63944364,967.1411,0.0,19612,0,55.720066,1476,97,0,0,232,0.06571816,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752276106,1200.0,0.63944364,721.1328,0.0,19630,0,33.865353,1479,97,0,0,232,0.06558485,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753332697,1200.0,0.63944364,801.9802,0.0,19656,0,33.66337,1481,97,0,0,232,0.06549629,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754266737,1200.0,0.63944364,855.2894,0.0,19681,0,33.932137,1483,97,0,0,234,0.065407954,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755273698,1200.0,0.63944364,793.24054,0.0,19702,0,33.797215,1485,97,0,0,234,0.065319866,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756330696,1200.0,0.63944364,829.703,0.0,19727,0,33.66337,1487,97,0,0,234,0.06523201,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757339698,1200.0,0.63944364,696.0396,0.0,19754,0,33.66337,1488,97,0,0,234,0.06518817,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757359696,1200.0,0.63944364,696.0396,0.0,19754,0,33.66337,1489,97,0,0,234,0.06514439,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758414696,1200.0,0.63944364,951.0489,0.0,19775,0,33.966034,1491,97,0,0,234,0.06505701,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759335697,1200.0,0.63944364,832.67017,0.0,19798,0,33.864574,1493,97,0,0,234,0.06496986,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760358696,1200.0,0.63944364,655.41144,0.0,19818,0,33.76362,1495,97,0,0,236,0.06488294,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762329757,1200.0,0.63944364,836.46844,0.0,19870,0,33.696594,1500,97,0,0,236,0.064666666,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763332696,1200.0,0.63944364,725.10034,0.0,19888,0,33.864574,1501,97,0,0,236,0.06462359,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763352717,1200.0,0.63944364,725.10034,0.0,19890,0,33.864574,1502,97,0,0,236,0.06458056,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764409696,1200.0,0.63944364,962.267,0.0,19918,0,33.763756,1504,97,0,0,236,0.064494684,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765430696,1200.0,0.63944364,835.1657,0.0,19942,0,33.96607,1506,97,0,0,236,0.06440903,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766353698,1200.0,0.63944364,723.5883,0.0,19960,0,33.980667,1508,97,0,0,236,0.064323604,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767412697,1200.0,0.63944364,886.7302,0.0,19988,0,33.95138,1510,97,0,0,236,0.064238414,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768428695,1200.0,0.63944364,904.3393,0.0,20013,0,33.530575,1512,97,0,0,238,0.06415344,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769481711,1200.0,0.63944364,658.6827,0.0,20033,0,33.932137,1514,97,0,0,238,0.06406869,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770420713,1200.0,0.63944364,914.1169,0.0,20059,0,33.930103,1516,97,0,0,238,0.06398417,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771365696,1200.0,0.63944364,778.817,0.0,20084,0,55.558918,1519,97,0,0,238,0.0638578,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772492713,1200.0,0.63944364,813.18677,0.0,20106,0,33.966034,1521,97,0,0,240,0.06377383,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773420712,1200.0,0.63944364,913.086,0.0,20131,0,33.966,1523,97,0,0,240,0.06369009,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774453235,1200.0,0.63944364,657.2448,0.0,20157,0,33.858067,1525,97,0,0,240,0.06360656,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775492696,1200.0,0.63944364,911.88007,0.0,20176,0,33.736588,1527,97,0,0,240,0.06352325,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776510760,1200.0,0.63944364,914.6825,0.0,20204,0,33.73016,1529,97,0,0,240,0.06344016,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777589235,1200.0,0.63944364,685.9429,0.0,20230,0,33.898342,1531,97,0,0,240,0.063357286,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778488791,1200.0,0.63944364,890.4524,0.0,20248,0,33.827244,1533,97,0,0,240,0.06327462,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779514717,1200.0,0.63944364,945.12317,0.0,20275,0,33.825462,1535,97,0,0,240,0.06319218,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780430696,1200.0,0.63944364,721.2463,0.0,20292,0,33.87068,1537,97,0,0,240,0.06310996,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781488765,1200.0,0.63944364,831.2386,0.0,20320,0,55.94875,1540,97,0,0,242,0.062987015,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782510720,1200.0,0.63944364,854.43665,0.0,20346,0,33.898304,1542,97,0,0,242,0.06290532,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783563697,1200.0,0.63944364,790.8821,0.0,20366,0,33.69673,1544,97,0,0,242,0.06282383,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784481695,1200.0,0.63944364,837.1595,0.0,20390,0,33.9659,1546,97,0,0,242,0.06274256,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785509698,1200.0,0.63944364,698.80994,0.0,20417,0,33.79735,1548,97,0,0,242,0.0626615,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786572697,1200.0,0.63944364,914.1717,0.0,20438,0,33.932137,1550,97,0,0,244,0.062580645,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787496697,1200.0,0.63944364,838.0948,0.0,20461,0,33.76211,1552,97,0,0,244,0.0625,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788530269,1200.0,0.63944364,685.97363,0.0,20486,0,33.89986,1554,97,0,0,244,0.062419564,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789562696,1200.0,0.63944364,958.74506,0.0,20508,0,33.92022,1556,97,0,0,244,0.062339332,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790497795,1200.0,0.63944364,875.0586,0.0,20532,0,33.809082,1558,97,0,0,244,0.062259305,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791513374,1200.0,0.63944364,708.5489,0.0,20552,0,55.885544,1561,97,0,0,244,0.062139653,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792566695,1200.0,0.63944364,926.5163,0.0,20580,0,33.763725,1563,97,0,0,244,0.06206014,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793486035,1200.0,0.63944364,864.26135,0.0,20603,0,33.698265,1565,97,0,0,246,0.061980832,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794509033,1200.0,0.63944364,699.9993,0.0,20623,0,33.99997,1567,97,0,0,246,0.061901722,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795559696,1200.0,0.63944364,948.2072,0.0,20651,0,33.864544,1569,97,0,0,246,0.061822817,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796493695,1200.0,0.63944364,749.75244,0.0,20674,0,33.763687,1571,97,0,0,246,0.061744113,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797508763,1200.0,0.63944364,814.58563,0.0,20695,0,33.693325,1573,97,0,0,246,0.061665606,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798575699,1200.0,0.63944364,907.9213,0.0,20722,0,33.700134,1575,97,0,0,246,0.0615873,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799519989,1200.0,0.63944364,759.2009,0.0,20746,0,33.83071,1577,97,0,0,248,0.061509196,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800509819,1200.0,0.63944364,777.8981,0.0,20765,0,33.995544,1579,97,0,0,250,0.061431285,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801577698,1200.0,0.63944364,936.63245,0.0,20794,0,55.56294,1582,97,0,0,250,0.06131479,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802505758,1200.0,0.63944364,685.9319,0.0,20813,0,33.897797,1584,97,0,0,250,0.061237372,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803514718,1200.0,0.63944364,879.3674,0.0,20837,0,33.860126,1586,97,0,0,250,0.06116015,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804569773,1200.0,0.63944364,953.3724,0.0,20865,0,33.835762,1588,97,0,0,252,0.061083123,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805482695,1200.0,0.63944364,685.9319,0.0,20882,0,33.897797,1590,97,0,0,252,0.06100629,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806516717,1200.0,0.63944364,851.6063,0.0,20908,0,33.865047,1592,97,0,0,252,0.06092965,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807573695,1200.0,0.63944364,944.334,0.0,20935,0,33.797215,1594,97,0,0,252,0.0608532,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808496717,1200.0,0.63944364,622.98267,0.0,20954,0,33.94457,1596,97,0,0,252,0.06077694,0,0,1,1,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
