timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
560288859,560288244,45936231,42.3585499,-71.08724959999999,4.1923256,-3.3308923,5.0766554,-5.0257313e-05,0.00017889676,0.0,0.011406819,0.0038469515,0.011067408,0.0075557926,-0.00027487415,-0.058527347,0.14861168,-0.0092281755,-0.013042278,0.049969554,2.576019,0.053713392,5.8792515,0.10088062,0.5781248,0.45209035,0.19444692,0.125285,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
560786531,560785977,45936231,42.3585499,-71.08724959999999,4.212639,-3.3322906,5.079363,-5.0257313e-05,0.00017889676,0.0,0.022409854,-0.0016897302,0.0037389316,-0.0025037737,-0.00027487415,-0.058527347,0.14861168,0.0120665375,-0.001509026,0.030331835,2.5756092,0.053713392,5.8792515,0.10025406,0.56911546,0.45242885,0.19106758,0.12484891,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
561294233,561293663,45936231,42.3585499,-71.08724959999999,4.2321744,-3.3262913,5.0829196,-5.0257313e-05,0.00017889676,0.0,0.02918454,-0.005190976,0.011546483,0.005706993,-0.00027487415,-0.058527347,0.14861168,-0.008813255,-0.022679819,0.060559347,2.5754101,0.053713392,5.8792515,0.10072756,0.5845752,0.4570453,0.19732337,0.12638345,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
561791977,561791396,45936231,42.3585499,-71.08724959999999,4.209579,-3.3271654,5.0908804,-5.0257313e-05,0.00017889676,0.0,0.020531867,-0.009955312,0.010564862,0.007817317,-0.00027487415,-0.058527347,0.14861168,-0.011271524,-0.007233793,0.0017021786,2.5747323,0.053713392,5.8792515,0.11155605,0.5737045,0.45283133,0.19203693,0.12497344,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
562289667,562289128,45936231,42.3585499,-71.08724959999999,4.1894774,-3.2949584,5.112929,-5.0257313e-05,0.00017889676,0.0,0.014046116,-4.5126944e-06,0.03275429,0.036280286,-0.00027487415,-0.058527347,0.14861168,-0.023838995,0.014028982,0.04112676,2.5743093,0.053713392,5.8792515,0.1,0.57888156,0.45293337,0.19078131,0.12452034,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
562787434,562786860,45936231,42.3585499,-71.08724959999999,4.186787,-3.2518055,5.11556,-5.0257313e-05,0.00017889676,0.0,0.0166786,0.011059154,0.029310435,0.021230623,-0.00027487415,-0.058527347,0.14861168,-0.035699964,0.09504967,-0.30013588,2.5753672,0.053713392,5.8792515,0.1,0.5713824,0.4534879,0.18899271,0.12434617,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
563285204,563284593,45936231,42.3585499,-71.08724959999999,4.167755,-3.2247844,5.108975,-5.0257313e-05,0.00017889676,0.0,0.0093285935,0.011734584,0.024426648,0.0036196632,-0.00027487415,-0.058527347,0.14861168,-0.0039438168,-0.039918095,0.031696826,2.5769372,0.053713392,5.8792515,0.1,0.585358,0.45696148,0.19512907,0.12571658,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
563792849,563792280,45936231,42.3585499,-71.08724959999999,4.145743,-3.19385,5.1099887,-5.0257313e-05,0.00017889676,0.0,0.0072929915,0.013379122,0.025142524,0.004504453,-0.00027487415,-0.058527347,0.14861168,0.0039214347,0.0148676615,0.00556098,2.578291,0.053713392,5.8792515,0.1,0.5768837,0.45398003,0.19238551,0.12491298,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
564290731,564290012,45936231,42.3585499,-71.08724959999999,4.1077256,-3.1645746,5.12366,-5.0257313e-05,0.00017889676,0.0,0.0011154544,0.0117174685,0.022660805,0.013014928,-0.00027487415,-0.058527347,0.14861168,-0.0017592362,-0.024790982,0.053899933,2.579567,0.053713392,5.8792515,0.102295876,0.58550704,0.455296,0.19406377,0.12518461,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
564788300,564787745,45936231,42.3585499,-71.08724959999999,4.0837746,-3.168512,5.1273227,-5.0257313e-05,0.00017889676,0.0,0.009596748,-0.005618544,0.024649538,0.011775242,-0.00027487415,-0.058527347,0.14861168,-0.032188874,0.0030386252,0.012921741,2.5808108,0.053713392,5.8792515,0.1,0.58074707,0.457034,0.19452545,0.1256545,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
