timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
539155286,539055036,2490378,-0.018230185,0.002152449,-0.0024440342,0.34906584,2.0517328e-07,2.0534412e-07,4.82569e-07,2490378,-0.39383736,0.3976871,-0.13219121,0.4,0.0005062862,0.00050564617,0.00050457113,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
540111171,540010679,2490378,-0.01823855,0.002163533,-0.0024563703,0.34906584,2.0267225e-07,2.0283034e-07,4.783439e-07,2490378,-0.39383683,0.39767668,-0.13345367,0.4,0.00050636963,0.0005057183,0.00050456956,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
541116240,541016093,2490378,-0.018278064,0.0021736675,-0.0024544224,0.34906584,1.996429e-07,1.9978876e-07,4.7488956e-07,2490378,-0.39383236,0.3976896,-0.13261634,0.4,0.00050645974,0.000505798,0.0005045711,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
542102063,542001599,2490378,-0.0182932,0.00218321,-0.0024638327,0.34906584,2.0180534e-07,2.0194013e-07,4.715027e-07,2490378,-0.39382908,0.39768583,-0.13156614,0.4,0.00050654745,0.0005058762,0.0005045699,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
542778720,542678512,2490378,-0.018302338,0.0021811011,-0.0024600578,0.34906584,2.0288736e-07,2.0301437e-07,4.692452e-07,2490378,-0.39382753,0.39769158,-0.13055255,0.4,0.0005066081,0.0005059306,0.0005045702,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
543784091,543683928,2490378,-0.018280856,0.0022049386,-0.0024641866,0.34906584,2.0246806e-07,2.0258328e-07,4.6645084e-07,2490378,-0.39382458,0.397685,-0.13054653,0.4,0.00050669734,0.00050601136,0.0005045733,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
544789600,544689343,2490378,-0.018241102,0.0021964172,-0.002469009,0.34906584,2.0316112e-07,2.0326587e-07,4.6291717e-07,2490378,-0.3938279,0.39767691,-0.131109,0.4,0.00050678785,0.0005060935,0.0005045712,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
545794891,545694759,2490378,-0.01824363,0.0022031956,-0.0024639193,0.34906584,2.0493655e-07,2.0503322e-07,4.6055803e-07,2490378,-0.39382696,0.3976823,-0.13143237,0.4,0.0005068776,0.0005061759,0.0005045746,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
546800407,546700175,2490378,-0.018208928,0.002209075,-0.0024697839,0.34906584,2.0529167e-07,2.0538141e-07,4.5838485e-07,2490378,-0.39382717,0.39767468,-0.13181745,0.4,0.00050696766,0.0005062593,0.000504573,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
547716467,547616000,2490378,-0.018178381,0.002209517,-0.0024726547,0.34906584,2.0467077e-07,2.0475653e-07,4.5641252e-07,2490378,-0.39382917,0.39767107,-0.13295704,0.4,0.00050704915,0.00050633587,0.0005045699,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
548313708,548213277,2490378,-0.018170588,0.0021990172,-0.002486521,0.34906584,2.0391919e-07,2.0400218e-07,4.5504294e-07,2490378,-0.39383277,0.3976638,-0.13434973,0.4,0.0005071027,0.00050638604,0.00050457014,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
549309282,549208739,2490378,-0.018171987,0.0022171258,-0.002493485,0.34906584,2.0446062e-07,2.0453932e-07,4.5319172e-07,2490378,-0.3938338,0.39766207,-0.13558991,0.4,0.00050719164,0.0005064692,0.00050457,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
550314771,550214156,2490378,-0.018193725,0.0022071342,-0.002506952,0.34906584,2.0287271e-07,2.0294733e-07,4.5069876e-07,2490378,-0.39383525,0.39765537,-0.13555603,0.4,0.0005072813,0.0005065531,0.00050456985,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
551319758,551219573,2490378,-0.018212453,0.0022169256,-0.002518846,0.34906584,2.0185038e-07,2.019213e-07,4.492416e-07,2490378,-0.3938335,0.39764816,-0.13463569,0.4,0.00050737115,0.0005066379,0.0005045706,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
552325188,552224990,2490378,-0.018214991,0.0022205722,-0.0025253545,0.34906584,2.0222754e-07,2.0229339e-07,4.479129e-07,2490378,-0.39383337,0.39764422,-0.13437028,0.4,0.00050746114,0.0005067236,0.0005045707,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
553330643,553230407,2490378,-0.018226448,0.002201358,-0.0025419418,0.34906584,2.0040055e-07,2.0046097e-07,4.458468e-07,2490378,-0.39383695,0.39763474,-0.13527419,0.4,0.0005075514,0.0005068095,0.00050457194,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
554335986,554235825,2490378,-0.018243747,0.0022133335,-0.0025566656,0.34906584,2.0090827e-07,2.0096341e-07,4.4475772e-07,2490378,-0.39383656,0.3976281,-0.13513534,0.4,0.00050764106,0.00050689536,0.0005045706,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
554903794,554803239,2490378,-0.018218357,0.0022776085,-0.0025641348,0.34906584,2.0148052e-07,2.015329e-07,4.4447438e-07,2490378,-0.39383164,0.39762616,-0.13413109,0.4,0.0005076917,0.0005069442,0.00050456956,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
555839318,555738974,2490378,-0.018227328,0.0022584312,-0.0025702287,0.34906584,2.0088756e-07,2.0093518e-07,4.4285028e-07,2490378,-0.3938323,0.3976213,-0.13311349,0.4,0.00050777616,0.00050702534,0.0005045702,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
556844537,556744393,2490378,-0.018203935,0.0022393246,-0.0025764715,0.34906584,2.020341e-07,2.0207825e-07,4.4201235e-07,2490378,-0.39383134,0.3976143,-0.13278301,0.4,0.00050786516,0.00050711125,0.0005045709,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
557511908,557411353,2490378,-0.018207386,0.0022340356,-0.002580089,0.34906584,2.0251309e-07,2.0255509e-07,4.411928e-07,2490378,-0.393832,0.39761236,-0.13174592,0.4,0.00050792523,0.00050716934,0.00050456944,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
558517444,558416772,2490378,-0.018186761,0.0022265173,-0.0025935173,0.34906584,2.025652e-07,2.0260508e-07,4.4049688e-07,2490378,-0.3938314,0.3976036,-0.13229647,0.4,0.0005080145,0.000507256,0.0005045686,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
559522336,559422190,2490378,-0.018210739,0.0022133645,-0.0026028398,0.34906584,2.0211536e-07,2.02153e-07,4.3987555e-07,2490378,-0.39383358,0.3975994,-0.13188627,0.4,0.0005081047,0.0005073436,0.0005045697,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
560527754,560427609,2490378,-0.018199565,0.0022029444,-0.0025968726,0.34906584,2.0265232e-07,2.026872e-07,4.3851634e-07,2490378,-0.39383388,0.39760023,-0.13256454,0.4,0.000508194,0.00050743035,0.0005045706,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
561533156,561433028,2490378,-0.018206397,0.0022010359,-0.002593749,0.34906584,2.034092e-07,2.0344162e-07,4.3803684e-07,2490378,-0.39383394,0.3976013,-0.13260828,0.4,0.0005082833,0.0005075179,0.00050456903,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
561901846,561801350,2490378,-0.01819004,0.0022149067,-0.0025864732,0.34906584,2.0205277e-07,2.0208378e-07,4.3768392e-07,2490378,-0.3938337,0.3976041,-0.13363479,0.4,0.0005083158,0.0005075498,0.0005045668,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
562906936,562806770,2490378,-0.018180614,0.0022125153,-0.0026350487,0.34906584,2.0409458e-07,2.0412239e-07,4.3728664e-07,2490378,-0.39383432,0.39758253,-0.13337432,0.4,0.00050840416,0.00050763634,0.00050456874,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
563912772,563812194,2490378,-0.018190723,0.002214902,-0.0027143585,0.34906584,2.0263137e-07,2.0265627e-07,4.3614506e-07,2490378,-0.393836,0.39754844,-0.13366996,0.4,0.00050848833,0.00050771877,0.00050455955,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
564917874,564817609,2490378,-0.018206086,0.0021914213,-0.0027780305,0.34906584,2.038682e-07,2.0389052e-07,4.3586215e-07,2490378,-0.39384234,0.3975242,-0.13370024,0.4,0.0005085818,0.0005078108,0.00050456304,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
565923305,565823029,2490378,-0.018207634,0.0021991208,-0.0028465171,0.34906584,2.036297e-07,2.0364917e-07,4.356211e-07,2490378,-0.39384297,0.39749932,-0.13367918,0.4,0.000508671,0.00050789857,0.00050456316,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
566928614,566828448,2490378,-0.018172653,0.0022164749,-0.0029063227,0.34906584,2.0402658e-07,2.0404323e-07,4.3542664e-07,2490378,-0.3938368,0.39747977,-0.13372426,0.4,0.0005087617,0.00050798804,0.00050456414,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
567934116,567833868,2490378,-0.018102828,0.0022138737,-0.002976343,0.34906584,2.0540969e-07,2.0542508e-07,4.34492e-07,2490378,-0.39382085,0.39745265,-0.13443777,0.4,0.00050885096,0.00050807634,0.0005045629,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
