timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1273875644,42.3585286,-71.08631679999999,7.1830006,0.0,0.0,0.0,0.0,1,1,0,0
1274274664,42.3585257,-71.08624019999999,7.4730005,0.0,0.0,0.0,0.0,1,1,0,0
1274670644,42.35852,-71.0861642,8.288,0.0,0.0,0.0,0.0,1,1,0,0
1275070645,42.358512,-71.0860922,9.416,0.0,0.0,0.0,0.0,1,1,0,0
1275471645,42.3584998,-71.08602309999999,10.561001,0.0,0.0,0.0,0.0,1,1,0,0
1275871644,42.358486,-71.0859559,11.521001,0.0,0.0,0.0,0.0,1,1,0,0
1276281645,42.3584728,-71.08589409999999,12.026001,0.0,0.0,0.0,0.0,1,1,0,0
1276677655,42.3584593,-71.08583449999999,12.273001,0.0,0.0,0.0,0.0,1,1,0,0
1277076659,42.358443699999995,-71.0857774,12.576,0.0,0.0,0.0,0.0,1,1,0,0
1277476645,42.3584254,-71.0857231,13.205001,0.0,0.0,0.0,0.0,1,1,0,0
1277887664,42.3584071,-71.08567239999999,13.867001,0.0,0.0,0.0,0.0,1,1,0,0
1278276645,42.3583863,-71.0856277,13.966001,0.0,0.0,0.0,0.0,1,1,0,0
1278874645,42.3583492,-71.0855691,14.588,0.0,0.0,0.0,0.0,1,1,0,0
1279461664,42.3583043,-71.08552259999999,14.492001,0.0,0.0,0.0,0.0,1,1,0,0
1280081644,42.358249,-71.0854914,14.302001,0.0,0.0,0.0,0.0,1,1,0,0
1280469663,42.358207199999995,-71.0854866,14.467001,0.0,0.0,0.0,0.0,1,1,0,0
1280880666,42.3581627,-71.0854925,14.769001,0.0,0.0,0.0,0.0,1,1,0,0
1281276644,42.358119699999996,-71.0855031,14.898001,0.0,0.0,0.0,0.0,1,1,0,0
1281688580,42.3580776,-71.08552159999999,15.290001,0.0,0.0,0.0,0.0,1,1,0,0
1282088179,42.358037499999995,-71.0855472,14.848001,0.0,0.0,0.0,0.0,1,1,0,0
1282488005,42.357996299999996,-71.0855744,14.527,0.0,0.0,0.0,0.0,1,1,0,0
1282886687,42.357954899999996,-71.0856028,14.102,0.0,0.0,0.0,0.0,1,1,0,0
1283282664,42.357914099999995,-71.0856417,13.975,0.0,0.0,0.0,0.0,1,1,0,0
1283692644,42.3578743,-71.0856883,13.729001,0.0,0.0,0.0,0.0,1,1,0,0
1284084782,42.3578359,-71.0857406,13.398001,0.0,0.0,0.0,0.0,1,1,0,0
1284480940,42.3578012,-71.0857983,13.012001,0.0,0.0,0.0,0.0,1,1,0,0
1284891645,42.3577691,-71.0858587,12.462001,0.0,0.0,0.0,0.0,1,1,0,0
1285280644,42.3577381,-71.0859224,12.1380005,0.0,0.0,0.0,0.0,1,1,0,0
1285500810,42.35770915553354,-71.08596157788715,20.833355,-93.48572,105.833954,-14.954103,-2.4562755,1,1,1,0
1285845661,42.35768294632778,-71.08601699080603,20.671467,-96.400116,101.28084,-14.792215,-2.3976026,1,1,1,0
1286201641,42.357657069244304,-71.08607186114229,20.710308,-99.27758,96.7723,-14.831057,-2.365963,1,1,1,0
1286546642,42.357632157384955,-71.08612729585896,20.799145,-102.047714,92.217384,-14.919893,-2.347755,1,1,1,0
1286898641,42.35760880000791,-71.08618462662034,20.997456,-104.645,87.50667,-15.118203,-2.3431756,1,1,1,0
1287243642,42.35758771568909,-71.08624350726777,21.19542,-106.989525,82.668594,-15.316167,-2.3450387,1,1,1,0
1287331638,42.35758258029138,-71.08625879585632,21.235289,-107.56057,81.41237,-15.356037,-2.3426852,1,1,1,0
1287419640,42.35757753292234,-71.086274142473,21.266495,-108.121826,80.151375,-15.387242,-2.3393073,1,1,1,0
1287507638,42.35757258311897,-71.0862895289189,21.268238,-108.67223,78.88711,-15.388987,-2.3373451,1,1,1,0
1287599639,42.35756770961214,-71.08630505640214,21.239025,-109.21416,77.61125,-15.359775,-2.3350754,1,1,1,0
1287687639,42.35756287617216,-71.08632046911833,21.18766,-109.751625,76.344826,-15.30841,-2.3290577,1,1,1,0
1287775660,42.35755795367121,-71.0863359472007,21.125757,-110.298996,75.07303,-15.246506,-2.3187327,1,1,1,0
1287875141,42.357552520289765,-71.0863530190779,21.030443,-110.903175,73.67027,-15.151192,-2.3041945,1,1,1,0
1287973639,42.35754765624204,-71.0863684301158,20.93454,-111.444046,72.403984,-15.055289,-2.2891243,1,1,1,0
1288065667,42.35754224474302,-71.08638547181049,20.80876,-112.04579,71.00371,-14.929508,-2.271627,1,1,1,0
1288153895,42.357537375269416,-71.08640073038187,20.700138,-112.587265,69.74995,-14.820886,-2.2558768,1,1,1,0
1288252653,42.357532486033016,-71.08641595116076,20.579466,-113.130936,68.49929,-14.700214,-2.241084,1,1,1,0
1288340639,42.357527551783555,-71.08643102207616,20.470177,-113.67961,67.26095,-14.590924,-2.22802,1,1,1,0
1288428639,42.357522591733186,-71.08644601796581,20.370964,-114.231155,66.02877,-14.491712,-2.2169008,1,1,1,0
1288517130,42.35751762042917,-71.08646113233127,20.273308,-114.78395,64.78686,-14.394057,-2.2089567,1,1,1,0
1288608908,42.35751264322325,-71.08647636173689,20.183926,-115.3374,63.535492,-14.304674,-2.204301,1,1,1,0
1288696889,42.3575076866679,-71.08649161337769,20.10595,-115.88856,62.2823,-14.226698,-2.2030587,1,1,1,0
1288784638,42.3575028178667,-71.0865069263896,20.043676,-116.429955,61.024063,-14.164425,-2.2044554,1,1,1,0
1288872705,42.357497962854325,-71.08652218986295,19.992893,-116.96982,59.769897,-14.113642,-2.2072644,1,1,1,0
1288960648,42.35749310811476,-71.0865375169369,19.96582,-117.50965,58.510506,-14.086569,-2.2105389,1,1,1,0
1289059638,42.357487756488936,-71.08655443654887,19.935284,-118.10474,57.12026,-14.056033,-2.2147603,1,1,1,0
1289151639,42.357482960615656,-71.08656989973684,19.896412,-118.63802,55.84968,-14.01716,-2.2187908,1,1,1,0
1289239639,42.357478184431784,-71.0865852958838,19.85588,-119.16912,54.584614,-13.976628,-2.2227995,1,1,1,0
1289338638,42.35747288796427,-71.08660233117949,19.805922,-119.75807,53.18486,-13.92667,-2.2265604,1,1,1,0
1289437788,42.35746761399864,-71.08661925481873,19.752419,-120.34452,51.79428,-13.873168,-2.230597,1,1,1,0
1289536798,42.35746289091281,-71.08663434246014,19.70936,-120.86971,50.55456,-13.830109,-2.2346077,1,1,1,0
1289617659,42.357458187859265,-71.08664929890062,19.670776,-121.39268,49.325623,-13.791526,-2.2381096,1,1,1,0
1289716951,42.35745291361032,-71.08666584156431,19.633099,-121.97916,47.966347,-13.753847,-2.2392828,1,1,1,0
1289816196,42.35744759160408,-71.0866822983849,19.60451,-122.570946,46.614124,-13.725258,-2.2385294,1,1,1,0
1289914639,42.35744288202561,-71.08669715709253,19.587688,-123.094635,45.393215,-13.708438,-2.2376926,1,1,1,0
1290002639,42.35743825237942,-71.08671207568614,19.577587,-123.609436,44.167385,-13.698336,-2.236226,1,1,1,0
1290090638,42.35743371542641,-71.0867268285378,19.583668,-124.11393,42.955173,-13.704416,-2.2347891,1,1,1,0
1290182639,42.357429244750804,-71.08674143013256,19.58445,-124.61105,41.75539,-13.705199,-2.2335258,1,1,1,0
1290270639,42.357424900389034,-71.08675592062808,19.597254,-125.09413,40.564735,-13.718002,-2.2333536,1,1,1,0
1290358640,42.357420649339204,-71.08677050035065,19.608334,-125.56683,39.36675,-13.729081,-2.2341733,1,1,1,0
1290446796,42.357416509302666,-71.08678499260482,19.627426,-126.02719,38.17595,-13.748176,-2.2352958,1,1,1,0
1290534652,42.35741233392886,-71.08679951949075,19.649548,-126.49148,36.982304,-13.770297,-2.235406,1,1,1,0
1290626639,42.357408217285574,-71.08681399697764,19.667423,-126.949234,35.792717,-13.788173,-2.2341857,1,1,1,0
1290714639,42.35740423546413,-71.08682834270626,19.67822,-127.392,34.613956,-13.798969,-2.2325919,1,1,1,0
1290802639,42.357400380299694,-71.08684257079011,19.677658,-127.82068,33.444862,-13.798408,-2.2315416,1,1,1,0
1290891176,42.357396598686144,-71.08685671855571,19.673864,-128.24118,32.282368,-13.794613,-2.2309694,1,1,1,0
1290989639,42.35739286523639,-71.08687066970751,19.662317,-128.65633,31.136028,-13.783066,-2.2295866,1,1,1,0
1291088639,42.357388785432526,-71.08688619222202,19.645077,-129.10999,29.860573,-13.765826,-2.2268598,1,1,1,0
1291179794,42.357384796332745,-71.0869017335131,19.616613,-129.55356,28.583574,-13.737362,-2.2240472,1,1,1,0
1291289815,42.357380408594956,-71.08691880921181,19.578537,-130.04146,27.180496,-13.6992855,-2.2212286,1,1,1,0
1291388960,42.35737642031395,-71.0869342848996,19.53524,-130.48494,25.908888,-13.655989,-2.2171335,1,1,1,0
1291498672,42.35737193623859,-71.08695121797524,19.48478,-130.98355,24.517529,-13.605527,-2.2124753,1,1,1,0
1291597999,42.357367790966414,-71.08696639396017,19.436913,-131.44449,23.270546,-13.55766,-2.209632,1,1,1,0
1291689726,42.357363915474046,-71.08697998757738,19.390995,-131.87543,22.153584,-13.511743,-2.208201,1,1,1,0
1291788653,42.35735950439181,-71.08699502744018,19.331146,-132.36592,20.917786,-13.451896,-2.2091846,1,1,1,0
1291877556,42.35735535211169,-71.08700845299485,19.272137,-132.82764,19.814632,-13.392884,-2.2128549,1,1,1,0
1291976745,42.357350613467965,-71.08702334733427,19.195707,-133.35455,18.590792,-13.316456,-2.2213254,1,1,1,0
1292075731,42.35734568641125,-71.08703805274384,19.112938,-133.90242,17.382475,-13.2336855,-2.2340522,1,1,1,0
1292178652,42.35734087942466,-71.08705253707286,19.011082,-134.43694,16.192324,-13.131831,-2.252684,1,1,1,0
1292277640,42.35733581472633,-71.08706685932933,18.911814,-135.0001,15.01549,-13.032562,-2.2792718,1,1,1,0
1292376640,42.357330649028235,-71.08708120154665,18.809258,-135.57451,13.837015,-12.930005,-2.3075898,1,1,1,0
1292475640,42.35732528297867,-71.08709531888904,18.699924,-136.17119,12.677018,-12.820674,-2.338532,1,1,1,0
1292574639,42.35731974402295,-71.08710927969457,18.595215,-136.7871,11.529883,-12.715964,-2.3757386,1,1,1,0
1292677639,42.357313947904466,-71.08712294052043,18.506538,-137.4316,10.407397,-12.627288,-2.4179718,1,1,1,0
1292776659,42.35730804131742,-71.0871362692283,18.430332,-138.08838,9.312201,-12.551082,-2.4594386,1,1,1,0
1292875639,42.35730189966107,-71.08714919601783,18.364891,-138.7713,8.250029,-12.485639,-2.499451,1,1,1,0
1292974651,42.357295646438686,-71.08716190700821,18.320347,-139.46663,7.2055883,-12.441095,-2.5429964,1,1,1,0
1293084638,42.35728845459225,-71.08717516291505,18.289793,-140.26633,6.116373,-12.410542,-2.596458,1,1,1,0
1293198640,42.357280973746754,-71.08718760411766,18.258095,-141.09816,5.0941005,-12.378842,-2.6487522,1,1,1,0
1293308636,42.35727329790201,-71.08719926168045,18.216673,-141.95168,4.136218,-12.337421,-2.6977541,1,1,1,0
1293418638,42.35726545340565,-71.08721031412652,18.150303,-142.82394,3.228057,-12.271052,-2.7418365,1,1,1,0
1293528998,42.357256631450404,-71.08722153508269,18.0495,-143.8049,2.3060493,-12.170248,-2.7839408,1,1,1,0
1293649639,42.35724751047939,-71.08723194355301,17.921415,-144.8191,1.4508022,-12.042164,-2.8302376,1,1,1,0
1293774638,42.35723822895344,-71.08724148495521,17.76366,-145.85117,0.66680044,-11.884409,-2.8817687,1,1,1,0
1293895638,42.357228696715566,-71.08724999007845,17.595665,-146.9111,-0.032052137,-11.716413,-2.9532988,1,1,1,0
1294016787,42.35721834551474,-71.08725869773728,17.428972,-148.0621,-0.747547,-11.549721,-3.05,1,1,1,0
1294291673,42.3571967392069,-71.0872727474025,17.099195,-150.46461,-1.9019868,-11.219944,3.0244396,1,1,1,0
1294415639,42.35718614717452,-71.08727731629271,16.93407,-151.6424,-2.277406,-11.05482,2.9352126,1,1,1,0
1294547710,42.35717551438627,-71.08728074198456,16.768742,-152.8247,-2.5588903,-10.889491,2.8464463,1,1,1,0
1294690966,42.35716415059754,-71.08728309129292,16.577927,-154.0883,-2.75193,-10.698675,2.7529361,1,1,1,0
1294823010,42.35715313124548,-71.0872837936406,16.379608,-155.3136,-2.8096414,-10.500357,2.6506753,1,1,1,0
1294979643,42.35714171215566,-71.08728323748575,16.183064,-156.58334,-2.7639434,-10.303813,2.5347776,1,1,1,0
1295291660,42.3571257,-71.08728049999999,10.952001,0.0,0.0,0.0,0.0,1,1,0,0
1295888645,42.3570913,-71.08724409999999,10.657001,0.0,0.0,0.0,0.0,1,1,0,0
1296476037,42.357075099999996,-71.0871926,11.186001,0.0,0.0,0.0,0.0,1,1,0,0
1297072817,42.3570758,-71.0871429,11.868001,0.0,0.0,0.0,0.0,1,1,0,0
1297750639,42.357094960673656,-71.08709657330732,17.062374,-161.78186,12.573991,-11.183123,1.2219175,1,1,1,0
1297963654,42.357102687555454,-71.08708459431075,17.283077,-160.92267,13.558287,-11.403826,1.1671122,1,1,1,0
1298172638,42.357111405755475,-71.08707382224887,17.450928,-159.95325,14.44341,-11.571675,1.1150343,1,1,1,0
1298385639,42.357120861406386,-71.08706402895388,17.583557,-158.90182,15.248109,-11.704307,1.0662926,1,1,1,0
1298594640,42.357130757552945,-71.08705562800625,17.733837,-157.80142,15.9384,-11.854585,1.0134598,1,1,1,0
1298808639,42.357141539080054,-71.08704817609015,17.856312,-156.60257,16.55071,-11.977059,0.95572996,1,1,1,0
1299017652,42.35715244905159,-71.0870416959218,17.880312,-155.38943,17.083174,-12.0010605,0.90250623,1,1,1,0
1299215639,42.357163426814274,-71.08703633427542,17.819166,-154.16876,17.52373,-11.939915,0.8546701,1,1,1,0
1299407639,42.35717459916448,-71.087031967567,17.714518,-152.92645,17.882532,-11.835266,0.8088458,1,1,1,0
1299583639,42.357185807194476,-71.08702827917703,17.584616,-151.68018,18.185598,-11.705364,0.76074976,1,1,1,0
1299759643,42.357196920402686,-71.08702521360487,17.44221,-150.44444,18.437489,-11.562958,0.714254,1,1,1,0
1299928641,42.357208602000355,-71.08702272966921,17.295002,-149.14551,18.641586,-11.415751,0.66742665,1,1,1,0
1300082639,42.35722014115946,-71.08702107974098,17.168404,-147.86241,18.777155,-11.289151,0.62215495,1,1,1,0
1300248141,42.357232497772934,-71.08702021713646,17.0676,-146.48842,18.84803,-11.18835,0.5731119,1,1,1,0
1300493638,42.35725045332973,-71.08702043854306,16.960024,-144.49185,18.829832,-11.080772,0.49876338,1,1,1,0
1300636638,42.357262146461366,-71.08702151826145,16.887482,-143.19164,18.74111,-11.008229,0.4494154,1,1,1,0
1300790639,42.357274073289304,-71.08702317917862,16.818289,-141.86543,18.604631,-10.939037,0.39877716,1,1,1,0
1300926638,42.357285450667014,-71.08702538654828,16.750526,-140.60033,18.423252,-10.871275,0.35266194,1,1,1,0
1301069639,42.357297053370395,-71.08702825262453,16.673326,-139.31017,18.187748,-10.794075,0.31014156,1,1,1,0
1301212638,42.35730888716283,-71.08703178095931,16.588444,-137.99431,17.897827,-10.709191,0.26768082,1,1,1,0
1301337734,42.35732006968292,-71.08703551937259,16.500717,-136.75087,17.590645,-10.621465,0.22758174,1,1,1,0
1301469640,42.357331443496335,-71.0870397978998,16.410683,-135.48616,17.239082,-10.531431,0.1862235,1,1,1,0
1301601815,42.3573435941465,-71.08704568128319,16.31154,-134.13507,16.755651,-10.432289,0.1416868,1,1,1,0
1301733660,42.357355032458926,-71.08705190912455,16.211899,-132.86319,16.243917,-10.332648,0.09985531,1,1,1,0
1301869640,42.35736658521831,-71.08705882646684,16.10717,-131.57858,15.675529,-10.22792,0.055831045,1,1,1,0
1301980122,42.35737736882778,-71.08706568783644,16.01278,-130.3795,15.111739,-10.133529,0.014761979,1,1,1,0
1302100638,42.35738827333314,-71.0870729246159,15.91716,-129.16698,14.517103,-10.037909,-0.027000224,1,1,1,0
1302221640,42.35739928020891,-71.0870805489225,15.82652,-127.94307,13.890625,-9.9472685,-0.068947256,1,1,1,0
1302346638,42.357410361461284,-71.08708877135415,15.745051,-126.71089,13.215,-9.8658,-0.10975275,1,1,1,0
1302467908,42.35742241303685,-71.08709824545207,15.66331,-125.37082,12.436528,-9.784059,-0.1527122,1,1,1,0
1302577638,42.35743252904303,-71.08710634106923,15.606873,-124.24597,11.771324,-9.727621,-0.1878623,1,1,1,0
1302687639,42.357442650538104,-71.08711481803958,15.548968,-123.120514,11.074785,-9.669717,-0.22180401,1,1,1,0
1302797639,42.3574527153592,-71.08712403726373,15.492178,-122.00136,10.317257,-9.6129265,-0.25379646,1,1,1,0
1302911638,42.35746276357558,-71.08713357905528,15.4261265,-120.88405,9.533224,-9.546875,-0.28321227,1,1,1,0
1303021639,42.35747278317999,-71.08714349970536,15.355157,-119.76992,8.718061,-9.475905,-0.30960828,1,1,1,0
1303131638,42.357482840040596,-71.08715377103954,15.280964,-118.65165,7.874084,-9.401712,-0.33290774,1,1,1,0
1303241639,42.35749293552945,-71.08716427582193,15.198719,-117.52908,7.010925,-9.319468,-0.35290045,1,1,1,0
1303340642,42.35750208388584,-71.0871740244761,15.123813,-116.51183,6.2098956,-9.244561,-0.3684711,1,1,1,0
1303443653,42.35751218808683,-71.08718481684801,15.032541,-115.3883,5.3231063,-9.15329,-0.3832144,1,1,1,0
1303543014,42.357521383372685,-71.0871946507048,14.950859,-114.36583,4.5150766,-9.071608,-0.39431378,1,1,1,0
1303652640,42.35753157464138,-71.08720545729528,14.846062,-113.23261,3.6271195,-8.96681,-0.40376347,1,1,1,0
1303751910,42.35754087552063,-71.08721551483066,14.752878,-112.1984,2.8007112,-8.873627,-0.41050225,1,1,1,0
1303861640,42.357551215402715,-71.08722652483713,14.637595,-111.04866,1.8960403,-8.758344,-0.41609502,1,1,1,0
1303964772,42.35756063621528,-71.08723666225104,14.540448,-110.001114,1.063069,-8.661197,-0.41932863,1,1,1,0
1304063640,42.35757016042644,-71.08724671450805,14.435512,-108.94207,0.23709507,-8.55626,-0.420254,1,1,1,0
1304162639,42.35757981239375,-71.08725676110093,14.330708,-107.86882,-0.5884132,-8.451456,-0.41830617,1,1,1,0
1304261669,42.35758956295678,-71.0872666762898,14.216577,-106.78461,-1.403124,-8.337325,-0.41351163,1,1,1,0
1304360638,42.357599390090805,-71.08727671118658,14.105946,-105.69188,-2.2276707,-8.226694,-0.4067539,1,1,1,0
1304463652,42.357609332356276,-71.08728656707956,13.983158,-104.58635,-3.0375087,-8.103907,-0.3980715,1,1,1,0
1304562851,42.357619342684764,-71.08729650791716,13.86107,-103.47325,-3.8543262,-7.981818,-0.38754332,1,1,1,0
1304661658,42.35762946244991,-71.08730621705644,13.722452,-102.347984,-4.6521053,-7.8432007,-0.3756428,1,1,1,0
1304760638,42.35763967278332,-71.08731559182985,13.578907,-101.21265,-5.42241,-7.6996555,-0.36283603,1,1,1,0
1304859640,42.3576500576671,-71.08732467205321,13.444759,-100.0579,-6.168512,-7.5655074,-0.34823605,1,1,1,0
1304950663,42.3576419,-71.087318,11.517,0.0,0.0,0.0,0.0,1,1,0,0
1305280644,42.3576844,-71.0873544,11.26,0.0,0.0,0.0,0.0,1,1,0,0
1305680645,42.3577284,-71.0873849,11.116,0.0,0.0,0.0,0.0,1,1,0,0
1306081479,42.35778370198319,-71.08741516913612,13.612107,-85.19732,-13.604437,-7.732856,-0.021917216,1,1,1,0
1306183642,42.357794809907254,-71.08741989382155,13.606787,-83.96217,-13.992651,-7.7275357,-0.008569545,1,1,1,0
1306282640,42.35780590088418,-71.08742434907667,13.563084,-82.72891,-14.3587265,-7.6838326,0.0036750545,1,1,1,0
1306381640,42.35781699652718,-71.0874284400652,13.481327,-81.49513,-14.694871,-7.602076,0.01919364,1,1,1,0
1306480639,42.35782809326832,-71.08743222411113,13.383419,-80.26123,-15.005795,-7.504167,0.038337756,1,1,1,0
1306579657,42.35783912750324,-71.08743589996291,13.288511,-79.03428,-15.307828,-7.40926,0.059720334,1,1,1,0
1306686640,42.3578395,-71.0874358,11.417001,0.0,0.0,0.0,0.0,1,1,0,0
1307082644,42.3578848,-71.08744879999999,10.924001,0.0,0.0,0.0,0.0,1,1,0,0
1307481646,42.3579291,-71.0874521,10.835,0.0,0.0,0.0,0.0,1,1,0,0
1307881640,42.35797885236709,-71.08744353062308,12.438746,-63.49758,-15.934786,-6.559495,0.5007011,1,1,1,0
1307996655,42.357990211529504,-71.08744011754214,12.34799,-62.2345,-15.654339,-6.468738,0.553638,1,1,1,0
1308117652,42.358001281867814,-71.0874357435589,12.265501,-61.003536,-15.294937,-6.38625,0.60590106,1,1,1,0
1308238639,42.35801199720494,-71.08743036658764,12.2192135,-59.812046,-14.853123,-6.339962,0.6618177,1,1,1,0
1308359639,42.35802225458619,-71.08742469165168,12.2013645,-58.67148,-14.386826,-6.3221126,0.7137348,1,1,1,0
1308484810,42.35803285654215,-71.08741796365865,12.187304,-57.492596,-13.834002,-6.308052,0.76714563,1,1,1,0
1308616724,42.358043144801364,-71.0874102812381,12.163557,-56.348595,-13.202755,-6.2843056,0.81361705,1,1,1,0
1308748977,42.3580535897395,-71.08740099264021,12.136785,-55.187172,-12.439533,-6.257533,0.8651498,1,1,1,0
1308880640,42.35806256001669,-71.08739148480095,12.130501,-54.189724,-11.658298,-6.251249,0.91541076,1,1,1,0
1309016640,42.35807063098611,-71.08738120172481,12.134126,-53.292274,-10.813363,-6.254874,0.96110857,1,1,1,0
1309137638,42.358078084096896,-71.08737045011404,12.122862,-52.463528,-9.929931,-6.24361,1.0013726,1,1,1,0
1309280639,42.35808549881911,-71.08735833483064,12.083437,-51.63905,-8.934449,-6.204185,1.0443127,1,1,1,0
1309412653,42.358091799028344,-71.08734598545712,12.039692,-50.9385,-7.9197335,-6.1604404,1.0812405,1,1,1,0
1309537641,42.3580974867301,-71.08733326961104,11.966845,-50.306057,-6.874906,-6.0875926,1.1164756,1,1,1,0
1309669639,42.35810258782553,-71.08732032160889,11.861792,-49.738842,-5.811003,-5.98254,1.1490833,1,1,1,0
1310267642,42.35812119738599,-71.08725995189072,11.2922325,-47.669556,-0.8505866,-5.412981,1.3232843,1,1,1,0
1310876645,42.35812929742272,-71.0871954041779,10.825771,-46.76887,4.453122,-4.9465194,1.5582361,1,1,1,0
1311100639,42.35812800625271,-71.08717043902094,10.769778,-46.91244,6.504441,-4.890527,1.63186,1,1,1,0
1311236640,42.3581334,-71.0871792,10.316001,0.0,0.0,0.0,0.0,1,1,0,0
1311478661,42.358126899999995,-71.0871354,10.071,0.0,0.0,0.0,0.0,1,1,0,0
1311877646,42.3581128,-71.0870928,9.953,0.0,0.0,0.0,0.0,1,1,0,0
1312288666,42.3580944,-71.0870527,9.907001,0.0,0.0,0.0,0.0,1,1,0,0
1312684644,42.3580727,-71.087015,9.5390005,0.0,0.0,0.0,0.0,1,1,0,0
1313073867,42.358045999999995,-71.0869836,9.345,0.0,0.0,0.0,0.0,1,1,0,0
1313473675,42.3580154,-71.0869592,9.141001,0.0,0.0,0.0,0.0,1,1,0,0
1313885564,42.3579812,-71.0869433,8.964001,0.0,0.0,0.0,0.0,1,1,0,0
1314284634,42.3579412,-71.086938,8.866,0.0,0.0,0.0,0.0,1,1,0,0
1314680645,42.3578994,-71.08694369999999,8.651,0.0,0.0,0.0,0.0,1,1,0,0
1315080645,42.3578575,-71.0869587,8.452001,0.0,0.0,0.0,0.0,1,1,0,0
1315479660,42.3578185,-71.0869824,8.101001,0.0,0.0,0.0,0.0,1,1,0,0
1315879644,42.35778,-71.087015,7.978,0.0,0.0,0.0,0.0,1,1,0,0
1316000675,42.35776122923463,-71.08704156238356,11.36009,-87.69617,17.09398,-5.4808383,-2.7947762,1,1,1,0
1316411642,42.35772853360057,-71.0870899668258,11.456377,-91.331764,13.116704,-5.5771255,-2.6391685,1,1,1,0
1316811722,42.35770067961356,-71.08714437464204,11.534336,-94.42899,8.646138,-5.655085,-2.4467509,1,1,1,0
1317222900,42.35767697688218,-71.08720230450443,11.578085,-97.06462,3.8861692,-5.6988335,-2.220933,1,1,1,0
1317621643,42.357660266450935,-71.08726443751885,11.600825,-98.92274,-1.2191674,-5.721574,-1.9936928,1,1,1,0
1318006653,42.357651317188946,-71.0873294378216,11.5483265,-99.91785,-6.560105,-5.6690745,-1.7814276,1,1,1,0
1318384661,42.357651772028625,-71.08739419115031,11.529995,-99.86726,-11.880749,-5.650744,-1.5474814,1,1,1,0
1318773661,42.357662057055634,-71.08745880774853,11.541789,-98.72361,-17.190155,-5.6625376,-1.3374662,1,1,1,0
1319129639,42.35767856058587,-71.08751279326515,11.612299,-96.88849,-21.626024,-5.733048,-1.1477524,1,1,1,0
1319228642,42.357684258364046,-71.08752727289917,11.638004,-96.25492,-22.815783,-5.7587533,-1.0974861,1,1,1,0
1319327639,42.35769036713207,-71.08754134872717,11.658295,-95.57565,-23.97236,-5.7790437,-1.046304,1,1,1,0
1319426880,42.35769684407565,-71.08755503360905,11.675997,-94.855446,-25.096815,-5.7967453,-0.9935269,1,1,1,0
1319525654,42.35770359245082,-71.08756835245181,11.696425,-94.10506,-26.191193,-5.817174,-0.9384223,1,1,1,0
1319628789,42.35771129303019,-71.08758257277334,11.719288,-93.24879,-27.359642,-5.8400364,-0.8780088,1,1,1,0
1319738640,42.35771932521479,-71.08759635101147,11.742317,-92.355644,-28.491766,-5.863066,-0.8195203,1,1,1,0
1319837818,42.35772686668417,-71.08760848069677,11.759799,-91.51707,-29.488432,-5.8805475,-0.7670986,1,1,1,0
1319947639,42.35773532680703,-71.0876212100481,11.781607,-90.57634,-30.53437,-5.9023547,-0.70841455,1,1,1,0
1320057639,42.35774399544457,-71.08763340126043,11.797999,-89.61243,-31.53609,-5.918748,-0.6502273,1,1,1,0
1320171639,42.35775285750234,-71.08764498926793,11.8135,-88.62701,-32.488247,-5.934249,-0.5933745,1,1,1,0
1320281653,42.35776203181814,-71.08765591176787,11.841497,-87.606865,-33.38572,-5.9622464,-0.533309,1,1,1,0
1320391639,42.35777149183955,-71.08766600896257,11.8734455,-86.554955,-34.215378,-5.9941936,-0.4749702,1,1,1,0
1320501639,42.357781184803294,-71.08767535360059,11.904035,-85.47714,-34.9832,-6.024783,-0.41984248,1,1,1,0
1320604638,42.357791079559455,-71.08768391801169,11.918497,-84.37689,-35.686913,-6.039246,-0.3660438,1,1,1,0
1320714640,42.35780106550414,-71.08769176589098,11.920486,-83.2665,-36.33175,-6.0412345,-0.31407383,1,1,1,0
1320835640,42.357812024103886,-71.08769944975751,11.907327,-82.04796,-36.963108,-6.028075,-0.25926128,1,1,1,0
1320956659,42.35782299828158,-71.08770628877056,11.895508,-80.82768,-37.525047,-6.0162563,-0.20406574,1,1,1,0
1321077639,42.357834018433294,-71.08771217136879,11.881073,-79.602295,-38.0084,-6.0018215,-0.1461864,1,1,1,0
1321202639,42.35784605268387,-71.08771753971813,11.872986,-78.264145,-38.449497,-5.9937344,-0.08174758,1,1,1,0
1321334639,42.3578579536925,-71.08772185178871,11.87607,-76.94081,-38.803802,-5.9968185,-0.018672882,1,1,1,0
1321477639,42.35787055970059,-71.08772539867607,11.889038,-75.539085,-39.095234,-6.009787,0.048950728,1,1,1,0
1321609638,42.35788285757124,-71.08772828900857,11.930472,-74.17162,-39.332718,-6.051221,0.1170505,1,1,1,0
1321756639,42.357894958871476,-71.08772991219413,11.96695,-72.82602,-39.466084,-6.087699,0.18417478,1,1,1,0
1321888638,42.3579068042503,-71.08773049576459,11.991817,-71.50887,-39.514027,-6.1125655,0.24851796,1,1,1,0
1322031638,42.35791839528493,-71.08773025912791,11.99688,-70.22001,-39.494576,-6.1176286,0.30934232,1,1,1,0
1322167638,42.357929746658755,-71.0877291406302,11.976049,-68.957794,-39.402664,-6.0967975,0.3659639,1,1,1,0
