timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
539823246,539823124,0.2887344,0.021754092,0.019194454,0.9569696,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
540323186,540323066,0.28875852,0.022018733,0.019200899,0.9569561,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
540823130,540823009,0.2889884,0.02058957,0.019184774,0.95691895,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
541323070,541322951,0.28921735,0.020645795,0.019602079,0.9568401,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
541823043,541822897,0.2893133,0.021193925,0.019447673,0.95680225,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
542322956,542322837,0.28960192,0.022234695,0.019434683,0.9566915,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
542822909,542822779,0.28986803,0.02177992,0.019719461,0.95661557,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
543322848,543322722,0.28996924,0.021387856,0.019755334,0.956593,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
543822783,543822664,0.2901636,0.020640092,0.019203061,0.9565618,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
544322727,544322607,0.29050365,0.02073051,0.01887176,0.9564632,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
544822668,544822550,0.29059032,0.021247534,0.019086761,0.95642126,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
545322611,545322493,0.2907192,0.021311486,0.019051507,0.9563813,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
545822556,545822436,0.29110262,0.020960996,0.019060655,0.95627224,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
546322499,546322378,0.29134005,0.021261929,0.018921196,0.9561961,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
546822439,546822321,0.29142344,0.022336258,0.018128261,0.95616156,0.9999287,-1.1851299e-09,-7.1174604e-09,0.011941393,4
