timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
540111118,539978641,0.055518765,0.17744818,0.012298812,1,0,0,0,0,0,0,0,0,0,0
541106592,540973637,0.06377144,0.1757198,0.0075934967,1,0,0,0,0,0,0,0,0,0,0
542101998,541974642,0.057113916,0.16356894,0.0023040602,1,0,0,0,0,0,0,0,0,0,0
543117368,542985636,0.056379482,0.14615963,0.00642453,1,0,0,0,0,0,0,0,0,0,0
544113038,543982650,0.042439666,0.10481718,0.0016684446,1,0,0,0,0,0,0,0,0,0,0
545109000,544981636,0.03650853,0.078860044,0.009586334,1,0,0,0,0,0,0,0,0,0,0
546113808,545979636,0.036580186,0.05251218,0.009661737,1,0,0,0,0,0,0,0,0,0,0
547109167,546981636,0.036127638,0.016857991,0.017694019,1,0,0,0,0,0,0,0,0,0,0
548114627,547980636,0.037212674,0.008818885,0.022271369,1,0,0,0,0,0,0,0,0,0,0
549110116,548981637,0.040885188,0.024165649,0.028721046,1,0,0,0,0,0,0,0,0,0,0
550105596,549972637,0.04629074,0.041897256,0.030795658,1,0,0,0,0,0,0,0,0,0,0
551110909,550980743,0.043314673,0.046837993,0.029053401,1,0,0,0,0,0,0,0,0,0,0
552106477,551978636,0.051331062,0.07690427,0.031068413,1,0,0,0,0,0,0,0,0,0,0
553111956,552980635,0.04444174,0.100816056,0.031030115,1,0,0,0,0,0,0,0,0,0,0
554098014,553970636,0.038886447,0.106417745,0.026852826,1,0,0,0,0,0,0,0,0,0,0
555112691,554979672,0.011394889,0.106033705,0.030182539,1,0,0,0,0,0,0,0,0,0,0
556128126,555993635,0.018985339,0.107628696,0.02864679,1,0,0,0,0,0,0,0,0,0,0
557113645,556982635,0.033085965,0.09625175,0.030936666,1,0,0,0,0,0,0,0,0,0,0
558109065,557982637,0.037426494,0.089308746,0.029569108,1,0,0,0,0,0,0,0,0,0,0
559114504,558981635,0.02470856,0.07899419,0.023689946,1,0,0,0,0,0,0,0,0,0,0
560110043,559980636,0.017025953,0.07990724,0.025914798,1,0,0,0,0,0,0,0,0,0,0
561105392,560976638,0.013556496,0.058982626,0.025825711,1,0,0,0,0,0,0,0,0,0,0
562110952,561977637,0.015510227,0.056255084,0.024535008,1,0,0,0,0,0,0,0,0,0,0
563106927,562979637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
564111753,563985638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
