timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
541175640,2490378,4259850,2490378,0,0,0.15050519,0.15050519,0.0,0.0,2490378,4325386,2490378,0,0,0.011645036,0.011645036,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
541374706,2490378,4259850,2490378,0,0,0.14998269,0.14998269,0.0,0.0,2490378,4325386,2490378,0,0,0.011828067,0.011828067,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
541578775,2490378,4259850,2490378,0,0,0.15126412,0.15126413,0.0,0.0,2490378,4325386,2490378,0,0,0.011567866,0.011567866,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
541777868,2490378,4259850,2490378,0,0,0.15166265,0.15166265,0.0,0.0,2490378,4325386,2490378,0,0,0.011600261,0.011600261,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
541976964,2490378,4259850,2490378,0,0,0.15184589,0.15184586,0.0,0.0,2490378,4325386,2490378,0,0,0.0121256905,0.0121256905,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
542176047,2490378,4259850,2490378,0,0,0.15059511,0.15059513,0.0,0.0,2490378,4325386,2490378,0,0,0.011835397,0.011835397,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
542375141,2490378,4259850,2490378,0,0,0.14928672,0.14928673,0.0,0.0,2490378,4325386,2490378,0,0,0.012106311,0.012106311,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
542574238,2490378,4259850,2490378,0,0,0.14991112,0.14991112,0.0,0.0,2490378,4325386,2490378,0,0,0.011815862,0.011815862,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
542773322,2490378,4259850,2490378,0,0,0.15003133,0.15003136,0.0,0.0,2490378,4325386,2490378,0,0,0.0122222705,0.012222271,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
542977395,2490378,4259850,2490378,0,0,0.14968337,0.14968334,0.0,0.0,2490378,4325386,2490378,0,0,0.012142957,0.012142957,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
543176488,2490378,4259850,2490378,0,0,0.14972158,0.1497216,0.0,0.0,2490378,4325386,2490378,0,0,0.012138366,0.012138366,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
543375577,2490378,4259850,2490378,0,0,0.1481567,0.14815672,0.0,0.0,2490378,4325386,2490378,0,0,0.011438778,0.011438778,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
543574680,2490378,4259850,2490378,0,0,0.14687312,0.14687312,0.0,0.0,2490378,4325386,2490378,0,0,0.0122789,0.0122789,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
543773766,2490378,4259850,2490378,0,0,0.15004766,0.15004766,0.0,0.0,2490378,4325386,2490378,0,0,0.01205812,0.01205812,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
543972887,2490378,4259850,2490378,0,0,0.14934456,0.14934453,0.0,0.0,2490378,4325386,2490378,0,0,0.012042571,0.012042571,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
544171947,2490378,4259850,2490378,0,0,0.14950398,0.14950399,0.0,0.0,2490378,4325386,2490378,0,0,0.011709139,0.011709139,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
544376015,2490378,4259850,2490378,0,0,0.15053646,0.15053648,0.0,0.0,2490378,4325386,2490378,0,0,0.011480613,0.011480613,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
544575135,2490378,4259850,2490378,0,0,0.14968678,0.14968681,0.0,0.0,2490378,4325386,2490378,0,0,0.011373896,0.011373896,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
544774203,2490378,4259850,2490378,0,0,0.15105718,0.15105721,0.0,0.0,2490378,4325386,2490378,0,0,0.011842721,0.011842721,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
544973292,2490378,4259850,2490378,0,0,0.15158339,0.15158339,0.0,0.0,2490378,4325386,2490378,0,0,0.011400223,0.011400223,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
545172386,2490378,4259850,2490378,0,0,0.14959879,0.14959878,0.0,0.0,2490378,4325386,2490378,0,0,0.011643107,0.011643107,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
545376475,2490378,4259850,2490378,0,0,0.15111183,0.15111184,0.0,0.0,2490378,4325386,2490378,0,0,0.012275298,0.012275297,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
545575546,2490378,4259850,2490378,0,0,0.14815821,0.14815821,0.0,0.0,2490378,4325386,2490378,0,0,0.01167933,0.01167933,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
545774660,2490378,4259850,2490378,0,0,0.15021762,0.15021764,0.0,0.0,2490378,4325386,2490378,0,0,0.0118448865,0.0118448865,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
545973732,2490378,4259850,2490378,0,0,0.1481526,0.14815263,0.0,0.0,2490378,4325386,2490378,0,0,0.011926348,0.011926349,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
546177925,2490378,4259850,2490378,0,0,0.1505239,0.15052389,0.0,0.0,2490378,4325386,2490378,0,0,0.011941712,0.011941712,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
546376893,2490378,4259850,2490378,0,0,0.15051663,0.15051661,0.0,0.0,2490378,4325386,2490378,0,0,0.012176146,0.012176148,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
546575965,2490378,4259850,2490378,0,0,0.14982462,0.14982462,0.0,0.0,2490378,4325386,2490378,0,0,0.011455562,0.011455562,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
546775216,2490378,4259850,2490378,0,0,0.1495409,0.14954092,0.0,0.0,2490378,4325386,2490378,0,0,0.011377167,0.011377167,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
546974173,2490378,4259850,2490378,0,0,0.15163119,0.15163119,0.0,0.0,2490378,4325386,2490378,0,0,0.0113934,0.011393399,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
547178241,2490378,4259850,2490378,0,0,0.1481795,0.1481795,0.0,0.0,2490378,4325386,2490378,0,0,0.011534309,0.011534309,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
547377364,2490378,4259850,2490378,0,0,0.14952514,0.14952514,0.0,0.0,2490378,4325386,2490378,0,0,0.011504381,0.011504381,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
547576425,2490378,4259850,2490378,0,0,0.1483686,0.1483686,0.0,0.0,2490378,4325386,2490378,0,0,0.0117565235,0.0117565235,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
547775565,2490378,4259850,2490378,0,0,0.1462425,0.14624248,0.0,0.0,2490378,4325386,2490378,0,0,0.011656862,0.011656862,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
547974609,2490378,4259850,2490378,0,0,0.14589442,0.14589441,0.0,0.0,2490378,4325386,2490378,0,0,0.012091141,0.012091141,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
548173712,2490378,4259850,2490378,0,0,0.14735821,0.14735825,0.0,0.0,2490378,4325386,2490378,0,0,0.011579272,0.011579272,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
548372809,2490378,4259850,2490378,0,0,0.14965354,0.14965355,0.0,0.0,2490378,4325386,2490378,0,0,0.011348613,0.011348613,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
548576871,2490378,4259850,2490378,0,0,0.14984865,0.14984865,0.0,0.0,2490378,4325386,2490378,0,0,0.011170752,0.011170752,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
548775956,2490378,4259850,2490378,0,0,0.1501453,0.1501453,0.0,0.0,2490378,4325386,2490378,0,0,0.012067507,0.012067507,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
548975049,2490378,4259850,2490378,0,0,0.14836462,0.1483646,0.0,0.0,2490378,4325386,2490378,0,0,0.011589825,0.011589825,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
549174172,2490378,4259850,2490378,0,0,0.14908464,0.14908466,0.0,0.0,2490378,4325386,2490378,0,0,0.01177459,0.011774588,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
549373233,2490378,4259850,2490378,0,0,0.14838144,0.14838144,0.0,0.0,2490378,4325386,2490378,0,0,0.011820514,0.011820514,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
549572327,2490378,4259850,2490378,0,0,0.1479797,0.1479797,0.0,0.0,2490378,4325386,2490378,0,0,0.011759698,0.011759698,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
549771422,2490378,4259850,2490378,0,0,0.14936559,0.14936557,0.0,0.0,2490378,4325386,2490378,0,0,0.011547163,0.011547164,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
549975489,2490378,4259850,2490378,0,0,0.14882815,0.14882815,0.0,0.0,2490378,4325386,2490378,0,0,0.011843671,0.011843673,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
550174610,2490378,4259850,2490378,0,0,0.15176469,0.15176469,0.0,0.0,2490378,4325386,2490378,0,0,0.01179638,0.01179638,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
550373711,2490378,4259850,2490378,0,0,0.15029685,0.15029688,0.0,0.0,2490378,4325386,2490378,0,0,0.012183314,0.012183313,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
550572764,2490378,4259850,2490378,0,0,0.14843255,0.14843255,0.0,0.0,2490378,4325386,2490378,0,0,0.011673805,0.011673805,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
550776835,2490378,4259850,2490378,0,0,0.14859964,0.14859962,0.0,0.0,2490378,4325386,2490378,0,0,0.011381201,0.011381201,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
550975926,2490378,4259850,2490378,0,0,0.14911935,0.14911936,0.0,0.0,2490378,4325386,2490378,0,0,0.011438094,0.011438093,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
551175020,2490378,4259850,2490378,0,0,0.1503758,0.1503758,0.0,0.0,2490378,4325386,2490378,0,0,0.011856767,0.011856767,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
551374116,2490378,4259850,2490378,0,0,0.14921919,0.14921919,0.0,0.0,2490378,4325386,2490378,0,0,0.0117113525,0.0117113525,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
551578216,2490378,4259850,2490378,0,0,0.14765792,0.14765793,0.0,0.0,2490378,4325386,2490378,0,0,0.011740117,0.011740117,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
551777278,2490378,4259850,2490378,0,0,0.14964442,0.1496444,0.0,0.0,2490378,4325386,2490378,0,0,0.011384996,0.011384996,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
551976369,2490378,4259850,2490378,0,0,0.15244341,0.15244341,0.0,0.0,2490378,4325386,2490378,0,0,0.011521317,0.011521317,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
552175461,2490378,4259850,2490378,0,0,0.15090261,0.1509026,0.0,0.0,2490378,4325386,2490378,0,0,0.011756962,0.011756962,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
552374552,2490378,4259850,2490378,0,0,0.15107809,0.1510781,0.0,0.0,2490378,4325386,2490378,0,0,0.012007901,0.012007901,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
552573655,2490378,4259850,2490378,0,0,0.15049846,0.15049848,0.0,0.0,2490378,4325386,2490378,0,0,0.011472291,0.01147229,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
552777749,2490378,4259850,2490378,0,0,0.14930817,0.14930819,0.0,0.0,2490378,4325386,2490378,0,0,0.011371051,0.011371051,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
552976837,2490378,4259850,2490378,0,0,0.15010859,0.15010859,0.0,0.0,2490378,4325386,2490378,0,0,0.011864349,0.011864349,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
553175903,2490378,4259850,2490378,0,0,0.14880131,0.14880131,0.0,0.0,2490378,4325386,2490378,0,0,0.011523543,0.011523543,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
553374992,2490378,4259850,2490378,0,0,0.15138292,0.15138294,0.0,0.0,2490378,4325386,2490378,0,0,0.012152536,0.012152536,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
553574109,2490378,4259850,2490378,0,0,0.14923064,0.14923063,0.0,0.0,2490378,4325386,2490378,0,0,0.01174469,0.011744691,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
553773183,2490378,4259850,2490378,0,0,0.14996214,0.14996216,0.0,0.0,2490378,4325386,2490378,0,0,0.012004377,0.012004377,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
553972318,2490378,4259850,2490378,0,0,0.15243812,0.15243812,0.0,0.0,2490378,4325386,2490378,0,0,0.011948131,0.011948132,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
554176354,2490378,4259850,2490378,0,0,0.1499823,0.1499823,0.0,0.0,2490378,4325386,2490378,0,0,0.011944637,0.011944637,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
554375437,2490378,4259850,2490378,0,0,0.15106669,0.1510667,0.0,0.0,2490378,4325386,2490378,0,0,0.0113901915,0.0113901915,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
554574526,2490378,4259850,2490378,0,0,0.1481099,0.14810988,0.0,0.0,2490378,4325386,2490378,0,0,0.012247247,0.012247247,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
554773625,2490378,4259850,2490378,0,0,0.14905706,0.14905706,0.0,0.0,2490378,4325386,2490378,0,0,0.01182154,0.01182154,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
554972715,2490378,4259850,2490378,0,0,0.14939095,0.14939095,0.0,0.0,2490378,4325386,2490378,0,0,0.01182205,0.011822051,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
555176896,2490378,4259850,2490378,0,0,0.14836188,0.14836189,0.0,0.0,2490378,4325386,2490378,0,0,0.011806259,0.01180626,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
555375872,2490378,4259850,2490378,0,0,0.14955595,0.14955597,0.0,0.0,2490378,4325386,2490378,0,0,0.011390657,0.011390656,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
555574983,2490378,4259850,2490378,0,0,0.1492286,0.14922863,0.0,0.0,2490378,4325386,2490378,0,0,0.011783064,0.011783064,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
555774117,2490378,4259850,2490378,0,0,0.14828934,0.14828934,0.0,0.0,2490378,4325386,2490378,0,0,0.0116991075,0.0116991075,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
555973151,2490378,4259850,2490378,0,0,0.14862505,0.14862505,0.0,0.0,2490378,4325386,2490378,0,0,0.011236777,0.011236777,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
556177224,2490378,4259850,2490378,0,0,0.15101622,0.15101624,0.0,0.0,2490378,4325386,2490378,0,0,0.011431833,0.011431833,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
556376349,2490378,4259850,2490378,0,0,0.14604251,0.1460425,0.0,0.0,2490378,4325386,2490378,0,0,0.011927278,0.011927277,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
556575408,2490378,4259850,2490378,0,0,0.15015861,0.15015857,0.0,0.0,2490378,4325386,2490378,0,0,0.011855172,0.011855172,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
556774499,2490378,4259850,2490378,0,0,0.14694312,0.14694312,0.0,0.0,2490378,4325386,2490378,0,0,0.011962971,0.011962971,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
556978571,2490378,4259850,2490378,0,0,0.14635384,0.14635387,0.0,0.0,2490378,4325386,2490378,0,0,0.011618519,0.011618519,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
557177667,2490378,4259850,2490378,0,0,0.14974496,0.14974496,0.0,0.0,2490378,4325386,2490378,0,0,0.01185152,0.01185152,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
557376757,2490378,4259850,2490378,0,0,0.14762913,0.14762911,0.0,0.0,2490378,4325386,2490378,0,0,0.01185976,0.01185976,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
557575848,2490378,4259850,2490378,0,0,0.14789477,0.14789476,0.0,0.0,2490378,4325386,2490378,0,0,0.011549708,0.0115497075,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
557774971,2490378,4259850,2490378,0,0,0.15000917,0.15000916,0.0,0.0,2490378,4325386,2490378,0,0,0.011650111,0.011650111,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
557974033,2490378,4259850,2490378,0,0,0.14918101,0.14918101,0.0,0.0,2490378,4325386,2490378,0,0,0.011804427,0.011804427,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
558173128,2490378,4259850,2490378,0,0,0.14899185,0.14899185,0.0,0.0,2490378,4325386,2490378,0,0,0.01190377,0.01190377,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
558377199,2490378,4259850,2490378,0,0,0.15017638,0.15017636,0.0,0.0,2490378,4325386,2490378,0,0,0.011386398,0.011386398,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
558576525,2490378,4259850,2490378,0,0,0.1497845,0.14978455,0.0,0.0,2490378,4325386,2490378,0,0,0.011635688,0.011635688,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
558775381,2490378,4259850,2490378,0,0,0.14880764,0.14880766,0.0,0.0,2490378,4325386,2490378,0,0,0.011545109,0.011545109,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
558974477,2490378,4259850,2490378,0,0,0.14991066,0.14991066,0.0,0.0,2490378,4325386,2490378,0,0,0.0118251685,0.0118251685,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
559173600,2490378,4259850,2490378,0,0,0.14833866,0.14833866,0.0,0.0,2490378,4325386,2490378,0,0,0.011599719,0.011599719,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
559372666,2490378,4259850,2490378,0,0,0.14680474,0.14680472,0.0,0.0,2490378,4325386,2490378,0,0,0.011259753,0.011259753,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
559571770,2490378,4259850,2490378,0,0,0.14874265,0.14874266,0.0,0.0,2490378,4325386,2490378,0,0,0.011800022,0.011800022,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
559775854,2490378,4259850,2490378,0,0,0.14993717,0.14993721,0.0,0.0,2490378,4325386,2490378,0,0,0.011784779,0.011784779,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
559974915,2490378,4259850,2490378,0,0,0.14898549,0.14898549,0.0,0.0,2490378,4325386,2490378,0,0,0.011534154,0.011534154,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
560174009,2490378,4259850,2490378,0,0,0.1502246,0.15022458,0.0,0.0,2490378,4325386,2490378,0,0,0.012220363,0.012220363,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
560373123,2490378,4259850,2490378,0,0,0.14818566,0.14818566,0.0,0.0,2490378,4325386,2490378,0,0,0.012022135,0.012022135,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
560572194,2490378,4259850,2490378,0,0,0.14761959,0.14761962,0.0,0.0,2490378,4325386,2490378,0,0,0.012016925,0.012016925,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
560776268,2490378,4259850,2490378,0,0,0.14822008,0.14822008,0.0,0.0,2490378,4325386,2490378,0,0,0.011887519,0.011887519,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
560975389,2490378,4259850,2490378,0,0,0.14828086,0.14828086,0.0,0.0,2490378,4325386,2490378,0,0,0.012001525,0.012001525,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
561174449,2490378,4259850,2490378,0,0,0.14915346,0.14915343,0.0,0.0,2490378,4325386,2490378,0,0,0.011718995,0.011718995,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
561378533,2490378,4259850,2490378,0,0,0.14688852,0.14688852,0.0,0.0,2490378,4325386,2490378,0,0,0.012078006,0.012078006,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
561577615,2490378,4259850,2490378,0,0,0.14966871,0.1496687,0.0,0.0,2490378,4325386,2490378,0,0,0.011620984,0.011620984,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
561776711,2490378,4259850,2490378,0,0,0.14986467,0.14986467,0.0,0.0,2490378,4325386,2490378,0,0,0.01164632,0.01164632,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
561975832,2490378,4259850,2490378,0,0,0.14854757,0.14854755,0.0,0.0,2490378,4325386,2490378,0,0,0.011705877,0.011705877,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
562174895,2490378,4259850,2490378,0,0,0.14529362,0.14529364,0.0,0.0,2490378,4325386,2490378,0,0,0.011637989,0.011637989,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
562373988,2490378,4259850,2490378,0,0,0.14922385,0.14922386,0.0,0.0,2490378,4325386,2490378,0,0,0.011631975,0.011631975,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
562578077,2490378,4259850,2490378,0,0,0.14994241,0.1499424,0.0,0.0,2490378,4325386,2490378,0,0,0.011354592,0.011354591,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
562777157,2490378,4259850,2490378,0,0,0.106861725,0.10686174,0.0,0.0,2490378,4325386,2490378,0,0,0.011924875,0.011924875,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
562976244,2490378,4259850,2490378,0,0,0.1241293,0.124129295,0.0,0.0,2490378,4325386,2490378,0,0,0.01151086,0.011510861,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
563175337,2490378,4259850,2490378,0,0,0.14440353,0.14440356,0.0,0.0,2490378,4325386,2490378,0,0,0.011864636,0.011864638,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
563374427,2490378,4259850,2490378,0,0,0.14734444,0.14734446,0.0,0.0,2490378,4325386,2490378,0,0,0.011622595,0.011622595,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
