timestamp,timestamp_sample,baro_device_id,bias,bias_var,innov,innov_var,innov_test_ratio
539703064,539594937,4028193,2.923639,0.007464529,-6.9101543,16.608864,0.31944278
540111116,539969340,4028193,2.9172034,0.0074583204,-7.1224194,16.592186,0.33971047
540709027,540567024,4028193,2.9074397,0.0074490677,-7.3484592,16.550636,0.36252287
541106591,540999114,4028193,2.9010627,0.0074429396,-7.119322,16.50929,0.34111932
541713866,541596720,4028193,2.8911073,0.0074336464,-7.4416094,16.394594,0.3753104
542101996,541971129,4028193,2.8845162,0.007427397,-7.3183627,16.358057,0.3637924
542709260,542561526,4028193,2.8745663,0.0074180732,-7.262826,16.337822,0.35873568
543117366,542993497,4028193,2.868016,0.007411924,-7.298417,16.337816,0.36226037
543714651,543591092,4028193,2.8581626,0.0074026464,-7.3388977,16.301527,0.36710548
544113037,543972685,4028193,2.8517683,0.007396443,-7.0291185,16.28545,0.33710057
544710275,544563081,4028193,2.842598,0.0073871794,-6.9446664,16.325682,0.32823804
545108998,544995098,4028193,2.8365753,0.0073811025,-6.6026106,16.394543,0.2954538
545715547,545585518,4028193,2.827787,0.0073719784,-6.3534966,16.500977,0.271815
546113785,545967183,4028193,2.821969,0.007365937,-6.5134706,16.5713,0.28446302
546721046,546615107,4028193,2.8135757,0.007357034,-6.1875,16.65477,0.2554167
547109165,546996711,4028193,2.8081062,0.007351074,-6.2418666,16.709455,0.2590742
547716414,547587156,4028193,2.7999473,0.007342203,-6.0963306,16.78573,0.24601085
548114625,547961595,4028193,2.7946563,0.0073363036,-6.059865,16.849789,0.24215247
548711894,548609523,4028193,2.7872026,0.0073276623,-5.6130495,17.001015,0.20591141
549110114,548991130,4028193,2.7822647,0.0073218937,-5.6648827,17.084133,0.2087115
549717994,549588697,4028193,2.77484,0.007313315,-5.6437836,17.123753,0.20668039
550105594,549963122,4028193,2.770073,0.007307577,-5.572463,17.136992,0.20133407
550712837,550611092,4028193,2.7631538,0.007299107,-5.275256,17.114918,0.18066324
551110908,550985478,4028193,2.7584627,0.0072933813,-5.438743,17.101698,0.19218317
551718187,551583104,4028193,2.7515922,0.007284868,-5.2961445,17.097288,0.18228456
552106475,551964694,4028193,2.7472823,0.007279184,-4.985449,17.097282,0.16152468
552703747,552555110,4028193,2.7411702,0.0072706793,-4.767167,17.070911,0.14791818
553111955,552987195,4028193,2.737252,0.0072650625,-4.5722647,17.031494,0.13638526
553709200,553577507,4028193,2.7311974,0.0072565214,-4.559686,16.914223,0.13657631
554098012,553959104,4028193,2.727198,0.0072508035,-4.714077,16.86257,0.146429
554704624,554556711,4028193,2.7211545,0.007242235,-4.4965706,16.751646,0.13411051
555112690,554988699,4028193,2.717222,0.00723653,-4.4481163,16.646265,0.13206658
555709963,555579100,4028193,2.711635,0.007227861,-4.4020786,16.567007,0.12996578
556128124,556011084,4028193,2.7080235,0.00722213,-4.037938,16.529715,0.10960024
556715353,556601493,4028193,2.7022743,0.0072134486,-4.3653426,16.480244,0.12847851
557113644,556983092,4028193,2.6985314,0.007207657,-4.2367077,16.480238,0.12101829
557720797,557580686,4028193,2.6927783,0.0071990318,-4.53088,16.5173,0.13809678
558109063,557955111,4028193,2.6889875,0.007193268,-4.43084,16.537958,0.13190089
558716928,558603113,4028193,2.6833775,0.007184773,-4.3938065,16.562815,0.12951055
559114503,558977547,4028193,2.6797457,0.0071790507,-4.152459,16.579424,0.11555767
559711873,559575139,4028193,2.6741006,0.007170565,-4.362693,16.629456,0.12717119
560110041,560007107,4028193,2.6705718,0.007164971,-4.096526,16.642004,0.11204264
560707289,560604695,4028193,2.6650078,0.007156535,-4.3774614,16.633625,0.12800156
561105391,560979118,4028193,2.6613622,0.007150879,-4.2666693,16.625256,0.1216654
561712595,561569495,4028193,2.6556165,0.00714244,-4.3696556,16.583546,0.12793063
562110951,562001536,4028193,2.6518536,0.007136868,-4.2826605,16.558615,0.12307244
562708219,562599137,4028193,2.646362,0.007128478,-4.3295164,16.604357,0.1254337
563106925,562980757,4028193,2.6426766,0.00712289,-4.299088,16.629408,0.123490445
563723513,563571186,4028193,2.637272,0.0071145166,-4.382427,16.562744,0.12884115
564111752,564003083,4028193,2.6334708,0.007108978,-4.439863,16.521338,0.1325719
564718886,564593540,4028193,2.6278107,0.007100591,-4.336835,16.496584,0.12668036
565117081,564975100,4028193,2.6240106,0.0070950002,-4.489069,16.488348,0.13579786
565714354,565572683,4028193,2.618361,0.0070866616,-4.3146877,16.484226,0.1254838
566122493,566004723,4028193,2.6145365,0.0070811566,-4.384509,16.48422,0.12957793
566719924,566595095,4028193,2.608839,0.0070728348,-4.2698374,16.492441,0.12282739
567108085,566969513,4028193,2.605124,0.007067283,-4.3350363,16.52956,0.12632278
567716036,567567108,4028193,2.599493,0.0070590656,-4.374754,16.604288,0.12806913
568103600,567999100,4028193,2.5957496,0.0070536663,-4.4548755,16.662859,0.13233633
568700845,568596758,4028193,2.5905852,0.0070455642,-3.9067605,16.75569,0.10121124
569108934,568971114,4028193,2.5872352,0.0070401556,-4.03185,16.80247,0.107496195
569716127,569561481,4028193,2.582239,0.007032133,-3.9375167,16.883835,0.102030784
570114467,569993479,4028193,2.5788574,0.007026876,-3.9756644,16.931274,0.10372592
