timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
539712592,539612494,0.34367192,0.34367076,0.7400419,4.1302786,4.130277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.463234,0.0,0.0,nan,0.0,0.0,0.090408094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540210325,540110224,0.14680055,0.14679947,0.29703304,4.0726924,4.0726914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.461689,0.0,0.0,nan,0.0,0.0,0.090406895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540709035,540607954,0.15180793,0.15180723,0.31678644,3.9617398,3.961739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.456743,0.0,0.0,nan,0.0,0.0,0.0904055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541205807,541105684,0.20491768,0.20491701,0.43872458,3.891834,3.8918333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.450817,0.0,0.0,nan,0.0,0.0,0.090404235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541703612,541603414,0.18225539,0.1822547,0.38752848,3.8432765,3.843276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452152,0.0,0.0,nan,0.0,0.0,0.09040291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542211194,542111099,0.29516903,0.29516822,0.6399254,3.8062463,3.8062456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452255,0.0,0.0,nan,0.0,0.0,0.09040192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542709268,542608830,0.17720883,0.17720786,0.3718974,3.7794216,3.7794213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.455333,0.0,0.0,nan,0.0,0.0,0.09040063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543206650,543106560,0.23641254,0.23641157,0.5059818,3.7637424,3.7637422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452413,0.0,0.0,nan,0.0,0.0,0.09039938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543714659,543614245,0.16924678,0.1692458,0.3541445,3.7349875,3.7349873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.455116,0.0,0.0,nan,0.0,0.0,0.090398446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544212113,544111976,0.2419697,0.24196884,0.51872027,3.7009227,3.7009225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452555,0.0,0.0,nan,0.0,0.0,0.09039724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544710283,544609706,0.28153065,0.28152993,0.6075216,3.6894038,3.6894033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45409,0.0,0.0,nan,0.0,0.0,0.09039606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545208080,545107437,0.27252972,0.27252898,0.58494717,3.7337685,3.733768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.456048,0.0,0.0,nan,0.0,0.0,0.09039521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545705293,545605168,0.3330049,0.33300424,0.7213209,3.7684717,3.7684712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.458437,0.0,0.0,nan,0.0,0.0,0.09039408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546213011,546112853,0.23510477,0.23510407,0.49851343,3.81389,3.8138893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.458676,0.0,0.0,nan,0.0,0.0,0.090393245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546710756,546610584,0.31910053,0.31909993,0.68695796,3.8364227,3.836422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.462526,0.0,0.0,nan,0.0,0.0,0.09039217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
