timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
542071921,542071281,45936231,42.3585499,-71.08724959999999,3.606656,-3.2004848,5.3482194,-0.79315186,0.5521927,-0.121025085,0.019555965,-0.035462584,0.016176539,-0.02341244,-2.3011417,2.5787416,-0.4724617,-0.020124229,0.03685761,0.05915516,2.5824378,0.053713392,5.8792515,0.1,0.59164345,0.4466239,0.1853233,0.122030355,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
542171492,542170827,45936231,42.3585499,-71.08724959999999,3.6100612,-3.2129626,5.3441515,-0.79315186,0.5521927,-0.121025085,0.019453008,-0.03792593,0.016822577,-0.02424688,-2.3011417,2.5787416,-0.4724617,-0.008788031,-0.033001725,0.01897562,2.5823383,0.053713392,5.8792515,0.1,0.58246714,0.44886896,0.18310925,0.122042,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
542271045,542270373,45936231,42.3585499,-71.08724959999999,3.613012,-3.2244554,5.340357,-0.79315186,0.5521927,-0.121025085,0.019023014,-0.04294919,0.009944371,-0.031875126,-2.3011417,2.5787416,-0.4724617,0.026423424,-0.03710854,-0.083699286,2.5822062,0.053713392,5.8792515,0.1,0.5930767,0.4501272,0.18788145,0.123000056,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
542370589,542369919,45936231,42.3585499,-71.08724959999999,3.6135542,-3.2446902,5.334776,-0.79315186,0.5521927,-0.121025085,0.017957997,-0.050403055,0.0006830603,-0.04271442,-2.3011417,2.5787416,-0.4724617,0.0044624195,-0.015233184,-0.032845363,2.5821135,0.053713392,5.8792515,0.1,0.58356243,0.4485878,0.18532203,0.12244064,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
542470098,542469465,45936231,42.3585499,-71.08724959999999,3.6136186,-3.2632542,5.328293,-0.79315186,0.5521927,-0.121025085,0.015021722,-0.055479832,-0.0026875737,-0.047742497,-2.3011417,2.5787416,-0.4724617,-0.019030653,-0.01328227,-0.012392568,2.582007,0.053713392,5.8792515,0.1,0.5943903,0.44983697,0.19018008,0.1233846,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
542569653,542569011,45936231,42.3585499,-71.08724959999999,3.6183517,-3.2827451,5.3209476,-0.79315186,0.5521927,-0.121025085,0.01408874,-0.061216634,-0.0015342359,-0.048812177,-2.3011417,2.5787416,-0.4724617,0.0033307807,-0.01022766,0.026763774,2.5818892,0.053713392,5.8792515,0.1,0.58443666,0.44814873,0.18712929,0.12273248,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
542669261,542668558,45936231,42.3585499,-71.08724959999999,3.623009,-3.299523,5.3140044,-0.79315186,0.5521927,-0.121025085,0.013028307,-0.065478645,-0.0006768377,-0.04971899,-2.3011417,2.5787416,-0.4724617,-0.03010557,-0.0033875129,0.0011678562,2.5817885,0.053713392,5.8792515,0.1,0.5954483,0.44938573,0.19197455,0.1236631,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
542768731,542768104,45936231,42.3585499,-71.08724959999999,3.628101,-3.311133,5.307654,-0.79315186,0.5521927,-0.121025085,0.012341458,-0.06578739,0.0025263242,-0.04766099,-2.3011417,2.5787416,-0.4724617,-0.020810138,-0.019457653,-0.046816394,2.5816822,0.053713392,5.8792515,0.1,0.58117664,0.44955537,0.18481077,0.12250935,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
542868593,542867650,45936231,42.3585499,-71.08724959999999,3.6325355,-3.3201199,5.3006444,-0.79315186,0.5521927,-0.121025085,0.012314664,-0.06827859,-0.004690805,-0.056349717,-2.3011417,2.5787416,-0.4724617,-0.0018322897,-0.034086496,-0.11840063,2.5816483,0.053713392,5.8792515,0.1,0.5919756,0.45082536,0.18960375,0.12346185,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
542977851,542977150,45936231,42.3585499,-71.08724959999999,3.6397846,-3.3288028,5.292923,-0.79315186,0.5521927,-0.121025085,0.013910484,-0.06727875,-0.007444675,-0.05990771,-2.3011417,2.5787416,-0.4724617,-0.0062098033,-0.017346567,0.017135054,2.5816178,0.053713392,5.8792515,0.1,0.58061975,0.4488796,0.1846693,0.122394696,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
543077279,543076696,45936231,42.3585499,-71.08724959999999,3.6459308,-3.3357959,5.2871623,-0.79315186,0.5521927,-0.121025085,0.014874654,-0.06790834,-0.011359751,-0.063074276,-2.3011417,2.5787416,-0.4724617,-0.011841722,-0.008084011,-0.026892534,2.5815673,0.053713392,5.8792515,0.100018024,0.5914194,0.45013887,0.18948224,0.1233451,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
543176849,543176242,45936231,42.3585499,-71.08724959999999,3.6454196,-3.345798,5.2819343,-0.79315186,0.5521927,-0.121025085,0.01189,-0.069655694,-0.014814482,-0.06495207,-2.3011417,2.5787416,-0.4724617,-0.012243676,-0.030971725,-0.028295225,2.581536,0.053713392,5.8792515,0.10249615,0.58036566,0.44794726,0.18532157,0.12241238,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
543276395,543275789,45936231,42.3585499,-71.08724959999999,3.6429508,-3.3559005,5.277326,-0.79315186,0.5521927,-0.121025085,0.008741602,-0.07048456,-0.015778173,-0.06373982,-2.3011417,2.5787416,-0.4724617,-0.009056508,-0.0058940733,-0.04875163,2.5814908,0.053713392,5.8792515,0.10503054,0.5912376,0.44919077,0.19015598,0.1233542,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
543375950,543375335,45936231,42.3585499,-71.08724959999999,3.6406128,-3.3640332,5.2725606,-0.79315186,0.5521927,-0.121025085,0.0066020414,-0.06993886,-0.017740794,-0.06377751,-2.3011417,2.5787416,-0.4724617,0.011978565,0.0027080958,-0.02028736,2.5814505,0.053713392,5.8792515,0.10271168,0.5801961,0.44703242,0.18594016,0.12242849,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
543475531,543474881,45936231,42.3585499,-71.08724959999999,3.638499,-3.3708882,5.2675033,-0.79315186,0.5521927,-0.121025085,0.00475372,-0.07013637,-0.017874729,-0.062427536,-2.3011417,2.5787416,-0.4724617,0.0299191,0.0014382608,-0.006767583,2.5814092,0.053713392,5.8792515,0.102834225,0.59113973,0.44828796,0.19077897,0.12336883,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
543575074,543574427,45936231,42.3585499,-71.08724959999999,3.6400328,-3.372204,5.2635565,-0.79315186,0.5521927,-0.121025085,0.0043468727,-0.06794769,-0.021581125,-0.06346879,-2.3011417,2.5787416,-0.4724617,-0.020736774,-0.00750536,0.022851357,2.5813243,0.053713392,5.8792515,0.1070776,0.5801649,0.4498554,0.18659684,0.12296627,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
543674534,543673973,45936231,42.3585499,-71.08724959999999,3.6422381,-3.37237,5.2593555,-0.79315186,0.5521927,-0.121025085,0.0030432201,-0.06518399,-0.0135865025,-0.053626005,-2.3011417,2.5787416,-0.4724617,-0.012997988,-0.03835677,0.023226358,2.5812519,0.053713392,5.8792515,0.1046505,0.5911874,0.45113978,0.19145654,0.123911195,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
543774078,543773519,45936231,42.3585499,-71.08724959999999,3.6458592,-3.372053,5.2568154,-0.79315186,0.5521927,-0.121025085,0.0037352694,-0.06229417,-0.017098013,-0.054225117,-2.3011417,2.5787416,-0.4724617,-0.0015893847,-0.015631853,-0.10125538,2.5811872,0.053713392,5.8792515,0.10808468,0.57659006,0.44739622,0.1838368,0.12212641,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
543873629,543873065,45936231,42.3585499,-71.08724959999999,3.6492836,-3.372215,5.253745,-0.79315186,0.5521927,-0.121025085,0.0029625448,-0.0583927,-0.019386878,-0.054011755,-2.3011417,2.5787416,-0.4724617,0.010785794,0.014350168,0.060057852,2.5810614,0.053713392,5.8792515,0.10408449,0.5873573,0.44865137,0.18864377,0.12307667,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
543973258,543972611,45936231,42.3585499,-71.08724959999999,3.6576767,-3.3753717,5.250844,-0.79315186,0.5521927,-0.121025085,0.004250657,-0.056724776,-0.012584765,-0.044980597,-2.3011417,2.5787416,-0.4724617,-0.019178335,0.0021691378,-0.053817622,2.5809412,0.053713392,5.8792515,0.1082263,0.576214,0.4463617,0.18428816,0.12208397,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
544072875,544072157,45936231,42.3585499,-71.08724959999999,3.6662884,-3.3795412,5.2485013,-0.79315186,0.5521927,-0.121025085,0.0072546657,-0.054381363,-0.010082419,-0.04051404,-2.3011417,2.5787416,-0.4724617,0.0005869612,0.079403065,0.1280824,2.580822,0.053713392,5.8792515,0.106253624,0.58703315,0.45132062,0.18906048,0.12354162,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
544172303,544171704,45936231,42.3585499,-71.08724959999999,3.6734517,-3.3789246,5.246054,-0.79315186,0.5521927,-0.121025085,0.009231604,-0.050044037,-0.008308904,-0.037295725,-2.3011417,2.5787416,-0.4724617,-0.00427711,-0.014843748,0.016896693,2.5807042,0.053713392,5.8792515,0.1054368,0.5762901,0.44919613,0.1850813,0.12264875,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
544271853,544271250,45936231,42.3585499,-71.08724959999999,3.6792698,-3.3774683,5.242191,-0.79315186,0.5521927,-0.121025085,0.010765229,-0.04679932,-0.008025954,-0.037179306,-2.3011417,2.5787416,-0.4724617,-0.0026470765,-0.008968044,0.022950104,2.5806198,0.053713392,5.8792515,0.10277367,0.5872009,0.45049354,0.18988928,0.123603724,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
544371356,544370796,45936231,42.3585499,-71.08724959999999,3.6814034,-3.3750904,5.239147,-0.79315186,0.5521927,-0.121025085,0.009553234,-0.043306936,-0.0073619103,-0.035877008,-2.3011417,2.5787416,-0.4724617,-0.00083187554,0.0064960737,-0.043843944,2.580574,0.053713392,5.8792515,0.10469961,0.5753357,0.4479408,0.18488495,0.122465044,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
544470921,544470342,45936231,42.3585499,-71.08724959999999,3.6821675,-3.373252,5.235902,-0.79315186,0.5521927,-0.121025085,0.009142278,-0.040384598,-0.0062135207,-0.03439021,-2.3011417,2.5787416,-0.4724617,-0.014059447,-0.0832906,0.09696423,2.5805538,0.053713392,5.8792515,0.103785515,0.58624065,0.44923234,0.18969451,0.1234179,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
544570475,544569888,45936231,42.3585499,-71.08724959999999,3.6871166,-3.371288,5.2353406,-0.79315186,0.5521927,-0.121025085,0.009896277,-0.03974161,-0.0043348367,-0.029761573,-2.3011417,2.5787416,-0.4724617,-0.0023381163,0.00263972,0.0354142,2.5805497,0.053713392,5.8792515,0.10848379,0.5746262,0.44677463,0.184883,0.122327164,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
544670061,544669434,45936231,42.3585499,-71.08724959999999,3.6927862,-3.370002,5.2348576,-0.79315186,0.5521927,-0.121025085,0.014249123,-0.035029147,-0.0029883005,-0.026192315,-2.3011417,2.5787416,-0.4724617,0.0426078,0.057608392,0.07603236,2.5805643,0.053713392,5.8792515,0.1079011,0.5855444,0.44804683,0.18969049,0.123273306,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
544769557,544768980,45936231,42.3585499,-71.08724959999999,3.700925,-3.3686516,5.2344203,-0.79315186,0.5521927,-0.121025085,0.018770566,-0.031575166,-0.0069594462,-0.028045021,-2.3011417,2.5787416,-0.4724617,0.02656441,0.016338049,-0.116620615,2.5805583,0.053713392,5.8792515,0.10727167,0.5759583,0.45013812,0.18668313,0.12315345,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
544869094,544868526,45936231,42.3585499,-71.08724959999999,3.7089348,-3.367805,5.2325487,-0.79315186,0.5521927,-0.121025085,0.022364413,-0.029098772,-0.008331819,-0.0285029,-2.3011417,2.5787416,-0.4724617,0.004495027,-0.0067753186,0.02580644,2.5805392,0.053713392,5.8792515,0.105190754,0.5870693,0.4514434,0.19154695,0.12409891,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
544968692,544968073,45936231,42.3585499,-71.08724959999999,3.715322,-3.3703008,5.2308483,-0.79315186,0.5521927,-0.121025085,0.024651501,-0.030298851,-0.0028663683,-0.022335522,-2.3011417,2.5787416,-0.4724617,0.0070647676,-0.011720516,0.0863631,2.58054,0.053713392,5.8792515,0.106163025,0.5799738,0.45087954,0.19070914,0.12402309,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
545078414,545077573,45936231,42.3585499,-71.08724959999999,3.721193,-3.3738556,5.2297006,-0.79315186,0.5521927,-0.121025085,0.025701713,-0.032450914,-0.00058343855,-0.019174738,-2.3011417,2.5787416,-0.4724617,-0.018955162,-0.055989694,-0.16007097,2.5805495,0.053713392,5.8792515,0.10376167,0.59268737,0.45309466,0.19609362,0.12514897,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
545168209,545167165,45936231,42.3585499,-71.08724959999999,3.7284608,-3.374543,5.228105,-0.79315186,0.5521927,-0.121025085,0.026709067,-0.029371178,0.0013135998,-0.017443592,-2.3011417,2.5787416,-0.4724617,0.0064171,0.08377551,0.0016153699,2.5805063,0.053713392,5.8792515,0.1,0.5811594,0.4503884,0.19170494,0.12417661,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
545277246,545276665,45936231,42.3585499,-71.08724959999999,3.7368739,-3.3749244,5.224585,-0.79315186,0.5521927,-0.121025085,0.030719439,-0.0249768,-0.0054916563,-0.025467897,-2.3011417,2.5787416,-0.4724617,0.011533325,0.03240227,-0.04427797,2.5803833,0.053713392,5.8792515,0.1,0.59401727,0.4525837,0.19712391,0.12528764,inf,inf,inf,inf,1,1,1,1,3,1,3,2,6,0,1,1,1,0
