timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
540308670,540308068,42.358581660453204,-71.08728605522087,0.48036766,-29.319532,-0.0,2.6502168,2.6203651,0.38808823,2,0,1,0
541308652,541307953,42.3585820777493,-71.08728754614197,0.50418377,-29.195515,-0.0,2.645354,2.6191783,0.41693926,2,0,1,0
542308208,542307838,42.35858236379771,-71.08728893359319,0.5432248,-29.057175,-0.0,2.645717,2.6193662,0.45242262,2,0,1,0
543308093,543307723,42.35858263013701,-71.08729050483177,0.6058798,-28.91322,-0.0,2.6496482,2.6202357,0.5,2,0,1,0
544308288,544307609,42.358582955042095,-71.0872907312242,0.6421666,-28.757233,-0.0,2.6439245,2.6192436,0.535203,2,0,1,0
545308209,545307494,42.358583454663304,-71.08729072991879,0.6577363,-28.641865,-0.0,2.644868,2.6200745,0.54779196,2,0,1,0
546308129,546307380,42.35858338920013,-71.0872911171144,0.6792555,-28.520344,-0.0,2.6472654,2.620598,0.5792966,2,0,1,0
547307978,547307266,42.35858386504939,-71.08729043820207,0.67838335,-28.421217,-0.0,2.649066,2.6215231,0.56798077,2,0,1,0
548307786,548307152,42.358584391768574,-71.0872898515099,0.66444445,-28.335257,-0.0,2.650174,2.6214902,0.54605436,2,0,1,0
549307653,549307038,42.35858524239599,-71.08728894054734,0.6313524,-28.268047,-0.0,2.652424,2.622399,0.5261264,2,0,1,0
550307638,550306924,42.358585873089005,-71.08728917285933,0.62436247,-28.175138,-0.0,2.650587,2.6214578,0.53476715,2,0,1,0
551307578,551306811,42.35858606685583,-71.08728911630345,0.6495023,-28.0505,-0.0,2.64789,2.6202748,0.5609603,2,0,1,0
552307409,552306698,42.35858670941883,-71.08728943341026,0.6855607,-27.932793,-0.0,2.646594,2.6202285,0.5865731,2,0,1,0
553301981,553296586,42.358586986833075,-71.08728983302227,0.6945243,-27.891516,-0.0,2.6479585,2.6200125,0.59290934,2,0,1,0
