timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
557345098,557312100,4028193,120.43164,40.79,99886.8,1.2099887,0
557561066,557528059,4028193,120.48184,40.79,99886.2,1.2099814,0
557701499,557686498,4028193,120.526764,40.79,99885.664,1.209975,0
557917506,557902502,4028193,120.415794,40.796665,99887.0,1.2099911,0
558133481,558118478,4028193,120.30217,40.79333,99888.336,1.2100073,0
558349454,558334459,4028193,120.500336,40.8,99886.0,1.2099789,0
558565503,558550491,4028193,120.66945,40.8,99884.0,1.2095437,0
558738283,558716069,4028193,120.43693,40.805,99886.75,1.2095771,0
558954318,558932095,4028193,120.415794,40.8,99887.0,1.2095801,0
559170309,559148108,4028193,120.45806,40.809998,99886.5,1.209574,0
559332276,559313661,4028193,120.44485,40.809998,99886.664,1.209576,0
559548340,559529727,4028193,120.27575,40.809998,99888.664,1.2096002,0
559764304,559745681,4028193,120.30217,40.809998,99888.336,1.2095963,0
559937113,559904070,4028193,120.28103,40.82,99888.6,1.2095995,0
560153094,560120107,4028193,120.34709,40.82,99887.8,1.2095897,0
560369077,560336090,4028193,120.33124,40.82,99888.0,1.2095921,0
560509449,560494455,4028193,120.30217,40.82,99888.336,1.2095963,0
560725494,560710500,4028193,120.07757,40.82,99891.0,1.2096285,0
560941517,560926524,4028193,120.19119,40.829998,99889.664,1.2096123,0
561157502,561142509,4028193,120.30217,40.829998,99888.336,1.2095963,0
561373515,561358465,4028193,120.21761,40.829998,99889.336,1.2096083,0
561546291,561524089,4028193,120.162125,40.84,99890.0,1.2096164,0
561762278,561740060,4028193,120.43693,40.84,99886.75,1.2095771,0
561924276,561905677,4028193,120.35765,40.829998,99887.664,1.209588,0
562140302,562121680,4028193,120.35765,40.84,99887.664,1.209588,0
562356316,562337705,4028193,120.38672,40.84,99887.336,1.2095841,0
562572276,562553663,4028193,120.555824,40.84,99885.336,1.2091492,0
562745089,562712101,4028193,120.51619,40.848,99885.8,1.2091548,0
562961151,562928117,4028193,120.450134,40.844,99886.6,1.2091646,0
563177116,563144120,4028193,120.38144,40.85,99887.4,1.2091743,0
563317449,563302452,4028193,120.19119,40.85,99889.664,1.2092016,0
563533559,563518542,4028193,120.30217,40.86,99888.336,1.2091856,0
563749566,563734546,4028193,120.27575,40.86,99888.664,1.2091895,0
563965473,563950461,4028193,120.500336,40.86,99886.0,1.2091572,0
564138296,564116102,4028193,120.394646,40.86,99887.25,1.2091725,0
564354298,564332095,4028193,120.3101,40.86,99888.25,1.2091845,0
564570302,564548107,4028193,120.58489,40.86,99885.0,1.2091452,0
564732323,564713726,4028193,120.44485,40.87,99886.664,1.2091653,0
564948297,564929706,4028193,120.35765,40.87,99887.664,1.2091774,0
565164274,565145659,4028193,120.526764,40.87,99885.664,1.2091533,0
565337076,565304093,4028193,120.33124,40.871998,99888.0,1.2091814,0
565553065,565520068,4028193,120.33124,40.87,99888.0,1.2091814,0
565769137,565736118,4028193,120.365585,40.879997,99887.6,1.2091767,0
565909471,565894471,4028193,120.27575,40.879997,99888.664,1.2091895,0
566125450,566110457,4028193,120.44485,40.873333,99886.664,1.2091653,0
566341533,566326517,4028193,120.500336,40.879997,99886.0,1.2091572,0
566557478,566542485,4028193,120.500336,40.879997,99886.0,1.2091572,0
566773492,566758496,4028193,120.471275,40.886665,99886.336,1.2091614,0
566946303,566924104,4028193,120.162125,40.89,99890.0,1.2092057,0
567162313,567140086,4028193,120.35237,40.89,99887.75,1.208768,0
567324275,567305659,4028193,120.27575,40.89,99888.664,1.2091895,0
567540283,567521693,4028193,120.24668,40.899998,99889.0,1.2091937,0
567756309,567737698,4028193,120.24668,40.899998,99889.0,1.2087831,0
567972285,567953674,4028193,120.30217,40.89333,99888.336,1.208775,0
568145078,568112081,4028193,120.38144,40.899998,99887.4,1.2087637,0
568361067,568328070,4028193,120.162125,40.899998,99890.0,1.2087952,0
568577132,568544073,4028193,120.33124,40.906,99888.0,1.208771,0
568717567,568702506,4028193,120.13306,40.899998,99890.336,1.2087992,0
568933511,568918474,4028193,120.30217,40.90333,99888.336,1.208775,0
569149532,569134519,4028193,120.27575,40.91,99888.664,1.208779,0
569365477,569350464,4028193,120.24668,40.91,99889.0,1.2087831,0
569538276,569516079,4028193,120.3101,40.91,99888.25,1.208774,0
569754324,569732108,4028193,120.37351,40.91,99887.5,1.2087649,0
569970279,569948082,4028193,120.35237,40.91,99887.75,1.208768,0
570132288,570113659,4028193,120.500336,40.92,99886.0,1.2087468,0
570348280,570329672,4028193,120.500336,40.916668,99886.0,1.2087468,0
570564282,570545689,4028193,120.38672,40.92,99887.336,1.208763,0
570737066,570704057,4028193,120.46599,40.92,99886.4,1.2087517,0
570953073,570920093,4028193,120.33124,40.92,99888.0,1.208771,0
571169067,571136081,4028193,120.262535,40.92,99888.8,1.2087806,0
571309522,571294505,4028193,120.162125,40.926666,99890.0,1.2087952,0
571525505,571510496,4028193,120.13306,40.93,99890.336,1.2087992,0
571741468,571726476,4028193,120.106636,40.93,99890.664,1.2088033,0
571957448,571942454,4028193,120.21761,40.93,99889.336,1.2087872,0
572173462,572158461,4028193,120.24668,40.93,99889.0,1.2087831,0
572346276,572324068,4028193,120.3101,40.93,99888.25,1.208774,0
572562349,572540066,4028193,120.162125,40.94,99890.0,1.2087952,0
572724332,572705669,4028193,120.21761,40.933334,99889.336,1.2087872,0
572940275,572921661,4028193,120.19119,40.94,99889.664,1.2087911,0
573156329,573137720,4028193,120.19119,40.94,99889.664,1.2087911,0
573372279,573353677,4028193,120.33124,40.94,99888.0,1.208771,0
573545106,573512071,4028193,120.51619,40.94,99885.8,1.2087443,0
573761073,573728069,4028193,120.397285,40.946,99887.2,1.2087615,0
573977076,573944093,4028193,120.365585,40.941998,99887.6,1.2087662,0
574117466,574102466,4028193,120.27575,40.94,99888.664,1.2083689,0
574333495,574318501,4028193,120.38672,40.95,99887.336,1.2083529,0
574549447,574534453,4028193,120.555824,40.95,99885.336,1.2083286,0
574765496,574750499,4028193,120.38672,40.95667,99887.336,1.2083529,0
574938275,574916076,4028193,120.33124,40.95,99888.0,1.2083608,0
575154292,575132084,4028193,120.415794,40.955,99887.0,1.2083488,0
575370277,575348062,4028193,120.3101,40.955,99888.25,1.2083639,0
575532287,575513682,4028193,120.27575,40.953335,99888.664,1.2083689,0
575748286,575729665,4028193,120.61132,40.953335,99884.664,1.2083206,0
575964277,575945660,4028193,120.106636,40.96,99890.664,1.2083932,0
576137120,576104083,4028193,119.876755,40.96,99893.4,1.2084262,0
576353113,576320093,4028193,120.29688,40.96,99888.4,1.2083657,0
576569152,576536164,4028193,120.162125,40.96,99890.0,1.2083851,0
576709548,576694549,4028193,120.751366,40.966663,99883.0,1.2083005,0
576925500,576910493,4028193,120.44485,40.96333,99886.664,1.2083447,0
577141536,577126527,4028193,120.30217,40.96333,99888.336,1.208365,0
577357585,577342592,4028193,120.13306,40.969997,99890.336,1.2083892,0
577573492,577558498,4028193,120.44485,40.969997,99886.664,1.2083447,0
577746300,577724102,4028193,120.33124,40.969997,99888.0,1.2083608,0
577962274,577940061,4028193,120.267815,40.969997,99888.75,1.20837,0
578178276,578156076,4028193,120.4792,40.969997,99886.25,1.2083397,0
578340288,578321689,4028193,120.64038,40.969997,99884.336,1.2083166,0
578556302,578537674,4028193,120.526764,40.98,99885.664,1.2079227,0
578772288,578753662,4028193,120.162125,40.976665,99890.0,1.2079751,0
578945075,578912076,4028193,120.315384,40.98,99888.2,1.2083634,0
579161068,579128076,4028193,120.28103,40.98,99888.6,1.2079582,0
579377097,579344074,4028193,120.397285,40.98,99887.2,1.2079413,0
579517547,579502535,4028193,120.44485,40.98,99886.664,1.2079347,0
579733463,579718463,4028193,120.415794,40.98,99887.0,1.2079388,0
579949542,579934540,4028193,120.33124,40.98,99888.0,1.2079508,0
580165518,580150518,4028193,120.24668,40.983334,99889.0,1.2079631,0
580338278,580316075,4028193,120.4792,40.989998,99886.25,1.2079298,0
580554321,580532123,4028193,120.35237,40.989998,99887.75,1.207948,0
580770342,580748140,4028193,120.33124,40.989998,99888.0,1.2079508,0
580932289,580913675,4028193,120.35765,40.989998,99887.664,1.2079469,0
581148292,581129700,4028193,120.19119,40.989998,99889.664,1.207971,0
581364277,581345659,4028193,120.19119,40.989998,99889.664,1.207971,0
581537080,581504082,4028193,120.28103,40.989998,99888.6,1.2079582,0
581753096,581720114,4028193,120.33124,40.989998,99888.0,1.2079508,0
581969077,581936081,4028193,120.315384,40.989998,99888.2,1.2079535,0
582109503,582094472,4028193,120.19119,40.989998,99889.664,1.207971,0
582325567,582310516,4028193,120.38672,41.0,99887.336,1.207943,0
582541463,582526463,4028193,120.24668,40.996666,99889.0,1.2079631,0
582757542,582742526,4028193,120.30217,41.0,99888.336,1.207955,0
582973523,582958528,4028193,120.35765,41.0,99887.664,1.2079469,0
583146276,583124067,4028193,120.3101,41.0,99888.25,1.2079539,0
583362351,583340145,4028193,120.3101,41.0,99888.25,1.2079539,0
583578325,583556129,4028193,120.22554,41.0,99889.25,1.2079661,0
583740304,583721699,4028193,120.21761,41.0,99889.336,1.207967,0
583956359,583937708,4028193,120.35765,41.0,99887.664,1.2079469,0
584172287,584153693,4028193,120.13306,41.0,99890.336,1.2079792,0
584345067,584312067,4028193,120.415794,41.0,99887.0,1.2079388,0
584561132,584528146,4028193,120.315384,41.0,99888.2,1.2079535,0
584701527,584686533,4028193,120.415794,41.0,99887.0,1.2079388,0
584917483,584902489,4028193,120.33124,41.0,99888.0,1.2079508,0
585133531,585118531,4028193,120.33124,41.0,99888.0,1.2079508,0
585349489,585334491,4028193,120.24668,41.00333,99889.0,1.2079631,0
585565483,585550468,4028193,120.415794,41.006664,99887.0,1.2079388,0
585738304,585716109,4028193,120.37351,41.01,99887.5,1.2079449,0
585954275,585932071,4028193,120.18326,41.01,99889.75,1.207972,0
586170275,586148070,4028193,120.01416,41.01,99891.75,1.2079962,0
586332380,586313790,4028193,120.33124,41.01,99888.0,1.2079508,0
586548276,586529685,4028193,120.162125,41.01,99890.0,1.2079751,0
586764367,586745743,4028193,120.27575,41.01,99888.664,1.2079589,0
586937130,586904152,4028193,120.19647,41.01,99889.6,1.2079703,0
587153108,587120077,4028193,120.212326,41.01,99889.4,1.2079679,0
587369177,587336194,4028193,120.34709,41.01,99887.8,1.2079484,0
587509592,587494596,4028193,120.19119,41.01,99889.664,1.207971,0
587725518,587710509,4028193,119.99302,41.013332,99892.0,1.2079993,0
587941488,587926496,4028193,120.162125,41.01,99890.0,1.2079751,0
588157466,588142469,4028193,120.13306,41.01,99890.336,1.2079792,0
588373468,588358469,4028193,120.35765,41.01,99887.664,1.2079469,0
588546304,588524094,4028193,120.18326,41.015,99889.75,1.207972,0
588762287,588740096,4028193,120.22554,41.01,99889.25,1.2079661,0
588924276,588905660,4028193,120.27575,41.016666,99888.664,1.2079589,0
589140356,589121734,4028193,120.38672,41.02,99887.336,1.207943,0
589356281,589337675,4028193,120.33124,41.013332,99888.0,1.2079508,0
589572277,589553661,4028193,120.13306,41.02,99890.336,1.2079792,0
589745131,589712075,4028193,120.315384,41.02,99888.2,1.2079535,0
589961079,589928060,4028193,120.23083,41.012,99889.2,1.2079655,0
590101483,590086473,4028193,120.19119,41.02,99889.664,1.207971,0
590317556,590302551,4028193,120.13306,41.02,99890.336,1.2079792,0
590533473,590518477,4028193,120.21761,41.013332,99889.336,1.207967,0
590749520,590734522,4028193,120.33124,41.02,99888.0,1.2079508,0
590965515,590950510,4028193,120.21761,41.02,99889.336,1.207967,0
591138278,591116060,4028193,120.09871,41.02,99890.75,1.2079842,0
591354281,591332093,4028193,120.394646,41.02,99887.25,1.2079419,0
591570275,591548061,4028193,120.11985,41.02,99890.5,1.2079812,0
591732332,591713707,4028193,120.30217,41.02667,99888.336,1.207955,0
591948304,591929702,4028193,120.27575,41.02,99888.664,1.2079589,0
592164304,592145701,4028193,120.13306,41.02,99890.336,1.2079792,0
592337065,592304070,4028193,120.23083,41.02,99889.2,1.2079655,0
592553071,592520069,4028193,120.01151,41.02,99891.8,1.2079968,0
592769065,592736081,4028193,120.162125,41.02,99890.0,1.2075654,0
592909492,592894498,4028193,120.02208,41.02,99891.664,1.2079953,0
593125540,593110532,4028193,120.04851,41.02,99891.336,1.2079912,0
593341482,593326490,4028193,120.19119,41.023335,99889.664,1.2075614,0
593557589,593542525,4028193,120.13306,41.02667,99890.336,1.2075695,0
593773572,593758578,4028193,120.471275,41.02,99886.336,1.2075212,0
593946345,593924153,4028193,120.07757,41.02,99891.0,1.2075776,0
594162330,594140137,4028193,120.11985,41.025,99890.5,1.2075715,0
594324314,594305722,4028193,120.35765,41.02,99887.664,1.2075372,0
594540289,594521673,4028193,119.96659,41.02667,99892.336,1.2075937,0
594756277,594737686,4028193,120.02208,41.02,99891.664,1.2075856,0
594972278,594953676,4028193,120.04851,41.02667,99891.336,1.2075815,0
595145082,595112078,4028193,120.262535,41.022003,99888.8,1.2075509,0
595361074,595328078,4028193,120.162125,41.022,99890.0,1.2075654,0
595501482,595486490,4028193,120.02208,41.02,99891.664,1.2075856,0
595717487,595702470,4028193,120.24668,41.02667,99889.0,1.2075534,0
595933523,595918474,4028193,120.415794,41.02667,99887.0,1.2075292,0
596149447,596134454,4028193,120.33124,41.02,99888.0,1.2075412,0
596365504,596350494,4028193,120.21761,41.02,99889.336,1.2075574,0
596538341,596516109,4028193,120.33124,41.025,99888.0,1.2075412,0
596754277,596732062,4028193,120.03529,41.02,99891.5,1.2075835,0
596970293,596948091,4028193,120.09871,41.025,99890.75,1.2075745,0
597132326,597113712,4028193,120.106636,41.02,99890.664,1.2075735,0
597348282,597329682,4028193,120.35765,41.023335,99887.664,1.2075372,0
597564332,597545736,4028193,120.07757,41.02,99891.0,1.2075776,0
597737137,597704136,4028193,120.14627,41.02,99890.2,1.2075679,0
597953067,597920074,4028193,120.28103,41.022,99888.6,1.2075485,0
598169086,598136081,4028193,120.162125,41.02,99890.0,1.2075654,0
598309467,598294474,4028193,120.33124,41.02,99888.0,1.2075412,0
598525513,598510508,4028193,120.24668,41.02,99889.0,1.2071441,0
598741483,598726483,4028193,120.33124,41.02,99888.0,1.2075412,0
598957463,598942469,4028193,119.71294,41.02,99895.336,1.2072207,0
599173556,599158511,4028193,120.162125,41.02,99890.0,1.2071562,0
599346316,599324081,4028193,120.18326,41.02,99889.75,1.2071531,0
599562284,599540084,4028193,120.14098,41.02,99890.25,1.2071592,0
599724332,599705688,4028193,120.44485,41.013332,99886.664,1.2071159,0
599940349,599921749,4028193,120.13306,41.02,99890.336,1.2071602,0
600156275,600137670,4028193,120.30217,41.02,99888.336,1.207136,0
600372278,600353667,4028193,120.33124,41.02,99888.0,1.207132,0
600545123,600512114,4028193,120.18062,41.02,99889.8,1.2071538,0
600761108,600728068,4028193,120.397285,41.02,99887.2,1.2071224,0
600977092,600944097,4028193,120.162125,41.02,99890.0,1.2071562,0
601117560,601102522,4028193,120.27575,41.02,99888.664,1.20714,0
601333488,601318480,4028193,120.24668,41.02,99889.0,1.2071441,0
601549504,601534499,4028193,120.38672,41.02,99887.336,1.207124,0
601765465,601750463,4028193,120.07757,41.02,99891.0,1.2071682,0
601938292,601916091,4028193,120.14098,41.02,99890.25,1.2071592,0
602154279,602132071,4028193,120.20441,41.02,99889.5,1.2071501,0
602370283,602348075,4028193,120.18326,41.02,99889.75,1.2071531,0
602532276,602513674,4028193,120.38672,41.02,99887.336,1.207124,0
602748352,602729763,4028193,120.27575,41.013332,99888.664,1.20714,0
602964276,602945662,4028193,120.27575,41.013332,99888.664,1.2067308,0
603137114,603104066,4028193,120.24668,41.012,99889.0,1.2071441,0
603353108,603320122,4028193,120.19647,41.02,99889.6,1.2067422,0
603569081,603536075,4028193,120.12777,41.02,99890.4,1.2067518,0
603709486,603694479,4028193,119.9111,41.016666,99893.0,1.2067833,0
603925511,603910509,4028193,120.13306,41.016666,99890.336,1.2067511,0
604141455,604126455,4028193,120.162125,41.02,99890.0,1.206747,0
604357467,604342468,4028193,120.19119,41.013332,99889.664,1.2067429,0
604573507,604558496,4028193,120.106636,41.02,99890.664,1.206755,0
604746278,604724067,4028193,120.267815,41.015,99888.75,1.2067319,0
604962349,604940102,4028193,120.37351,41.015,99887.5,1.2067168,0
605124289,605105681,4028193,120.162125,41.016666,99890.0,1.206747,0
605340290,605321690,4028193,120.24668,41.01,99889.0,1.206735,0
605556335,605537689,4028193,120.44485,41.01,99886.664,1.2067068,0
605772277,605753661,4028193,120.27575,41.01,99888.664,1.2067308,0
605945070,605912067,4028193,120.23083,41.01,99889.2,1.2067374,0
606161083,606128089,4028193,120.061714,41.01,99891.2,1.2067616,0
606377081,606344059,4028193,120.24668,41.01,99889.0,1.206735,0
606517508,606502505,4028193,120.33124,41.01,99888.0,1.2067229,0
606733508,606718515,4028193,120.35765,41.01,99887.664,1.2067188,0
606949456,606934461,4028193,120.24668,41.01,99889.0,1.206735,0
607165485,607150488,4028193,120.162125,41.01,99890.0,1.206747,0
607338289,607316089,4028193,120.11985,41.01,99890.5,1.2067531,0
607554279,607532084,4028193,120.267815,41.0,99888.75,1.2067319,0
607770273,607748073,4028193,120.01416,41.01,99891.75,1.2067682,0
607932291,607913698,4028193,120.38672,41.006664,99887.336,1.2063062,0
608148290,608129671,4028193,120.21761,41.006664,99889.336,1.2063303,0
608364364,608345730,4028193,120.162125,41.006664,99890.0,1.2063383,0
608537083,608504099,4028193,120.24668,41.002,99889.0,1.2063262,0
608753166,608720117,4028193,120.12777,41.005997,99890.4,1.206343,0
608969105,608936114,4028193,120.24668,41.005997,99889.0,1.2063262,0
609109503,609094496,4028193,120.33124,41.0,99888.0,1.2063141,0
609325501,609310472,4028193,120.04851,41.0,99891.336,1.2063544,0
609541492,609526495,4028193,120.13306,41.0,99890.336,1.2063423,0
609757488,609742486,4028193,120.35765,41.0,99887.664,1.20631,0
609973575,609958555,4028193,120.106636,41.0,99890.664,1.2063464,0
610146309,610124113,4028193,120.20441,41.0,99889.5,1.2063323,0
610362282,610340065,4028193,120.22554,41.0,99889.25,1.2063292,0
610524289,610505697,4028193,120.13306,41.0,99890.336,1.2063423,0
610740332,610721730,4028193,120.24668,41.0,99889.0,1.2063262,0
610956275,610937666,4028193,120.24668,41.0,99889.0,1.2063262,0
611172324,611153710,4028193,120.24668,41.0,99889.0,1.2063262,0
611345105,611312076,4028193,120.111916,41.0,99890.6,1.2063456,0
611561141,611528084,4028193,120.14627,40.997997,99890.2,1.2063408,0
611777108,611744104,4028193,120.02736,40.991997,99891.6,1.2063577,0
611917468,611902455,4028193,120.30217,40.993332,99888.336,1.2063183,0
612133514,612118510,4028193,119.99302,40.989998,99892.0,1.2063625,0
612349488,612334490,4028193,120.02208,40.993332,99891.664,1.2063584,0
612565487,612550488,4028193,120.21761,40.989998,99889.336,1.2063303,0
612738300,612716099,4028193,120.415794,40.989998,99887.0,1.206302,0
612954329,612932132,4028193,120.11985,40.989998,99890.5,1.2059358,0
613170279,613148066,4028193,120.20441,40.989998,99889.5,1.2059237,0
613332343,613313728,4028193,120.24668,40.989998,99889.0,1.2059177,0
613548277,613529674,4028193,120.07757,40.989998,99891.0,1.2059418,0
613764275,613745661,4028193,120.19119,40.989998,99889.664,1.2059256,0
613937065,613904071,4028193,120.19647,40.989998,99889.6,1.2059249,0
614153080,614120072,4028193,120.19647,40.983997,99889.6,1.2059249,0
614369106,614336066,4028193,120.34709,40.98,99887.8,1.205903,0
614509502,614494509,4028193,120.30217,40.989998,99888.336,1.2059096,0
614725455,614710455,4028193,119.93752,40.983334,99892.664,1.205962,0
614941450,614926456,4028193,120.13306,40.983334,99890.336,1.2059338,0
615157501,615142500,4028193,120.30217,40.983334,99888.336,1.2059096,0
615373485,615358459,4028193,120.27575,40.98,99888.664,1.2059135,0
615546314,615524108,4028193,120.07757,40.98,99891.0,1.2059418,0
615762275,615740064,4028193,120.35237,40.98,99887.75,1.2059026,0
615978275,615956069,4028193,120.288956,40.98,99888.5,1.2059116,0
616140331,616121740,4028193,120.33124,40.98,99888.0,1.2059056,0
616356312,616337710,4028193,120.162125,40.97333,99890.0,1.2059298,0
616572287,616553658,4028193,120.35765,40.97333,99887.664,1.2059015,0
616745105,616712089,4028193,120.07757,40.98,99891.0,1.2059418,0
616961068,616928059,4028193,120.212326,40.975998,99889.4,1.2059225,0
617177113,617144071,4028193,120.29688,40.975998,99888.4,1.2059104,0
617317503,617302507,4028193,120.21761,40.976665,99889.336,1.2059218,0
617533487,617518494,4028193,120.24668,40.969997,99889.0,1.2059177,0
617749502,617734477,4028193,120.24668,40.969997,99889.0,1.2059177,0
617965500,617950506,4028193,120.21761,40.969997,99889.336,1.2059218,0
618138276,618116078,4028193,120.18326,40.969997,99889.75,1.2059267,0
618354288,618332076,4028193,120.22554,40.969997,99889.25,1.2059207,0
618570290,618548098,4028193,120.20441,40.969997,99889.5,1.2059237,0
618732284,618713662,4028193,120.162125,40.969997,99890.0,1.2059298,0
618948284,618929695,4028193,120.162125,40.966663,99890.0,1.2059298,0
619164275,619145672,4028193,120.33124,40.966663,99888.0,1.2054974,0
619337101,619304098,4028193,120.24668,40.96,99889.0,1.2055095,0
619553081,619520096,4028193,120.12777,40.961998,99890.4,1.2055264,0
619769076,619736057,4028193,120.09606,40.96,99890.8,1.2055312,0
619909494,619894489,4028193,120.30217,40.96,99888.336,1.2055014,0
620125537,620110486,4028193,120.04851,40.96,99891.336,1.2055377,0
