timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
540300001,540299361,42.358581759279225,-71.08728599553989,0.47624445,-29.340895,-0.0,2.6570966,2.62137,0.38228464,2,0,1,0
541305710,541304776,42.358582133953895,-71.087287516168,0.5007515,-29.196285,-0.0,2.6452708,2.6191716,0.41347265,2,0,1,0
542301157,542300237,42.35858239739011,-71.08728889769115,0.5402155,-29.057522,-0.0,2.6455314,2.619297,0.44950056,2,0,1,0
543306201,543305652,42.3585826561134,-71.0872904764537,0.60313797,-28.9133,-0.0,2.6495805,2.6202474,0.49734116,2,0,1,0
544301682,544301114,42.358583001848885,-71.08729070268946,0.6385579,-28.77818,-0.0,2.6486802,2.6198304,0.5414047,2,0,1,0
545297159,545296575,42.35858351903713,-71.08729067537661,0.6554198,-28.661417,-0.0,2.6499906,2.6206896,0.5559449,2,0,1,0
546302724,546301991,42.35858347150334,-71.08729105339431,0.6782937,-28.538744,-0.0,2.651806,2.62098,0.5814934,2,0,1,0
547308756,547307407,42.358583967619104,-71.08729038094107,0.6789398,-28.417997,-0.0,2.6490257,2.6215656,0.5681486,2,0,1,0
548303400,548302869,42.35858447806846,-71.087289818083,0.66523457,-28.351704,-0.0,2.6555521,2.622028,0.56347656,2,0,1,0
549298883,549298331,42.35858533623685,-71.08728893197593,0.63027525,-28.286562,-0.0,2.6584551,2.6229942,0.53531027,2,0,1,0
550304371,550303747,42.35858593481478,-71.08728916890152,0.6205292,-28.19721,-0.0,2.6559923,2.6220424,0.53311443,2,0,1,0
551299858,551299210,42.35858609903095,-71.08728910246263,0.64403915,-28.07289,-0.0,2.652797,2.6214678,0.555768,2,0,1,0
552305242,552304627,42.35858672710377,-71.08728944909078,0.6798215,-27.948242,-0.0,2.6515765,2.6208553,0.58808565,2,0,1,0
553300672,553300090,42.35858699260083,-71.08728987005017,0.68961763,-27.89331,-0.0,2.6479726,2.6201007,0.5876503,2,0,1,0
554306382,554305507,42.358587321508736,-71.08729093489072,0.6786165,-27.88015,-0.0,2.6410847,2.61852,0.58359337,2,0,1,0
555301934,555300971,42.35858669019836,-71.08729029658036,0.70978546,-27.84171,-0.0,2.640108,2.6186845,0.6179385,2,0,1,0
556307035,556306389,42.35858623451519,-71.08728997367908,0.7512846,-27.808628,-0.0,2.6430573,2.6187763,0.6556649,2,0,1,0
557302510,557301852,42.3585866973385,-71.08728995189382,0.78260756,-27.793663,-0.0,2.6439564,2.6189747,0.6823969,2,0,1,0
558307862,558307271,42.358587043254175,-71.08728997710935,0.8127408,-27.7781,-0.0,2.646179,2.6201768,0.7016721,2,0,1,0
559303729,559302735,42.35858745438193,-71.0872902710841,0.81473684,-27.794647,-0.0,2.6407735,2.619242,0.72057056,2,0,1,0
560298759,560298199,42.358587605214346,-71.08729013846735,0.8026085,-27.823954,-0.0,2.6461978,2.6204498,0.7016454,2,0,1,0
561304527,561303619,42.35858795436772,-71.08729007898093,0.79630566,-27.843868,-0.0,2.643005,2.6201894,0.6959119,2,0,1,0
562299619,562299083,42.358587573837006,-71.08728969560357,0.76619196,-27.87885,-0.0,2.6463575,2.6205947,0.67255926,2,0,1,0
563305182,563304502,42.35858737219717,-71.08728884400219,0.77061987,-27.883099,-0.0,2.6480687,2.620778,0.6810131,2,0,1,0
564300785,564299967,42.3585868386043,-71.08728810933405,0.75530815,-27.908216,-0.0,2.647824,2.6210063,0.65305614,2,0,1,0
565306019,565305387,42.35858609333648,-71.08728795309446,0.7459531,-27.919672,-0.0,2.6512265,2.621607,0.65568686,2,0,1,0
566301452,566300852,42.3585847248802,-71.08728746281699,0.7333431,-27.923862,-0.0,2.6503239,2.621583,0.6372857,2,0,1,0
567307120,567306272,42.35858373426432,-71.08728552937707,0.7223277,-27.93549,-0.0,2.6481893,2.6214254,0.6229677,2,0,1,0
568302672,568301737,42.358583561684775,-71.08728242759568,0.68289757,-27.983412,-0.0,2.6508703,2.622269,0.5872011,2,0,1,0
569297812,569297202,42.35858200675393,-71.08728190574546,0.6564832,-28.024769,-0.0,2.66015,2.6230147,0.5676532,2,0,1,0
570303183,570302622,42.358581602648336,-71.08728123958826,0.6281538,-28.078339,-0.0,2.663192,2.6239114,0.54498243,2,0,1,0
571298736,571298088,42.35858150498901,-71.08728026624269,0.6542263,-28.08267,-0.0,2.6702008,2.624616,0.5622921,2,0,1,0
572304100,572303508,42.3585819051089,-71.08727994136589,0.65693426,-28.114222,-0.0,2.6756377,2.6258922,0.56410074,2,0,1,0
573299612,573298973,42.35858117051904,-71.08727936786973,0.6742759,-28.138674,-0.0,2.6780028,2.625653,0.5792484,2,0,1,0
574305016,574304393,42.358580415276656,-71.08727904211318,0.69968843,-28.15767,-0.0,2.6750805,2.6254835,0.6102252,2,0,1,0
575300704,575299859,42.35857985319653,-71.08727840652189,0.7827587,-28.13849,-0.0,2.665074,2.623742,0.67558765,2,0,1,0
576305826,576305278,42.35857937033873,-71.08727653755416,0.7906709,-28.186283,-0.0,2.6711679,2.6244886,0.67217875,2,0,1,0
577301378,577300744,42.3585783525346,-71.08727574119703,0.8110056,-28.217312,-0.0,2.6728709,2.6243038,0.71725893,2,0,1,0
578306787,578306163,42.35857832014973,-71.08727401476418,0.87060976,-28.208649,-0.0,2.67618,2.6244557,0.7734089,2,0,1,0
579302234,579301628,42.358577987399336,-71.08727303436177,0.95897293,-28.179798,-0.0,2.6762815,2.6247149,0.84642315,2,0,1,0
580297628,580297093,42.35857701213929,-71.08727275647804,0.9914756,-28.212109,-0.0,2.681357,2.625782,0.8757248,2,0,1,0
581303095,581302512,42.358577002632344,-71.08727165868825,0.9519849,-28.356005,-0.0,2.6779525,2.6254153,0.83229446,2,0,1,0
582308653,582307931,42.35857567753758,-71.08726869423887,0.88141584,-28.507837,-0.0,2.6853366,2.6252754,0.7841797,2,0,1,0
583304011,583303395,42.3585748198154,-71.087269221604,0.8529291,-28.635975,-0.0,2.686543,2.6256373,0.7660098,2,0,1,0
584299456,584298859,42.35857371720982,-71.08726994880392,0.8991375,-28.676538,-0.0,2.685839,2.624934,0.80813694,2,0,1,0
585305198,585304277,42.358572639945855,-71.0872711953476,0.93027544,-28.729248,-0.0,2.6770163,2.6245608,0.836493,2,0,1,0
586300378,586299740,42.358570740053196,-71.08727178995359,0.9164133,-28.79152,-0.0,2.6875875,2.625116,0.80779696,2,0,1,0
587306111,587305158,42.358570495513085,-71.08727094393815,0.86971235,-28.912128,-0.0,2.6800013,2.6251507,0.76583195,2,0,1,0
588301545,588300621,42.35857086972946,-71.08727057341267,0.8041067,-29.033344,-0.0,2.6744623,2.6234732,0.6995897,2,0,1,0
589306872,589306037,42.35857080866206,-71.08726992225291,0.76167965,-29.130318,-0.0,2.673547,2.6235795,0.6655264,2,0,1,0
590303298,590301500,42.35857063176341,-71.08726905176793,0.7278528,-29.22927,-0.0,2.675636,2.6235178,0.64624786,2,0,1,0
591297584,591296961,42.358570705642485,-71.08726755211053,0.6861501,-29.332232,-0.0,2.6891837,2.6253839,0.5990424,2,0,1,0
592303121,592302377,42.35857022940555,-71.0872664294246,0.7059841,-29.411558,-0.0,2.691995,2.625475,0.62446785,2,0,1,0
593308715,593307792,42.358568940361884,-71.08726711005306,0.7492113,-29.484295,-0.0,2.6885202,2.626221,0.65240145,2,0,1,0
594304216,594303253,42.35856782138039,-71.08726776521814,0.7740855,-29.55173,-0.0,2.6932955,2.6263163,0.6851311,2,0,1,0
595299252,595298713,42.35856517720382,-71.0872696925177,0.7841568,-29.621859,-0.0,2.7058406,2.6274471,0.6783061,2,0,1,0
596304708,596304127,42.35856515776467,-71.08727130948124,0.76418734,-29.73924,-0.0,2.7072976,2.6270695,0.670629,2,0,1,0
597300161,597299586,42.35856524945914,-71.08727182370359,0.7590194,-29.827337,-0.0,2.7070243,2.6272223,0.6622906,2,0,1,0
598305868,598304999,42.35856488620155,-71.08727191458298,0.78588676,-29.879944,-0.0,2.7000718,2.6264355,0.69241,2,0,1,0
599301005,599300457,42.35856476131881,-71.0872716782773,0.8135357,-29.899792,-0.0,2.7092557,2.6270466,0.7117944,2,0,1,0
600306560,600305869,42.35856402749123,-71.08727068531087,0.8503008,-29.89774,-0.0,2.7120416,2.6268146,0.7569852,2,0,1,0
601302667,601301326,42.35856236307914,-71.08726915803231,0.90828276,-29.859615,-0.0,2.7051673,2.6269932,0.8235822,2,0,1,0
602307579,602306738,42.358558945306015,-71.08726542111158,0.98300695,-29.789356,-0.0,2.7105517,2.627234,0.86739826,2,0,1,0
603302787,603302194,42.35855707649276,-71.0872624947457,0.9942107,-29.78402,-0.0,2.7254148,2.6284475,0.8828368,2,0,1,0
604298580,604297649,42.35855588705044,-71.08726134137865,0.9949775,-29.791193,-0.0,2.7162304,2.627512,0.8782997,2,0,1,0
605304041,605303059,42.35855619145126,-71.08725964713516,0.9525237,-29.866224,-0.0,2.7117147,2.6264381,0.8556857,2,0,1,0
606299363,606298513,42.35855573458994,-71.0872572723347,0.953578,-29.908401,-0.0,2.705676,2.6258996,0.8365264,2,0,1,0
607304832,607303922,42.358555302077505,-71.08725559479043,0.9325943,-29.958435,-0.0,2.7027156,2.625124,0.83300304,2,0,1,0
608300059,608299375,42.35855522805389,-71.08725674581669,0.9396901,-29.948553,-0.0,2.706595,2.6253653,0.84832,2,0,1,0
609305825,609304782,42.358555242402,-71.08725677950042,0.94892025,-29.911396,-0.0,2.6931915,2.6237855,0.8594055,2,0,1,0
610301456,610300235,42.35855501873438,-71.08725818379999,0.9478135,-29.872105,-0.0,2.6915774,2.6241167,0.8535061,2,0,1,0
611306273,611305641,42.35855486038287,-71.08725995770378,0.9305897,-29.834482,-0.0,2.6876273,2.6232517,0.83040094,2,0,1,0
612301663,612301092,42.3585548754851,-71.08726101029355,0.9164424,-29.800844,-0.0,2.6906483,2.623572,0.8225436,2,0,1,0
613307034,613306497,42.35855546719841,-71.08726293929476,0.931365,-29.72113,-0.0,2.6844556,2.623218,0.8423152,2,0,1,0
614302889,614301949,42.35855568060966,-71.08726503275751,0.95174885,-29.642048,-0.0,2.688328,2.6245806,0.85584164,2,0,1,0
615298060,615297397,42.35855541546118,-71.08726665446204,0.95631075,-29.601538,-0.0,2.6950636,2.6246576,0.8458071,2,0,1,0
616303671,616302800,42.35855600188918,-71.08726787722837,0.926229,-29.57412,-0.0,2.6843665,2.624341,0.81128025,2,0,1,0
617308752,617308203,42.35855631764398,-71.0872690719517,0.9061332,-29.538862,-0.0,2.6871188,2.6247227,0.8165531,2,0,1,0
618304687,618303650,42.35855565058644,-71.08727027939698,0.896513,-29.490364,-0.0,2.685088,2.6248534,0.8007312,2,0,1,0
619300518,619299097,42.3585552290117,-71.08727056873288,0.93131876,-29.401093,-0.0,2.680526,2.6236622,0.84468365,2,0,1,0
620305036,620304499,42.35855527071054,-71.08727085028384,0.93723583,-29.350647,-0.0,2.6805835,2.6243718,0.8264227,2,0,1,0
621300798,621299944,42.35855408885807,-71.08726964814656,0.92008495,-29.325733,-0.0,2.6802475,2.6240323,0.8298688,2,0,1,0
622306246,622305344,42.35855325944515,-71.08726820019804,0.9617348,-29.230738,-0.0,2.6817315,2.624921,0.8638663,2,0,1,0
623301694,623300789,42.35855319025833,-71.08726781505402,1.0040326,-29.11899,-0.0,2.6832032,2.624797,0.9006572,2,0,1,0
624307045,624306188,42.358552898252576,-71.08726876255987,1.038425,-28.987978,-0.0,2.6808813,2.624818,0.9408951,2,0,1,0
625302483,625301631,42.358552480342,-71.08726858705087,1.0695066,-28.872372,-0.0,2.6808577,2.624392,0.9559941,2,0,1,0
626297723,626297074,42.35855231702488,-71.0872679891684,1.0704656,-28.817543,-0.0,2.6911812,2.6257117,0.9621124,2,0,1,0
627303441,627302471,42.35855234319123,-71.0872683800388,1.0557823,-28.760117,-0.0,2.6883917,2.6257648,0.95085096,2,0,1,0
628309269,628307867,42.358552783673574,-71.08726833417117,1.0466003,-28.716984,-0.0,2.6935735,2.6270394,0.94250154,2,0,1,0
629303867,629303308,42.358553454805886,-71.0872697222442,1.0264335,-28.691484,-0.0,2.693449,2.6264944,0.9325013,2,0,1,0
630299717,630298748,42.358553139673134,-71.08727025056976,1.022356,-28.625582,-0.0,2.6934955,2.6268404,0.92278147,2,0,1,0
631304789,631304143,42.35855172014927,-71.08726991756204,1.03615,-28.515738,-0.0,2.6981483,2.6270478,0.9503908,2,0,1,0
632300459,632299582,42.35854960594582,-71.08726913320768,1.0503101,-28.400867,-0.0,2.7015743,2.6277742,0.961535,2,0,1,0
633305564,633304975,42.358548557199114,-71.08726965366951,1.1076927,-28.250994,-0.0,2.7011998,2.627177,1.004888,2,0,1,0
634301347,634300413,42.35854780240583,-71.08727053601581,1.1120477,-28.160172,-0.0,2.7045329,2.6278753,1.0043797,2,0,1,0
635306352,635305805,42.35854705501457,-71.08727130162458,1.1232615,-28.055256,-0.0,2.7044659,2.6273313,1.0258355,2,0,1,0
636301791,636301242,42.35854554437255,-71.08727156061323,1.1556592,-27.922781,-0.0,2.7088566,2.628158,1.0526991,2,0,1,0
637307460,637306632,42.35854441265269,-71.0872719705673,1.1886187,-27.7896,-0.0,2.7158172,2.6284451,1.0852795,2,0,1,0
638303046,638302071,42.35854425943431,-71.08727247715805,1.1869502,-27.690666,-0.0,2.7174284,2.6279829,1.0652356,2,0,1,0
639298144,639297503,42.35854329208294,-71.08727229202555,1.1512032,-27.646313,-0.0,2.7311718,2.6289413,1.0435,2,0,1,0
640303857,640302892,42.35854324160582,-71.08727271435549,1.1128631,-27.565054,-0.0,2.7070591,2.6265476,1.0129905,2,0,1,0
641298905,641298325,42.35854203354737,-71.08727253677877,1.1048298,-27.493835,-0.0,2.7135344,2.6269486,1.0136375,2,0,1,0
642304688,642303713,42.358541474221305,-71.08727221918346,1.1058121,-27.371403,-0.0,2.6969934,2.6250412,1.0153084,2,0,1,0
643299693,643299146,42.35854061377193,-71.08727178154125,1.1396914,-27.25772,-0.0,2.701643,2.6254742,1.0500922,2,0,1,0
644305490,644304532,42.358540400551206,-71.08727201063031,1.1643705,-27.112843,-0.0,2.6929536,2.6247625,1.0751595,2,0,1,0
