timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
539828231,539828124,0.08570714,0.026516229,0.023558369,0.99568886,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
540328170,540328066,0.08604796,0.026852567,0.023616742,0.99564904,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
540833110,540833008,0.086438626,0.025527187,0.023291605,0.9956577,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
541328068,541327951,0.08686426,0.02562636,0.023673732,0.99560916,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
541828005,541827894,0.08702032,0.02622269,0.023577718,0.9955823,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
542327938,542327836,0.087006606,0.027291646,0.02378334,0.99554986,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
542827890,542827778,0.08699549,0.026850821,0.023970269,0.9955583,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
543327822,543327721,0.08706717,0.026449218,0.023869835,0.9955652,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
543832761,543832663,0.08699745,0.0257198,0.02315829,0.99560714,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
544332710,544332606,0.08697542,0.02585743,0.022872178,0.9956122,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
544827653,544827549,0.08689207,0.026198423,0.023230437,0.9956022,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
545327597,545327492,0.08680739,0.02623889,0.023260383,0.99560785,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
545827538,545827435,0.08669981,0.02589647,0.0231501,0.9956287,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
546327497,546327378,0.08675346,0.02619529,0.023126174,0.9956168,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
546832419,546832320,0.08680011,0.027316822,0.022511931,0.99559677,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
547332369,547332263,0.086765625,0.027488008,0.021793388,0.995611,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
547832308,547832206,0.08667467,0.027440358,0.021673666,0.9956228,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
548327269,548327150,0.08668521,0.026949981,0.022095852,0.9956261,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
548827210,548827093,0.08655675,0.02681656,0.022017745,0.9956426,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
549327140,549327036,0.086464636,0.02706979,0.021951478,0.9956452,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
549827084,549826979,0.086616956,0.02697299,0.022335451,0.995626,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
550332023,550331922,0.08685287,0.026329497,0.02242065,0.9956207,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
550831970,550831865,0.08699982,0.027021145,0.022195669,0.9955945,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
551331907,551331808,0.0872617,0.027318723,0.022145344,0.9955645,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
551826864,551826752,0.08739003,0.026689354,0.022452338,0.9955635,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
552326798,552326695,0.08728119,0.026481008,0.022595545,0.99557537,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
552826743,552826639,0.087316096,0.026585827,0.022400929,0.9955739,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
553331724,553326583,0.08737356,0.026838303,0.022204617,0.9955664,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
553831627,553831526,0.08744621,0.026239246,0.022576187,0.9955677,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
554331572,554331469,0.08751725,0.026021207,0.022374544,0.9955718,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
554831527,554831413,0.08759362,0.026087249,0.022574963,0.9955588,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
555326461,555326357,0.0876252,0.026808469,0.022532217,0.9955378,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
555826405,555826301,0.087635845,0.027122118,0.023079325,0.99551576,0.99999756,5.881389e-10,4.9762994e-09,-0.0022135563,4
