timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
748762154,250772299,2,2490378,4028193,2490378,396321,0.04497156,0.043613136,0.04502999,0.043384206,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
749767464,250772299,2,2490378,4028193,2490378,396321,0.048394963,0.0506773,0.049327426,0.051683433,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
750772875,250772299,2,2490378,4028193,2490378,396321,0.03628474,0.038506605,0.036506794,0.039416842,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
751778132,250772299,2,2490378,4028193,2490378,396321,0.03243693,0.031922936,0.032405898,0.031636022,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
752783612,250772299,2,2490378,4028193,2490378,396321,0.036543578,0.03866156,0.037333716,0.03958983,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
753789130,250772299,2,2490378,4028193,2490378,396321,0.03223903,0.034875162,0.03233978,0.036024936,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
754794095,250772299,2,2490378,4028193,2490378,396321,0.03393136,0.03633815,0.034716185,0.03559043,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
755799371,250772299,2,2490378,4028193,2490378,396321,0.056679443,0.059836037,0.05681683,0.06094662,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
756804720,250772299,2,2490378,4028193,2490378,396321,0.043185405,0.042241834,0.0431692,0.042645693,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
757810049,250772299,2,2490378,4028193,2490378,396321,0.04570649,0.04308878,0.04585414,0.04253141,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
758815380,250772299,2,2490378,4028193,2490378,396321,0.04277319,0.0455755,0.04324118,0.046824634,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
759820681,250772299,2,2490378,4028193,2490378,396321,0.039448526,0.03713335,0.03975818,0.036067706,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
760826025,250772299,2,2490378,4028193,2490378,396321,0.07081491,0.071198285,0.07130945,0.070207134,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
761831365,250772299,2,2490378,4028193,2490378,396321,0.039403602,0.036834672,0.039097212,0.036376484,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
762836931,250772299,2,2490378,4028193,2490378,396321,0.049741216,0.04499674,0.0486788,0.043438263,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
763842125,250772299,2,2490378,4028193,2490378,396321,0.048462734,0.05318129,0.049715705,0.05408955,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
764847257,250772299,2,2490378,4028193,2490378,396321,0.036273293,0.03229392,0.034984507,0.030685313,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
765852615,250772299,2,2490378,4028193,2490378,396321,0.03752984,0.0395078,0.037729308,0.0411601,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
766857855,250772299,2,2490378,4028193,2490378,396321,0.072496496,0.07578741,0.07415263,0.076694086,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
767863312,250772299,2,2490378,4028193,2490378,396321,0.055503637,0.058853053,0.056882843,0.05961169,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
768868530,250772299,2,2490378,4028193,2490378,396321,0.031804506,0.033172965,0.031984508,0.03124386,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
769873805,250772299,2,2490378,4028193,2490378,396321,0.04026237,0.040065795,0.04034022,0.04158446,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
770879204,250772299,2,2490378,4028193,2490378,396321,0.06153691,0.06300876,0.06210078,0.06343007,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
771884427,250772299,2,2490378,4028193,2490378,396321,0.042999808,0.038916033,0.042926304,0.03836248,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
772889903,250772299,2,2490378,4028193,2490378,396321,0.027257659,0.024303831,0.027719412,0.024798194,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
773895300,250772299,2,2490378,4028193,2490378,396321,0.03293224,0.03211862,0.033604786,0.03117039,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
774900413,250772299,2,2490378,4028193,2490378,396321,0.039391067,0.03625056,0.039743833,0.034699187,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
775905685,250772299,2,2490378,4028193,2490378,396321,0.037749566,0.04351624,0.037458554,0.04482787,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
776911020,250772299,2,2490378,4028193,2490378,396321,0.072931126,0.06752259,0.07200487,0.06838286,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
777916395,250772299,2,2490378,4028193,2490378,396321,0.04018888,0.046325896,0.03995601,0.047590196,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
778921721,250772299,2,2490378,4028193,2490378,396321,0.043893177,0.04315179,0.043974735,0.042896487,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
779926912,250772299,2,2490378,4028193,2490378,396321,0.048101954,0.047918167,0.048198182,0.04764007,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
780932532,250772299,2,2490378,4028193,2490378,396321,0.021021962,0.024205852,0.021147508,0.024916138,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
781937559,250772299,2,2490378,4028193,2490378,396321,0.023310388,0.019047331,0.02264557,0.020226678,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
782943147,250772299,2,2490378,4028193,2490378,396321,0.019928979,0.014155657,0.019352973,0.014815867,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
783948250,250772299,2,2490378,4028193,2490378,396321,0.02358568,0.022307081,0.024156278,0.022182725,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
784953450,250772299,2,2490378,4028193,2490378,396321,0.016887523,0.021046631,0.017027982,0.020083902,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
785958751,250772299,2,2490378,4028193,2490378,396321,0.038183726,0.03753341,0.03837221,0.03734887,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
786964168,250772299,2,2490378,4028193,2490378,396321,0.03298539,0.031933457,0.033229876,0.031676643,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
787969493,250772299,2,2490378,4028193,2490378,396321,0.030190483,0.036327444,0.030853335,0.03520879,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
788974791,250772299,2,2490378,4028193,2490378,396321,0.05699675,0.05825065,0.056344997,0.059088983,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
789979981,250772299,2,2490378,4028193,2490378,396321,0.034779035,0.032979965,0.035528827,0.03166768,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
790985299,250772299,2,2490378,4028193,2490378,396321,0.042423204,0.04122108,0.042560592,0.041038133,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
791990719,250772299,2,2490378,4028193,2490378,396321,0.044305462,0.04471845,0.044653207,0.045466784,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
792996292,250772299,2,2490378,4028193,2490378,396321,0.022612058,0.027138771,0.023362976,0.029061051,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
794001395,250772299,2,2490378,4028193,2490378,396321,0.036294628,0.039435655,0.036494613,0.04027205,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
795006589,250772299,2,2490378,4028193,2490378,396321,0.04192536,0.0402827,0.04205259,0.03925451,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
796011815,250772299,2,2490378,4028193,2490378,396321,0.056019835,0.059462044,0.05597204,0.060493004,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
797017195,250772299,2,2490378,4028193,2490378,396321,0.023805708,0.021988034,0.023905762,0.02171005,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
798022441,250772299,2,2490378,4028193,2490378,396321,0.029528927,0.023600146,0.0289887,0.02434756,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
799027752,250772299,2,2490378,4028193,2490378,396321,0.025595423,0.025054157,0.025591034,0.02471089,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
800033042,250772299,2,2490378,4028193,2490378,396321,0.031092282,0.027557388,0.031276397,0.02722865,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
801038341,250772299,2,2490378,4028193,2490378,396321,0.04798689,0.042127587,0.048152283,0.040413547,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
802043709,250772299,2,2490378,4028193,2490378,396321,0.04609716,0.04613471,0.0460954,0.045858294,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
803049252,250772299,2,2490378,4028193,2490378,396321,0.0826028,0.085340075,0.082671404,0.08602744,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
804054429,250772299,2,2490378,4028193,2490378,396321,0.042330597,0.044304296,0.04279623,0.04525301,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
805059580,250772299,2,2490378,4028193,2490378,396321,0.09639966,0.09747072,0.09638779,0.09646326,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
806064899,250772299,2,2490378,4028193,2490378,396321,0.03536895,0.036550708,0.035092488,0.03544914,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
807070114,250772299,2,2490378,4028193,2490378,396321,0.036168635,0.03599749,0.036775608,0.036987834,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
808075513,250772299,2,2490378,4028193,2490378,396321,0.03799395,0.03668844,0.03881842,0.037541695,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
809080771,250772299,2,2490378,4028193,2490378,396321,0.01542788,0.016374547,0.016638963,0.016374663,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
810086048,250772299,2,2490378,4028193,2490378,396321,0.024152912,0.02682015,0.023627646,0.025854707,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
811091312,250772299,2,2490378,4028193,2490378,396321,0.030237123,0.02908077,0.029816551,0.027513493,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
812096671,250772299,2,2490378,4028193,2490378,396321,0.015575372,0.014579255,0.015254838,0.014105052,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
813102108,250772299,2,2490378,4028193,2490378,396321,0.019549772,0.02068015,0.019649418,0.022236656,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
814107511,250772299,2,2490378,4028193,2490378,396321,0.063547954,0.061643157,0.0635323,0.059519876,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
815112498,250772299,2,2490378,4028193,2490378,396321,0.029181767,0.02355213,0.02881192,0.025351733,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
816117799,250772299,2,2490378,4028193,2490378,396321,0.03151837,0.03362282,0.031670608,0.034741513,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
817123526,250772299,2,2490378,4028193,2490378,396321,0.02194712,0.02277023,0.021883696,0.024387946,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
818128511,250772299,2,2490378,4028193,2490378,396321,0.033335887,0.041145578,0.03348179,0.039565228,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
819134066,250772299,2,2490378,4028193,2490378,396321,0.02309278,0.017054796,0.022639148,0.017733263,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
820139009,250772299,2,2490378,4028193,2490378,396321,0.018355232,0.015615683,0.017453821,0.01462719,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
821144320,250772299,2,2490378,4028193,2490378,396321,0.0460031,0.05196862,0.046219796,0.050672755,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
822149620,250772299,2,2490378,4028193,2490378,396321,0.029217351,0.030149087,0.02960864,0.031361897,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
823155409,250772299,2,2490378,4028193,2490378,396321,0.02745568,0.028323917,0.028365104,0.029849352,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
824160226,250772299,2,2490378,4028193,2490378,396321,0.023166614,0.024319911,0.024086501,0.025828302,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
825165476,250772299,2,2490378,4028193,2490378,396321,0.020637812,0.020105079,0.019351652,0.022461165,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
826170820,250772299,2,2490378,4028193,2490378,396321,0.03773568,0.039306425,0.039772406,0.040478133,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
827176054,250772299,2,2490378,4028193,2490378,396321,0.040128,0.033042125,0.038713187,0.031524338,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
828181392,250772299,2,2490378,4028193,2490378,396321,0.031466074,0.030688725,0.030760687,0.030017912,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
829186690,250772299,2,2490378,4028193,2490378,396321,0.02482539,0.029406758,0.025117729,0.029962651,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
830191966,250772299,2,2490378,4028193,2490378,396321,0.030302282,0.03226766,0.031846136,0.033261046,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
831197290,250772299,2,2490378,4028193,2490378,396321,0.042866223,0.041213673,0.042341135,0.039402284,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
832202481,250772299,2,2490378,4028193,2490378,396321,0.07765399,0.073226616,0.077132605,0.07200197,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
833207768,250772299,2,2490378,4028193,2490378,396321,0.02670281,0.021057028,0.027128562,0.019751187,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
834213495,250772299,2,2490378,4028193,2490378,396321,0.03205021,0.025377508,0.030822966,0.02691749,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
835218411,250772299,2,2490378,4028193,2490378,396321,0.07640757,0.07070828,0.076939404,0.06958466,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
836223735,250772299,2,2490378,4028193,2490378,396321,0.031358786,0.022619292,0.029773671,0.02314759,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
837228966,250772299,2,2490378,4028193,2490378,396321,0.038359635,0.03266561,0.041896485,0.03163289,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
838234217,250772299,2,2490378,4028193,2490378,396321,0.027412709,0.02627209,0.03476142,0.02583227,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
839239703,250772299,2,2490378,4028193,2490378,396321,0.09018617,0.08001028,0.09803097,0.079844795,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,3,4,1,1,1,1,0,0,0,0,0,0,0
