timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
671166015,671163052,4728849,115.20702,16.536394,0
672102410,672099441,4728849,115.20702,16.536394,0
673170707,673167742,4728849,115.20702,16.536394,0
674173103,674170138,4728849,115.20702,16.536394,0
675175438,675172474,4728849,115.20702,16.634098,0
676125092,676122126,4728849,115.20702,16.634098,0
677167086,677164102,4728849,115.20702,16.634098,0
678103496,678100505,4728849,115.20702,16.634098,0
679171857,679168878,4728849,115.20702,16.634098,0
680174220,680171233,4728849,115.20702,16.634098,0
681150247,681147232,4728849,115.20702,16.731802,0
682165728,682162764,4728849,115.20702,16.731802,0
683009632,683006623,4728849,115.20702,16.731802,0
684077672,684074707,4728849,115.20702,16.731802,0
685172402,685169407,4728849,115.20702,16.829506,0
686174842,686171877,4728849,115.20702,16.829506,0
687177023,687174059,4728849,115.20702,16.829506,0
688166034,688163070,4728849,121.519745,16.829506,0
689168656,689165687,4728849,115.20702,16.829506,0
690171079,690168114,4728849,108.894295,16.829506,0
691173463,691170457,4728849,108.894295,16.92721,0
692176078,692173113,4728849,115.20702,16.92721,0
693165200,693162236,4728849,115.20702,16.92721,0
694101633,694098627,4728849,115.20702,16.92721,0
695170031,695167067,4728849,115.20702,16.92721,0
696172087,696169108,4728849,115.20702,16.92721,0
697174387,697171423,4728849,115.20702,16.92721,0
698176843,698173879,4728849,121.519745,16.92721,0
699165920,699162956,4728849,115.20702,16.92721,0
700168575,700165603,4728849,115.20702,16.92721,0
701117901,701114883,4728849,115.20702,17.024914,0
702173024,702170053,4728849,115.20702,17.024914,0
703096245,703093269,4728849,115.20702,17.024914,0
704177713,704174748,4728849,108.894295,17.024914,0
705166917,705163953,4728849,115.20702,17.024914,0
706063750,706060786,4728849,115.20702,17.024914,0
707171655,707168690,4728849,115.20702,17.024914,0
708121219,708118252,4728849,115.20702,17.024914,0
709176339,709173357,4728849,108.894295,17.024914,0
710165371,710162406,4728849,115.20702,17.024914,0
711167674,711164707,4728849,115.20702,17.122618,0
712130375,712127411,4728849,115.20702,17.122618,0
713172277,713169313,4728849,115.20702,17.122618,0
714174641,714171677,4728849,115.20702,17.122618,0
715176747,715173784,4728849,115.20702,17.122618,0
716165901,716162936,4728849,115.20702,17.122618,0
717168019,717165054,4728849,121.519745,17.122618,0
718091238,718088273,4728849,108.894295,17.122618,0
719172750,719169786,4728849,121.519745,17.220322,0
720122334,720119312,4728849,108.894295,17.220322,0
721177443,721174447,4728849,115.20702,17.220322,0
722166637,722163635,4728849,108.894295,17.220322,0
723076423,723073453,4728849,115.20702,17.220322,0
724171068,724168093,4728849,115.20702,17.220322,0
725133856,725130877,4728849,115.20702,17.318026,0
726175717,726172753,4728849,115.20702,17.318026,0
727164890,727161913,4728849,115.20702,17.318026,0
728167066,728164102,4728849,115.20702,17.318026,0
729142905,729139941,4728849,115.20702,17.318026,0
730171651,730168678,4728849,115.20702,17.318026,0
731147649,731144685,4728849,121.519745,17.41573,0
732176390,732173423,4728849,121.519745,17.41573,0
733020261,733017296,4728849,115.20702,17.41573,0
734167633,734164667,4728849,108.894295,17.41573,0
735143633,735140656,4728849,115.20702,17.41573,0
736172376,736169412,4728849,121.519745,17.41573,0
737174632,737171663,4728849,115.20702,17.41573,0
738150633,738147668,4728849,115.20702,17.41573,0
739166212,739163241,4728849,115.20702,17.513433,0
740168493,740165528,4728849,115.20702,17.513433,0
741170858,741167880,4728849,115.20702,17.513433,0
742173197,742170233,4728849,115.20702,17.513433,0
743109531,743106567,4728849,108.894295,17.513433,0
744164915,744161950,4728849,115.20702,17.611137,0
745167240,745164241,4728849,115.20702,17.611137,0
746103664,746100698,4728849,108.894295,17.611137,0
747172019,747169054,4728849,115.20702,17.611137,0
748174210,748171246,4728849,121.519745,17.611137,0
749123860,749120894,4728849,121.519745,17.611137,0
750179020,750176055,4728849,108.894295,17.611137,0
751168067,751165053,4728849,115.20702,17.611137,0
752170417,752167453,4728849,115.20702,17.708841,0
753172632,753169621,4728849,115.20702,17.708841,0
754175052,754172086,4728849,115.20702,17.708841,0
755164205,755161241,4728849,115.20702,17.708841,0
756140465,756137451,4728849,115.20702,17.708841,0
757103447,757100472,4728849,115.20702,17.708841,0
758171712,758168748,4728849,115.20702,17.806545,0
759174375,759171409,4728849,115.20702,17.806545,0
760176864,760173898,4728849,115.20702,17.806545,0
761179207,761176243,4728849,115.20702,17.806545,0
762168393,762165428,4728849,115.20702,17.806545,0
763065167,763062159,4728849,108.894295,17.806545,0
764173021,764170056,4728849,115.20702,17.806545,0
765043451,765040436,4728849,108.894295,17.90425,0
766164470,766161493,4728849,108.894295,17.90425,0
767166845,767163879,4728849,115.20702,17.90425,0
768169374,768166410,4728849,108.894295,17.90425,0
769171719,769168691,4728849,115.20702,17.90425,0
770147647,770144683,4728849,108.894295,17.90425,0
771176375,771173410,4728849,115.20702,17.90425,0
772139125,772136139,4728849,121.519745,17.90425,0
773167865,773164901,4728849,108.894295,17.90425,0
774170378,774167413,4728849,108.894295,17.90425,0
775172932,775169968,4728849,108.894295,18.001953,0
776175033,776172061,4728849,108.894295,18.001953,0
777058724,777055760,4728849,108.894295,18.001953,0
778166632,778163636,4728849,108.894295,18.001953,0
779168901,779165936,4728849,115.20702,18.001953,0
780158055,780155090,4728849,115.20702,18.001953,0
781173724,781170750,4728849,108.894295,18.001953,0
782176049,782173067,4728849,115.20702,18.001953,0
783165196,783162230,4728849,115.20702,18.001953,0
784167460,784164472,4728849,108.894295,18.001953,0
785064457,785061469,4728849,108.894295,18.001953,0
786172113,786169149,4728849,121.519745,18.099659,0
787161242,787158272,4728849,115.20702,18.099659,0
788176842,788173878,4728849,108.894295,18.099659,0
789179391,789176422,4728849,108.894295,18.099659,0
790168521,790165557,4728849,115.20702,18.099659,0
791170850,791167887,4728849,108.894295,18.099659,0
792173199,792170235,4728849,115.20702,18.099659,0
792898502,792895487,4728849,108.894295,18.099659,0
794177551,794174585,4728849,108.894295,18.099659,0
795166849,795163878,4728849,115.20702,18.099659,0
796169230,796166263,4728849,115.20702,18.099659,0
797171550,797168585,4728849,108.894295,18.099659,0
798174081,798171116,4728849,108.894295,18.099659,0
799176380,799173415,4728849,108.894295,18.197363,0
800165314,800162349,4728849,115.20702,18.197363,0
801167568,801164604,4728849,108.894295,18.197363,0
802169930,802166966,4728849,108.894295,18.197363,0
803172376,803169411,4728849,115.20702,18.197363,0
804174560,804171594,4728849,115.20702,18.197363,0
805176923,805173959,4728849,115.20702,18.197363,0
806166251,806163272,4728849,108.894295,18.197363,0
807142234,807139269,4728849,115.20702,18.197363,0
808170645,808167679,4728849,115.20702,18.197363,0
809173028,809170063,4728849,108.894295,18.295067,0
810175249,810172232,4728849,108.894295,18.295067,0
811164632,811161635,4728849,115.20702,18.197363,0
812154028,812151064,4728849,121.519745,18.197363,0
813077433,813074454,4728849,108.894295,18.295067,0
814119403,814116439,4728849,108.894295,18.295067,0
815174639,815171638,4728849,115.20702,18.295067,0
816150565,816147599,4728849,108.894295,18.295067,0
817179196,817176231,4728849,115.20702,18.295067,0
818168405,818165441,4728849,108.894295,18.295067,0
819170680,819167708,4728849,115.20702,18.295067,0
820173031,820170061,4728849,115.20702,18.295067,0
821175237,821172271,4728849,108.894295,18.295067,0
822164466,822161454,4728849,121.519745,18.295067,0
823166550,823163585,4728849,108.894295,18.295067,0
824168960,824165995,4728849,108.894295,18.295067,0
825131859,825128879,4728849,115.20702,18.295067,0
826173631,826170640,4728849,115.20702,18.39277,0
827175920,827172942,4728849,115.20702,18.39277,0
828165033,828162068,4728849,108.894295,18.39277,0
829167366,829164348,4728849,121.519745,18.39277,0
830169633,830166658,4728849,108.894295,18.39277,0
831132396,831129431,4728849,108.894295,18.39277,0
832174288,832171322,4728849,115.20702,18.39277,0
833163412,833160433,4728849,108.894295,18.39277,0
834165966,834163001,4728849,115.20702,18.39277,0
835168220,835165230,4728849,108.894295,18.39277,0
836170516,836167552,4728849,115.20702,18.39277,0
837172847,837169883,4728849,115.20702,18.39277,0
838175110,838172127,4728849,115.20702,18.39277,0
839137856,839134892,4728849,115.20702,18.39277,0
840166666,840163701,4728849,115.20702,18.39277,0
841169076,841166112,4728849,108.894295,18.39277,0
842171379,842168410,4728849,115.20702,18.39277,0
843173464,843170500,4728849,115.20702,18.39277,0
844136236,844133236,4728849,115.20702,18.39277,0
845178031,845175067,4728849,115.20702,18.39277,0
846167240,846164241,4728849,115.20702,18.39277,0
847037651,847034619,4728849,121.519745,18.39277,0
848171849,848168878,4728849,115.20702,18.39277,0
849174252,849171286,4728849,108.894295,18.39277,0
850176583,850173615,4728849,115.20702,18.39277,0
851165773,851162808,4728849,115.20702,18.39277,0
852168054,852165090,4728849,115.20702,18.39277,0
853170565,853167600,4728849,108.894295,18.39277,0
854146724,854143759,4728849,115.20702,18.39277,0
855175425,855172460,4728849,108.894295,18.39277,0
856164483,856161519,4728849,108.894295,18.39277,0
857166846,857163878,4728849,115.20702,18.295067,0
858169054,858166089,4728849,108.894295,18.295067,0
859171386,859168409,4728849,115.20702,18.295067,0
860173637,860170673,4728849,115.20702,18.295067,0
861044065,861041101,4728849,115.20702,18.295067,0
862178562,862175596,4728849,108.894295,18.295067,0
863101436,863098473,4728849,115.20702,18.295067,0
864169639,864166675,4728849,115.20702,18.295067,0
865171908,865168943,4728849,108.894295,18.295067,0
866121448,866118470,4728849,115.20702,18.295067,0
867176462,867173498,4728849,115.20702,18.295067,0
868165562,868162597,4728849,115.20702,18.295067,0
869167843,869164878,4728849,121.519745,18.295067,0
870170019,870167054,4728849,115.20702,18.295067,0
871172667,871169632,4728849,108.894295,18.295067,0
872148632,872145662,4728849,115.20702,18.295067,0
873177279,873174276,4728849,115.20702,18.295067,0
874166372,874163406,4728849,115.20702,18.295067,0
875155471,875152465,4728849,115.20702,18.295067,0
876065733,876062769,4728849,115.20702,18.295067,0
877173484,877170472,4728849,115.20702,18.295067,0
878044068,878041104,4728849,115.20702,18.295067,0
879178285,879175321,4728849,115.20702,18.295067,0
880114648,880111681,4728849,115.20702,18.295067,0
881169679,881166709,4728849,115.20702,18.295067,0
882132371,882129407,4728849,108.894295,18.295067,0
883174220,883171254,4728849,115.20702,18.295067,0
884176489,884173502,4728849,115.20702,18.295067,0
885165905,885162941,4728849,115.20702,18.295067,0
886167929,886164964,4728849,115.20702,18.295067,0
887170202,887167232,4728849,115.20702,18.295067,0
888172454,888169487,4728849,102.58158,18.295067,0
889174843,889171878,4728849,115.20702,18.295067,0
890177031,890174066,4728849,115.20702,18.295067,0
891166399,891163411,4728849,115.20702,18.295067,0
892168683,892165672,4728849,115.20702,18.295067,0
893157724,893154760,4728849,115.20702,18.295067,0
894173231,894170247,4728849,108.894295,18.295067,0
895175578,895172585,4728849,115.20702,18.295067,0
896177847,896174878,4728849,115.20702,18.295067,0
896929568,896926603,4728849,108.894295,18.295067,0
898169117,898166153,4728849,115.20702,18.295067,0
899171407,899168440,4728849,115.20702,18.295067,0
900173691,900170727,4728849,115.20702,18.295067,0
901176030,901173064,4728849,115.20702,18.295067,0
902099134,902096167,4728849,108.894295,18.295067,0
903167387,903164422,4728849,108.894295,18.295067,0
904156468,904153464,4728849,115.20702,18.295067,0
905171881,905168915,4728849,108.894295,18.295067,0
906174457,906171485,4728849,108.894295,18.39277,0
907176842,907173878,4728849,108.894295,18.39277,0
908165956,908162968,4728849,115.20702,18.39277,0
909168319,909165344,4728849,115.20702,18.39277,0
910170632,910167619,4728849,115.20702,18.39277,0
911093792,911090778,4728849,115.20702,18.39277,0
912175148,912172184,4728849,115.20702,18.39277,0
913085117,913082152,4728849,115.20702,18.39277,0
914153419,914150455,4728849,108.894295,18.39277,0
915168854,915165878,4728849,115.20702,18.39277,0
916171091,916168126,4728849,115.20702,18.39277,0
917068143,917065159,4728849,115.20702,18.39277,0
918175928,918172956,4728849,115.20702,18.39277,0
919165020,919162056,4728849,115.20702,18.39277,0
920140927,920137963,4728849,115.20702,18.39277,0
921169564,921166584,4728849,115.20702,18.39277,0
922132270,922129305,4728849,115.20702,18.39277,0
923174195,923171230,4728849,115.20702,18.39277,0
924123647,924120668,4728849,108.894295,18.490475,0
925178672,925175708,4728849,115.20702,18.39277,0
926088634,926085627,4728849,108.894295,18.490475,0
927170019,927167055,4728849,108.894295,18.490475,0
928106394,928103423,4728849,115.20702,18.490475,0
929121632,929118623,4728849,108.894295,18.490475,0
930176637,930173638,4728849,115.20702,18.490475,0
931126194,931123230,4728849,115.20702,18.490475,0
932168105,932165141,4728849,115.20702,18.490475,0
933170235,933167271,4728849,115.20702,18.490475,0
934040575,934037611,4728849,115.20702,18.490475,0
935161615,935158636,4728849,115.20702,18.490475,0
936177068,936174103,4728849,108.894295,18.490475,0
937166681,937163703,4728849,108.894295,18.490475,0
938169254,938166288,4728849,115.20702,18.490475,0
939145089,939142124,4728849,115.20702,18.588179,0
940173739,940170765,4728849,115.20702,18.588179,0
941136483,941133469,4728849,108.894295,18.588179,0
942178308,942175343,4728849,115.20702,18.588179,0
943167637,943164668,4728849,108.894295,18.588179,0
944170064,944167099,4728849,108.894295,18.588179,0
945172395,945169431,4728849,108.894295,18.588179,0
946161523,946158553,4728849,108.894295,18.490475,0
947163844,947160878,4728849,108.894295,18.490475,0
948166056,948163092,4728849,115.20702,18.490475,0
949168331,949165366,4728849,108.894295,18.490475,0
950157405,950154441,4728849,115.20702,18.490475,0
951173020,951170055,4728849,115.20702,18.490475,0
952175218,952172253,4728849,108.894295,18.490475,0
953177550,953174585,4728849,108.894295,18.490475,0
954166645,954163634,4728849,108.894295,18.490475,0
955168843,955165879,4728849,115.20702,18.39277,0
956171088,956168124,4728849,115.20702,18.39277,0
957133844,957130879,4728849,115.20702,18.39277,0
958175703,958172738,4728849,115.20702,18.39277,0
959164855,959161878,4728849,115.20702,18.39277,0
960167292,960164328,4728849,115.20702,18.39277,0
961169549,961166585,4728849,115.20702,18.39277,0
962171867,962168878,4728849,115.20702,18.39277,0
963174204,963171239,4728849,115.20702,18.39277,0
964176380,964173416,4728849,115.20702,18.39277,0
965138938,965135943,4728849,108.894295,18.39277,0
966167555,966164585,4728849,115.20702,18.39277,0
967117027,967114063,4728849,115.20702,18.39277,0
968172089,968169126,4728849,115.20702,18.39277,0
969174393,969171428,4728849,115.20702,18.39277,0
970110744,970107779,4728849,108.894295,18.39277,0
971179020,971176055,4728849,108.894295,18.39277,0
972168027,972165062,4728849,108.894295,18.39277,0
973170367,973167403,4728849,115.20702,18.39277,0
974172635,974169655,4728849,115.20702,18.39277,0
975175146,975172182,4728849,108.894295,18.39277,0
976164458,976161458,4728849,115.20702,18.39277,0
977153855,977150878,4728849,115.20702,18.39277,0
978169324,978166350,4728849,115.20702,18.39277,0
979171844,979168878,4728849,115.20702,18.39277,0
980174174,980171209,4728849,108.894295,18.39277,0
981176634,981173636,4728849,115.20702,18.39277,0
982165938,982162974,4728849,115.20702,18.39277,0
983168218,983165253,4728849,115.20702,18.39277,0
984170499,984167533,4728849,108.894295,18.295067,0
985146416,985143452,4728849,115.20702,18.295067,0
986175092,986172077,4728849,108.894295,18.295067,0
987111453,987108474,4728849,115.20702,18.295067,0
988166500,988163510,4728849,115.20702,18.295067,0
989169022,989166056,4728849,108.894295,18.295067,0
990171340,990168332,4728849,115.20702,18.295067,0
991173843,991170878,4728849,115.20702,18.295067,0
992176378,992173413,4728849,115.20702,18.295067,0
993165466,993162487,4728849,108.894295,18.295067,0
994167769,994164798,4728849,108.894295,18.295067,0
995170044,995167079,4728849,108.894295,18.295067,0
996172316,996169351,4728849,115.20702,18.295067,0
997174843,997171878,4728849,115.20702,18.295067,0
998177089,998174124,4728849,108.894295,18.295067,0
999179416,999176449,4728849,108.894295,18.295067,0
1000168565,1000165600,4728849,108.894295,18.295067,0
1001012587,1001009614,4728849,115.20702,18.295067,0
1002173081,1002170101,4728849,115.20702,18.295067,0
1003175396,1003172429,4728849,108.894295,18.295067,0
1004164518,1004161553,4728849,108.894295,18.295067,0
1005166971,1005164006,4728849,115.20702,18.295067,0
1006169342,1006166365,4728849,108.894295,18.295067,0
1007171632,1007168633,4728849,108.894295,18.295067,0
1008081561,1008078596,4728849,108.894295,18.295067,0
1009176122,1009173143,4728849,115.20702,18.295067,0
1010125719,1010122754,4728849,108.894295,18.295067,0
1011167514,1011164499,4728849,108.894295,18.295067,0
1012169842,1012166878,4728849,115.20702,18.295067,0
1013172104,1013169139,4728849,108.894295,18.295067,0
1014161205,1014158241,4728849,108.894295,18.295067,0
1015176725,1015173760,4728849,108.894295,18.295067,0
1016178955,1016175938,4728849,115.20702,18.295067,0
1017168084,1017165117,4728849,108.894295,18.295067,0
1018157124,1018154125,4728849,108.894295,18.295067,0
1019172631,1019169628,4728849,108.894295,18.295067,0
1020175160,1020172146,4728849,108.894295,18.295067,0
1021111495,1021108530,4728849,108.894295,18.295067,0
1022087240,1022084248,4728849,108.894295,18.295067,0
1023168590,1023165597,4728849,108.894295,18.295067,0
1024170842,1024167877,4728849,115.20702,18.295067,0
1025120256,1025117280,4728849,115.20702,18.295067,0
1026175460,1026172496,4728849,115.20702,18.295067,0
1027177733,1027174769,4728849,115.20702,18.295067,0
1028114139,1028111173,4728849,121.519745,18.295067,0
1029169194,1029166230,4728849,121.519745,18.295067,0
1030105540,1030102576,4728849,108.894295,18.295067,0
1031173669,1031170704,4728849,115.20702,18.295067,0
1032175744,1032172780,4728849,115.20702,18.295067,0
1033178062,1033175098,4728849,115.20702,18.295067,0
1034114660,1034111631,4728849,115.20702,18.295067,0
1035169696,1035166720,4728849,108.894295,18.39277,0
1036171963,1036168969,4728849,115.20702,18.295067,0
1037174282,1037171318,4728849,115.20702,18.295067,0
1038163473,1038160448,4728849,121.519745,18.295067,0
1039165899,1039162880,4728849,121.519745,18.295067,0
1040168196,1040165231,4728849,121.519745,18.197363,0
1041170335,1041167359,4728849,115.20702,18.197363,0
1042172555,1042169586,4728849,108.894295,18.197363,0
1043174866,1043171894,4728849,127.832466,18.197363,0
1044071632,1044068619,4728849,121.519745,18.197363,0
1045166252,1045163287,4728849,121.519745,18.197363,0
1046168519,1046165525,4728849,121.519745,18.099659,0
1047170843,1047167878,4728849,127.832466,18.099659,0
1048173079,1048170115,4728849,121.519745,18.001953,0
1049175632,1049172643,4728849,121.519745,18.001953,0
1050164984,1050162019,4728849,121.519745,18.001953,0
1051167258,1051164294,4728849,121.519745,17.90425,0
1052169870,1052166905,4728849,121.519745,17.90425,0
1053172162,1053169198,4728849,115.20702,17.90425,0
1054174456,1054171440,4728849,115.20702,17.90425,0
1055176717,1055173751,4728849,121.519745,17.90425,0
1056165846,1056162880,4728849,108.894295,17.806545,0
1057115406,1057112440,4728849,121.519745,17.806545,0
1058170450,1058167482,4728849,108.894295,17.806545,0
1059172745,1059169780,4728849,115.20702,17.806545,0
1060175249,1060172278,4728849,115.20702,17.806545,0
1061111631,1061108642,4728849,115.20702,17.806545,0
1062166668,1062163702,4728849,108.894295,17.806545,0
1063169020,1063166055,4728849,108.894295,17.806545,0
1064171514,1064168549,4728849,115.20702,17.806545,0
1065173845,1065170878,4728849,115.20702,17.806545,0
1066176373,1066173409,4728849,115.20702,17.708841,0
1067165551,1067162586,4728849,115.20702,17.708841,0
1068167843,1068164877,4728849,108.894295,17.708841,0
1069170196,1069167230,4728849,121.519745,17.708841,0
1070172367,1070169402,4728849,121.519745,17.708841,0
1071174677,1071171713,4728849,108.894295,17.708841,0
1072177032,1072174068,4728849,115.20702,17.708841,0
1073166021,1073163055,4728849,115.20702,17.708841,0
1074168134,1074165169,4728849,115.20702,17.708841,0
1075012256,1075009292,4728849,115.20702,17.708841,0
1076172747,1076169777,4728849,115.20702,17.611137,0
1077069570,1077066607,4728849,115.20702,17.611137,0
1078177388,1078174417,4728849,115.20702,17.611137,0
1079166227,1079163256,4728849,108.894295,17.611137,0
1080168571,1080165605,4728849,108.894295,17.611137,0
1081144528,1081141564,4728849,108.894295,17.611137,0
1082173203,1082170239,4728849,115.20702,17.611137,0
1083109569,1083106603,4728849,108.894295,17.611137,0
1084164612,1084161610,4728849,108.894295,17.611137,0
1085166897,1085163933,4728849,115.20702,17.611137,0
1086169245,1086166280,4728849,115.20702,17.611137,0
1087079097,1087076130,4728849,115.20702,17.611137,0
1088173644,1088170626,4728849,115.20702,17.611137,0
1089176110,1089173146,4728849,115.20702,17.611137,0
1090099386,1090096409,4728849,108.894295,17.611137,0
1091167633,1091164666,4728849,108.894295,17.611137,0
1092117140,1092114162,4728849,108.894295,17.611137,0
1093172197,1093169233,4728849,115.20702,17.611137,0
1094174549,1094171585,4728849,108.894295,17.611137,0
1095176856,1095173878,4728849,115.20702,17.611137,0
1096166032,1096163068,4728849,115.20702,17.611137,0
1097168286,1097165271,4728849,108.894295,17.611137,0
1098170709,1098167744,4728849,115.20702,17.611137,0
1099172852,1099169887,4728849,108.894295,17.611137,0
1100175194,1100172230,4728849,121.519745,17.611137,0
1101164383,1101161419,4728849,115.20702,17.611137,0
1102166692,1102163716,4728849,108.894295,17.611137,0
1103169015,1103166051,4728849,121.519745,17.513433,0
1104171339,1104168348,4728849,115.20702,17.513433,0
1105173656,1105170692,4728849,121.519745,17.513433,0
1106149518,1106146553,4728849,121.519745,17.513433,0
1107178273,1107175296,4728849,121.519745,17.513433,0
1108114652,1108111665,4728849,121.519745,17.41573,0
1109170018,1109167054,4728849,127.832466,17.41573,0
