timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
593247545,593246552,396809,-0.2293255,0.063821375,0.31723887,3
593845821,593844848,396809,-0.22822982,0.06258182,0.31393915,3
594293815,594292830,396809,-0.23075363,0.061396077,0.31530106,3
594741992,594740999,396809,-0.2287355,0.06493203,0.31703728,3
595340117,595339131,396809,-0.2220152,0.0684857,0.3120761,3
595788152,595787179,396809,-0.22742808,0.0696312,0.31313336,3
596236224,596235252,396809,-0.22865956,0.066115975,0.31142518,3
596834486,596833497,396809,-0.22267658,0.06807911,0.30639297,3
597282489,597281516,396809,-0.2243862,0.071962416,0.31343997,3
597730545,597729573,396809,-0.22303312,0.06978248,0.314358,3
598328699,598327727,396809,-0.2255191,0.06853681,0.31570908,3
598776972,598776000,396809,-0.21876638,0.06969234,0.31077826,3
599226173,599225170,396809,-0.21951196,0.06814452,0.3106542,3
599823916,599822922,396809,-0.2323131,0.06485431,0.31665766,3
600271971,600270998,396809,-0.22587496,0.062203027,0.30848467,3
600849031,600794576,396809,-0.2293885,0.061650112,0.31296247,3
601318321,601317349,396809,-0.23807338,0.05808295,0.32274693,3
601766398,601765426,396809,-0.22766277,0.06018518,0.30601245,3
602343221,602288775,396809,-0.22525379,0.06106765,0.30831933,3
602812651,602811679,396809,-0.22222453,0.05987829,0.30570644,3
603260811,603259839,396809,-0.23006508,0.06100047,0.31772548,3
603837891,603783435,396809,-0.23153251,0.055470467,0.31242138,3
604307731,604306759,396809,-0.22579904,0.06015133,0.30613002,3
604756196,604755222,396809,-0.2293036,0.06526163,0.3141279,3
605332644,605278151,396809,-0.23345187,0.06399423,0.31425685,3
605801901,605800928,396809,-0.22999641,0.065414324,0.30623937,3
606250502,606249531,396809,-0.22839531,0.06354779,0.30466682,3
606848092,606847114,396809,-0.2363891,0.062368654,0.31268293,3
607296150,607295177,396809,-0.22459877,0.065852955,0.30425316,3
607744170,607743198,396809,-0.23034538,0.06390938,0.30208865,3
608342342,608341367,396809,-0.23755488,0.061876357,0.31015748,3
608790416,608789443,396809,-0.22873226,0.06838132,0.31181133,3
609238393,609237421,396809,-0.22479871,0.07085278,0.30488104,3
609836545,609835573,396809,-0.23796147,0.066787876,0.31798872,3
610284667,610283672,396809,-0.24114503,0.06394003,0.31930423,3
610732606,610731616,396809,-0.22818118,0.064576946,0.31163275,3
611330689,611329717,396809,-0.23547804,0.06364343,0.31010148,3
611778898,611777925,396809,-0.23311144,0.0612733,0.31105006,3
612226905,612225932,396809,-0.22933546,0.061402492,0.30742115,3
612825087,612824115,396809,-0.2300788,0.06154105,0.3065892,3
613273172,613272200,396809,-0.23772594,0.059681654,0.31267518,3
613849144,613794962,396809,-0.22997257,0.06337544,0.30505645,3
614319413,614318440,396809,-0.23573303,0.06073394,0.31408828,3
614767448,614766472,396809,-0.23546115,0.06241566,0.3068964,3
615343485,615289257,396809,-0.24043536,0.062316786,0.30721605,3
615813562,615812590,396809,-0.23362634,0.057998236,0.3056088,3
616261556,616260584,396809,-0.2294173,0.05355445,0.303679,3
616837529,616783366,396809,-0.23703018,0.05969585,0.32336265,3
617307350,617306379,396809,-0.23423801,0.06281484,0.30544233,3
617755894,617754923,396809,-0.2468091,0.06450145,0.3202736,3
618333008,618278839,396809,-0.23290038,0.06426957,0.30572274,3
618802667,618801694,396809,-0.23537919,0.06238901,0.30545264,3
619250807,619249836,396809,-0.24155721,0.0636333,0.3133635,3
619848948,619847975,396809,-0.2382157,0.058281176,0.3090269,3
620296945,620295973,396809,-0.23868877,0.057847567,0.3072968,3
620745026,620744042,396809,-0.2412821,0.056096822,0.3102706,3
621343171,621342200,396809,-0.24298736,0.052348632,0.30660236,3
621791213,621790241,396809,-0.23336942,0.05798401,0.30923283,3
622239184,622238211,396809,-0.23425,0.05559815,0.30192652,3
622837077,622836087,396809,-0.23720784,0.062833056,0.31758344,3
623285446,623284474,396809,-0.22665142,0.062962845,0.30819947,3
623733530,623732551,396809,-0.22760826,0.059547115,0.29930338,3
624331317,624330339,396809,-0.23796982,0.060674366,0.3190105,3
624779895,624778922,396809,-0.2273846,0.061192453,0.3040874,3
625228060,625227083,396809,-0.22189705,0.059212558,0.30316865,3
625825830,625824858,396809,-0.23821801,0.060187638,0.3175267,3
626274290,626273307,396809,-0.22719863,0.05952022,0.30424285,3
626850291,626796051,396809,-0.22573082,0.0587914,0.3023888,3
627320138,627319165,396809,-0.24120545,0.059777763,0.32286966,3
627768666,627767693,396809,-0.22570115,0.058654044,0.30441502,3
628344697,628290444,396809,-0.2227749,0.059134632,0.30323628,3
628814467,628813495,396809,-0.22852567,0.057155587,0.3081108,3
629262645,629261674,396809,-0.2279527,0.058665693,0.30417266,3
629839104,629784752,396809,-0.22347853,0.061125066,0.30179453,3
630308649,630307676,396809,-0.22660378,0.06044833,0.30507597,3
630756775,630755803,396809,-0.23400402,0.05649505,0.3043663,3
631333143,631278915,396809,-0.22428203,0.058964133,0.30261558,3
631802975,631802002,396809,-0.2268098,0.058823846,0.3010152,3
632251054,632250082,396809,-0.23460644,0.05750496,0.3091463,3
632848729,632847755,396809,-0.22447035,0.058743373,0.3013134,3
633297241,633296269,396809,-0.22642425,0.059466787,0.30433673,3
633745337,633744369,396809,-0.23562348,0.054690063,0.31064063,3
634343055,634342082,396809,-0.22578385,0.05693365,0.29956922,3
634791545,634790573,396809,-0.2253353,0.05842922,0.30680394,3
635239646,635238672,396809,-0.23354919,0.05764113,0.30597097,3
635837345,635836369,396809,-0.22566944,0.061073914,0.30444455,3
636285794,636284823,396809,-0.22276422,0.062454283,0.29992497,3
636733841,636732870,396809,-0.22905266,0.06251167,0.30647457,3
637331166,637330194,396809,-0.23107725,0.060625084,0.3045921,3
637780099,637779126,396809,-0.22306097,0.058624603,0.29571235,3
638228144,638227172,396809,-0.2272909,0.06099344,0.29931384,3
638825623,638824648,396809,-0.23097791,0.060493596,0.3037305,3
639274477,639273507,396809,-0.22882542,0.05953291,0.29911196,3
639850401,639796094,396809,-0.2297664,0.056267664,0.3020831,3
640319796,640318823,396809,-0.23483703,0.054692756,0.3058025,3
640768818,640767837,396809,-0.23013763,0.05355835,0.30473262,3
641344799,641290504,396809,-0.23118411,0.0531461,0.3019988,3
641814081,641813110,396809,-0.23883706,0.053647727,0.30877006,3
642262985,642262013,396809,-0.23039037,0.055800453,0.29766083,3
642838896,642784602,396809,-0.22759357,0.054317024,0.30087566,3
643308235,643307263,396809,-0.23466076,0.05136332,0.30603635,3
643757165,643756192,396809,-0.23136768,0.05325629,0.30392236,3
644333179,644278839,396809,-0.22894567,0.057090767,0.30111358,3
644802499,644801527,396809,-0.23558626,0.055269666,0.30194965,3
645250987,645250015,396809,-0.23420173,0.05559529,0.30764842,3
645848763,645847791,396809,-0.22770989,0.054736137,0.3042664,3
646296736,646295763,396809,-0.23068267,0.052365355,0.30398226,3
646745328,646744352,396809,-0.23940083,0.049246594,0.30714506,3
647343146,647342175,396809,-0.22819005,0.043755025,0.29702052,3
647791172,647790199,396809,-0.23180157,0.037120983,0.30625418,3
648239558,648238587,396809,-0.24074256,0.03829962,0.31098294,3
648837290,648836318,396809,-0.22775936,0.03424568,0.3042394,3
649285491,649284503,396809,-0.23285007,0.03153188,0.3133311,3
649733906,649732934,396809,-0.24265581,0.030667506,0.30839118,3
650331542,650330570,396809,-0.23355585,0.029553328,0.30765927,3
650779676,650778704,396809,-0.23078051,0.028716125,0.30392128,3
651228316,651227326,396809,-0.23558414,0.02685152,0.30584133,3
651826034,651825057,396809,-0.23494281,0.02091597,0.3114749,3
652274118,652273146,396809,-0.23164856,0.014882289,0.30939376,3
652850540,652796118,396809,-0.23841219,0.0065779253,0.31180584,3
653319895,653318923,396809,-0.24155611,0.0010024533,0.31002694,3
653768243,653767274,396809,-0.23496109,0.0027782395,0.31147623,3
654344729,654290299,396809,-0.23752469,-0.00031747794,0.31522155,3
654814008,654813029,396809,-0.24402913,-0.0021805242,0.317001,3
655262553,655261580,396809,-0.23617892,-0.0011238307,0.30416483,3
655838944,655784572,396809,-0.23927507,-0.0002378958,0.31424493,3
656308290,656307318,396809,-0.24948964,-0.0026636645,0.3180498,3
656756832,656755859,396809,-0.24428385,0.0020774007,0.31856045,3
657333364,657278950,396809,-0.23832077,0.0025029879,0.3155493,3
657802653,657801681,396809,-0.24557611,-0.0006018281,0.31681842,3
658251193,658250207,396809,-0.24036472,0.0017763078,0.3173264,3
658848921,658847940,396809,-0.24116635,0.0047001764,0.3124634,3
659296941,659295966,396809,-0.24212925,0.0048775896,0.32435048,3
659744962,659743990,396809,-0.2481077,0.00463783,0.3189786,3
660342964,660341991,396809,-0.23982213,0.00607235,0.3189845,3
660790983,660790012,396809,-0.24503353,0.0037061647,0.3184784,3
661239060,661238088,396809,-0.24437726,0.0038621426,0.3193655,3
661837162,661836190,396809,-0.24086124,0.009769544,0.32131752,3
662285237,662284265,396809,-0.24350227,0.0060876906,0.31865638,3
662733251,662732260,396809,-0.2445787,0.0034654588,0.32095033,3
663331500,663330528,396809,-0.24130973,0.0066805556,0.31408337,3
663779645,663778673,396809,-0.24175975,0.006720148,0.30684817,3
664227670,664226697,396809,-0.24699076,0.0061677545,0.3223396,3
664826052,664825079,396809,-0.24525562,0.011347048,0.320914,3
665274073,665273101,396809,-0.2357428,0.028970312,0.29706976,3
665850441,665796014,396809,-0.24226646,0.035863973,0.3103065,3
666320325,666319350,396809,-0.24341276,0.038242843,0.31389815,3
666768418,666767445,396809,-0.22998446,0.045920268,0.29923004,3
667344802,667290356,396809,-0.23731641,0.042769756,0.30478287,3
667814651,667813679,396809,-0.23289686,0.05481957,0.3037241,3
668262687,668261715,396809,-0.22901371,0.057425965,0.29771143,3
668839001,668784541,396809,-0.2338177,0.05665005,0.3042099,3
669308292,669307320,396809,-0.23343848,0.055646315,0.3077141,3
669756776,669755804,396809,-0.22868648,0.057261486,0.3009805,3
670333186,670278751,396809,-0.23382668,0.056002345,0.30433545,3
670802817,670801844,396809,-0.2390854,0.053957395,0.31034413,3
671251251,671250272,396809,-0.22721311,0.05570506,0.30110872,3
671848901,671847923,396809,-0.22849396,0.056556225,0.30501002,3
672297009,672296017,396809,-0.24333982,0.052464403,0.31395292,3
672745592,672744619,396809,-0.23073554,0.05342465,0.30478343,3
673343379,673342407,396809,-0.23192832,0.052694798,0.29747653,3
673791350,673790379,396809,-0.23638073,0.053310283,0.3074295,3
674239898,674238926,396809,-0.23343626,0.05564651,0.30770802,3
674837646,674836671,396809,-0.22642311,0.052927848,0.295609,3
675285714,675284743,396809,-0.23117822,0.0473383,0.30232394,3
675733750,675732776,396809,-0.23792505,0.04456857,0.30725938,3
676331898,676330925,396809,-0.22871834,0.04698807,0.30096298,3
676780039,676779067,396809,-0.23150942,0.04782952,0.30468798,3
677228111,677227123,396809,-0.23920277,0.05250532,0.3111421,3
677826352,677825379,396809,-0.22738096,0.055610906,0.29710394,3
678274297,678273326,396809,-0.22949536,0.056058683,0.30648828,3
678850450,678796156,396809,-0.2394164,0.05175,0.3105693,3
679320559,679319588,396809,-0.22806522,0.054510836,0.3065952,3
679768647,679767673,396809,-0.22926259,0.05298744,0.2992962,3
680344646,680290477,396809,-0.24149315,0.0518879,0.307872,3
680814894,680813922,396809,-0.23027167,0.053746,0.30642474,3
681262908,681261936,396809,-0.22748722,0.052901383,0.30269617,3
681838974,681784781,396809,-0.23819405,0.049734496,0.307234,3
682309124,682308153,396809,-0.23475099,0.052154124,0.30598423,3
682757161,682756189,396809,-0.22824296,0.052099276,0.30261755,3
683333224,683279061,396809,-0.23576707,0.052040797,0.30348462,3
683803520,683802547,396809,-0.23297906,0.05061932,0.29894522,3
684251657,684250684,396809,-0.2283077,0.053438913,0.29780185,3
684849301,684848329,396809,-0.23406753,0.055695523,0.31165,3
685297320,685296348,396809,-0.23597805,0.052027732,0.30904448,3
685745748,685744775,396809,-0.22901401,0.05286724,0.30253994,3
686343375,686342403,396809,-0.22938664,0.05180259,0.30487493,3
686791565,686790592,396809,-0.24229251,0.050170712,0.3108134,3
687240088,687239116,396809,-0.23428738,0.05406213,0.307588,3
687837785,687836813,396809,-0.22674882,0.049306482,0.29711843,3
688285822,688284850,396809,-0.23744467,0.045288675,0.30325568,3
688734372,688733379,396809,-0.23029713,0.050744742,0.3111514,3
689332081,689331107,396809,-0.22881626,0.0509211,0.3009001,3
689780086,689779113,396809,-0.23330532,0.048148066,0.30607104,3
690228724,690227752,396809,-0.23157002,0.053184904,0.3150443,3
690826333,690825360,396809,-0.22924107,0.0468551,0.30405742,3
691274406,691273429,396809,-0.23604381,0.04227943,0.30420956,3
691850841,691796450,396809,-0.23647016,0.04420657,0.3064325,3
692320562,692319589,396809,-0.23198958,0.040979482,0.3021872,3
692768552,692767580,396809,-0.23226124,0.04330581,0.30936265,3
693344562,693290319,396809,-0.23915885,0.046408243,0.30856436,3
693814703,693813730,396809,-0.22829348,0.04176839,0.30253857,3
694262932,694261960,396809,-0.23346615,0.044130594,0.30205008,3
694838924,694784694,396809,-0.24132308,0.04571736,0.31128427,3
695309137,695308165,396809,-0.24042776,0.049595013,0.30857956,3
695757185,695756214,396809,-0.23745859,0.04881478,0.3088605,3
696333392,696279130,396809,-0.24056223,0.048788846,0.31216747,3
696803553,696802580,396809,-0.23102403,0.053110253,0.3110677,3
697251553,697250580,396809,-0.22853452,0.048427608,0.30410853,3
697848897,697847924,396809,-0.23629367,0.04814183,0.30575275,3
698297734,698296762,396809,-0.2425177,0.044934608,0.31235328,3
698745895,698744923,396809,-0.23136638,0.0342862,0.30783296,3
699344300,699343330,396809,-0.24373683,0.03454998,0.3154391,3
699792794,699791821,396809,-0.24178699,0.023055315,0.31721503,3
700240829,700239858,396809,-0.23290847,0.016898602,0.3076864,3
700838460,700837487,396809,-0.2448088,0.013210963,0.3225293,3
701287131,701286102,396809,-0.24437466,0.009384833,0.31935528,3
701735072,701734071,396809,-0.23713107,0.01028727,0.30565667,3
702332718,702331731,396809,-0.2314251,0.009051718,0.3078086,3
702781169,702780145,396809,-0.24843588,0.021505341,0.3165632,3
703229207,703228235,396809,-0.23264799,0.021340024,0.306092,3
703827049,703826076,396809,-0.2399079,0.010171801,0.31977323,3
704275547,704274574,396809,-0.24208653,0.008991852,0.31395093,3
704851687,704797339,396809,-0.23545085,0.0117203165,0.30887073,3
705320985,705320006,396809,-0.2429901,0.008922018,0.30988336,3
705769970,705768999,396809,-0.23939607,0.0075268447,0.31102672,3
706346044,706291632,396809,-0.23619404,0.015328057,0.31096792,3
706815351,706814379,396809,-0.23058435,0.022455037,0.30794883,3
707264055,707263084,396809,-0.23031288,0.03553375,0.30639458,3
707840143,707785797,396809,-0.23437527,0.034879398,0.3128005,3
708310143,708309170,396809,-0.22728434,0.036568217,0.3114913,3
708758960,708757987,396809,-0.2275261,0.03312458,0.30267268,3
709335443,709280909,396809,-0.23715012,0.035976097,0.31527337,3
709804737,709803765,396809,-0.22686201,0.03705919,0.30263805,3
710253137,710252164,396809,-0.22760913,0.03783683,0.3025511,3
710850645,710849671,396809,-0.23960614,0.03702211,0.31257683,3
711298997,711298024,396809,-0.22567877,0.038714588,0.29953653,3
711747427,711746447,396809,-0.23031732,0.052481476,0.30069458,3
712344774,712343802,396809,-0.23832509,0.053970106,0.31428054,3
712793225,712792253,396809,-0.23136193,0.056406423,0.30779797,3
713241796,713240823,396809,-0.2268222,0.056796726,0.30264163,3
713839195,713838224,396809,-0.23655707,0.051655114,0.30727834,3
714287679,714286685,396809,-0.23278159,0.05599588,0.3020552,3
714736147,714735175,396809,-0.2282654,0.05482046,0.29690224,3
715333485,715332512,396809,-0.23431012,0.056410022,0.30750668,3
715782151,715781184,396809,-0.23671582,0.054754443,0.30327684,3
716230646,716229671,396809,-0.22808975,0.05566533,0.30091715,3
716827895,716826922,396809,-0.23385254,0.05571089,0.30436027,3
717276001,717275028,396809,-0.23779719,0.052892003,0.30556998,3
717852896,717798468,396809,-0.23035178,0.05576622,0.30175662,3
718322159,718321187,396809,-0.22793241,0.05732,0.30492383,3
718770343,718769371,396809,-0.23994365,0.05708818,0.31016746,3
719347113,719292737,396809,-0.23101608,0.058505848,0.30036458,3
719816546,719815574,396809,-0.24029145,0.059959147,0.31252325,3
720264647,720263672,396809,-0.23608053,0.05572679,0.3041396,3
720841565,720787143,396809,-0.23199886,0.05667132,0.3028058,3
721310897,721309927,396809,-0.22814482,0.057647713,0.30650544,3
721759003,721758030,396809,-0.23237628,0.054145455,0.3044925,3
722335811,722281430,396809,-0.23427546,0.054254264,0.3055092,3
722805117,722804145,396809,-0.22860679,0.055310242,0.2992639,3
723253144,723252172,396809,-0.23299308,0.053166613,0.30365574,3
723851333,723850340,396809,-0.23456532,0.051748455,0.3043291,3
724299401,724298428,396809,-0.22901717,0.052821614,0.30246973,3
724747518,724746546,396809,-0.22930318,0.0521447,0.29925382,3
725345625,725344599,396809,-0.2344178,0.055520903,0.30355605,3
725793627,725792651,396809,-0.23852873,0.057203967,0.3111342,3
726241607,726240588,396809,-0.22893658,0.056763604,0.30245715,3
726839254,726838281,396809,-0.22921878,0.0556541,0.29359204,3
727287792,727286821,396809,-0.23083156,0.051718686,0.30463353,3
727735895,727734923,396809,-0.23369548,0.051529747,0.30354926,3
728333522,728332549,396809,-0.22602229,0.055901747,0.30273014,3
728782064,728781091,396809,-0.23001355,0.055107098,0.30952632,3
729230143,729229170,396809,-0.24095178,0.05595713,0.31247267,3
729827907,729826922,396809,-0.22607195,0.05567824,0.2979164,3
730276469,730275498,396809,-0.2287606,0.05169268,0.30084494,3
730725430,730724445,396809,-0.24371572,0.053103276,0.32097495,3
731323580,731322609,396809,-0.2212743,0.051257007,0.2959823,3
731771646,731770673,396809,-0.23318905,0.054639593,0.31081265,3
732348109,732293574,396809,-0.23727617,0.054225378,0.31213933,3
732817802,732816829,396809,-0.22426635,0.05638691,0.3012792,3
733265808,733264830,396809,-0.225236,0.055933006,0.30278802,3
733842211,733787764,396809,-0.23377618,0.053354114,0.31141,3
734312062,734311087,396809,-0.22581822,0.053661432,0.30671823,3
734760161,734759173,396809,-0.22426902,0.055608604,0.30127805,3
735336715,735282165,396809,-0.22975026,0.05464661,0.30621114,3
735806295,735805325,396809,-0.22706793,0.05565518,0.30500442,3
736254390,736253418,396809,-0.22945343,0.058523186,0.31115907,3
736852083,736851110,396809,-0.22922984,0.055879757,0.30956775,3
737300562,737299589,396809,-0.24233173,0.052987285,0.31711355,3
737748738,737747752,396809,-0.225204,0.0452341,0.2971807,3
738346493,738345501,396809,-0.22845316,0.04520405,0.3040743,3
738794646,738793673,396809,-0.2419159,0.048383206,0.3139517,3
739243158,739242187,396809,-0.22856583,0.047744446,0.30484918,3
739841978,739841005,396809,-0.22600251,0.048013777,0.30271095,3
740290075,740289103,396809,-0.22800875,0.04990057,0.31128654,3
740738157,740737173,396809,-0.22806789,0.04885924,0.30647606,3
741336225,741335253,396809,-0.22402406,0.048348665,0.30448025,3
741784298,741783303,396809,-0.2369144,0.045134887,0.31042236,3
742232278,742231305,396809,-0.22529241,0.04641165,0.30274984,3
742830360,742829382,396809,-0.23331591,0.047634494,0.31156284,3
743278375,743277373,396809,-0.22734,0.045671485,0.30654216,3
743726415,743725442,396809,-0.23127504,0.044431023,0.3077696,3
744324240,744323266,396809,-0.22811121,0.04844007,0.31208134,3
744772852,744771822,396809,-0.22731742,0.04646235,0.3065648,3
745348719,745294553,396809,-0.23115616,0.045857888,0.30950746,3
745818647,745817671,396809,-0.22038138,0.04412837,0.3000282,3
746267064,746266093,396809,-0.22476566,0.045931764,0.30440223,3
746843029,746788843,396809,-0.2350212,0.043013155,0.31192622,3
747312698,747311725,396809,-0.22712106,0.04295449,0.30495927,3
747761182,747760210,396809,-0.22336534,0.04255404,0.2997293,3
748337215,748283020,396809,-0.23386388,0.041775428,0.3124371,3
748806893,748805922,396809,-0.22554854,0.045952722,0.30431086,3
749255363,749254391,396809,-0.22431372,0.052363887,0.30125532,3
749852973,749852000,396809,-0.23556109,0.05320146,0.31134954,3
750301057,750300086,396809,-0.22626589,0.05007477,0.2938674,3
750749159,750748187,396809,-0.2243189,0.053967558,0.30124313,3
751347269,751346278,396809,-0.23098889,0.053804465,0.31097084,3
751795306,751794333,396809,-0.23320556,0.053793017,0.31076235,3
752243298,752242329,396809,-0.22449368,0.051515393,0.29720622,3
752841546,752840575,396809,-0.22982588,0.042865448,0.30789042,3
753289594,753288622,396809,-0.23398297,0.040402412,0.3106935,3
753737704,753736732,396809,-0.2215774,0.048024476,0.30310935,3
754335829,754334856,396809,-0.2262981,0.049686704,0.29947352,3
754783807,754782821,396809,-0.23422302,0.04998219,0.3075109,3
755231937,755230932,396809,-0.22577307,0.05239528,0.30113447,3
755830003,755829031,396809,-0.22627726,0.050468706,0.2994921,3
