timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
540050726,540049756,396809,-0.28030303,-0.19545454,0.45681816,nan,0
541054076,541053130,396809,-0.28257576,-0.19090909,0.45151514,nan,0
542057264,542056318,396809,-0.2810606,-0.18636364,0.4583333,nan,0
543060448,543059501,396809,-0.28181818,-0.18939394,0.4583333,nan,0
544064077,544063131,396809,-0.2780303,-0.18636364,0.44848484,nan,0
545066938,545065992,396809,-0.27954546,-0.18560605,0.455303,nan,0
546048812,546047867,396809,-0.2840909,-0.19090909,0.4681818,nan,0
547052135,547051189,396809,-0.2742424,-0.18712121,0.44848484,nan,0
548055252,548054306,396809,-0.28181818,-0.18636364,0.45984846,nan,0
549058565,549057619,396809,-0.28030303,-0.18787879,0.45151514,nan,0
550062620,550061672,396809,-0.27575758,-0.19015151,0.4462121,nan,0
551065775,551064829,396809,-0.28787878,-0.19090909,0.46666664,nan,0
552047765,552046820,396809,-0.27651516,-0.18560605,0.45378786,nan,0
553051430,553050439,396809,-0.27575758,-0.18712121,0.455303,nan,0
554054288,554053340,396809,-0.29166666,-0.19015151,0.46363634,nan,0
555057974,555057028,396809,-0.27575758,-0.18712121,0.4530303,nan,0
556061297,556060350,396809,-0.28181818,-0.18560605,0.4530303,nan,0
557064199,557063252,396809,-0.28560606,-0.18712121,0.47045454,nan,0
558067868,558066923,396809,-0.2810606,-0.18484847,0.45378786,nan,0
559049426,559048469,396809,-0.2840909,-0.18863636,0.4681818,nan,0
560052459,560051514,396809,-0.28333333,-0.18333332,0.4583333,nan,0
561056192,561055246,396809,-0.27651516,-0.18560605,0.45378786,nan,0
562059102,562058156,396809,-0.28257576,-0.18939394,0.4621212,nan,0
563062671,563061726,396809,-0.28181818,-0.18484847,0.4530303,nan,0
564066131,564065185,396809,-0.28787878,-0.18787879,0.45378786,nan,0
565069061,565068115,396809,-0.28560606,-0.18636364,0.455303,nan,0
566051620,566050672,396809,-0.28484848,-0.18484847,0.4583333,nan,0
567054441,567053495,396809,-0.29393938,-0.18863636,0.46363634,nan,0
568057527,568056581,396809,-0.28484848,-0.18333332,0.455303,nan,0
569061325,569060379,396809,-0.28939393,-0.18484847,0.4583333,nan,0
570064295,570063348,396809,-0.28257576,-0.1840909,0.45378786,nan,0
571067970,571067024,396809,-0.28636363,-0.18560605,0.45151514,nan,0
572050059,572049113,396809,-0.28484848,-0.1840909,0.45,nan,0
573052881,573051935,396809,-0.2810606,-0.18030302,0.45,nan,0
574056536,574055590,396809,-0.28787878,-0.1719697,0.4530303,nan,0
575059420,575058474,396809,-0.28484848,-0.15530303,0.455303,nan,0
576062880,576061934,396809,-0.28030303,-0.15075757,0.45984846,nan,0
577066519,577065573,396809,-0.27045453,-0.15530303,0.45984846,nan,0
578048905,578047950,396809,-0.27727273,-0.15303029,0.44848484,nan,0
579052303,579051357,396809,-0.28787878,-0.15303029,0.45378786,nan,0
580055978,580055033,396809,-0.2840909,-0.14924242,0.4583333,nan,0
581059120,581058174,396809,-0.2810606,-0.14469697,0.45984846,nan,0
582062179,582061233,396809,-0.28636363,-0.15681818,0.4583333,nan,0
583065499,583064553,396809,-0.28560606,-0.15454546,0.45,nan,0
584047619,584046672,396809,-0.27954546,-0.15151514,0.45,nan,0
585050773,585049827,396809,-0.27727273,-0.14999999,0.45151514,nan,0
586054119,586053174,396809,-0.27954546,-0.14999999,0.4530303,nan,0
587056945,587055994,396809,-0.2810606,-0.14621212,0.45681816,nan,0
588060704,588059759,396809,-0.28030303,-0.14545454,0.455303,nan,0
589064033,589063087,396809,-0.2810606,-0.14545454,0.45681816,nan,0
590045619,590044671,396809,-0.27348483,-0.14924242,0.45,nan,0
591049248,591048302,396809,-0.28636363,-0.1560606,0.45984846,nan,0
592052398,592051452,396809,-0.2810606,-0.15227272,0.44848484,nan,0
593055798,593054852,396809,-0.28560606,-0.15530303,0.45151514,nan,0
594059196,594058250,396809,-0.27954546,-0.15151514,0.45151514,nan,0
595062116,595061170,396809,-0.275,-0.14772727,0.44848484,nan,0
596065756,596064810,396809,-0.28939393,-0.14772727,0.46666664,nan,0
597047791,597046845,396809,-0.2742424,-0.14393939,0.4469697,nan,0
598050546,598049599,396809,-0.2810606,-0.15075757,0.46666664,nan,0
599055638,599054693,396809,-0.2712121,-0.14469697,0.45,nan,0
600058567,600057621,396809,-0.28181818,-0.15303029,0.44848484,nan,0
601062328,601061382,396809,-0.28560606,-0.15454546,0.45378786,nan,0
602065117,602064171,396809,-0.28484848,-0.15303029,0.455303,nan,0
603068683,603067721,396809,-0.27954546,-0.15530303,0.45151514,nan,0
604051834,604050868,396809,-0.2871212,-0.1560606,0.455303,nan,0
605055023,605054076,396809,-0.29545453,-0.15530303,0.45984846,nan,0
606057926,606056980,396809,-0.27878788,-0.14999999,0.45151514,nan,0
607061448,607060502,396809,-0.2810606,-0.14999999,0.45151514,nan,0
608064697,608063751,396809,-0.28787878,-0.15303029,0.46363634,nan,0
609067922,609066976,396809,-0.28030303,-0.14545454,0.4469697,nan,0
610049892,610048946,396809,-0.29090908,-0.15454546,0.4530303,nan,0
611053160,611052214,396809,-0.29242423,-0.15151514,0.4583333,nan,0
612056481,612055535,396809,-0.28333333,-0.1560606,0.4469697,nan,0
613059693,613058747,396809,-0.29090908,-0.15681818,0.45378786,nan,0
614062587,614061642,396809,-0.28560606,-0.15454546,0.45984846,nan,0
615066197,615065251,396809,-0.2871212,-0.15303029,0.45378786,nan,0
616048117,616047171,396809,-0.28333333,-0.15757576,0.455303,nan,0
617050926,617049980,396809,-0.2810606,-0.15530303,0.455303,nan,0
618055385,618054438,396809,-0.2871212,-0.15303029,0.45681816,nan,0
619058507,619057561,396809,-0.28181818,-0.15151514,0.45,nan,0
620062269,620061323,396809,-0.29242423,-0.15681818,0.4651515,nan,0
621065088,621064142,396809,-0.28863636,-0.16060606,0.45378786,nan,0
622047116,622046170,396809,-0.28333333,-0.1560606,0.4530303,nan,0
623050844,623049898,396809,-0.27954546,-0.15378788,0.4530303,nan,0
624053705,624052760,396809,-0.28257576,-0.15681818,0.455303,nan,0
625057135,625056189,396809,-0.275,-0.15454546,0.45,nan,0
626060433,626059487,396809,-0.2810606,-0.15833333,0.45378786,nan,0
627063620,627062672,396809,-0.28257576,-0.1560606,0.455303,nan,0
628067364,628066418,396809,-0.2742424,-0.1560606,0.44848484,nan,0
629049019,629048073,396809,-0.28863636,-0.1590909,0.45984846,nan,0
630052413,630051467,396809,-0.27878788,-0.15378788,0.455303,nan,0
631056016,631055070,396809,-0.27954546,-0.15757576,0.45151514,nan,0
632058885,632057938,396809,-0.29242423,-0.15681818,0.4651515,nan,0
633062221,633061275,396809,-0.2810606,-0.1560606,0.4462121,nan,0
634065434,634064488,396809,-0.28560606,-0.15984848,0.45378786,nan,0
635068647,635067701,396809,-0.27954546,-0.1560606,0.455303,nan,0
636050628,636049682,396809,-0.27954546,-0.15151514,0.45,nan,0
637053869,637052922,396809,-0.2901515,-0.15681818,0.455303,nan,0
638057285,638056339,396809,-0.2871212,-0.15378788,0.45984846,nan,0
639061043,639060093,396809,-0.28257576,-0.15378788,0.45378786,nan,0
640063906,640062961,396809,-0.2871212,-0.1590909,0.455303,nan,0
641067267,641066321,396809,-0.2840909,-0.15984848,0.45681816,nan,0
642049150,642048204,396809,-0.28787878,-0.15984848,0.455303,nan,0
643052196,643051250,396809,-0.2840909,-0.16136363,0.45378786,nan,0
644055437,644054491,396809,-0.28939393,-0.15833333,0.455303,nan,0
645058781,645057835,396809,-0.28560606,-0.15984848,0.45378786,nan,0
646062058,646061112,396809,-0.2810606,-0.1621212,0.4462121,nan,0
647065921,647064975,396809,-0.29242423,-0.16363636,0.4651515,nan,0
648068698,648067751,396809,-0.28863636,-0.17651515,0.45378786,nan,0
649050787,649049841,396809,-0.28333333,-0.18257575,0.44848484,nan,0
650053951,650053005,396809,-0.29393938,-0.18484847,0.46666664,nan,0
651057181,651056179,396809,-0.28636363,-0.18560605,0.45681816,nan,0
652060663,652059717,396809,-0.2840909,-0.19621211,0.45681816,nan,0
653063868,653062922,396809,-0.29469696,-0.20984848,0.46666664,nan,0
654067118,654066172,396809,-0.28636363,-0.2121212,0.4583333,nan,0
655049130,655048185,396809,-0.2871212,-0.21363635,0.4583333,nan,0
656052427,656051482,396809,-0.2992424,-0.21742423,0.47348484,nan,0
657055763,657054818,396809,-0.28560606,-0.2121212,0.45681816,nan,0
658058928,658057982,396809,-0.2931818,-0.21590908,0.4651515,nan,0
659062232,659061286,396809,-0.2901515,-0.20757575,0.4651515,nan,0
660065449,660064503,396809,-0.28636363,-0.20984848,0.45984846,nan,0
661047166,661046220,396809,-0.2992424,-0.2121212,0.4689394,nan,0
662050619,662049671,396809,-0.2871212,-0.20833333,0.4530303,nan,0
663053894,663052948,396809,-0.2901515,-0.2090909,0.46363634,nan,0
664057248,664056302,396809,-0.29242423,-0.2090909,0.4651515,nan,0
665060702,665059756,396809,-0.2931818,-0.19090909,0.45984846,nan,0
666063872,666062927,396809,-0.29166666,-0.17878787,0.45378786,nan,0
667045881,667044935,396809,-0.28560606,-0.1719697,0.4462121,nan,0
668049234,668048288,396809,-0.28333333,-0.15984848,0.4530303,nan,0
669052339,669051378,396809,-0.2901515,-0.15984848,0.45984846,nan,0
670055636,670054690,396809,-0.2840909,-0.15757576,0.45151514,nan,0
671059117,671058171,396809,-0.29545453,-0.1590909,0.4583333,nan,0
672062354,672061409,396809,-0.28863636,-0.16060606,0.455303,nan,0
673065693,673064748,396809,-0.2840909,-0.16060606,0.45378786,nan,0
674047306,674046360,396809,-0.29166666,-0.1651515,0.46060604,nan,0
675051023,675050077,396809,-0.28636363,-0.1621212,0.4583333,nan,0
676054303,676053355,396809,-0.2901515,-0.16742423,0.4651515,nan,0
677057619,677056671,396809,-0.2962121,-0.16439393,0.46666664,nan,0
678060909,678059963,396809,-0.28333333,-0.15757576,0.4462121,nan,0
679064215,679063267,396809,-0.2810606,-0.16363636,0.45151514,nan,0
680067490,680066528,396809,-0.29469696,-0.16060606,0.4621212,nan,0
