timestamp,nav_state_timestamp,failsafe_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,armed_time,takeoff_time,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
578073637,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
578583638,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
579093639,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
579603637,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
580113657,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
580622638,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
581134461,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
581643983,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
582154209,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
582498638,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
583007638,438084871,0,304709660,302612508,303005727,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
583518036,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
583707639,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
584216637,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
584726637,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
585236638,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
585746637,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
586256638,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
586766637,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
587276651,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
587785700,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
588296659,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
588805654,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
589315637,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
589825637,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
590336898,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
590845637,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
591355658,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
591865637,438084871,0,304709692,302612508,303005759,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
592089071,592089069,0,304709692,302612508,302940223,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
592589642,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
593100027,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
593608661,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
593623767,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
594133641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
594643640,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
595143661,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
595653654,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
596162641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
596673279,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
597083732,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
597264789,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
597774641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
598284641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
598794641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
599304672,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
599814641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600323643,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600834377,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
601343657,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
601843662,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
602044733,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
602554645,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
602624769,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603134642,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603634656,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
604144641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
604653641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
605163641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
605673641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
606183655,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
606693676,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
607203641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
607713661,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
608222646,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
608733040,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
609241641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
609750664,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
610261254,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
610770644,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
611280641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
611790641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
612300641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
612800661,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
613310642,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
613511733,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
613581056,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
614089641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
614599663,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
614746736,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
614816808,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
615326641,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
615418735,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
615906770,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
616417688,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
616816733,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
617326661,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
617836706,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
618346641,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
618856760,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
618903791,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
619414655,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
619923640,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
620433640,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
620943660,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
621453643,592089069,0,304709692,302612508,34570303,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
621743756,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
622252641,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
622762641,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
623272641,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
623782641,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
624292641,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
624801683,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
625311661,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
625821642,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
626331641,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
626841641,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
627351641,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
627861640,592089069,0,304709692,302612508,34504767,0,0,4,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
