timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
553121705,553121606,4259850,4325386,-9.062876e-07,-4.719512e-06,-1.6869346e-05,-0.0031008085,-0.00062275474,-0.048848674,5000,4964,0,2,0
553621641,553621549,4259850,4325386,-1.5804131e-05,-4.7711084e-05,1.5340476e-05,-0.0032843235,-0.0003165716,-0.04901848,4999,4966,0,2,0
554126675,554126493,4259850,4325386,-7.144938e-07,-5.20339e-05,1.4556808e-06,-0.0031337773,-0.00059097464,-0.04882779,4998,4965,0,2,0
554626526,554626436,4259850,4325386,-4.4708895e-06,-6.21444e-06,1.4742765e-06,-0.0027950506,-0.0005169075,-0.04870913,5000,4965,0,2,0
555121475,555121380,4259850,4325386,2.4336778e-05,-2.45176e-05,-6.0185876e-06,-0.0032258406,-0.00051318173,-0.049170695,5000,4965,0,2,0
555621432,555621324,4259850,4325386,2.876543e-05,-3.7852773e-05,3.0482475e-05,-0.003468669,-0.00047241163,-0.05409259,5000,5461,0,2,0
556121360,556121268,4259850,4325386,-8.338292e-06,2.7041993e-05,9.035547e-06,-0.0030402946,-0.0008025816,-0.049126655,5000,4965,0,2,0
556621303,556621211,4259850,4325386,1.202563e-05,5.549206e-06,-1.8287567e-06,-0.0032095956,-0.000639405,-0.049383424,4999,4965,0,2,0
557121310,557121155,4259850,4325386,2.5620702e-05,-6.6474945e-06,3.64568e-05,-0.0045045437,-0.0009310267,-0.07389267,4999,7446,0,2,0
557626193,557626099,4259850,4325386,-7.0460214e-07,-3.8778584e-05,-9.680758e-06,-0.0033451235,-0.0005996966,-0.049194627,5000,4964,0,2,0
558126132,558126043,4259850,4325386,1.8249495e-05,-8.49751e-05,2.4285433e-05,-0.0032805086,-0.00074198627,-0.049019296,5000,4964,0,2,0
558621247,558620987,4259850,4325386,2.4397279e-05,-2.7750333e-05,-2.6437507e-05,-0.0034697044,-0.0007501128,-0.049127266,5000,4965,0,2,0
559121026,559120931,4259850,4325386,-3.7049147e-05,7.703642e-06,2.5094255e-06,-0.0033439223,-0.0005002376,-0.049062785,4999,4965,0,2,0
559620965,559620875,4259850,4325386,-4.1499963e-05,-4.562457e-05,1.9286625e-05,-0.00310875,-0.00056221994,-0.0492555,4999,4964,0,2,0
560120922,560120819,4259850,4325386,-1.620824e-06,-6.394576e-05,-1.760126e-05,-0.0033439999,-0.0006098548,-0.049298294,4998,4965,0,2,0
560625852,560625763,4259850,4325386,1.1795498e-06,-1.1455406e-05,-2.965229e-05,-0.0035005722,-0.0005436784,-0.04958117,5000,4965,0,2,0
561125801,561125707,4259850,4325386,-6.714244e-06,-2.4008817e-05,-1.7657985e-05,-0.0033530782,-0.0005463945,-0.04914448,4999,4965,0,2,0
561625741,561625651,4259850,4325386,-2.8494185e-05,-1.0786798e-05,1.6047903e-05,-0.0033343898,-0.00059593964,-0.049708005,4999,4966,0,2,0
562120706,562120597,4259850,4325386,-5.601139e-06,-4.5858415e-05,-1.1405238e-05,-0.0033580335,-0.0006552867,-0.049009483,5000,4964,0,2,0
562620633,562620541,4259850,4325386,2.6887028e-05,-4.3451404e-05,1.2780395e-05,-0.0033303506,-0.0006467111,-0.047599733,5000,4965,0,2,0
563120641,563120485,4259850,4325386,-2.4127743e-05,-4.4666667e-05,1.5360718e-05,-0.003069312,-0.00044074727,-0.04863618,5000,4964,0,2,0
563620535,563620429,4259850,4325386,1.7914483e-05,-6.146597e-05,-1.7486421e-06,-0.003234841,-0.00045414412,-0.04870265,4999,4965,0,2,0
564125463,564125373,4259850,4325386,2.0189695e-05,-3.9690025e-05,-5.7551483e-07,-0.0031836308,-0.00073773594,-0.049598027,5000,4965,0,2,0
564625410,564625317,4259850,4325386,1.7685974e-05,3.279684e-05,1.3458056e-05,-0.0030837788,-0.0006975159,-0.048752997,4999,4964,0,2,0
565125350,565125262,4259850,4325386,2.0398234e-05,-0.00010686455,-8.2129155e-08,-0.0030341316,-0.00015041218,-0.05042224,5000,4964,0,2,0
565620299,565620207,4259850,4325386,4.709797e-05,-4.2707867e-05,-5.626898e-06,-0.0033075358,-0.00050138764,-0.049504843,5000,4964,0,2,0
566120240,566120151,4259850,4325386,4.3512555e-05,1.8729705e-06,-4.913307e-06,-0.003166248,-0.000568388,-0.048796184,4999,4965,0,2,0
566620189,566620096,4259850,4325386,2.1246375e-05,7.0129954e-06,-7.080715e-06,-0.0030001889,-0.0003464445,-0.04899982,5000,4966,0,2,0
567125129,567125040,4259850,4325386,2.2938155e-05,-6.860583e-05,-2.5465213e-05,-0.0031806224,-0.0007175273,-0.04922887,5000,4965,0,2,0
567625117,567624986,4259850,4325386,-1.236335e-05,-3.2475207e-05,-2.056966e-06,-0.0033559157,-0.00051899627,-0.049499307,5001,4964,0,2,0
568125021,568124929,4259850,4325386,8.746775e-06,-4.2937656e-05,-1.2405236e-05,-0.0028149167,-0.0005358577,-0.048623882,5000,4965,0,2,0
568624962,568624873,4259850,4325386,4.9201644e-06,-5.968548e-05,5.927751e-06,-0.0028484568,-0.0007284853,-0.0492921,4999,4965,0,2,0
569119910,569119818,4259850,4325386,5.5243298e-05,-3.9101255e-05,-2.8751401e-05,-0.0032134526,-0.00065089937,-0.049572535,4999,4964,0,2,0
569619853,569619763,4259850,4325386,2.3963556e-05,-1.9568502e-05,-7.3994916e-06,-0.0030851944,-0.0011325447,-0.048411492,4999,4963,0,2,0
570124797,570124707,4259850,4325386,-2.2856697e-05,-1.0591404e-05,-1.9432622e-05,-0.0033945562,-0.00052610703,-0.049464375,4999,4962,0,2,0
570624742,570624652,4259850,4325386,1.8060093e-05,-8.188685e-05,-7.3692695e-06,-0.0033060454,-0.00053983054,-0.048178792,4999,4964,0,2,0
571124693,571124597,4259850,4325386,-8.992328e-07,-8.2263854e-05,2.7338821e-05,-0.003180774,-0.00058818393,-0.04897618,5000,4964,0,2,0
571624634,571624541,4259850,4325386,-2.9680015e-05,1.0214588e-05,-1.8451012e-05,-0.0033262386,-0.0004973328,-0.048499733,4999,4965,0,2,0
572124633,572124490,4259850,4325386,2.695706e-05,-6.925287e-05,-7.673927e-06,-0.0032855729,-0.0008584193,-0.04915036,5004,4965,0,2,0
572619521,572619431,4259850,4325386,-4.893874e-05,-2.0649299e-05,1.6518969e-05,-0.0030611253,-0.00092959974,-0.04863995,4999,4965,0,2,0
573124469,573124375,4259850,4325386,9.588352e-05,-4.598419e-05,9.8130795e-06,-0.0028680929,-0.0021575321,-0.049997278,4999,4965,0,2,0
573624410,573624320,4259850,4325386,0.00010011874,-5.6469988e-05,-2.0381356e-05,-0.0032760324,-0.0010458989,-0.048520375,5000,4965,0,2,0
574124356,574124264,4259850,4325386,0.0006783007,-0.000111756875,-1.9878007e-05,-0.0028803553,-0.0028648889,-0.047611494,4999,4965,0,2,0
574624298,574624209,4259850,4325386,-3.3305747e-05,-5.700726e-05,-6.2804925e-06,-0.0031559088,-0.0037923644,-0.048315335,4999,4964,0,2,0
575124245,575124153,4259850,4325386,0.000114387585,-7.795289e-06,-3.1964668e-05,-0.0030563392,-0.0040082433,-0.04954535,4999,4965,0,2,0
575619196,575619100,4259850,4325386,3.7503934e-05,1.3373235e-05,2.7126167e-05,-0.0029289313,-0.0039052756,-0.049179472,5001,4965,0,2,0
576119132,576119043,4259850,4325386,3.2617565e-05,-7.175146e-05,1.4088992e-05,-0.0028802122,-0.003485368,-0.046983436,4999,4965,0,2,0
576624128,576623988,4259850,4325386,1.01730375e-05,6.279494e-05,-3.3027663e-05,-0.0020417036,-0.0029667716,-0.04909722,5000,4965,0,2,0
577124023,577123932,4259850,4325386,5.7461893e-05,-4.1994826e-05,1.4977598e-05,-0.003168313,-0.0037356496,-0.048228033,4999,4965,0,2,0
577623966,577623877,4259850,4325386,4.3725995e-05,-2.7141528e-05,4.4369144e-06,-0.0028472524,-0.003858808,-0.048908245,5000,4965,0,2,0
578123919,578123821,4259850,4325386,1.6881044e-05,-4.715713e-05,-1.0963387e-05,-0.0031981866,-0.0038833835,-0.049005214,4999,4965,0,2,0
578623859,578623766,4259850,4325386,2.8405784e-05,-6.24579e-05,2.5561958e-06,-0.0028899636,-0.0038556003,-0.04888558,5000,4966,0,2,0
579123802,579123710,4259850,4325386,1.60804e-05,-3.3297358e-05,1.118649e-05,-0.0029609965,-0.003823619,-0.04867849,4999,4965,0,2,0
579623744,579623655,4259850,4325386,2.907127e-07,-8.459249e-06,-9.038531e-06,-0.0028395823,-0.0038551232,-0.04905037,5000,4965,0,2,0
580123694,580123599,4259850,4325386,4.08122e-05,1.3998728e-05,1.0727058e-05,-0.0028355944,-0.0038296368,-0.048453346,4999,4965,0,2,0
580623637,580623543,4259850,4325386,1.9228384e-05,4.185043e-05,-1.7029044e-05,-0.0030539262,-0.0037227808,-0.04915675,4999,4964,0,2,0
581123664,581123488,4259850,4325386,-1.37514635e-05,-5.851339e-05,9.48507e-06,-0.002993856,-0.0037864791,-0.048771743,4999,4963,0,2,0
581623566,581623433,4259850,4325386,-1.9039066e-05,-2.0141393e-05,-1.5530451e-05,-0.0028446147,-0.003852838,-0.048851505,5000,4965,0,2,0
582123472,582123377,4259850,4325386,-6.0515402e-05,-0.00012550119,1.2844869e-06,-0.002131787,-0.0036795365,-0.046149332,5000,4965,0,2,0
582623417,582623321,4259850,4325386,2.934955e-05,-3.179949e-05,-1.8650777e-05,-0.0027167087,-0.0038578154,-0.048883043,4999,4965,0,2,0
583123354,583123265,4259850,4325386,-1.5803615e-05,-6.0536822e-05,-4.588264e-06,-0.0026660743,-0.00377648,-0.04900012,4999,4966,0,2,0
583623301,583623209,4259850,4325386,3.1683954e-05,-4.840387e-05,-1.5781889e-05,-0.0027514624,-0.003732931,-0.048596308,4999,4965,0,2,0
584123243,584123154,4259850,4325386,5.021056e-07,-9.408358e-05,6.925263e-06,-0.0031289067,-0.0038571018,-0.04910421,5000,4965,0,2,0
584623187,584623097,4259850,4325386,1.2333104e-06,-4.714999e-05,-1.0159946e-05,-0.003122696,-0.0038102248,-0.04874681,4999,4964,0,2,0
585123134,585123042,4259850,4325386,-1.5260403e-05,-7.301224e-05,-3.1240572e-05,-0.0033880922,-0.0038105394,-0.04940696,5000,4965,0,2,0
585623125,585622985,4259850,4325386,1.7523405e-05,-4.5279485e-05,3.477894e-05,-0.0034229902,-0.003783148,-0.048977003,4999,4966,0,2,0
586123021,586122930,4259850,4325386,-1.1323804e-05,-4.938768e-05,2.0387093e-05,-0.0033724313,-0.0037855657,-0.04915888,5000,4961,0,2,0
586622969,586622873,4259850,4325386,1.7281083e-05,-4.2466185e-05,2.3375593e-05,-0.0034585076,-0.0037750076,-0.048810314,4999,4964,0,2,0
587122909,587122817,4259850,4325386,8.020778e-05,-3.923322e-06,-1.9811967e-05,-0.0035184317,-0.0037262638,-0.048804097,5000,4965,0,2,0
587622853,587622761,4259850,4325386,5.3831758e-05,-1.7953655e-05,-3.687984e-06,-0.003482807,-0.0037801613,-0.048956025,5000,4966,0,2,0
588122795,588122705,4259850,4325386,4.6140784e-05,-1.689585e-05,1.5500118e-05,-0.003266219,-0.003891132,-0.049089093,5000,4966,0,2,0
588622739,588622648,4259850,4325386,1.6906177e-05,-6.853353e-06,4.864834e-05,-0.0030881588,-0.00376471,-0.04920429,5000,4965,0,2,0
589122684,589122592,4259850,4325386,-1.5888407e-05,-1.03530165e-05,-4.1551648e-05,-0.0033732806,-0.0037693605,-0.04937152,5000,4965,0,2,0
589622629,589622535,4259850,4325386,2.4547731e-05,-3.664775e-05,-1.4396177e-05,-0.0034787168,-0.0037765284,-0.048832256,4999,4966,0,2,0
590122630,590122479,4259850,4325386,3.9833834e-05,-8.529232e-05,1.884198e-05,-0.0036192497,-0.0038143175,-0.04875924,5000,4965,0,2,0
590622518,590622422,4259850,4325386,8.31161e-05,5.3108455e-05,-1.8333335e-06,-0.003690889,-0.0036651616,-0.04905067,5000,4966,0,2,0
591122457,591122365,4259850,4325386,2.206981e-05,-6.5951805e-05,-1.8298108e-05,-0.0032377404,-0.0035563668,-0.049387548,4999,4965,0,2,0
591622399,591622308,4259850,4325386,2.8197057e-05,-6.565884e-05,-4.6417376e-06,-0.0033296896,-0.0037956156,-0.049258847,4999,4965,0,2,0
592122341,592122252,4259850,4325386,0.00010882172,-0.00016568962,-2.1358603e-05,-0.003012063,-0.0034741117,-0.048494056,5000,4965,0,2,0
592622288,592622195,4259850,4325386,-0.000650588,0.00022970262,6.4559244e-05,-0.003909377,-0.003919451,-0.04809839,5000,4965,0,2,0
593119732,593117138,4259850,4325386,-0.0013479373,0.0007018765,0.0003886624,-0.0045321155,-0.0053129317,-0.04880448,4999,4966,0,2,0
593622173,593622080,4259850,4325386,0.00011883657,0.00021745825,5.5250697e-05,-0.0043007312,-0.0043030675,-0.05008347,4999,4966,0,2,0
594122113,594122023,4259850,4325386,-1.0080445e-05,-0.00010791641,-3.4138266e-05,-0.004212122,-0.0038465995,-0.048513852,4999,4965,0,2,0
594622099,594621967,4259850,4325386,6.572778e-05,-1.7457029e-05,1.7671857e-05,-0.0041350415,-0.0038565642,-0.04859853,5000,4965,0,2,0
595122001,595121909,4259850,4325386,-1.5982663e-05,-2.33952e-05,-5.3604917e-06,-0.0041857306,-0.003903771,-0.0491421,5000,4966,0,2,0
595621940,595621851,4259850,4325386,6.839777e-06,3.2663334e-05,-3.207527e-05,-0.0039400635,-0.0037708082,-0.049278814,4999,4966,0,2,0
596121888,596121794,4259850,4325386,-7.147606e-06,-4.8468013e-05,-7.8822967e-07,-0.0038760314,-0.0038592822,-0.048862014,5000,4966,0,2,0
596626827,596626736,4259850,4325386,-1.57722e-05,-4.5846966e-05,3.0529027e-05,-0.0034029875,-0.003853311,-0.048748247,5000,4966,0,2,0
597121775,597121682,4259850,4325386,-9.433664e-06,-8.98959e-05,2.0386398e-05,-0.0038674162,-0.0038654727,-0.04891707,5003,4965,0,2,0
597621715,597621621,4259850,4325386,-1.0752957e-05,-8.0098e-05,1.3506185e-05,-0.0038995661,-0.0038232245,-0.048526503,4999,4967,0,2,0
598121656,598121563,4259850,4325386,-5.494311e-06,-2.1272485e-06,-5.561511e-06,-0.0040944545,-0.0038027347,-0.048618432,4999,4965,0,2,0
598621608,598621505,4259850,4325386,-7.356627e-06,-5.4771717e-05,2.3058281e-05,-0.004311805,-0.0038519779,-0.048838597,4999,4963,0,2,0
599121569,599121447,4259850,4325386,2.5192734e-05,1.1146758e-05,-3.0780182e-05,-0.0041870815,-0.0038565956,-0.049052197,4999,4966,0,2,0
599626492,599626389,4259850,4325386,7.010554e-06,-4.1600237e-05,-2.5074455e-06,-0.0040259985,-0.0038264378,-0.048569795,5000,4966,0,2,0
600126420,600126330,4259850,4325386,4.5085064e-05,-2.7474827e-05,4.186505e-05,-0.004020908,-0.0037983984,-0.04848702,4999,4968,0,2,0
600621365,600621273,4259850,4325386,0.00010283859,9.515115e-05,-9.622566e-06,-0.0036300435,-0.003810513,-0.04837131,5000,4966,0,2,0
601121304,601121214,4259850,4325386,-0.0001277719,-0.0001587117,-3.243141e-05,-0.0037916652,-0.0035962933,-0.049479328,4999,4966,0,2,0
601621248,601621156,4259850,4325386,0.00012466894,-0.00014702427,-3.0596053e-05,-0.0034929179,-0.004148745,-0.04879394,4999,4966,0,2,0
602121189,602121098,4259850,4325386,2.5788e-05,-5.7206893e-05,4.1420376e-06,-0.0036106592,-0.003844353,-0.04868876,5000,4966,0,2,0
602626133,602626039,4259850,4325386,5.958279e-05,3.566808e-05,1.5262634e-05,-0.003968973,-0.0038598415,-0.04878726,5000,4965,0,2,0
603126069,603125980,4259850,4325386,-8.416917e-06,3.491113e-05,2.5177502e-05,-0.00418447,-0.003879884,-0.04891621,5000,4966,0,2,0
603626016,603625921,4259850,4325386,5.52556e-05,2.4606341e-05,8.911445e-06,-0.0038487366,-0.0039356207,-0.049402248,5000,4966,0,2,0
604120954,604120863,4259850,4325386,-0.00024940877,6.231566e-05,7.018401e-05,-0.0039320914,-0.004700468,-0.050148856,5000,4967,0,2,0
604620941,604620804,4259850,4325386,2.2690613e-06,-5.326554e-05,-1.2081278e-05,-0.004283684,-0.0057234336,-0.07275291,5000,7448,0,2,0
605120834,605120745,4259850,4325386,-8.871084e-05,0.0001629943,4.1351293e-05,-0.0034684227,-0.0043165344,-0.048868578,5000,4968,0,2,0
605620774,605620685,4259850,4325386,0.000116495314,0.00017916641,5.2334595e-05,-0.0030684122,-0.0045523923,-0.050154086,4999,4965,0,2,0
606125719,606125625,4259850,4325386,-0.00016639172,-0.00017595565,-2.7980592e-05,-0.0032387434,-0.0038135953,-0.047819376,4999,4966,0,2,0
606625657,606625566,4259850,4325386,1.0726216e-05,-1.6804412e-05,4.44704e-06,-0.0034005751,-0.0039637885,-0.049792007,4999,4966,0,2,0
607125624,607125507,4259850,4325386,3.5371656e-06,-7.598175e-05,-2.9182882e-05,-0.003394461,-0.0038829183,-0.04858231,5000,4966,0,2,0
607620539,607620448,4259850,4325386,1.5953961e-05,-4.7150606e-05,-3.25555e-06,-0.0031464219,-0.0038410677,-0.04842357,5000,4966,0,2,0
608120503,608120388,4259850,4325386,-1.7061654e-07,-4.1016624e-06,-3.1002262e-06,-0.0039278017,-0.003956174,-0.049695008,4999,4966,0,2,0
608620434,608620328,4259850,4325386,5.0901795e-05,-3.7997263e-05,-6.2020836e-06,-0.0039674398,-0.0038533113,-0.048816666,4999,4966,0,2,0
609125357,609125268,4259850,4325386,-3.543411e-05,1.50380965e-05,-6.448952e-06,-0.0032672246,-0.0040932633,-0.048687,5000,4966,0,2,0
609625298,609625208,4259850,4325386,1.8485967e-05,9.459471e-06,-2.012507e-06,-0.0035228708,-0.003906841,-0.04927106,5000,4967,0,2,0
610125239,610125148,4259850,4325386,4.6223937e-05,-3.5950296e-05,-5.1058178e-06,-0.0038169194,-0.003853311,-0.048798412,5000,4966,0,2,0
610625178,610625088,4259850,4325386,-2.5067126e-05,-6.535679e-05,-4.1074876e-05,-0.0038355698,-0.003961798,-0.049825914,5000,4966,0,2,0
611120117,611120028,4259850,4325386,2.2886703e-05,-4.3290394e-05,3.6438144e-06,-0.0034927258,-0.003958604,-0.04975658,4999,4967,0,2,0
611625062,611624969,4259850,4325386,-2.148263e-05,1.6769172e-05,-8.7327735e-06,-0.0033083365,-0.0041501014,-0.05047427,5001,4966,0,2,0
612125001,612124907,4259850,4325386,0.00033125698,-0.00016938207,-5.7130994e-05,-0.0036237373,-0.004134718,-0.04921091,5000,4966,0,2,0
612624937,612624846,4259850,4325386,-0.0002521878,-0.00028690425,-2.1605634e-05,-0.0030891981,-0.004004918,-0.048989177,4999,4967,0,2,0
613124885,613124786,4259850,4325386,-0.0005177286,0.00019385725,8.612872e-05,-0.0039121537,-0.004013538,-0.049525674,5000,4967,0,2,0
613624816,613624725,4259850,4325386,2.4554642e-05,-2.301076e-05,-1.4513652e-05,-0.0035211532,-0.0037946147,-0.048655,4999,4967,0,2,0
614119755,614119665,4259850,4325386,-0.00013004223,-5.262311e-05,-2.7107659e-05,-0.0033396776,-0.0039089276,-0.04873493,5000,4967,0,2,0
614619696,614619604,4259850,4325386,-1.5584383e-05,8.7943e-06,-3.5207293e-05,-0.003341903,-0.0039225244,-0.04895249,5000,4967,0,2,0
615119655,615119543,4259850,4325386,0.0015008085,0.0022343174,-8.5238404e-05,-0.0010297879,-0.005394135,-0.04825756,5000,4967,0,2,0
615624572,615624481,4259850,4325386,-2.9178966e-05,-0.00012489251,4.6019853e-05,-0.0025049862,-0.00412053,-0.049476914,4999,4967,0,2,0
616124515,616124420,4259850,4325386,-5.8918766e-05,-3.0869534e-05,3.0166224e-05,-0.0023288722,-0.0038114488,-0.047871344,5000,4968,0,2,0
616624449,616624358,4259850,4325386,3.774181e-05,-2.5416959e-05,7.3066362e-06,-0.0022890565,-0.0039770296,-0.048895206,4999,4967,0,2,0
617124438,617124297,4259850,4325386,-1.1180442e-06,-7.638662e-05,-8.383448e-06,-0.0016670134,-0.004271189,-0.048131946,4999,4968,0,2,0
617624413,617624235,4259850,4325386,-6.296553e-06,-9.939482e-05,-1.1493121e-06,-0.0038156086,-0.0061391,-0.07627832,4999,7452,0,2,0
618119267,618119175,4259850,4325386,-4.550775e-07,-7.010083e-05,-9.524779e-06,-0.0023429345,-0.0039018702,-0.049081065,5000,4967,0,2,0
618624203,618624112,4259850,4325386,-2.3020343e-06,-8.38892e-05,-9.786127e-07,-0.0028850217,-0.0039217807,-0.04933493,4999,4967,0,2,0
619124140,619124050,4259850,4325386,0.00039393108,-0.0002711691,-0.00010331949,-0.0028208285,-0.0041661053,-0.04923427,4999,4967,0,2,0
619624080,619623988,4259850,4325386,7.787503e-05,-9.093134e-05,-4.2574065e-05,-0.0036099283,-0.004335261,-0.04888396,4999,4968,0,2,0
620124034,620123926,4259850,4325386,-1.5774212e-05,-4.5162567e-05,4.0123755e-06,-0.003040415,-0.0038634413,-0.048446603,4999,4967,0,2,0
620623958,620623864,4259850,4325386,-8.3196755e-06,-7.821387e-05,-8.792497e-06,-0.0030118944,-0.0038511006,-0.048682354,4999,4967,0,2,0
621123894,621123802,4259850,4325386,0.0002355041,0.0004061108,-8.585462e-06,-0.0033467482,-0.0039718035,-0.0492432,5000,4968,0,2,0
621623864,621623740,4259850,4325386,5.889031e-05,1.592797e-05,3.2690773e-06,-0.0021217947,-0.0040750946,-0.047846485,5000,4968,0,2,0
622123966,622123680,4259850,4325386,-6.1793435e-05,-0.0001834069,-2.3943208e-05,-0.0021231363,-0.0038199588,-0.047217283,5002,4969,0,2,0
622623707,622623614,4259850,4325386,1.9462477e-05,-0.00018239731,-2.3369012e-05,-0.001952098,-0.0038729995,-0.048760854,4999,4967,0,2,0
623123645,623123552,4259850,4325386,-2.7324422e-05,3.252411e-05,-2.2451537e-05,-0.0016947159,-0.0039759898,-0.04979433,5000,4968,0,2,0
623623578,623623489,4259850,4325386,-5.557771e-06,-3.2704236e-05,1.9294712e-05,-0.0018204364,-0.0038907074,-0.048914645,5000,4968,0,2,0
624123527,624123426,4259850,4325386,9.6582626e-05,4.4056957e-05,-4.6250757e-06,-0.0016134117,-0.0040203407,-0.04904693,4999,4968,0,2,0
624623463,624623363,4259850,4325386,4.17473e-05,-2.3536268e-06,-1.4651432e-05,-0.0016469047,-0.003963189,-0.049218033,5000,4966,0,2,0
625123400,625123300,4259850,4325386,4.1184736e-05,-3.5804067e-05,2.0976386e-05,-0.0020860664,-0.003863824,-0.048692785,5000,4968,0,2,0
625623325,625623236,4259850,4325386,-3.7828854e-06,-6.236031e-05,3.779458e-05,-0.0024721397,-0.0039335713,-0.049131785,4999,4968,0,2,0
626123264,626123173,4259850,4325386,2.5362917e-05,-1.307778e-05,9.742051e-07,-0.0024183537,-0.0039915578,-0.049404074,4999,4967,0,2,0
626623364,626623109,4259850,4325386,9.528962e-06,-1.2435478e-05,-2.7719665e-05,-0.0021659879,-0.003884733,-0.04890007,4999,4968,0,2,0
627123138,627123046,4259850,4325386,3.1205887e-05,1.8661143e-06,-3.1751348e-05,-0.0022551245,-0.0039007128,-0.04879496,4999,4968,0,2,0
