timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
540093618,1683118854399770,11010053,423585836,-710872897,7770,-25383,0.35300002,0.7619299,1.9700001,2.082,0.71,1.15,82,12,0.048,0.048,0.002,0.096,4.0069685,0,nan,0.0,0.0,156,3,0,1,15
541088614,1683118855399771,11010053,423585844,-710872911,7931,-25222,0.43400002,0.7619966,1.9280001,2.062,0.71,1.15,77,12,0.07,0.006,-0.07,-0.014,4.0069685,0,nan,0.0,0.0,156,3,0,1,15
542089619,1683118856399771,11010053,423585840,-710872915,7980,-25173,0.527,0.76208293,1.9060001,2.025,0.71,1.15,77,12,0.14500001,-0.029000001,-0.142,-0.069000006,4.0069685,0,nan,0.0,0.0,156,3,0,1,15
543100613,1683118857399772,11010053,423585838,-710872925,7966,-25187,0.467,0.7621666,1.8950001,2.02,0.71,1.15,77,12,0.186,-0.163,-0.09,0.006,4.0069685,0,nan,0.0,0.0,156,3,0,1,15
544097627,1683118858399773,11010053,423585830,-710872919,7684,-25470,0.47300002,0.76224774,1.8790001,2.0070002,0.71,1.15,77,15,0.117000006,0.028,0.11400001,-0.010000001,4.0069685,0,nan,0.0,0.0,156,3,0,1,15
545096613,1683118859399774,11010053,423585827,-710872918,7516,-25637,0.503,0.7623398,1.8870001,2.0340002,0.71,1.15,77,14,0.16000001,0.14600001,0.067,0.037,4.0069685,0,nan,0.0,0.0,156,3,0,1,15
546094613,1683118860399774,11010053,423585830,-710872921,7320,-25833,0.46300003,0.7624324,1.9070001,2.0770001,0.71,1.15,77,14,0.037,0.035,0.012,-0.006,4.0069685,0,nan,0.0,0.0,156,3,0,1,15
547096613,1683118861399775,11010053,423585844,-710872909,6999,-26154,0.559,0.76253015,1.9210001,2.1100001,0.71,1.15,77,13,0.149,0.030000001,0.14600001,0.15,4.0069685,0,nan,0.0,0.0,156,3,0,1,15
548095613,1683118862399776,11010053,423585851,-710872903,6746,-26407,0.49600002,0.76262105,1.9380001,2.1430001,0.71,1.15,77,14,0.16700001,0.148,0.07700001,0.165,4.0069685,0,nan,0.0,0.0,156,3,0,1,15
549096614,1683118863399777,11010053,423585859,-710872900,6575,-26578,0.536,0.76272124,1.963,2.197,0.71,1.15,77,10,0.1,-0.1,-0.0050000004,0.18,4.0069685,0,nan,0.0,0.0,156,3,0,1,15
550087614,1683118864399777,11010053,423585868,-710872900,6368,-26785,0.448,0.76280296,1.9480001,2.209,0.71,1.15,76,12,0.13900001,0.13700001,0.026,0.10700001,4.0069685,0,nan,0.0,0.0,156,3,0,1,15
551095720,1683118865399778,11010053,423585868,-710872907,6275,-26878,0.492,0.7628825,1.9190001,2.2010002,0.71,1.15,76,14,0.071,-0.014,0.07,0.035,4.0069685,0,nan,0.0,0.0,156,3,0,1,15
552093613,1683118866399779,11010053,423585877,-710872918,5915,-27238,0.48000002,0.7629642,1.9070001,2.2,0.71,1.15,76,11,0.116000004,0.116000004,0.006,0.017,4.0069685,0,nan,0.0,0.0,156,3,0,1,15
553095612,1683118867399780,11010053,423585872,-710872925,5586,-27567,0.42700002,0.76303786,1.8790001,2.1850002,0.74,1.15,76,15,0.108,0.068,0.08400001,0.075,4.0069685,0,nan,0.0,0.0,156,3,0,1,14
554085613,1683118868399780,11010053,423585869,-710872928,5426,-27728,0.397,0.7631122,1.848,2.1460001,0.74,1.15,76,10,0.147,-0.147,0.002,0.035,4.0069685,0,nan,0.0,0.0,156,3,0,1,14
555094649,1683118869399781,11010053,423585853,-710872907,5326,-27828,0.416,0.4898209,1.825,2.095,0.74,1.15,76,14,0.185,0.17300001,-0.067,0.13800001,2.7751052,0,nan,0.0,0.0,156,3,0,1,14
556108612,1683118870399782,11010053,423585861,-710872910,5200,-27953,0.509,0.48993835,1.8000001,2.0670002,0.74,1.15,76,11,0.09900001,0.043,-0.089,-0.029000001,2.7751052,0,nan,0.0,0.0,156,3,0,1,14
557097612,1683118871399783,11010053,423585876,-710872913,5210,-27943,0.60700005,0.49007463,1.8030001,2.055,0.74,1.15,76,12,0.24400002,-0.065000005,0.23600002,0.064,2.7751052,0,nan,0.0,0.0,156,3,0,1,14
558097614,1683118872399783,11010053,423585884,-710872905,5189,-27964,0.44200003,0.4902169,1.8100001,2.069,0.71,1.15,76,9,0.109000005,0.044000003,0.1,0.116000004,2.7751052,0,nan,0.0,0.0,156,3,0,1,15
559096612,1683118873399784,11010053,423585875,-710872910,5208,-27945,0.43400002,0.4903443,1.7990001,2.079,0.71,1.15,76,12,0.124000005,0.019000001,-0.12200001,-0.054,2.7751052,0,nan,0.0,0.0,156,3,0,1,15
560095613,1683118874399785,11010053,423585870,-710872898,5119,-28034,0.52400005,0.4904752,1.802,2.094,0.71,1.15,76,12,0.16800001,0.120000005,-0.117000006,0.004,2.7751052,0,nan,0.0,0.0,156,3,0,1,15
561091615,1683118875399786,11010053,423585867,-710872894,5256,-27897,0.49400002,0.49061152,1.8140001,2.0900002,0.71,1.15,81,13,0.163,-0.07,-0.148,-0.012,2.7751052,0,nan,0.0,0.0,156,3,0,1,15
562092614,1683118876399786,11010053,423585862,-710872884,5226,-27927,0.379,0.49073824,1.817,2.0740001,0.71,1.15,82,12,0.014,-0.014,0.003,0.023000002,2.7751052,0,nan,0.0,0.0,156,3,0,1,15
563094614,1683118877399787,11010053,423585851,-710872858,5138,-28015,0.48600003,0.49087924,1.8270001,2.091,0.71,1.15,82,14,0.14600001,-0.048,-0.13800001,0.083000004,2.7751052,0,nan,0.0,0.0,156,3,0,1,15
564100615,1683118878399788,11010053,423585831,-710872845,5169,-27984,0.42400002,0.49101135,1.8290001,2.065,0.71,1.15,87,10,0.12100001,0.11400001,-0.041,0.08800001,2.7751052,0,nan,0.0,0.0,156,3,0,1,15
565097612,1683118879399789,11010053,423585816,-710872851,5262,-27891,0.573,0.4911665,1.8520001,2.0570002,0.71,1.15,87,12,0.091000006,0.002,0.091000006,0.08400001,2.7751052,0,nan,0.0,0.0,156,3,0,1,15
566107613,1683118880399789,11010053,423585805,-710872843,5307,-27846,0.39100003,0.49130058,1.8770001,2.056,0.71,1.15,88,11,0.071,-0.07,-0.012,0.14,2.7751052,0,nan,0.0,0.0,156,3,0,1,15
567095613,1683118881399790,11010053,423585806,-710872818,5156,-27998,0.505,0.49145156,1.9070001,2.0670002,0.71,1.15,88,12,0.08800001,0.041,0.078,0.141,2.7751052,0,nan,0.0,0.0,156,3,0,1,15
568089614,1683118882399791,11010053,423585804,-710872781,5087,-28066,0.49,0.49161175,1.945,2.0990002,0.75,1.1899999,88,12,0.117000006,-0.11400001,-0.025,0.119,2.7751052,0,nan,0.0,0.0,156,3,0,1,14
569090614,1683118883399792,11010053,423585792,-710872778,4892,-28262,0.48700002,0.7285245,1.9860001,2.1320002,0.75,1.1899999,88,13,0.094000004,0.091000006,0.020000001,0.261,3.3105078,0,nan,0.0,0.0,156,3,0,1,14
570098614,1683118884399792,11010053,423585790,-710872774,4905,-28248,0.65800005,0.7286327,2.019,2.1620002,0.75,1.1899999,88,9,0.257,-0.061000004,0.25,0.11400001,3.3105078,0,nan,0.0,0.0,156,3,0,1,14
571097613,1683118885399793,11010053,423585798,-710872775,4719,-28434,0.632,0.72876483,2.072,2.2240002,0.75,1.1899999,94,11,0.109000005,0.101,0.040000003,0.23300001,3.3105078,0,nan,0.0,0.0,156,3,0,1,14
572096614,1683118886399794,11010053,423585801,-710872782,4658,-28496,0.57000005,0.72889155,2.1060002,2.288,0.75,1.1899999,94,12,0.19500001,-0.15400001,0.119,0.15,3.3105078,0,nan,0.0,0.0,156,3,0,1,14
573097623,1683118887399794,11010053,423585790,-710872771,4605,-28549,0.702,0.72901034,2.135,2.3300002,0.71,1.15,94,12,0.14400001,0.035,-0.14,0.062000003,3.3105078,0,nan,0.0,0.0,156,3,0,1,15
574106227,1683118888399795,11010053,423585779,-710872739,4533,-28621,0.535,0.72911316,2.121,2.3230002,0.71,1.15,94,12,0.16000001,-0.018000001,-0.15900001,0.054,3.3105078,0,nan,0.0,0.0,156,3,0,1,15
575094615,1683118889399796,11010053,423585776,-710872735,4444,-28709,0.518,0.72921497,2.114,2.298,0.74,1.16,94,10,0.060000002,-0.056,-0.019000001,-0.040000003,3.3105078,0,nan,0.0,0.0,156,3,0,1,14
576090619,1683118890399797,11010053,423585771,-710872722,4321,-28832,0.578,0.7293132,2.114,2.295,0.74,1.16,94,11,0.08800001,0.08800001,0.002,0.10300001,3.3105078,0,nan,0.0,0.0,156,3,0,1,14
577098613,1683118891399797,11010053,423585763,-710872719,4489,-28665,0.56100005,0.7294259,2.1390002,2.335,0.74,1.16,94,9,0.034,-0.003,-0.034,-0.10300001,3.3105078,0,nan,0.0,0.0,156,3,0,1,14
578096615,1683118892399798,11010053,423585774,-710872705,4440,-28713,0.63900006,0.72954464,2.164,2.3850002,0.74,1.16,93,11,0.106000006,0.034,-0.101,-0.041,3.3105078,0,nan,0.0,0.0,156,3,0,1,14
579094614,1683118893399799,11010053,423585770,-710872702,4347,-28806,0.47000003,0.72965425,2.183,2.4150002,0.74,1.15,87,10,0.035,-0.035,0.0050000004,0.048,3.3105078,0,nan,0.0,0.0,156,3,0,1,14
580089619,1683118894399800,11010053,423585757,-710872695,4202,-28951,0.74300003,0.72978234,2.24,2.4620001,0.74,1.15,87,13,0.157,-0.087000005,0.13100001,0.061000004,3.3105078,0,nan,0.0,0.0,156,3,0,1,14
581094776,1683118895399800,11010053,423585766,-710872675,3684,-29470,0.70600003,0.7299033,2.292,2.4870002,0.74,1.15,81,10,0.275,0.272,-0.037,0.148,3.3105078,0,nan,0.0,0.0,156,3,0,1,14
582096620,1683118896399801,11010053,423585745,-710872656,3330,-29823,0.514,0.6453899,2.308,2.4850001,0.74,1.15,81,12,0.14500001,-0.108,0.097,0.13900001,2.9659169,0,nan,0.0,0.0,312,3,0,1,14
583097614,1683118897399802,11010053,423585731,-710872693,3557,-29596,0.58400005,0.6455358,2.3270001,2.513,0.71,1.15,82,5,0.164,-0.064,-0.15,-0.097,2.9659169,0,nan,0.0,0.0,156,4,0,1,15
584096614,1683118898399803,11010053,423585724,-710872710,3697,-29456,0.647,0.64565927,2.3170002,2.522,0.71,1.15,82,3,0.45900002,-0.44000003,-0.132,-0.14,2.9659169,0,nan,0.0,0.0,312,4,0,1,15
585097612,1683118899399803,11010053,423585721,-710872729,3796,-29358,0.70600003,0.6457842,2.3130002,2.5170002,0.71,1.15,87,4,0.432,-0.388,-0.19000001,0.023000002,2.9659169,0,nan,0.0,0.0,312,4,0,1,15
586091615,1683118900399804,11010053,423585705,-710872720,3790,-29363,0.697,0.64592606,2.306,2.505,0.71,1.15,87,4,0.172,-0.163,0.055000003,0.069000006,2.9659169,0,nan,0.0,0.0,312,4,0,1,15
587087614,1683118901399805,11010053,423585707,-710872698,3641,-29512,0.68,0.6460561,2.311,2.5210001,0.78,1.31,88,2,0.185,0.17600001,0.057000004,0.117000006,2.9659169,0,nan,0.0,0.0,312,4,0,1,14
588083651,1683118902399806,11010053,423585711,-710872697,3635,-29518,0.49300003,0.64615875,2.3200002,2.536,0.78,1.31,88,4,0.128,-0.128,0.0,0.18200001,2.9659169,0,nan,0.0,0.0,312,4,0,1,14
589084615,1683118903399806,11010053,423585697,-710872677,3484,-29669,0.57500005,0.6462799,2.3370001,2.5440001,0.78,1.31,88,7,0.22100002,0.044000003,-0.216,0.101,2.9659169,0,nan,0.0,0.0,312,4,0,1,14
590087611,1683118904399807,11010053,423585687,-710872668,3258,-29896,0.55200005,0.64640707,2.352,2.5540001,0.78,1.31,88,3,0.13700001,-0.036000002,0.132,0.29200003,2.9659169,0,nan,0.0,0.0,312,4,0,1,14
591095622,1683118905399808,11010053,423585679,-710872653,3022,-30132,0.65500003,0.6465708,2.3760002,2.568,0.78,1.31,99,5,0.148,0.064,0.134,0.192,2.9659169,0,nan,0.0,0.0,312,4,0,1,14
592094613,1683118906399809,11010053,423585672,-710872635,2592,-30562,0.73,0.6467112,2.374,2.552,0.78,1.31,99,5,0.27800003,-0.22900002,-0.158,-0.023000002,2.9659169,0,nan,0.0,0.0,312,4,0,1,14
593087615,1683118907399809,11010053,423585661,-710872667,2787,-30366,0.83800006,0.64686245,2.407,2.5660002,0.71,1.14,98,8,0.29900002,-0.074,-0.29000002,-0.022000002,2.9659169,0,nan,0.0,0.0,468,4,0,1,15
594087614,1683118908399810,11010053,423585656,-710872677,2722,-30431,0.776,0.64701796,2.466,2.614,0.71,1.14,98,7,0.305,-0.215,-0.216,0.07700001,2.9659169,0,nan,0.0,0.0,312,4,0,1,15
595086613,1683118909399811,11010053,423585627,-710872696,2548,-30605,0.68500006,0.64717555,2.506,2.674,0.71,1.14,98,9,0.20300001,-0.143,-0.14400001,0.17600001,2.9659169,0,nan,0.0,0.0,312,4,0,1,15
596093613,1683118910399812,11010053,423585639,-710872712,2459,-30694,0.58100003,0.6473173,2.5430002,2.7020001,0.71,1.14,98,3,0.072000004,0.055000003,0.046000004,0.133,2.9659169,0,nan,0.0,0.0,312,4,0,1,15
597102614,1683118911399812,11010053,423585638,-710872712,2589,-30564,0.72800004,0.64745396,2.5700002,2.7410002,0.71,1.14,98,3,0.039,0.039,0.0,0.003,2.9659169,0,nan,0.0,0.0,312,4,0,1,15
598096852,1683118912399813,11010053,423585632,-710872705,2637,-30517,0.75600004,0.64759445,2.5990002,2.789,0.71,1.14,98,2,0.094000004,0.093,0.017,0.063,2.9659169,0,nan,0.0,0.0,312,4,0,1,15
599095612,1683118913399814,11010053,423585625,-710872696,2825,-30328,0.758,0.6477381,2.64,2.844,0.71,1.14,98,3,0.165,-0.165,-0.0050000004,-0.018000001,2.9659169,0,nan,0.0,0.0,234,4,0,1,15
600092614,1683118914399815,11010053,423585611,-710872667,2996,-30157,0.628,0.64788383,2.65,2.8980002,0.71,1.14,91,3,0.006,-0.001,-0.006,-0.046000004,2.9659169,0,nan,0.0,0.0,390,3,0,1,15
601093613,1683118915399815,11010053,423585590,-710872638,3201,-29953,0.712,0.6480294,2.627,2.9,0.78,1.31,91,5,0.54700005,-0.507,0.20400001,-0.354,2.9659169,0,nan,0.0,0.0,390,3,0,1,14
602084613,1683118916399816,11010053,423585563,-710872599,3293,-29861,0.708,0.6481954,2.664,2.9570003,0.78,1.31,91,8,0.18800001,0.010000001,0.187,-0.102000006,2.9659169,0,nan,0.0,0.0,390,3,0,1,14
603085613,1683118917399817,11010053,423585550,-710872571,3405,-29748,0.735,0.6483645,2.7120001,3.0170002,0.82,1.3199999,91,5,0.157,-0.10300001,-0.119,-0.102000006,2.9659169,0,nan,0.0,0.0,390,3,0,1,13
604085614,1683118918399818,11010053,423585554,-710872568,3215,-29938,0.651,0.64851403,2.7540002,3.0530002,0.82,1.3199999,91,4,0.162,0.018000001,-0.16100001,0.136,2.9659169,0,nan,0.0,0.0,390,3,0,1,13
605087613,1683118919399818,11010053,423585558,-710872550,2933,-30220,0.65400004,0.6486518,2.7400002,3.0240002,0.76,1.15,91,5,0.586,0.569,-0.13900001,-0.134,2.9659169,0,nan,0.0,0.0,390,3,0,1,13
606083613,1683118920399819,11010053,423585553,-710872554,2809,-30344,0.657,0.64878196,2.709,2.9840002,0.76,1.15,91,10,0.102000006,-0.102000006,0.001,0.0050000004,2.9659169,0,nan,0.0,0.0,390,3,0,1,13
607093614,1683118921399820,11010053,423585543,-710872577,3038,-30115,0.453,0.648915,2.6790001,2.907,0.74,1.14,91,11,0.015000001,0.006,0.014,0.056,2.9659169,0,nan,0.0,0.0,390,3,0,1,14
608086613,1683118922399820,11010053,423585539,-710872601,3360,-29794,0.67600006,0.6490371,2.641,2.8360002,0.74,1.14,91,8,0.112,-0.07700001,0.082,-0.036000002,2.9659169,0,nan,0.0,0.0,390,3,0,1,14
609092613,1683118923399821,11010053,423585547,-710872618,3523,-29630,0.50100005,0.6491546,2.6090002,2.7870002,0.74,1.14,92,8,0.042000003,0.012,0.041,-0.009000001,2.9659169,0,nan,0.0,0.0,390,3,0,1,14
610088613,1683118924399822,11010053,423585540,-710872641,3756,-29397,0.568,0.6492921,2.578,2.707,0.74,1.14,92,8,0.054,-0.054,-0.002,0.027,2.9659169,0,nan,0.0,0.0,390,3,0,1,14
611085614,1683118925399823,11010053,423585541,-710872656,3885,-29268,0.629,0.64940995,2.552,2.6360002,0.71999997,1.14,92,9,0.108,-0.057000004,0.09200001,0.068,2.9659169,0,nan,0.0,0.0,390,3,0,1,15
612084615,1683118926399823,11010053,423585537,-710872670,3949,-29204,0.462,0.64951676,2.525,2.594,0.71999997,1.14,92,6,0.116000004,0.053000003,0.104,-0.064,2.9659169,0,nan,0.0,0.0,390,3,0,1,15
613098330,1683118927399824,11010053,423585554,-710872684,3955,-29198,0.698,0.6496454,2.5010002,2.5830002,0.71999997,1.14,92,5,0.39000002,0.27800003,-0.273,-0.18800001,2.9659169,0,nan,0.0,0.0,390,3,0,1,15
614083882,1683118928399825,11010053,423585551,-710872701,4060,-29093,0.763,0.6497948,2.492,2.618,0.71999997,1.14,92,5,0.19500001,-0.172,0.09200001,-0.037,2.9659169,0,nan,0.0,0.0,312,3,0,1,15
615084698,1683118929399826,11010053,423585550,-710872713,3944,-29209,0.49400002,0.64992464,2.4720001,2.653,0.71999997,1.14,92,11,0.066,-0.014,0.064,0.16600001,2.9659169,0,nan,0.0,0.0,468,3,0,1,15
616082615,1683118930399826,11010053,423585550,-710872731,4115,-29039,0.56,0.6500407,2.4420002,2.637,0.71999997,1.14,92,4,0.059000004,0.052,0.028,0.087000005,2.9659169,0,nan,0.0,0.0,468,3,0,1,15
617086620,1683118931399827,11010053,423585545,-710872734,4176,-28977,0.70600003,0.65017736,2.433,2.6650002,0.71999997,1.14,92,5,0.055000003,0.052,-0.017,0.031000001,2.9659169,0,nan,0.0,0.0,312,3,0,1,15
618089622,1683118932399828,11010053,423585535,-710872730,4159,-28995,0.532,0.65031195,2.437,2.676,0.71999997,1.14,92,3,0.05,-0.05,0.004,0.058000002,2.9659169,0,nan,0.0,0.0,312,3,0,1,15
619083613,1683118933399829,11010053,423585540,-710872722,4255,-28898,0.58900005,0.65042293,2.3820002,2.64,0.71999997,1.14,92,4,0.069000006,0.052,-0.045,-0.20300001,2.9659169,0,nan,0.0,0.0,312,3,0,1,15
620089614,1683118934399829,11010053,423585553,-710872706,4205,-28948,0.638,0.65054876,2.3560002,2.663,0.71999997,1.14,91,3,0.126,-0.021000002,0.125,0.097,2.9659169,0,nan,0.0,0.0,312,3,0,1,15
621089615,1683118935399830,11010053,423585528,-710872677,4292,-28862,0.601,0.61865133,2.3560002,2.683,0.71999997,1.14,91,3,0.112,-0.048,0.101,-0.07,2.7326655,0,nan,0.0,0.0,312,3,0,1,15
622088614,1683118936399831,11010053,423585526,-710872672,4449,-28705,0.63500005,0.6187932,2.351,2.729,0.71999997,1.14,91,4,0.135,-0.018000001,0.134,-0.001,2.7326655,0,nan,0.0,0.0,468,3,0,1,15
623092615,1683118937399832,11010053,423585527,-710872682,4723,-28430,0.623,0.6189342,2.374,2.7830002,0.71999997,1.14,91,8,0.119,0.119,0.002,-0.057000004,2.7326655,0,nan,0.0,0.0,468,3,0,1,15
624090613,1683118938399832,11010053,423585523,-710872705,5078,-28075,0.45000002,0.61905956,2.38,2.8260002,0.71999997,1.14,91,5,0.116000004,0.062000003,0.098000005,0.001,2.7326655,0,nan,0.0,0.0,390,3,0,1,15
625085614,1683118939399833,11010053,423585526,-710872707,4986,-28167,0.518,0.61919165,2.365,2.8860002,0.71999997,1.14,91,7,0.287,0.054,0.282,0.065000005,2.7326655,0,nan,0.0,0.0,390,3,0,1,15
626089614,1683118940399834,11010053,423585517,-710872695,4976,-28177,0.73200005,0.6193407,2.371,2.976,0.75,1.1899999,92,4,0.316,-0.21400002,0.23200001,0.054,2.7326655,0,nan,0.0,0.0,390,3,0,1,14
627085628,1683118941399835,11010053,423585527,-710872705,4921,-28232,0.73600006,0.6195025,2.3890002,3.0770001,0.75,1.1899999,92,3,0.132,0.128,-0.032,-0.076000005,2.7326655,0,nan,0.0,0.0,390,3,0,1,14
628085615,1683118942399835,11010053,423585532,-710872708,4929,-28224,0.81100005,0.6196723,2.421,3.18,0.71999997,1.14,92,3,0.179,0.163,-0.075,0.087000005,2.7326655,0,nan,0.0,0.0,390,3,0,1,15
629085140,1683118943399836,11010053,423585538,-710872726,4894,-28260,0.53800005,0.61981666,2.4250002,3.216,0.71999997,1.14,92,6,0.096,-0.029000001,-0.091000006,0.132,2.7326655,0,nan,0.0,0.0,390,3,0,1,15
630082615,1683118944399837,11010053,423585512,-710872721,5269,-27885,0.648,0.6199622,2.426,3.2500002,0.71999997,1.14,92,2,0.155,-0.13100001,0.08400001,-0.042000003,2.7326655,0,nan,0.0,0.0,390,3,0,1,15
631078050,1683118945399838,11010053,423585490,-710872713,5564,-27589,0.81500006,0.6201282,2.457,3.308,0.71999997,1.14,92,6,0.448,-0.22200002,0.39000002,-0.15,2.7326655,0,nan,0.0,0.0,390,3,0,1,15
632076619,1683118946399838,11010053,423585465,-710872710,5787,-27366,0.68100005,0.6202992,2.4950001,3.3660002,0.71999997,1.14,92,3,0.13800001,0.086,-0.108,-0.23900001,2.7326655,0,nan,0.0,0.0,390,3,0,1,15
633085614,1683118947399839,11010053,423585463,-710872728,5765,-27389,0.499,0.62044847,2.525,3.4350002,0.71999997,1.14,92,5,0.17600001,0.069000006,0.162,-0.105000004,2.7326655,0,nan,0.0,0.0,390,3,0,1,15
634082613,1683118948399840,11010053,423585454,-710872747,5863,-27290,0.748,0.62061477,2.536,3.4700003,0.71999997,1.14,92,4,0.079,0.022000002,-0.075,-0.165,2.7326655,0,nan,0.0,0.0,390,3,0,1,15
635084613,1683118949399840,11010053,423585439,-710872750,6067,-27086,0.772,0.62077516,2.5530002,3.5100002,0.71999997,1.14,92,4,0.09,0.07700001,-0.047000002,-0.102000006,2.7326655,0,nan,0.0,0.0,390,3,0,1,15
636079613,1683118950399841,11010053,423585418,-710872742,6439,-26714,0.813,0.62094486,2.5800002,3.571,0.71999997,1.14,92,3,0.34500003,-0.08800001,0.33400002,0.013,2.7326655,0,nan,0.0,0.0,390,3,0,1,15
637092630,1683118951399842,11010053,423585414,-710872740,6679,-26475,0.92300004,0.621145,2.6160002,3.6420002,0.71999997,1.14,92,3,0.275,0.24000001,-0.134,-0.120000005,2.7326655,0,nan,0.0,0.0,390,3,0,1,15
638091613,1683118952399843,11010053,423585418,-710872743,6701,-26452,0.87600005,0.6213169,2.6390002,3.6840003,0.84,1.23,92,3,0.096,-0.081,0.051000003,0.009000001,2.7326655,0,nan,0.0,0.0,390,3,0,1,14
639091646,1683118953399843,11010053,423585411,-710872735,6829,-26325,0.785,0.62149286,2.6420002,3.6950002,0.71999997,1.31,92,4,0.075,0.022000002,0.072000004,0.147,2.7326655,0,nan,0.0,0.0,546,3,0,1,14
640084812,1683118954399844,11010053,423585408,-710872731,6734,-26419,0.365,0.6216276,2.6260002,3.6820002,0.71999997,1.31,92,5,0.113000005,-0.026,-0.11000001,-0.015000001,2.7326655,0,nan,0.0,0.0,390,3,0,1,14
641080130,1683118955399845,11010053,423585396,-710872725,6984,-26169,0.47400004,0.6217795,2.608,3.69,0.76,1.14,92,6,0.066,-0.066,-0.009000001,0.058000002,2.7326655,0,nan,0.0,0.0,546,3,0,1,14
642089614,1683118956399846,11010053,423585401,-710872718,7217,-25936,0.679,0.6219025,2.5630002,3.6280003,0.71999997,1.14,92,3,0.14400001,-0.051000003,0.135,-0.014,2.7326655,0,nan,0.0,0.0,312,3,0,1,15
643092621,1683118957399846,11010053,423585406,-710872706,6973,-26180,0.523,0.6220334,2.5300002,3.5870001,0.71999997,1.14,92,5,0.060000002,-0.047000002,-0.037,-0.039,2.7326655,0,nan,0.0,0.0,312,3,0,1,15
644092613,1683118958399847,11010053,423585410,-710872723,7155,-25998,0.689,0.62217146,2.519,3.5830002,0.71999997,1.14,92,8,0.12900001,0.037,-0.124000005,-0.040000003,2.7326655,0,nan,0.0,0.0,234,3,0,1,15
645082614,1683118959399848,11010053,423585435,-710872723,7114,-26040,0.60700005,0.6223125,2.503,3.607,0.71999997,1.14,92,10,0.117000006,0.089,-0.076000005,-0.002,2.7326655,0,nan,0.0,0.0,234,3,0,1,15
646093615,1683118960399849,11010053,423585459,-710872717,6955,-26199,0.63900006,0.62244564,2.4720001,3.6080003,0.71999997,1.14,91,6,0.112,-0.101,0.049000002,-0.12200001,2.7326655,0,nan,0.0,0.0,234,3,0,1,15
647096619,1683118961399849,11010053,423585477,-710872711,6728,-26425,0.388,0.6225619,2.4380002,3.581,0.71999997,1.14,91,4,0.041,0.020000001,0.036000002,-0.025,2.7326655,0,nan,0.0,0.0,234,3,0,1,15
648088613,1683118962399850,11010053,423585481,-710872696,6633,-26520,0.508,0.6226827,2.404,3.5230002,0.72999996,1.14,88,6,0.087000005,0.011000001,0.086,-0.027,2.7326655,0,nan,0.0,0.0,234,3,0,1,14
649089614,1683118963399851,11010053,423585486,-710872683,6344,-26809,0.48400003,0.62279505,2.365,3.443,0.71999997,1.14,88,4,0.072000004,0.006,0.071,-0.041,2.7326655,0,nan,0.0,0.0,234,3,0,1,15
650084613,1683118964399852,11010053,423585508,-710872668,5878,-27276,0.526,0.6229186,2.3170002,3.351,0.84,1.22,88,6,0.081,-0.030000001,0.076000005,-0.13800001,2.7326655,0,nan,0.0,0.0,234,3,0,1,14
651094309,1683118965399852,11010053,423585525,-710872669,5634,-27519,0.57600003,0.6230387,2.288,3.1950002,0.84,1.22,88,3,0.039,0.036000002,-0.015000001,-0.001,2.7326655,0,nan,0.0,0.0,234,3,0,1,14
652096613,1683118966399853,11010053,423585534,-710872666,5419,-27735,0.4,0.6231542,2.256,3.1030002,0.84,1.22,88,4,0.085,0.082,-0.021000002,-0.035,2.7326655,0,nan,0.0,0.0,234,3,0,1,14
653088612,1683118967399854,11010053,423585526,-710872645,5225,-27928,0.58900005,0.6232656,2.213,3.0070002,0.84,1.22,88,2,0.11800001,0.10700001,-0.048,0.086,2.7326655,0,nan,0.0,0.0,234,3,0,1,14
654088612,1683118968399855,11010053,423585527,-710872639,5073,-28080,0.586,0.6233824,2.1880002,2.9380002,0.84,1.22,88,4,0.08400001,0.083000004,-0.013,0.018000001,2.7326655,0,nan,0.0,0.0,234,3,0,1,14
655099612,1683118969399855,11010053,423585513,-710872629,5265,-27888,0.78900003,0.62352896,2.1820002,2.901,0.71999997,1.14,88,4,0.076000005,-0.065000005,0.039,-0.036000002,2.7326655,0,nan,0.0,0.0,234,3,0,1,15
656098615,1683118970399856,11010053,423585519,-710872637,5314,-27839,0.388,0.6728509,2.2,2.9210002,0.71999997,1.14,88,3,0.036000002,0.025,0.026,-0.030000001,3.9798942,0,nan,0.0,0.0,234,3,0,1,15
657098613,1683118971399857,11010053,423585525,-710872631,5181,-27972,0.632,0.67296296,2.206,2.9320002,0.71999997,1.14,88,3,0.108,-0.054,0.093,-0.05,3.9798942,0,nan,0.0,0.0,234,3,0,1,15
658087613,1683118972399858,11010053,423585521,-710872611,5087,-28066,0.64000005,0.6730942,2.209,2.9390001,0.71999997,1.14,88,6,0.15200001,-0.136,0.068,0.07300001,3.9798942,0,nan,0.0,0.0,234,3,0,1,15
659093614,1683118973399858,11010053,423585519,-710872596,5140,-28013,0.40500003,0.6732161,2.204,2.9390001,0.71999997,1.14,88,2,0.030000001,-0.014,-0.027,0.025,3.9798942,0,nan,0.0,0.0,234,3,0,1,15
