timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
569353491,5.037213,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
569853492,5.0146546,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
570353492,5.0562468,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
570863495,5.0378175,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
571363532,5.028351,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
571863493,5.050003,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
572364085,5.045471,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
572853495,5.029559,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
573353492,5.0463777,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
573853492,5.0562468,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
574363496,5.0159636,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
574863493,5.050003,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
575363491,5.0408387,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
575863492,5.0161653,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
576353495,5.052118,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
576853734,5.053125,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
577353492,5.0179777,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
577863758,5.0494995,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
578363532,5.030365,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
578863492,5.029962,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
579363492,5.0562468,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
579853492,5.0443635,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
580353492,5.036206,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
580853492,5.0385222,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
581363530,5.064404,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
581863783,5.040436,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
582363913,5.0304656,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
582863708,5.0342927,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
583354301,5.0422482,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
583853715,5.049298,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
584353576,5.0353,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
584863525,5.055542,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
585363493,5.0494995,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
585863492,5.0544343,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
586363493,5.0184813,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
586853492,5.049197,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
587353492,5.0443635,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
587863743,5.040335,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
588363496,5.0498013,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
588863493,5.054333,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
589363542,5.047989,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
589863495,5.0341916,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
590353492,5.053427,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
590853492,5.0399323,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
591353492,5.0554414,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
591863517,5.047586,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
592363492,5.05242,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
592863493,5.037918,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
593363492,5.0487943,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
593853492,5.049399,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
594353856,5.0515137,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
594853580,5.0519166,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
595363495,5.0474854,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
595863492,5.036206,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
596363493,5.0345945,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
596863492,5.0518155,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
597353492,5.0488954,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
597853492,5.0478883,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
598353492,5.0328827,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
598863496,5.05242,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
599363493,5.0508084,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
599863492,5.0290556,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
600363492,5.0515137,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
600853495,5.0304656,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
601353493,5.027545,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
601853493,5.0497007,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
602363508,5.053125,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
602863491,5.0486937,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
603363518,5.029761,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
603863523,5.0542326,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
604353492,5.0554414,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
604853492,5.040033,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
605363858,5.045169,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
605863495,5.050607,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
606363831,5.0370116,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
606863501,5.047989,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
607363523,5.050607,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
607853492,5.0508084,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
608353492,5.036911,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
608853492,5.0563474,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
609363496,5.050708,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
609863492,5.041644,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
610363491,5.0341916,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
610863500,5.0494995,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
611353492,5.0573545,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
611854050,5.0349975,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
612353492,5.0499024,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
612863497,5.05242,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
613363492,5.033688,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
613863492,5.0515137,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
614363492,5.053427,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
614853491,5.0276456,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
615353500,5.0446653,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
615853491,5.0519166,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
616363497,5.0407376,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
616863495,5.052118,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
617363594,5.0301633,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
617863495,5.055139,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
618353494,5.0358033,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
618853491,5.056549,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
619353492,5.0512114,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
619863495,5.0378175,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
620363492,5.045572,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
620863492,5.03248,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
621363505,5.041846,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
621853542,5.047787,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
622353492,5.0335875,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
622863847,5.0409393,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
623363496,5.048593,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
623863934,5.0325804,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
624363573,5.0595703,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
624863517,5.0512114,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
625353492,5.034091,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
625853492,5.0370116,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
626353492,5.0443635,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
626863496,5.051715,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
627363492,5.0380187,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
627863493,5.0488954,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
628363505,5.0466795,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
628853513,5.0482907,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
629353904,5.0335875,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
629853566,5.0490966,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
630363512,5.0552397,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
630863507,5.0419464,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
631363493,5.056952,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
631863491,5.0518155,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
632353492,5.0387235,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
632853493,5.056851,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
633353492,5.050305,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
633863495,5.03963,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
634363492,5.030365,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
634863492,5.044162,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
635363492,5.0496,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
635853985,5.046176,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
636353492,5.0505066,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
636853492,5.054132,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
637363495,5.0536284,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
637863492,5.05242,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
638363492,5.036911,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
638863515,5.054333,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
639353492,5.0550385,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
639853501,5.029559,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
640363519,5.0470824,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
640863495,5.0511107,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
641363619,5.034695,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
641863498,5.0388246,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
642363511,5.0378175,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
642853516,5.045773,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
643353508,4.9979367,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
643853494,5.05242,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
644363496,5.048392,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
644863506,5.0391264,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
645363491,5.037112,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
645863504,5.0499024,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
646353492,5.050607,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
646853693,5.03248,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
647353509,5.0442624,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
647863780,5.014856,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
648363496,5.0273438,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
648863496,5.04386,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
649363496,5.0197906,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
649853492,5.0318756,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
650353520,5.04386,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
650853492,5.0233154,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
651363498,5.033487,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
651863538,5.0474854,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
652363537,5.015863,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
652863528,5.0301633,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
653353825,5.0480895,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
653853495,5.041846,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
654353492,5.012338,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
654863510,5.0463777,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
655363503,5.0409393,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
655863507,5.03963,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
656363493,5.030365,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
656853515,5.0219054,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
657353496,5.0380187,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
657853492,5.0322785,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
658363495,5.03822,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
658863491,5.043457,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
659363508,5.0310698,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
659864340,5.031372,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
660353556,5.044162,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
660853492,5.028351,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
661353812,5.0014615,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
661863804,5.0442624,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
662363681,5.044867,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
662863633,5.028351,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
663363628,5.042047,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
663853493,5.0194883,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
664353636,5.026135,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
664853494,5.043457,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
665363692,5.0474854,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
665863527,5.0413423,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
666364050,5.0519166,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
666863561,5.0494995,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
667353495,5.013144,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
667853492,5.03248,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
668353492,5.0478883,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
668863495,5.0147552,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
669363492,5.035904,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
669863544,5.0484924,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
670363492,5.0550385,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
670853494,5.052722,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
671353492,5.05101,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
671853492,5.049298,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
672363495,5.0325804,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
672864173,5.0501037,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
673363491,5.0276456,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
673863491,5.0391264,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
674353491,5.0505066,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
674853493,5.027142,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
675353493,5.0341916,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
675863496,5.0356016,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
676363491,5.059268,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
676863492,5.052118,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
677363601,5.0353,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
677853492,5.050607,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
678353535,5.051715,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
678853492,5.03822,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
679364211,5.0494995,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
679863491,5.0649076,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
680363492,5.052118,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
680853492,5.0609803,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
681353492,5.0395293,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
681853492,5.053326,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
682353493,5.045773,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
682863497,5.0494995,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
683363518,5.0207977,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
683863517,5.0147552,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
684363493,5.0498013,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
684853492,5.052722,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
685353492,5.027142,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
685853953,5.049399,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
686363507,5.0584626,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
686863492,5.0470824,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
687363491,5.0539308,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
687863492,5.0563474,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
688353493,5.016064,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
688853500,5.049298,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
689353495,5.0532255,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
689863495,5.04386,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
690363493,5.048593,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
690863492,5.0488954,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
691363492,5.053326,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
691853492,5.0526214,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
692354497,5.0484924,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
692853492,5.061282,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
693363495,5.0472836,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
693863493,5.0462766,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
694363574,5.0456724,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
694863556,5.0296597,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
695353492,5.0515137,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
695853492,5.0277467,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
696353506,5.048392,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
696863495,5.051413,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
