timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
703163739,703034639,0.12726015,0.10419587,0.007157494,1,0,0,0,0,0,0,0,0,0,0
704169131,704037638,0.10476975,0.0914243,0.010540574,1,0,0,0,0,0,0,0,0,0,0
705164510,705038637,0.100313604,0.08639719,0.010391884,1,0,0,0,0,0,0,0,0,0,0
706159853,706029990,0.11596024,0.06664301,0.013493386,1,0,0,0,0,0,0,0,0,0,0
707175149,707045637,0.123236254,0.069493376,0.012023048,1,0,0,0,0,0,0,0,0,0,0
708160608,708027636,0.123455256,0.05118162,0.006860797,1,0,0,0,0,0,0,0,0,0,0
709165933,709033637,0.13348699,0.044916775,0.004454894,1,0,0,0,0,0,0,0,0,0,0
710151516,710025637,0.13137078,0.04216815,0.0074524055,1,0,0,0,0,0,0,0,0,0,0
711166695,711037643,0.11338145,0.03807729,0.00068146514,1,0,0,0,0,0,0,0,0,0,0
712162152,712030981,0.08262745,0.0531238,0.026315182,1,0,0,0,0,0,0,0,0,0,0
713167461,713034706,0.05470422,0.047978424,0.040935155,0,0,0,0,0,0,0,0,0,0,0
714152865,714028276,0.052657507,0.028396765,0.036199983,0,0,0,0,0,0,1,0,0,0,0
715168535,715035653,0.071500346,0.029761478,0.018812167,0,0,0,0,0,0,0,0,0,0,0
716163516,716031638,0.07488104,0.017192582,0.014083601,0,0,0,0,0,0,0,0,0,0,0
717178815,717046643,0.06455762,0.0015879299,0.020538442,0,0,0,0,0,0,0,0,0,0,0
718164253,718038637,0.07128596,0.0061094807,0.017272145,0,0,0,0,0,0,0,0,0,0,0
719149758,719023637,0.065468386,0.007454034,0.017525965,0,0,0,0,0,0,0,0,0,0,0
720165281,720037639,0.05605694,0.0244778,0.023830054,0,0,0,0,0,0,1,0,0,0,0
721160309,721030638,0.059519596,0.022065977,0.016347172,0,0,0,0,0,0,0,0,0,0,0
722165704,722037637,0.07721689,0.024666227,0.0067532677,0,0,0,0,0,0,0,0,0,0,0
723170981,723038638,0.03789733,0.017537467,0.032605976,0,0,0,0,0,0,1,0,0,0,0
724176389,724043663,0.04654234,0.028294867,0.023883205,0,0,0,0,0,0,0,0,0,0,0
725161749,725036920,0.028336763,0.03442563,0.04919893,0,0,0,0,0,0,0,0,0,0,0
726167112,726038638,0.046619445,0.04941697,0.037884522,0,0,0,0,0,0,0,0,0,0,0
727172450,727046636,0.054828428,0.059179775,0.04846112,0,0,0,0,0,0,0,0,0,0,0
728167914,728038637,0.055003304,0.05702043,0.048608925,0,0,0,0,0,0,0,0,0,0,0
729173686,729045639,0.060969193,0.051226735,0.045320198,0,0,0,0,0,0,0,0,0,0,0
730168508,730038643,0.08822977,0.04638664,0.04161374,0,0,0,0,0,0,0,0,0,0,0
731173853,731039637,0.12892865,0.055826318,0.035807744,0,0,0,0,0,0,0,0,0,0,0
732159267,732029638,0.14319171,0.051916394,0.037282493,0,0,0,0,0,0,0,0,0,0,0
733124837,732997638,0.14930278,0.041756745,0.023037922,0,0,0,0,0,0,0,0,0,0,0
734130147,734001643,0.16164277,0.055361535,0.009549576,1,0,0,0,0,0,0,0,0,0,0
735125497,734992637,0.16615506,0.079188175,0.010347179,1,0,0,0,0,0,0,0,0,0,0
