timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
1008363244,1008335707,-1.9332405,-1.9583219,18.295067,1.0
1009323730,1009291802,1.9981108,2.024015,18.295067,1.0
1010353882,1010327171,-1.9332405,-1.9583248,18.295067,1.0
1011369138,1011342579,1.1898912,1.2053291,18.295067,1.0
1012369402,1012338325,3.1900377,3.2314036,18.295067,1.0
1013374678,1013347196,2.5630233,2.596266,18.295067,1.0
1014350090,1014342787,1.9981139,2.0240173,18.295067,1.0
1015365317,1015310033,1.9981139,2.0240252,18.295067,1.0
1016365650,1016334248,-2.5127723,-2.5453553,18.295067,1.0
1017251448,1017224485,1.1898912,1.2053269,18.295067,1.0
1018331372,1018299250,1.998117,2.02402,18.295067,1.0
1019346598,1019314684,1.3896636,1.4076916,18.295067,1.0
1020361826,1020304091,-2.5127747,-2.5453713,18.295067,1.0
1021088415,1021055778,1.3896636,1.407691,18.295067,1.0
1022367395,1022334769,-1.48035,-1.499546,18.295067,1.0
1023357741,1023330465,1.1898912,1.2053412,18.295067,1.0
1024343109,1024210714,1.189886,1.2053255,18.295067,1.0
1025333488,1025301876,-1.48035,-1.4995601,18.295067,1.0
1026348681,1026317539,-0.36075184,-0.365433,18.295067,1.0
1027324122,1027290203,1.189886,1.2053268,18.295067,1.0
1028329366,1028216620,1.9981108,2.0240262,18.295067,1.0
1029369480,1029337596,-0.36075184,-0.36543164,18.295067,1.0
1030344931,1030313557,-2.062218,-2.0889597,18.295067,1.0
1031335242,1031302506,1.9981108,2.0240207,18.295067,1.0
1032310665,1032278297,-0.36075184,-0.36544505,18.295067,1.0
1033325900,1033300462,1.9981139,2.0243955,18.39277,1.0
1034316234,1034289709,3.024185,3.0634522,18.295067,1.0
1035356386,1035267822,-1.6966268,-1.7188532,18.360203,1.0
1036321808,1036294283,1.9981139,2.024054,18.295067,1.0
1037337041,1037309826,2.563021,2.596339,18.295067,1.0
1038312507,1038268588,2.4604375,2.4923704,18.295067,1.0
1039327688,1039308003,3.7813942,3.8303974,18.295067,1.0
1040318186,1040290548,4.1079874,4.160518,18.197363,1.0
1041358153,1041325588,1.3896636,1.4074239,18.197363,1.0
1042348502,1042321283,1.1898912,1.2051171,18.197363,1.0
1043348807,1043316904,3.498235,3.5429628,18.197363,1.0
1044339147,1044312643,1.9981139,2.0236757,18.197363,1.0
1045354414,1045347879,4.9603853,5.0237994,18.197363,1.0
1046344727,1046317256,4.4104624,4.4661636,18.099659,1.0
1047345031,1047299693,3.7813942,3.82912,18.099659,1.0
1048335382,1048310856,3.2959745,3.3373256,18.067091,1.0
1049271142,1049238657,4.044779,4.0949984,18.001953,1.0
1050340965,1050258729,4.6010804,4.6582136,18.001953,1.0
1051316389,1051289654,4.9603853,5.0211544,17.90425,1.0
1052331622,1052298761,3.7813942,3.8277018,17.90425,1.0
1053321998,1053294460,3.423788,3.4657445,17.90425,1.0
1054362087,1054329774,2.4604375,2.4905508,17.90425,1.0
1055352441,1055325363,1.9981139,2.0226102,17.90425,1.0
1056327865,1056294794,-1.48035,-1.4984468,17.884708,1.0
1057367983,1057336647,1.9981108,2.0222685,17.806545,1.0
1058318514,1058286147,-1.48035,-1.4982463,17.806545,1.0
1059348708,1059321454,-1.0773991,-1.0904247,17.806545,1.0
1060349014,1060317353,1.3896636,1.406459,17.806545,1.0
1061364231,1061332858,1.9981108,2.0222406,17.806545,1.0
1062274958,1062242811,1.9981108,2.022248,17.806545,1.0
1063369820,1063337451,1.9981108,2.022222,17.806545,1.0
1064345268,1064300474,0.7463005,0.7553188,17.806545,1.0
1065335599,1065299562,1.1898912,1.2042565,17.806545,1.0
1066286145,1066259163,-1.0773991,-1.0902416,17.708841,1.0
1067341195,1067314196,1.9981139,2.0219457,17.708841,1.0
1068356435,1068329912,-2.5127747,-2.5427377,17.708841,1.0
1069331894,1069299062,-2.5127723,-2.5427027,17.708841,1.0
1070347152,1070314513,-1.48035,-1.497985,17.708841,1.0
1071377278,1071349821,1.9981139,2.0219219,17.708841,1.0
1072337775,1072305901,1.3896636,1.4062269,17.708841,1.0
1073367945,1073341001,1.9981139,2.0219202,17.708841,1.0
1074368288,1074314602,0.7463005,0.75519073,17.708841,1.0
1075358623,1075325736,1.3896636,1.4062189,17.708841,1.0
1076254421,1076222519,1.9981108,2.0215812,17.611137,1.0
1077364225,1077336979,3.7813942,3.8264563,17.708841,1.0
1078260057,1078227136,3.498235,3.5392878,17.611137,1.0
1079354932,1079308341,1.9981139,2.0215755,17.611137,1.0
1080330338,1080297485,-1.48035,-1.497729,17.611137,1.0
1081320701,1081293264,-1.0773991,-1.090069,17.611137,1.0
1082360829,1082226287,1.9981139,2.02155,17.611137,1.0
1083376077,1083343965,-1.48035,-1.4977323,17.611137,1.0
1084366471,1084270387,2.5630233,2.5931125,17.611137,1.0
1085341879,1085308982,-0.36075184,-0.36498666,17.611137,1.0
1086332269,1086304816,-1.0773991,-1.0900489,17.611137,1.0
1087372384,1087339799,-1.48035,-1.4977287,17.611137,1.0
1088362763,1088335501,3.423788,3.4639807,17.611137,1.0
1089323270,1089291865,3.498235,3.539291,17.611137,1.0
1090378315,1090346964,1.3896636,1.4059715,17.611137,1.0
1091343845,1091316461,-1.9332405,-1.9559127,17.611137,1.0
1092319238,1092292184,-1.0773991,-1.0900418,17.611137,1.0
1093279774,1093248371,1.389659,1.4059839,17.611137,1.0
1094349745,1094323194,1.1898912,1.2038627,17.611137,1.0
1095325187,1095285977,-1.0773991,-1.0900477,17.611137,1.0
1096315589,1096288297,1.1898912,1.2038598,17.611137,1.0
1097370632,1097341166,0.7463005,0.755062,17.611137,1.0
1098331169,1098299595,1.9981108,2.0215812,17.611137,1.0
1099281701,1099248964,-1.48035,-1.4977382,17.611137,1.0
1100376588,1100343688,1.9981108,2.0215554,17.611137,1.0
1101352051,1101319683,-0.36075184,-0.36498693,17.611137,1.0
1102302593,1102275856,1.9981139,2.0212886,17.53786,1.0
1103317856,1103241842,3.7813942,3.8251078,17.513433,1.0
1104333110,1104300243,3.1900377,3.2269423,17.513433,1.0
1105323494,1105302608,3.7813942,3.8251615,17.513433,1.0
1106323853,1106291690,3.1900377,3.2268906,17.513433,1.0
1107259486,1107228093,4.044779,4.0916576,17.513433,1.0
1108369308,1108342579,4.9603853,5.016986,17.41573,1.0
1109319866,1109292317,4.9603853,5.0168633,17.41573,1.0
1110374925,1110347657,5.21364,5.2729654,17.41573,1.0
1111335443,1111303851,4.9603868,5.0170383,17.41573,1.0
1112325827,1112292979,4.9603868,5.016089,17.318026,1.0
1113341092,1113308514,6.0805616,6.1487646,17.318026,1.0
1114251850,1114225114,6.724463,6.7989464,17.220322,1.0
1115292010,1115260654,6.4105997,6.481059,17.220322,1.0
1116362029,1116335482,7.0973,7.174949,17.122618,1.0
1117377288,1117344428,7.169541,7.2464967,17.024914,1.0
1118327863,1118261001,9.570663,9.672637,16.976063,1.0
1119343135,1119235754,11.299129,11.419346,16.90767,1.0
1120328580,1120294057,11.299129,11.41776,16.731802,1.0
1121358774,1121326426,12.755876,12.887384,16.536394,1.0
1122334239,1122302367,12.996011,13.127373,16.340986,1.0
1123364419,1123357459,12.593243,12.717375,16.145578,1.0
1124324948,1124287431,12.38695,12.50536,15.9501705,1.0
1125325292,1125293415,13.153663,13.276755,15.754763,1.0
1126340658,1126335328,13.766235,13.891552,15.559355,1.0
1127355881,1127324490,13.463434,13.5821905,15.363947,1.0
1128331316,1128297601,13.3866625,13.50103,15.168539,1.0
1129291880,1129179814,12.593243,12.695798,14.948706,1.0
1130257365,1130230680,12.593244,12.693397,14.777723,1.0
1131377157,1131344780,12.177163,12.26809,14.4846115,1.0
1132367627,1132340551,11.855523,11.942638,14.386908,1.0
1133343028,1133316262,12.282503,12.369076,14.1915,1.0
1134358312,1134331794,11.068743,11.143833,13.996092,1.0
1135229265,1135200074,11.450145,11.526606,13.898388,1.0
1136324220,1136296949,11.746352,11.821436,13.70298,1.0
1137324570,1137292653,12.006693,12.080464,13.507571,1.0
1138339829,1138308248,11.2991295,11.367161,13.409868,1.0
1139355147,1139323735,11.207543,11.27256,13.21446,1.0
1140345522,1140312695,11.83377,11.900381,13.116757,1.0
1141335954,1141308455,11.412578,11.472805,12.921349,1.0
1142336284,1142304138,10.737901,10.793216,12.823645,1.0
1143326699,1143207575,10.346851,10.398739,12.725941,1.0
1144341989,1144315458,9.966316,10.013658,12.530533,1.0
1145237861,1145205689,10.5441885,10.592828,12.432829,1.0
1146332784,1146313581,10.67372,10.72049,12.335125,1.0
1147323166,1147295876,10.951732,10.997748,12.237421,1.0
1148283718,1148256447,11.299129,11.344623,12.139717,1.0
1149353771,1149346693,9.8362,9.874703,12.042013,1.0
1150329235,1150296414,9.624356,9.660747,11.944308,1.0
1151354506,1151291999,9.836202,9.871639,11.846604,1.0
1152320010,1152287651,9.297545,9.329921,11.7489,1.0
1153335309,1153303240,8.363848,8.391193,11.6511965,1.0
1154350607,1154255626,8.843029,8.870187,11.553493,1.0
1155350975,1155308154,8.920389,8.945938,11.455789,1.0
1156356325,1156323683,8.725701,8.749506,11.455789,1.0
1157331801,1157299685,10.043577,10.068012,11.358085,1.0
1158307292,1158275481,9.940429,9.963531,11.358085,1.0
1159178251,1159145862,9.186025,9.205428,11.260381,1.0
1160352842,1160326291,10.22158,10.242027,11.260381,1.0
1161368117,1161335240,10.5441885,10.562114,11.162677,1.0
1162239087,1162212280,10.094755,10.111763,11.162677,1.0
1163358903,1163313654,9.297545,9.312681,11.162677,1.0
1164374202,1164342072,8.958821,8.970964,11.064973,1.0
1165349738,1165324537,9.570663,9.583066,11.064973,1.0
1166340106,1166313666,10.59295,10.605461,11.064973,1.0
1167315595,1167282939,10.145676,10.157269,11.064973,1.0
1168330897,1168311769,10.511559,10.523647,11.032405,1.0
1169321338,1169294277,10.346851,10.356845,10.967269,1.0
1170376446,1170349881,10.094755,10.10386,10.967269,1.0
1171351941,1171299497,9.570663,9.578904,10.967269,1.0
1172342350,1172315084,9.435092,9.442294,10.967269,1.0
1173342732,1173310870,9.8362,9.841075,10.869565,1.0
1174318236,1174286858,10.5441885,10.54973,10.869565,1.0
1175323561,1175295870,11.068743,11.074452,10.869565,1.0
1176323938,1176291782,11.299129,11.305393,10.869565,1.0
1177339238,1177307231,11.83377,11.840264,10.869565,1.0
1178369481,1178342430,12.177163,12.1839695,10.869565,1.0
1179369886,1179338203,12.345279,12.350562,10.771861,1.0
1180161206,1180037243,12.695132,12.700482,10.771861,1.0
1181335770,1181303867,11.833768,11.837716,10.71324,1.0
1182351081,1182325753,12.177163,12.180355,10.674157,1.0
1183336528,1183309593,11.299129,11.300216,10.576453,0.99
1184336952,1184305276,10.145675,10.146814,10.576453,1.0
1185352223,1185347260,8.725701,8.725943,10.478749,1.0
1186342645,1186309779,8.843029,8.843477,10.439669,1.0
1187357954,1187325239,8.725701,8.725103,10.381045,1.0
1188348380,1188321064,8.113653,8.112946,10.381045,1.0
1189323878,1189297095,7.276556,7.2743735,10.283341,1.0
1190364073,1190332183,8.113653,8.111094,10.283341,1.0
1191339569,1191308177,8.113653,8.109769,10.185637,1.0
1192369819,1192336932,8.958819,8.954892,10.185637,1.0
1193345341,1193312673,8.486182,8.480725,10.087934,1.0
1194375555,1194348012,8.576784,8.571311,10.087934,1.0
1195361008,1195330660,8.725701,8.720061,10.087934,1.0
1196366370,1196339322,7.789617,7.783499,9.99023,1.0
1197341867,1197315362,8.725701,8.718979,9.99023,1.0
1198317363,1198284779,8.486182,8.479406,9.99023,1.0
1199347612,1199320081,9.8362,9.828313,9.99023,1.0
1200348023,1200315872,10.346851,10.336703,9.892526,1.0
1201323498,1201291604,10.145676,10.13555,9.892526,1.0
1202353746,1202327015,9.966315,9.956606,9.892526,1.0
1203329248,1203296410,9.730857,9.719886,9.794822,1.0
1204369449,1204338276,8.239702,8.229421,9.697118,1.0
1205334994,1205307707,8.725701,8.714537,9.697118,1.0
1206375197,1206343052,9.516666,9.504631,9.697118,1.0
1207350728,1207319054,9.516666,9.5033865,9.599414,1.0
1208326199,1208295119,8.725701,8.713887,9.599414,1.0
1209331561,1209303889,9.016158,9.003984,9.599414,1.0
1210346885,1210319329,9.016158,9.003543,9.599414,1.0
1211322385,1211293138,9.8362,9.820499,9.50171,1.0
1212377541,1212350705,9.297545,9.282339,9.50171,1.0
1213353049,1213320241,9.186025,9.170502,9.50171,1.0
1214328522,1214302716,9.157932,9.142422,9.50171,1.0
1215358774,1215331481,9.297545,9.281496,9.50171,1.0
1216334277,1216307549,9.157934,9.140423,9.404006,1.0
1217125632,1217081751,8.725701,8.708677,9.404006,1.0
1218350022,1218318907,8.725701,8.708308,9.404006,1.0
1219340454,1219334233,9.297545,9.27924,9.404006,1.0
1220370671,1220343200,8.725701,8.708498,9.404006,1.0
1221196883,1221193878,9.8362,9.816605,9.404006,1.0
1222346566,1222314930,8.606775,8.588815,9.404006,1.0
1223376840,1223350010,8.576784,8.558468,9.404006,1.0
1224352318,1224319471,7.7231784,7.7065306,9.404006,1.0
1225327825,1225295524,7.9856186,7.9675436,9.345385,1.0
1226343171,1226310882,8.843031,8.8225765,9.325843,1.0
1227373420,1227346455,8.425236,8.405885,9.355154,1.0
1228373784,1228345412,8.425236,8.405546,9.306302,1.0
1229364235,1229331331,7.9856167,7.967027,9.306302,1.0
1230339722,1230307409,7.588557,7.5710692,9.306302,1.0
1231369975,1231342680,8.113653,8.095034,9.306302,1.0
1232345481,1232318722,7.622434,7.605006,9.306302,1.0
1233345873,1233261729,7.6785665,7.6598134,9.208598,1.0
1234336304,1234303682,7.9856167,7.9659495,9.208598,1.0
1235366558,1235339096,7.622436,7.603464,9.208598,1.0
1236327194,1236295057,8.725701,8.704083,9.208598,1.0
1237317565,1237290749,9.016159,8.994018,9.208598,1.0
1238357777,1238326111,7.9856186,7.9644837,9.110894,1.0
1239373096,1239368093,8.113653,8.0922,9.110894,1.0
1240363563,1240330904,8.606775,8.58367,9.110894,1.0
1241274334,1241247643,8.725701,8.702381,9.110894,1.0
1242354401,1242322442,6.8760233,6.8568177,9.01319,1.0
1243329866,1243298297,7.588557,7.5675497,9.01319,1.0
1244320324,1244287348,8.486182,8.462814,9.01319,1.0
1245360506,1245329405,9.186025,9.161102,9.01319,1.0
1246350944,1246318547,8.113653,8.091154,8.915486,1.0
1247326449,1247294522,6.8760233,6.857191,8.915486,1.0
1248356703,1248329881,7.276558,7.256928,8.915486,1.0
1249267509,1249240010,8.113653,8.091529,8.915486,1.0
1250357487,1250314639,8.725701,8.700288,8.817782,1.0
1251362852,1251330066,9.730855,9.702635,8.817782,1.0
1252338353,1252306254,8.843031,8.817892,8.817782,1.0
1253313861,1253282135,10.641485,10.611839,8.817782,1.0
1254369026,1254337455,11.920545,11.885071,8.720078,1.0
1255359433,1255326505,11.65828,11.623093,8.720078,1.0
1256334941,1256302554,11.920545,11.88423,8.720078,1.0
1257365198,1257337910,10.592949,10.560286,8.622375,1.0
1258285994,1258254603,10.043576,10.014193,8.622375,1.0
1259356019,1259322967,10.445986,10.415824,8.622375,1.0
1260356415,1260321956,11.299129,11.265438,8.597949,1.0
1261361780,1261334278,12.38695,12.347622,8.524671,1.0
1262362192,1262330056,14.985036,14.936236,8.524671,1.0
1263337734,1263312664,16.015661,15.961265,8.524671,1.0
1264367925,1264335046,17.985928,17.924212,8.524671,1.0
1265358378,1265330850,19.36559,19.296625,8.451393,1.0
1266358750,1266326638,19.786774,19.7132,8.426967,1.0
1267374075,1267342152,19.36559,19.295506,8.426967,1.0
1268364543,1268331407,20.503038,20.42817,8.426967,1.0
1269340014,1269307419,19.838793,19.762558,8.329263,1.0
1270355339,1270322973,19.890675,19.814419,8.329263,1.0
1271345773,1271318770,19.8258,19.749796,8.329263,1.0
1272346176,1272314607,19.629889,19.554945,8.329263,1.0
1273361499,1273330089,19.312294,19.237314,8.231559,1.0
1274327069,1274299510,18.61943,18.547998,8.231559,1.0
1275222906,1275196383,17.985928,17.91946,8.231559,1.0
1276223321,1276172373,17.1048,17.043413,8.231559,1.0
1277303356,1277297383,15.18997,15.1337185,8.133855,1.0
1278333573,1278306846,14.846842,14.793192,8.133855,1.0
1279333965,1279315693,13.890455,13.837881,8.036151,1.0
1280364217,1280337483,12.996011,12.946801,8.036151,1.0
1281314838,1281287145,12.282503,12.237094,8.036151,1.0
1282290339,1282263061,12.593243,12.54701,8.036151,1.0
1283370363,1283337717,13.153663,13.1018095,7.938447,1.0
1284320989,1284294008,12.996011,12.9442835,7.9384465,1.0
1285346293,1285342571,12.593243,12.543,7.9384465,1.0
1286351634,1286325100,11.963697,11.915947,7.9384465,1.0
1287366976,1287327477,11.524909,11.477423,7.8407426,1.0
1288357421,1288329841,10.951732,10.906004,7.8407426,1.0
1289332889,1289305836,10.71388,10.668602,7.8407426,1.0
1290308398,1290275330,9.407744,9.367961,7.8407426,1.0
1291348603,1291317180,9.407744,9.36822,7.8407426,1.0
1292363925,1292332768,8.725701,8.688741,7.8407426,1.0
1293354357,1293279120,7.4515014,7.4195266,7.8407426,1.0
1294369691,1294337545,9.407744,9.366877,7.8407426,1.0
1295320305,1295293774,10.470624,10.42383,7.8407426,1.0
1296256025,1296223677,11.207543,11.157576,7.8407426,1.0
1297326059,1297298560,10.22158,10.176425,7.8407426,1.0
1298366268,1298333967,8.958819,8.919828,7.8407426,1.0
1299316890,1299290016,8.425236,8.388822,7.8407426,1.0
1300332234,1300325244,8.725701,8.687532,7.8407426,1.0
1301332592,1301301231,8.606775,8.568928,7.8407426,1.0
1302337965,1302310254,9.435094,9.393328,7.8407426,1.0
1303338351,1303210996,10.445987,10.400803,7.9189057,1.0
1304353699,1304321559,10.713879,10.666987,7.9384465,1.0
1305344105,1305317064,11.855523,11.803132,7.9384465,1.0
1306344509,1306312877,11.480108,11.429655,7.938447,1.0
1307255321,1307218652,11.299129,11.248649,7.9384465,1.0
1308365215,1308337692,12.38695,12.328831,7.8407426,1.0
1309365571,1309333446,11.83377,11.779555,7.8993654,1.0
1310301268,1310269878,12.428483,12.369478,7.8407426,1.0
1311371329,1311344680,13.577776,13.512459,7.8407426,1.0
1312346831,1312314242,12.996011,12.933775,7.8407426,1.0
1313337348,1313300455,12.490521,12.4312725,7.8407426,0.99
1314327706,1314300164,11.746352,11.6910095,7.8407426,1.0
1315328119,1315295723,11.389978,11.33646,7.8407426,1.0
1316318526,1316311495,9.8362,9.790474,7.8407426,1.0
1317358814,1317327113,9.407743,9.364235,7.8407426,1.0
1318334237,1318303058,9.516666,9.4728,7.8407426,1.0
1319324720,1319292317,8.958819,8.917703,7.8407426,1.0
1320315135,1320288202,9.297545,9.255108,7.8407426,1.0
1321330428,1321303641,9.435092,9.390822,7.7674646,1.0
1322345777,1322319252,9.435092,9.390357,7.7430387,1.0
1323216762,1323189692,10.951732,10.9012785,7.8407426,1.0
1324351538,1324189920,11.450145,11.396993,7.8407426,1.0
1325351894,1325326084,11.412577,11.356934,7.7430387,1.0
1326342326,1326315315,11.524909,11.469369,7.7674646,1.0
1327317833,1327291297,11.299129,11.245615,7.8407426,1.0
1328333150,1328287109,11.636158,11.580454,7.8407426,1.0
1329373384,1329342248,11.746352,11.690203,7.8407426,1.0
1330323974,1330291857,12.006693,11.949481,7.8407426,1.0
1331354227,1331327263,12.177163,12.119461,7.8407426,1.0
1332354637,1332323275,11.746352,11.690438,7.8407426,1.0
1333369934,1333334400,11.891689,11.834764,7.8407426,1.0
1334295675,1334188230,12.177163,12.118343,7.8407426,1.0
1335335876,1335303968,11.299129,11.246398,7.938447,1.0
1336351197,1336319319,10.833459,10.783106,7.938447,1.0
1337366517,1337334875,9.8362,9.79031,7.938447,1.0
1338342058,1338317472,9.435092,9.390945,7.9384465,1.0
1339332455,1339326485,10.346851,10.298134,7.9384465,1.0
1340362710,1340335456,10.59295,10.541188,7.8407426,1.0
1341378035,1341351000,10.22158,10.171631,7.8407426,1.0
1342378423,1342327000,9.8362,9.788225,7.8407426,1.0
1343329228,1343296232,9.516666,9.470564,7.8407426,1.0
1344369251,1344338095,10.246756,10.196504,7.8407426,1.0
1345359688,1345327290,11.022087,10.967627,7.8407426,1.0
1346350142,1346303312,10.833459,10.779954,7.8407426,1.0
1347365441,1347338656,11.963697,11.905884,7.8407426,1.0
1348340947,1348308059,12.261508,12.2031,7.8407426,1.0
1349356298,1349323702,12.177163,12.1198225,7.8407426,1.0
1350371599,1350339118,11.833769,11.77831,7.8407426,1.0
1351322213,1351295178,11.524909,11.470807,7.7674646,1.0
1352362442,1352330546,12.674821,12.616287,7.7821207,1.0
1353352860,1353319963,12.261508,12.2037,7.743039,1.0
1354303483,1354273992,12.728914,12.668399,7.7430387,1.0
1355358623,1355331298,12.177161,12.12012,7.7430387,1.0
1356359011,1356327133,9.8362,9.791755,7.743039,1.0
1357349478,1357316414,7.9856167,7.949653,7.743039,1.0
1358324960,1358292293,9.516666,9.473622,7.743039,1.0
1359315391,1359288260,10.833459,10.783114,7.7430387,1.0
1360330723,1360303664,11.068743,11.016048,7.7430387,1.0
1361331126,1361299471,11.83377,11.776238,7.743039,1.0
1362321732,1362288682,11.963697,11.90438,7.7430387,1.0
1363376688,1363343870,12.177163,12.11835,7.8407426,1.0
1364352198,1364319850,12.177163,12.117043,7.8407426,1.0
1365327701,1365223278,12.070902,12.011686,7.8407426,1.0
1366303230,1366271844,11.524909,11.468122,7.8407426,1.0
1367373274,1367366758,11.299129,11.24476,7.9384465,1.0
1368348785,1368316407,10.737901,10.68551,7.938447,1.0
1369324289,1369292460,9.730857,9.682822,7.938447,1.0
1370354550,1370327733,10.22158,10.171991,8.011724,1.0
1371369893,1371342997,10.592949,10.541751,8.036151,1.0
1372370262,1372338915,10.928179,10.874356,8.036151,1.0
1373320887,1373288257,10.043577,9.993015,8.036151,1.0
1374336217,1374303849,9.624355,9.57738,8.133855,1.0
1375366475,1375339263,9.297545,9.251861,8.133855,1.0
1376342004,1376315002,9.435092,9.388733,8.133855,1.0
1377357321,1377330542,8.725701,8.684158,8.231559,1.0
1378317908,1378283437,8.113653,8.073158,8.231559,1.0
1379308321,1379282480,4.9603853,4.936704,8.231559,1.0
1380258968,1380232203,3.024187,3.0098245,8.231559,1.0
1381324046,1381320234,1.9981139,1.9889355,8.329263,1.0
1382185079,1382140643,3.498235,3.4821506,8.329263,1.0
1383200408,1383173376,3.423788,3.4081075,8.329263,1.0
1384360095,1384327184,3.1900377,3.1754277,8.329263,1.0
1385335605,1385303244,-2.5127723,-2.5017042,8.426967,1.0
1386365835,1386338570,3.024187,3.0108855,8.426967,1.0
1387341347,1387327814,3.024187,3.0108755,8.426967,1.0
1388277072,1388244467,-1.48035,-1.4738752,8.446507,1.0
1389372002,1389339415,3.1900377,3.1765392,8.524671,1.0
1390322807,1390295643,-2.5127747,-2.5020869,8.524671,1.0
1391377772,1391350743,-1.9332405,-1.9250304,8.524671,1.0
1392353286,1392326766,1.9981139,1.9899945,8.622375,1.0
1393328798,1393302724,3.7813942,3.7660034,8.622375,1.0
1394369040,1394351229,3.024187,3.0118916,8.622375,1.0
1395359453,1395243267,0.7463005,0.7433979,8.720078,1.0
1396310078,1396296256,1.9981139,1.9903263,8.720078,1.0
1397325408,1397298654,3.423788,3.4104466,8.720078,1.0
1398340741,1398314201,1.9981139,1.9906946,8.817782,1.0
1399366051,1399362758,1.9981139,1.9906874,8.817782,1.0
1400331585,1400299231,2.84869,2.8385897,8.915486,1.0
1401361844,1401334551,-1.0773991,-1.073586,8.915486,1.0
1402337359,1402330347,1.9981139,1.9910289,8.915486,1.0
1403312949,1403280047,2.4604375,2.4521325,9.01319,1.0
1404368047,1404335113,2.84869,2.839076,9.01319,1.0
1405358466,1405350672,1.9981139,1.9913437,9.01319,1.0
1406358895,1406326482,2.8486943,2.8395805,9.110894,1.0
1407334379,1407302672,1.3896636,1.385199,9.110894,1.0
1408349728,1408318416,-1.48035,-1.4756094,9.110894,1.0
1409195822,1409169092,2.5630233,2.5552785,9.208598,1.0
1410330607,1410106552,3.1900377,3.1803885,9.208598,1.0
1411345937,1411318654,3.423788,3.4134316,9.208598,1.0
1412321494,1412294671,1.1898912,1.1864866,9.306302,1.0
1413361675,1413329776,1.389659,1.3856652,9.306302,1.0
1414337188,1414305789,3.024187,3.0155253,9.306302,1.0
1415327640,1415321429,1.9981139,1.9927403,9.404006,1.0
1416357904,1416330447,1.9981139,1.9927223,9.404006,1.0
1417333457,1417306393,-2.5127747,-2.5060103,9.404006,1.0
1418348784,1418321932,2.563021,2.556125,9.404006,1.0
1419324296,1419291377,1.9981108,1.9927428,9.404006,1.0
1420354578,1420327047,-2.5127723,-2.5060165,9.404006,1.0
1421330073,1421302849,1.9981139,1.9930902,9.50171,1.0
1422345413,1422301222,-1.48035,-1.4766259,9.50171,1.0
1423216389,1423037176,2.7254295,2.7185936,9.50171,1.0
1424336247,1424329767,-2.5127747,-2.5068944,9.599414,1.0
1425351583,1425318990,1.9981108,1.9934239,9.599414,1.0
1426327107,1426294770,1.9981108,1.9934314,9.599414,1.0
1427302657,1427277286,-2.98172,-2.9747372,9.599414,1.0
1428317963,1428286247,1.9981108,1.9934144,9.599414,1.0
1429293483,1429265596,1.1898912,1.1873193,9.697118,1.0
1430298869,1430271447,1.189886,1.1872866,9.697118,1.0
1431324201,1431319882,1.9981139,1.9937716,9.697118,1.0
1432289720,1432269502,-2.5127747,-2.5073159,9.697118,1.0
1433315014,1433252185,1.9981139,1.9937822,9.697118,1.0
1434345284,1434313880,-2.5127723,-2.507592,9.75574,1.0
1435335740,1435306402,-2.5127747,-2.5077662,9.794822,1.0
1436366007,1436345053,1.9981139,1.9940948,9.794822,1.0
1437326606,1437303480,-2.5127747,-2.5077353,9.794822,1.0
1438317054,1438191624,-1.0773991,-1.0752372,9.794822,1.0
1439372210,1439345456,1.9981139,1.9944476,9.892526,1.0
1440332800,1440301646,-0.36075184,-0.3600916,9.892526,1.0
1441363076,1441330476,-0.36075184,-0.3600929,9.892526,1.0
1442323698,1442319707,1.9981139,1.9944642,9.892526,1.0
1443353948,1443326429,1.9981139,1.9944644,9.892526,1.0
1444329461,1444298131,-2.0622149,-2.0584197,9.892526,1.0
1445120832,1445089670,1.3896636,1.3871362,9.892526,1.0
1446335303,1446329471,1.9981139,1.9944508,9.892526,1.0
1447325721,1447298669,1.9981139,1.9947988,9.99023,1.0
1448341060,1448314570,-2.5127747,-2.5085633,9.99023,1.0
1449316590,1449283938,-0.36075184,-0.36015284,9.99023,1.0
1450346867,1450319319,1.1898912,1.1879284,9.99023,1.0
1451307456,1451288724,1.9981139,1.9947928,9.99023,1.0
1452297974,1452271448,-1.9332373,-1.930036,9.99023,1.0
1453248558,1453221018,-2.5127747,-2.5089264,10.063508,1.0
1454353496,1454322261,2.4604375,2.4567838,10.087934,1.0
1455319089,1455291820,-2.98172,-2.9772882,10.087934,1.0
1456344370,1456340402,1.9981139,1.9951526,10.087934,1.0
1457359711,1457237221,0.7463005,0.7451865,10.087934,1.0
1458365107,1458338662,-1.0773991,-1.0757985,10.087934,1.0
1459365548,1459334411,2.84869,2.8449728,10.185637,1.0
1460331125,1460303650,1.9981139,1.9954766,10.185637,1.0
1461346440,1461318882,3.024187,3.020202,10.185637,1.0
1462361789,1462275071,1.9981139,1.9954967,10.185637,1.0
1463377138,1463349838,1.1898912,1.1883309,10.185637,1.0
1464377553,1464341265,-2.5127747,-2.5094786,10.185637,1.0
1465338151,1465334891,-2.5127747,-2.5099037,10.283341,1.0
1466343553,1466311231,-2.5127723,-2.5099142,10.283341,1.0
1467373828,1467346531,-1.0773991,-1.0761606,10.283341,1.0
1468374243,1468355519,-1.6966268,-1.6946863,10.283341,1.0
