timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_snr_x[0],peak_snr_x[1],peak_snr_x[2],peak_snr_y[0],peak_snr_y[1],peak_snr_y[2],peak_snr_z[0],peak_snr_z[1],peak_snr_z[2]
636267308,636263913,2490378,8039.878,15.702887,126.04657,48.29777,78.514435,109.99169,59.11965,nan,94.217316,nan,nan,9.065491,10.035053,8.630745,10.016871,6.623719,nan,7.3684826,nan,nan
636316704,636316173,2490378,8039.878,15.702887,126.04657,48.29777,78.514435,nan,57.982616,nan,94.217316,nan,nan,6.980195,10.035053,8.630745,nan,11.12564,nan,7.2186155,nan,nan
636376413,636375899,2490378,8039.878,15.702887,126.30676,nan,77.29862,nan,57.982616,nan,94.217316,nan,nan,8.816246,nan,10.871063,nan,10.369076,nan,7.2186155,nan,nan
636426190,636423183,2490378,8039.878,15.702887,126.80428,48.328728,77.29862,109.99169,77.832436,nan,94.217316,nan,nan,17.375217,8.267708,7.690985,10.522673,12.312519,nan,12.081001,nan,nan
636475964,636475443,2490378,8039.878,15.702887,126.26299,48.328728,77.29862,111.82546,78.85299,74.691864,94.217316,nan,nan,12.30281,8.267708,7.690985,10.08157,11.677894,10.340487,10.512122,nan,nan
636525726,636522726,2490378,8039.878,15.702887,126.24634,48.29777,78.514435,111.82546,78.85299,74.691864,94.217316,nan,nan,7.3739867,8.89841,6.620056,10.08157,11.677894,10.548726,10.512122,nan,nan
636575541,636572498,2490378,8039.878,15.702887,126.100525,48.283813,79.99607,nan,78.85299,64.336426,96.15345,nan,nan,10.748232,9.806328,12.898682,nan,12.959943,12.563604,9.191239,nan,nan
636620603,636619781,2490378,8039.878,15.702887,126.24634,48.283813,80.7024,nan,78.85299,62.021767,96.15345,nan,nan,10.660072,10.078209,10.660072,nan,9.680675,9.542013,6.8325095,nan,nan
636670368,636667065,2490378,8039.878,15.702887,125.62309,48.283813,79.91176,nan,78.85299,62.021767,96.15345,nan,nan,11.289637,10.078209,10.426855,nan,9.680675,9.134367,6.8325095,nan,nan
636730169,636726791,2490378,8039.878,15.702887,125.62309,47.288395,79.91176,nan,78.85299,60.74522,96.15345,nan,nan,11.289637,11.541235,8.962366,nan,10.315628,12.388481,7.2735095,nan,nan
636774670,636774074,2490378,8039.878,15.702887,125.62309,47.288395,79.19811,nan,78.85299,59.44165,94.2888,nan,nan,6.7295637,11.541235,10.560064,nan,10.315628,11.536158,7.401836,nan,nan
636829714,636826334,2490378,8039.878,15.702887,125.62309,47.288395,78.44295,nan,79.61104,60.04116,94.2888,nan,nan,11.8616495,13.717089,11.8616495,nan,10.9251585,11.057329,8.416966,nan,nan
636874162,636873618,2490378,8039.878,15.702887,125.62309,47.288395,79.19811,nan,78.85299,60.629353,94.217316,nan,nan,7.1126184,10.393759,10.166855,nan,7.0700645,8.316778,7.4257517,nan,nan
636923943,636920901,2490378,8039.878,15.702887,122.7923,47.204796,76.79209,nan,78.85299,62.53774,94.217316,nan,nan,8.736965,8.82777,8.585915,nan,7.0700645,9.804285,7.4257517,nan,nan
636973776,636970672,2490378,8039.878,15.702887,125.62309,47.204796,76.79209,nan,78.514435,62.53774,94.217316,94.217316,nan,6.5956473,8.82777,8.585915,nan,8.62093,9.804285,7.4257517,7.687479,nan
637013528,637012978,2490378,8039.878,15.702887,114.10917,47.204796,77.348015,nan,78.45974,62.53774,94.217316,94.217316,nan,8.78111,6.998853,7.1953287,nan,8.946177,9.804285,7.4257517,7.687479,nan
637078448,637077682,2490378,8039.878,15.702887,114.10917,47.234833,77.348015,nan,78.514435,nan,94.217316,94.217316,nan,8.78111,8.99449,7.1953287,nan,8.850364,nan,7.4257517,7.687479,nan
637128288,637124965,2490378,8039.878,15.702887,nan,47.204796,77.29862,nan,77.1972,nan,94.217316,nan,nan,nan,10.1560545,8.313092,nan,11.337584,nan,7.3360167,nan,nan
637178125,637177225,2490378,8039.878,15.702887,nan,47.204796,77.29862,nan,75.26903,nan,94.217316,94.217316,125.62309,nan,10.1560545,8.313092,nan,8.276999,nan,7.3360167,7.5655823,6.989903
637227842,637224509,2490378,8039.878,15.702887,125.62309,47.204796,76.79209,109.86552,75.26903,nan,94.217316,94.217316,125.62309,12.233458,9.392465,7.991351,11.525664,12.046934,nan,6.7605762,6.978097,6.989903
637272316,637271792,2490378,8039.878,15.702887,125.62309,47.234833,76.50884,109.86552,75.26903,nan,94.217316,94.217316,125.62309,9.651882,10.593111,10.920882,10.742846,9.294828,nan,6.7605762,6.978097,6.989903
637298406,637294189,2490378,8039.878,15.702887,125.62309,47.234833,76.50884,109.86552,75.26903,nan,94.217316,94.217316,nan,9.651882,10.593111,10.920882,10.742846,9.294828,nan,7.489991,6.978097,nan
637367452,637363870,2490378,8039.878,15.702887,125.62309,47.01615,76.50884,109.848724,75.26903,nan,94.217316,94.217316,nan,8.460704,9.503134,10.920882,7.1111226,8.471929,nan,7.489991,7.360734,nan
637427386,637426084,2490378,8039.878,15.702887,124.939415,48.275074,77.41782,109.848724,75.26903,nan,94.217316,94.217316,nan,9.949791,9.590334,8.75639,7.1111226,8.471929,nan,7.489991,7.360734,nan
637476625,637475856,2490378,8039.878,15.702887,124.939415,48.275074,77.41782,109.76938,75.26903,nan,94.217316,nan,nan,9.473781,9.29283,8.025426,7.1280394,8.471929,nan,7.4077177,nan,nan
637507594,637505719,2490378,8039.878,15.702887,124.939415,48.275074,77.41782,108.699104,nan,nan,94.217316,94.217316,nan,8.049194,9.29283,8.570845,8.895155,nan,nan,7.4077177,7.074959,nan
637576222,637575400,2490378,8039.878,15.702887,125.62309,48.29777,77.41782,109.76938,62.811546,nan,94.217316,94.217316,125.62309,6.1651363,9.043788,8.809756,8.554977,10.592939,nan,6.883421,7.074959,7.6647816
637625970,637622683,2490378,8039.878,15.702887,125.62309,48.29777,78.29212,108.8236,66.09978,nan,94.217316,94.217316,125.62309,10.162816,12.204098,10.281765,6.4773083,10.794321,nan,6.883421,7.422223,7.6647816
637670486,637669966,2490378,8039.878,15.702887,125.62309,48.275074,78.29212,108.8236,64.81714,nan,94.217316,94.217316,94.217316,9.237075,10.065123,10.281765,8.377581,11.101637,nan,6.883421,7.422223,7.144547
637730249,637729692,2490378,8039.878,15.702887,128.82707,57.54526,nan,109.76938,63.647926,nan,94.217316,nan,94.217316,9.652421,10.146241,nan,10.3279705,10.060698,nan,8.005058,nan,7.144547
637779984,637776976,2490378,8039.878,15.702887,128.82707,60.440353,nan,109.920204,49.677746,nan,94.217316,nan,94.217316,6.5534744,10.069714,nan,6.6539803,11.746821,nan,8.005058,nan,7.144547
637825103,637824259,2490378,8039.878,15.702887,126.09308,60.440353,nan,108.8236,52.881706,nan,94.217316,nan,94.217316,9.391081,10.839728,nan,10.528031,11.312731,nan,8.005058,nan,7.144547
637879552,637876519,2490378,8039.878,15.702887,126.09308,60.440353,nan,109.920204,54.953026,nan,94.217316,nan,94.217316,9.130209,10.839728,nan,7.416739,10.294981,nan,8.005058,nan,7.144547
637929352,637926291,2490378,8039.878,15.702887,124.40728,60.440353,77.29862,72.584305,57.449753,nan,94.217316,nan,nan,8.454611,9.984494,12.023691,12.637663,12.181955,nan,7.4060655,nan,nan
637969113,637968597,2490378,8039.878,15.702887,125.07619,60.440353,78.38827,72.234886,57.449753,nan,94.217316,nan,nan,9.884231,9.984494,8.368524,8.78945,11.925842,nan,7.4060655,nan,nan
638024250,638020857,2490378,8039.878,15.702887,125.07619,60.04946,78.2249,72.234886,59.83959,nan,94.217316,nan,nan,9.563097,11.609661,10.156672,11.534586,11.85251,nan,7.4060655,nan,nan
638068660,638068141,2490378,8039.878,15.702887,125.07619,63.033855,78.38827,72.234886,50.458828,nan,94.217316,nan,nan,9.563097,9.186329,8.589335,8.389475,11.239363,nan,7.4060655,nan,nan
638118499,638115424,2490378,8039.878,15.702887,125.07619,63.033855,79.61104,72.234886,50.458828,nan,94.217316,nan,nan,9.563097,9.377449,5.396427,8.389475,10.317589,nan,7.4060655,nan,nan
638178200,638175150,2490378,8039.878,15.702887,nan,51.145786,79.61104,72.234886,49.752846,nan,94.217316,94.217316,nan,nan,11.987615,5.396427,8.389475,13.902861,nan,7.3825903,7.2261596,nan
638183476,638180127,2490378,8039.878,15.702887,nan,51.145786,79.61104,nan,49.752846,nan,94.217316,94.217316,nan,nan,11.987615,5.396427,nan,10.426221,nan,7.3825903,7.2261596,nan
638277699,638274694,2490378,8039.878,15.702887,nan,48.219532,80.52003,72.234886,48.833904,nan,94.217316,94.217316,nan,nan,11.10836,12.665968,12.172818,12.213547,nan,7.3825903,7.2261596,nan
638327475,638324465,2490378,8039.878,15.702887,127.78153,45.976784,79.61104,72.3702,49.52502,nan,94.217316,94.217316,nan,13.316913,8.990631,10.576825,11.263732,14.867497,nan,7.3825903,7.2261596,nan
638372555,638371748,2490378,8039.878,15.702887,132.88457,45.20461,79.61104,78.13758,49.52502,nan,94.217316,nan,nan,10.002618,11.240826,10.576825,10.075692,9.993282,nan,6.493993,nan,nan
638422421,638419031,2490378,8039.878,15.702887,132.88457,45.20461,81.329285,78.13758,50.70429,nan,94.217316,nan,nan,11.175152,9.957316,9.870516,8.2566595,12.188758,nan,6.493993,nan,nan
638467286,638466315,2490378,8039.878,15.702887,134.12834,45.976784,81.329285,78.13758,50.70429,nan,94.217316,94.217316,nan,10.32233,11.132488,10.409309,9.02916,10.996436,nan,7.6843576,7.0581603,nan
638526637,638526041,2490378,8039.878,15.702887,124.92018,60.2594,81.329285,75.68364,51.810875,nan,94.217316,94.217316,94.217316,10.702543,9.248919,10.409309,11.539368,11.102256,nan,7.6843576,7.0581603,7.3335876
638581708,638578301,2490378,8039.878,15.702887,125.62309,60.2594,nan,75.68364,50.97393,nan,94.217316,94.217316,94.217316,7.3163185,10.482579,nan,10.255766,9.926549,nan,7.6843576,7.0581603,7.3335876
638621476,638620607,2490378,8039.878,15.702887,125.62309,61.592934,81.329285,75.68364,50.97393,nan,94.217316,94.217316,94.217316,10.363779,8.831646,9.299274,10.255766,9.774534,nan,7.6843576,7.0581603,7.3335876
638671184,638670379,2490378,8039.878,15.702887,126.18776,61.71494,81.329285,75.68364,50.97393,nan,94.217316,94.217316,94.217316,11.508848,9.968607,9.299274,10.255766,9.774534,nan,7.6843576,7.0581603,7.3335876
638720991,638717662,2490378,8039.878,15.702887,126.628006,61.71494,nan,73.37264,50.97393,nan,94.217316,94.217316,94.217316,10.652976,8.294641,nan,10.208711,9.774534,nan,7.6843576,7.0581603,7.3335876
638780669,638779877,2490378,8039.878,15.702887,126.7108,61.71494,nan,73.37264,nan,nan,94.217316,nan,nan,10.015703,11.957587,nan,10.6227455,nan,nan,7.422659,nan,nan
638830508,638829649,2490378,8039.878,15.702887,126.628006,60.66275,nan,71.90912,48.205265,nan,94.217316,nan,nan,9.810173,8.5131445,nan,9.403275,13.495239,nan,7.422659,nan,nan
638870273,638869466,2490378,8039.878,15.702887,126.8122,58.792904,nan,64.23992,48.205265,nan,94.217316,nan,nan,8.346054,9.156296,nan,11.747627,13.495239,nan,7.636343,nan,nan
638924763,638924215,2490378,8039.878,15.702887,128.66025,57.40327,nan,62.533085,nan,nan,94.217316,nan,nan,12.658434,11.914093,nan,9.917733,nan,nan,7.636343,nan,nan
638979825,638976475,2490378,8039.878,15.702887,126.838905,59.774384,nan,62.533085,48.703636,nan,94.217316,nan,nan,15.911678,11.5756235,nan,10.951791,11.3059635,nan,8.196211,nan,nan
639024356,639023758,2490378,8039.878,15.702887,125.18828,55.080986,nan,62.072956,48.703636,nan,94.217316,94.217316,nan,10.313189,10.226249,nan,12.319941,11.987585,nan,8.196211,7.787324,nan
639074086,639071041,2490378,8039.878,15.702887,123.26095,61.429012,94.96192,62.072956,51.669895,nan,94.217316,94.217316,nan,10.314671,9.98585,10.599087,13.84129,12.0309925,nan,8.196211,7.787324,nan
639123916,639120813,2490378,8039.878,15.702887,123.187935,50.267624,95.43313,62.072956,51.669895,nan,94.217316,94.217316,nan,8.788441,10.915986,7.97915,11.02297,10.097105,nan,6.9222264,7.787324,nan
639178856,639178051,2490378,8039.878,15.702887,125.3637,54.01084,79.59466,62.367992,50.004288,nan,94.217316,94.217316,nan,13.038741,10.9271965,11.483766,11.000853,8.063022,nan,6.9222264,6.8479137,nan
639228658,639227822,2490378,8039.878,15.702887,123.187935,54.01084,79.59466,66.15041,50.004288,nan,94.217316,94.217316,nan,10.156672,10.9271965,8.35926,10.713989,8.063022,nan,9.00126,6.8479137,nan
639278435,639275106,2490378,8039.878,15.702887,119.59351,50.397644,79.59466,63.908154,50.004288,nan,94.217316,94.217316,nan,10.572991,11.104802,8.640265,11.726747,8.063022,nan,9.00126,6.6426187,nan
639328190,639327366,2490378,8039.878,15.702887,121.18529,50.267624,78.73674,63.601322,nan,nan,94.217316,94.217316,94.217316,8.568532,9.865827,8.568532,8.001594,nan,nan,9.00126,6.6426187,7.034766
639378017,639374649,2490378,8039.878,15.702887,121.18529,48.10044,78.514435,62.026455,51.669895,nan,94.217316,94.217316,94.217316,10.905099,11.855257,11.900449,15.016939,11.1947775,nan,9.00126,6.6426187,7.034766
639422449,639421932,2490378,8039.878,15.702887,112.698814,48.085342,78.514435,62.668423,86.17951,nan,94.217316,nan,nan,12.064637,13.162174,14.100896,17.050182,10.763364,nan,10.175974,nan,nan
639472232,639469215,2490378,8039.878,15.702887,109.13942,51.212852,76.4595,64.68803,96.79176,62.32722,93.06012,nan,nan,10.4228115,14.72508,11.4683,14.255123,11.850671,11.647499,9.782935,nan,nan
639527651,639523964,2490378,8039.878,15.702887,108.70439,51.212852,76.4595,64.68803,96.79176,58.468693,93.06012,nan,nan,8.330388,12.802145,11.4683,14.255123,11.850671,11.518829,7.483451,nan,nan
639577363,639576225,2490378,8039.878,15.702887,109.920204,52.145622,76.16683,65.41989,96.79176,48.78028,93.06012,nan,nan,6.29832,9.68459,8.281754,10.808098,11.850671,10.720944,7.553001,nan,nan
639631603,639628485,2490378,8039.878,15.702887,110.14252,52.145622,76.16683,66.56311,nan,50.44986,93.06012,nan,nan,12.766346,9.68459,8.281754,11.041036,nan,12.021727,7.553001,nan,nan
639677080,639673279,2490378,8039.878,15.702887,124.78189,52.145622,75.17652,70.91173,nan,50.44986,93.06012,nan,nan,9.99694,11.151016,9.292839,10.605369,nan,9.676595,7.2731757,nan,nan
639726332,639725540,2490378,8039.878,15.702887,125.314865,49.473392,75.17652,74.614944,103.50733,50.44986,93.06012,nan,nan,8.7283535,10.154942,8.137873,10.902467,10.319906,11.145466,7.7163687,nan,nan
639776164,639772823,2490378,8039.878,15.702887,123.933395,49.473392,76.89316,70.91173,97.03214,53.62641,94.217316,nan,nan,11.399566,10.154942,11.035044,13.378521,12.428018,14.448414,7.581322,nan,nan
639820625,639820106,2490378,8039.878,15.702887,123.933395,48.561775,76.89316,67.88959,97.55523,53.62641,94.217316,94.217316,nan,13.305618,11.766266,12.5906105,13.00405,9.246387,14.921207,10.627045,6.977933,nan
639870397,639867389,2490378,8039.878,15.702887,122.63696,49.473392,76.89316,64.295746,97.55523,58.323467,94.217316,94.217316,nan,14.226708,11.340101,12.5906105,13.411857,10.06735,13.112167,10.627045,6.977933,nan
639925478,639922138,2490378,8039.878,15.702887,114.30264,46.6334,76.89316,64.295746,111.40185,58.965816,94.217316,nan,nan,11.747829,14.594311,13.582821,12.36404,10.316039,12.215431,9.2561245,nan,nan
639979895,639979375,2490378,8039.878,15.702887,122.237686,47.108658,88.522896,63.665092,120.559784,54.197475,94.09115,94.217316,nan,13.621544,10.05665,10.261773,11.216931,10.501947,12.562896,10.547395,7.266883,nan
640029673,640026659,2490378,8039.878,15.702887,120.611755,47.108658,90.97192,63.665092,123.76983,54.197475,93.12071,94.217316,nan,12.202312,11.678886,9.087816,11.216931,10.0379715,14.5341835,7.0492225,10.102819,nan
640079458,640076430,2490378,8039.878,15.702887,120.611755,47.108658,90.97192,64.295746,123.76983,47.3239,93.12071,94.217316,nan,11.92657,13.248416,9.087816,10.595676,8.93282,13.0161085,7.0492225,10.102819,nan
640114563,640111271,2490378,8039.878,15.702887,114.27319,47.108658,78.45974,80.947365,123.76983,47.3239,94.09115,94.217316,94.217316,10.624229,13.270297,10.129333,10.941676,8.93282,13.0161085,6.5713477,10.102819,7.281475
640179026,640175974,2490378,8039.878,15.702887,114.27319,48.062984,77.79282,64.49557,110.42413,47.3239,94.09115,94.217316,94.217316,10.624229,9.09748,10.544249,11.450547,10.437387,13.0161085,6.5713477,8.358828,7.281475
640218871,640218280,2490378,8039.878,15.702887,114.19171,49.687622,77.54152,64.57693,109.592445,46.7713,94.09115,94.217316,nan,8.702459,10.395289,13.499689,10.610744,10.610744,12.665197,7.6382136,5.6847115,nan
640278674,640278006,2490378,8039.878,15.702887,111.086624,48.20359,77.54152,64.49557,109.592445,46.528664,94.09115,94.217316,nan,8.402875,10.204315,8.759558,12.319551,10.610744,11.769919,7.6382136,5.6847115,nan
640328297,640325289,2490378,8039.878,15.702887,110.62418,48.20359,77.54152,64.49557,109.592445,46.3052,94.09115,94.217316,nan,10.25399,10.152199,10.167074,12.319551,10.610744,10.163628,7.6382136,5.6847115,nan
640378066,640377549,2490378,8039.878,15.702887,114.84761,47.108658,63.2944,72.1052,nan,48.219532,94.145836,nan,nan,10.432082,11.216702,14.985547,13.497729,nan,13.763395,9.706868,nan,nan
640427843,640424832,2490378,8039.878,15.702887,115.1545,47.108658,60.716705,72.481094,nan,52.316658,94.217316,nan,nan,9.050964,11.216702,10.32634,12.234259,nan,9.746031,6.9021564,nan,nan
640477625,640474604,2490378,8039.878,15.702887,123.56067,46.590492,60.716705,73.74486,nan,51.66315,94.217316,94.217316,nan,11.717572,8.797712,6.6321144,10.54697,nan,10.052256,6.9021564,6.9727845,nan
640522705,640521887,2490378,8039.878,15.702887,122.27162,47.108658,61.716618,67.619606,nan,87.55267,94.217316,94.217316,nan,11.535406,10.474176,5.640223,15.874218,nan,10.060177,6.9021564,6.9727845,nan
640577238,640574147,2490378,8039.878,15.702887,115.31752,47.582928,63.14033,62.673157,nan,87.55267,94.217316,94.217316,nan,11.446722,11.09226,10.707551,14.571592,nan,9.493324,8.306158,7.4494925,nan
640622256,640621430,2490378,8039.878,15.702887,125.19239,47.582928,61.716618,60.731117,nan,105.97084,94.217316,94.217316,nan,10.757662,11.09226,10.262443,12.540636,nan,12.365517,8.635267,7.4494925,nan
640682112,640681156,2490378,8039.878,15.702887,130.50063,52.188614,60.274536,60.731117,nan,110.8113,95.31393,94.217316,nan,14.337045,12.352682,13.987158,10.438851,nan,10.438851,10.2339945,7.4494925,nan
640726886,640723465,2490378,8039.878,15.702887,122.22126,52.188614,67.90942,57.64612,nan,107.3034,95.31393,94.217316,nan,13.079881,13.079881,9.302519,14.773398,nan,10.604446,8.903331,10.309069,nan
640776264,640775723,2490378,8039.878,15.702887,122.14702,52.188614,74.94539,60.283787,nan,107.85791,95.31393,94.217316,nan,10.255562,13.079881,11.585886,12.539131,nan,8.395224,8.903331,10.309069,nan
640826060,640823006,2490378,8039.878,15.702887,122.22126,50.544197,77.29333,61.255035,nan,107.3034,95.31393,94.217316,nan,10.54335,11.039284,9.010081,12.063158,nan,8.3222685,7.596346,10.309069,nan
640875870,640872778,2490378,8039.878,15.702887,122.22126,48.289444,77.29333,60.283787,108.5864,107.3034,95.31393,94.217316,nan,9.890671,10.318659,9.010081,11.003731,10.060661,6.8745623,7.596346,7.434218,nan
640920846,640920061,2490378,8039.878,15.702887,121.59821,48.289444,74.94539,59.648777,108.5864,107.3034,95.31393,94.217316,nan,11.826419,10.318659,9.464055,11.786242,10.060661,10.38947,7.596346,7.560289,nan
640970604,640967344,2490378,8039.878,15.702887,123.686966,48.289444,77.29333,62.811546,109.592445,106.261734,95.05852,94.217316,nan,12.259312,10.956524,9.636686,12.474121,10.470067,11.570945,6.6965146,7.560289,nan
641030334,641027070,2490378,8039.878,15.702887,119.59977,48.289444,77.31316,62.021717,109.920204,106.261734,95.05852,nan,nan,10.631788,12.784705,12.8865,15.373858,11.616217,13.768129,9.17943,nan,nan
641074873,641074353,2490378,8039.878,15.702887,119.497604,47.108658,77.31316,61.769474,109.920204,97.3611,95.05852,nan,nan,7.516611,6.6972203,12.8865,10.912222,11.616217,7.034195,9.17943,nan,nan
641124639,641121637,2490378,8039.878,15.702887,119.497604,51.54479,77.29333,61.028446,nan,89.61435,95.05852,nan,nan,10.097801,11.801052,8.726891,10.600996,nan,10.738416,9.17943,nan,nan
641174462,641173896,2490378,8039.878,15.702887,119.497604,49.046467,77.31316,58.155853,nan,90.484406,95.05852,nan,nan,10.097801,10.013435,9.061513,11.079234,nan,8.270226,7.164107,nan,nan
641224211,641221179,2490378,8039.878,15.702887,118.412384,48.41905,77.31316,48.984642,nan,90.484406,94.217316,nan,nan,6.8255754,12.045403,9.061513,11.977474,nan,8.270226,7.2504053,nan,nan
641273993,641270951,2490378,8039.878,15.702887,118.412384,48.41905,77.31316,47.549072,nan,90.484406,94.217316,nan,nan,6.8255754,12.045403,10.091736,12.027788,nan,8.271238,9.251949,nan,nan
641329096,641328189,2490378,8039.878,15.702887,nan,53.037895,75.73017,58.04346,nan,90.484406,94.217316,nan,nan,nan,12.409761,12.523052,14.116775,nan,8.271238,9.251949,nan,nan
641368870,641365517,2490378,8039.878,15.702887,nan,53.037895,75.89762,58.04346,nan,90.484406,94.217316,nan,nan,nan,10.043337,10.043337,11.208437,nan,8.271238,9.251949,nan,nan
641428516,641425243,2490378,8039.878,15.702887,nan,49.725468,75.89762,50.487297,nan,90.484406,94.217316,nan,nan,nan,9.681628,8.567455,12.337321,nan,8.530668,9.251949,nan,nan
641463087,641460083,2490378,8039.878,15.702887,nan,49.725468,75.89762,58.555805,nan,90.484406,94.217316,nan,nan,nan,9.438452,8.567455,10.072954,nan,8.530668,7.816621,nan,nan
641528063,641524787,2490378,8039.878,15.702887,126.41325,50.334988,76.81004,63.46763,nan,90.484406,94.217316,nan,nan,11.243134,12.431689,11.931501,13.243852,nan,9.650964,7.360771,nan,nan
641577826,641577047,2490378,8039.878,15.702887,126.41325,52.113262,76.81004,63.24344,nan,90.484406,94.217316,94.217316,94.217316,11.058403,9.496987,11.931501,10.991066,nan,9.650964,7.360771,7.004988,6.9885325
641617732,641616864,2490378,8039.878,15.702887,128.2399,52.113262,77.32532,63.24344,nan,90.484406,94.217316,94.217316,94.217316,10.062585,9.496987,7.4989786,10.991066,nan,9.650964,7.360771,7.004988,6.9885325
641672140,641669124,2490378,8039.878,15.702887,126.8122,62.594074,77.32532,61.967926,nan,91.18016,94.217316,94.217316,94.217316,10.149564,11.563653,7.140687,12.064194,nan,7.423259,7.360771,7.004988,6.9885325
641717259,641716408,2490378,8039.878,15.702887,126.718025,56.158047,77.32532,56.68089,nan,90.370995,94.217316,94.217316,94.217316,10.310036,10.805373,7.140687,13.568899,nan,9.314178,7.360771,7.004988,6.9885325
641777205,641776134,2490378,8039.878,15.702887,126.718025,48.020126,77.32532,54.01386,nan,90.17214,94.217316,nan,nan,10.021606,13.676591,8.360641,12.831936,nan,13.371113,7.4695787,nan,nan
641811584,641810974,2490378,8039.878,15.702887,126.718025,51.54479,75.47727,54.01386,nan,90.17214,94.217316,nan,nan,10.021606,10.966843,10.105385,15.506406,nan,9.852707,7.4695787,nan,nan
641876789,641875677,2490378,8039.878,15.702887,nan,48.32727,75.17652,60.888916,nan,86.26446,94.217316,94.217316,nan,nan,11.71934,8.777273,15.32112,nan,6.828037,7.4695787,6.9500055,nan
641926673,641922960,2490378,8039.878,15.702887,nan,49.92351,75.17652,58.13836,nan,78.38827,94.217316,94.217316,nan,nan,10.736212,8.409945,12.462494,nan,8.645749,7.4695787,6.9500055,nan
641970758,641970243,2490378,8039.878,15.702887,nan,49.92351,75.17652,49.994995,nan,78.38827,94.217316,94.217316,nan,nan,10.186649,8.409945,10.3478985,nan,8.645749,7.4695787,6.9500055,nan
642020532,642017526,2490378,8039.878,15.702887,nan,48.32727,75.17652,49.124966,nan,78.38827,94.217316,nan,nan,nan,10.934444,7.7385674,9.743533,nan,8.1861725,7.4470468,nan,nan
642045690,642044901,2490378,8039.878,15.702887,nan,48.32727,75.17652,49.124966,nan,78.38827,94.217316,nan,nan,nan,10.934444,7.195035,9.743533,nan,6.6338496,7.4470468,nan,nan
642130029,642129512,2490378,8039.878,15.702887,nan,47.538567,74.72979,48.29777,nan,78.38827,94.217316,94.217316,nan,nan,12.120674,14.425431,15.603503,nan,7.355777,7.4470468,6.9367957,nan
642179810,642176795,2490378,8039.878,15.702887,124.09821,58.48409,77.41782,48.29777,109.920204,78.38827,94.217316,94.217316,94.217316,9.812581,16.176949,11.780234,16.195175,8.214588,12.745958,8.363821,10.02739,9.426877
642224900,642221590,2490378,8039.878,15.702887,123.059555,60.033497,77.41782,50.949368,109.920204,78.44295,94.217316,94.217316,94.217316,10.241556,10.893185,11.780234,13.224905,8.214588,12.6180725,7.0258827,10.02739,7.5047483
642274654,642273850,2490378,8039.878,15.702887,123.059555,60.033497,77.41782,59.742283,110.07103,77.43557,94.217316,94.217316,94.217316,8.22154,10.930618,9.564135,10.465417,6.9646244,10.017381,7.0258827,6.718547,7.5047483
642324462,642321133,2490378,8039.878,15.702887,123.059555,60.033497,77.41782,59.742283,110.07103,75.32041,94.217316,94.217316,94.217316,9.246964,8.06563,9.564135,10.071372,6.9646244,9.556869,7.1869845,6.718547,7.5047483
642368978,642368416,2490378,8039.878,15.702887,121.691475,60.033497,78.514435,50.949368,110.07103,73.91808,94.217316,94.217316,nan,6.839614,8.361801,9.317429,10.398624,6.852579,9.029707,7.1869845,7.3870935,nan
642418754,642415699,2490378,8039.878,15.702887,121.691475,60.345867,78.514435,50.519276,110.07103,73.37264,94.217316,94.217316,94.217316,6.839614,7.093494,9.317429,8.3487,6.852579,7.0575657,7.235611,7.3870935,7.6535153
642478473,642475425,2490378,8039.878,15.702887,126.84419,62.811546,nan,50.35406,110.07103,73.37264,94.217316,94.217316,94.217316,10.118331,7.4211473,nan,8.618219,6.852579,7.0575657,7.235611,7.2332044,7.6535153
642528200,642527685,2490378,8039.878,15.702887,126.84419,62.811546,nan,48.4259,nan,73.37264,94.217316,94.217316,94.217316,7.255475,7.4211473,nan,9.22175,nan,7.6958413,7.235611,7.2332044,7.6535153
642573341,642572480,2490378,8039.878,15.702887,127.5339,62.811546,nan,48.29777,109.920204,71.23224,94.217316,94.217316,94.217316,9.3379965,7.4211473,nan,9.716864,10.070965,7.156142,7.235611,7.2332044,7.6535153
642627752,642624740,2490378,8039.878,15.702887,127.5339,nan,nan,48.29777,109.920204,71.23224,94.217316,94.217316,94.217316,8.5101795,nan,nan,9.058449,10.070965,7.156142,7.235611,7.2332044,7.6535153
642672887,642672023,2490378,8039.878,15.702887,126.838905,nan,nan,47.898438,nan,nan,94.217316,nan,nan,7.303981,nan,nan,8.66678,nan,nan,7.194037,nan,nan
642682793,642681978,2490378,8039.878,15.702887,125.69457,nan,nan,47.898438,nan,nan,94.217316,nan,nan,7.343322,nan,nan,8.66678,nan,nan,7.194037,nan,nan
642767157,642766589,2490378,8039.878,15.702887,125.62309,nan,nan,47.108658,nan,nan,94.217316,nan,nan,6.694596,nan,nan,9.790102,nan,nan,7.194037,nan,nan
642826892,642826316,2490378,8039.878,15.702887,125.69457,nan,nan,47.108658,109.920204,nan,94.217316,94.217316,nan,10.51153,nan,nan,11.141787,11.141787,nan,7.259265,7.9194636,nan
