timestamp,timestamp_sample,baro_device_id,bias,bias_var,innov,innov_var,innov_test_ratio
539702677,539594937,4028193,2.923653,0.007464529,-6.9101534,16.608864,0.31944272
540110771,539969340,4028193,2.9172173,0.0074583204,-7.1224184,16.592186,0.33971038
540708019,540567024,4028193,2.9074535,0.0074490677,-7.3484583,16.550636,0.36252278
541106225,540999114,4028193,2.9010766,0.0074429396,-7.119321,16.50929,0.34111923
541713501,541596720,4028193,2.8911211,0.0074336464,-7.4416084,16.394594,0.37531027
542101648,541971129,4028193,2.88453,0.007427397,-7.3183618,16.358057,0.3637923
542708881,542561526,4028193,2.8745801,0.0074180732,-7.262825,16.337822,0.3587356
543117034,542993497,4028193,2.8680298,0.007411924,-7.298416,16.337816,0.36226028
543714302,543591092,4028193,2.8581765,0.0074026464,-7.3388968,16.301527,0.3671054
544112578,543972685,4028193,2.851782,0.007396443,-7.0291176,16.28545,0.33710048
544709820,544563081,4028193,2.8426118,0.0073871794,-6.9446654,16.325682,0.32823798
545108608,544995098,4028193,2.836589,0.0073811025,-6.6026096,16.394543,0.2954537
545715205,545585518,4028193,2.8278008,0.0073719784,-6.3534956,16.500977,0.2718149
546113444,545967183,4028193,2.8219829,0.007365937,-6.5134697,16.5713,0.28446293
546720676,546615107,4028193,2.8135896,0.007357034,-6.187499,16.65477,0.2554166
547108819,546996711,4028193,2.80812,0.007351074,-6.2418656,16.709455,0.25907412
547716075,547587156,4028193,2.799961,0.007342203,-6.0963297,16.78573,0.24601078
548114235,547961595,4028193,2.79467,0.0073363036,-6.059864,16.849789,0.2421524
548711531,548609523,4028193,2.7872164,0.0073276623,-5.6130486,17.001015,0.20591134
549109771,548991130,4028193,2.7822785,0.0073218937,-5.6648817,17.084133,0.20871143
549716977,549588697,4028193,2.774854,0.007313315,-5.6437826,17.123753,0.20668031
550105208,549963122,4028193,2.7700868,0.007307577,-5.572462,17.136992,0.20133401
550712475,550611092,4028193,2.7631676,0.007299107,-5.275255,17.114918,0.18066317
551110566,550985478,4028193,2.7584765,0.0072933813,-5.438742,17.101698,0.19218309
551717834,551583104,4028193,2.751606,0.007284868,-5.2961435,17.097288,0.1822845
552106108,551964694,4028193,2.747296,0.007279184,-4.985448,17.097282,0.16152462
552703399,552555110,4028193,2.741184,0.0072706793,-4.767166,17.070911,0.1479181
553111455,552987195,4028193,2.7372658,0.0072650625,-4.5722637,17.031494,0.13638522
553708734,553577507,4028193,2.7312112,0.0072565214,-4.559685,16.914223,0.13657625
554097646,553959104,4028193,2.7272117,0.0072508035,-4.714076,16.86257,0.14642894
554704249,554556711,4028193,2.7211683,0.007242235,-4.4965696,16.751646,0.13411047
555112353,554988699,4028193,2.7172358,0.00723653,-4.4481153,16.646265,0.13206653
555709614,555579100,4028193,2.711649,0.007227861,-4.4020777,16.567007,0.12996574
556127722,556011084,4028193,2.7080374,0.00722213,-4.037937,16.529715,0.10960019
556715017,556601493,4028193,2.7022882,0.0072134486,-4.3653417,16.480244,0.12847847
557113256,556983092,4028193,2.6985452,0.007207657,-4.2367067,16.480238,0.12101824
557720450,557580686,4028193,2.6927922,0.0071990318,-4.530879,16.5173,0.13809672
558108719,557955111,4028193,2.6890013,0.007193268,-4.430839,16.537958,0.13190083
558715908,558603113,4028193,2.6833913,0.007184773,-4.3938055,16.562815,0.1295105
559114154,558977547,4028193,2.6797595,0.0071790507,-4.152458,16.579424,0.11555762
559711524,559575139,4028193,2.6741145,0.007170565,-4.362692,16.629456,0.12717114
560109620,560007107,4028193,2.6705856,0.007164971,-4.096525,16.642004,0.11204259
560706878,560604695,4028193,2.6650217,0.007156535,-4.3774605,16.633625,0.12800151
561105049,560979118,4028193,2.661376,0.007150879,-4.2666683,16.625256,0.12166535
561712256,561569495,4028193,2.6556304,0.00714244,-4.3696547,16.583546,0.12793057
562110494,562001536,4028193,2.6518674,0.007136868,-4.2826595,16.558615,0.123072386
562707763,562599137,4028193,2.646376,0.007128478,-4.3295155,16.604357,0.12543364
563106576,562980757,4028193,2.6426904,0.00712289,-4.299087,16.629408,0.12349039
563723150,563571186,4028193,2.6372857,0.0071145166,-4.3824263,16.562744,0.1288411
564111361,564003083,4028193,2.6334846,0.007108978,-4.4398623,16.521338,0.13257185
564718551,564593540,4028193,2.6278245,0.007100591,-4.336834,16.496584,0.12668028
565116746,564975100,4028193,2.6240244,0.0070950002,-4.489068,16.488348,0.1357978
565714017,565572683,4028193,2.6183748,0.0070866616,-4.314687,16.484226,0.12548375
566122162,566004723,4028193,2.6145504,0.0070811566,-4.384508,16.48422,0.12957786
566719532,566595095,4028193,2.6088529,0.0070728348,-4.2698364,16.492441,0.12282732
567107733,566969513,4028193,2.6051378,0.007067283,-4.3350353,16.52956,0.12632273
567714960,567567108,4028193,2.5995069,0.0070590656,-4.374753,16.604288,0.12806909
568103198,567999100,4028193,2.5957634,0.0070536663,-4.4548745,16.662859,0.13233629
568700471,568596758,4028193,2.590599,0.0070455642,-3.9067595,16.75569,0.10121119
569108561,568971114,4028193,2.587249,0.0070401556,-4.031849,16.80247,0.10749614
569715795,569561481,4028193,2.5822527,0.007032133,-3.9375157,16.883835,0.10203073
570114032,569993479,4028193,2.5788713,0.007026876,-3.9756634,16.931274,0.103725865
570711303,570591089,4028193,2.573943,0.0070189927,-3.7996514,17.08383,0.093898736
571109477,570972688,4028193,2.5708,0.0070137796,-3.8369877,17.203194,0.09508878
571716677,571563117,4028193,2.5661316,0.007006057,-3.8002195,17.369131,0.092384
572115431,571995108,4028193,2.5631847,0.007001022,-3.6890147,17.491947,0.08644505
572712225,572585553,4028193,2.5586839,0.0069934605,-3.778784,17.620853,0.09003984
573110338,572967093,4028193,2.5557613,0.006988447,-3.76336,17.685892,0.08897788
573727555,573615099,4028193,2.5513422,0.006981049,-3.8305228,17.681225,0.09220643
574115775,573996689,4028193,2.5483196,0.0069760536,-3.7393973,17.653309,0.08801053
574713082,574587085,4028193,2.5440724,0.0069685676,-3.4198847,17.588453,0.0738844
575111320,574961475,4028193,2.5412996,0.0069635385,-3.5032458,17.53777,0.0777543
575718525,575609533,4028193,2.5372646,0.0069561107,-3.3217266,17.50564,0.07003372
576106754,575991114,4028193,2.5344217,0.0069511095,-3.7328248,17.52398,0.08834866
576713926,576588758,4028193,2.5302165,0.006943678,-3.3995557,17.606916,0.072932065
577112116,576963106,4028193,2.52746,0.006938729,-3.4498105,17.709166,0.07467064
577719452,577611089,4028193,2.5234568,0.006931501,-3.170588,17.859625,0.062541
578107628,577985522,4028193,2.5207932,0.006926643,-3.56328,17.945156,0.07861586
578704911,578583090,4028193,2.5171483,0.0069194715,-3.0431662,18.036139,0.057051264
579112983,578964716,4028193,2.5146554,0.0069146967,-3.1257505,18.089144,0.060013384
579710303,579555138,4028193,2.510916,0.006907607,-3.3041663,18.230047,0.06654164
580108447,579987138,4028193,2.508433,0.006902978,-3.312793,18.318352,0.06656711
580715753,580577522,4028193,2.5047867,0.006895998,-3.1810226,18.397383,0.06111319
581114548,581009490,4028193,2.5026493,0.0068914257,-2.7597241,18.442062,0.04588591
581502118,581391084,4028193,2.500828,0.0068867975,-2.3289788,18.427147,0.032706227
581910236,581772719,4028193,2.4991302,0.006882171,-2.2140312,18.422174,0.02956542
582497585,582363146,4028193,2.496463,0.006875274,-2.6994889,18.511879,0.043739125
583114858,583011114,4028193,2.4935195,0.0068685156,-2.7715678,18.572039,0.045956712
583712091,583601546,4028193,2.4906626,0.006861699,-2.8294435,18.58209,0.04787017
583911149,583767114,4028193,2.4896543,0.0068593975,-2.734358,18.607264,0.044646326
584707554,584580738,4028193,2.485607,0.006850409,-2.8077517,18.617338,0.047049746
585115699,585012699,4028193,2.4835439,0.0068459483,-2.8526378,18.592138,0.048631918
585713694,585603123,4028193,2.4804707,0.006839162,-2.858784,18.52185,0.04902705
586101236,585977474,4028193,2.4783864,0.006834617,-2.8414779,18.531862,0.048409097
586499321,586359183,4028193,2.476268,0.0068301028,-2.7481167,18.551914,0.045231305
586907473,586791174,4028193,2.4743106,0.0068256673,-2.7544336,18.587084,0.045353506
587713826,587604762,4028193,2.4704208,0.0068167835,-2.8171864,18.65772,0.047263958
588102022,587979087,4028193,2.46835,0.0068123126,-2.8402624,18.68811,0.0479633
588500371,588353492,4028193,2.466435,0.006807854,-2.5525057,18.708412,0.038694926
588898404,588785488,4028193,2.464519,0.0068034884,-2.5784993,18.723656,0.039454892
589704811,589599106,4028193,2.460901,0.006794723,-2.5736427,18.749102,0.039253063
590103498,589980691,4028193,2.4592688,0.0067903264,-2.208209,18.779709,0.028850213
590501132,590355151,4028193,2.4576936,0.006785935,-2.3485615,18.861689,0.032492325
590909227,590787131,4028193,2.4561079,0.0067816474,-2.157646,18.897715,0.027372127
591705654,591593475,4028193,2.453277,0.0067729573,-1.821671,18.749079,0.019666063
592113748,591975117,4028193,2.4520802,0.0067685903,-1.7092309,18.769476,0.017294452
592511963,592407148,4028193,2.4508152,0.0067642992,-1.882415,18.784792,0.020959547
592910139,592788682,4028193,2.4496171,0.0067599528,-1.7913725,18.805243,0.018960526
593706480,593595181,4028193,2.446913,0.0067513795,-1.9340351,18.964855,0.021914756
594104698,593969555,4028193,2.445668,0.006747099,-1.9385777,19.089746,0.021873774
594503046,594401504,4028193,2.4445763,0.0067429407,-1.5472608,19.221066,0.013839074
594901057,594783100,4028193,2.4434266,0.006738754,-1.8156917,19.337662,0.01894252
595707414,595596684,4028193,2.4411035,0.0067305416,-1.627332,19.530542,0.015065914
596105608,595971108,4028193,2.4399858,0.006726411,-1.5851989,19.557533,0.014276145
596523627,596403111,4028193,2.4388916,0.0067223846,-1.5833986,19.64425,0.014180859
596912430,596777484,4028193,2.437767,0.0067183017,-1.661933,19.726011,0.015557693
597708224,597591136,4028193,2.4354951,0.0067103147,-1.6035903,19.907469,0.014352524
598106418,597972685,4028193,2.4343026,0.0067063347,-1.7866364,20.035229,0.017702537
598713679,598563104,4028193,2.4327981,0.0067004403,-1.7003264,20.226032,0.015882228
599112401,598995087,4028193,2.4316194,0.006696606,-1.8583422,20.345036,0.01886038
599500053,599369519,4028193,2.430358,0.006692717,-1.9110947,20.453465,0.01984061
599908304,599801532,4028193,2.4291039,0.006688944,-1.9548502,20.585688,0.020626193
600704562,600564706,4028193,2.4264567,0.0066813356,-2.0762389,20.672485,0.023169646
601112691,600996703,4028193,2.4249923,0.0066776024,-2.28333,20.66668,0.028030068
601500913,601371093,4028193,2.4235554,0.0066738133,-2.2511873,20.812302,0.027055817
601899131,601745486,4028193,2.421996,0.0066700554,-2.5270257,20.935589,0.033891566
602705483,602559108,4028193,2.4191396,0.0066627385,-2.4009767,21.22669,0.030175265
603103664,602991088,4028193,2.4175792,0.0066591613,-2.65704,21.358952,0.036726013
603502017,603372712,4028193,2.416006,0.006655545,-2.5619574,21.449682,0.034000117
603909940,603804722,4028193,2.4145277,0.0066520106,-2.4755173,21.522593,0.031636965
604696373,604553519,4028193,2.411774,0.0066448147,-2.1385913,21.504328,0.023631277
605104471,604985555,4028193,2.4105902,0.0066412794,-1.834301,21.40122,0.017468683
605502666,605367114,4028193,2.4093704,0.006637665,-2.0676827,21.298689,0.02230347
605901645,605799087,4028193,2.4081376,0.0066341017,-1.9658353,21.220673,0.020234507
606707151,606555128,4028193,2.4058282,0.006626759,-1.9147561,20.882597,0.019507423
607105332,606987089,4028193,2.404571,0.0066231117,-2.0099776,20.707275,0.021677889
607503546,607361489,4028193,2.4032187,0.00661935,-2.1715188,20.528,0.02552337
607901724,607793527,4028193,2.4017024,0.006615645,-2.365206,20.384819,0.030492187
608698128,608556696,4028193,2.3985791,0.0066080373,-2.3519049,20.158333,0.030488946
609106191,608988708,4028193,2.3969467,0.0066042687,-2.3818061,20.023977,0.03147893
609504381,609363116,4028193,2.3952641,0.0066003897,-2.5410738,19.863167,0.036119655
609902614,609795117,4028193,2.3935206,0.006596556,-2.5630813,19.665884,0.03711665
610698915,610551097,4028193,2.3897529,0.0065886453,-2.809821,19.353489,0.045326848
611097149,610983160,4028193,2.38782,0.0065847198,-2.81148,19.205084,0.045731064
611495391,611364714,4028193,2.3857672,0.006580703,-3.0971212,19.068684,0.05589246
612102624,611955080,4028193,2.3826852,0.0065746685,-2.984039,18.985413,0.05211305
612709786,612603089,4028193,2.3796878,0.0065686963,-2.888657,18.902655,0.049048606
613107943,612977530,4028193,2.377547,0.0065646386,-3.07477,18.928457,0.05549675
613705249,613575085,4028193,2.3744335,0.006558638,-3.0545998,18.990585,0.054591846
614093440,613956692,4028193,2.372293,0.006554652,-3.2036166,19.110481,0.059671503
614700662,614547152,4028193,2.3691328,0.0065487507,-3.0328302,19.294962,0.052967533
615098829,614979105,4028193,2.3670459,0.0065448936,-3.1325421,19.294958,0.056507684
615696068,615569517,4028193,2.3639913,0.0065390235,-3.09778,19.241991,0.055412613
616094303,615951092,4028193,2.3619192,0.0065350947,-3.0367894,19.210306,0.053339943
616711433,616599092,4028193,2.3588035,0.0065293172,-3.1706867,19.273733,0.057955988
617100275,616980684,4028193,2.356632,0.006525431,-3.3039703,19.358753,0.06265452
617707001,617571091,4028193,2.3533947,0.006519667,-3.2610059,19.524939,0.060516108
618105095,618003131,4028193,2.3512962,0.0065158852,-3.1626782,19.417494,0.057236668
618702357,618593489,4028193,2.3479934,0.006510107,-3.3913605,19.326794,0.06612194
619100551,618975091,4028193,2.3458061,0.006506223,-3.1184163,19.226109,0.05619974
619707731,619572707,4028193,2.3424456,0.006500444,-3.3708076,19.263111,0.065538876
620105932,620004736,4028193,2.3402236,0.0064966567,-3.3720694,19.348068,0.06529995
620703238,620595108,4028193,2.3369446,0.006490927,-3.250464,19.428177,0.060424928
621101392,620969509,4028193,2.3347034,0.0064871013,-3.2288916,19.454979,0.0595434
621698632,621567110,4028193,2.331464,0.006481453,-3.203221,19.5681,0.058261633
622106801,621999121,4028193,2.3291414,0.006477766,-3.570681,19.70392,0.071896374
622704125,622596725,4028193,2.3256922,0.006472243,-3.4093554,19.90723,0.06487706
623102198,622971110,4028193,2.3233478,0.0064685517,-3.6486392,20.00156,0.07395294
623709456,623561537,4028193,2.3194218,0.0064631044,-4.108964,20.152567,0.093087584
624107626,623993509,4028193,2.316935,0.00645956,-4.110983,20.242739,0.09276402
624704938,624591135,4028193,2.3130407,0.0064542377,-4.179027,20.464682,0.09482064
625103088,624972710,4028193,2.310492,0.0064507057,-4.0124855,20.58545,0.08690087
625710310,625563108,4028193,2.3068168,0.0064454987,-3.8377652,20.888292,0.078345016
626109096,625995094,4028193,2.3044887,0.0064421375,-3.882785,21.11302,0.0793403
626705831,626585497,4028193,2.3009298,0.006437102,-3.9122148,21.461597,0.07923934
627103884,626967086,4028193,2.2985613,0.006433797,-4.0543947,21.724365,0.08407414
627711185,627564682,4028193,2.2951295,0.006428972,-3.871853,22.153748,0.075187914
628099354,627996722,4028193,2.2928774,0.006425855,-3.9086685,22.368828,0.0758878
628696631,628587085,4028193,2.2894726,0.006421144,-3.9910438,22.528448,0.07855959
629094808,628961512,4028193,2.2873025,0.006417996,-3.727984,22.599075,0.06833055
629701990,629559103,4028193,2.2839694,0.006413371,-4.0383596,22.754015,0.07963599
630100200,629991091,4028193,2.2816412,0.0064103487,-4.2586465,22.818914,0.088309154
630687514,630531096,4028193,2.2780151,0.006405717,-4.4789286,23.047632,0.09671179
631095611,630963089,4028193,2.275514,0.0064027593,-4.476216,23.199268,0.09596332
631692985,631553491,4028193,2.2715435,0.0063982913,-4.9901752,23.445425,0.118013315
632091057,631985486,4028193,2.2689707,0.006395401,-4.5473456,23.586353,0.097412035
632698335,632583122,4028193,2.2650912,0.0063910494,-4.7923183,23.843609,0.10702292
633096589,632964729,4028193,2.262566,0.0063881697,-4.714486,24.055614,0.102662005
633703662,633555115,4028193,2.2588367,0.0063838935,-4.7869787,24.158886,0.10539101
634101821,633987150,4028193,2.2562747,0.0063811187,-4.9224925,24.297283,0.11080769
634689158,634577520,4028193,2.252457,0.006376913,-4.6963034,24.478394,0.10011217
635097864,634959087,4028193,2.249877,0.006374122,-4.876979,24.576479,0.107532464
635704518,635556717,4028193,2.2459502,0.0063700094,-5.1894617,24.823397,0.1205427
636092749,635988682,4028193,2.2432046,0.006367343,-5.398315,25.00841,0.12947558
636709867,636579080,4028193,2.2391593,0.0063633206,-5.5315714,25.34629,0.13413438
637108050,636953548,4028193,2.2364004,0.0063606454,-5.4333096,25.520529,0.1285277
637705334,637601493,4028193,2.2322438,0.006356794,-5.5422363,25.72526,0.1326685
638103539,637983132,4028193,2.2294292,0.006354184,-5.554048,25.828213,0.13270351
638700819,638580721,4028193,2.2252162,0.0063503166,-5.934386,25.879833,0.15119852
639108865,638955167,4028193,2.2223527,0.006347704,-5.8045063,25.909376,0.14448778
639696198,639545537,4028193,2.218202,0.006343834,-5.5411825,25.901983,0.13171323
