timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
674050996,674050056,396321,-0.23636363,-0.08257575,0.46969697,nan,0
675044689,675043749,396321,-0.2280303,-0.08333333,0.4689394,nan,0
676059872,676058932,396321,-0.22424242,-0.08257575,0.47121212,nan,0
677053218,677052279,396321,-0.23939393,-0.08181818,0.4689394,nan,0
678046826,678045886,396321,-0.22424242,-0.08030303,0.46590906,nan,0
679061996,679061055,396321,-0.23030302,-0.0810606,0.4674242,nan,0
680055633,680054693,396321,-0.23030302,-0.0810606,0.4613636,nan,0
681049196,681048256,396321,-0.22727272,-0.0840909,0.46969697,nan,0
682042859,682041919,396321,-0.23787878,-0.08257575,0.46969697,nan,0
683058030,683057090,396321,-0.22727272,-0.0810606,0.4689394,nan,0
684051599,684050644,396321,-0.22878787,-0.08484848,0.4674242,nan,0
685045280,685044340,396321,-0.23787878,-0.08484848,0.4689394,nan,0
686060516,686059576,396321,-0.22121212,-0.0810606,0.4689394,nan,0
687054085,687053145,396321,-0.22878787,-0.08333333,0.46287876,nan,0
688047661,688046721,396321,-0.2280303,-0.08257575,0.46287876,nan,0
689062790,689061850,396321,-0.22045454,-0.08030303,0.4674242,nan,0
690056438,690055498,396321,-0.23787878,-0.08333333,0.46287876,nan,0
691050036,691049096,396321,-0.225,-0.0810606,0.4613636,nan,0
692043649,692042709,396321,-0.22878787,-0.0840909,0.4674242,nan,0
693058863,693057923,396321,-0.23863636,-0.08257575,0.46287876,nan,0
694052523,694051583,396321,-0.22348484,-0.08030303,0.4689394,nan,0
695046020,695045080,396321,-0.23030302,-0.08257575,0.4643939,nan,0
696061193,696060253,396321,-0.22954544,-0.08181818,0.4643939,nan,0
697054822,697053883,396321,-0.22348484,-0.0810606,0.4689394,nan,0
698048462,698047511,396321,-0.23560606,-0.08560606,0.46969697,nan,0
699042045,699041105,396321,-0.22727272,-0.08030303,0.46287876,nan,0
700057233,700056293,396321,-0.22727272,-0.08030303,0.4643939,nan,0
701050845,701049905,396321,-0.23939393,-0.08484848,0.4613636,nan,0
702044489,702043549,396321,-0.22575757,-0.08181818,0.4643939,nan,0
703059602,703058655,396321,-0.23484848,-0.0810606,0.4613636,nan,0
704053405,704052465,396321,-0.23257574,-0.08257575,0.4643939,nan,0
705047002,705046062,396321,-0.22727272,-0.08030303,0.4674242,nan,0
706062229,706061289,396321,-0.24166666,-0.08181818,0.46590906,nan,0
707055800,707054860,396321,-0.22575757,-0.08030303,0.46287876,nan,0
708049453,708048514,396321,-0.22727272,-0.0810606,0.46287876,nan,0
709043069,709042130,396321,-0.23484848,-0.07954545,0.4674242,nan,0
710058238,710057299,396321,-0.22348484,-0.07954545,0.46969697,nan,0
711051788,711050848,396321,-0.23257574,-0.07954545,0.4643939,nan,0
712045401,712044462,396321,-0.23030302,-0.0810606,0.46590906,nan,0
713060734,713059795,396321,-0.22348484,-0.07954545,0.46287876,nan,0
714054238,714053298,396321,-0.24090908,-0.08181818,0.4590909,nan,0
715047910,715046971,396321,-0.22575757,-0.08030303,0.46060604,nan,0
716041443,716040503,396321,-0.2280303,-0.07954545,0.4613636,nan,0
717056654,717055714,396321,-0.23484848,-0.0810606,0.4674242,nan,0
718050307,718049367,396321,-0.22424242,-0.0810606,0.46287876,nan,0
719065403,719064463,396321,-0.2340909,-0.0810606,0.4643939,nan,0
720059002,720058062,396321,-0.22727272,-0.0810606,0.4674242,nan,0
721052674,721051734,396321,-0.22651514,-0.08181818,0.46590906,nan,0
722046253,722045313,396321,-0.24166666,-0.08257575,0.4643939,nan,0
723061426,723060476,396321,-0.2280303,-0.08030303,0.4689394,nan,0
724055062,724054122,396321,-0.22727272,-0.0810606,0.4613636,nan,0
725048648,725047708,396321,-0.225,-0.08257575,0.46590906,nan,0
726042192,726041253,396321,-0.23560606,-0.0810606,0.46287876,nan,0
727057436,727056497,396321,-0.22272727,-0.08560606,0.4674242,nan,0
728051033,728050093,396321,-0.20757575,-0.089393936,0.4674242,nan,0
729044671,729043731,396321,-0.22651514,-0.09015151,0.4689394,nan,0
730059864,730058923,396321,-0.20681818,-0.087878786,0.4643939,nan,0
731053411,731052470,396321,-0.21060605,-0.089393936,0.47272727,nan,0
732046986,732046046,396321,-0.2189394,-0.08863636,0.47121212,nan,0
733062265,733061291,396321,-0.2060606,-0.08863636,0.47272727,nan,0
734056022,734055081,396321,-0.21969697,-0.09924242,0.46590906,nan,0
735049697,735048758,396321,-0.2090909,-0.08863636,0.46969697,nan,0
736064946,736064006,396321,-0.20833333,-0.089393936,0.4674242,nan,0
737058583,737057643,396321,-0.22272727,-0.086363636,0.46969697,nan,0
738052209,738051269,396321,-0.2090909,-0.087878786,0.4674242,nan,0
739045835,739044895,396321,-0.21136363,-0.090909086,0.4674242,nan,0
740061090,740060151,396321,-0.20833333,-0.087878786,0.47575757,nan,0
741054710,741053771,396321,-0.19999999,-0.08863636,0.4689394,nan,0
742048197,742047257,396321,-0.21136363,-0.09015151,0.4674242,nan,0
743063465,743062526,396321,-0.20681818,-0.089393936,0.47575757,nan,0
744057095,744056155,396321,-0.20227273,-0.087878786,0.4674242,nan,0
745050640,745049700,396321,-0.21818182,-0.0840909,0.46287876,nan,0
746044232,746043291,396321,-0.19848484,-0.089393936,0.46969697,nan,0
747059452,747058505,396321,-0.21060605,-0.089393936,0.4689394,nan,0
748053044,748052104,396321,-0.20984848,-0.089393936,0.4643939,nan,0
749046641,749045689,396321,-0.2060606,-0.08712121,0.46590906,nan,0
750061787,750060847,396321,-0.21818182,-0.089393936,0.46969697,nan,0
751055426,751054486,396321,-0.21060605,-0.089393936,0.47121212,nan,0
752049042,752048101,396321,-0.20984848,-0.08560606,0.45075756,nan,0
753064247,753063267,396321,-0.22575757,-0.09015151,0.47121212,nan,0
754057799,754056859,396321,-0.20833333,-0.087878786,0.46287876,nan,0
755051406,755050466,396321,-0.2151515,-0.089393936,0.4674242,nan,0
756045040,756044101,396321,-0.21666665,-0.09015151,0.46969697,nan,0
757060217,757059277,396321,-0.20757575,-0.089393936,0.4643939,nan,0
758053857,758052911,396321,-0.22045454,-0.089393936,0.46287876,nan,0
759047415,759046475,396321,-0.21060605,-0.09015151,0.46590906,nan,0
760062604,760061663,396321,-0.21287878,-0.087878786,0.46590906,nan,0
761056195,761055255,396321,-0.22272727,-0.0840909,0.4643939,nan,0
762049823,762048883,396321,-0.2060606,-0.086363636,0.4643939,nan,0
763043571,763042632,396321,-0.21590908,-0.0840909,0.46590906,nan,0
764058839,764057878,396321,-0.21363635,-0.0840909,0.4674242,nan,0
765052413,765051474,396321,-0.20681818,-0.0810606,0.47121212,nan,0
766046060,766045120,396321,-0.22121212,-0.08257575,0.4674242,nan,0
767061355,767060392,396321,-0.20833333,-0.07954545,0.4780303,nan,0
768054867,768053927,396321,-0.2121212,-0.0840909,0.4780303,nan,0
769048436,769047496,396321,-0.22272727,-0.089393936,0.46590906,nan,0
770063714,770062774,396321,-0.2090909,-0.087878786,0.4780303,nan,0
771057319,771056379,396321,-0.21590908,-0.086363636,0.47121212,nan,0
772050913,772049973,396321,-0.21742423,-0.09166666,0.46287876,nan,0
773044409,773043469,396321,-0.2090909,-0.09015151,0.47121212,nan,0
774059609,774058669,396321,-0.225,-0.090909086,0.4674242,nan,0
775053247,775052308,396321,-0.21287878,-0.09166666,0.4643939,nan,0
776046653,776045707,396321,-0.2121212,-0.090909086,0.46060604,nan,0
777061793,777060853,396321,-0.2219697,-0.092424236,0.46287876,nan,0
778055447,778054508,396321,-0.21136363,-0.08863636,0.47272727,nan,0
779049041,779048101,396321,-0.21969697,-0.09166666,0.46287876,nan,0
780042581,780041641,396321,-0.2151515,-0.090909086,0.4613636,nan,0
781057780,781056840,396321,-0.2090909,-0.090909086,0.4674242,nan,0
782051403,782050463,396321,-0.22575757,-0.09318182,0.46590906,nan,0
783045043,783044103,396321,-0.21136363,-0.09924242,0.45757574,nan,0
784060207,784059267,396321,-0.2121212,-0.09166666,0.47651514,nan,0
785053819,785052879,396321,-0.22272727,-0.092424236,0.4590909,nan,0
786047474,786046534,396321,-0.20681818,-0.09015151,0.47272727,nan,0
787062604,787061664,396321,-0.2189394,-0.090909086,0.4674242,nan,0
788056248,788055308,396321,-0.21439393,-0.09166666,0.46969697,nan,0
789049781,789048841,396321,-0.20833333,-0.092424236,0.4689394,nan,0
790043425,790042485,396321,-0.22575757,-0.09015151,0.4643939,nan,0
791058590,791057650,396321,-0.21136363,-0.09166666,0.46969697,nan,0
792052195,792051254,396321,-0.2121212,-0.09015151,0.4674242,nan,0
793045837,793044883,396321,-0.22121212,-0.087878786,0.46590906,nan,0
794061053,794060113,396321,-0.21136363,-0.09015151,0.4613636,nan,0
795054614,795053674,396321,-0.2219697,-0.09166666,0.46590906,nan,0
796048232,796047292,396321,-0.2189394,-0.090909086,0.47424242,nan,0
797041892,797040953,396321,-0.21136363,-0.08863636,0.4674242,nan,0
798057074,798056135,396321,-0.22878787,-0.092424236,0.46287876,nan,0
799050589,799049649,396321,-0.21060605,-0.089393936,0.4689394,nan,0
800044198,800043258,396321,-0.21363635,-0.09015151,0.47575757,nan,0
801059404,801058464,396321,-0.22121212,-0.092424236,0.46969697,nan,0
802053040,802052100,396321,-0.2090909,-0.09318182,0.4643939,nan,0
803046577,803045637,396321,-0.21969697,-0.09166666,0.4674242,nan,0
804061786,804060846,396321,-0.21742423,-0.090909086,0.4674242,nan,0
805055405,805054462,396321,-0.21060605,-0.09015151,0.4643939,nan,0
806049125,806048185,396321,-0.2189394,-0.09166666,0.46590906,nan,0
807042612,807041672,396321,-0.21363635,-0.089393936,0.46969697,nan,0
808057825,808056885,396321,-0.21666665,-0.08863636,0.4643939,nan,0
809051471,809050531,396321,-0.21969697,-0.09015151,0.4674242,nan,0
810045113,810044173,396321,-0.21060605,-0.089393936,0.46590906,nan,0
811060193,811059254,396321,-0.22045454,-0.09772727,0.47121212,nan,0
812053790,812052850,396321,-0.21439393,-0.09318182,0.46969697,nan,0
813047403,813046463,396321,-0.21060605,-0.087878786,0.4689394,nan,0
814062583,814061644,396321,-0.2189394,-0.09166666,0.47121212,nan,0
815056239,815055286,396321,-0.2121212,-0.08863636,0.4643939,nan,0
816049804,816048864,396321,-0.21742423,-0.092424236,0.46060604,nan,0
817065182,817064243,396321,-0.2219697,-0.087878786,0.4689394,nan,0
818058635,818057695,396321,-0.2121212,-0.09166666,0.4674242,nan,0
819052236,819051296,396321,-0.225,-0.086363636,0.46287876,nan,0
820045853,820044914,396321,-0.21363635,-0.090909086,0.47424242,nan,0
821061112,821060172,396321,-0.21363635,-0.09166666,0.4613636,nan,0
822054645,822053667,396321,-0.23030302,-0.09015151,0.46969697,nan,0
823048218,823047278,396321,-0.2090909,-0.08712121,0.47272727,nan,0
824063407,824062467,396321,-0.21439393,-0.08863636,0.46590906,nan,0
825057049,825056109,396321,-0.2189394,-0.089393936,0.46590906,nan,0
826050609,826049670,396321,-0.20833333,-0.08484848,0.46969697,nan,0
827044236,827043296,396321,-0.225,-0.087878786,0.47651514,nan,0
828059453,828058513,396321,-0.21439393,-0.08712121,0.4674242,nan,0
829053051,829052111,396321,-0.21439393,-0.09166666,0.4689394,nan,0
830046583,830045643,396321,-0.22727272,-0.087878786,0.46590906,nan,0
831061820,831060881,396321,-0.21136363,-0.087878786,0.4643939,nan,0
832055437,832054497,396321,-0.2189394,-0.089393936,0.47121212,nan,0
833049111,833048171,396321,-0.2189394,-0.08712121,0.4674242,nan,0
834064197,834063257,396321,-0.21136363,-0.086363636,0.47121212,nan,0
835057815,835056875,396321,-0.22272727,-0.089393936,0.46969697,nan,0
836051407,836050461,396321,-0.21287878,-0.08333333,0.47424242,nan,0
837045042,837044102,396321,-0.24242423,-0.10833333,0.46060604,nan,0
838060235,838059286,396321,-0.23863636,-0.10378788,0.47575757,nan,0
839053815,839052876,396321,-0.23712121,-0.12424242,0.4560606,nan,0
840047402,840046463,396321,-0.24242423,-0.11666666,0.45757574,nan,0
841062683,841061737,396321,-0.24924241,-0.11969697,0.4590909,nan,0
842056196,842055257,396321,-0.23030302,-0.10681818,0.45757574,nan,0
843049834,843048894,396321,-0.25454545,-0.11742424,0.45757574,nan,0
844043414,844042474,396321,-0.2280303,-0.111363634,0.4590909,nan,0
845058680,845057740,396321,-0.23030302,-0.11363636,0.4613636,nan,0
846052287,846051347,396321,-0.24393938,-0.115909085,0.46060604,nan,0
847045811,847044871,396321,-0.22651514,-0.112878785,0.45378786,nan,0
848061056,848060116,396321,-0.23333332,-0.112878785,0.46060604,nan,0
849054615,849053661,396321,-0.23484848,-0.11363636,0.46590906,nan,0
850048195,850047255,396321,-0.22575757,-0.11666666,0.4689394,nan,0
851063410,851062470,396321,-0.24166666,-0.111363634,0.46590906,nan,0
852057052,852056112,396321,-0.22878787,-0.11515151,0.46287876,nan,0
853050613,853049673,396321,-0.22575757,-0.12121212,0.46287876,nan,0
854044216,854043262,396321,-0.23712121,-0.09166666,0.47121212,nan,0
855059452,855058513,396321,-0.22272727,-0.0810606,0.46060604,nan,0
856053053,856052114,396321,-0.225,-0.090909086,0.4643939,nan,0
857046647,857045707,396321,-0.22575757,-0.092424236,0.4689394,nan,0
858061816,858060876,396321,-0.21742423,-0.09166666,0.4689394,nan,0
859055463,859054523,396321,-0.22651514,-0.093939394,0.4674242,nan,0
860049055,860048115,396321,-0.22121212,-0.090909086,0.46060604,nan,0
861064266,861063326,396321,-0.2189394,-0.095454544,0.4689394,nan,0
862057824,862056884,396321,-0.2280303,-0.09318182,0.46590906,nan,0
863051519,863050579,396321,-0.21666665,-0.090909086,0.46287876,nan,0
864045321,864044381,396321,-0.22424242,-0.09469697,0.46590906,nan,0
865060443,865059463,396321,-0.22045454,-0.092424236,0.4674242,nan,0
866054128,866053188,396321,-0.21590908,-0.09318182,0.4590909,nan,0
867047921,867046982,396321,-0.21742423,-0.09166666,0.4689394,nan,0
868063239,868062299,396321,-0.21742423,-0.095454544,0.46590906,nan,0
869056863,869055923,396321,-0.22424242,-0.09924242,0.4674242,nan,0
870050438,870049498,396321,-0.23030302,-0.08560606,0.4613636,nan,0
871044043,871043104,396321,-0.21742423,-0.09469697,0.4674242,nan,0
872059267,872058327,396321,-0.2340909,-0.111363634,0.46060604,nan,0
873052856,873051863,396321,-0.23257574,-0.10909091,0.46060604,nan,0
874046676,874045735,396321,-0.23787878,-0.11969697,0.45454544,nan,0
875061885,875060946,396321,-0.24242423,-0.115909085,0.45075756,nan,0
876055401,876054462,396321,-0.22878787,-0.11212121,0.45378786,nan,0
877049064,877048087,396321,-0.2310606,-0.109848484,0.4560606,nan,0
878042576,878041636,396321,-0.23787878,-0.10757575,0.46287876,nan,0
879057843,879056893,396321,-0.22424242,-0.11363636,0.46287876,nan,0
880051452,880050512,396321,-0.23484848,-0.10909091,0.4643939,nan,0
881044993,881044053,396321,-0.22651514,-0.10757575,0.46060604,nan,0
882060246,882059306,396321,-0.2189394,-0.10909091,0.46590906,nan,0
883054052,883053101,396321,-0.2189394,-0.109848484,0.4643939,nan,0
884047697,884046757,396321,-0.21287878,-0.109848484,0.4643939,nan,0
885062995,885062055,396321,-0.22121212,-0.10757575,0.46060604,nan,0
886056604,886055665,396321,-0.22575757,-0.10909091,0.4643939,nan,0
887050258,887049311,396321,-0.22121212,-0.11060606,0.46060604,nan,0
888043812,888042872,396321,-0.22727272,-0.1060606,0.4560606,nan,0
889058993,889058053,396321,-0.22651514,-0.111363634,0.45757574,nan,0
890052651,890051711,396321,-0.22045454,-0.109848484,0.4560606,nan,0
891046302,891045362,396321,-0.23712121,-0.11212121,0.46287876,nan,0
892061412,892060464,396321,-0.2189394,-0.11060606,0.46590906,nan,0
893055023,893054067,396321,-0.22424242,-0.109848484,0.4689394,nan,0
894048651,894047711,396321,-0.225,-0.10909091,0.46287876,nan,0
895042267,895041328,396321,-0.21590908,-0.10833333,0.4613636,nan,0
896057456,896056485,396321,-0.23257574,-0.111363634,0.4643939,nan,0
897050998,897050058,396321,-0.22272727,-0.11060606,0.46590906,nan,0
898044737,898043797,396321,-0.22272727,-0.10833333,0.4689394,nan,0
899059948,899059008,396321,-0.23787878,-0.114393935,0.46590906,nan,0
900053495,900052555,396321,-0.21969697,-0.10909091,0.4613636,nan,0
901047035,901046095,396321,-0.22348484,-0.10681818,0.4643939,nan,0
902062252,902061312,396321,-0.23030302,-0.10757575,0.46969697,nan,0
903055876,903054936,396321,-0.21969697,-0.109848484,0.4590909,nan,0
904049450,904048463,396321,-0.22878787,-0.10833333,0.4643939,nan,0
905043021,905042081,396321,-0.22348484,-0.11060606,0.46287876,nan,0
906058270,906057330,396321,-0.2219697,-0.10833333,0.46590906,nan,0
907051776,907050836,396321,-0.23333332,-0.109848484,0.46060604,nan,0
908045407,908044467,396321,-0.2189394,-0.11212121,0.45454544,nan,0
909060620,909059681,396321,-0.22878787,-0.11212121,0.46287876,nan,0
910054219,910053279,396321,-0.22727272,-0.109848484,0.4613636,nan,0
911047821,911046881,396321,-0.21818182,-0.111363634,0.4643939,nan,0
912041407,912040467,396321,-0.23333332,-0.11212121,0.4613636,nan,0
913056620,913055681,396321,-0.22121212,-0.111363634,0.4674242,nan,0
914050264,914049324,396321,-0.22121212,-0.111363634,0.46060604,nan,0
915065443,915064503,396321,-0.23787878,-0.11212121,0.4613636,nan,0
916059023,916058083,396321,-0.21666665,-0.10909091,0.4590909,nan,0
917052593,917051653,396321,-0.21818182,-0.10757575,0.46060604,nan,0
918046284,918045345,396321,-0.22954544,-0.10909091,0.4613636,nan,0
919061401,919060462,396321,-0.22121212,-0.111363634,0.46060604,nan,0
920055105,920054165,396321,-0.21969697,-0.10757575,0.4613636,nan,0
921048868,921047928,396321,-0.23333332,-0.10833333,0.48257574,nan,0
922063995,922063055,396321,-0.21363635,-0.10909091,0.4643939,nan,0
923057604,923056665,396321,-0.21818182,-0.10757575,0.46287876,nan,0
924051249,924050309,396321,-0.225,-0.10909091,0.47121212,nan,0
925044838,925043898,396321,-0.21590908,-0.109848484,0.46287876,nan,0
926060108,926059169,396321,-0.225,-0.10909091,0.47272727,nan,0
