timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
591117967,591117778,2490378,0.0006828101,-0.02178664,0.006115314,39.157608,0,20
592118403,592118217,2490378,0.0027578867,-0.03309464,-0.007863974,39.211956,0,20
593118843,593118655,2490378,-0.2593679,0.1002332,0.10557577,39.2029,0,20
594116787,594116604,2490378,-0.031825613,-0.0367152,0.005342573,39.1878,0,20
595117225,595117041,2490378,-0.016440736,-0.012330552,0.005206011,39.181763,0,20
596117664,596117478,2490378,-0.017576532,-0.027991883,0.0046531013,39.1093,0,20
597115611,597115426,2490378,-0.020777412,-0.042290926,0.003770444,39.15459,0,20
598116049,598115862,2490378,-0.025104096,-0.022286257,0.008013859,39.079105,0,20
599118975,599118786,2490378,-0.011151455,-0.017926265,0.0032142038,39.121376,0,20
600119404,600119221,2490378,-0.015195023,-0.02034108,0.004949541,39.039856,0,20
601117355,601117167,2490378,-0.069400154,-0.041797973,-0.0005129403,39.100243,0,20
602117787,602117601,2490378,-0.013169908,-0.026519679,0.0044232775,38.919083,0,20
603118223,603118034,2490378,-0.018882198,-0.017719755,0.008140429,38.970413,0,20
604116163,604115979,2490378,-0.04583821,-0.027812023,0.016727183,38.94022,0,20
605116596,605116411,2490378,-0.027015965,0.0062618684,0.015834533,38.873795,0,20
606117025,606116843,2490378,-0.06265199,-0.044675767,0.0052426495,39.003624,0,20
607119951,607119763,2490378,-0.023915008,-0.023865046,0.0062485454,38.873795,0,20
608115406,608115216,2490378,-0.021989817,-0.026846096,0.003483997,38.864735,0,20
609118318,609118135,2490378,-0.026746172,-0.026216578,0.004926225,38.831524,0,20
610118749,610118565,2490378,-0.013426378,-0.023698507,0.0068081166,38.722828,0,20
611116694,611116505,2490378,-0.009259571,-0.021953179,0.004143492,38.79831,0,20
612117120,612116934,2490378,0.041847933,-0.0603804,-0.021720024,38.813408,0,20
613117547,613117362,2490378,-0.1345036,0.004852948,0.03467676,38.84964,0,20
614117975,614117789,2490378,-0.04346003,-0.027995214,0.0101155825,38.75,0,20
615115913,615115727,2490378,0.31084514,0.47896963,0.01074843,38.7651,0,20
616116341,616116153,2490378,-0.038740315,-0.0074442956,0.014881929,38.71075,0,20
617119252,617119068,2490378,-0.014395636,-0.028554786,0.0025347243,38.629227,0,20
618114703,618114516,2490378,-0.020074617,-0.037021633,0.0044166157,38.689613,0,20
619117614,619117429,2490378,0.052982733,-0.04123174,-0.016207581,38.586956,0,20
620118035,620117852,2490378,-0.02264598,-0.02678281,0.00435,38.740944,0,20
621118459,621118276,2490378,0.023638554,0.046171285,0.0062718606,38.559784,0,20
622116430,622116210,2490378,-0.03769445,-0.01023216,0.008247014,38.565823,0,20
623116817,623116632,2490378,-0.005309265,-0.0060053985,0.0037771058,38.56884,0,20
624117241,624117053,2490378,-0.0065183383,0.00016986983,0.0068980474,38.408817,0,20
625115170,625114985,2490378,-0.003863706,-0.012900115,0.00532925,38.33937,0,20
626118080,626117894,2490378,-0.01036206,-0.027848661,0.004346669,38.426933,0,20
627118505,627118314,2490378,-0.021480206,-0.021253714,0.0037038284,38.333332,0,20
628118920,628118733,2490378,-0.019371822,-0.020271134,0.004956202,38.399757,0,20
629116846,629116663,2490378,-0.017799694,-0.018216042,0.0035039817,38.33937,0,20
630117266,630117080,2490378,-0.022189664,-0.029300882,0.00392366,38.39674,0,20
631117681,631117498,2490378,-0.018046172,-0.019808155,0.0076541346,38.27295,0,20
632115612,632115426,2490378,-0.011138132,-0.026666233,0.001735337,38.282005,0,20
633116026,633115841,2490378,-0.012813515,-0.01825268,0.005199349,38.2971,0,20
634118929,634118746,2490378,-0.020247819,-0.026902718,0.006345138,38.282005,0,20
635119347,635119160,2490378,-0.01031876,-0.016324159,0.004596478,38.26389,0,20
636117276,636117086,2490378,-0.010218836,-0.020361064,0.0051027564,38.251812,0,20
637117686,637117499,2490378,-0.023432044,-0.024551187,0.0061952528,38.25483,0,20
638118081,638117914,2490378,-0.009179632,-0.012733576,0.0058188746,38.12802,0,20
639116021,639115836,2490378,-0.031802297,-0.027155858,0.0072544413,38.137077,0,20
640116433,640116248,2490378,0.0034506891,-0.030849693,-0.0026846095,38.212563,0,20
641116845,641116659,2490378,-0.018662367,-0.014219104,0.011284687,38.094807,0,20
642119743,642119558,2490378,-0.009675919,-0.08730643,-0.00010325421,38.115944,0,20
643115176,643114991,2490378,-0.0150751155,-0.031209419,0.0018985452,38.100845,0,20
644118073,644117889,2490378,-0.007351034,-0.021766653,0.003680513,38.022343,0,20
645118483,645118297,2490378,0.089348204,-0.034780014,-0.027029289,37.925724,0,20
646116404,646116217,2490378,-0.016084341,-0.021093836,0.00409353,38.004227,0,20
647116811,647116624,2490378,-0.0064850305,-0.025423853,0.0042933766,37.9378,0,20
648117216,648117031,2490378,-0.015161715,-0.021570139,0.0040335758,37.844204,0,20
649117626,649117437,2490378,-0.014858615,-0.02277255,0.0034207122,37.850243,0,20
650115540,650115353,2490378,-0.014745368,-0.017769717,0.0052426495,37.89553,0,20
651118435,651118247,2490378,-0.0148219755,-0.023845062,0.005658997,37.75664,0,20
652118837,652118651,2490378,-0.014545521,-0.021590123,0.0039769528,37.832127,0,20
653116754,653116566,2490378,-0.015328255,-0.023122283,0.00532925,37.871376,0,20
654117197,654116968,2490378,-0.014602144,-0.025220674,0.004789663,37.77174,0,20
655117559,655117371,2490378,-0.017390007,-0.021003906,0.004156815,37.726448,0,20
656117955,656117772,2490378,-0.011807619,-0.026706202,0.0036472052,37.780796,0,20
657115875,657115687,2490378,-0.017360032,-0.021473546,0.0054524885,37.750603,0,20
658116272,658116084,2490378,-0.0147786755,-0.022069756,0.0051060873,37.77174,0,20
659119156,659118972,2490378,-0.009419449,-0.023595253,0.0037804365,37.708332,0,20
660117073,660116882,2490378,-0.021473546,-0.021363629,0.0040735453,37.67512,0,20
661117465,661117280,2490378,-0.012557045,-0.023785107,0.004792994,37.54529,0,20
662117864,662117678,2490378,-0.015847856,-0.021283692,0.005199349,37.59058,0,20
663118266,663118075,2490378,-0.015165046,-0.022412825,0.0034873278,37.64191,0,20
664116166,664115982,2490378,-0.005795559,-0.011734341,0.0047996556,37.64191,0,20
665116564,665116377,2490378,-0.013166578,-0.024814319,0.004243415,37.512077,0,20
666119450,666119261,2490378,-0.014558844,-0.020667497,0.003437366,37.5,0,20
667114863,667114677,2490378,-0.018262673,-0.022955744,0.004792994,37.427536,0,20
668117743,668117559,2490378,-0.011581126,-0.024554517,0.00435,37.394325,0,20
669118136,669117951,2490378,-0.018096134,-0.0235786,0.004956202,37.454712,0,20
670118532,670118344,2490378,-0.013109954,-0.024880935,0.00609866,37.439613,0,20
671116430,671116246,2490378,-0.012533729,-0.0238384,0.0032808194,37.315823,0,20
672116824,672116636,2490378,-0.017589854,-0.025676992,0.004473239,37.397343,0,20
673117213,673117026,2490378,-0.008416884,-0.026579633,0.0037138208,37.219204,0,20
674115113,674114926,2490378,-0.01616761,-0.019918071,0.0040901992,37.24336,0,20
675117990,675117803,2490378,-0.011054862,-0.021050537,0.0035939128,37.288647,0,20
676118378,676118190,2490378,-0.013599579,-0.023258844,0.0041001914,37.164856,0,20
677116272,677116088,2490378,-0.016154287,-0.023865046,0.0048396247,37.14372,0,20
678116659,678116474,2490378,-0.013759457,-0.021083845,0.004163476,37.170895,0,20
679117043,679116859,2490378,-0.009672588,-0.028907849,0.004972856,37.17995,0,20
680117429,680117244,2490378,-0.012916769,-0.017506585,0.004170138,37.077293,0,20
681115326,681115139,2490378,-0.014981853,-0.026030054,0.005156049,37.038044,0,20
682115711,682115522,2490378,-0.014009265,-0.027848661,0.0047397013,37.167873,0,20
683118576,683118393,2490378,-0.013579594,-0.02447458,0.005066118,37.074276,0,20
684118958,684118775,2490378,-0.021100499,-0.022539396,0.004746363,36.97162,0,20
685116853,685116667,2490378,0.0011357963,-0.021926532,0.0052559725,36.97162,0,20
686117235,686117048,2490378,-0.014688744,-0.024974197,0.004626455,37.053143,0,20
687117614,687117427,2490378,-0.014708729,-0.013393071,0.00435,36.99879,0,20
688115506,688115318,2490378,-0.012670292,-0.022832504,0.0046630935,36.890095,0,20
689115884,689115696,2490378,-0.021440238,-0.017276762,0.005066118,36.983696,0,20
690118797,690118562,2490378,-0.012670292,-0.026156623,0.004699732,36.83575,0,20
691119126,691118939,2490378,-0.011850919,-0.019688247,0.005525766,36.850845,0,20
692117010,692116827,2490378,-0.017333385,-0.023658538,0.0044565853,36.865944,0,20
693117385,693117202,2490378,-0.012810184,-0.022635989,0.0060220524,36.781403,0,20
694117760,694117578,2490378,-0.016467381,-0.022586027,0.00451987,36.850845,0,20
695115654,695115463,2490378,-0.01270693,-0.022246286,0.0046331165,36.675724,0,20
696116022,696115837,2490378,-0.0148652755,-0.021726685,0.0042867153,36.754227,0,20
697118885,697118698,2490378,-0.014432275,-0.021769986,0.005279288,36.69384,0,20
698119256,698119071,2490378,-0.01684376,-0.02285915,0.0048029865,36.714977,0,20
699117142,699116954,2490378,-0.0135063175,-0.025856853,0.0049995026,36.69686,0,20
700117511,700117325,2490378,-0.016747167,-0.022113055,0.0048129787,36.59722,0,20
701117883,701117696,2490378,-0.013406394,-0.021376953,0.0035872513,36.491547,0,20
702115759,702115577,2490378,-0.015514778,-0.021863246,0.0044965544,36.57005,0,20
703116132,703115946,2490378,-0.01684376,-0.022366194,0.0055024503,36.69384,0,20
704118989,704118803,2490378,-0.013299809,-0.030673163,0.0039936067,36.594204,0,20
705119359,705119171,2490378,-0.0135929175,-0.023358768,0.0057722437,36.585144,0,20
706117236,706117050,2490378,-0.015061792,-0.036115658,0.0066715544,36.491547,0,20
707117604,707117417,2490378,-0.016380781,-0.020627527,0.004979518,36.47343,0,20
708117968,708117783,2490378,-0.015374885,-0.024797665,0.0046331165,36.476448,0,20
709115841,709115660,2490378,-0.0029277566,-0.048342958,0.0011990812,36.485508,0,20
710116215,710116025,2490378,-0.013599579,-0.021480206,0.0036272206,36.391907,0,20
711119062,711118878,2490378,-0.015411524,-0.02102722,0.0045098774,36.407005,0,20
712119427,712119242,2490378,-0.013409724,-0.022536065,0.004589816,36.358696,0,20
713117304,713117117,2490378,-0.02017121,-0.013666195,0.006161945,36.38889,0,20
714117666,714117479,2490378,-0.0129634,-0.018738974,0.0042767227,36.403988,0,20
715118030,715117841,2490378,-0.015797894,-0.0214036,0.004939548,36.328503,0,20
716115899,716115714,2490378,-0.01731007,-0.027282428,0.0052493108,36.33454,0,20
717116260,717116075,2490378,-0.013083308,-0.025786906,0.004926225,36.301327,0,20
718116625,718116435,2490378,-0.01667389,-0.023095636,0.005232657,36.186596,0,20
719119471,719119283,2490378,-0.0140725495,-0.020544257,0.005369219,36.24396,0,20
720117337,720117154,2490378,-0.013329786,-0.024374656,0.005002833,36.304348,0,20
721117701,721117513,2490378,-0.01394598,-0.023531968,0.0055157733,36.141304,0,20
722118055,722117871,2490378,-0.015088438,-0.02089399,0.0048729326,36.132248,0,20
723115928,723115740,2490378,-0.013276493,-0.023948316,0.0032308577,36.123188,0,20
724116282,724116097,2490378,-0.013426378,-0.022532733,0.0051360643,36.053745,0,20
725116639,725116454,2490378,-0.014468913,-0.02370517,0.0041767997,36.02959,0,20
726119484,726119298,2490378,-0.01428239,-0.024657773,0.0040502297,36.12017,0,20
727117351,727117165,2490378,-0.015731279,-0.024804326,0.005612366,35.98128,0,20
728117704,728117520,2490378,-0.012210643,-0.02349533,0.0055890507,36.02657,0,20
729118058,729117874,2490378,-0.0152316615,-0.025700307,0.0051327334,35.99336,0,20
730115926,730115740,2490378,-0.020104595,-0.021650078,0.005182695,36.02657,0,20
731116281,731116094,2490378,-0.014132504,-0.019415123,0.0058921515,35.954105,0,20
732116636,732116447,2490378,-0.012833499,-0.025283959,0.004792994,36.014492,0,20
733119471,733119288,2490378,-0.016310835,-0.02170337,0.0058954824,35.842392,0,20
734117340,734117151,2490378,-0.013896018,-0.02533059,0.004566501,35.89674,0,20
735117690,735117503,2490378,-0.0068813935,-0.024980858,0.0037371363,35.90278,0,20
736118041,736117854,2490378,-0.0079539055,-0.027948584,0.005112749,35.932972,0,20
737115900,737115717,2490378,-0.020794066,-0.020011332,0.007117879,35.794083,0,20
738116278,738116067,2490378,-0.012646976,-0.020101264,0.004736371,35.85447,0,20
739119092,739118905,2490378,-0.015161715,-0.029580666,0.005176034,35.845413,0,20
740119465,740119255,2490378,-0.015687978,-0.033497665,0.0053758807,35.88164,0,20
741117302,741117115,2490378,-0.008683346,-0.020147895,0.0044066235,35.872585,0,20
742117648,742117464,2490378,-0.015498124,-0.025250651,0.0052892803,35.8122,0,20
743117995,743117812,2490378,-0.015061792,-0.024158156,0.005019487,35.8122,0,20
744115858,744115671,2490378,-0.010208844,-0.023725154,0.0027612175,35.769928,0,20
745116204,745116018,2490378,-0.011228063,-0.02673951,0.0050561256,35.75785,0,20
746119042,746118854,2490378,-0.011664395,-0.018945483,0.004579824,35.72464,0,20
747119388,747119202,2490378,-0.015105092,-0.021723354,0.005572397,35.785027,0,20
748117246,748117057,2490378,-0.01305,-0.022519412,0.0040802066,35.637077,0,20
749117588,749117403,2490378,-0.015854517,-0.021826608,0.0056456737,35.754833,0,20
750117962,750117748,2490378,-0.017676456,-0.026592957,0.0049095713,35.637077,0,20
751115792,751115604,2490378,-0.0072810873,-0.024068223,0.0042633996,35.682365,0,20
752116132,752115948,2490378,-0.014658768,-0.017823009,0.004686409,35.63104,0,20
753118972,753118780,2490378,-0.017549885,-0.026050039,0.0056223585,35.664253,0,20
754119307,754119124,2490378,-0.009246248,-0.024154825,0.0040335758,35.685387,0,20
755117162,755116978,2490378,-0.015058462,-0.025580399,0.004623124,35.62198,0,20
756117504,756117320,2490378,-0.012047435,-0.024761027,0.003773775,35.625,0,20
757117861,757117662,2490378,-0.014422282,-0.024168147,0.0043067,35.552536,0,20
758115702,758115515,2490378,-0.011551148,-0.024990851,0.00481964,35.6401,0,20
759116044,759115856,2490378,-0.013143262,-0.017859649,0.0040901992,35.513287,0,20
760118869,760118685,2490378,-0.014119181,-0.022399502,0.003940314,35.519325,0,20
761119211,761119026,2490378,-0.0033174579,-0.019971363,0.0021716692,35.519325,0,20
762117066,762116877,2490378,-0.012397167,-0.035216346,0.004626455,35.44988,0,20
763117403,763117216,2490378,0.00040968606,-0.026722856,0.0018152756,35.531403,0,20
764117741,764117555,2490378,-0.010445329,-0.025453828,0.0029310873,35.44384,0,20
765115592,765115406,2490378,-0.02520402,0.005492458,0.011847588,35.36232,0,20
766115926,766115743,2490378,0.11126141,-0.0990874,-0.012626991,35.386475,0,20
767118754,767118569,2490378,-0.014092535,-0.024587825,0.0040868684,35.480072,0,20
768119093,768118906,2490378,-0.011354633,-0.02298572,0.0044998853,35.422707,0,20
769116938,769116755,2490378,-0.009879096,-0.027881969,0.0048696017,35.371376,0,20
770117274,770117091,2490378,-0.025407199,-0.022952411,0.0046131318,35.341183,0,20
771117618,771117427,2490378,-0.012054097,-0.020704135,0.005232657,35.480072,0,20
772115462,772115274,2490378,-0.016447397,-0.02102056,0.0044032927,35.36232,0,20
773115799,773115609,2490378,-0.011038208,-0.026126647,0.0050094947,35.335144,0,20
774118620,774118432,2490378,-0.016054364,-0.02200314,0.0049228943,35.317028,0,20
775118951,775118767,2490378,-0.011777642,-0.02247278,0.004559839,35.371376,0,20
776116809,776116613,2490378,-0.014871937,-0.03203545,0.004076876,35.383453,0,20
777117168,777116946,2490378,-0.014678752,-0.023528637,0.005139395,35.335144,0,20
778117466,778117279,2490378,-0.010128905,-0.025593722,0.004579824,35.292873,0,20
779115312,779115124,2490378,-0.014762022,-0.022272933,0.0055757277,35.232487,0,20
780115646,780115456,2490378,-0.010195521,-0.023825077,0.005109418,35.244564,0,20
781118463,781118276,2490378,-0.015105092,-0.023009036,0.003877029,35.1872,0,20
782118797,782118608,2490378,-0.012880131,-0.023225537,0.0034573507,35.069447,0,20
783116638,783116451,2490378,-0.014345674,-0.022436142,0.004443262,35.18116,0,20
784116965,784116782,2490378,-0.012357198,-0.022289587,0.0048795943,35.25664,0,20
785117298,785117113,2490378,-0.012583691,-0.021303676,0.0050494643,35.13587,0,20
786115139,786114954,2490378,-0.012726914,-0.024228102,0.004366654,35.141907,0,20
787117959,787117773,2490378,-0.016044373,-0.023841731,0.005748928,35.069447,0,20
788118286,788118102,2490378,-0.014905245,-0.025993416,0.00498951,35.108696,0,20
789116130,789115943,2490378,-0.010118913,-0.023508653,0.00537255,35.09662,0,20
790116457,790116272,2490378,-0.016214242,-0.021693377,0.00409353,35.153984,0,20
791116791,791116600,2490378,-0.023385413,-0.025257314,0.004426608,35.03321,0,20
792119604,792119416,2490378,-0.014249082,-0.021916538,0.0043067,35.099636,0,20
793114954,793114767,2490378,-0.013079978,-0.022835836,0.005795559,35.00604,0,20
794117769,794117583,2490378,-0.014505551,-0.024717726,0.0059854137,35.018116,0,20
795118102,795117910,2490378,-0.010781738,-0.022382848,0.0048396247,34.99396,0,20
796118426,796118237,2490378,-0.014192458,-0.021693377,0.0052593034,34.978867,0,20
797116261,797116075,2490378,-0.013722818,-0.023308806,0.0043733157,35.051327,0,20
798116585,798116401,2490378,-0.013023354,-0.026403101,0.0050428025,35.00906,0,20
799119403,799119215,2490378,-0.010851685,-0.020391041,0.005675651,35.0151,0,20
800114750,800114563,2490378,-0.011820942,-0.025137404,0.0048729326,34.91848,0,20
801117563,801117376,2490378,-0.012437137,-0.021247052,0.004359992,35.003017,0,20
802117887,802117701,2490378,-0.015761256,-0.023981623,0.0058188746,34.846016,0,20
803118210,803118025,2490378,-0.011977489,-0.016570635,0.0052526416,34.990944,0,20
804116048,804115860,2490378,-0.02285249,-0.02933752,0.0052892803,34.90942,0,20
805116368,805116184,2490378,-0.014395636,-0.017443301,0.006368453,34.91848,0,20
806119180,806118995,2490378,-0.009272895,-0.025976762,0.0048629404,34.933575,0,20
807117017,807116829,2490378,-0.012587022,-0.038320635,0.0039303214,34.981884,0,20
808117337,808117151,2490378,-0.013839396,-0.02178664,0.0052692955,34.806763,0,20
809117659,809117473,2490378,-0.015468148,-0.022905782,0.0040369066,34.906403,0,20
810117986,810117795,2490378,-0.0150085,-0.026080016,0.00541585,34.82186,0,20
811115815,811115627,2490378,-0.013289817,-0.018365927,0.0054325038,34.797707,0,20
812116133,812115948,2490378,-0.013489664,-0.020630857,0.005309265,34.81884,0,20
813118947,813118756,2490378,-0.01164108,-0.025104096,0.0038703675,34.64674,0,20
814116771,814116588,2490378,-0.012540391,-0.021473546,0.0046930704,34.758453,0,20
815117092,815116907,2490378,-0.01594445,-0.020674158,0.004882925,34.701088,0,20
816117409,816117226,2490378,-0.014532198,-0.023695176,0.0050161565,34.649757,0,20
817117732,817117545,2490378,-0.014408959,-0.021976493,0.0060520293,34.664856,0,20
818115562,818115375,2490378,-0.017260108,-0.021180436,0.0055290964,34.701088,0,20
819118414,819118183,2490378,-0.01914866,-0.021010567,0.005688974,34.676933,0,20
820118684,820118499,2490378,-0.018915506,-0.01872565,0.0049195634,34.658817,0,20
821116515,821116328,2490378,-0.011750995,-0.024551187,0.005429173,34.613525,0,20
822116832,822116645,2490378,-0.014801991,-0.03386072,0.0034473585,34.673912,0,20
823117147,823116962,2490378,-0.018695675,-0.032142036,0.0050128256,34.661835,0,20
824119956,824119767,2490378,-0.013879364,-0.020244487,0.0059088054,34.59541,0,20
825115291,825115106,2490378,-0.008286984,-0.022905782,0.004753025,34.64372,0,20
826118095,826117910,2490378,-0.015601379,-0.01501183,0.0044032927,34.544083,0,20
827118412,827118225,2490378,-0.016670559,-0.022123048,0.0051327334,34.559177,0,20
828116237,828116052,2490378,-0.011241386,-0.023265505,0.004623124,34.54106,0,20
829116551,829116367,2490378,-0.009602642,-0.019425115,0.004792994,34.577297,0,20
830116866,830116681,2490378,-0.007817343,-0.022202987,0.0041901227,34.565216,0,20
831119672,831119483,2490378,-0.018009532,-0.026030054,0.0046531013,34.495773,0,20
832117492,832117309,2490378,-0.019644946,-0.025467152,0.0054791346,34.547104,0,20
833117806,833117622,2490378,-0.011631087,-0.018832237,0.0065949466,34.46256,0,20
834118120,834117935,2490378,-0.016091004,-0.014299043,0.0052992725,34.483696,0,20
835115945,835115760,2490378,-0.015684647,-0.024627795,0.0036005743,34.532005,0,20
836116261,836116072,2490378,-0.23340115,0.098654404,-0.014362328,34.42633,0,20
837119062,837118873,2490378,-0.00021983155,-0.009089702,0.0055157733,34.586353,0,20
838119368,838119184,2490378,-0.026376456,-0.034606814,0.0038437212,34.51691,0,20
839117193,839117007,2490378,-0.05548415,-0.02656631,0.0018419219,34.495773,0,20
840117505,840117318,2490378,-0.017603178,-0.022802528,0.007667458,34.522945,0,20
841117815,841117629,2490378,-0.015658002,-0.032814857,0.0044166157,34.38104,0,20
842115638,842115451,2490378,-0.031242726,0.034899924,0.015644679,34.46256,0,20
843115943,843115760,2490378,-0.015028484,-0.0076141655,0.006208576,34.356884,0,20
844118780,844118558,2490378,-0.014105857,-0.014915237,0.003893683,34.489735,0,20
845119051,845118866,2490378,-0.016840428,-0.0103420755,0.00562902,34.36896,0,20
846116871,846116686,2490378,-0.0153715545,-0.026599618,0.0036771824,34.329712,0,20
847117178,847116994,2490378,-0.010368722,-0.02477768,0.0055457503,34.281403,0,20
848117484,848117302,2490378,-0.012050766,-0.022635989,0.005112749,34.29348,0,20
849115305,849115119,2490378,-0.015208346,-0.029870445,0.0035039817,34.269325,0,20
850118098,850117913,2490378,-0.022442803,0.10344074,0.011564472,34.28442,0,20
851118401,851118219,2490378,-0.013656203,-0.03031677,0.0024581165,34.2029,0,20
852118709,852118524,2490378,-0.01625088,-0.026213247,0.0033174579,34.19988,0,20
853116525,853116340,2490378,0.0039070062,-0.028168416,0.003167573,34.214977,0,20
854116829,854116644,2490378,-0.01121474,0.014742037,0.006008729,34.19686,0,20
855119631,855119435,2490378,-0.027578868,-0.033244524,0.0047230474,34.329712,0,20
856114947,856114762,2490378,-0.013203216,-0.02328216,0.0063984306,34.11836,0,20
857117737,857117552,2490378,-0.0118409265,-0.03002366,0.004759686,34.19686,0,20
858118043,858117854,2490378,-0.012457121,-0.031945523,0.0026146632,34.073067,0,20
859118349,859118155,2490378,-0.0063817766,-0.02251608,0.0044932235,34.09722,0,20
860116152,860115968,2490378,-0.0195317,-0.025816884,0.005778905,34.091183,0,20
861116454,861116268,2490378,-0.013163247,-0.029853791,0.005142726,34.051933,0,20
862119244,862119057,2490378,-0.007131202,-0.01564801,0.0041168453,34.088165,0,20
863117056,863116868,2490378,-0.016314166,-0.024131509,0.0053159264,34.039856,0,20
864117330,864117167,2490378,-0.008533461,-0.021943185,0.0056390124,34.00664,0,20
865117653,865117465,2490378,-0.014319028,-0.01632749,0.0048629404,34.030796,0,20
866117951,866117763,2490378,-0.0071112174,-0.028674694,0.0062552067,33.958332,0,20
867115758,867115573,2490378,-0.02784533,-0.047666807,0.0034406967,33.89795,0,20
868118543,868118358,2490378,-0.015937787,-0.008003867,0.0071745026,33.96437,0,20
869118838,869118655,2490378,0.02196317,0.031955514,0.0008560107,33.9372,0,20
870116653,870116463,2490378,-0.046600956,-0.008919831,0.011051532,33.97947,0,20
871116947,871116759,2490378,-0.015931126,-0.020441003,0.0056356816,33.894928,0,20
872117243,872117055,2490378,0.22344212,-0.059344526,-0.0037238132,33.93116,0,20
873120024,873119839,2490378,-0.052646324,0.0067947935,0.009915736,33.913044,0,20
874115348,874115157,2490378,-0.057042956,0.07878296,0.024374656,33.907005,0,20
