timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
701766615,1683119015999891,423585869,-710872870,7492,-25662,0.71000004,0.4572101,2.1790001,2.5860002,0.7,1.12,88,4,0.063,0.062000003,-0.014,-0.032,3.0707662,0,nan,0.0,4,0,1,16,0
702155615,1683119016399890,423585873,-710872875,7525,-25629,0.75500005,0.45730346,2.184,2.591,0.7,1.12,88,4,0.264,0.22000001,-0.14600001,-0.057000004,3.0707662,0,nan,0.0,4,0,1,16,0
702749613,1683119016999892,423585876,-710872880,7541,-25612,0.64400005,0.457426,2.1850002,2.5900002,0.7,1.12,88,4,0.172,0.136,-0.105000004,-0.147,3.0707662,0,nan,0.0,4,0,1,16,0
703149615,1683119017399891,423585874,-710872879,7585,-25568,0.785,0.4575115,2.19,2.592,0.7,1.12,88,4,0.048,-0.033,0.035,-0.061000004,3.0707662,0,nan,0.0,4,0,1,16,0
703761620,1683119017999892,423585869,-710872876,7516,-25637,0.67800003,0.457637,2.1990001,2.585,0.7,1.12,88,4,0.102000006,-0.101,0.016,-0.081,3.0707662,0,nan,0.0,4,0,1,16,0
704152614,1683119018399892,423585863,-710872875,7554,-25599,0.84000003,0.45773843,2.203,2.5790002,0.71999997,1.12,88,4,0.18900001,-0.177,0.066,-0.035,3.0707662,0,nan,0.0,4,0,1,15,0
704761614,1683119018999893,423585861,-710872883,7596,-25557,0.65000004,0.4578569,2.2150002,2.578,0.71999997,1.12,88,6,0.044000003,0.043,0.009000001,0.07300001,3.0707662,0,nan,0.0,4,0,1,15,0
705153613,1683119019399892,423585862,-710872885,7593,-25560,0.59900004,0.45794314,2.2210002,2.578,0.71999997,1.12,88,6,0.028,0.028,-0.003,0.13000001,3.0707662,0,nan,0.0,4,0,1,15,0
705767614,1683119019999894,423585875,-710872899,7526,-25628,0.95500004,0.47039312,2.229,2.578,0.71999997,1.12,88,6,0.19100001,0.172,-0.083000004,0.017,4.31751,0,nan,0.0,4,0,1,15,0
706144966,1683119020399893,423585882,-710872904,7473,-25680,0.87900007,0.47047913,2.2380002,2.5790002,0.71999997,1.12,88,6,0.25,0.172,-0.18100001,0.19500001,4.31751,0,nan,0.0,4,0,1,15,0
706747442,1683119020999894,423585889,-710872912,7535,-25618,0.837,0.4706083,2.239,2.5730002,0.71999997,1.12,88,6,0.19600001,0.143,-0.134,0.022000002,4.31751,0,nan,0.0,4,0,1,15,0
707160613,1683119021399894,423585898,-710872916,7571,-25583,0.651,0.4706673,2.2380002,2.571,0.71999997,1.12,88,6,0.051000003,0.038000003,-0.035,-0.019000001,4.31751,0,nan,0.0,4,0,1,15,0
707762839,1683119021999895,423585906,-710872917,7536,-25617,0.63500005,0.47078037,2.232,2.5670002,0.71999997,1.12,88,7,0.053000003,-0.05,-0.016,-0.066,4.31751,0,nan,0.0,4,0,1,15,0
708346614,1683119022599895,423585918,-710872921,7440,-25713,0.469,0.4708804,2.229,2.558,0.71999997,1.12,88,8,0.013,-0.011000001,-0.007,0.039,4.31751,0,nan,0.0,4,0,1,15,0
708731612,1683119022999896,423585923,-710872924,7436,-25717,0.67700005,0.47095597,2.23,2.559,0.71999997,1.12,88,8,0.18800001,-0.16100001,0.096,0.089,4.31751,0,nan,0.0,4,0,1,15,0
709148613,1683119023399895,423585932,-710872929,7438,-25715,0.67700005,0.47104025,2.232,2.565,0.71999997,1.12,88,8,0.038000003,-0.038000003,0.004,-0.086,4.31751,0,nan,0.0,4,0,1,15,0
709766613,1683119023999897,423585934,-710872929,7558,-25596,0.65500003,0.4711614,2.2410002,2.588,0.71999997,1.12,88,8,0.064,0.062000003,0.017,0.016,4.31751,0,nan,0.0,4,0,1,15,0
710140613,1683119024399896,423585942,-710872933,7457,-25696,0.841,0.47124988,2.246,2.6060002,0.71999997,1.12,88,8,0.19100001,0.186,-0.046000004,0.059000004,4.31751,0,nan,0.0,4,0,1,15,0
710759030,1683119024999897,423585936,-710872924,7556,-25597,0.90800005,0.47139525,2.2580001,2.634,0.71999997,1.12,88,5,0.32000002,-0.20600002,0.246,-0.16900001,4.31751,0,nan,0.0,4,0,1,15,0
711341614,1683119025599897,423585941,-710872922,7442,-25711,0.86,0.47154573,2.275,2.6680002,0.71999997,1.12,88,8,0.11400001,-0.11100001,0.025,-0.012,4.31751,0,nan,0.0,4,0,1,15,0
711764613,1683119025999898,423585940,-710872920,7466,-25688,0.83300006,0.47163436,2.285,2.6910002,0.71999997,1.12,88,8,0.21700001,-0.20600002,0.069000006,-0.27400002,4.31751,0,nan,0.0,4,0,1,15,0
712346392,1683119026599898,423585918,-710872903,7667,-25486,1.0270001,0.7652198,2.305,2.729,0.78,1.12,88,11,0.565,-0.36200002,0.43400002,-0.22600001,3.2924006,0,nan,0.0,4,0,1,14,0
712738618,1683119026999899,423585914,-710872898,7676,-25477,0.86800003,0.76527524,2.332,2.772,0.78,1.12,88,11,0.16600001,-0.101,0.132,0.079,3.2924006,0,nan,0.0,4,0,1,14,0
713344613,1683119027599898,423585915,-710872885,7611,-25542,0.74600005,0.76536703,2.3730001,2.834,0.78,1.12,88,4,0.066,-0.024,-0.061000004,-0.16800001,3.2924006,0,nan,0.0,4,0,1,14,0
713747614,1683119027999900,423585920,-710872886,7535,-25618,0.934,0.76542723,2.3960001,2.858,0.78,1.12,88,4,0.20400001,0.16000001,-0.127,-0.067,3.2924006,0,nan,0.0,4,0,1,14,0
714343613,1683119028599899,423585920,-710872885,7514,-25639,0.68700004,0.76552826,2.4280002,2.8850002,0.78,1.12,88,3,0.20500001,0.142,-0.148,-0.178,3.2924006,0,nan,0.0,4,0,1,14,0
714746615,1683119028999900,423585930,-710872896,7540,-25613,0.874,0.7655944,2.4450002,2.907,0.78,1.12,88,3,0.12100001,0.064,-0.102000006,-0.008,3.2924006,0,nan,0.0,4,0,1,14,0
715346620,1683119029599900,423585938,-710872905,7507,-25647,0.75600004,0.765697,2.4780002,2.936,0.71999997,1.12,88,4,0.043,-0.033,-0.027,-0.08400001,3.2924006,0,nan,0.0,4,0,1,15,0
715758614,1683119029999901,423585944,-710872907,7422,-25732,1.1010001,0.7657721,2.4980001,2.95,0.71999997,1.12,88,4,0.21100001,0.178,-0.113000005,0.036000002,3.2924006,0,nan,0.0,4,0,1,15,0
716146614,1683119030399900,423585945,-710872908,7436,-25718,0.623,0.7658169,2.5100002,2.9620001,0.71999997,1.12,88,4,0.017,-0.007,-0.015000001,0.094000004,3.2924006,0,nan,0.0,4,0,1,15,0
716758615,1683119030999902,423585946,-710872905,7303,-25850,0.61700004,0.7658941,2.513,2.9710002,0.71999997,1.12,88,7,0.177,0.074,-0.16100001,-0.087000005,3.2924006,0,nan,0.0,4,0,1,15,0
717161619,1683119031399901,423585943,-710872905,7256,-25898,0.78800005,0.7659524,2.5110002,2.976,0.71999997,1.12,88,7,0.23600002,-0.231,0.048,0.029000001,3.2924006,0,nan,0.0,4,0,1,15,0
717760624,1683119031999903,423585947,-710872908,7269,-25884,0.56100005,0.7660175,2.509,2.9810002,0.71999997,1.12,88,4,0.079,-0.016,0.078,0.054,3.2924006,0,nan,0.0,4,0,1,15,0
718153613,1683119032399902,423585955,-710872908,7209,-25945,0.91700006,0.76607716,2.5100002,2.986,0.71999997,1.12,88,4,0.15,0.141,-0.052,0.011000001,3.2924006,0,nan,0.0,4,0,1,15,0
718749613,1683119032999903,423585957,-710872906,7187,-25966,0.80200005,0.7661769,2.525,3.012,0.71999997,1.12,87,6,0.072000004,0.055000003,-0.047000002,-0.036000002,3.2924006,0,nan,0.0,4,0,1,15,0
719138613,1683119033399903,423585957,-710872904,7190,-25963,0.628,0.7662224,2.5310001,3.0260003,0.71999997,1.12,87,6,0.102000006,-0.094000004,-0.039,-0.013,3.2924006,0,nan,0.0,4,0,1,15,0
719767184,1683119033999904,423585953,-710872895,7020,-26133,0.88900006,0.76727146,2.536,3.045,0.71999997,1.12,87,6,0.11000001,0.1,-0.047000002,0.025,3.0009317,0,nan,0.0,4,0,1,15,0
720152615,1683119034399903,423585956,-710872893,7001,-26152,1.098,0.76733935,2.539,3.052,0.71999997,1.12,87,6,0.36800003,-0.245,0.275,-0.080000006,3.0009317,0,nan,0.0,4,0,1,15,0
720759614,1683119034999905,423585958,-710872890,6997,-26156,0.643,0.76742756,2.5640001,3.0590003,0.75,1.2099999,87,4,0.119,0.025,-0.116000004,-0.098000005,3.0009317,0,nan,0.0,4,0,1,14,0
721344759,1683119035599904,423585966,-710872896,6962,-26191,0.583,0.7675247,2.5900002,3.058,0.71999997,1.12,87,5,0.096,-0.072000004,-0.063,-0.036000002,3.0009317,0,nan,0.0,4,0,1,15,0
721741614,1683119035999906,423585974,-710872901,7008,-26145,0.99700004,0.7675983,2.6030002,3.0560002,0.71999997,1.12,87,5,0.22100002,0.21900001,-0.022000002,0.007,3.0009317,0,nan,0.0,4,0,1,15,0
722152613,1683119036399905,423585984,-710872908,6952,-26201,0.87200004,0.7676684,2.618,3.0600002,0.7,1.11,87,5,0.064,0.054,-0.033,-0.042000003,3.0009317,0,nan,0.0,4,0,1,16,0
722763306,1683119036999906,423585966,-710872897,6998,-26156,1.164,0.6096707,2.6450002,3.065,0.7,1.11,86,4,0.33900002,-0.312,0.134,-0.127,2.8703418,0,nan,0.0,4,0,1,16,0
723153614,1683119037399906,423585956,-710872892,7003,-26150,1.2030001,0.6097756,2.663,3.0690002,0.7,1.11,86,4,0.33900002,-0.312,0.13000001,-0.105000004,2.8703418,0,nan,0.0,4,0,1,16,0
723767613,1683119037999907,423585959,-710872889,6943,-26210,1.024,0.78026175,2.69,3.0560002,0.7,1.11,80,4,0.381,0.29700002,-0.238,-0.11000001,3.908582,0,nan,0.0,4,0,1,16,0
724158639,1683119038399906,423585967,-710872895,6875,-26278,0.768,0.7803231,2.6950002,3.0210001,0.68,1.11,80,4,0.058000002,-0.058000002,0.001,-0.07,3.908582,0,nan,0.0,4,0,1,17,0
724770615,1683119038999908,423585965,-710872892,6851,-26302,0.966,0.33008835,2.6890001,2.976,0.68,1.11,75,4,0.771,-0.71300006,0.293,-0.45400003,2.9268937,0,nan,0.0,4,0,1,17,0
725151896,1683119039399907,423585955,-710872884,6784,-26370,0.93500006,0.33024824,2.687,2.9640002,0.68,1.11,75,4,0.263,-0.254,0.071,-0.13700001,2.9268937,0,nan,0.0,4,0,1,17,0
725747614,1683119039999909,423585958,-710872886,6797,-26356,0.592,0.33040756,2.676,2.9640002,0.68,1.11,81,6,0.076000005,0.069000006,0.032,0.009000001,2.9268937,0,nan,0.0,4,0,1,17,0
726153614,1683119040399908,423585974,-710872891,6601,-26552,0.79800004,0.330539,2.664,2.9640002,0.68,1.11,81,6,0.21700001,0.20300001,-0.078,0.128,2.9268937,0,nan,0.0,4,0,1,17,0
726748614,1683119040999909,423585981,-710872892,6525,-26628,0.61600006,0.33070028,2.6450002,2.9640002,0.68,1.1,86,5,0.071,-0.065000005,0.028,0.071,2.9268937,0,nan,0.0,4,0,1,17,0
727161612,1683119041399909,423585986,-710872892,6450,-26703,0.77000004,0.3308228,2.6350002,2.9680002,0.68,1.1,86,5,0.224,-0.17500001,0.141,0.017,2.9268937,0,nan,0.0,4,0,1,17,0
727781616,1683119041999910,423585991,-710872893,6351,-26802,0.679,0.3309858,2.6230001,2.9740002,0.68,1.1,86,3,0.049000002,-0.024,0.043,-0.064,2.9268937,0,nan,0.0,4,0,1,17,0
728153613,1683119042399909,423585991,-710872895,6409,-26744,0.669,0.33110115,2.615,2.97,0.68,1.1,86,3,0.11100001,-0.096,0.056,0.1,2.9268937,0,nan,0.0,4,0,1,17,0
728768613,1683119042999911,423585994,-710872902,6412,-26742,0.81000006,0.33129612,2.605,2.9770002,0.68,1.1,86,4,0.09,0.080000006,-0.042000003,0.030000001,2.9268937,0,nan,0.0,4,0,1,17,0
729160615,1683119043399910,423586000,-710872906,6414,-26740,0.592,0.33141288,2.5960002,2.9780002,0.68,1.1,86,4,0.045,-0.016,0.042000003,0.016,2.9268937,0,nan,0.0,4,0,1,17,0
729771614,1683119043999911,423586014,-710872923,6386,-26767,0.754,0.33160207,2.5790002,2.986,0.7,1.11,86,3,0.162,-0.126,0.101,-0.14500001,2.9268937,0,nan,0.0,4,0,1,16,0
730153619,1683119044399911,423586025,-710872936,6410,-26743,0.81100005,0.33172843,2.572,2.9940002,0.68,1.1,86,3,0.201,0.17,-0.10700001,-0.044000003,2.9268937,0,nan,0.0,4,0,1,17,0
730745999,1683119044999912,423586052,-710872953,6309,-26844,0.652,0.33189198,2.548,2.996,0.68,1.1,86,3,0.123,0.09,-0.08400001,-0.040000003,2.9268937,0,nan,0.0,4,0,1,17,0
731154613,1683119045399911,423586067,-710872962,6265,-26889,0.657,0.33197907,2.535,3.0010002,0.68,1.1,86,3,0.16900001,-0.147,0.083000004,0.085,2.9268937,0,nan,0.0,4,0,1,17,0
731775614,1683119045999913,423586084,-710872976,6258,-26895,0.6,0.33213004,2.5200002,3.0130002,0.68,1.1,86,10,0.05,-0.032,0.038000003,0.081,2.9268937,0,nan,0.0,4,0,1,17,0
732144614,1683119046399912,423586088,-710872981,6251,-26902,0.33900002,0.3322187,2.5110002,3.0170002,0.68,1.1,86,10,0.058000002,-0.043,-0.039,0.017,2.9268937,0,nan,0.0,4,0,1,17,0
732767613,1683119046999914,423586103,-710872995,6231,-26922,0.70400006,0.700446,2.5,3.0230002,0.68,1.1,87,10,0.035,0.033,-0.011000001,0.047000002,3.444941,0,nan,0.0,4,0,1,17,0
733314004,1683119047599913,423586100,-710872994,6264,-26889,0.78400004,0.70052224,2.6940002,3.134,0.71999997,1.11,86,8,0.15400001,-0.141,0.063,-0.035,3.444941,0,nan,0.0,4,0,1,16,0
733719614,1683119047999914,423586105,-710872998,6235,-26918,0.82800007,0.70058644,2.6850002,3.1380002,0.71999997,1.11,86,8,0.19000001,-0.185,0.043,-0.0050000004,3.444941,0,nan,0.0,4,0,1,16,0
734317613,1683119048599914,423586134,-710873010,6026,-27127,0.82000005,0.34884995,2.6750002,3.1390002,0.71999997,1.11,80,9,0.32000002,0.25300002,-0.19600001,-0.072000004,5.2458897,0,nan,0.0,4,0,1,16,0
734765613,1683119048999915,423586146,-710873010,5918,-27235,0.8880001,0.6278675,2.67,3.1430001,0.71999997,1.11,80,9,0.33100003,-0.28500003,0.16800001,-0.061000004,5.3520155,0,nan,0.0,4,0,1,16,0
735304893,1683119049599915,423586152,-710873005,5759,-27394,0.794,0.62796736,2.661,3.1350002,0.71999997,1.11,80,9,0.293,0.25100002,-0.15100001,-0.117000006,5.3520155,0,nan,0.0,4,0,1,16,0
735707664,1683119049999916,423586149,-710872998,5720,-27434,0.76900005,0.62802935,2.6590002,3.1330001,0.71999997,1.11,80,9,0.17400001,-0.104,0.13900001,-0.14500001,5.3520155,0,nan,0.0,4,0,1,16,0
736312619,1683119050599915,423586142,-710872995,5882,-27271,1.131,0.6619165,2.674,3.1330001,0.71999997,1.11,80,9,0.40100002,0.342,-0.209,0.0,5.533039,0,nan,0.0,4,0,1,16,0
736713612,1683119050999917,423586144,-710872995,5862,-27291,1.042,0.66198677,2.687,3.1350002,0.71999997,1.11,80,9,0.32200003,0.245,-0.208,0.001,5.533039,0,nan,0.0,4,0,1,16,0
737314612,1683119051599916,423586137,-710872991,5999,-27155,0.836,0.57799786,2.693,3.137,0.68,1.1,79,10,0.20600002,0.18,-0.101,-0.098000005,3.8850393,0,nan,0.0,4,0,1,17,0
737726614,1683119051999917,423586137,-710872998,6069,-27084,0.48700002,0.57804203,2.6890001,3.13,0.68,1.1,79,10,0.157,0.009000001,-0.157,-0.09200001,3.8850393,0,nan,0.0,4,0,1,17,0
738311613,1683119052599917,423586156,-710873004,5912,-27241,0.591,0.5781349,2.6820002,3.1220002,0.68,1.1,74,8,0.07,0.065000005,-0.024,-0.10700001,3.8850393,0,nan,0.0,4,0,1,17,0
738704614,1683119052999918,423586155,-710873002,5865,-27288,0.82800007,0.5782143,2.68,3.1160002,0.68,1.1,74,8,0.13000001,-0.127,0.029000001,-0.15300001,3.8850393,0,nan,0.0,4,0,1,17,0
739314615,1683119053599918,423586160,-710873007,5820,-27333,0.92300004,0.42618093,2.68,3.111,0.68,1.1,73,8,0.768,0.69500005,-0.326,0.13700001,5.154509,0,nan,0.0,4,0,1,17,0
739710614,1683119053999919,423586177,-710873024,5881,-27272,0.56600004,0.37863275,2.6820002,3.114,0.71999997,1.11,73,8,0.1,-0.065000005,-0.075,-0.102000006,5.532838,0,nan,0.0,4,0,1,16,0
740319613,1683119054599918,423586177,-710873029,5709,-27444,0.53800005,0.37876785,2.6690001,3.104,0.71999997,1.11,73,8,0.067,0.025,-0.063,-0.066,5.532838,0,nan,0.0,4,0,1,16,0
740701619,1683119054999920,423586180,-710873036,5610,-27543,0.28300002,0.3788286,2.654,3.0920002,0.71999997,1.11,73,8,0.117000006,-0.044000003,-0.108,-0.014,5.532838,0,nan,0.0,4,0,1,16,0
741303613,1683119055599919,423586186,-710873059,5712,-27441,0.47700003,0.37893033,2.6220002,3.035,0.71999997,1.11,73,8,0.030000001,-0.002,-0.030000001,-0.105000004,5.532838,0,nan,0.0,4,0,1,16,0
741713614,1683119055999920,423586188,-710873068,5711,-27442,0.25800002,0.37898707,2.581,2.9640002,0.71999997,1.11,73,8,0.036000002,-0.015000001,-0.033,-0.009000001,5.532838,0,nan,0.0,4,0,1,16,0
742314615,1683119056599920,423586187,-710873067,5534,-27619,0.439,0.3791,2.535,2.9060001,0.71999997,1.11,74,7,0.041,0.003,-0.041,0.041,5.532838,0,nan,0.0,4,0,1,16,0
742712613,1683119056999921,423586188,-710873067,5512,-27641,0.347,0.37915918,2.5070002,2.874,0.71999997,1.11,74,7,0.067,0.049000002,0.046000004,0.018000001,5.532838,0,nan,0.0,4,0,1,16,0
743312635,1683119057599920,423586176,-710873056,5709,-27444,0.633,0.3792686,2.467,2.8130002,0.71999997,1.11,74,5,0.28300002,-0.22800002,0.16700001,-0.081,5.532838,0,nan,0.0,4,0,1,16,0
743728613,1683119057999922,423586167,-710873050,5785,-27368,0.634,0.3793567,2.447,2.7960002,0.71999997,1.11,74,5,0.098000005,-0.09,0.040000003,-0.031000001,5.532838,0,nan,0.0,4,0,1,16,0
744313025,1683119058599921,423586155,-710873039,5923,-27230,0.551,0.37946722,2.4090002,2.782,0.71999997,1.11,79,5,0.16700001,0.15200001,-0.069000006,-0.019000001,5.532838,0,nan,0.0,4,0,1,16,0
744704614,1683119058999923,423586151,-710873034,5986,-27167,0.554,0.37954557,2.387,2.775,0.68,1.1,79,5,0.072000004,-0.052,0.05,-0.060000002,5.532838,0,nan,0.0,4,0,1,17,0
745308614,1683119059599922,423586154,-710873038,5988,-27165,0.615,0.3796674,2.3620002,2.7630002,0.68,1.1,79,7,0.018000001,-0.015000001,0.009000001,-0.020000001,5.532838,0,nan,0.0,4,0,1,17,0
745711619,1683119059999923,423586154,-710873042,5998,-27155,0.62700003,0.3797468,2.3490002,2.749,0.68,1.1,79,7,0.079,-0.068,0.041,-0.003,5.532838,0,nan,0.0,4,0,1,17,0
746310870,1683119060599923,423586152,-710873051,6088,-27065,0.59000003,0.37986898,2.334,2.7400002,0.68,1.1,79,8,0.096,-0.085,0.044000003,0.031000001,5.532838,0,nan,0.0,4,0,1,17,0
746708631,1683119060999924,423586152,-710873056,6116,-27038,0.725,0.37996933,2.3270001,2.7370002,0.68,1.1,79,8,0.147,-0.133,0.062000003,-0.048,5.532838,0,nan,0.0,4,0,1,17,0
747305620,1683119061599923,423586148,-710873057,6007,-27146,0.69100004,0.3801205,2.3200002,2.7340002,0.68,1.1,79,9,0.087000005,-0.086,0.014,-0.060000002,5.532838,0,nan,0.0,4,0,1,17,0
747708613,1683119061999925,423586141,-710873051,5867,-27286,0.61800003,0.38021037,2.309,2.7120001,0.68,1.1,79,9,0.067,0.056,-0.037,0.08400001,5.532838,0,nan,0.0,4,0,1,17,0
748311613,1683119062599924,423586116,-710873054,6157,-26996,0.72900003,0.74968326,2.305,2.726,0.68,1.1,79,9,0.31100002,-0.286,0.12200001,-0.47000003,4.994598,0,nan,0.0,4,0,1,17,0
748705613,1683119062999925,423586107,-710873050,6310,-26843,0.70900005,0.74973583,2.3030002,2.7470002,0.68,1.1,79,9,0.19100001,-0.125,0.14400001,-0.344,4.994598,0,nan,0.0,4,0,1,17,0
749312614,1683119063599925,423586094,-710873053,6460,-26693,0.74300003,0.7498095,2.3040001,2.778,0.68,1.1,79,9,0.34600002,-0.31100002,0.15200001,-0.19900002,4.994598,0,nan,0.0,4,0,1,17,0
749713615,1683119063999926,423586085,-710873053,6551,-26603,0.58100003,0.7498554,2.305,2.7940001,0.68,1.1,79,9,0.12200001,0.057000004,-0.10700001,-0.16600001,4.994598,0,nan,0.0,4,0,1,17,0
750298613,1683119064599926,423586066,-710873053,6686,-26467,0.70400006,0.74993074,2.306,2.8230002,0.68,1.1,79,9,0.17500001,-0.15100001,0.089,-0.22500001,4.994598,0,nan,0.0,4,0,1,17,0
750711614,1683119064999927,423586055,-710873046,6638,-26515,0.72400004,0.7499833,2.308,2.841,0.68,1.1,79,9,0.069000006,-0.05,0.047000002,-0.027,4.994598,0,nan,0.0,4,0,1,17,0
751310615,1683119065599926,423586044,-710873050,6915,-26238,0.64900005,0.7500517,2.311,2.8700001,0.68,1.1,79,6,0.264,0.158,-0.21100001,-0.32200003,4.994598,0,nan,0.0,4,0,1,17,0
751711615,1683119065999928,423586048,-710873051,6894,-26259,0.694,0.7501037,2.319,2.8830001,0.77,1.14,79,6,0.165,-0.164,0.021000002,-0.177,4.994598,0,nan,0.0,4,0,1,16,0
752315694,1683119066599927,423586047,-710873044,6883,-26270,0.32700002,0.7501618,2.3030002,2.8630002,0.68,1.1,79,9,0.17600001,-0.093,-0.149,-0.040000003,4.994598,0,nan,0.0,4,0,1,17,0
752711614,1683119066999928,423586055,-710873036,6839,-26315,0.528,0.7501971,2.2840002,2.8330002,0.71999997,1.11,79,9,0.034,0.024,-0.025,-0.016,4.994598,0,nan,0.0,4,0,1,16,0
753315732,1683119067599928,423586049,-710873034,7224,-25929,0.317,0.7502453,2.256,2.7930002,0.71999997,1.11,79,7,0.038000003,0.025,0.029000001,-0.034,4.994598,0,nan,0.0,4,0,1,16,0
753720613,1683119067999929,423586041,-710873029,7426,-25727,0.48100004,0.7502791,2.24,2.7710001,0.71999997,1.11,79,7,0.026,0.011000001,-0.024,0.029000001,4.994598,0,nan,0.0,4,0,1,16,0
754311623,1683119068599929,423586030,-710873029,7684,-25470,0.38700002,0.7503282,2.2180002,2.7450001,0.71999997,1.11,79,8,0.143,-0.0050000004,-0.143,-0.009000001,4.994598,0,nan,0.0,4,0,1,16,0
754717613,1683119068999930,423586015,-710873032,7927,-25226,0.48000002,0.75036013,2.204,2.71,0.71999997,1.11,79,8,0.030000001,-0.030000001,-0.002,-0.091000006,4.994598,0,nan,0.0,4,0,1,16,0
755316616,1683119069599929,423586000,-710873027,8060,-25093,0.46,0.7504069,2.187,2.6780002,0.71999997,1.11,79,3,0.064,0.049000002,-0.041,-0.113000005,4.994598,0,nan,0.0,4,0,1,16,0
755725613,1683119069999931,423585993,-710873022,8036,-25118,0.476,0.7504425,2.1780002,2.6590002,0.71999997,1.11,79,3,0.097,0.096,-0.006,-0.061000004,4.994598,0,nan,0.0,4,0,1,16,0
756312613,1683119070599930,423585987,-710873015,8003,-25150,0.6,0.7504959,2.1680002,2.6430001,0.71999997,1.11,79,5,0.115,0.104,-0.049000002,0.022000002,4.994598,0,nan,0.0,4,0,1,16,0
756708614,1683119070999931,423585980,-710873011,7995,-25159,0.532,0.7505294,2.1620002,2.6360002,0.71999997,1.11,79,5,0.033,0.032,-0.006,0.063,4.994598,0,nan,0.0,4,0,1,16,0
757313621,1683119071599931,423585972,-710873005,7988,-25165,0.61600006,0.7505904,2.1560001,2.6260002,0.71999997,1.11,79,3,0.093,-0.091000006,0.020000001,0.023000002,4.994598,0,nan,0.0,4,0,1,16,0
757728005,1683119071999932,423585969,-710873001,7908,-25245,0.68600005,0.75062996,2.1550002,2.6190002,0.71999997,1.11,79,3,0.149,-0.12900001,0.074,-0.056,4.994598,0,nan,0.0,4,0,1,16,0
758312614,1683119072599932,423585959,-710872992,7807,-25346,0.577,0.75068927,2.1430001,2.585,0.71999997,1.11,79,4,0.097,0.097,-0.008,0.09900001,4.994598,0,nan,0.0,4,0,1,16,0
758712614,1683119072999933,423585956,-710872982,7675,-25478,0.48400003,0.7507282,2.138,2.5800002,0.71999997,1.11,79,4,0.07,0.047000002,0.052,0.068,4.994598,0,nan,0.0,4,0,1,16,0
759307852,1683119073599932,423585948,-710872974,7623,-25530,0.418,0.750785,2.135,2.571,0.78999996,1.27,79,8,0.05,0.032,-0.038000003,-0.10300001,4.994598,0,nan,0.0,4,0,1,15,0
759714615,1683119073999934,423585950,-710872964,7444,-25710,0.441,0.75081915,2.1290002,2.5560002,0.78999996,1.27,79,8,0.052,-0.014,0.05,0.028,4.994598,0,nan,0.0,4,0,1,15,0
760303613,1683119074599933,423585954,-710872957,7200,-25953,0.53300005,0.7508844,2.134,2.565,0.75,1.26,79,5,0.027,0.018000001,0.020000001,0.164,4.994598,0,nan,0.0,4,0,1,16,0
760702613,1683119074999934,423585945,-710872951,7252,-25901,0.656,0.75093555,2.144,2.5830002,0.75,1.26,79,5,0.328,-0.071,0.32000002,-0.081,4.994598,0,nan,0.0,4,0,1,16,0
761311613,1683119075599934,423585923,-710872934,7343,-25810,0.67600006,0.7510169,2.163,2.6120002,0.75,1.26,79,2,0.108,-0.095000006,0.052,0.058000002,4.994598,0,nan,0.0,4,0,1,16,0
761717613,1683119075999935,423585912,-710872929,7401,-25753,0.74200004,0.751072,2.1780002,2.6330001,0.75,1.26,79,2,0.062000003,-0.051000003,0.035,-0.075,4.994598,0,nan,0.0,4,0,1,16,0
762311619,1683119076599935,423585908,-710872921,7225,-25928,0.87200004,0.5243072,2.217,2.663,0.75,1.26,79,6,0.102000006,0.102000006,0.003,0.09900001,3.475237,0,nan,0.0,4,0,1,16,0
762710619,1683119076999936,423585906,-710872918,7205,-25948,1.033,0.52441347,2.24,2.676,0.75,1.26,79,6,0.335,-0.3,0.149,-0.089,3.475237,0,nan,0.0,4,0,1,16,0
763301900,1683119077599935,423585894,-710872895,7108,-26046,0.9110001,0.5245587,2.2580001,2.683,0.68,1.1,79,6,0.155,-0.15,0.040000003,-0.046000004,3.475237,0,nan,0.0,4,0,1,17,0
763713613,1683119077999937,423585893,-710872884,7049,-26104,0.81600004,0.52465034,2.2680001,2.7020001,0.68,1.1,79,6,0.163,0.141,-0.081,0.134,3.475237,0,nan,0.0,4,0,1,17,0
764311614,1683119078599936,423585899,-710872877,6953,-26200,0.57900006,0.52474844,2.275,2.7210002,0.68,1.1,74,6,0.089,0.086,-0.024,-0.132,3.475237,0,nan,0.0,4,0,1,17,0
764708032,1683119078999937,423585903,-710872871,6890,-26263,0.81200004,0.52482766,2.278,2.736,0.68,1.1,74,6,0.264,-0.209,0.16100001,-0.021000002,3.475237,0,nan,0.0,4,0,1,17,0
765310614,1683119079599937,423585899,-710872858,6775,-26379,0.87600005,0.52495575,2.286,2.7540002,0.68,1.1,74,11,0.104,-0.10300001,0.014,-0.076000005,3.475237,0,nan,0.0,4,0,1,17,0
765709614,1683119079999938,423585907,-710872845,6634,-26519,0.499,0.5250116,2.278,2.73,0.68,1.1,74,11,0.044000003,-0.012,0.042000003,-0.10300001,3.475237,0,nan,0.0,4,0,1,17,0
