timestamp,timestamp_sample,device_id,pressure,temperature,error_count
851105468,851104888,4028193,99890.0,38.469997,0
852109841,852109258,4028193,99891.0,38.46,0
853103432,853102852,4028193,99889.0,38.45,0
854107841,854107261,4028193,99894.0,38.44,0
855101490,855100910,4028193,99890.0,38.43,0
856095062,856094467,4028193,99888.0,38.42,0
857088671,857088091,4028193,99893.0,38.399998,0
858103842,858103262,4028193,99893.0,38.39,0
859108301,859107720,4028193,99887.0,38.379997,0
860101876,860101295,4028193,99891.0,38.37,0
861106309,861105729,4028193,99895.0,38.35,0
862099857,862099277,4028193,99886.0,38.34,0
863093606,863093026,4028193,99888.0,38.329998,0
864108978,864108397,4028193,99893.0,38.32,0
865102425,865101845,4028193,99894.0,38.3,0
866107048,866106468,4028193,99890.0,38.29,0
867100754,867100174,4028193,99891.0,38.28,0
868105323,868104743,4028193,99891.0,38.27,0
869098887,869098307,4028193,99889.0,38.26,0
870092463,870091883,4028193,99889.0,38.239998,0
871107689,871107109,4028193,99893.0,38.239998,0
872101311,872100731,4028193,99895.0,38.219997,0
873105695,873105114,4028193,99892.0,38.21,0
874099497,874098917,4028193,99893.0,38.2,0
875103878,875103298,4028193,99891.0,38.18,0
876097482,876096902,4028193,99890.0,38.17,0
877091052,877090471,4028193,99889.0,38.16,0
878106253,878105673,4028193,99889.0,38.149998,0
879110644,879110051,4028193,99889.0,38.14,0
880104279,880103699,4028193,99891.0,38.129997,0
881108632,881108052,4028193,99893.0,38.12,0
882102279,882101699,4028193,99891.0,38.11,0
883096054,883095474,4028193,99892.0,38.1,0
884089754,884089174,4028193,99893.0,38.09,0
885105081,885104501,4028193,99894.0,38.07,0
886109454,886108860,4028193,99894.0,38.07,0
887103083,887102503,4028193,99892.0,38.059998,0
888107443,888106862,4028193,99894.0,38.05,0
889101047,889100466,4028193,99895.0,38.04,0
890094708,890094115,4028193,99893.0,38.03,0
891088288,891087708,4028193,99890.0,38.02,0
892103428,892102848,4028193,99887.0,38.01,0
893107849,893107269,4028193,99894.0,37.989998,0
894101490,894100910,4028193,99889.0,37.98,0
895105875,895105295,4028193,99895.0,37.98,0
896099486,896098906,4028193,99888.0,37.969997,0
897093060,897092479,4028193,99893.0,37.96,0
898108355,898107775,4028193,99893.0,37.95,0
899101992,899101399,4028193,99892.0,37.94,0
900106364,900105783,4028193,99892.0,37.93,0
901110672,901110092,4028193,99892.0,37.92,0
902104276,902103695,4028193,99897.0,37.92,0
903097912,903097331,4028193,99891.0,37.899998,0
904091425,904090845,4028193,99894.0,37.899998,0
905106629,905106049,4028193,99893.0,37.89,0
906100252,906099672,4028193,99895.0,37.879997,0
907104642,907104062,4028193,99889.0,37.87,0
908109060,908108480,4028193,99890.0,37.86,0
909102640,909102060,4028193,99890.0,37.86,0
910096253,910095672,4028193,99890.0,37.85,0
911089843,911089263,4028193,99891.0,37.84,0
912105046,912104466,4028193,99893.0,37.84,0
913109450,913108870,4028193,99892.0,37.829998,0
914103046,914102466,4028193,99889.0,37.82,0
915107468,915106887,4028193,99894.0,37.82,0
916101048,916100467,4028193,99890.0,37.809998,0
917094681,917094101,4028193,99892.0,37.809998,0
918109914,918109334,4028193,99893.0,37.8,0
919103423,919102843,4028193,99890.0,37.79,0
920107980,920107400,4028193,99889.0,37.78,0
921101696,921101115,4028193,99890.0,37.78,0
922106081,922105501,4028193,99888.0,37.77,0
923099632,923099051,4028193,99889.0,37.77,0
924093272,924092691,4028193,99888.0,37.76,0
925108486,925107905,4028193,99892.0,37.76,0
926102132,926101552,4028193,99890.0,37.75,0
927106488,927105908,4028193,99893.0,37.75,0
928100123,928099542,4028193,99895.0,37.739998,0
929104536,929103955,4028193,99890.0,37.739998,0
930098358,930097778,4028193,99893.0,37.739998,0
931092080,931091500,4028193,99889.0,37.73,0
932107291,932106710,4028193,99891.0,37.73,0
933100837,933100256,4028193,99893.0,37.73,0
934105332,934104697,4028193,99892.0,37.719997,0
935109733,935109153,4028193,99890.0,37.719997,0
936103522,936102942,4028193,99893.0,37.719997,0
937097253,937096673,4028193,99892.0,37.71,0
938091086,938090506,4028193,99893.0,37.71,0
939106253,939105673,4028193,99887.0,37.71,0
940099840,940099260,4028193,99892.0,37.7,0
941104253,941103673,4028193,99893.0,37.7,0
942108632,942108051,4028193,99890.0,37.69,0
943102263,943101684,4028193,99892.0,37.69,0
944095913,944095332,4028193,99896.0,37.69,0
945089510,945088930,4028193,99889.0,37.69,0
946104716,946104136,4028193,99889.0,37.69,0
947098253,947097673,4028193,99892.0,37.68,0
948102663,948102082,4028193,99890.0,37.68,0
949107171,949106590,4028193,99891.0,37.68,0
950100696,950100116,4028193,99891.0,37.68,0
951094299,951093719,4028193,99894.0,37.68,0
952109477,952108897,4028193,99893.0,37.68,0
953103097,953102517,4028193,99892.0,37.68,0
954107524,954106944,4028193,99893.0,37.67,0
955101082,955100502,4028193,99893.0,37.67,0
956105436,956104857,4028193,99889.0,37.67,0
957099068,957098488,4028193,99889.0,37.67,0
958092644,958092063,4028193,99891.0,37.67,0
959107838,959107257,4028193,99888.0,37.67,0
960101451,960100871,4028193,99888.0,37.67,0
961105945,961105365,4028193,99892.0,37.67,0
962099679,962099098,4028193,99897.0,37.67,0
963104078,963103496,4028193,99892.0,37.67,0
964097661,964097081,4028193,99893.0,37.67,0
965091265,965090685,4028193,99891.0,37.67,0
966106650,966106069,4028193,99899.0,37.67,0
967111275,967110694,4028193,99897.0,37.67,0
968104870,968104290,4028193,99891.0,37.68,0
969109266,969108686,4028193,99891.0,37.67,0
970103074,970102494,4028193,99889.0,37.68,0
971096708,971096128,4028193,99891.0,37.68,0
972090253,972089673,4028193,99894.0,37.68,0
973105434,973104854,4028193,99890.0,37.68,0
974109879,974109299,4028193,99896.0,37.68,0
975103445,975102865,4028193,99889.0,37.68,0
976107865,976107284,4028193,99890.0,37.68,0
977101449,977100865,4028193,99895.0,37.68,0
978095146,978094566,4028193,99891.0,37.68,0
979088706,979088126,4028193,99892.0,37.68,0
980104080,980103500,4028193,99894.0,37.69,0
981108637,981108057,4028193,99894.0,37.69,0
982102339,982101759,4028193,99892.0,37.69,0
983106666,983106086,4028193,99891.0,37.69,0
984100253,984099673,4028193,99894.0,37.69,0
985093840,985093259,4028193,99895.0,37.69,0
986109151,986108571,4028193,99889.0,37.69,0
987102844,987102264,4028193,99892.0,37.69,0
988107474,988106894,4028193,99889.0,37.69,0
989101328,989100681,4028193,99890.0,37.7,0
990105664,990105084,4028193,99893.0,37.7,0
991099305,991098725,4028193,99894.0,37.7,0
992092929,992092349,4028193,99892.0,37.7,0
993108099,993107518,4028193,99893.0,37.71,0
994101788,994101208,4028193,99894.0,37.71,0
995106272,995105691,4028193,99890.0,37.71,0
996099875,996099295,4028193,99891.0,37.71,0
997104300,997103720,4028193,99890.0,37.71,0
998098190,998097610,4028193,99890.0,37.719997,0
999091869,999091289,4028193,99891.0,37.719997,0
1000107095,1000106514,4028193,99890.0,37.719997,0
1001100705,1001100125,4028193,99894.0,37.719997,0
1002105068,1002104488,4028193,99892.0,37.719997,0
1003098711,1003098121,4028193,99891.0,37.73,0
1004103087,1004102506,4028193,99894.0,37.73,0
1005096701,1005096120,4028193,99894.0,37.73,0
1006090314,1006089734,4028193,99891.0,37.73,0
1007105435,1007104855,4028193,99892.0,37.73,0
1008109854,1008109274,4028193,99897.0,37.739998,0
1009103461,1009102880,4028193,99893.0,37.739998,0
1010107846,1010107266,4028193,99889.0,37.739998,0
1011101457,1011100877,4028193,99892.0,37.739998,0
1012095081,1012094501,4028193,99892.0,37.739998,0
1013110424,1013109844,4028193,99890.0,37.739998,0
1014104131,1014103550,4028193,99891.0,37.75,0
1015108454,1015107863,4028193,99896.0,37.739998,0
1016102048,1016101468,4028193,99890.0,37.75,0
1017106457,1017105877,4028193,99892.0,37.76,0
1018100047,1018099466,4028193,99896.0,37.76,0
1019093656,1019093076,4028193,99891.0,37.76,0
1020108891,1020108311,4028193,99893.0,37.76,0
1021102486,1021101905,4028193,99891.0,37.76,0
1022106925,1022106344,4028193,99893.0,37.76,0
1023111264,1023110684,4028193,99893.0,37.77,0
1024104907,1024104327,4028193,99891.0,37.77,0
1025098522,1025097942,4028193,99889.0,37.78,0
1026092047,1026091467,4028193,99890.0,37.78,0
1027107253,1027106673,4028193,99890.0,37.78,0
1028100884,1028100304,4028193,99893.0,37.78,0
1029105253,1029104673,4028193,99893.0,37.79,0
1030109675,1030109095,4028193,99893.0,37.79,0
1031103260,1031102680,4028193,99896.0,37.79,0
1032096887,1032096307,4028193,99893.0,37.8,0
1033090446,1033089865,4028193,99890.0,37.8,0
1034105665,1034105084,4028193,99898.0,37.809998,0
1035099278,1035098698,4028193,99888.0,37.809998,0
1036103730,1036103150,4028193,99890.0,37.82,0
1037108121,1037107541,4028193,99888.0,37.82,0
1038101669,1038101089,4028193,99889.0,37.829998,0
1039095273,1039094690,4028193,99890.0,37.829998,0
1040110495,1040109915,4028193,99900.0,37.84,0
1041104115,1041103535,4028193,99899.0,37.84,0
1042108513,1042107933,4028193,99894.0,37.85,0
1043102119,1043101539,4028193,99891.0,37.85,0
1044106695,1044106114,4028193,99897.0,37.86,0
1045100253,1045099673,4028193,99893.0,37.87,0
1046094078,1046093497,4028193,99892.0,37.87,0
1047109283,1047108703,4028193,99899.0,37.87,0
1048102851,1048102271,4028193,99899.0,37.879997,0
1049107316,1049106736,4028193,99900.0,37.879997,0
1050100842,1050100261,4028193,99901.0,37.89,0
1051105296,1051104706,4028193,99898.0,37.899998,0
1052098904,1052098324,4028193,99899.0,37.899998,0
1053092651,1053092067,4028193,99900.0,37.91,0
1054107836,1054107256,4028193,99903.0,37.92,0
1055101439,1055100857,4028193,99903.0,37.92,0
1056105840,1056105260,4028193,99900.0,37.93,0
1057110308,1057109720,4028193,99899.0,37.93,0
1058103843,1058103261,4028193,99903.0,37.94,0
1059097666,1059097086,4028193,99899.0,37.96,0
1060091349,1060090759,4028193,99894.0,37.96,0
1061106675,1061106094,4028193,99898.0,37.969997,0
1062111076,1062110496,4028193,99898.0,37.969997,0
1063104668,1063104088,4028193,99899.0,37.98,0
1064109046,1064108466,4028193,99895.0,37.989998,0
1065102656,1065102073,4028193,99898.0,38.0,0
1066096272,1066095691,4028193,99906.0,38.01,0
1067089905,1067089325,4028193,99902.0,38.02,0
1068105079,1068104462,4028193,99900.0,38.03,0
1069109436,1069108855,4028193,99902.0,38.04,0
1070103069,1070102488,4028193,99904.0,38.04,0
1071107511,1071106931,4028193,99901.0,38.05,0
1072101120,1072100540,4028193,99899.0,38.07,0
1073094639,1073094059,4028193,99902.0,38.07,0
1074088274,1074087687,4028193,99897.0,38.09,0
1075103425,1075102845,4028193,99902.0,38.1,0
1076107876,1076107296,4028193,99898.0,38.11,0
1077101478,1077100897,4028193,99898.0,38.12,0
1078105841,1078105260,4028193,99904.0,38.12,0
1079099508,1079098928,4028193,99895.0,38.14,0
1080093085,1080092505,4028193,99897.0,38.14,0
1081108253,1081107673,4028193,99904.0,38.149998,0
1082101881,1082101301,4028193,99900.0,38.17,0
1083106289,1083105708,4028193,99895.0,38.18,0
1084099837,1084099257,4028193,99901.0,38.19,0
1085104254,1085103673,4028193,99893.0,38.2,0
1086097854,1086097274,4028193,99901.0,38.21,0
1087091435,1087090855,4028193,99895.0,38.219997,0
1088106639,1088106058,4028193,99895.0,38.23,0
1089111099,1089110519,4028193,99903.0,38.239998,0
1090104682,1090104102,4028193,99905.0,38.26,0
1091109076,1091108496,4028193,99902.0,38.27,0
1092102641,1092102060,4028193,99902.0,38.28,0
1093096308,1093095727,4028193,99899.0,38.3,0
1094089927,1094089347,4028193,99900.0,38.309998,0
1095105095,1095104515,4028193,99901.0,38.32,0
1096109484,1096108904,4028193,99893.0,38.329998,0
1097103086,1097102506,4028193,99900.0,38.35,0
1098107440,1098106859,4028193,99898.0,38.36,0
1099101107,1099100526,4028193,99901.0,38.37,0
1100094658,1100094078,4028193,99900.0,38.39,0
1101088301,1101087721,4028193,99903.0,38.399998,0
1102103509,1102102929,4028193,99902.0,38.42,0
1103107842,1103107261,4028193,99901.0,38.43,0
1104101499,1104100919,4028193,99898.0,38.44,0
1105105943,1105105363,4028193,99900.0,38.46,0
1106099450,1106098870,4028193,99889.0,38.469997,0
1107093079,1107092499,4028193,99900.0,38.48,0
1108108257,1108107677,4028193,99903.0,38.5,0
1109101843,1109101262,4028193,99901.0,38.52,0
1110106253,1110105673,4028193,99885.0,38.53,0
1111099893,1111099313,4028193,99958.0,38.55,0
1112104255,1112103674,4028193,99905.0,38.57,0
1113097882,1113097302,4028193,99886.0,38.579998,0
1114091478,1114090897,4028193,99885.0,38.6,0
1115106642,1115106062,4028193,99916.0,38.62,0
1116100309,1116099729,4028193,99884.0,38.64,0
1117104631,1117104050,4028193,99852.0,38.649998,0
1118109046,1118108465,4028193,99898.0,38.67,0
1119102671,1119102090,4028193,99878.0,38.69,0
1120096335,1120095755,4028193,99842.0,38.7,0
1121089888,1121089308,4028193,99820.0,38.719997,0
1122105075,1122104495,4028193,99792.0,38.739998,0
1123109486,1123108905,4028193,99769.0,38.76,0
1124103059,1124102478,4028193,99756.0,38.77,0
1125107475,1125106894,4028193,99735.0,38.79,0
1126101062,1126100466,4028193,99722.0,38.809998,0
1127094672,1127094091,4028193,99707.0,38.829998,0
1128109886,1128109306,4028193,99694.0,38.85,0
