timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
539712407,539612494,0.34367257,0.3436724,0.7400388,4.130278,4.130279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4632225,0.0,0.0,nan,0.0,0.0,0.09035423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540220144,540120178,0.14680122,0.14680113,0.2970299,4.0726924,4.072693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4616785,0.0,0.0,nan,0.0,0.0,0.09035407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540717907,540617909,0.15180841,0.15180829,0.31678373,3.9617395,3.9617398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452118,0.0,0.0,nan,0.0,0.0,0.090354025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541215612,541115639,0.20491806,0.20491786,0.43872198,3.8918338,3.891834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4521055,0.0,0.0,nan,0.0,0.0,0.09035408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541713523,541613369,0.32676065,0.3267604,0.71277773,3.8288398,3.82884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452145,0.0,0.0,nan,0.0,0.0,0.09035404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542211016,542111099,0.29516932,0.295169,0.63992274,3.8062458,3.8062463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452248,0.0,0.0,nan,0.0,0.0,0.09035411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542718695,542618784,0.17720923,0.1772088,0.3718945,3.7794213,3.7794218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.455323,0.0,0.0,nan,0.0,0.0,0.09035399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543216515,543116515,0.23641293,0.23641242,0.50597894,3.7637424,3.7637427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.453761,0.0,0.0,nan,0.0,0.0,0.090354055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543714311,543614245,0.16924717,0.16924657,0.35414153,3.7349875,3.7349875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.455108,0.0,0.0,nan,0.0,0.0,0.09035404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544211933,544111976,0.24197009,0.24196939,0.51871735,3.7009227,3.700923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452547,0.0,0.0,nan,0.0,0.0,0.09035392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544709829,544609706,0.28153116,0.28153035,0.60751855,3.6894038,3.6894038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.454082,0.0,0.0,nan,0.0,0.0,0.090353996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545217299,545117392,0.27253032,0.27252948,0.584944,3.7337685,3.7337685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.456038,0.0,0.0,nan,0.0,0.0,0.09035399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545715213,545615122,0.40068305,0.40068215,0.87242764,3.786714,3.786714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.458427,0.0,0.0,nan,0.0,0.0,0.09035388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546212828,546112853,0.23510547,0.23510453,0.49851006,3.81389,3.8138897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.458667,0.0,0.0,nan,0.0,0.0,0.09035396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546720685,546620538,0.29593512,0.2959342,0.63423413,3.845844,3.8458438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.460205,0.0,0.0,nan,0.0,0.0,0.090353854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547218177,547118269,0.3338929,0.33389208,0.71945363,3.8743193,3.874319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.462485,0.0,0.0,nan,0.0,0.0,0.09035385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547716083,547616000,0.31671402,0.31671327,0.6799787,3.9087913,3.908791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.466001,0.0,0.0,nan,0.0,0.0,0.09035393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548213694,548113731,0.26745984,0.26745915,0.57007813,3.9425085,3.942508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.464335,0.0,0.0,nan,0.0,0.0,0.090353824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548711539,548611462,0.3232587,0.323258,0.69482887,4.016999,4.0169983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.464487,0.0,0.0,nan,0.0,0.0,0.090353824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549219088,549119147,0.3096139,0.30961332,0.6631205,4.0472755,4.047275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.467418,0.0,0.0,nan,0.0,0.0,0.0903539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549716985,549616879,0.20906721,0.20906667,0.43840507,4.005003,4.0050025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46882,0.0,0.0,nan,0.0,0.0,0.09035399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550214555,550114610,0.22117783,0.22117735,0.46785712,3.9823973,3.982397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.463662,0.0,0.0,nan,0.0,0.0,0.09035397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550712483,550612341,0.16215922,0.16215874,0.33592823,3.916511,3.9165108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459766,0.0,0.0,nan,0.0,0.0,0.09035387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551219931,551120027,0.26042628,0.2604259,0.56014216,3.8635242,3.863524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46033,0.0,0.0,nan,0.0,0.0,0.09035395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551717843,551617758,0.20336822,0.20336783,0.43151954,3.82651,3.8265097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459957,0.0,0.0,nan,0.0,0.0,0.09035394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552215414,552115489,0.24865457,0.24865416,0.5338202,3.8138306,3.8138304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.456563,0.0,0.0,nan,0.0,0.0,0.09035384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552713187,552613220,0.14786026,0.14785981,0.3069936,3.7517292,3.7517292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.453109,0.0,0.0,nan,0.0,0.0,0.090353936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553210857,553110952,0.19933738,0.19933698,0.42512086,3.699687,3.6996868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4523115,0.0,0.0,nan,0.0,0.0,0.090353936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553718549,553618638,0.27810004,0.27809966,0.6042711,3.616285,3.6162848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.449278,0.0,0.0,nan,0.0,0.0,0.09035385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554216280,554116369,0.17416337,0.17416286,0.3692737,3.5767357,3.5767357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.448201,0.0,0.0,nan,0.0,0.0,0.090353936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554714089,554614101,0.18852104,0.18852039,0.4004903,3.539485,3.5394847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4472685,0.0,0.0,nan,0.0,0.0,0.09035393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555211804,555111832,0.19051982,0.1905191,0.4042895,3.4917467,3.4917467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.448156,0.0,0.0,nan,0.0,0.0,0.09035402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555709625,555609564,0.11506163,0.11506107,0.23524159,3.4273348,3.4273348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.448679,0.0,0.0,nan,0.0,0.0,0.09035392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556217241,556117251,0.2755599,0.2755594,0.5974847,3.3966963,3.3966963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.446152,0.0,0.0,nan,0.0,0.0,0.090354025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556715026,556614982,0.20259501,0.20259449,0.43264928,3.3871253,3.3871253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.447233,0.0,0.0,nan,0.0,0.0,0.090354025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557212628,557112714,0.38601664,0.38601616,0.8440054,3.4084947,3.4084947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.448657,0.0,0.0,nan,0.0,0.0,0.090353936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557720459,557620401,0.37635675,0.37635612,0.8200753,3.4447303,3.4447303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452293,0.0,0.0,nan,0.0,0.0,0.09035403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558218071,558118133,0.21514598,0.21514522,0.4554333,3.4382446,3.4382446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4532585,0.0,0.0,nan,0.0,0.0,0.09035404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558715917,558615865,0.2583859,0.25838524,0.55371124,3.413646,3.413646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4550295,0.0,0.0,nan,0.0,0.0,0.09035396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559213585,559113597,0.20774038,0.20773965,0.43961185,3.3988018,3.3988018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.453867,0.0,0.0,nan,0.0,0.0,0.09035406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559711533,559611329,0.24174714,0.24174643,0.51698875,3.402432,3.402432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4558115,0.0,0.0,nan,0.0,0.0,0.09035406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560218956,560119015,0.293343,0.29334226,0.63352185,3.4101892,3.410189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4555645,0.0,0.0,nan,0.0,0.0,0.09035397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560716657,560616748,0.2535769,0.25357598,0.5429979,3.43708,3.4370797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.455064,0.0,0.0,nan,0.0,0.0,0.09035407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561214437,561114480,0.2634926,0.26349166,0.5649671,3.4563463,3.456346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4576435,0.0,0.0,nan,0.0,0.0,0.09035398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561712265,561612212,0.19816133,0.19816035,0.4168055,3.4651556,3.4651554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459967,0.0,0.0,nan,0.0,0.0,0.09035416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562209847,562109948,0.16280401,0.16280317,0.33908924,3.4650807,3.4650805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.454994,0.0,0.0,nan,0.0,0.0,0.09035407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562717588,562617631,0.21366875,0.21366802,0.45347166,3.507486,3.5074859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.456094,0.0,0.0,nan,0.0,0.0,0.09035417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563215306,563115364,0.25533083,0.25533015,0.54722005,3.5049915,3.5049915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.457632,0.0,0.0,nan,0.0,0.0,0.09035417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563713055,563613096,0.24382284,0.24382217,0.5213692,3.4944174,3.4944174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459075,0.0,0.0,nan,0.0,0.0,0.09035407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
