timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
540190475,540090315,0.27523643,0.012653253,0.009299171,0.96124834,0.045709748,0.01733409,0.017793065,3.5305874,-3.0045583,5.4014916,-0.0001815577,2.1536936e-05,-2.4456867e-05,-0.003920493,0.0039587165,-0.0013274443,0.13815497,-0.035072725,0.26797125,0.0,0.0,0.0,0.0,0.0,9.410167e-05,5.7868983e-06,5.780324e-06,7.570752e-06,0.019252941,0.019252125,0.015841912,0.1884297,0.1884285,0.20809315,2.0162224e-11,2.0177818e-11,4.7376242e-11,5.017909e-08,5.0114462e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
541185903,541085775,0.27565056,0.011541835,0.009470744,0.961142,0.028130189,-0.020721324,0.014342226,3.5711706,-3.1186812,5.3729825,-0.00018195114,2.1637723e-05,-2.4443852e-05,-0.003920448,0.003958835,-0.0013204606,0.13815497,-0.035072725,0.26797125,0.0,0.0,0.0,0.0,0.0,9.354203e-05,5.4321436e-06,5.424107e-06,7.5821836e-06,0.015639476,0.01563889,0.01455527,0.1713207,0.17132014,0.19983009,1.9852186e-11,1.9866574e-11,4.7026164e-11,5.018786e-08,5.012221e-08,5.0000267e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
542191273,542091190,0.2758267,0.012990007,0.009524366,0.96107244,0.017669687,-0.040257294,0.012986559,3.60763,-3.2157655,5.3351436,-0.0001821016,2.173312e-05,-2.4521354e-05,-0.0039204145,0.003958813,-0.0013092237,0.13815497,-0.035072725,0.26797125,0.0,0.0,0.0,0.0,0.0,9.305385e-05,5.6592903e-06,5.6545655e-06,7.595462e-06,0.01693864,0.01693791,0.014868205,0.17084853,0.17084801,0.1997335,2.008612e-11,2.0099415e-11,4.6712068e-11,5.0196757e-08,5.0130172e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
543186789,543086651,0.27618992,0.012902309,0.009145523,0.96097296,0.0048869625,-0.0654764,-0.012362562,3.6299293,-3.332775,5.2843103,-0.00018224352,2.182176e-05,-2.4526576e-05,-0.0039203814,0.003958846,-0.0012984297,0.13815497,-0.035072725,0.26797125,0.0,0.0,0.0,0.0,0.0,9.25408e-05,5.689435e-06,5.685972e-06,7.6066485e-06,0.017261762,0.017260902,0.015032841,0.16903013,0.16902985,0.20142956,2.0110144e-11,2.0122279e-11,4.6411562e-11,5.020556e-08,5.0138087e-08,5.0000267e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
544192291,544092067,0.27662817,0.011382464,0.008538904,0.9608717,0.015746571,-0.03879488,-0.009239875,3.6815114,-3.3486447,5.2462206,-0.0001818046,2.1904585e-05,-2.4501269e-05,-0.0039203833,0.0039587994,-0.001299194,0.13815497,-0.035072725,0.26797125,0.0,0.0,0.0,0.0,0.0,9.16956e-05,5.6840117e-06,5.6787326e-06,7.5897656e-06,0.017304951,0.017304223,0.015015714,0.16729094,0.16729051,0.20002872,2.0100656e-11,2.0111607e-11,4.6047215e-11,5.021445e-08,5.014611e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
545187978,545087528,0.27671185,0.012316936,0.008191179,0.96083915,0.035138756,-0.027779633,-0.00027698255,3.7337942,-3.3627656,5.2280364,-0.00018149074,2.1801185e-05,-2.4596318e-05,-0.003920412,0.0039586946,-0.0013043995,0.13815497,-0.035072725,0.26797125,0.0,0.0,0.0,0.0,0.0,9.1232876e-05,5.828031e-06,5.8255046e-06,7.596736e-06,0.018564206,0.018563494,0.015518048,0.17020573,0.17020506,0.20444112,2.023474e-11,2.0244804e-11,4.5791575e-11,5.0223274e-08,5.015418e-08,5.0000267e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
546183144,546082989,0.27724597,0.011748715,0.007934178,0.96069443,0.021083837,-0.025239808,-0.012885596,3.7262719,-3.3972375,5.2042236,-0.00018148379,2.1912112e-05,-2.4550935e-05,-0.0039203973,0.0039587393,-0.0013069445,0.13815497,-0.035072725,0.26797125,0.0,0.0,0.0,0.0,0.0,9.078614e-05,5.8669316e-06,5.8638816e-06,7.612433e-06,0.019244755,0.019244136,0.015732108,0.17383996,0.17383936,0.20518129,2.0261277e-11,2.0270572e-11,4.5555146e-11,5.0232092e-08,5.0162296e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
547188503,547088405,0.27757454,0.01290248,0.0070304354,0.96059173,0.03600822,0.0174171,-0.0036931522,3.783417,-3.3441062,5.206581,-0.00018107373,2.198879e-05,-2.4584837e-05,-0.0039204066,0.0039586807,-0.0013181804,0.13815497,-0.035072725,0.26797125,0.0,0.0,0.0,0.0,0.0,9.0406495e-05,5.968483e-06,5.968935e-06,7.630083e-06,0.020450948,0.020450441,0.016259039,0.18131952,0.18131891,0.21164772,2.0349973e-11,2.0358652e-11,4.534668e-11,5.0241002e-08,5.0170573e-08,5.0000356e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
548184045,548083867,0.27760145,0.013007856,0.007481318,0.9605792,0.0442686,0.027005866,0.0114743635,3.8389633,-3.3156757,5.2184353,-0.0001810228,2.2000884e-05,-2.4732277e-05,-0.003920424,0.0039586057,-0.0013302122,0.13815497,-0.035072725,0.26797125,0.0,0.0,0.0,0.0,0.0,9.000317e-05,5.889696e-06,5.889503e-06,7.641109e-06,0.020026095,0.020025648,0.016121596,0.18306446,0.183064,0.21066076,2.02699e-11,2.0278201e-11,4.514519e-11,5.0249817e-08,5.0178897e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
549189458,549089284,0.27775824,0.013318664,0.007504733,0.9605294,0.049262527,0.05064458,0.02544383,3.9117196,-3.253664,5.247882,-0.00018092303,2.2083468e-05,-2.4808014e-05,-0.003920454,0.003958577,-0.0013465981,0.13815497,-0.035072725,0.26797125,0.0,0.0,0.0,0.0,0.0,8.928235e-05,6.0035736e-06,6.003858e-06,7.6236247e-06,0.02110336,0.021102896,0.016537568,0.1909992,0.19099852,0.2165563,2.037749e-11,2.0385308e-11,4.4880145e-11,5.0258738e-08,5.0187193e-08,5.0000356e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
550184954,550084746,0.27773318,0.012820485,0.008026216,0.9605393,0.062255237,0.034328002,0.02621121,4.0045805,-3.267784,5.2498255,-0.00018106864,2.1866965e-05,-2.4945588e-05,-0.003920488,0.0039585056,-0.0013501524,0.13815497,-0.035072725,0.26797125,0.0,0.0,0.0,0.0,0.0,8.892393e-05,5.7630227e-06,5.762157e-06,7.631469e-06,0.018974973,0.01897456,0.015816366,0.18459673,0.18459624,0.21083999,2.0154696e-11,2.0162148e-11,4.4710034e-11,5.026755e-08,5.0195464e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
551190290,551090163,0.2778925,0.013639721,0.00798102,0.96048224,0.035891667,0.034882315,0.027242474,4.012032,-3.253811,5.2265463,-0.00018125851,2.2097502e-05,-2.5039835e-05,-0.0039204587,0.0039584558,-0.0013419875,0.13815497,-0.035072725,0.26797125,0.0,0.0,0.0,0.0,0.0,8.8624e-05,5.6329673e-06,5.633719e-06,7.647897e-06,0.01747195,0.01747151,0.015323098,0.17769608,0.17769578,0.20871703,2.0045018e-11,2.0052114e-11,4.456358e-11,5.027646e-08,5.020387e-08,5.0000352e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
552185743,552085625,0.2780319,0.012691315,0.008387763,0.9604515,0.048933998,0.021135084,0.022819128,4.094458,-3.2803729,5.193821,-0.00018129998,2.1945249e-05,-2.5126981e-05,-0.0039204666,0.00395839,-0.0013355536,0.13815497,-0.035072725,0.26797125,0.0,0.0,0.0,0.0,0.0,8.82992e-05,5.665374e-06,5.664009e-06,7.658667e-06,0.017337421,0.017336875,0.015105663,0.17399433,0.17399405,0.20471585,2.0085242e-11,2.0091848e-11,4.4420228e-11,5.028528e-08,5.0212254e-08,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
