timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
33059867,33059484,3932210,3932210,1.726348e-05,-1.712295e-05,1.5707649e-06,-0.001666601,0.00060728425,-0.04903173,4995,4995,0,2,1
33559421,33559038,3932210,3932210,3.5206696e-05,-1.9095414e-05,-5.769673e-06,-0.0015523044,0.0010885958,-0.048666008,4996,4996,0,2,1
34059486,34058591,3932210,3932210,2.4457684e-05,-2.8927076e-05,5.100238e-06,-0.0016340165,0.00070156675,-0.048982628,4995,4995,0,2,1
34563522,34563140,3932210,3932210,2.960755e-05,-3.0449894e-05,4.6108867e-06,-0.0012513051,0.0005947735,-0.04902225,4995,4995,0,2,1
35063078,35062694,3932210,3932210,3.9642968e-05,-3.5964662e-05,2.2985065e-05,-0.0011155859,0.0008606641,-0.04862965,4995,4995,0,2,1
35557634,35557252,3932210,3932210,-9.247182e-06,-2.0759293e-05,7.98698e-05,-0.00034951066,0.000374834,-0.048829712,4995,4995,0,2,1
36062242,36061804,3932210,3932210,0.00014863304,-4.1447875e-06,0.00015422983,0.0031674877,-0.0011226468,-0.0483723,4997,4997,0,2,1
36561741,36561356,3932210,3932210,-6.690898e-05,-2.9681241e-05,6.412097e-05,0.01093214,0.0010297723,-0.04973803,4995,4995,0,2,1
37061295,37060911,3932210,3932210,0.000111580055,-0.00011664205,-1.9640505e-05,0.0024788585,0.0011276812,-0.04071813,4996,4996,0,2,1
37560846,37560465,3932210,3932210,-2.2357472e-06,-3.048695e-05,3.0247602e-05,0.01711745,-0.0010907177,-0.049129315,4995,4995,0,2,1
38060535,38060021,3932210,3932210,-5.640268e-05,-0.00010088913,2.142264e-05,-0.0023698735,-9.682806e-05,-0.04358734,4995,4995,0,2,1
38560049,38559577,3932210,3932210,5.6581972e-05,-9.041886e-05,-2.3194209e-05,0.011839608,-0.0037623292,-0.03195882,4996,4996,0,2,1
39059516,39059133,3932210,3932210,8.025582e-05,-0.00011687516,-5.5212335e-05,0.00954636,0.004129017,-0.0400492,4995,4995,0,2,1
39559074,39558690,3932210,3932210,0.00011883391,1.4959889e-05,-5.058965e-07,-0.003559639,-0.006240274,-0.0502514,4996,4996,0,2,1
40058651,40058246,3932210,3932210,0.00023745735,-6.968322e-05,-3.1536474e-05,0.0034859187,0.0016780441,-0.037585247,4996,4996,0,2,1
40563183,40562798,3932210,3932210,3.104803e-05,-3.177765e-05,-6.0006754e-05,0.006796847,0.0047088447,-0.058428537,4996,4996,0,2,1
41062736,41062354,3932210,3932210,0.00015145454,-0.00012382198,3.5496945e-05,0.0032021953,-0.0014073732,-0.045857295,4995,4995,0,2,1
41562418,41562036,3932210,3932210,7.410639e-05,-1.6838405e-05,2.2338712e-05,0.0041653086,0.0018461437,-0.050317507,4996,4996,0,2,1
42057027,42056597,3932210,3932210,6.763797e-05,0.00020914715,7.5743187e-06,0.001896892,0.000613557,-0.051129997,4996,4996,0,2,1
42561534,42561151,3932210,3932210,3.9022987e-05,-1.6656631e-07,1.1124148e-05,-0.0028281847,0.00039522146,-0.05130962,4998,4998,0,2,1
43061088,43060706,3932210,3932210,0.0001256523,-9.940325e-05,-2.7693755e-05,-0.0030388166,-0.0006248638,-0.04730384,4996,4996,0,2,1
43560682,43560263,3932210,3932210,0.00010342316,-8.9780944e-05,4.1896287e-06,-0.0018987706,2.531855e-07,-0.046227254,4996,4996,0,2,1
44060238,44059820,3932210,3932210,4.260126e-05,1.6632176e-06,3.566152e-05,-0.002882058,0.00020548153,-0.048416115,4996,4996,0,2,1
44559793,44559377,3932210,3932210,2.699583e-05,-6.364606e-05,6.248105e-05,-0.00065203523,-0.00018553289,-0.046786476,4996,4996,0,2,1
45059381,45058934,3932210,3932210,6.863196e-05,-4.743666e-05,7.3387186e-05,-0.0025054293,-0.00067990576,-0.048429765,4995,4995,0,2,1
45563910,45563487,3932210,3932210,0.00011522908,-1.2700528e-06,8.979483e-05,-0.0012855761,-0.0008352088,-0.04864951,4995,4995,0,2,1
46058467,46058049,3932210,3932210,7.0627735e-05,7.3649803e-06,5.7132256e-05,-0.0010942405,0.0012347364,-0.04886569,4995,4995,0,2,1
46558026,46557607,3932210,3932210,3.3321343e-05,1.523631e-05,-5.095436e-05,-0.0013277665,0.0014971083,-0.04878702,4996,4996,0,2,1
47062855,47062160,3932210,3932210,-1.6598011e-06,3.9913803e-06,-7.6907156e-05,-0.0011240385,-0.00013378606,-0.04824088,4996,4996,0,2,1
47562142,47561718,3932210,3932210,-2.217526e-05,-1.6641801e-05,-9.511853e-05,0.00083543884,-0.0003405113,-0.04928733,4996,4996,0,2,1
48061696,48061276,3932210,3932210,-3.4658522e-06,-4.3871558e-05,-0.00012647087,-0.00061168376,0.0010397226,-0.04936801,4996,4996,0,2,1
48561258,48560834,3932210,3932210,-4.1457777e-05,-0.00010897715,-9.960511e-05,0.0011790075,-7.365129e-05,-0.04828493,4996,4996,0,2,1
49060835,49060392,3932210,3932210,-4.1247964e-05,-2.2690596e-05,-2.6843201e-05,0.00013055588,0.0009004899,-0.047968496,4994,4994,0,2,1
49560352,49559951,3932210,3932210,7.151442e-05,-7.2617454e-06,3.7651993e-05,-0.0009295899,-0.0013147928,-0.04912496,4997,4997,0,2,1
50060119,50059508,3932210,3932210,5.7136487e-05,9.335925e-06,6.624777e-05,-0.0006891341,-0.0014601287,-0.04900582,4995,4995,0,2,1
50559767,50559067,3932210,3932210,1.477838e-05,-4.4117493e-05,8.337114e-05,-0.0024163125,-0.00076950307,-0.04810398,4996,4996,0,2,1
51059333,51058625,3932210,3932210,-4.458737e-05,-2.1534875e-05,-5.830521e-06,-0.00070560497,0.00041654555,-0.048813716,4995,4995,0,2,1
51563562,51563179,3932210,3932210,-4.074709e-05,-5.3401727e-06,-0.00016974894,-0.0009862379,0.0020287547,-0.048080485,4995,4995,0,2,1
52063120,52062738,3932210,3932210,-8.395012e-05,-2.9878684e-05,-0.00017377766,-0.0009684511,-0.0036884185,-0.048596278,4996,4996,0,2,1
52562680,52562297,3932210,3932210,0.0001257852,-2.5022766e-05,-7.980028e-05,-0.0004949774,-0.0011465753,-0.049649697,4995,4995,0,2,1
53057263,53056860,3932210,3932210,0.0001793887,-2.0308536e-05,5.1858176e-05,-0.0009832163,-0.0026733442,-0.049655296,4996,4996,0,2,1
53562010,53561415,3932210,3932210,0.00012576907,-3.0563544e-05,0.00024720133,-0.0009188643,0.0009078618,-0.048963323,4996,4996,0,2,1
54061356,54060974,3932210,3932210,-3.6908237e-05,-5.7713823e-05,0.00031160258,-0.001302863,0.0024969238,-0.047781356,4996,4996,0,2,1
54560921,54560535,3932210,3932210,4.909895e-05,-4.954325e-05,1.6053476e-05,-0.0009039394,0.0042695026,-0.048739538,4998,4998,0,2,1
55060477,55060092,3932210,3932210,-3.546422e-05,-3.4801196e-05,-0.00012352252,-0.00052700355,0.0022359765,-0.048996948,4996,4996,0,2,1
55560246,55559651,3932210,3932210,-1.3591865e-05,1.4037016e-05,-0.00025782292,-0.0008516666,0.0016551164,-0.049072824,4995,4995,0,2,1
56064597,56064206,3932210,3932210,2.402001e-07,-5.0409002e-05,-0.0002066475,-0.0009081764,0.00026746193,-0.0482893,4996,4996,0,2,1
56559153,56558770,3932210,3932210,1.1409346e-05,-1.471396e-05,-6.797539e-06,-0.0010980747,0.00057153124,-0.04843953,4996,4996,0,2,1
57058718,57058329,3932210,3932210,0.00013165662,-5.747948e-05,8.4034955e-06,-0.00038556702,0.0012482312,-0.047895703,4995,4995,0,2,1
57558274,57557889,3932210,3932210,0.00017424753,-4.6883244e-05,4.7728e-05,-0.00033056093,-9.116068e-05,-0.048800714,4996,4996,0,2,1
58062845,58062444,3932210,3932210,0.00018019215,2.8621935e-06,7.160701e-05,-0.00092830136,-0.00086177676,-0.049762834,4995,4995,0,2,1
58562395,58562004,3932210,3932210,0.00010637569,2.0316082e-05,5.406217e-05,-0.0007773888,-0.000113789494,-0.04901138,4995,4995,0,2,1
59061954,59061564,3932210,3932210,3.0164514e-05,-2.0416108e-05,3.3328073e-05,-0.001752983,0.00012628872,-0.048695084,4996,4996,0,2,1
59561519,59561124,3932210,3932210,-8.912564e-05,-2.6654867e-05,-4.529938e-05,-0.0012280298,0.0013527303,-0.04857765,4996,4996,0,2,1
60061252,60060684,3932210,3932210,-9.811263e-05,-2.8621474e-05,-0.0001486952,-0.0009526961,0.0022548444,-0.048822824,4996,4996,0,2,1
60560635,60560244,3932210,3932210,-6.223032e-05,-3.605937e-05,-0.0001631408,-8.420536e-05,-1.8853056e-05,-0.049068436,4996,4996,0,2,1
61060193,61059804,3932210,3932210,-4.3069453e-05,-3.1741318e-05,4.8495726e-06,-3.2671236e-05,-0.0009189047,-0.048791528,4996,4996,0,2,1
61559755,61559364,3932210,3932210,4.4041255e-05,-2.5029103e-05,0.00015660888,-0.0005991953,-0.0023975414,-0.048273027,4996,4996,0,2,1
62059319,62058924,3932210,3932210,0.00021679174,-9.178788e-06,0.00019176106,-0.0009710768,0.0007313257,-0.049113218,4995,4995,0,2,1
62563863,62563480,3932210,3932210,0.00012078311,-3.0246425e-05,4.4452547e-05,-0.0009479114,0.0015768214,-0.048627913,4996,4996,0,2,1
63063421,63063040,3932210,3932210,0.00011909252,-1.7066677e-05,-6.6869914e-05,-0.00043978874,0.0010298677,-0.04927076,4995,4995,0,2,1
63557993,63557605,3932210,3932210,5.3702828e-05,-5.7940965e-06,-0.00013578335,-0.0007686718,0.00044669874,-0.04983292,4996,4996,0,2,1
64057830,64057166,3932210,3932210,-1.9275025e-05,-5.598235e-06,-0.00012713192,-0.00091886806,-0.00022636875,-0.04930628,4996,4996,0,2,1
64562110,64561722,3932210,3932210,-7.148106e-05,-3.7313825e-05,-8.940107e-06,-0.0011075543,-0.0007463883,-0.048310637,4996,4996,0,2,1
65061666,65061282,3932210,3932210,-2.7390319e-05,-3.5951234e-05,7.0211645e-05,-0.001045381,-0.00053495227,-0.048879113,4995,4995,0,2,1
65561376,65560718,3932210,3932210,5.6768105e-05,-3.128753e-05,0.00010413614,-0.001065454,-0.00029899974,-0.047435895,4871,4871,0,2,1
66060787,66060404,3932210,3932210,0.000116245836,-3.316177e-05,0.00011924908,-0.00041640483,0.00014586364,-0.04834117,4996,4996,0,2,1
66560412,66559964,3932210,3932210,6.4421e-05,3.856552e-06,3.9283786e-05,-7.768602e-05,0.0016939576,-0.04799309,4995,4995,0,2,1
67059909,67059525,3932210,3932210,2.6973994e-05,-1.8212664e-05,-0.00012359713,-0.0009670323,0.0022469198,-0.049357403,4996,4996,0,2,1
67559468,67559086,3932210,3932210,-3.6460875e-05,-3.1045158e-05,-6.1095016e-05,-0.00018507183,0.00062987657,-0.049077604,4996,4996,0,2,1
68059033,68058647,3932210,3932210,-5.2220254e-05,-4.7704594e-05,-8.208934e-05,-0.00019731482,0.00028993975,-0.049368612,4996,4996,0,2,1
68558627,68558209,3932210,3932210,-5.2341427e-05,-5.2386185e-05,8.145415e-05,-0.0007797029,-0.0016247327,-0.0481988,4996,4996,0,2,1
69063173,69062767,3932210,3932210,4.740257e-05,-3.8205668e-05,0.00014765307,-0.00049490604,-0.0009526052,-0.04862291,4996,4996,0,2,1
69562712,69562329,3932210,3932210,0.00020882676,-3.6640187e-05,0.0001493253,-0.00055067573,0.00046711272,-0.048855178,4996,4996,0,2,1
70062275,70061891,3932210,3932210,0.00015475882,-2.1043956e-05,-6.838979e-05,-0.0004687046,0.0026759394,-0.049337942,4996,4996,0,2,1
70556840,70556458,3932210,3932210,9.9889956e-05,-1.1610618e-05,-0.0002213942,-0.000948561,0.0006306385,-0.049093544,4996,4996,0,2,1
71061398,71061015,3932210,3932210,-2.4981628e-05,-3.4688483e-06,-0.00014216243,-0.00086948293,-4.0004816e-05,-0.04930183,4996,4996,0,2,1
71560964,71560580,3932210,3932210,-3.910882e-05,-1.3189391e-05,-3.0955922e-05,-0.0007271178,1.4269545e-05,-0.04853826,4999,4999,0,2,1
72060525,72060139,3932210,3932210,-2.3773959e-05,-2.2856726e-05,1.5815325e-05,-0.001009785,-0.00059418345,-0.048626795,4996,4996,0,2,1
72560084,72559701,3932210,3932210,1.419463e-05,-2.2970544e-05,3.3113603e-05,-0.0010855263,-0.00014984276,-0.049146432,4996,4996,0,2,1
73059647,73059263,3932210,3932210,3.200332e-05,-6.763814e-08,1.5100046e-05,-0.001250479,-3.6363603e-05,-0.049164243,4996,4996,0,2,1
73564330,73563820,3932210,3932210,5.580885e-05,-7.4952186e-06,2.8544178e-05,-0.00094565726,0.00045603447,-0.04925337,4995,4995,0,2,1
74058895,74058512,3932210,3932210,-1.7440918e-05,9.628882e-06,4.1230385e-05,-0.0011237015,0.00047019415,-0.04870048,4996,4996,0,2,1
74558458,74558074,3932210,3932210,-5.419965e-05,-1.1434986e-05,0.00013060818,-0.0007626027,-0.0013787093,-0.04938728,4996,4996,0,2,1
75063241,75062632,3932210,3932210,0.000102348684,-2.6468218e-05,0.0001605271,-0.0010989612,0.00010178673,-0.048633493,4996,4996,0,2,1
75562711,75562194,3932210,3932210,0.0001465791,-3.7624537e-05,2.6738277e-05,-0.0010163179,0.0022094122,-0.048842333,4996,4996,0,2,1
76062350,76061756,3932210,3932210,5.929752e-05,-3.0384632e-05,-8.651318e-05,-0.0011472484,0.0009356354,-0.04849981,4996,4996,0,2,1
76562224,76561318,3932210,3932210,1.1188995e-05,-3.2652144e-05,-0.0001117373,-0.0010552395,0.0002425288,-0.048453655,4996,4996,0,2,1
77061813,77060882,3932210,3932210,-5.1688326e-06,-4.7192363e-05,-5.378815e-05,-0.0010382822,-0.0003506292,-0.048942033,4997,4997,0,2,1
77561454,77560442,3932210,3932210,-3.1801846e-05,-5.1738174e-05,3.5593569e-06,-0.00089971576,-7.715734e-05,-0.048287038,4995,4995,0,2,1
78060388,78060005,3932210,3932210,-1.1931996e-05,-4.0671526e-05,1.8483042e-05,-0.001414661,-4.9102e-05,-0.047999065,4996,4996,0,2,1
78559950,78559567,3932210,3932210,2.7341164e-05,-5.4849963e-05,-4.2744205e-06,-0.0008672211,0.00035132095,-0.04802175,4996,4996,0,2,1
79059521,79059130,3932210,3932210,4.7636233e-05,3.479001e-05,-1.4852868e-05,-0.00015124479,-0.00014987323,-0.04951243,4996,4996,0,2,1
79559095,79558692,3932210,3932210,6.327619e-06,8.989403e-06,-3.596103e-05,-0.00042992915,-0.000834899,-0.050002865,4996,4996,0,2,1
80063633,80063250,3932210,3932210,2.4276113e-05,8.561644e-06,-5.342304e-05,-0.000491069,5.3909953e-05,-0.049625397,4996,4996,0,2,1
80563374,80562687,3932210,3932210,-7.718471e-06,-2.7995859e-05,-0.000109068525,-0.0005172974,-0.00029523205,-0.04714831,4870,4870,0,2,1
81057762,81057379,3932210,3932210,2.0278085e-06,-4.545838e-05,-9.078174e-05,-0.00033644494,-0.0008426335,-0.048375055,4995,4995,0,2,1
81557455,81556942,3932210,3932210,4.515177e-06,-9.2357994e-05,8.7370434e-05,-5.562583e-05,-0.003457619,-0.048542604,4996,4996,0,2,1
82061884,82061500,3932210,3932210,8.2899045e-05,3.2423854e-05,0.00016410062,-0.0005993108,0.0014432333,-0.050746713,4996,4996,0,2,1
82561445,82561063,3932210,3932210,0.000107957654,3.08046e-05,5.3805208e-05,-0.001124917,0.0014893574,-0.050114505,4996,4996,0,2,1
83061009,83060625,3932210,3932210,1.0736044e-05,3.2584332e-05,-6.137098e-05,-0.00012567468,0.0007886067,-0.04939257,4995,4995,0,2,1
83560573,83560188,3932210,3932210,-4.2853276e-06,-4.5475415e-05,-0.00013367324,-0.00053903187,0.0014201271,-0.049268927,4996,4996,0,2,1
84060149,84059751,3932210,3932210,-3.873172e-05,-1.1790841e-05,-8.890754e-05,-0.00054769963,-0.0011484077,-0.049245924,4996,4996,0,2,1
84559697,84559314,3932210,3932210,3.977843e-05,-2.3399889e-05,4.9593607e-05,-0.0016085106,-0.00025512453,-0.048227634,4996,4996,0,2,1
85059260,85058876,3932210,3932210,2.3792329e-05,-6.7069355e-05,7.8148456e-05,-0.00061269844,0.00095102214,-0.048209786,4995,4995,0,2,1
85558826,85558439,3932210,3932210,3.5941353e-05,-3.762621e-05,0.00011154967,-0.0011075105,-0.0005768824,-0.04899685,4995,4995,0,2,1
86058567,86058002,3932210,3932210,1.0520152e-05,-1.1862451e-05,6.178857e-05,-0.0007292401,0.00089730514,-0.0496906,4995,4995,0,2,1
86562941,86562561,3932210,3932210,1.9025045e-05,2.6409623e-06,2.0131443e-05,-0.0009636293,0.00067800516,-0.049421135,4996,4996,0,2,1
87062506,87062124,3932210,3932210,7.096169e-05,-3.3766315e-05,3.715025e-05,-0.0016488308,-0.00012287314,-0.04895483,4996,4996,0,2,1
87562069,87561687,3932210,3932210,7.057051e-05,-3.238855e-05,7.031681e-05,-0.0006730196,-7.324968e-05,-0.048641216,4996,4996,0,2,1
88061645,88061250,3932210,3932210,0.00010601669,-3.8193168e-05,3.118547e-05,-0.0014466837,0.0011619998,-0.048756637,4996,4996,0,2,1
88561195,88560813,3932210,3932210,7.772744e-05,-5.667128e-05,-4.308642e-05,-0.000602684,0.000256188,-0.048756704,4996,4996,0,2,1
89060757,89060376,3932210,3932210,1.1636974e-05,-5.3861157e-05,-2.618906e-05,-0.00039702666,0.0008105589,-0.048832696,4996,4996,0,2,1
89560323,89559940,3932210,3932210,6.908002e-05,-2.5786412e-05,-2.669844e-05,-2.2739587e-05,0.0011381399,-0.048761845,4996,4996,0,2,1
90059914,90059503,3932210,3932210,-1.7739369e-05,-1.4645748e-06,-3.890933e-05,-0.00067665684,0.0006128022,-0.049064863,4991,4991,0,2,1
90559450,90559066,3932210,3932210,-5.34854e-06,-2.3972863e-05,-7.389515e-05,-0.00060488994,0.00027794266,-0.049277317,4996,4996,0,2,1
91064009,91063625,3932210,3932210,4.1133495e-05,-1.8855642e-05,-7.034977e-05,-0.001089241,-0.00044028237,-0.048426196,4996,4996,0,2,1
91558576,91558193,3932210,3932210,8.378428e-05,-1.5009848e-05,-2.2349122e-06,-0.0011144725,-0.0009916425,-0.0489472,4996,4996,0,2,1
92058166,92057756,3932210,3932210,3.9734074e-05,-4.951162e-06,7.3075935e-05,-0.0013167663,-0.00011736951,-0.049084272,4996,4996,0,2,1
92562818,92562315,3932210,3932210,-1.4678705e-05,-8.361076e-05,0.00010093552,-0.0016559709,-0.00027211878,-0.04763695,4996,4996,0,2,1
93062261,93061878,3932210,3932210,2.7107199e-05,-4.6513433e-05,8.016223e-05,-0.0009769583,0.000373557,-0.04907622,4995,4995,0,2,1
93561824,93561442,3932210,3932210,8.1238075e-05,-1.5842224e-06,2.8808452e-05,-0.0009989481,0.0002904945,-0.0488643,4996,4996,0,2,1
94061388,94061005,3932210,3932210,3.1936393e-05,-1.7875558e-05,1.015951e-05,-0.00135543,0.00017803874,-0.04878748,4995,4995,0,2,1
94561502,94560573,3932210,3932210,5.3702453e-05,-1.1493908e-05,-7.725375e-05,-0.0017573446,0.0008671611,-0.04907426,5000,5000,0,2,1
95060520,95060132,3932210,3932210,-9.3142364e-05,-5.5341352e-05,-0.00011383768,-0.0013808878,0.0013736851,-0.048207045,4995,4995,0,2,1
95560079,95559696,3932210,3932210,-8.659607e-05,-4.3521206e-05,-0.00016982702,-0.0010828926,-0.00047168808,-0.048834506,4996,4996,0,2,1
96059643,96059260,3932210,3932210,3.5524037e-05,-2.8863471e-05,-0.00010455988,-0.00020108865,-0.00051405665,-0.04931072,4996,4996,0,2,1
96559228,96558823,3932210,3932210,1.5173425e-05,-5.3196134e-05,2.9068826e-05,-0.0010714045,-0.00012323917,-0.049098562,4995,4995,0,2,1
97058770,97058387,3932210,3932210,5.0072114e-05,-3.4477744e-05,0.00014562333,-0.0004216558,0.0011507171,-0.049402036,4996,4996,0,2,1
97563330,97562947,3932210,3932210,6.9695576e-05,-1.8047298e-05,0.00013994974,-0.0016039766,0.0003235049,-0.048929796,4996,4996,0,2,1
98062896,98062510,3932210,3932210,8.223551e-05,-9.502584e-06,1.3847468e-05,-0.0013997408,0.0014191562,-0.049378946,4995,4995,0,2,1
98557490,98557079,3932210,3932210,-3.949139e-05,4.808414e-06,-0.00010201338,-0.0014393697,0.0026611583,-0.049183704,4996,4996,0,2,1
99062063,99061638,3932210,3932210,-7.15941e-05,-2.2571929e-05,-0.00012766154,-0.001684825,0.00078531663,-0.048250593,4995,4995,0,2,1
99561625,99561204,3932210,3932210,1.5458612e-05,-3.4537115e-05,4.358103e-05,-0.001462725,-0.0017208089,-0.048539776,4997,4997,0,2,1
100061185,100060767,3932210,3932210,8.2583865e-05,-2.9141218e-05,0.00010862088,-0.0014258641,-0.0002685229,-0.049082052,4996,4996,0,2,1
100560751,100560332,3932210,3932210,7.735994e-05,-3.9415776e-05,0.00011396021,-0.0013121422,0.00014133562,-0.048853416,4996,4996,0,2,1
101060313,101059896,3932210,3932210,1.47250375e-05,-4.053538e-05,5.1927756e-05,-0.0013377507,0.0006282299,-0.04908886,4996,4996,0,2,1
101564931,101564456,3932210,3932210,-6.8271784e-06,-3.1411477e-05,-8.595238e-05,-0.0013530378,0.0007778398,-0.049019028,4996,4996,0,2,1
102059441,102059025,3932210,3932210,1.6217564e-06,-1.3498008e-05,-0.00010766536,-0.0016364205,-0.0001472595,-0.048845008,4996,4996,0,2,1
102559133,102558589,3932210,3932210,1.28384845e-05,-5.0421353e-05,-7.167621e-05,-0.0014589682,-0.00028229185,-0.04840776,4995,4995,0,2,1
103058751,103058154,3932210,3932210,5.2725103e-05,-2.9970206e-05,1.3426036e-06,-0.0015000324,-0.0007031241,-0.04901088,4996,4996,0,2,1
103563132,103562714,3932210,3932210,-2.7731572e-05,-3.024665e-05,5.3828284e-05,-0.0013727087,-6.6197696e-05,-0.04879486,4996,4996,0,2,1
104062697,104062278,3932210,3932210,0.00011752051,-4.0348226e-05,4.616773e-05,-0.0012360506,-0.0004903048,-0.049339987,4995,4995,0,2,1
104562264,104561843,3932210,3932210,4.1515083e-05,-2.8235829e-05,6.911653e-05,-0.0015575102,-0.00049316353,-0.049528383,4996,4996,0,2,1
105061847,105061408,3932210,3932210,9.446549e-05,5.9081594e-07,4.678361e-05,-0.0008851887,0.0008476059,-0.049874898,4996,4996,0,2,1
105561422,105560972,3932210,3932210,9.808128e-06,3.4532861e-06,3.077239e-05,-0.0015672623,0.0001869882,-0.0500305,4996,4996,0,2,1
