timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
17648849,17548199,0.2534144,0.010950181,-0.010347093,0.9672406,4.0859495e-06,-6.9423277e-06,1.9740685e-06,-0.06427972,-0.0061666844,-0.52137333,5.078539e-05,-4.18514e-05,-2.5804932e-06,2.0012334e-05,0.00018307054,0.00012064742,0.2443418,-0.044057187,0.22568111,0.0,0.0,0.0,0.0,0.0,0.0004506123,4.4217028e-05,4.420125e-05,3.0989584e-05,1e-06,1e-06,1e-06,0.008660243,0.008660243,0.04197517,3.26944e-11,3.1216415e-11,2.9944118e-09,1.6173573e-06,1.6178578e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
18647917,18547293,0.2532053,0.011041311,-0.009901111,0.967299,0.0018622344,-0.00074239203,-0.00035431003,-0.081017606,-0.0069171265,-0.51993793,5.0755705e-05,-4.184985e-05,-3.3614272e-06,2.0132731e-05,0.0001835216,0.00013204478,0.2443418,-0.044057187,0.22568111,0.0,0.0,0.0,0.0,0.0,0.00042381397,4.4309774e-05,4.4298973e-05,2.9191053e-05,0.00021402657,0.00021403303,0.00020913396,0.006785707,0.0067857066,0.0392883,3.0480264e-11,2.9279197e-11,2.4501203e-09,1.6172196e-06,1.6177125e-06,5.0000857e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
19647038,19546388,0.25281644,0.011024463,-0.010124245,0.96739846,-8.946081e-05,-0.00037871924,0.00019144802,-0.096082225,-0.007832648,-0.51982224,5.0755792e-05,-4.170815e-05,-3.931151e-06,2.1218137e-05,0.00018373672,0.00014096108,0.2443418,-0.044057187,0.22568111,0.0,0.0,0.0,0.0,0.0,0.0003926346,4.4193668e-05,4.417992e-05,2.7018717e-05,0.00014355636,0.00014355809,0.00014145076,0.005578461,0.0055784606,0.036923673,2.8138379e-11,2.715454e-11,2.0026745e-09,1.6170618e-06,1.6175512e-06,5.0000935e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
20646494,20545609,0.25249994,0.011027526,-0.010571344,0.9674763,0.00113464,0.0006854923,0.00020077312,-0.10903392,-0.010279142,-0.5254458,5.077624e-05,-4.1671618e-05,-4.2904976e-06,2.1516043e-05,0.00018349584,0.00014381338,0.2443418,-0.044057187,0.22568111,0.0,0.0,0.0,0.0,0.0,0.00037225854,4.408466e-05,4.406735e-05,2.5585168e-05,7.674877e-05,7.675031e-05,7.61706e-05,0.004737335,0.004737335,0.034927815,2.6285332e-11,2.5463028e-11,1.6804568e-09,1.616898e-06,1.6173874e-06,5.000054e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
21645293,21544706,0.2525063,0.01102987,-0.010250252,0.96747816,8.52871e-05,-0.00018955793,8.712197e-05,-0.121118836,-0.014426467,-0.5273145,5.0778403e-05,-4.1768046e-05,-4.3547143e-06,2.0911595e-05,0.00018315195,0.00014806062,0.2443418,-0.044057187,0.22568111,0.0,0.0,0.0,0.0,0.0,0.00035385328,4.3992488e-05,4.3978485e-05,2.4321045e-05,1.3301285e-05,1.3301252e-05,1.3284524e-05,0.004117957,0.0041179573,0.033048052,2.477925e-11,2.4092056e-11,1.4242657e-09,1.616783e-06,1.6172813e-06,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
22644374,22543679,0.2522245,0.010990748,-0.010231993,0.96755224,0.002048873,0.00029018187,-1.7271066e-05,-0.13105161,-0.019799044,-0.5295167,5.079933e-05,-4.17999e-05,-4.9087357e-06,2.0823372e-05,0.00018288277,0.00015005576,0.2443418,-0.044057187,0.22568111,0.0,0.0,0.0,0.0,0.0,0.00033190186,4.4101434e-05,4.4086886e-05,2.2812852e-05,0.00022745639,0.00022746263,0.00022295924,0.0036438773,0.0036438776,0.031361822,2.3938067e-11,2.3363015e-11,1.2039814e-09,1.6167115e-06,1.617208e-06,5.0000807e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
23653558,23553019,0.2521381,0.0111107305,-0.010047744,0.9675754,0.001555572,-0.00025718194,0.00017564977,-0.13832152,-0.026670385,-0.53134024,5.077048e-05,-4.169832e-05,-5.1806096e-06,2.1351898e-05,0.00018327011,0.0001523704,0.2443418,-0.044057187,0.22568111,0.0,0.0,0.0,0.0,0.0,0.0003177391,4.402592e-05,4.4013912e-05,2.1844893e-05,0.00017078812,0.00017079154,0.00016827515,0.0032669534,0.0032669539,0.029837936,2.2902395e-11,2.2402889e-11,1.0388846e-09,1.616631e-06,1.6171309e-06,5.0001056e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
24652769,24552118,0.2519639,0.0114470655,-0.010261533,0.9676146,0.0008205774,0.000518003,-9.547073e-05,-0.14433162,-0.033642914,-0.5312418,5.0827286e-05,-4.1820356e-05,-5.1739844e-06,2.0784646e-05,0.00018276228,0.0001487716,0.2443418,-0.044057187,0.22568111,0.0,0.0,0.0,0.0,0.0,0.00030428864,4.3951713e-05,4.393968e-05,2.0879343e-05,0.00010289188,0.0001028929,0.000101992344,0.002961649,0.002961649,0.028455973,2.2018285e-11,2.1592249e-11,9.029577e-10,1.6165403e-06,1.6170471e-06,5.000072e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
25651900,25551219,0.2513207,0.010950871,-0.010523421,0.96778476,0.003358391,-0.0002788949,0.00019111297,-0.15168953,-0.040259734,-0.5307607,5.0768474e-05,-4.2754975e-05,-5.3309477e-06,1.6135595e-05,0.00018066262,0.00014669968,0.2443418,-0.044057187,0.22568111,0.0,0.0,0.0,0.0,0.0,0.00028750807,4.3872893e-05,4.3858257e-05,1.9627825e-05,3.8264778e-05,3.8279944e-05,3.814583e-05,0.0027096104,0.002709613,0.027197164,2.1236955e-11,2.0902337e-11,7.812455e-10,1.616104e-06,1.616897e-06,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
26650870,26550320,0.25127122,0.012011115,-0.011305964,0.96777624,-0.017996166,0.011098609,-0.0009006909,-0.1579986,-0.044835582,-0.53245,5.0905925e-05,-4.101527e-05,-5.204041e-06,2.7130694e-05,0.00019125815,0.00015332882,0.2443418,-0.044057187,0.22568111,0.0,0.0,0.0,0.0,0.0,0.00027509837,4.3958014e-05,4.3983866e-05,1.8756478e-05,0.0002562439,0.00025648045,0.00025091806,0.0024997373,0.002499742,0.026102863,2.0983743e-11,2.0626873e-11,6.8581757e-10,1.6141767e-06,1.6167472e-06,5.0000896e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
