timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
16902230,16801773,4.200323e-05,0.0021174087,0.0022722462,67240471,0,0.14783598,0.20314837,0.0007598698,0.005887841,0.020529432,0.0066487975,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
16912330,16811767,6.87112e-05,0.002103254,0.0026643907,67240471,0,0.14783642,0.20280719,0.0030726423,0.005887841,0.020529432,0.00708842,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
17102106,17001637,0.00015553135,0.001612012,0.0021052589,67240471,0,0.14177491,0.20179556,0.0015091735,0.016460052,0.02298044,0.016028155,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
17301938,17201500,8.039332e-05,0.0020929396,0.0024221172,67240471,0,0.13901481,0.20046951,0.0045141103,0.011331166,0.026455041,0.0029082296,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
17501801,17401364,7.005912e-05,0.0013273379,0.0017603372,67240471,0,0.13394122,0.19916935,0.0023401533,0.014012619,0.024513528,0.001632221,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
17701672,17601227,0.00014680983,0.002751634,0.0031233393,67240471,0,0.12938626,0.19789428,0.0012430894,0.009369566,0.022847613,0.017379269,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
17901521,17801090,0.00013526785,0.0028018847,0.0023496316,67240471,0,0.12728049,0.19664344,0.0019772097,0.03360842,0.02645569,0.0029029693,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
18101392,18000954,0.00015473805,0.0025020635,0.002393003,67240471,0,0.123354174,0.1954161,0.001014779,0.010311363,0.0291803,0.0018910969,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
18301351,18200817,0.00015455132,0.0021836786,0.0013579371,67240471,0,0.121526875,0.19421151,0.00028656548,0.01999538,0.028335832,0.011353983,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
18501212,18400681,0.00010025626,0.0012905817,0.00082629954,67240471,0,0.11811592,0.19303481,0.0014106688,0.025785284,0.031127121,0.0065401923,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
18701025,18600544,3.059319e-05,0.0010718888,0.0016349768,67240471,0,0.11495758,0.1918725,0.0009773737,0.018026732,0.02947751,0.011249168,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
18900849,18800407,6.771277e-05,0.00097051164,0.0015630765,67240471,0,0.1134739,0.19073108,6.872048e-05,0.017028412,0.028689872,0.0029430736,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
19110712,19010264,7.90937e-05,0.0011299752,0.0010711467,67240471,0,0.11066958,0.18961091,0.0017339516,0.0045521855,0.031665858,0.011348819,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
19310718,19210127,0.0001070292,0.0018704747,0.0008364599,67240471,0,0.10806041,0.18850932,0.0012871476,0.011009536,0.030201849,0.011301125,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
19510422,19409991,7.819524e-05,0.0014818734,0.0022963411,67240471,0,0.106827,0.18742682,0.0025694363,0.021307997,0.033891473,0.012314349,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
19710290,19609854,0.00013841536,0.001140761,0.0012806463,67240471,0,0.10447599,0.1863629,0.004793661,0.0040144813,0.032393556,0.0066980305,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
19900212,19799724,8.001776e-05,0.0009369249,0.0006867576,67240471,0,0.10335907,0.18531643,0.0014842205,0.013408493,0.031678896,0.020758543,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
20100195,19999587,6.393026e-05,0.0007124276,0.0011635518,67240471,0,0.10122672,0.18428819,0.00076520036,0.012942144,0.030391784,0.01586672,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
20300043,20199451,0.0001548603,0.002120999,0.0019409471,67240471,0,0.10021329,0.18327697,0.0011015635,0.011156607,0.029719563,0.020527674,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
20509743,20409307,0.000108577675,0.00085756026,0.0010321748,67240471,0,0.09826894,0.18228269,0.0016895266,0.003466136,0.03299813,0.0034115885,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
20709606,20609170,0.00016032718,0.002186432,0.0010665732,67240471,0,0.09643278,0.1813041,0.0008973088,0.007903306,0.03177325,0.012891822,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
20909502,20809034,3.8467944e-05,0.0010821528,0.0010710486,67240471,0,0.09555732,0.18034123,0.0019924112,0.003958631,0.031186983,0.008287796,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
21109364,21008897,0.0001366358,0.000731752,0.0010131933,67240471,0,0.093867846,0.17939366,0.005689678,0.0147762345,0.034414582,0.0129382275,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
21309374,21208760,0.00021457305,0.0020657098,0.0011432373,67240471,0,0.09226559,0.17846096,0.0065585,0.011812074,0.033155013,0.025018748,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
21509085,21408624,6.514004e-05,0.0008380145,0.0010876906,67240471,0,0.09149995,0.17754276,0.0027635589,0.014696244,0.036955215,0.0009990347,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
21699142,21598494,0.000119839264,0.002089919,0.00057988666,67240471,0,0.090015136,0.176864,0.0007891598,0.013370459,0.035801355,0.0036879089,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
21908913,21808350,8.0600395e-05,0.0018964582,0.001268027,67240471,0,0.08930528,0.17597038,0.0013959253,0.006618362,0.035261147,0.0028297554,0.0,0.0,0.0,0.004997,3932170,3932170,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
