timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
95682559,95550078,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
96683136,96551996,0.2912382,0.009730366,0.2919665,1,0,0,0,0,0,0,0,0,0,0
97693356,97554993,0.8463363,0.0265148,0.8507642,1,0,0,0,0,0,0,1,0,1,0
98683394,98554991,1.3431073,0.038058404,1.3462874,1,0,0,0,0,0,0,1,0,1,0
99683669,99552991,1.7867537,0.04977046,1.7897404,1,0,0,0,0,0,0,1,0,1,0
100683985,100552991,2.2012255,0.06320167,2.2043953,1,0,0,0,0,0,0,1,0,1,0
101684241,101551993,2.5755045,0.07854026,2.5785346,1,0,0,0,0,0,0,1,0,1,0
102684527,102551997,2.9137082,0.0919841,2.9176896,1,0,0,0,0,0,0,1,0,1,0
103684769,103553440,3.22309,0.10693798,3.226953,1,0,0,0,0,0,0,1,0,1,0
104685075,104552027,3.5115507,0.12096011,3.516032,1,0,0,0,0,0,0,1,0,1,0
105685340,105551995,3.7766998,0.13425432,3.7809844,1,0,0,0,0,0,0,1,0,1,0
106685661,106551992,4.0112004,0.13929586,4.0150895,1,0,0,0,0,0,0,1,0,1,0
107685916,107551992,4.218998,0.14032188,4.223279,1,0,0,0,0,0,0,1,0,1,0
108686304,108552990,4.4093275,0.15323669,4.413638,1,0,0,0,0,0,0,1,0,1,0
109676424,109551993,4.5747266,0.16556956,4.5762796,1,0,0,0,0,0,0,1,0,1,0
110686784,110552992,4.7147765,0.17034927,4.717382,1,0,0,0,0,0,0,1,0,1,0
111676987,111552128,4.848375,0.1679861,4.8497405,1,0,0,0,0,0,0,1,0,1,0
112687728,112552561,4.971295,0.16803658,4.974177,1,0,0,0,0,0,0,1,0,1,0
113677687,113550993,5.0832267,0.1704892,5.084164,1,0,0,0,0,0,0,1,0,1,0
114677872,114551020,5.1830907,0.17042072,5.184392,1,0,0,0,0,0,0,1,0,1,0
115678174,115550994,5.2781878,0.1716287,5.2793374,1,0,0,0,0,0,0,1,0,1,0
116678448,116552011,5.354893,0.17116466,5.35455,1,0,0,0,0,0,0,1,0,1,0
117678868,117549992,5.4172573,0.16612822,5.4177423,1,0,0,0,0,0,0,1,0,1,0
118679189,118550265,5.4817467,0.16724035,5.482809,1,0,0,0,0,0,0,1,0,1,0
119679408,119549214,5.54315,0.16772647,5.543418,1,0,0,0,0,0,0,1,0,1,0
120679654,120549992,5.5912437,0.16091675,5.5905457,1,0,0,0,0,0,0,1,0,1,0
121679933,121551993,5.620289,0.15556696,5.6203017,1,0,0,0,0,0,0,1,0,1,0
122690694,122552343,5.650021,0.14738597,5.6521354,1,0,0,0,0,0,0,1,0,1,0
123680453,123552992,5.683465,0.14069062,5.6849713,1,0,0,0,0,0,0,1,0,1,0
124680813,124551992,5.709253,0.13730553,5.7107153,1,0,0,0,0,0,0,1,0,1,0
125681086,125551991,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
126681370,126551989,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
127681744,127552534,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
128682015,128552991,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
129682300,129552992,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
130682644,130551991,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
131682903,131550992,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
132683246,132550999,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
133683805,133550992,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
134683784,134550992,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
135684115,135551992,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
136684452,136551992,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
137684622,137550995,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
138684986,138551991,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
139685199,139551992,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
140685584,140551991,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
141675683,141550994,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
142686083,142549992,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
143677088,143549990,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
144676610,144548992,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
145676909,145548991,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
146677149,146550995,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
147687559,147550996,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
148678016,148553113,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
149678051,149550990,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
150688438,150553992,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
151678619,151553994,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
152688997,152550993,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
153679214,153551991,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
154679872,154550992,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
155679774,155549994,0.01930917,0.0016906004,0.018110678,1,0,0,0,0,0,0,0,0,0,0
156680114,156550216,0.07644396,0.009074847,0.073574364,1,0,0,0,0,0,0,0,0,0,0
157680459,157550995,0.10812121,0.010979407,0.103064366,1,0,0,0,0,0,0,0,0,0,0
158680703,158551445,0.11988738,0.011944465,0.11253856,1,0,0,0,0,0,0,0,0,0,0
159681203,159550995,0.11179301,0.010537075,0.10396508,1,0,0,0,0,0,0,0,0,0,0
160681281,160551990,0.10019025,0.0110479025,0.093542695,1,0,0,0,0,0,0,0,0,0,0
161681594,161550991,0.09228609,0.01191697,0.08500528,1,0,0,0,0,0,0,0,0,0,0
162681866,162550993,0.08495826,0.014114169,0.07708533,1,0,0,0,0,0,0,0,0,0,0
163682129,163550992,0.077435814,0.013308896,0.069328204,1,0,0,0,0,0,0,0,0,0,0
164683140,164550991,0.07176499,0.01325641,0.062352452,1,0,0,0,0,0,0,0,0,0,0
165682704,165549995,0.06678122,0.01373343,0.057235867,1,0,0,0,0,0,0,0,0,0,0
166672927,166548200,0.06237731,0.013126675,0.051701393,1,0,0,0,0,0,0,0,0,0,0
167683309,167548401,0.05632796,0.011856633,0.04569168,1,0,0,0,0,0,0,0,0,0,0
168673527,168547993,0.052035782,0.009174667,0.04100293,1,0,0,0,0,0,0,0,0,0,0
169674104,169547994,0.04811867,0.0057400907,0.03681378,1,0,0,0,0,0,0,0,0,0,0
170684175,170549995,0.04345533,0.004065531,0.03390054,1,0,0,0,0,0,0,0,0,0,0
171684499,171550993,0.03820324,0.003462597,0.030609101,1,0,0,0,0,0,0,0,0,0,0
172684829,172550993,0.033517975,0.002770375,0.027881643,1,0,0,0,0,0,0,0,0,0,0
173685088,173551326,0.029224928,0.0031682793,0.025530024,1,0,0,0,0,0,0,0,0,0,0
174676053,174550116,0.02640148,0.0018992306,0.02279981,1,0,0,0,0,0,0,0,0,0,0
175675603,175549992,0.023886375,0.0021863254,0.021015638,1,0,0,0,0,0,0,0,0,0,0
176675936,176550991,0.021561498,0.0011630296,0.018676138,1,0,0,0,0,0,0,0,0,0,0
177686568,177549992,0.01948769,0.0025767058,0.01733956,1,0,0,0,0,0,0,0,0,0,0
178676558,178550009,0.016618785,0.0075756554,0.015419593,1,0,0,0,0,0,0,0,0,0,0
179676778,179549992,0.016054435,0.008756017,0.013748722,1,0,0,0,0,0,0,0,0,0,0
180677103,180549992,0.016693369,0.007590865,0.01239703,1,0,0,0,0,0,0,0,0,0,0
181677469,181549991,0.015094802,0.005496817,0.011432699,1,0,0,0,0,0,0,0,0,0,0
182687740,182550583,0.0137183815,0.004131861,0.009847927,1,0,0,0,0,0,0,0,0,0,0
183677951,183549993,0.013546843,0.005834852,0.009380581,1,0,0,0,0,0,0,0,0,0,0
184678267,184551163,0.011184931,0.008381551,0.00815893,1,0,0,0,0,0,0,0,0,0,0
185678985,185550992,0.009994192,0.006896415,0.0071485816,1,0,0,0,0,0,0,0,0,0,0
186678904,186549993,0.0079581775,0.0066596023,0.005758079,1,0,0,0,0,0,0,0,0,0,0
187689259,187550997,0.00721859,0.0061034258,0.005833178,1,0,0,0,0,0,0,0,0,0,0
188679423,188549993,0.0058362433,0.006556014,0.0054389006,1,0,0,0,0,0,0,0,0,0,0
189679739,189549993,0.006094712,0.007932248,0.004387854,1,0,0,0,0,0,0,0,0,0,0
