timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
17357264,17356857,0.46609193,0.006000729,-0.01955143,0.88449985,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
17857257,17856999,0.4660372,0.006042276,-0.019456325,0.88453054,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
18357404,18357141,0.4659744,0.006149771,-0.019405162,0.88456404,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
18857543,18857283,0.46590137,0.006084016,-0.019449094,0.88460195,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
19357689,19357425,0.46577004,0.006121293,-0.019420635,0.88467157,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
19857851,19857567,0.46574542,0.005845316,-0.01986899,0.88467646,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
20357975,20357709,0.4655801,0.005935663,-0.019877076,0.8847626,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
20858115,20857852,0.46550158,0.005859675,-0.0199886,0.884802,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
21358253,21357992,0.46549326,0.0060214293,-0.019747281,0.8848107,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
21858425,21858133,0.46549544,0.0059713186,-0.019727288,0.8848103,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
22358730,22358275,0.46550056,0.0059529985,-0.019840484,0.88480514,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
22858680,22858416,0.46557385,0.0059979046,-0.01971466,0.88476914,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
23358820,23358558,0.46560892,0.006056162,-0.019611368,0.8847526,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
23858980,23858699,0.4643104,0.0059858267,-0.019754471,0.88543206,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
24359127,24358841,0.46106625,0.0063229646,-0.01988506,0.8871205,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
24859243,24858982,0.45913523,0.00636661,-0.020048214,0.8881174,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
25354371,25354072,0.4563698,0.006325212,-0.020015556,0.8895427,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
25859543,25859265,0.45485395,0.006823682,-0.021042176,0.89029133,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
26359673,26359406,0.45436114,0.006825767,-0.020706441,0.89055073,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
26860027,26859548,0.45346007,0.006877833,-0.020998329,0.8910027,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
27360067,27359689,0.45298323,0.0069524054,-0.02072651,0.8912511,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
27860097,27859831,0.45240885,0.0071989587,-0.020415962,0.89154786,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
28360237,28359972,0.45184794,0.0071687633,-0.020408263,0.89183277,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
28855328,28855061,0.45150417,0.007370978,-0.020076312,0.89201266,1.0,3.516747e-09,5.121115e-10,-0.00016264651,3
