timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
17761614,17661186,0.4653309,0.009476678,-0.019000197,0.88488215,-0.00029392616,0.00062405673,0.00015571265,-0.06615825,-0.006279248,-0.9403718,-3.45356e-05,1.6061427e-05,-1.1597461e-05,-4.240802e-05,2.8197044e-06,9.146799e-05,0.18275866,-0.032953165,0.37098524,0.0,0.0,0.0,0.0,0.0,0.0003696167,3.6267113e-05,3.60906e-05,0.00010259569,0.0001166877,0.00011668823,0.00011501829,0.008370663,0.008370661,0.039037608,3.3921463e-11,3.2347215e-11,2.9041265e-09,1.300421e-06,1.301045e-06,5.0000793e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
18761129,18660503,0.46521682,0.009605771,-0.018662399,0.88494784,0.0007491824,0.00064470805,-0.00017695237,-0.08304337,-0.006842426,-0.94209373,-3.4644992e-05,1.5928941e-05,-1.1449558e-05,-4.3811353e-05,3.8151434e-06,9.511336e-05,0.18275866,-0.032953165,0.37098524,0.0,0.0,0.0,0.0,0.0,0.00034312828,3.6107103e-05,3.5949302e-05,9.515475e-05,5.1026243e-05,5.1026902e-05,5.0723705e-05,0.006605922,0.0066059204,0.036703005,3.0842977e-11,2.955949e-11,2.3569977e-09,1.3000863e-06,1.3007054e-06,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
19760298,19659820,0.4649917,0.009373877,-0.018958546,0.8850624,0.0005730785,0.00012425998,-3.700753e-05,-0.09780924,-0.008139313,-0.9434915,-3.472588e-05,1.576571e-05,-1.1160513e-05,-4.548305e-05,4.4742765e-06,8.779111e-05,0.18275866,-0.032953165,0.37098524,0.0,0.0,0.0,0.0,0.0,0.0003202181,3.6192458e-05,3.603704e-05,8.8635024e-05,0.00027229963,0.0002723105,0.0002647306,0.0054595405,0.0054595396,0.034634847,2.8978498e-11,2.792651e-11,1.9393311e-09,1.2998371e-06,1.3004574e-06,5.000072e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
20759629,20659136,0.46473688,0.009293466,-0.019269316,0.8851905,-0.0002838186,-0.00022119565,-0.0002510071,-0.11035109,-0.011021134,-0.9486269,-3.4823883e-05,1.5765447e-05,-1.1061663e-05,-4.5675322e-05,5.4712873e-06,8.560334e-05,0.18275866,-0.032953165,0.37098524,0.0,0.0,0.0,0.0,0.0,0.00030018666,3.607414e-05,3.592288e-05,8.296563e-05,0.00019923686,0.00019924232,0.0001952744,0.0046505895,0.004650588,0.032784153,2.7006454e-11,2.6119988e-11,1.6153829e-09,1.299601e-06,1.3002189e-06,5.0000786e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
21758884,21658453,0.4646974,0.00947014,-0.01887455,0.88521785,0.0010460374,-0.00033834227,-0.00035561665,-0.12246084,-0.015128214,-0.95203745,-3.4884015e-05,1.5723928e-05,-1.0833756e-05,-4.612413e-05,5.9594677e-06,8.757738e-05,0.18275866,-0.032953165,0.37098524,0.0,0.0,0.0,0.0,0.0,0.00028727733,3.5967558e-05,3.58286e-05,7.934177e-05,0.00012981756,0.0001298208,0.0001281599,0.0040517137,0.0040517123,0.031201558,2.5427866e-11,2.4672464e-11,1.3773487e-09,1.2994201e-06,1.3000412e-06,5.000085e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
22758201,22657769,0.4647894,0.009511832,-0.018976128,0.8851668,0.0006083936,-0.0003725937,-0.0004386127,-0.13191034,-0.020510355,-0.95547366,-3.4971534e-05,1.5752543e-05,-1.0534623e-05,-4.5886463e-05,6.8110003e-06,8.716081e-05,0.18275866,-0.032953165,0.37098524,0.0,0.0,0.0,0.0,0.0,0.00027513542,3.5876532e-05,3.574068e-05,7.597574e-05,6.3785636e-05,6.378644e-05,6.339159e-05,0.003590755,0.003590753,0.029693533,2.4132776e-11,2.347937e-11,1.1832261e-09,1.2992726e-06,1.2998854e-06,5.000045e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
23757596,23657085,0.46336624,0.00951197,-0.018862309,0.8859151,7.7605046e-07,3.0282472e-06,1.6013675e-05,-0.13901186,-0.02754377,-0.9582041,-3.5126483e-05,1.5612099e-05,-1.2857782e-05,-4.739119e-05,7.5398266e-06,9.964779e-05,0.18275866,-0.032953165,0.37098524,0.0,0.0,0.0,0.0,0.0,0.00025995422,3.580259e-05,3.5672947e-05,7.177427e-05,1e-06,1e-06,1e-06,0.0032250737,0.0032250728,0.028325234,2.3030937e-11,2.2483704e-11,1.0127001e-09,1.2991678e-06,1.2997829e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
24756829,24656401,0.45859468,0.009827598,-0.018984606,0.88838845,0.0012570672,-0.00072905293,-0.0007855639,-0.1451188,-0.034657232,-0.95877534,-3.5453755e-05,1.5502264e-05,-1.9915067e-05,-5.0492e-05,5.6565996e-06,8.35058e-05,0.18275866,-0.032953165,0.37098524,0.0,0.0,0.0,0.0,0.0,0.0002465691,3.5892364e-05,3.5765614e-05,6.7803216e-05,0.00021296195,0.0002129686,0.00020898413,0.0029285185,0.0029285182,0.02707862,2.244675e-11,2.1987233e-11,8.738812e-10,1.2988777e-06,1.2995017e-06,5.000072e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
25756261,25655717,0.4545436,0.009668718,-0.019408783,0.89046055,0.005803074,-0.008598903,-0.0013411279,-0.15164612,-0.041096658,-0.9600698,-3.568685e-05,1.4762861e-05,-2.4117217e-05,-5.8890004e-05,-9.8639075e-06,7.407136e-05,0.18275866,-0.032953165,0.37098524,0.0,0.0,0.0,0.0,0.0,0.00023432226,3.5786543e-05,3.5659727e-05,6.3776446e-05,0.0001433104,0.00014324475,0.00014141727,0.0026811678,0.0026811673,0.025935857,2.1627778e-11,2.1263217e-11,7.586608e-10,1.2977953e-06,1.2987709e-06,5.0000803e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
26755460,26655033,0.4531651,0.009747143,-0.020014806,0.8911487,-0.001137986,0.003162325,0.00046896422,-0.15712246,-0.04620265,-0.9614394,-3.5702265e-05,1.563298e-05,-2.4886534e-05,-5.081791e-05,1.1213625e-05,7.598517e-05,0.18275866,-0.032953165,0.37098524,0.0,0.0,0.0,0.0,0.0,0.0002250883,3.568165e-05,3.5568664e-05,6.0813927e-05,7.6673634e-05,7.6666234e-05,7.61542e-05,0.002473451,0.0024734503,0.024937201,2.10131e-11,2.0657543e-11,6.6752953e-10,1.2956608e-06,1.2979582e-06,5.0000537e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
27754776,27654349,0.45221785,0.010356733,-0.01939393,0.8916365,-2.2459675e-05,0.00019021679,-0.00011863604,-0.16061312,-0.052290406,-0.9621076,-3.5674377e-05,1.5926465e-05,-2.5280684e-05,-4.793326e-05,1.572043e-05,7.8380464e-05,0.18275866,-0.032953165,0.37098524,0.0,0.0,0.0,0.0,0.0,0.00021542709,3.5598503e-05,3.550099e-05,5.7833764e-05,1.3303492e-05,1.3303492e-05,1.32877985e-05,0.0022965255,0.0022965241,0.023966303,2.0463797e-11,2.0139087e-11,5.8855293e-10,1.2949913e-06,1.2974418e-06,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
28754103,28653664,0.4513032,0.010541098,-0.019257542,0.8921006,-0.0032667837,0.00085595995,-0.0005608395,-0.16230059,-0.059094615,-0.96108943,-3.5741246e-05,1.5848193e-05,-2.5498925e-05,-4.907055e-05,1.4879019e-05,8.934286e-05,0.18275866,-0.032953165,0.37098524,0.0,0.0,0.0,0.0,0.0,0.00020679447,3.5718193e-05,3.562561e-05,5.514248e-05,0.00022692264,0.00022694291,0.00022270388,0.0021448806,0.00214488,0.023069603,2.0252532e-11,1.9966034e-11,5.2227705e-10,1.2947188e-06,1.297221e-06,5.000063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
29753607,29652980,0.4504792,0.010818252,-0.018855143,0.8925222,-0.00071085885,0.0017081415,9.772479e-05,-0.16175455,-0.06571328,-0.96115196,-3.5758567e-05,1.5787333e-05,-2.5687114e-05,-4.9357935e-05,1.4341257e-05,9.434903e-05,0.18275866,-0.032953165,0.37098524,0.0,0.0,0.0,0.0,0.0,0.00019888989,3.5652134e-05,3.5566783e-05,5.2705596e-05,0.00015671666,0.00015671871,0.00015469319,0.0020106083,0.002010608,0.0222358,1.9821034e-11,1.956554e-11,4.659833e-10,1.294531e-06,1.2970384e-06,5.000079e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
30762898,30662289,0.44947302,0.010621168,-0.019310454,0.893022,0.0010113838,0.0024678078,5.5685823e-06,-0.16072422,-0.0715645,-0.96239424,-3.5650046e-05,1.5745285e-05,-2.5717074e-05,-4.881204e-05,1.343986e-05,9.480581e-05,0.18275866,-0.032953165,0.37098524,0.0,0.0,0.0,0.0,0.0,0.00019188863,3.5602217e-05,3.5511213e-05,5.045894e-05,0.000102841426,0.00010283942,0.00010195898,0.0018932578,0.0018932576,0.021461146,1.9455864e-11,1.922847e-11,4.178225e-10,1.2943926e-06,1.2969147e-06,5.000072e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
