timestamp,load,ram_usage
73349282,0.34370756,0.4149045
73849509,0.34617823,0.4149045
74349344,0.34347004,0.4149045
74849310,0.345591,0.4149045
75349284,0.34548503,0.4149045
75849283,0.3446647,0.4149045
76349448,0.34358793,0.4149045
76849283,0.34700853,0.4149045
77349283,0.34322667,0.4149045
77849308,0.34584004,0.4149045
78349307,0.34255534,0.4149045
78849654,0.34584796,0.4149045
79349471,0.3446049,0.4149045
79850064,0.34579343,0.4149045
80349783,0.3465075,0.4149045
80849337,0.3440662,0.4149045
81349280,0.34354645,0.4149045
81849327,0.34619415,0.4149045
82349283,0.34347022,0.4149045
82849281,0.344334,0.4149045
83349281,0.34467268,0.4149045
83849281,0.34553403,0.4149045
84349282,0.34504932,0.4149045
84849281,0.34494066,0.4149045
85349404,0.34674,0.4149045
85849282,0.34538698,0.4149045
86349283,0.343584,0.4149045
86849282,0.344468,0.4149045
87349573,0.34475207,0.4149045
87849537,0.34426636,0.4149045
88349296,0.34538835,0.4149045
88849295,0.3444426,0.4149045
89349282,0.344185,0.4149045
89849283,0.3465013,0.4149045
90349329,0.34377068,0.4149045
90849326,0.34435487,0.4149045
91349282,0.34462047,0.4149045
91849282,0.34513068,0.4149045
92349310,0.34589362,0.4149045
92849280,0.34478033,0.4149045
93349283,0.345344,0.4149045
93849282,0.3446493,0.4149045
94349282,0.3445207,0.4149045
94849421,0.34567392,0.4149045
95349678,0.34355348,0.4149045
95849342,0.3420425,0.4149045
96350128,0.34369463,0.4149045
96849609,0.3456478,0.4149045
97349297,0.34557265,0.4149045
97849282,0.34392267,0.4149045
98349283,0.34561133,0.4149045
98849281,0.34411597,0.4149045
99349407,0.3437081,0.4149045
99849283,0.3454724,0.4149045
100349282,0.34346068,0.4149045
100849281,0.345344,0.4149045
101349283,0.3439933,0.4149045
101849291,0.34365314,0.4149045
102349542,0.34469903,0.4149045
102849334,0.34303194,0.4149045
103349284,0.34301907,0.4149045
103849281,0.3434167,0.4149045
104349412,0.34356207,0.4149045
104849282,0.344122,0.4149045
105349291,0.3451571,0.4149045
105849282,0.34409553,0.4149045
106349296,0.34500974,0.4149045
106849281,0.34428495,0.4149045
107349281,0.34380603,0.4149045
107849301,0.3448367,0.4149045
108349670,0.34575766,0.4149045
108849306,0.34506583,0.4149045
109349628,0.34508312,0.4149045
109849311,0.34397268,0.4149045
110349281,0.3451187,0.4149045
110849319,0.34365195,0.4149045
111349283,0.34425008,0.4149045
111849284,0.34548002,0.4149045
112349281,0.34381598,0.4149045
112849508,0.34307498,0.4149045
113349669,0.34497327,0.4149045
113849963,0.3441146,0.4149045
114349381,0.3435127,0.4149045
114849297,0.34495997,0.4149045
115349280,0.34419668,0.4149045
115849282,0.3435313,0.4149045
116349282,0.34475398,0.4149045
116849359,0.34402764,0.4149045
117349282,0.34538126,0.4149045
117849283,0.3440773,0.4149045
118349279,0.34660667,0.4149045
118849283,0.34449798,0.4149045
119349281,0.34588534,0.4149045
119849726,0.3455425,0.4149045
120349322,0.34610295,0.4149045
120849281,0.34521908,0.4149045
121349283,0.34401602,0.4149045
121849281,0.34515268,0.4149045
122349316,0.34598845,0.4149045
122849296,0.3441571,0.4149045
123349282,0.34602767,0.4149045
123849295,0.34445435,0.4149045
124349415,0.3461383,0.4149045
124849297,0.34388548,0.4149045
125349538,0.34243536,0.4149045
125849284,0.34287548,0.4149045
126349281,0.3433354,0.4149045
126849283,0.3424766,0.4149045
127349323,0.34036213,0.4149045
127849322,0.34653997,0.4149045
128349282,0.34731978,0.4149045
128849281,0.34781802,0.4149045
129349282,0.3465013,0.4149045
129849294,0.34812868,0.4149045
130349282,0.3459453,0.4149045
130849292,0.34760767,0.4149045
131350171,0.35895836,0.4149045
131849595,0.34072733,0.4149045
132349284,0.3423149,0.4149045
132849283,0.3475206,0.4149045
133349281,0.3474334,0.4149045
133849281,0.34670198,0.4149045
134349296,0.3464076,0.4149045
134849283,0.34657842,0.4149045
135349279,0.34621668,0.4149045
135849298,0.34611952,0.4149045
136349280,0.34494442,0.4149045
136849282,0.346362,0.4149045
137349281,0.3466773,0.4149045
137849330,0.34630936,0.4149045
138349305,0.34665734,0.4149045
138849940,0.34867603,0.4149045
139349835,0.34697425,0.4149045
139849431,0.34945303,0.4149045
140349311,0.34657788,0.4149045
140849296,0.34931332,0.4149045
141349298,0.34712887,0.4149045
141849284,0.34786385,0.4149045
142349305,0.34600538,0.4149045
142849491,0.34796864,0.4149045
143349285,0.34694362,0.4149045
143849281,0.346806,0.4149045
144349280,0.34506667,0.4149045
144849295,0.34788024,0.4149045
145349305,0.3458897,0.4149045
145849288,0.34728116,0.4149045
146349664,0.34414387,0.4149045
146849408,0.34710574,0.4149045
147349283,0.3463686,0.4149045
147849318,0.3470763,0.4149045
148349360,0.34503973,0.4149045
148849760,0.3458177,0.4149045
149349284,0.34597838,0.4149045
149849282,0.3450827,0.4149045
150349282,0.346842,0.4149045
150849280,0.3453573,0.4149045
151349281,0.346022,0.4149045
151849293,0.34639102,0.4149045
152349280,0.34510964,0.4149045
152849283,0.3454193,0.4149045
153349281,0.3456567,0.4149045
153849738,0.34658992,0.4149045
154349897,0.34733623,0.4149045
154849420,0.34623092,0.4149045
155349333,0.3470412,0.4149045
155849284,0.3489948,0.4149045
156349282,0.34914672,0.4149045
156849282,0.3476473,0.4149045
157349292,0.34840035,0.4149045
157849285,0.34774834,0.4149045
158349281,0.3481933,0.4149045
158849294,0.34810495,0.4149045
159349285,0.34778434,0.4149045
159849282,0.3490767,0.4149045
160349343,0.34897745,0.4149045
160849282,0.3473251,0.4149045
161349384,0.3486662,0.4149045
161849280,0.34770966,0.4149045
162349299,0.34804618,0.4149045
162849283,0.34820384,0.4149045
163349282,0.347686,0.4149045
163849283,0.34820002,0.4149045
164349311,0.34964132,0.4149045
164849492,0.3474387,0.4149045
165349599,0.3493234,0.4149045
165849353,0.34857064,0.4149045
166350327,0.3475802,0.4149045
166849298,0.34958065,0.4149045
167349283,0.3485207,0.4149045
167849286,0.3499673,0.4149045
168349279,0.34828067,0.4149045
168849781,0.34970242,0.4149045
169349369,0.34866053,0.4149045
169849282,0.35077244,0.4149045
170349282,0.34784263,0.4149045
170849285,0.3487987,0.4149045
171349281,0.34644002,0.4149045
171849302,0.3491187,0.4149045
172349365,0.34915668,0.4149045
172849297,0.34796125,0.4149045
173349281,0.34984517,0.4149045
173849283,0.3481847,0.4149045
174349281,0.348642,0.4149045
174849389,0.34806198,0.4149045
175349296,0.34934407,0.4149045
175849280,0.34899932,0.4149045
176349375,0.34791058,0.4149045
176849283,0.34700793,0.4149045
177349308,0.3499546,0.4149045
177849529,0.347547,0.4149045
178349298,0.349082,0.4149045
178849282,0.34897244,0.4149045
179349282,0.348306,0.4149045
179849502,0.3497848,0.4149045
180349284,0.3477723,0.4149045
180849283,0.35018402,0.4149045
181349281,0.3493827,0.4149045
181849285,0.3494153,0.4149045
182349280,0.34784,0.4149045
182849473,0.34867948,0.4149045
183350033,0.3492821,0.4149045
183850087,0.34873563,0.4149045
184349282,0.34757632,0.4149045
184849287,0.34996718,0.4149045
185349281,0.3471328,0.4149045
185849281,0.34783798,0.4149045
186349285,0.34957403,0.4149045
186849311,0.34610194,0.4149045
187349436,0.34931666,0.4149045
187849282,0.34812522,0.4149045
188349283,0.348498,0.4149045
188849282,0.34830397,0.4149045
189349280,0.3488927,0.4149045
189849331,0.35787433,0.4149045
190349298,0.36155897,0.4149045
