timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
17682019,17551057,0.024840202,0.022607228,0.0008828256,1,0,0,0,0,0,0,0,0,0,0
18681182,18552055,0.025561072,0.023574028,0.00029475056,1,0,0,0,0,0,0,0,0,0,0
19680434,19550048,0.02536704,0.02148242,0.00026759104,1,0,0,0,0,0,0,0,0,0,0
20679831,20549050,0.024336398,0.021970768,0.0007870982,1,0,0,0,0,0,0,0,0,0,0
21679183,21551047,0.024479173,0.02246437,0.00096621277,1,0,0,0,0,0,0,0,0,0,0
22688381,22551047,0.021981653,0.015716497,0.00091311435,1,0,0,0,0,0,0,0,0,0,0
23677712,23551045,0.020609288,0.012520929,0.00082723616,1,0,0,0,0,0,0,0,0,0,0
24677111,24552092,0.019990453,0.009818823,0.00057538046,1,0,0,0,0,0,0,0,0,0,0
25686356,25555327,0.019008711,0.0076256134,0.0022663886,1,0,0,0,0,0,0,0,0,0,0
26685795,26553052,0.017101781,0.0056374804,0.0012209553,1,0,0,0,0,0,0,0,0,0,0
27694957,27563047,0.01560111,0.004680975,0.001256593,1,0,0,0,0,0,0,0,0,0,0
28684315,28553046,0.013191358,0.0015430738,0.0013659146,1,0,0,0,0,0,0,0,0,0,0
29683800,29552047,0.01204366,0.0008794146,0.0016006803,1,0,0,0,0,0,0,0,0,0,0
30683170,30554261,0.0104007,0.0015399043,0.001108434,1,0,0,0,0,0,0,0,0,0,0
31682393,31554047,0.009040557,0.0018720308,0.00087474077,1,0,0,0,0,0,0,0,0,0,0
32691658,32554047,0.007924747,7.896539e-05,0.00051952136,1,0,0,0,0,0,0,0,0,0,0
33680990,33553048,0.007058027,0.0019619777,0.001107764,1,0,0,0,0,0,0,0,0,0,0
34680365,34554045,0.007185648,0.0045419387,0.001947581,1,0,0,0,0,0,0,0,0,0,0
35679710,35553047,0.0032253074,0.0071900357,0.0060965153,1,0,0,0,0,0,0,0,0,0,0
36679011,36553345,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
37698340,37554047,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
38687608,38554047,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
39686883,39553047,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
40686203,40554046,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
41685511,41553067,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
42684852,42554047,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
43684141,43553075,0.24876887,0.016570125,0.24737884,1,0,0,0,0,0,0,0,0,0,0
44683458,44550596,0.8704562,0.03854264,0.8696335,1,0,0,0,0,0,0,1,0,1,0
45682777,45552046,1.4221914,0.05043868,1.4232575,1,0,0,0,0,0,0,1,0,1,0
46682115,46553285,1.9066594,0.058398213,1.9083095,1,0,0,0,0,0,0,1,0,1,0
47681540,47553047,2.319824,0.06442376,2.3210678,1,0,0,0,0,0,0,1,0,1,0
48680763,48556074,2.6799479,0.06836633,2.6810954,1,0,0,0,0,0,0,1,0,1,0
49680065,49554052,3.0064943,0.068941236,3.0091546,1,0,0,0,0,0,0,1,0,1,0
50679397,50554046,3.3065825,0.07220205,3.3099961,1,0,0,0,0,0,0,1,0,1,0
51678684,51553048,3.5674229,0.07103768,3.5705454,1,0,0,0,0,0,0,1,0,1,0
52698252,52554048,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
53677570,53552049,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
54686860,54554046,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
55686127,55560265,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
56685322,56552048,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
57684683,57552129,0.5963955,0.0059327395,0.5991954,1,0,0,0,0,0,0,1,0,1,0
58684230,58553047,1.1457456,0.0041405736,1.148478,1,0,0,0,0,0,0,1,0,1,0
59683201,59552179,1.6400551,0.00086202053,1.6425045,1,0,0,0,0,0,0,1,0,1,0
60682586,60554048,2.0755506,0.00287443,2.079425,1,0,0,0,0,0,0,1,0,1,0
61681871,61553048,2.4781556,0.00012936903,2.4835572,1,0,0,0,0,0,0,1,0,1,0
62691170,62554102,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
63680504,63554048,0.3890113,0.003824849,0.38859123,1,0,0,0,0,0,0,0,0,0,0
64679800,64553047,0.95420283,0.0079572145,0.95378006,1,0,0,0,0,0,0,1,0,1,0
65679156,65553046,1.4669691,0.013932604,1.4675446,1,0,0,0,0,0,0,1,0,1,0
66688486,66558047,1.9347193,0.0234426,1.9365458,1,0,0,0,0,0,0,1,0,1,0
67687781,67555047,2.347757,0.025875157,2.349346,1,0,0,0,0,0,0,1,0,1,0
68677190,68552398,2.714205,0.024853913,2.7132027,1,0,0,0,0,0,0,1,0,1,0
69676515,69550080,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
70675782,70550481,nan,nan,nan,1,0,0,0,0,0,0,1,0,1,0
71675132,71550777,0.58436143,0.00014835557,0.58435494,1,0,0,0,0,0,0,1,0,1,0
72684422,72551047,1.1143981,0.0014809658,1.115843,1,0,0,0,0,0,0,1,0,1,0
73683746,73552047,1.5930659,0.00041640076,1.5950441,1,0,0,0,0,0,0,1,0,1,0
74683153,74553048,2.022587,0.0021182671,2.0256937,1,0,0,0,0,0,0,1,0,1,0
75682367,75552067,2.4167724,0.00048885564,2.4205847,1,0,0,0,0,0,0,1,0,1,0
76681778,76553047,2.7647378,0.0010407551,2.7688339,1,0,0,0,0,0,0,1,0,1,0
77691018,77553049,3.0703876,0.007408645,3.0749419,1,0,0,0,0,0,0,1,0,1,0
78680321,78552048,3.3454392,0.016170306,3.348675,1,0,0,0,0,0,0,1,0,1,0
79679638,79554046,3.597586,0.029254168,3.6014287,1,0,0,0,0,0,0,1,0,1,0
80678973,80554258,3.82459,0.030330786,3.8294067,1,0,0,0,0,0,0,1,0,1,0
81678379,81553968,4.0374956,0.027220672,4.042862,1,0,0,0,0,0,0,1,0,1,0
82687608,82553048,4.2458134,0.01819188,4.2531805,1,0,0,0,0,0,0,1,0,1,0
83687016,83553046,4.433208,0.0023827313,4.4409027,1,0,0,0,0,0,0,1,0,1,0
