timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
53483428,2490402,2490402,0,0,0,0,0,395.8828,395.8828,7917.6562,7917.6562,0.19181775,0.0028979066,4.712624e-11,-0.33369464,0.088671885,-9.856453,0.021976808,0.020918136,0.029288396,0.0015279728,0.0126944855,0.0071250517,1.9142228e-05,8.761257e-07,1.2620507e-06,23.46392,23.46392
54493813,2490402,2490402,0,0,0,0,0,395.8828,395.8828,7917.6562,7917.6562,0.14956498,0.0026470865,3.4918166e-11,-0.28322247,0.43863365,-9.885152,-0.008796582,0.011245477,0.035089545,0.0012374464,0.015107644,0.020059371,1.211095e-05,1.5679168e-06,4.5661927e-06,23.479467,23.479467
55504203,2490402,2490402,0,0,0,0,0,395.8828,395.8828,7917.6562,7917.6562,0.11137757,0.002105773,4.278421e-11,-0.035334967,0.5292828,-9.972114,-0.029557368,0.029230006,-0.031646073,0.00075737917,0.013415699,0.012301095,8.7739045e-06,4.3802106e-06,6.692897e-05,23.466635,23.466635
56514593,2490402,2490402,0,0,0,0,0,395.8828,395.8828,7917.6562,7917.6562,0.11722982,0.0023157296,4.0469978e-11,-0.22431162,-0.20751484,-10.09133,-0.023311252,0.024729593,0.0036744373,0.0019100021,0.059371945,0.016925422,4.2368967e-05,2.6042035e-06,2.2242934e-06,23.474108,23.474108
57525051,2490402,2490402,0,0,0,0,0,395.8828,395.8828,7917.6562,7917.6562,0.13076642,0.002710915,4.5658827e-11,-0.19168301,-0.056552548,-9.943908,0.005371015,0.015210207,0.023718426,0.0016404695,0.0126361195,0.019790549,6.382629e-05,1.413394e-06,1.7353635e-05,23.4726,23.4726
58535365,2490402,2490402,0,0,0,0,0,395.8828,395.8828,7917.6562,7917.6562,0.12857376,0.0022370429,3.1272197e-11,-0.18879424,0.149337,-10.087208,0.018108409,0.029348182,0.0044835894,0.0006393812,0.018439906,0.018862415,1.2167774e-05,1.0531348e-06,7.860687e-06,23.470638,23.470638
59545775,2490402,2490402,0,0,0,0,0,395.8828,395.8828,7917.6562,7917.6562,0.111759804,0.0022177342,3.074537e-11,-0.35346782,0.40549353,-9.857312,-0.02625672,0.019741628,-0.007354701,0.0014572415,0.008766212,0.009078205,8.620482e-06,1.2123794e-06,3.8259454e-06,23.487164,23.487164
60455121,2490402,2490402,0,0,0,0,0,395.8828,395.8828,7917.6562,7917.6562,0.09591658,0.0018398032,3.797275e-11,-0.10328222,0.1481777,-9.9359665,-0.020061081,0.0212727,-0.038848758,0.0019942585,0.0075478335,0.010365157,2.4288365e-06,1.0262754e-06,1.6185772e-06,23.480677,23.480677
61465511,2490402,2490402,0,0,0,0,0,395.8828,395.8828,7917.6562,7917.6562,0.11389423,0.001960148,2.7556886e-11,-0.17127715,-0.079425976,-9.913576,-0.0002445223,0.018478442,0.01831233,0.0016089131,0.028370367,0.015463612,4.1280004e-05,1.1955485e-06,3.3690203e-06,23.49253,23.49253
62475900,2490402,2490402,0,0,0,0,0,395.8828,395.8828,7917.6562,7917.6562,0.13126078,0.002049388,4.2546994e-11,-0.24540772,0.34402508,-9.920076,0.002220414,0.017891977,0.03834048,0.0005849552,0.011966737,0.012934926,3.744046e-06,8.2255235e-07,4.2246666e-06,23.48528,23.48528
63486288,2490402,2490402,0,0,0,0,0,395.8828,395.8828,7917.6562,7917.6562,0.11629857,0.001964331,2.985028e-11,-0.26097107,0.43923065,-9.979794,0.0009819849,0.023486916,-0.017493831,0.00049095723,0.0022619648,0.01009137,9.617596e-06,1.2946001e-06,2.9338282e-05,23.486261,23.486261
64496677,2490402,2490402,0,0,0,0,0,395.8828,395.8828,7917.6562,7917.6562,0.10229597,0.001916565,4.170371e-11,-0.21994191,0.14317514,-9.929946,-0.013497469,0.020998094,-0.021621112,0.0005325643,0.014272719,0.0091565475,3.5253404e-05,1.3980716e-06,1.8966022e-05,23.495695,23.495695
