timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
17661814,17561255,0.24850543,0.013731985,-0.015690679,0.96840614,-0.00020838245,-0.00026216233,0.00014302091,-0.06434557,-0.0060970597,-0.5003585,-3.4181092e-05,1.5734378e-05,-5.943427e-06,-5.1652252e-05,0.00012956308,9.418292e-05,0.24514122,-0.044201367,0.2247842,0.0,0.0,0.0,0.0,0.0,0.00045312475,4.4245517e-05,4.416974e-05,2.9861998e-05,1.3310513e-05,1.3310492e-05,1.3287593e-05,0.008660264,0.008660264,0.04211929,3.4082702e-11,3.2247625e-11,2.9948357e-09,1.6160038e-06,1.6168624e-06,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
18651132,18550581,0.2482613,0.013767243,-0.015348359,0.96847373,0.0004580647,0.000256482,0.0001447373,-0.08112229,-0.0067011234,-0.4987538,-3.42127e-05,1.5605492e-05,-6.729852e-06,-5.259338e-05,0.00012949122,9.769912e-05,0.24514122,-0.044201367,0.2247842,0.0,0.0,0.0,0.0,0.0,0.0004252972,4.4324366e-05,4.4256514e-05,2.806474e-05,0.00021410419,0.00021410844,0.00020887732,0.0067857257,0.0067857257,0.03941451,3.1606426e-11,3.0115316e-11,2.4505757e-09,1.615878e-06,1.616736e-06,5.0000885e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
19660441,19559888,0.24778233,0.01367016,-0.015527988,0.96859485,0.0005426421,-0.00038857455,0.00026366411,-0.09598977,-0.007698273,-0.49854365,-3.441159e-05,1.5459485e-05,-7.2808134e-06,-5.3983073e-05,0.00013036546,9.028701e-05,0.24514122,-0.044201367,0.2247842,0.0,0.0,0.0,0.0,0.0,0.0003947351,4.420454e-05,4.4136195e-05,2.6003354e-05,0.0001573884,0.00015739162,0.00015467455,0.0055786367,0.0055786376,0.037035268,2.905586e-11,2.7835333e-11,2.0028397e-09,1.6157073e-06,1.6165624e-06,5.000103e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
20659766,20559205,0.24744348,0.0136259915,-0.015955886,0.9686751,0.00084333844,0.0009190357,1.633123e-05,-0.10881159,-0.010083714,-0.5040799,-3.4485067e-05,1.5478063e-05,-7.6133565e-06,-5.4109918e-05,0.00013084768,8.8740315e-05,0.24514122,-0.044201367,0.2247842,0.0,0.0,0.0,0.0,0.0,0.0003741982,4.4108794e-05,4.4037515e-05,2.4614124e-05,8.9853354e-05,8.985421e-05,8.899301e-05,0.004737404,0.0047374037,0.034927662,2.7069022e-11,2.603706e-11,1.680512e-09,1.6155742e-06,1.6164286e-06,5.0000626e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
21659224,21558521,0.24741225,0.013714324,-0.015540528,0.9686886,7.8480174e-05,-0.00046769698,-1.2619789e-06,-0.12102175,-0.014162714,-0.50586253,-3.460744e-05,1.5434305e-05,-7.6116935e-06,-5.4778182e-05,0.00013136829,9.0783826e-05,0.24514122,-0.044201367,0.2247842,0.0,0.0,0.0,0.0,0.0,0.00035568615,4.4017354e-05,4.3955624e-05,2.338423e-05,2.573824e-05,2.5737969e-05,2.5669275e-05,0.004117981,0.0041179806,0.033047862,2.5455105e-11,2.4579321e-11,1.4243384e-09,1.6154681e-06,1.6163308e-06,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
22658395,22557837,0.24715084,0.013740149,-0.015651882,0.96875316,0.001886317,0.0016165772,0.0001761198,-0.13091034,-0.019472772,-0.50829345,-3.463077e-05,1.544337e-05,-8.119333e-06,-5.4730626e-05,0.00013138451,8.975992e-05,0.24514122,-0.044201367,0.2247842,0.0,0.0,0.0,0.0,0.0,0.0003335731,4.412781e-05,4.406545e-05,2.1932154e-05,0.00024210941,0.000242118,0.00023654492,0.0036442871,0.0036442867,0.03144251,2.4516196e-11,2.3779844e-11,1.2039645e-09,1.6154017e-06,1.616255e-06,5.00009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
23657766,23557153,0.24710323,0.013743514,-0.01542319,0.968769,0.0013918557,0.0018910292,-0.0010938466,-0.13821687,-0.026365984,-0.5101211,-3.4736655e-05,1.5325562e-05,-8.358731e-06,-5.5578515e-05,0.000131752,8.828738e-05,0.24514122,-0.044201367,0.2247842,0.0,0.0,0.0,0.0,0.0,0.0003188195,4.4046017e-05,4.3987133e-05,2.0972226e-05,0.00017085651,0.00017085976,0.00016808703,0.0032669827,0.0032669823,0.02991061,2.3382473e-11,2.275432e-11,1.0388539e-09,1.6153266e-06,1.616185e-06,5.0001063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
24657184,24556469,0.24686031,0.01398652,-0.015589502,0.96882474,0.0010961514,0.0001784217,0.00022807972,-0.14418618,-0.03364068,-0.5099103,-3.4846635e-05,1.5019481e-05,-8.421488e-06,-5.735065e-05,0.00013169188,8.8223846e-05,0.24514122,-0.044201367,0.2247842,0.0,0.0,0.0,0.0,0.0,0.00030096062,4.397482e-05,4.3916654e-05,1.9756724e-05,0.000102924736,0.000102928636,0.0001019425,0.0029616777,0.0029616775,0.028522046,2.2417915e-11,2.1890557e-11,8.934109e-10,1.6152345e-06,1.6160934e-06,5.000072e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
25656427,25555785,0.24622908,0.013508918,-0.015890157,0.9689873,0.0030238307,0.00013710142,0.00031050184,-0.15149033,-0.040357932,-0.5092619,-3.493836e-05,1.4107889e-05,-8.4391495e-06,-6.20309e-05,0.00013004574,7.762698e-05,0.24514122,-0.044201367,0.2247842,0.0,0.0,0.0,0.0,0.0,0.00028843235,4.3886357e-05,4.3826076e-05,1.8824505e-05,3.8279013e-05,3.8291884e-05,3.8147926e-05,0.0027096418,0.0027096432,0.0272575,2.158713e-11,2.1164704e-11,7.810738e-10,1.6147404e-06,1.6159231e-06,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
26655686,26555101,0.24614342,0.014422562,-0.01673105,0.96898174,-0.017488148,0.010273944,-0.001208444,-0.15782951,-0.04498972,-0.510647,-3.4924877e-05,1.5736801e-05,-8.230964e-06,-5.2480947e-05,0.00014042742,8.593987e-05,0.24514122,-0.044201367,0.2247842,0.0,0.0,0.0,0.0,0.0,0.0002760577,4.3980188e-05,4.3957945e-05,1.7983495e-05,0.00025632224,0.00025658164,0.00025052179,0.0024997694,0.0024997743,0.026158405,2.1307565e-11,2.0857358e-11,6.8580003e-10,1.6129123e-06,1.6157795e-06,5.0000896e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
