timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
36064410,36064168,2490402,2490402,0.00016749495,5.2174248e-05,0.00015480825,0.0029663458,0.0008148295,-0.050083615,5052,5052,0,1,1
36564523,36564309,2490402,2490402,-0.00010327435,1.7197563e-05,6.701964e-05,0.011191119,0.0011482568,-0.05156426,5052,5052,0,1,1
37064664,37064450,2490402,2490402,8.1253165e-05,-3.733424e-05,-1.0411584e-05,-0.0033926677,-0.0016749785,-0.043352995,5052,5052,0,1,1
37564803,37564591,2490402,2490402,3.7093043e-05,2.0339417e-05,3.770245e-05,-0.0073871855,0.0054266225,-0.046011545,5052,5052,0,1,1
38064947,38064733,2490402,2490402,1.0241795e-05,-0.00014080819,2.0786094e-05,0.025411565,0.010662876,-0.0534202,5052,5052,0,1,1
38565089,38564874,2490402,2490402,3.0215062e-05,5.0521753e-06,2.8078982e-06,0.0018727476,0.0053016436,-0.07007935,5052,5052,0,1,1
39065244,39065015,2490402,2490402,1.8240129e-05,-7.401857e-05,-3.9477673e-05,0.020661118,-0.0040760366,-0.03685777,5052,5052,0,1,1
39565381,39565156,2490402,2490402,3.0828898e-05,2.8582941e-05,2.7447804e-05,0.016451996,0.004747238,-0.053806562,5052,5052,0,1,1
40065524,40065298,2490402,2490402,6.407085e-05,3.2890715e-05,-2.3478155e-05,0.012068459,0.0039912015,-0.03760624,5052,5052,0,1,1
40565684,40565439,2490402,2490402,1.4878852e-05,3.3982295e-05,-4.563618e-05,0.009802813,-0.00051454554,-0.061412472,5052,5052,0,1,1
41066157,41065580,2490402,2490402,0.00012976602,-8.498893e-05,3.5577516e-05,0.005621467,0.002119121,-0.05258726,5052,5052,0,1,1
41565950,41565722,2490402,2490402,2.6065472e-05,3.6728565e-05,2.5239515e-05,0.0038527953,0.002441713,-0.05070357,5048,5048,0,1,1
42066092,42065863,2490402,2490402,2.8701894e-05,0.0002774575,2.3133842e-05,0.0018732584,0.0016641457,-0.050529007,5052,5052,0,1,1
42561203,42560952,2490402,2490402,2.7491842e-05,5.9449332e-05,2.2920849e-05,-0.002986434,0.0010445295,-0.051707804,5052,5052,0,1,1
43061319,43061094,2490402,2490402,0.000113622445,-3.451904e-05,-1.7272925e-05,-0.0031915305,-0.00012737121,-0.047845587,5052,5052,0,1,1
43561428,43561235,2490402,2490402,8.642467e-05,-3.4220495e-05,3.018714e-06,-0.0020289023,0.0008294392,-0.046854164,5052,5052,0,1,1
44066620,44066428,2490402,2490402,2.2819235e-05,5.209664e-05,3.503415e-05,-0.0030834116,0.0018387183,-0.049606252,5052,5052,0,1,1
44566766,44566570,2490402,2490402,1.5847752e-05,-2.5487489e-06,7.1331015e-05,-0.0009681214,0.00074737496,-0.048577443,5052,5052,0,1,1
45066901,45066711,2490402,2490402,4.5407684e-05,6.930685e-06,8.9565314e-05,-0.0024234147,-0.0002843233,-0.049188603,5052,5052,0,1,1
45567181,45566852,2490402,2490402,0.000105479936,6.550465e-05,9.5887335e-05,-0.001546268,-0.0001524752,-0.048929684,5052,5052,0,1,1
46062137,46061942,2490402,2490402,5.984781e-05,6.63142e-05,5.8153928e-05,-0.0013466121,0.002686514,-0.049700174,5052,5052,0,1,1
46562600,46562083,2490402,2490402,1.5967993e-05,6.911794e-05,-4.3952172e-05,-0.0014884939,0.0020764442,-0.050012257,5052,5052,0,1,1
47062431,47062225,2490402,2490402,-1.8019395e-05,6.140831e-05,-6.848832e-05,-0.0014836653,0.00039796386,-0.048916947,5052,5052,0,1,1
47562560,47562366,2490402,2490402,-3.868553e-05,3.0844552e-05,-9.083504e-05,0.0006926175,0.000496487,-0.049693987,5052,5052,0,1,1
48062701,48062508,2490402,2490402,-2.0896057e-05,1.2315008e-05,-0.0001273898,-0.0008404572,0.0018225649,-0.05009808,5053,5053,0,1,1
48562851,48562649,2490402,2490402,-5.270109e-05,-5.4670578e-05,-0.00010502647,0.0010664717,0.0009625761,-0.04871492,5052,5052,0,1,1
49068056,49067842,2490402,2490402,-8.048443e-05,2.4907442e-05,-2.4470111e-05,-4.149512e-05,0.0010578244,-0.049214575,5052,5052,0,1,1
49563150,49562934,2490402,2490402,5.6738685e-05,5.2691455e-05,4.1221145e-05,-0.0011741131,0.0004887234,-0.049435444,5054,5054,0,1,1
50063287,50063073,2490402,2490402,4.0891035e-05,6.0664574e-05,8.55873e-05,-0.00081040955,-0.0007979124,-0.05016563,5052,5052,0,1,1
50563429,50563215,2490402,2490402,7.990083e-06,6.650952e-06,8.513452e-05,-0.0025827657,-2.290978e-05,-0.04934717,5052,5052,0,1,1
51063609,51063357,2490402,2490402,-8.314098e-05,3.734574e-05,7.933352e-06,-0.00092077855,0.00091142196,-0.04866239,5052,5052,0,1,1
51563721,51563498,2490402,2490402,-6.3905696e-05,4.7988276e-05,-0.00015960453,-0.0011516658,0.0028736622,-0.04885919,5052,5052,0,1,1
52063852,52063640,2490402,2490402,-9.69929e-05,2.6581469e-05,-0.00017044038,-0.0009963617,-0.0030303805,-0.049646102,5052,5052,0,1,1
52563973,52563781,2490402,2490402,0.000105971,2.8814162e-05,-7.535942e-05,-0.00060186844,-0.00044972936,-0.050988205,5051,5051,0,1,1
53064115,53063923,2490402,2490402,0.00013984076,3.9267637e-05,6.940207e-05,-0.0010763607,-0.0021645825,-0.04988103,5052,5052,0,1,1
53564280,53564065,2490402,2490402,0.00010882297,1.2801658e-05,0.00025898853,-0.0012953725,0.0014142653,-0.049406122,5052,5052,0,1,1
54064454,54064206,2490402,2490402,-5.4712254e-05,-1.4545793e-05,0.00031508406,-0.0014640575,0.0031400013,-0.04840362,5052,5052,0,1,1
54564540,54564348,2490402,2490402,2.7823266e-05,7.905346e-07,1.7362718e-05,-0.0012125083,0.0049460186,-0.04928267,5052,5052,0,1,1
55064689,55064490,2490402,2490402,-4.1795898e-05,2.4805691e-05,-0.00012554995,-0.00083426345,0.003078892,-0.049276102,5052,5052,0,1,1
55564843,55564631,2490402,2490402,-3.5493118e-05,8.291549e-05,-0.00025299302,-0.0009827813,0.0024406463,-0.050410867,5052,5052,0,1,1
56064968,56064773,2490402,2490402,-2.3747372e-05,1.3273368e-05,-0.00019613921,-0.00097641477,0.0010536878,-0.04899432,5052,5052,0,1,1
56565729,56564915,2490402,2490402,-1.1643165e-06,3.6157915e-05,-8.738465e-06,-0.0013242286,0.0016624784,-0.04947806,5052,5052,0,1,1
57065421,57065057,2490402,2490402,0.00012739614,7.858893e-06,3.4271845e-06,-0.00082047284,0.001335876,-0.048520114,5049,5049,0,1,1
57565414,57565198,2490402,2490402,0.00013672655,9.908839e-06,5.652934e-05,-0.0008836845,0.0005552855,-0.050419413,5052,5052,0,1,1
58065530,58065340,2490402,2490402,0.0001657227,6.402992e-05,8.378546e-05,-0.0010648867,0.00055847777,-0.050966285,5052,5052,0,1,1
58565673,58565482,2490402,2490402,9.504631e-05,7.5412194e-05,6.550674e-05,-0.00088967127,0.00078117044,-0.049971238,5052,5052,0,1,1
59065838,59065625,2490402,2490402,2.4908803e-05,3.582089e-05,4.508488e-05,-0.0019478869,0.0016335516,-0.048929695,5052,5052,0,1,1
59565979,59565766,2490402,2490402,-0.00010430592,2.6509833e-05,-4.9900842e-05,-0.0013324742,0.0026182064,-0.04929989,5052,5052,0,1,1
60061100,60060856,2490402,2490402,-0.0001239432,2.1833677e-05,-0.00014162263,-0.0011003959,0.002939455,-0.049683455,5052,5052,0,1,1
60561219,60560998,2490402,2490402,-7.356621e-05,2.8721204e-05,-0.00016036861,-0.00032956136,0.00078413275,-0.049708866,5052,5052,0,1,1
61061359,61061140,2490402,2490402,-5.712836e-05,1.6761893e-05,8.63095e-06,-8.8722954e-05,-0.0001033273,-0.049268056,5052,5052,0,1,1
61566553,61566334,2490402,2490402,3.423674e-05,3.489326e-05,0.00017103503,-0.0006576339,-0.0015653757,-0.04938516,5052,5052,0,1,1
62066690,62066476,2490402,2490402,0.00018577118,4.597838e-05,0.00019527109,-0.0011241707,0.0008618324,-0.049295254,5050,5050,0,1,1
62566830,62566618,2490402,2490402,9.763554e-05,1.9786767e-05,4.8179296e-05,-0.0011165165,0.0020541858,-0.048916258,5049,5049,0,1,1
63066973,63066760,2490402,2490402,0.00010715688,4.2183707e-05,-6.210443e-05,-0.0007822064,0.0015949635,-0.049026325,5052,5052,0,1,1
63562066,63561850,2490402,2490402,3.812304e-05,5.75079e-05,-0.00012855451,-0.0009969192,0.0014115769,-0.050011728,5052,5052,0,1,1
64062256,64061992,2490402,2490402,-4.1472034e-05,4.771751e-05,-0.0001118532,-0.0010477866,0.00042223788,-0.04956111,5052,5052,0,1,1
64562349,64562134,2490402,2490402,-0.00010106823,2.016155e-05,-2.7575077e-06,-0.0011128142,-1.1657387e-05,-0.04898301,5052,5052,0,1,1
65062510,65062276,2490402,2490402,-4.0569303e-05,1.5148754e-05,8.133742e-05,-0.0012118791,0.00022055951,-0.049265314,5051,5051,0,1,1
65562631,65562419,2490402,2490402,4.4435008e-05,1.95709e-05,0.00011622911,-0.0011984505,0.00037401033,-0.04951701,5052,5052,0,1,1
66062775,66062561,2490402,2490402,9.801654e-05,2.1775188e-05,0.00013061923,-0.0005722749,0.0009002558,-0.04887375,5052,5052,0,1,1
66567968,66567755,2490402,2490402,3.6262903e-05,5.9446822e-05,4.5135264e-05,-0.00018654279,0.002217343,-0.04964905,5052,5052,0,1,1
67063159,67062845,2490402,2490402,1.8822129e-06,3.778908e-05,-0.000116978736,-0.0012760859,0.0030423612,-0.049805764,5052,5052,0,1,1
67563204,67562987,2490402,2490402,-5.9347993e-05,2.2273109e-05,-5.45056e-05,-0.00057144783,0.0014427626,-0.04903874,5051,5051,0,1,1
68063347,68063130,2490402,2490402,-6.7828325e-05,8.374283e-06,-6.481093e-05,-0.00024409132,0.0013686365,-0.04964411,5052,5052,0,1,1
68563465,68563272,2490402,2490402,-7.14177e-05,-8.612712e-06,8.7965054e-05,-0.0007354876,-0.00086151337,-0.04934684,5052,5052,0,1,1
69063609,69063415,2490402,2490402,3.421188e-05,9.429828e-06,0.0001522061,-0.0006342341,-0.0001672188,-0.04941177,5052,5052,0,1,1
69563748,69563557,2490402,2490402,0.00020088286,2.3889743e-05,0.0001545013,-0.0008693734,0.0011782139,-0.04957416,5052,5052,0,1,1
70063891,70063699,2490402,2490402,0.00014113127,3.8966973e-05,-5.9531896e-05,-0.0007202423,0.0034737873,-0.049718466,5052,5052,0,1,1
70564034,70563841,2490402,2490402,9.280418e-05,4.920358e-05,-0.00021992314,-0.001216158,0.0013725678,-0.04907498,5052,5052,0,1,1
71064180,71063984,2490402,2490402,-4.532873e-05,5.5517005e-05,-0.00013368743,-0.0010867328,0.0007659453,-0.04965437,5052,5052,0,1,1
71564318,71564126,2490402,2490402,-7.147256e-05,3.329943e-05,-2.924636e-05,-0.0010142712,0.000817807,-0.049380627,5052,5052,0,1,1
72064459,72064269,2490402,2490402,-3.1335574e-05,3.7158225e-05,2.603529e-05,-0.00118105,0.00042433623,-0.049429834,5052,5052,0,1,1
72564779,72564411,2490402,2490402,5.0294366e-06,3.789944e-05,4.033744e-05,-0.0011429882,0.0008657935,-0.0492362,5052,5052,0,1,1
73064768,73064554,2490402,2490402,1.2548892e-05,5.5021712e-05,1.8174665e-05,-0.0015642125,0.00094380596,-0.049504433,5052,5052,0,1,1
73564888,73564696,2490402,2490402,2.7370595e-05,4.6761324e-05,2.6409749e-05,-0.0012111731,0.0011469421,-0.049777396,5052,5052,0,1,1
74065036,74064839,2490402,2490402,-3.5704063e-05,4.6003763e-05,4.81842e-05,-0.0014598197,0.0015596991,-0.049376283,5052,5052,0,1,1
74565175,74564981,2490402,2490402,-6.9331974e-05,2.991354e-05,0.00013380198,-0.0009862868,-0.0006921697,-0.04953979,5052,5052,0,1,1
75065337,75065124,2490402,2490402,8.76127e-05,2.4123707e-05,0.0001645724,-0.001301781,0.00085061346,-0.049213797,5052,5052,0,1,1
75565457,75565266,2490402,2490402,0.00012875807,3.0831263e-05,2.8532651e-05,-0.0013430924,0.0028704493,-0.049610607,5052,5052,0,1,1
76065601,76065409,2490402,2490402,4.0077255e-05,3.2442655e-05,-8.794475e-05,-0.00143453,0.0012080509,-0.04908987,5052,5052,0,1,1
76565742,76565552,2490402,2490402,-8.053047e-07,3.3416767e-05,-0.00010903242,-0.0011553894,0.000903357,-0.049359538,5052,5052,0,1,1
77066084,77065694,2490402,2490402,-2.6465357e-05,7.0981814e-06,-4.091947e-05,-0.0012832786,0.00025651313,-0.04886443,5052,5052,0,1,1
77561402,77560785,2490402,2490402,-5.3789845e-05,-1.5249997e-06,6.760913e-06,-0.0010547632,0.00068842625,-0.049057875,5052,5052,0,1,1
78061126,78060929,2490402,2490402,-3.509807e-05,1.8459526e-05,2.3273358e-05,-0.0016264668,0.0007397795,-0.048414063,5053,5053,0,1,1
78561265,78561071,2490402,2490402,9.373587e-06,-1.8279753e-06,-9.2900524e-07,-0.0010433889,0.0010701743,-0.04859941,5052,5052,0,1,1
79066459,79066265,2490402,2490402,1.408825e-05,9.328994e-05,-1.2701906e-05,-0.00022174223,0.0009057372,-0.05118601,5052,5052,0,1,1
79566598,79566408,2490402,2490402,-1.6631699e-05,7.528176e-05,-2.3990782e-05,-0.0004213198,0.00019119984,-0.050384372,5052,5052,0,1,1
80066742,80066551,2490402,2490402,6.7914402e-06,6.113577e-05,-4.642509e-05,-0.000649159,0.0012292967,-0.05060386,5052,5052,0,1,1
80566884,80566694,2490402,2490402,-1.9901132e-05,3.1418156e-05,-0.0001114168,-0.00055040955,0.00072774215,-0.04982693,5052,5052,0,1,1
81061976,81061785,2490402,2490402,-2.501579e-05,9.855765e-06,-8.801957e-05,-0.0004413473,0.0003872711,-0.049232233,5052,5052,0,1,1
81562126,81561928,2490402,2490402,1.6898908e-06,-3.710624e-05,9.283851e-05,-0.00016538349,-0.002337141,-0.049231067,5052,5052,0,1,1
82062266,82062071,2490402,2490402,6.467842e-05,8.910362e-05,0.00016959816,-0.0008985551,0.002112378,-0.051310666,5052,5052,0,1,1
82562406,82562214,2490402,2490402,9.385555e-05,8.33058e-05,7.097925e-05,-0.0012793769,0.0022601893,-0.05061574,5052,5052,0,1,1
83067635,83067409,2490402,2490402,-1.0996368e-05,9.251386e-05,-5.5692733e-05,-0.0003283285,0.0022756034,-0.05081543,5052,5052,0,1,1
83567752,83567551,2490402,2490402,-3.470146e-05,8.107728e-06,-0.00013527539,-0.0006727071,0.0021929648,-0.0496901,5051,5051,0,1,1
84067919,84067695,2490402,2490402,-4.5175304e-05,4.4302327e-05,-7.801249e-05,-0.0008339297,-0.00022504576,-0.049396705,5052,5052,0,1,1
84563032,84562786,2490402,2490402,1.2350456e-05,3.5965477e-05,5.3758224e-05,-0.0018397499,0.00082604284,-0.048251558,5052,5052,0,1,1
85063154,85062929,2490402,2490402,-1.5246837e-06,-6.6213015e-06,8.3216284e-05,-0.00085991324,0.0016308578,-0.04895139,5052,5052,0,1,1
85563297,85563072,2490402,2490402,1.7955184e-05,1.4921664e-05,0.00011456833,-0.0011639033,0.00087342924,-0.04914388,5052,5052,0,1,1
86063444,86063215,2490402,2490402,-5.234461e-06,5.1488205e-05,6.0328177e-05,-0.00091445446,0.001862886,-0.050265644,5052,5052,0,1,1
86563584,86563358,2490402,2490402,-1.4650522e-05,5.653042e-05,3.467366e-05,-0.0012715948,0.0014071979,-0.050065905,5051,5051,0,1,1
87063725,87063501,2490402,2490402,4.4729888e-05,2.5301217e-05,4.086909e-05,-0.0018022269,0.00048521077,-0.049641326,5052,5052,0,1,1
87563870,87563644,2490402,2490402,4.9983963e-05,2.7108843e-05,7.714514e-05,-0.0009158017,0.0003447274,-0.04937778,5052,5052,0,1,1
88064324,88063788,2490402,2490402,8.2601655e-05,1.4907376e-05,3.500313e-05,-0.0017433217,0.0015417893,-0.049720492,5052,5052,0,1,1
88564156,88563931,2490402,2490402,6.602906e-05,1.0347859e-07,-4.4568416e-05,-0.00072759046,0.0010323181,-0.049491823,5052,5052,0,1,1
89064301,89064074,2490402,2490402,-1.3899499e-05,-3.856089e-06,-2.2816019e-05,-0.00072728907,0.0012844196,-0.04927021,5052,5052,0,1,1
89564445,89564217,2490402,2490402,4.431393e-05,2.5491758e-05,-1.9057603e-05,-0.00033451075,0.0014584702,-0.04936073,5052,5052,0,1,1
90064606,90064361,2490402,2490402,-2.8860708e-05,4.971032e-05,-3.727274e-05,-0.000914062,0.0020178321,-0.04996273,5052,5052,0,1,1
90564734,90564504,2490402,2490402,-2.910111e-05,3.331791e-05,-6.4475644e-05,-0.0008870055,0.00087663694,-0.049084753,5050,5050,0,1,1
91064876,91064648,2490402,2490402,1.3460773e-05,3.763334e-05,-6.3050364e-05,-0.0011438207,0.000111165646,-0.04919735,5053,5053,0,1,1
91565016,91564791,2490402,2490402,7.353625e-05,4.52397e-05,2.8628342e-06,-0.0013177576,1.2924478e-05,-0.050022487,5052,5052,0,1,1
92065161,92064934,2490402,2490402,1.6361522e-05,5.2772153e-05,8.268133e-05,-0.001527107,0.0011399582,-0.048957616,5052,5052,0,1,1
92565324,92565078,2490402,2490402,-3.1739382e-05,-3.7367812e-05,0.00010759695,-0.0017550708,0.00048099563,-0.04815577,5052,5052,0,1,1
93065445,93065221,2490402,2490402,1.2171353e-05,7.3505644e-06,8.406044e-05,-0.0011545202,0.0010605524,-0.04962128,5052,5052,0,1,1
93565590,93565364,2490402,2490402,6.929812e-05,5.69709e-05,3.7748567e-05,-0.0012666997,0.0012224262,-0.049594346,5051,5051,0,1,1
94065732,94065508,2490402,2490402,1.6322694e-05,4.0392908e-05,1.7150678e-05,-0.0015284261,0.0013592886,-0.04869557,5052,5052,0,1,1
94565895,94565652,2490402,2490402,3.8660666e-05,4.1011142e-05,-7.878926e-05,-0.002032819,0.0014762527,-0.049093667,5048,5048,0,1,1
95060978,95060743,2490402,2490402,-0.00011079125,5.0140034e-06,-0.00010735846,-0.001641768,0.0019843571,-0.04888618,5052,5052,0,1,1
95561132,95560887,2490402,2490402,-0.000106791,1.1974886e-05,-0.00015705405,-0.0013212593,0.00019838531,-0.049494855,5052,5052,0,1,1
96061258,96061030,2490402,2490402,1.06619855e-05,3.601949e-05,-9.843531e-05,-0.00034753518,0.0001410842,-0.04965864,5052,5052,0,1,1
96566452,96566226,2490402,2490402,7.765968e-06,6.392438e-06,4.2550295e-05,-0.0012624934,0.0005320895,-0.049622316,5052,5052,0,1,1
97066593,97066370,2490402,2490402,2.7992934e-05,3.181734e-05,0.000151807,-0.0005774726,0.0009649382,-0.0498144,5052,5052,0,1,1
97566740,97566513,2490402,2490402,5.6519042e-05,4.3453147e-05,0.00014751324,-0.0018377264,0.0013475172,-0.049404573,5052,5052,0,1,1
98067215,98066657,2490402,2490402,6.26722e-05,5.1263094e-05,1.9546342e-05,-0.0015539483,0.0019852112,-0.050060105,5052,5052,0,1,1
98561942,98561749,2490402,2490402,-6.762575e-05,6.444252e-05,-9.868105e-05,-0.0017029477,0.003558873,-0.050003584,5052,5052,0,1,1
99062218,99061892,2490402,2490402,-9.420746e-05,2.8563894e-05,-0.000114058006,-0.001982009,0.0015953371,-0.04902384,5051,5051,0,1,1
99562231,99562036,2490402,2490402,-1.1516532e-05,1.3433789e-05,5.1002786e-05,-0.0015930511,-0.0009845489,-0.049082294,5052,5052,0,1,1
100062374,100062180,2490402,2490402,5.635625e-05,2.2527725e-05,0.000117805466,-0.0016102532,0.00045802837,-0.050040077,5052,5052,0,1,1
100562516,100562324,2490402,2490402,6.221077e-05,1.8937712e-05,0.00011732095,-0.0016339015,0.00097044953,-0.049453806,5052,5052,0,1,1
101067713,101067520,2490402,2490402,2.142594e-05,1.6078064e-05,4.833912e-05,-0.0016003996,0.0019415154,-0.049151264,5052,5052,0,1,1
101562802,101562612,2490402,2490402,-3.0053805e-05,2.5963358e-05,-7.516811e-05,-0.0015365239,0.001649156,-0.04946601,5052,5052,0,1,1
102062950,102062755,2490402,2490402,-2.0569007e-05,4.259459e-05,-0.00010578774,-0.0017712606,0.0008139659,-0.049231585,5051,5051,0,1,1
102563091,102562899,2490402,2490402,6.0306293e-06,5.401255e-06,-7.344084e-05,-0.0016390872,0.00058155437,-0.049592927,5052,5052,0,1,1
103063242,103063043,2490402,2490402,3.741981e-05,2.5118305e-05,1.1297951e-05,-0.0015817945,-3.9849085e-05,-0.049520597,5052,5052,0,1,1
103563523,103563187,2490402,2490402,-4.2436328e-05,2.0872272e-05,6.284509e-05,-0.0016098759,0.0006132919,-0.049455114,5052,5052,0,1,1
104063548,104063332,2490402,2490402,9.536427e-05,1.8022372e-05,5.2142943e-05,-0.0014489676,0.0002130072,-0.049858004,5053,5053,0,1,1
104563668,104563475,2490402,2490402,2.6377524e-05,3.088661e-05,7.984953e-05,-0.0017341506,0.00021481566,-0.049872555,5052,5052,0,1,1
105063812,105063619,2490402,2490402,7.8964775e-05,5.9851463e-05,4.957904e-05,-0.0010246943,0.0015245555,-0.050586786,5052,5052,0,1,1
105563979,105563763,2490402,2490402,-6.389845e-06,5.291002e-05,3.8179965e-05,-0.0017661264,0.0010802993,-0.050518826,5052,5052,0,1,1
106064098,106063907,2490402,2490402,-1.0623239e-05,6.011715e-05,2.294753e-06,-0.0019852703,0.0015488864,-0.050126,5051,5051,0,1,1
106564244,106564052,2490402,2490402,-1.4295305e-05,1.9721518e-05,-4.378859e-05,-0.0022058086,0.0010483293,-0.050209664,5052,5052,0,1,1
107064388,107064196,2490402,2490402,-3.8919206e-06,1.4188987e-05,-5.271854e-05,-0.0019407386,0.0014650617,-0.048866034,5052,5052,0,1,1
