timestamp,timestamp_sample,baro_device_id,bias,bias_var,innov,innov_var,innov_test_ratio
17185980,17061520,3997730,0.0029475037,0.0836873,-0.31076154,12.896737,0.0008320169
17681146,17566720,3997730,0.0014652961,0.08155714,-0.39532003,12.89458,0.0013466289
18176541,18071905,3997730,-0.0011890698,0.07953277,-0.07568915,12.8925295,4.9372673e-05
18934012,18829722,3997730,-0.0027318615,0.07667793,-0.21084073,12.88964,0.0003832002
19055290,18930792,3997730,-0.0038588634,0.076221906,-0.18944305,12.889178,0.00030937814
19429135,19284373,3997730,-0.0056077177,0.074885875,-0.26783308,12.887826,0.0006184524
19934355,19789566,3997730,-0.0043620314,0.073175766,0.24227029,12.886096,0.0005061001
20439443,20294761,3997730,-0.00307471,0.07154205,0.15253751,12.884444,0.00020065275
20934720,20799956,3997730,-0.004672738,0.06997971,-0.2867705,12.882864,0.0007092739
21682245,21557742,3997730,-0.0041470146,0.06776015,-0.22536401,12.88062,0.00043811675
22319592,22214494,3997730,-0.0027771553,0.06601537,0.14111754,12.878858,0.00017180752
22561440,22416570,3997730,-0.0038156076,0.06534229,-0.18746139,12.878178,0.0003031983
23430309,23325924,3997730,-0.0025843661,0.06309118,0.42430568,12.875903,0.0015535938
23561604,23426959,3997730,-0.0037765047,0.06278216,-0.24329004,12.875591,0.00051078596
24056651,23932153,3997730,-0.0054153875,0.061575897,-0.23458645,12.874373,0.00047493834
24683091,24538391,3997730,-0.0056869974,0.060131714,0.025954222,12.872915,5.814289e-06
25188322,25043577,3997730,-0.0053383065,0.05902429,-0.2225642,12.871798,0.00042759135
25683417,25548792,3997730,-0.007957661,0.05795694,-0.12592992,12.87072,0.00013690286
26188702,26053963,3997730,-0.010619706,0.056927536,-0.45228538,12.869681,0.001766098
27310298,27165394,3997730,-0.009521637,0.054739974,0.13817134,12.867475,0.00016485425
28179150,28074744,3997730,-0.011437022,0.05315152,-0.344331,12.865873,0.0010239305
28552886,28428377,3997730,-0.012711885,0.052498605,-0.13565202,12.865214,0.00015892528
28685017,28579934,3997730,-0.011661813,0.05228456,0.25732362,12.864999,0.0005718828
30321072,30196550,3997730,-0.010579286,0.049652528,0.1713002,12.862346,0.0002534855
31311352,31207037,3997730,-0.009426571,0.04816069,0.25198716,12.860843,0.00054858625
31563877,31459534,3997730,-0.01078578,0.047801647,-0.11101206,12.86048,0.00010647327
33059280,32924593,3997730,-0.009715271,0.045755014,0.18342787,12.858419,0.00029073714
33433125,33328744,3997730,-0.01118481,0.045270517,-0.55814916,12.857931,0.0026920736
33938351,33833943,3997730,-0.009940273,0.044640236,0.20671687,12.857296,0.00036928328
34181327,34036019,3997730,-0.008728987,0.044331573,0.1363446,12.856985,0.00016065498
34433316,34288615,3997730,-0.0076916143,0.04402722,0.12806576,12.856679,0.00014174076
35555038,35450559,3997730,-0.00613111,0.042707864,0.25704515,12.8553505,0.000571074
35928661,35804202,3997730,-0.004514004,0.042285457,0.23399453,12.854925,0.00047325948
36686508,36561986,3997730,-0.0031053806,0.04146531,0.28207538,12.8541,0.0006877746
37060293,36915625,3997730,-0.0017463602,0.04106703,0.17037182,12.853699,0.000250914
38939454,38835355,3997730,-0.0030925272,0.039185457,-0.13709919,12.851806,0.00016250365
39313311,39189017,3997730,-0.0045340736,0.038829632,-0.39201492,12.851448,0.0013286502
39434532,39290060,3997730,-0.006979378,0.038712434,-0.8093125,12.85133,0.0056629395
39929553,39795222,3997730,-0.01160809,0.038250774,-0.5318058,12.850865,0.002445295
40313693,40199372,3997730,-0.015244452,0.03791173,-0.50708234,12.850524,0.0022232772
40929818,40805616,3997730,-0.0184866,0.03735976,-0.47572702,12.849969,0.0019569108
41435061,41311001,3997730,-0.02245395,0.036929656,-0.45668945,12.849536,0.0018034828
41808841,41664434,3997730,-0.026075788,0.036613505,-0.43320814,12.849218,0.0016228335
42314131,42169628,3997730,-0.031100228,0.03620035,-0.42917302,12.848803,0.0015927942
42930451,42826378,3997730,-0.03673889,0.035696875,-0.43782,12.848296,0.0016576893
43314742,43180027,3997730,-0.038749028,0.035401423,-0.37418061,12.848,0.0012108338
43940736,43836738,3997730,-0.0417672,0.03491982,-0.304451,12.847515,0.00080162846
44435758,44291413,3997730,-0.0444308,0.0345438,-0.2850387,12.847137,0.000702682
44930991,44796605,3997730,-0.047735404,0.03417587,-0.16530815,12.846767,0.0002363481
45314821,45200783,3997730,-0.04884191,0.033905063,-0.16549756,12.846495,0.00023689507
45557320,45453356,3997730,-0.050207026,0.03372688,-0.37013605,12.846316,0.0011849544
46436371,46312187,3997730,-0.053352475,0.033117715,-0.26667657,12.845703,0.00061513344
46931484,46817382,3997730,-0.05467302,0.032779437,-0.19605172,12.845364,0.00033246994
47315335,47171134,3997730,-0.05605685,0.032530207,-0.33979487,12.845113,0.0009987418
48063412,47928805,3997730,-0.05706287,0.032043017,-0.0459038,12.844624,1.8227764e-05
48689542,48585580,3997730,-0.05854769,0.03164809,-0.4028795,12.844227,0.001404106
50559126,50454804,3997730,-0.057400264,0.030519636,0.2573369,12.843093,0.00057291746
51559404,51414668,3997730,-0.058525413,0.029950105,-0.5546505,12.842521,0.0026616196
51932953,51818820,3997730,-0.05728222,0.02974204,0.18725257,12.842311,0.00030336808
52316956,52172433,3997730,-0.05589374,0.029536787,0.20746836,12.842105,0.0003724132
52559436,52425029,3997730,-0.05365092,0.029401543,0.57198846,12.8419695,0.0028307426
52933493,52829184,3997730,-0.052512255,0.02920102,0.37492475,12.841767,0.0012162445
53318169,53182852,3997730,-0.05138357,0.029003158,0.110169485,12.841569,0.000105017585
54560044,54445799,3997730,-0.053039346,0.028362704,-0.6909275,12.840925,0.0041307234
55055189,54950998,3997730,-0.05184601,0.028114391,0.19280635,12.840676,0.00032167125
56055230,55910865,3997730,-0.050448984,0.027630555,0.21417035,12.84019,0.00039692162
56318168,56213978,3997730,-0.049333677,0.027512271,0.25985834,12.840072,0.0005843369
56681672,56567657,3997730,-0.04814627,0.027336614,0.1104566,12.839895,0.00010557944
57560849,57426492,3997730,-0.046895824,0.026935404,0.12723953,12.839492,0.00014010504
57803265,57679044,3997730,-0.045826558,0.026822941,0.2573486,12.839379,0.0005731352
