timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
29593680,29493089,3932170,-0.0035719199,0.001585574,-0.0025703276,0.34906584,1.9972691e-07,1.9710484e-07,4.780124e-06,3932170,-0.0048496653,0.0014460542,0.009541556,0.4,0.012963357,0.012988595,0.0005006888,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
30603012,30502398,3932170,-0.0035655976,0.0015825735,-0.0025680831,0.34906584,1.9597005e-07,1.9362271e-07,4.281683e-06,3932170,-0.0048291935,0.0013887337,0.009680235,0.4,0.012961933,0.012987186,0.0005006896,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
31612353,31511707,3932170,-0.0035643876,0.0015720103,-0.0025602593,0.34906584,1.9267043e-07,1.9056719e-07,3.851174e-06,3932170,-0.004888896,0.001303655,0.009299233,0.4,0.012960848,0.012985756,0.000500692,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
32621675,32521016,3932170,-0.0035634395,0.001551341,-0.0025392745,0.34906584,1.8978467e-07,1.8791032e-07,3.5035666e-06,3932170,-0.0049882187,0.0011817272,0.009746513,0.4,0.012960213,0.012984738,0.00050068996,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
33630891,33530324,3932170,-0.0035607866,0.0015434868,-0.00250488,0.34906584,1.8724205e-07,1.8555359e-07,3.1766897e-06,3932170,-0.0050040907,0.0012258006,0.009281954,0.4,0.012959659,0.0129831685,0.0005006871,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
34640212,34539633,3932170,-0.0035544694,0.0015597484,-0.0025128275,0.34906584,1.8745969e-07,1.8587586e-07,2.9100102e-06,3932170,-0.0049269544,0.0011934551,0.009633241,0.4,0.0129595185,0.012982708,0.00050069316,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
35299859,35199182,3932170,-0.0035696984,0.0014371136,-0.0028024074,0.34906584,1.8406435e-07,1.8289604e-07,2.7398623e-06,3932170,-0.0053724283,-0.00013049779,0.009674729,0.4,0.012954719,0.012980883,0.00050068524,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
35509729,35409038,3932170,-0.003567577,0.0012271273,-0.0028837402,0.34906584,1.8325898e-07,1.8261474e-07,2.6592613e-06,3932170,-0.0061951717,-0.0044789724,0.010615668,0.4,0.012919839,0.012979824,0.0005006856,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
35719537,35618894,3932170,-0.0035718929,0.0011498004,-0.0030236775,0.34906584,1.828384e-07,1.8234103e-07,2.6074676e-06,3932170,-0.0063925474,-0.007027207,0.0077037336,0.4,0.012910347,0.0129769035,0.0005006859,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
35929575,35828750,3932170,-0.0035607456,0.0009927612,-0.0031815243,0.34906584,1.8230968e-07,1.8212076e-07,2.5467828e-06,3932170,-0.006162697,-0.014606538,0.0059035276,0.4,0.012882859,0.01297107,0.0005006862,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
36559053,36458319,3932170,-0.003598647,0.0010403689,-0.004067458,0.34906584,1.8832041e-07,1.8816378e-07,2.4222943e-06,3932170,-0.006522897,-0.013631922,0.005981451,0.4,0.0128783155,0.012969789,0.000500686,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
36679027,36578237,3932170,-0.0036171582,0.0010585077,-0.004358537,0.34906584,1.8935287e-07,1.8922782e-07,2.3886691e-06,3932170,-0.0075127166,-0.012988897,0.006156729,0.4,0.012874356,0.0129688075,0.0005006859,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
36808876,36708148,3932170,-0.0036400815,0.001080124,-0.00468603,0.34906584,1.9042076e-07,1.9034249e-07,2.353293e-06,3932170,-0.008405821,-0.01204137,0.0061450433,0.4,0.012868249,0.012967284,0.000500686,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
36938825,36838059,3932170,-0.0036681197,0.0011050121,-0.005048526,0.34906584,1.914102e-07,1.9139551e-07,2.3151665e-06,3932170,-0.010115531,-0.010814703,0.0063176425,0.4,0.012859019,0.012965033,0.000500686,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
37058724,36957977,3932170,-0.0036987006,0.0011302374,-0.0053265183,0.34906584,1.9222661e-07,1.9229631e-07,2.2875195e-06,3932170,-0.012533183,-0.009175348,0.0065268176,0.4,0.012846231,0.012961849,0.000500686,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
37108613,37007943,3932170,-0.0031497465,-0.001378132,-0.0032670682,0.34906584,1.8205516e-07,1.815926e-07,1.8535058e-06,3932170,0.028690701,-0.26588956,-0.000766217,0.4,0.011759889,0.012815129,0.00050068577,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
37228602,37127861,3932170,-0.0031447415,-0.0013678131,-0.003465013,0.34906584,1.8323894e-07,1.8277692e-07,1.8402541e-06,3932170,0.030151065,-0.26580697,-0.000768708,0.4,0.011759127,0.012815115,0.00050069025,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
37318597,37218049,3932170,-0.0031407785,-0.0013648424,-0.0035615773,0.34906584,1.8404697e-07,1.8358553e-07,1.8331134e-06,3932170,0.031194894,-0.26593205,-0.0008326969,0.4,0.011752895,0.012809168,0.00050045474,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
37428615,37327974,3932170,-0.0031378276,-0.001361596,-0.0036595985,0.34906584,1.8514795e-07,1.8468684e-07,1.8271255e-06,3932170,0.032242917,-0.26610485,-0.0008879557,0.4,0.0117520215,0.012809666,0.00050047855,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
37528442,37427910,3932170,-0.0031316984,-0.0013555818,-0.0038635375,0.34906584,1.8613945e-07,1.8567891e-07,1.8138913e-06,3932170,0.03367162,-0.26617336,-0.00087114604,0.4,0.0117516825,0.012810057,0.00050050224,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
37598428,37497857,3932170,-0.0031293489,-0.0013510087,-0.003961265,0.34906584,1.8683845e-07,1.86378e-07,1.8075311e-06,3932170,0.034724027,-0.2662741,-0.00092821056,0.4,0.011749462,0.012810291,0.00050051464,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
37698358,37597789,3932170,-0.0031280525,-0.0013439904,-0.004062743,0.34906584,1.8783567e-07,1.8737506e-07,1.801474e-06,3932170,0.03599737,-0.26614395,-0.0010530127,0.4,0.011745763,0.01281027,0.00050052744,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
37808312,37707714,3932170,-0.0031251158,-0.0013309042,-0.004269559,0.34906584,1.8892517e-07,1.8846391e-07,1.788436e-06,3932170,0.03842142,-0.26575926,-0.0013084839,0.4,0.011739955,0.012810221,0.00050054357,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
37938186,37837625,3932170,-0.0031272294,-0.0013162853,-0.0043833037,0.34906584,1.9021834e-07,1.8975524e-07,1.7826251e-06,3932170,0.03990967,-0.26509053,-0.0015111363,0.4,0.011731904,0.012809935,0.0005005607,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
38028109,37927563,3932170,-0.0031214023,-0.0013104031,-0.0045817867,0.34906584,1.9110928e-07,1.9064603e-07,1.7695144e-06,3932170,0.041288994,-0.26514864,-0.0014998994,0.4,0.0117314765,0.012810221,0.0005005743,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
38058047,37957543,3932170,-0.0031216678,-0.0013101052,-0.004581882,0.34906584,1.9140947e-07,1.9094601e-07,1.7698242e-06,3932170,0.04236745,-0.2648153,-0.0018330268,0.4,0.01172182,0.012809363,0.00050057465,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
38167984,38067469,3932170,-0.0031159048,-0.0013042318,-0.0047796792,0.34906584,1.9250007e-07,1.9203628e-07,1.7569756e-06,3932170,0.04375121,-0.26487014,-0.0018280478,0.4,0.011721363,0.012809627,0.0005005884,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
38187976,38087454,3932170,-0.0031161576,-0.0013039482,-0.0047797537,0.34906584,1.9270028e-07,1.9223617e-07,1.7571869e-06,3932170,0.04473984,-0.2645592,-0.002125139,0.4,0.01170823,0.012808398,0.00050058815,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
38317918,38217365,3932170,-0.003110809,-0.0012976814,-0.0049766707,0.34906584,1.9399052e-07,1.9352534e-07,1.7446108e-06,3932170,0.047490463,-0.2641832,-0.0025324617,0.4,0.01169153,0.012807148,0.00050059985,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
38437776,38337283,3932170,-0.0031083266,-0.0012943672,-0.0050747404,0.34906584,1.9518578e-07,1.9471948e-07,1.7389094e-06,3932170,0.049475376,-0.26380426,-0.0029206208,0.4,0.011671528,0.012805508,0.0005006094,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
38537753,38437214,3932170,-0.0031028006,-0.0012885822,-0.0052685617,0.34906584,1.9617609e-07,1.9570894e-07,1.7261187e-06,3932170,0.050875664,-0.26382184,-0.0029353085,0.4,0.011670831,0.012805685,0.00050061697,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
38557779,38457200,3932170,-0.0031034432,-0.0012877415,-0.005268665,0.34906584,1.9637507e-07,1.9590686e-07,1.7263241e-06,3932170,0.053458564,-0.26303393,-0.0036914004,0.4,0.0116475485,0.012803557,0.0005006186,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
38687624,38587112,3932170,-0.0031011794,-0.0012843284,-0.0053641372,0.34906584,1.97669e-07,1.9719896e-07,1.720746e-06,3932170,0.055867337,-0.26250648,-0.004212706,0.4,0.011620469,0.012801185,0.00050062576,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
38777553,38677050,3932170,-0.0030958743,-0.0012787152,-0.0055522225,0.34906584,1.9855894e-07,1.9808776e-07,1.7079045e-06,3932170,0.05717704,-0.26252794,-0.004213614,0.4,0.011619762,0.012801312,0.0005006348,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
38807601,38707030,3932170,-0.0030965933,-0.0012777211,-0.005552292,0.34906584,1.9885705e-07,1.9838416e-07,1.7082072e-06,3932170,0.060071148,-0.2616426,-0.005068496,0.4,0.011589521,0.012798506,0.00050063216,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
38917450,38816954,3932170,-0.0030915113,-0.0012722495,-0.005734772,0.34906584,1.999473e-07,1.9947306e-07,1.6956523e-06,3932170,0.061418854,-0.2616283,-0.0050961487,0.4,0.011588456,0.012798615,0.00050064106,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
38937434,38836940,3932170,-0.003092202,-0.0012712743,-0.005734819,0.34906584,2.0014546e-07,1.9966909e-07,1.6958562e-06,3932170,0.06419022,-0.26077655,-0.0059180493,0.4,0.0115546025,0.012795448,0.0005006397,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39057340,38956859,3932170,-0.0030901935,-0.0012678807,-0.0058247317,0.34906584,2.0133784e-07,2.0085803e-07,1.6902529e-06,3932170,0.066772334,-0.26017708,-0.006499579,0.4,0.011516673,0.012792063,0.00050064345,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39137291,39036804,3932170,-0.0030853127,-0.0012625558,-0.0060023135,0.34906584,2.0212772e-07,2.0164627e-07,1.6774993e-06,3932170,0.06805967,-0.26013434,-0.006520847,0.4,0.01151569,0.01279211,0.0005006504,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39187241,39086769,3932170,-0.0030860065,-0.0012615195,-0.006002342,0.34906584,2.0262574e-07,2.0214115e-07,1.6780075e-06,3932170,0.070863746,-0.2592769,-0.007361174,0.4,0.011475703,0.012788432,0.0005006495,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39287198,39186701,3932170,-0.0030813054,-0.0012562585,-0.006176106,0.34906584,2.0361527e-07,2.0312885e-07,1.6655192e-06,3932170,0.07226238,-0.2591823,-0.0074277013,0.4,0.011473996,0.012788391,0.00050065573,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39307161,39206687,3932170,-0.0030819825,-0.0012551981,-0.0061761234,0.34906584,2.0381309e-07,2.033231e-07,1.6657222e-06,3932170,0.07510055,-0.258323,-0.008298715,0.4,0.011432608,0.012784632,0.0005006532,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39397096,39296626,3932170,-0.0030797455,-0.0012524748,-0.006262373,0.34906584,2.0470767e-07,2.0421666e-07,1.6599125e-06,3932170,0.07613359,-0.25817245,-0.008439049,0.4,0.011430861,0.012784547,0.0005006553,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39427134,39326605,3932170,-0.0030782067,-0.0012487225,-0.006347153,0.34906584,2.0500042e-07,2.0450467e-07,1.6535226e-06,3932170,0.07987549,-0.2571741,-0.009423713,0.4,0.011388496,0.01278047,0.0005006567,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39507043,39406550,3932170,-0.0030760788,-0.001246048,-0.0064306716,0.34906584,2.0579533e-07,2.0529848e-07,1.6476484e-06,3932170,0.08097096,-0.2570035,-0.009590447,0.4,0.011386564,0.012780374,0.00050066,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39556991,39456516,3932170,-0.0030768337,-0.0012448323,-0.006430646,0.34906584,2.0629243e-07,2.057912e-07,1.6481508e-06,3932170,0.084097914,-0.25602278,-0.010568503,0.4,0.011341105,0.012775922,0.00050066004,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39656942,39556448,3932170,-0.003072464,-0.0012398573,-0.006594549,0.34906584,2.0728194e-07,2.0677845e-07,1.6358497e-06,3932170,0.085373126,-0.25595775,-0.010622107,0.4,0.01133853,0.012775772,0.00050066254,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39686898,39586427,3932170,-0.0030732458,-0.0012385377,-0.006594505,0.34906584,2.0757952e-07,2.0707134e-07,1.636153e-06,3932170,0.08867729,-0.2549147,-0.011682025,0.4,0.011293574,0.012771318,0.00050066283,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39796818,39696352,3932170,-0.003071231,-0.0012358901,-0.0066755945,0.34906584,2.0867391e-07,2.081644e-07,1.6306343e-06,3932170,0.08985452,-0.25471368,-0.011881264,0.4,0.011289797,0.012771034,0.0005006649,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39806865,39706345,3932170,-0.003069903,-0.0012320795,-0.0067555876,0.34906584,2.0876662e-07,2.0825073e-07,1.6241253e-06,3932170,0.09380781,-0.25361663,-0.012985935,0.4,0.011243367,0.012766333,0.0005006653,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39896749,39796284,3932170,-0.0030679477,-0.0012295067,-0.0068345387,0.34906584,2.0966114e-07,2.0914386e-07,1.6184406e-06,3932170,0.09491913,-0.25343034,-0.013170192,0.4,0.011240468,0.012766116,0.0005006666,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
39936835,39836256,3932170,-0.0030667589,-0.0012255711,-0.006912414,0.34906584,2.10054e-07,2.0952969e-07,1.6122876e-06,3932170,0.09921456,-0.25221992,-0.014411357,0.4,0.011193401,0.012761389,0.0005006679,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
40056733,39956174,3932170,-0.0030655866,-0.0012216619,-0.006989734,0.34906584,2.1124585e-07,2.1071358e-07,1.606957e-06,3932170,0.103532396,-0.25101283,-0.015666556,0.4,0.0111417025,0.012756312,0.0005006694,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
40106615,40006141,3932170,-0.0030636888,-0.0012191597,-0.007066717,0.34906584,2.1174034e-07,2.1120664e-07,1.6009434e-06,3932170,0.104566656,-0.25083825,-0.015832607,0.4,0.011139834,0.012756146,0.00050066883,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
40186572,40086086,3932170,-0.0030625283,-0.0012152495,-0.007142632,0.34906584,2.1253297e-07,2.1199095e-07,1.5952489e-06,3932170,0.10880514,-0.249645,-0.017098686,0.4,0.011091266,0.0127513455,0.00050067005,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
40256504,40156037,3932170,-0.0030607348,-0.0012127334,-0.007218119,0.34906584,2.1322826e-07,2.126846e-07,1.5894798e-06,3932170,0.10999259,-0.2494164,-0.017317902,0.4,0.011087567,0.0127510615,0.00050067203,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
40306564,40206003,3932170,-0.0030596165,-0.0012088323,-0.007293004,0.34906584,2.1372111e-07,2.1316892e-07,1.58352e-06,3932170,0.114226304,-0.24819344,-0.01861111,0.4,0.01103997,0.012746123,0.0005006724,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
40436396,40335914,3932170,-0.0030583346,-0.0012052886,-0.0073668673,0.34906584,2.1501361e-07,2.1445202e-07,1.5783858e-06,3932170,0.11766767,-0.24724653,-0.019648094,0.4,0.010991086,0.012741323,0.00050067395,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
40506330,40405866,3932170,-0.0030566622,-0.0012027946,-0.0074396497,0.34906584,2.157086e-07,2.1514518e-07,1.5726733e-06,3932170,0.1189688,-0.24697335,-0.019912785,0.4,0.010986839,0.0127409585,0.0005006749,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
