timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
17351940,17351398,0.24862915,0.013759489,-0.01550523,0.96837693,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
17851623,17851056,0.24858013,0.0137337735,-0.015457044,0.9683907,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
18351281,18350715,0.24839814,0.013738203,-0.015459304,0.96843725,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
18850944,18850373,0.2481259,0.0137117095,-0.01550487,0.9685067,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
19350634,19350034,0.24789526,0.013684807,-0.015465955,0.9685668,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
19850277,19849690,0.24778612,0.013515274,-0.015949532,0.96858925,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
20349892,20349348,0.24757415,0.01355766,-0.01596455,0.9686426,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
20854413,20854005,0.24742232,0.013561258,-0.016002232,0.9686807,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
21354069,21353661,0.24734974,0.013671942,-0.015582086,0.96870446,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
21848853,21848324,0.24747035,0.013613681,-0.01561369,0.96867406,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
22348539,22347981,0.24722147,0.01370956,-0.015779536,0.96873355,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
22853048,22852635,0.24720491,0.01370358,-0.01563374,0.9687403,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
23352706,23352294,0.24716489,0.013789511,-0.015529459,0.96875083,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
23852360,23851952,0.24709976,0.013679078,-0.015622682,0.9687676,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
24352017,24351610,0.24708076,0.013980965,-0.015709398,0.9687667,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
24851686,24851268,0.24682528,0.013971803,-0.01584411,0.96882975,0.9999985,-6.808682e-10,-2.6560338e-09,-0.0017741382,3
