timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
45682069,38.7269103,-77.51817539999999,63.359,0.0,0.0,0.0,0.0,1,1,0,0
45811070,38.7269028,-77.5181692,63.373005,0.0,0.0,0.0,0.0,1,1,0,0
45932069,38.7268952,-77.5181631,63.395004,0.0,0.0,0.0,0.0,1,1,0,0
46053124,38.7268877,-77.5181571,63.413002,0.0,0.0,0.0,0.0,1,1,0,0
46185070,38.726880099999995,-77.5181511,63.428,0.0,0.0,0.0,0.0,1,1,0,0
46314148,38.7268725,-77.51814519999999,63.450005,0.0,0.0,0.0,0.0,1,1,0,0
46435089,38.726865,-77.5181393,63.460003,0.0,0.0,0.0,0.0,1,1,0,0
46556120,38.7268574,-77.5181336,63.480003,0.0,0.0,0.0,0.0,1,1,0,0
46677123,38.7268498,-77.5181279,63.493004,0.0,0.0,0.0,0.0,1,1,0,0
46806069,38.7268422,-77.5181223,63.507004,0.0,0.0,0.0,0.0,1,1,0,0
46938072,38.726834499999995,-77.5181168,63.523003,0.0,0.0,0.0,0.0,1,1,0,0
47059073,38.726827,-77.5181113,63.547005,0.0,0.0,0.0,0.0,1,1,0,0
47180069,38.7268194,-77.518106,63.561005,0.0,0.0,0.0,0.0,1,1,0,0
47320150,38.7268118,-77.5181006,63.570004,0.0,0.0,0.0,0.0,1,1,0,0
47430133,38.7268043,-77.5180953,63.566,0.0,0.0,0.0,0.0,1,1,0,0
47562909,38.7267967,-77.5180901,63.58,0.0,0.0,0.0,0.0,1,1,0,0
47683088,38.726789,-77.51808489999999,63.614002,0.0,0.0,0.0,0.0,1,1,0,0
47812882,38.7267813,-77.5180798,63.638004,0.0,0.0,0.0,0.0,1,1,0,0
47933122,38.7267736,-77.51807459999999,63.648003,0.0,0.0,0.0,0.0,1,1,0,0
48054103,38.7267659,-77.5180695,63.661003,0.0,0.0,0.0,0.0,1,1,0,0
48186071,38.7267582,-77.5180645,63.676003,0.0,0.0,0.0,0.0,1,1,0,0
48326093,38.7267505,-77.51805949999999,63.687004,0.0,0.0,0.0,0.0,1,1,0,0
48436068,38.7267428,-77.5180546,63.694004,0.0,0.0,0.0,0.0,1,1,0,0
48557090,38.7267351,-77.5180496,63.702003,0.0,0.0,0.0,0.0,1,1,0,0
48689090,38.7267273,-77.5180446,63.72,0.0,0.0,0.0,0.0,1,1,0,0
48700057,38.7267273,-77.5180446,63.72,0.0,0.0,0.0,0.013273239,1,1,0,0
48818069,38.7267194,-77.5180397,63.724003,0.0,0.0,0.0,0.0,1,1,0,0
48939073,38.7267115,-77.5180347,63.732002,0.0,0.0,0.0,0.0,1,1,0,0
49060069,38.7267037,-77.5180297,63.74,0.0,0.0,0.0,0.0,1,1,0,0
49181443,38.7266958,-77.5180247,63.755005,0.0,0.0,0.0,0.0,1,1,0,0
49310100,38.7266879,-77.5180197,63.765003,0.0,0.0,0.0,0.0,1,1,0,0
49431120,38.72668,-77.5180146,63.773003,0.0,0.0,0.0,0.0,1,1,0,0
49586073,38.726672099999995,-77.5180094,63.788002,0.0,0.0,0.0,0.0,1,1,0,0
49685093,38.726664299999996,-77.5180043,63.794003,0.0,0.0,0.0,0.0,1,1,0,0
49804100,38.7266565,-77.51799919999999,63.813004,0.0,0.0,0.0,0.0,1,1,0,0
49936069,38.7266487,-77.5179941,63.824,0.0,0.0,0.0,0.0,1,1,0,0
50057074,38.726641,-77.517989,63.832005,0.0,0.0,0.0,0.0,1,1,0,0
50189070,38.726633199999995,-77.5179838,63.839005,0.0,0.0,0.0,0.0,1,1,0,0
50318070,38.726625399999996,-77.51797859999999,63.857002,0.0,0.0,0.0,0.0,1,1,0,0
50428100,38.7266177,-77.5179734,63.877003,0.0,0.0,0.0,0.0,1,1,0,0
50560299,38.7266099,-77.51796829999999,63.882004,0.0,0.0,0.0,0.0,1,1,0,0
50681119,38.726602199999995,-77.5179631,63.897003,0.0,0.0,0.0,0.0,1,1,0,0
50810071,38.726594399999996,-77.5179581,63.919003,0.0,0.0,0.0,0.0,1,1,0,0
50932069,38.7265867,-77.51795299999999,63.932003,0.0,0.0,0.0,0.0,1,1,0,0
51053069,38.726579,-77.5179481,63.937004,0.0,0.0,0.0,0.0,1,1,0,0
51185324,38.7265714,-77.51794319999999,63.937004,0.0,0.0,0.0,0.0,1,1,0,0
51315069,38.7265637,-77.5179383,63.944004,0.0,0.0,0.0,0.0,1,1,0,0
51436071,38.726555999999995,-77.51793339999999,63.950005,0.0,0.0,0.0,0.0,1,1,0,0
51557077,38.726548199999996,-77.5179287,63.956,0.0,0.0,0.0,0.0,1,1,0,0
51678071,38.7265405,-77.517924,63.958004,0.0,0.0,0.0,0.0,1,1,0,0
51808093,38.7265327,-77.5179194,63.961002,0.0,0.0,0.0,0.0,1,1,0,0
51940284,38.726524999999995,-77.5179149,63.965004,0.0,0.0,0.0,0.0,1,1,0,0
52061068,38.726517199999996,-77.5179103,63.969,0.0,0.0,0.0,0.0,1,1,0,0
52072038,38.726517199999996,-77.5179103,63.969,0.0,0.0,0.0,-0.27371526,1,1,0,0
52182070,38.7265095,-77.5179057,63.983,0.0,0.0,0.0,0.0,1,1,0,0
52312069,38.7265018,-77.517901,63.991005,0.0,0.0,0.0,0.0,1,1,0,0
52434089,38.7264942,-77.5178962,63.997,0.0,0.0,0.0,0.0,1,1,0,0
52556071,38.726486699999995,-77.5178913,63.995003,0.0,0.0,0.0,0.0,1,1,0,0
52699156,38.7264792,-77.5178864,64.006004,0.0,0.0,0.0,0.0,1,1,0,0
52807068,38.7264717,-77.5178815,64.018005,0.0,0.0,0.0,0.0,1,1,0,0
52939362,38.726464299999996,-77.51787639999999,64.024,0.0,0.0,0.0,0.0,1,1,0,0
53060272,38.726456899999995,-77.5178712,64.033005,0.0,0.0,0.0,0.0,1,1,0,0
53181069,38.726449599999995,-77.517866,64.04,0.0,0.0,0.0,0.0,1,1,0,0
53321070,38.726442299999995,-77.5178607,64.036,0.0,0.0,0.0,0.0,1,1,0,0
53432140,38.726434999999995,-77.5178554,64.041,0.0,0.0,0.0,0.0,1,1,0,0
53553071,38.726427799999996,-77.5178502,64.045006,0.0,0.0,0.0,0.0,1,1,0,0
53685072,38.7264206,-77.5178449,64.045006,0.0,0.0,0.0,0.0,1,1,0,0
53814091,38.7264134,-77.5178396,64.04401,0.0,0.0,0.0,0.0,1,1,0,0
53935069,38.7264062,-77.5178344,64.039,0.0,0.0,0.0,0.0,1,1,0,0
54056070,38.726399,-77.5178292,64.037,0.0,0.0,0.0,0.0,1,1,0,0
54177377,38.726391899999996,-77.51782399999999,64.028,0.0,0.0,0.0,0.0,1,1,0,0
54316068,38.7263847,-77.5178188,64.020004,0.0,0.0,0.0,0.0,1,1,0,0
54437595,38.7263775,-77.51781369999999,64.009,0.0,0.0,0.0,0.0,1,1,0,0
54558093,38.7263704,-77.5178085,64.00201,0.0,0.0,0.0,0.0,1,1,0,0
54679184,38.7263632,-77.51780339999999,63.987003,0.0,0.0,0.0,0.0,1,1,0,0
54820070,38.726355999999996,-77.51779839999999,63.973003,0.0,0.0,0.0,0.0,1,1,0,0
54930070,38.7263488,-77.5177935,63.966003,0.0,0.0,0.0,0.0,1,1,0,0
55062068,38.7263416,-77.5177886,63.954002,0.0,0.0,0.0,0.0,1,1,0,0
55183068,38.7263343,-77.51778379999999,63.940002,0.0,0.0,0.0,0.0,1,1,0,0
55323070,38.726327,-77.51777899999999,63.929005,0.0,0.0,0.0,0.0,1,1,0,0
55433069,38.7263197,-77.5177743,63.913002,0.0,0.0,0.0,0.0,1,1,0,0
55554070,38.7263124,-77.5177695,63.915005,0.0,0.0,0.0,0.0,1,1,0,0
55686542,38.726304899999995,-77.5177648,63.901005,0.0,0.0,0.0,0.0,1,1,0,0
55827071,38.7262975,-77.51776009999999,63.899002,0.0,0.0,0.0,0.0,1,1,0,0
55937070,38.7262902,-77.5177554,63.898003,0.0,0.0,0.0,0.0,1,1,0,0
56058332,38.7262828,-77.5177506,63.889004,0.0,0.0,0.0,0.0,1,1,0,0
56179070,38.7262755,-77.51774569999999,63.886,0.0,0.0,0.0,0.0,1,1,0,0
56190038,38.7262755,-77.51774569999999,63.886,0.0,0.0,0.0,0.22844076,1,1,0,0
56311068,38.7262681,-77.51774089999999,63.874004,0.0,0.0,0.0,0.0,1,1,0,0
56429178,38.7262608,-77.517736,63.866,0.0,0.0,0.0,0.0,1,1,0,0
56561072,38.7262535,-77.51773109999999,63.863003,0.0,0.0,0.0,0.0,1,1,0,0
56682070,38.7262463,-77.51772609999999,63.866,0.0,0.0,0.0,0.0,1,1,0,0
56803143,38.7262391,-77.517721,63.856003,0.0,0.0,0.0,0.0,1,1,0,0
56931072,38.726231899999995,-77.51771579999999,63.852,0.0,0.0,0.0,0.0,1,1,0,0
57063070,38.726224699999996,-77.51771049999999,63.848003,0.0,0.0,0.0,0.0,1,1,0,0
57184071,38.7262176,-77.5177053,63.835003,0.0,0.0,0.0,0.0,1,1,0,0
57316070,38.7262104,-77.51769999999999,63.828003,0.0,0.0,0.0,0.0,1,1,0,0
57434264,38.7262033,-77.51769449999999,63.815002,0.0,0.0,0.0,0.0,1,1,0,0
57555114,38.7261962,-77.5176891,63.811005,0.0,0.0,0.0,0.0,1,1,0,0
57687157,38.7261891,-77.5176836,63.804005,0.0,0.0,0.0,0.0,1,1,0,0
57808132,38.726182099999996,-77.51767799999999,63.799004,0.0,0.0,0.0,0.0,1,1,0,0
57926069,38.726175,-77.5176724,63.805004,0.0,0.0,0.0,0.0,1,1,0,0
58058070,38.7261679,-77.51766669999999,63.790005,0.0,0.0,0.0,0.0,1,1,0,0
58179353,38.726160799999995,-77.5176611,63.799004,0.0,0.0,0.0,0.0,1,1,0,0
58322069,38.7261537,-77.5176554,63.795002,0.0,0.0,0.0,0.0,1,1,0,0
58429158,38.7261466,-77.51764969999999,63.806004,0.0,0.0,0.0,0.0,1,1,0,0
58561069,38.726139499999995,-77.5176441,63.81,0.0,0.0,0.0,0.0,1,1,0,0
58682884,38.7261325,-77.5176384,63.816,0.0,0.0,0.0,0.0,1,1,0,0
58704072,38.7261325,-77.5176384,63.816,0.0,0.0,0.0,0.001420021,1,1,0,0
58814400,38.7261254,-77.5176327,63.820004,0.0,0.0,0.0,0.0,1,1,0,0
58931090,38.726118299999996,-77.5176271,63.828003,0.0,0.0,0.0,0.0,1,1,0,0
59052407,38.7261112,-77.51762149999999,63.844,0.0,0.0,0.0,0.0,1,1,0,0
59184068,38.7261041,-77.5176159,63.853004,0.0,0.0,0.0,0.0,1,1,0,0
59316136,38.726096999999996,-77.5176103,63.845,0.0,0.0,0.0,0.0,1,1,0,0
59434071,38.7260899,-77.5176048,63.850002,0.0,0.0,0.0,0.0,1,1,0,0
59566194,38.7260828,-77.5175994,63.851,0.0,0.0,0.0,0.0,1,1,0,0
59676113,38.726075699999996,-77.517594,63.847004,0.0,0.0,0.0,0.0,1,1,0,0
59808068,38.7260686,-77.5175886,63.842003,0.0,0.0,0.0,0.0,1,1,0,0
59937070,38.7260615,-77.51758339999999,63.844,0.0,0.0,0.0,0.0,1,1,0,0
60058071,38.726054399999995,-77.5175781,63.836002,0.0,0.0,0.0,0.0,1,1,0,0
60190202,38.7260473,-77.51757289999999,63.834003,0.0,0.0,0.0,0.0,1,1,0,0
60322069,38.7260402,-77.5175677,63.829002,0.0,0.0,0.0,0.0,1,1,0,0
60428070,38.726033,-77.5175625,63.831,0.0,0.0,0.0,0.0,1,1,0,0
60561136,38.726025899999996,-77.51755729999999,63.827003,0.0,0.0,0.0,0.0,1,1,0,0
60682071,38.7260187,-77.5175521,63.825005,0.0,0.0,0.0,0.0,1,1,0,0
60814497,38.7260116,-77.51754679999999,63.821003,0.0,0.0,0.0,0.0,1,1,0,0
60931069,38.7260044,-77.5175416,63.825005,0.0,0.0,0.0,0.0,1,1,0,0
61063071,38.725997299999996,-77.5175362,63.827003,0.0,0.0,0.0,0.0,1,1,0,0
61184069,38.7259901,-77.5175308,63.829002,0.0,0.0,0.0,0.0,1,1,0,0
61316070,38.725983,-77.5175253,63.838,0.0,0.0,0.0,0.0,1,1,0,0
61434068,38.7259759,-77.5175197,63.844,0.0,0.0,0.0,0.0,1,1,0,0
61555069,38.7259689,-77.51751399999999,63.849003,0.0,0.0,0.0,0.0,1,1,0,0
61687069,38.7259618,-77.5175083,63.853004,0.0,0.0,0.0,0.0,1,1,0,0
61808069,38.7259548,-77.51750249999999,63.854004,0.0,0.0,0.0,0.0,1,1,0,0
61937070,38.7259479,-77.5174967,63.852,0.0,0.0,0.0,0.0,1,1,0,0
62058071,38.725941,-77.5174907,63.855003,0.0,0.0,0.0,0.0,1,1,0,0
62179070,38.725934099999996,-77.51748479999999,63.843002,0.0,0.0,0.0,0.0,1,1,0,0
62311070,38.7259271,-77.51747879999999,63.850002,0.0,0.0,0.0,0.0,1,1,0,0
62429420,38.7259202,-77.5174729,63.845,0.0,0.0,0.0,0.0,1,1,0,0
62561534,38.725913299999995,-77.517467,63.844,0.0,0.0,0.0,0.0,1,1,0,0
62682102,38.7259064,-77.51746109999999,63.838,0.0,0.0,0.0,0.0,1,1,0,0
62803123,38.725899399999996,-77.5174552,63.828003,0.0,0.0,0.0,0.0,1,1,0,0
62932070,38.7258925,-77.51744939999999,63.821003,0.0,0.0,0.0,0.0,1,1,0,0
63053123,38.7258856,-77.5174435,63.807003,0.0,0.0,0.0,0.0,1,1,0,0
63185072,38.7258786,-77.5174377,63.803,0.0,0.0,0.0,0.0,1,1,0,0
63317282,38.7258717,-77.517432,63.796,0.0,0.0,0.0,0.0,1,1,0,0
63435068,38.725864699999995,-77.5174262,63.788002,0.0,0.0,0.0,0.0,1,1,0,0
63556069,38.7258577,-77.5174205,63.780003,0.0,0.0,0.0,0.0,1,1,0,0
63688518,38.725850699999995,-77.51741489999999,63.768,0.0,0.0,0.0,0.0,1,1,0,0
63809069,38.7258437,-77.5174093,63.763004,0.0,0.0,0.0,0.0,1,1,0,0
63938152,38.725836799999996,-77.5174037,63.758003,0.0,0.0,0.0,0.0,1,1,0,0
64059072,38.7258298,-77.5173982,63.750004,0.0,0.0,0.0,0.0,1,1,0,0
64180382,38.725822799999996,-77.5173927,63.74,0.0,0.0,0.0,0.0,1,1,0,0
64312093,38.7258158,-77.5173872,63.737003,0.0,0.0,0.0,0.0,1,1,0,0
64430468,38.7258087,-77.5173818,63.736004,0.0,0.0,0.0,0.0,1,1,0,0
64562227,38.7258017,-77.5173763,63.726,0.0,0.0,0.0,0.0,1,1,0,0
64683068,38.7257947,-77.5173708,63.721004,0.0,0.0,0.0,0.0,1,1,0,0
64804073,38.7257877,-77.5173653,63.717003,0.0,0.0,0.0,0.0,1,1,0,0
64933069,38.725780799999995,-77.5173598,63.707005,0.0,0.0,0.0,0.0,1,1,0,0
65054104,38.7257738,-77.5173543,63.703003,0.0,0.0,0.0,0.0,1,1,0,0
65186084,38.725766799999995,-77.5173488,63.688004,0.0,0.0,0.0,0.0,1,1,0,0
65307071,38.7257599,-77.5173432,63.679005,0.0,0.0,0.0,0.0,1,1,0,0
65435068,38.725753,-77.51733759999999,63.674004,0.0,0.0,0.0,0.0,1,1,0,0
65556070,38.725746099999995,-77.517332,63.662003,0.0,0.0,0.0,0.0,1,1,0,0
65677102,38.7257393,-77.5173264,63.651005,0.0,0.0,0.0,0.0,1,1,0,0
65809320,38.7257324,-77.5173208,63.639004,0.0,0.0,0.0,0.0,1,1,0,0
65927099,38.7257256,-77.5173152,63.628002,0.0,0.0,0.0,0.0,1,1,0,0
66059070,38.725718799999996,-77.5173095,63.615,0.0,0.0,0.0,0.0,1,1,0,0
66180072,38.725712,-77.5173038,63.594,0.0,0.0,0.0,0.0,1,1,0,0
66312071,38.7257052,-77.5172982,63.589005,0.0,0.0,0.0,0.0,1,1,0,0
66441070,38.7256983,-77.5172925,63.569004,0.0,0.0,0.0,0.0,1,1,0,0
66562069,38.725691499999996,-77.5172869,63.555004,0.0,0.0,0.0,0.0,1,1,0,0
66683070,38.7256846,-77.5172814,63.538002,0.0,0.0,0.0,0.0,1,1,0,0
66804071,38.7256777,-77.5172759,63.529003,0.0,0.0,0.0,0.0,1,1,0,0
66933069,38.725670799999996,-77.5172704,63.516003,0.0,0.0,0.0,0.0,1,1,0,0
67065402,38.7256638,-77.517265,63.505005,0.0,0.0,0.0,0.0,1,1,0,0
67186071,38.725656799999996,-77.5172596,63.497,0.0,0.0,0.0,0.0,1,1,0,0
67318539,38.7256498,-77.5172542,63.494003,0.0,0.0,0.0,0.0,1,1,0,0
67436071,38.7256427,-77.5172489,63.481003,0.0,0.0,0.0,0.0,1,1,0,0
67557070,38.7256357,-77.5172436,63.488003,0.0,0.0,0.0,0.0,1,1,0,0
67689069,38.7256286,-77.5172383,63.488003,0.0,0.0,0.0,0.0,1,1,0,0
67810069,38.725621499999995,-77.5172331,63.485004,0.0,0.0,0.0,0.0,1,1,0,0
67928099,38.7256144,-77.5172279,63.481003,0.0,0.0,0.0,0.0,1,1,0,0
68060068,38.7256072,-77.5172226,63.481003,0.0,0.0,0.0,0.0,1,1,0,0
68181094,38.7256001,-77.51721739999999,63.479004,0.0,0.0,0.0,0.0,1,1,0,0
68324221,38.725592899999995,-77.5172121,63.478004,0.0,0.0,0.0,0.0,1,1,0,0
68431069,38.7255858,-77.5172068,63.476,0.0,0.0,0.0,0.0,1,1,0,0
68442164,38.7255858,-77.5172068,63.476,0.0,0.0,0.0,-0.012525082,1,1,0,0
68563068,38.7255786,-77.51720159999999,63.478004,0.0,0.0,0.0,0.0,1,1,0,0
68684193,38.7255714,-77.5171962,63.473003,0.0,0.0,0.0,0.0,1,1,0,0
68805069,38.7255642,-77.5171909,63.473003,0.0,0.0,0.0,0.0,1,1,0,0
68934069,38.725556999999995,-77.5171855,63.462,0.0,0.0,0.0,0.0,1,1,0,0
69055069,38.7255499,-77.51718009999999,63.456,0.0,0.0,0.0,0.0,1,1,0,0
69176069,38.7255428,-77.5171745,63.449,0.0,0.0,0.0,0.0,1,1,0,0
69187039,38.7255428,-77.5171745,63.449,0.0,0.0,0.0,-0.21003437,1,1,0,0
69319330,38.7255357,-77.517169,63.448,0.0,0.0,0.0,0.0,1,1,0,0
69426139,38.725528499999996,-77.5171635,63.438004,0.0,0.0,0.0,0.0,1,1,0,0
69558069,38.7255214,-77.51715779999999,63.431004,0.0,0.0,0.0,0.0,1,1,0,0
69679071,38.7255143,-77.5171522,63.427002,0.0,0.0,0.0,0.0,1,1,0,0
69811070,38.725507199999996,-77.51714659999999,63.425003,0.0,0.0,0.0,0.0,1,1,0,0
69928069,38.7255,-77.5171411,63.416004,0.0,0.0,0.0,0.0,1,1,0,0
70060068,38.7254927,-77.5171356,63.402004,0.0,0.0,0.0,0.0,1,1,0,0
70181123,38.7254855,-77.5171301,63.4,0.0,0.0,0.0,0.0,1,1,0,0
70313070,38.7254782,-77.51712479999999,63.390003,0.0,0.0,0.0,0.0,1,1,0,0
70324113,38.7254782,-77.51712479999999,63.390003,0.0,0.0,0.0,0.22319269,1,1,0,0
70432434,38.7254709,-77.5171194,63.379,0.0,0.0,0.0,0.0,1,1,0,0
70553069,38.7254635,-77.5171142,63.374004,0.0,0.0,0.0,0.0,1,1,0,0
70674102,38.725456099999995,-77.5171089,63.369003,0.0,0.0,0.0,0.0,1,1,0,0
70817294,38.7254487,-77.5171038,63.366,0.0,0.0,0.0,0.0,1,1,0,0
70936088,38.7254413,-77.51709869999999,63.362003,0.0,0.0,0.0,0.0,1,1,0,0
71057089,38.7254338,-77.5170936,63.364002,0.0,0.0,0.0,0.0,1,1,0,0
71178093,38.725426299999995,-77.5170886,63.362003,0.0,0.0,0.0,0.0,1,1,0,0
71310385,38.7254188,-77.5170835,63.361004,0.0,0.0,0.0,0.0,1,1,0,0
71439071,38.7254113,-77.5170785,63.360004,0.0,0.0,0.0,0.0,1,1,0,0
71560166,38.725403799999995,-77.5170735,63.365,0.0,0.0,0.0,0.0,1,1,0,0
71681367,38.7253963,-77.5170685,63.367004,0.0,0.0,0.0,0.0,1,1,0,0
71802101,38.7253888,-77.5170634,63.372,0.0,0.0,0.0,0.0,1,1,0,0
71931478,38.725381299999995,-77.5170584,63.372,0.0,0.0,0.0,0.0,1,1,0,0
72063069,38.7253738,-77.5170533,63.376003,0.0,0.0,0.0,0.0,1,1,0,0
72184069,38.7253663,-77.5170483,63.377003,0.0,0.0,0.0,0.0,1,1,0,0
72316070,38.725358799999995,-77.5170433,63.376003,0.0,0.0,0.0,0.0,1,1,0,0
72434070,38.7253513,-77.5170383,63.381004,0.0,0.0,0.0,0.0,1,1,0,0
72555733,38.7253438,-77.5170332,63.385002,0.0,0.0,0.0,0.0,1,1,0,0
