timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_sensor_measurement_valid,selected_airspeed_index
90217027,6.980794,6.980794,6.965756,0.10859835,0.110705614,1,1
90417028,6.05865,6.05865,6.0448933,0.11096117,0.11311397,1,1
90617027,6.568774,6.568774,6.5538826,0.12849617,0.13098963,1,1
90817027,5.768167,5.768167,5.7560406,0.15171485,0.15465799,1,1
91017028,6.980794,6.980794,6.9661183,0.16627418,0.16949975,1,1
91217027,7.379519,7.379519,7.362654,0.17967552,0.18315876,1,1
91417026,7.3988914,7.3988914,7.383389,0.19336043,0.19711286,1,1
91617027,6.05865,6.05865,6.0447736,0.19439326,0.19816083,1,1
91817027,7.1829233,7.1829233,7.166543,0.17197302,0.17530778,1,1
92017038,5.768167,5.768167,5.754985,0.13649173,0.13914011,1,1
92217027,7.0724664,7.0724664,7.057648,0.102503896,0.10449488,1,1
92417028,7.379519,7.379519,7.3639116,0.07949486,0.081035964,1,1
92617026,6.3696294,6.3696294,6.3561893,0.10553338,0.10758161,1,1
92817027,6.0586505,6.0586505,6.044774,0.13179484,0.13435143,1,1
93017027,6.939661,6.939661,6.9238353,0.13617866,0.13882166,1,1
93217048,7.379519,7.379519,7.3638387,0.14565897,0.14848377,1,1
93417027,6.730229,6.730229,6.7149143,0.17494853,0.17834488,1,1
93617027,6.0586505,6.0586505,6.044804,0.1810518,0.1845648,1,1
93817027,7.1829233,7.1829233,7.166543,0.15932025,0.16241239,1,1
94017027,6.023106,6.023106,6.009192,0.14674352,0.14958712,1,1
94217027,6.233333,6.233333,6.218995,0.111641034,0.11380554,1,1
94417027,6.514067,6.514067,6.4991474,0.10451762,0.106545076,1,1
94617027,7.5710115,7.5710115,7.553709,0.0922688,0.09405912,1,1
94817027,6.730229,6.730229,6.7147145,0.08962847,0.09136728,1,1
95017027,5.462257,5.462257,5.4495845,0.099783376,0.10171598,1,1
95217027,6.2904816,6.2904816,6.2761364,0.13001463,0.13254021,1,1
95417027,5.842142,5.842142,5.828704,0.1485093,0.15139115,1,1
95617027,6.05865,6.05865,6.0447435,0.17075852,0.17407298,1,1
95817027,6.730229,6.730229,6.7146482,0.2255819,0.22995596,1,1
96017026,5.768167,5.768167,5.754842,0.31330064,0.31937715,1,1
96217027,7.1829233,7.1829233,7.1663656,0.4051847,0.41304535,1,1
96417027,6.4032507,6.4032507,6.388427,0.35465658,0.3615334,1,1
96617028,6.2904816,6.2904816,6.2757635,0.3291878,0.33556247,1,1
96817027,5.7183185,5.7183185,5.705137,0.327798,0.33415735,1,1
97017027,6.0586505,6.0586505,6.0446844,0.29556382,0.3012978,1,1
97217027,6.730229,6.730229,6.714582,0.26467162,0.26980096,1,1
97417027,6.7302294,6.7302294,6.7146153,0.22978777,0.23424613,1,1
97617028,5.462257,5.462257,5.4494767,0.2031641,0.20709834,1,1
97817028,7.6836166,7.6836166,7.665488,0.21321534,0.21734355,1,1
98017028,6.514067,6.514067,6.498826,0.23293777,0.23745255,1,1
98217031,6.514067,6.514067,6.4990187,5.0759325,5.1744676,1,1
98417027,6.5687747,6.5687747,6.553406,5.0771513,5.175556,1,1
98617054,7.0724664,7.0724664,7.0559187,2.1463978,2.1879992,1,1
98817071,6.244804,6.244804,6.230131,0.75947666,0.7741891,1,1
99017075,6.762058,6.762058,6.7462697,0.14246069,0.14522257,1,1
99217088,6.568774,6.568774,6.5534053,0.23566642,0.24023409,1,1
99417033,5.7183185,5.7183185,5.7049394,0.35885638,0.3658117,1,1
99617030,6.05865,6.05865,6.044504,0.32999563,0.33639327,1,1
99817028,6.730229,6.730229,6.7145205,0.28364453,0.28914377,1,1
100017028,6.023106,6.023106,6.008999,0.23994105,0.24459301,1,1
100217027,6.919003,6.919003,6.9027405,0.22781181,0.23222476,1,1
100417038,6.730229,6.730229,6.713694,0.21911374,0.22335985,1,1
100617027,7.1829233,7.1829233,7.166058,0.1879957,0.19164106,1,1
100817027,6.730229,6.730229,6.7143435,0.17486642,0.17825349,1,1
101017027,6.730229,6.730229,6.7144156,0.1701684,0.17346779,1,1
101217027,6.730229,6.730229,6.71436,0.16640165,0.16962661,1,1
101417026,6.568774,6.568774,6.5532155,0.1416527,0.14439645,1,1
101617027,6.2448034,6.2448034,6.2300377,0.11581765,0.11806148,1,1
101817027,6.568774,6.568774,6.5532107,0.06676333,0.06805645,1,1
102017027,5.8052726,5.8052726,5.7915177,0.048561905,0.04950249,1,1
102217027,6.730229,6.730229,6.7143493,0.022338511,0.022771407,1,1
102417027,6.2904816,6.2904816,6.275546,0.029542336,0.030114386,1,1
102617026,5.842142,5.842142,5.8283,0.051365994,0.05236089,1,1
102817027,6.730229,6.730229,6.7142496,0.07024928,0.07161076,1,1
103017027,7.379519,7.379519,7.3621073,0.092142366,0.093929544,1,1
103217027,6.4032507,6.4032507,6.3880157,0.10583007,0.1078788,1,1
103417027,6.0586505,6.0586505,6.0442057,0.082529515,0.08412817,1,1
103617027,6.3696294,6.3696294,6.3543487,0.08063037,0.08219101,1,1
103817027,6.730229,6.730229,6.7141495,0.09839095,0.100296356,1,1
104017027,6.2333317,6.2333317,6.2184086,0.121779494,0.12413722,1,1
104217027,6.171017,6.171017,6.1563654,0.12316735,0.12555443,1,1
104417027,7.1829233,7.1829233,7.1657977,0.11255052,0.1147307,1,1
104617027,6.233333,6.233333,6.2185025,0.10396748,0.105981916,1,1
104817037,7.0724664,7.0724664,7.0554996,0.101078786,0.10303522,1,1
105017028,7.6836166,7.6836166,7.665221,0.11650538,0.118760996,1,1
105217052,7.0724664,7.0724664,7.0553946,0.14815083,0.15101612,1,1
105417027,6.6013813,6.6013813,6.5854793,0.09601508,0.09787418,1,1
105617025,6.730229,6.730229,6.71395,0.084248535,0.08587895,1,1
105817028,6.7726336,6.7726336,6.7552314,0.07435336,0.07579378,1,1
106017027,6.514067,6.514067,6.498376,0.07329288,0.074712016,1,1
106217027,7.6836166,7.6836166,7.665032,0.07199855,0.0733919,1,1
106417026,6.730229,6.730229,6.7139835,0.082028784,0.08361666,1,1
106617027,6.881663,6.881663,6.865018,0.08600187,0.08766622,1,1
106817028,7.1829233,7.1829233,7.165621,0.10425991,0.10627864,1,1
107017027,6.369629,6.369629,6.354254,0.1408148,0.14354062,1,1
107217027,6.730229,6.730229,6.7139835,0.1777622,0.18120323,1,1
107417027,6.7620573,6.7620573,6.7454677,0.21615748,0.2203367,1,1
107617070,6.730229,6.730229,6.713817,0.16688684,0.17011313,1,1
107817027,7.379519,7.379519,7.361634,0.16686219,0.17009053,1,1
108017027,6.2904816,6.2904816,6.275142,0.16705239,0.17028475,1,1
108217027,6.2448034,6.2448034,6.229668,0.17757788,0.18101354,1,1
108417037,6.514067,6.514067,6.498247,0.19483535,0.19860393,1,1
108617026,7.0724664,7.0724664,7.05529,0.19675058,0.2005562,1,1
108817027,6.7302294,6.7302294,6.7127037,0.20508541,0.20905472,1,1
109017027,7.369814,7.369814,7.3515882,0.23316984,0.2376733,1,1
109217027,6.730229,6.730229,6.713784,0.24114458,0.24580936,1,1
109417026,7.3988914,7.3988914,7.380959,0.23180075,0.23628946,1,1
109617055,6.568774,6.568774,6.5526314,0.22727835,0.23167162,1,1
109817027,6.730229,6.730229,6.713708,0.17616364,0.17957066,1,1
110017027,6.4032497,6.4032497,6.3874955,0.12868112,0.13116814,1,1
110217027,6.568774,6.568774,6.552622,0.16269873,0.16584463,1,1
110417027,6.730229,6.730229,6.7136655,0.19812264,0.20195305,1,1
110617036,6.8879004,6.8879004,6.8707643,0.23973323,0.24436392,1,1
110817058,6.730229,6.730229,6.713751,0.18796544,0.19160375,1,1
111017025,6.730229,6.730229,6.7137175,0.18413848,0.18769865,1,1
111217027,6.919003,6.919003,6.9019604,0.1784514,0.18190286,1,1
111417027,7.379519,7.379519,7.3608866,0.17374606,0.17710565,1,1
111617028,5.6172943,5.6172943,5.6032915,0.17331262,0.17665648,1,1
111817028,6.6013813,6.6013813,6.5850563,0.15796317,0.16101676,1,1
112017027,6.4032507,6.4032507,6.38626,0.16840076,0.17165443,1,1
112217027,7.042042,7.042042,7.024661,0.17488901,0.1782707,1,1
112417027,7.6836166,7.6836166,7.664615,0.17774512,0.18118112,1,1
112617039,6.568774,6.568774,6.55253,0.17676736,0.18018447,1,1
112817037,7.2226706,7.2226706,7.2041574,3.056385,3.1154528,1,1
113017027,6.730229,6.730229,6.713419,3.0366318,3.0952566,1,1
113217027,6.2448034,6.2448034,6.229298,1.1318225,1.1536903,1,1
113417027,6.514067,6.514067,6.4969273,0.2524556,0.2573287,1,1
113617028,6.730229,6.730229,6.713069,0.1482914,0.15115757,1,1
113817027,6.2448034,6.2448034,6.229206,0.26860192,0.27379212,1,1
114017028,7.379519,7.379519,7.3607764,0.31780466,0.32395038,1,1
114217027,6.8879004,6.8879004,6.8699393,0.32149115,0.3276952,1,1
114417027,6.730229,6.730229,6.713352,0.30282256,0.30867094,1,1
114617058,7.042042,7.042042,7.0242786,0.26416406,0.2692618,1,1
114817027,6.568774,6.568774,6.5513124,0.23078531,0.23524708,1,1
115017027,6.568774,6.568774,6.5511823,0.2067881,0.21078177,1,1
115217026,7.005357,7.005357,6.9866304,0.19071448,0.19439867,1,1
115417027,7.2226706,7.2226706,7.203292,0.1822249,0.18574326,1,1
115617027,7.379519,7.379519,7.359865,0.17553079,0.17892346,1,1
115817027,6.8879004,6.8879004,6.8695555,0.16805586,0.17130405,1,1
116017027,6.4032507,6.4032507,6.386039,0.15484376,0.15783268,1,1
116217027,6.730229,6.730229,6.712039,0.13702221,0.13966505,1,1
116417064,7.2226706,7.2226706,7.20315,0.120832,0.12316463,1,1
116617028,7.757779,7.757779,7.7367353,0.08404276,0.08566433,1,1
116817029,6.4032497,6.4032497,6.385975,0.086208396,0.08787306,1,1
117017027,6.730229,6.730229,6.712005,0.1452622,0.14806572,1,1
117217055,6.730229,6.730229,6.712005,0.21053971,0.21460308,1,1
117417027,7.0724664,7.0724664,7.053421,0.25671595,0.26167437,1,1
117617031,6.730229,6.730229,6.712072,0.2785254,0.2839037,1,1
117817026,6.514067,6.514067,6.4964614,0.26027608,0.26530063,1,1
118017036,7.1829233,7.1829233,7.163651,0.24947868,0.25430408,1,1
118217027,6.023106,6.023106,6.006916,0.18798935,0.19162448,1,1
118417028,6.2448034,6.2448034,6.2281103,0.13546018,0.13807932,1,1
118617027,6.980794,6.980794,6.961858,0.120809175,0.123142205,1,1
118817027,6.469968,6.469968,6.4524174,0.13239115,0.13494785,1,1
119017026,6.514067,6.514067,6.496429,0.14621183,0.14903617,1,1
119217027,6.244804,6.244804,6.2278643,0.10361381,0.10561477,1,1
119417027,6.143118,6.143118,6.126413,0.09154913,0.09331647,1,1
119617027,7.0724664,7.0724664,7.053252,0.07307912,0.074490085,1,1
119817027,6.730229,6.730229,6.7119055,0.069340356,0.07067873,1,1
120017027,6.7726336,6.7726336,6.754223,0.09953303,0.10145459,1,1
120217026,6.980794,6.980794,6.961777,0.09057347,0.09232152,1,1
120417028,6.568774,6.568774,6.549766,0.092465624,0.094250284,1,1
120617026,6.469968,6.469968,6.452348,0.07994094,0.08148386,1,1
120817027,7.2226706,7.2226706,7.2029834,0.1034128,0.10540848,1,1
121017027,6.3696294,6.3696294,6.3522673,0.08720176,0.0888846,1,1
121217026,5.9633956,5.9633956,5.947101,0.10699318,0.10905724,1,1
121417027,6.514067,6.514067,6.4963,0.14340489,0.1461721,1,1
121617027,6.233333,6.233333,6.2163625,0.22622143,0.23058785,1,1
121817027,5.5789394,5.5789394,5.5635853,0.28293017,0.28838262,1,1
122017039,5.578939,5.578939,5.56375,0.3058833,0.3117873,1,1
122217028,6.05865,6.05865,6.041976,0.29742458,0.30316144,1,1
122417029,6.980794,6.980794,6.961617,0.20708029,0.21107559,1,1
122617027,6.514067,6.514067,6.4962363,0.18182361,0.18533345,1,1
122817027,5.8052726,5.8052726,5.7892957,0.15512143,0.15811348,1,1
123017027,6.2904816,6.2904816,6.2732625,0.16977477,0.17305201,1,1
123217027,5.768167,5.768167,5.752463,0.1870688,0.19068272,1,1
123417027,6.0586505,6.0586505,6.042066,0.21057923,0.21464415,1,1
123617028,6.4032507,6.4032507,6.385786,0.23311852,0.23762088,1,1
123817027,5.9633956,5.9633956,5.947072,0.24420208,0.24891603,1,1
124017028,6.514067,6.514067,6.496204,0.14720781,0.15004872,1,1
124217027,6.514067,6.514067,6.496204,0.10786322,0.10994482,1,1
124417027,5.768167,5.768167,5.751694,0.12277904,0.12515059,1,1
124617070,5.768167,5.768167,5.7522354,0.1460196,0.1488371,1,1
124817027,6.05865,6.05865,6.042335,0.20726517,0.21127908,1,1
125017027,6.3696294,6.3696294,6.3521314,0.13881929,0.14149997,1,1
125217027,7.102762,7.102762,7.0832148,0.16091576,0.16402233,1,1
125417026,4.9681997,4.9681997,4.954453,0.1672657,0.17049232,1,1
125617027,6.6013813,6.6013813,6.5833116,0.110518314,0.1126536,1,1
125817027,5.3830643,5.3830643,5.367385,0.13001467,0.13252598,1,1
126017027,5.768167,5.768167,5.7523494,0.15113647,0.15405576,1,1
126217026,5.768167,5.768167,5.752378,0.1547584,0.15774842,1,1
126417028,5.3830643,5.3830643,5.36809,0.13059136,0.13310854,1,1
126617027,6.1987896,6.1987896,6.1814547,0.14634809,0.14916676,1,1
126817027,5.768167,5.768167,5.75215,0.11193802,0.11409622,1,1
127017073,5.617295,5.617295,5.6018353,0.13325346,0.13582826,1,1
127217027,6.2448034,6.2448034,6.227617,5.992557,6.108247,1,1
127417042,4.9247913,4.9247913,4.9102526,5.978658,6.094001,1,1
127617058,5.7183185,5.7183185,5.7028913,5.981829,6.097745,1,1
127817028,5.1381664,5.1381664,5.123975,5.9812665,6.09678,1,1
128017028,4.220428,4.220428,4.2090216,5.997474,6.1136637,1,1
128217027,4.609503,4.609503,4.596885,6.0209713,6.1374035,1,1
128417027,5.9633956,5.9633956,5.9470134,5.9951453,6.111017,1,1
128617032,4.220428,4.220428,4.2087917,5.9354362,6.050094,1,1
128817027,5.1714892,5.1714892,5.1564493,5.884129,5.997707,1,1
129017027,4.220428,4.220428,4.20884,5.8581014,5.971333,1,1
129217028,5.1381664,5.1381664,5.1240616,5.8044367,5.916706,1,1
129417027,5.9633956,5.9633956,5.947038,5.750676,5.8618484,1,1
129617027,5.5789394,5.5789394,5.5636683,5.6831093,5.793049,1,1
129817028,4.54697,4.54697,4.5345073,5.613561,5.7221355,1,1
130017027,5.1381664,5.1381664,5.1230993,5.5638666,5.671414,1,1
130217028,5.5789394,5.5789394,5.562945,5.5116997,5.6181273,1,1
130417027,4.220428,4.220428,4.2080517,5.419814,5.5245767,1,1
130617026,5.9633956,5.9633956,5.947101,5.352543,5.456167,1,1
130817027,4.851581,4.851581,4.8375454,5.2981415,5.4007654,1,1
131017027,4.747191,4.747191,4.7334576,5.268787,5.3708425,1,1
131217027,6.244804,6.244804,6.226584,5.212927,5.3137693,1,1
131417027,5.3830643,5.3830643,5.367332,5.154185,5.2538652,1,1
131617027,5.1381664,5.1381664,5.1233654,5.0846634,5.182922,1,1
131817027,3.4765203,3.4765203,3.466377,5.026161,5.1233907,1,1
132017026,4.9247913,4.9247913,4.9103985,4.9733434,5.069611,1,1
132217028,5.1381664,5.1381664,5.1232514,4.9111676,5.006247,1,1
132417027,2.4057798,2.4057798,2.3987725,4.8431773,4.936974,1,1
132617027,4.851581,4.851581,4.8374023,4.791185,4.8839264,1,1
132817027,5.179787,5.179787,5.164598,4.7160053,4.8072443,1,1
133017027,5.1381664,5.1381664,5.123124,4.662472,4.7526984,1,1
133217027,4.851581,4.851581,4.8376174,4.607313,4.696705,1,1
133417026,5.7183185,5.7183185,5.7016063,4.563928,4.652271,1,1
133617027,3.9578824,3.9578824,3.9463346,4.4796524,4.566386,1,1
133817085,5.1797867,5.1797867,5.1648016,4.450032,4.536305,1,1
134017027,4.5469685,4.5469685,4.533837,4.4085364,4.4940267,1,1
134217027,5.179787,5.179787,5.164828,4.366618,4.4513702,1,1
134417027,5.462257,5.462257,5.4462934,4.322824,4.4065,1,1
134617026,5.1935863,5.1935863,5.178382,4.266552,4.3491898,1,1
134817049,4.220428,4.220428,4.208114,4.21728,4.2989335,1,1
135017062,5.179787,5.179787,5.1646743,4.177726,4.2586856,1,1
135217028,3.6766355,3.6766355,3.6659083,4.1691813,4.249975,1,1
135417028,4.747191,4.747191,4.733411,4.1117263,4.191469,1,1
135617028,4.220428,4.220428,4.20801,4.0326233,4.110669,1,1
135817027,2.9654408,2.9654408,2.956424,4.0180063,4.095891,1,1
136017040,4.747191,4.747191,4.733247,3.9988227,4.0762343,1,1
136217027,5.179787,5.179787,5.164649,3.9283793,4.004487,1,1
136417027,5.1935863,5.1935863,5.178587,3.8884223,3.9638932,1,1
136617027,5.6172943,5.6172943,5.6009607,3.867321,3.9423041,1,1
136817028,4.6466174,4.6466174,4.6330605,3.8392496,3.91365,1,1
137017027,4.220428,4.220428,4.208239,3.7412193,3.813833,1,1
137217028,3.6766355,3.6766355,3.6659265,3.6774747,3.7487586,1,1
137417026,4.220428,4.220428,4.208177,3.6982503,3.770037,1,1
137617026,4.220429,4.220429,4.208136,3.6754858,3.7467937,1,1
137817027,4.220428,4.220428,4.2083015,3.5919797,3.6617513,1,1
138017027,4.792208,4.792208,4.778203,3.5404432,3.6090953,1,1
138217027,4.011766,4.011766,4.00014,3.53084,3.5993948,1,1
138417029,3.036985,3.036985,3.0281093,3.484504,3.5520713,1,1
138617027,2.4057798,2.4057798,2.3987963,3.423076,3.489521,1,1
138817027,3.036985,3.036985,3.0281665,3.3703022,3.4357204,1,1
139017027,2.4057798,2.4057798,2.3988101,3.319933,3.3843956,1,1
139217026,3.9578817,3.9578817,3.9464219,3.3075924,3.371821,1,1
139417027,3.6766355,3.6766355,3.6659567,3.2518802,3.314997,1,1
139617052,0.9889819,0.9889819,0.9861038,3.1938505,3.2558224,1,1
139817027,2.941206,2.941206,2.93269,3.1285293,3.1892807,1,1
140017026,4.5469685,4.5469685,4.5337434,3.0739238,3.1335735,1,1
140217028,3.036985,3.036985,3.028174,3.026744,3.0855012,1,1
140417027,3.6766355,3.6766355,3.665948,2.975257,3.0329971,1,1
140617028,1.2220523,1.2220523,1.2184868,2.90531,2.9616609,1,1
140817027,3.9578817,3.9578817,3.9463537,2.8656766,2.9212735,1,1
141017027,3.9578817,3.9578817,3.9463732,2.809799,2.864374,1,1
141217027,4.609502,4.609502,4.5961437,2.7833598,2.8374493,1,1
141417027,2.4934344,2.4934344,2.4857712,2.7712708,2.8251114,1,1
141617029,2.0174315,2.0174315,2.0115852,2.7291424,2.7821782,1,1
141817028,-1.0407733,-1.0407733,-1.0377624,2.722055,2.7749667,1,1
142017037,1.3866676,1.3866676,1.3826424,2.7281349,2.7811375,1,1
142217049,-2.6094134,-2.6094134,-2.6018515,2.697484,2.7499046,1,1
142417060,3.6766355,3.6766355,3.6657763,2.6861794,2.7384617,1,1
142617028,4.609502,4.609502,4.5961666,2.6629224,2.7146847,1,1
142817028,2.0174322,2.0174322,2.0116258,2.6414552,2.6928403,1,1
143017028,-1.8367201,-1.8367201,-1.8314338,2.6179934,2.6689222,1,1
143217027,3.036985,3.036985,3.028139,2.5859542,2.6362126,1,1
143417027,2.4057798,2.4057798,2.3988557,2.562779,2.6126773,1,1
143617027,-1.6736066,-1.6736066,-1.668798,2.5604734,2.6103396,1,1
143817028,2.0174322,2.0174322,2.0115561,2.547953,2.5974727,1,1
144017028,1.149624,1.149624,1.1462528,2.513403,2.5622005,1,1
144217027,3.036985,3.036985,3.0281541,2.4944558,2.5429485,1,1
144417027,1.5337162,1.5337162,1.5291617,2.4578078,2.5055757,1,1
144617027,-1.7973307,-1.7973307,-1.7921134,2.4466298,2.4942048,1,1
144817027,1.5337162,1.5337162,1.529302,2.4647286,2.512718,1,1
145017027,-1.0407747,-1.0407747,-1.0377381,2.4308803,2.4781125,1,1
145217027,3.3931708,3.3931708,3.3830023,2.3569326,2.4028113,1,1
145417027,-0.4736405,-0.4736405,-0.47227028,2.3284574,2.373758,1,1
145617027,-2.3189616,-2.3189616,-2.3121958,2.3641524,2.4101284,1,1
145817029,3.307722,3.307722,3.2975075,2.303098,2.3478866,1,1
146017027,1.9080334,1.9080334,1.9025512,2.2540178,2.2979157,1,1
146217027,1.5337162,1.5337162,1.5292716,2.221152,2.2643917,1,1
146417027,3.6766355,3.6766355,3.6659083,2.1736271,2.2158978,1,1
146617027,2.2836802,2.2836802,2.2770848,2.1551135,2.1970894,1,1
146817027,3.307722,3.307722,3.298153,2.1488721,2.1907156,1,1
147017026,2.4057813,2.4057813,2.3987978,2.1193345,2.1605814,1,1
147217026,-1.0407747,-1.0407747,-1.0375863,2.0474215,2.0872893,1,1
147417030,-1.0407747,-1.0407747,-1.0377843,2.0272608,2.0667772,1,1
147617027,3.9578817,3.9578817,3.9464707,2.0309987,2.0705674,1,1
147817027,2.4057798,2.4057798,2.398808,1.9967602,2.0356317,1,1
148017028,1.5337162,1.5337162,1.5292413,1.9478781,1.9857919,1,1
148217027,-2.6094134,-2.6094134,-2.601826,1.912026,1.9492613,1,1
148417026,2.4057798,2.4057798,2.3987947,1.9223211,1.9597324,1,1
148617028,-1.0407733,-1.0407733,-1.0377506,1.8920506,1.9288852,1,1
148817028,-1.9864856,-1.9864856,-1.9807205,1.8353962,1.8711498,1,1
149017027,1.2220523,1.2220523,1.2185075,1.8176537,1.853042,1,1
149217027,-2.7431307,-2.7431307,-2.7351813,1.8114082,1.846689,1,1
149417027,4.011766,4.011766,4.00014,1.785075,1.819856,1,1
149617064,-1.0407733,-1.0407733,-1.0377264,1.7514675,1.7855407,1,1
149817055,2.4934344,2.4934344,2.4861841,1.728591,1.7622539,1,1
150017030,2.8921273,2.8921273,2.8832672,1.7164652,1.7499181,1,1
150217026,2.2836802,2.2836802,2.2770286,1.7018539,1.7349876,1,1
150417027,2.0174315,2.0174315,2.0112114,1.6813904,1.7141258,1,1
150617028,-1.9864856,-1.9864856,-1.9806995,1.6447648,1.676787,1,1
150817067,-2.6094134,-2.6094134,-2.6018388,1.6244322,1.656075,1,1
151017027,3.3931708,3.3931708,3.3833544,1.606593,1.6379045,1,1
151217028,1.2220523,1.2220523,1.2183366,1.5815268,1.6123178,1,1
151417027,3.3931708,3.3931708,3.3833044,1.5585864,1.5889653,1,1
151617027,3.307722,3.307722,3.2981856,1.5572039,1.5875952,1,1
151817027,-3.109976,-3.109976,-3.100887,1.5283788,1.558146,1,1
152017027,2.941206,2.941206,2.9326825,1.5122528,1.5417439,1,1
152217027,2.8921273,2.8921273,2.8836892,1.4978547,1.5270349,1,1
152417027,1.5337162,1.5337162,1.529249,1.4809207,1.5097784,1,1
152617027,-2.6094134,-2.6094134,-2.6018388,1.4677827,1.4963992,1,1
152817038,-1.7973307,-1.7973307,-1.791848,1.4304928,1.4583534,1,1
153017027,2.941206,2.941206,2.9327261,1.4007233,1.4280607,1,1
153217026,-1.5676136,-1.5676136,-1.5630708,1.3933738,1.4205467,1,1
153417027,2.8422015,2.8422015,2.8339791,1.3334601,1.3594711,1,1
153617027,-1.9864856,-1.9864856,-1.9806898,1.2778176,1.3027111,1,1
153817045,-1.0407747,-1.0407747,-1.0377536,1.225733,1.2496303,1,1
154017027,-3.109976,-3.109976,-3.1009023,1.1663442,1.189066,1,1
154217040,3.866407,3.866407,3.8550017,1.1145144,1.1362545,1,1
154417027,3.3931708,3.3931708,3.3833044,1.0694414,1.0903045,1,1
154617027,-1.0407733,-1.0407733,-1.0377624,1.0303267,1.0504422,1,1
154817028,1.222051,1.222051,1.2185278,0.96129996,0.98007756,1,1
155017027,-2.3189616,-2.3189616,-2.312253,0.8966991,0.91420573,1,1
155217027,-2.3189616,-2.3189616,-2.3122416,0.8781047,0.89524394,1,1
155417056,-0.71457994,-0.71457994,-0.7123803,0.83671427,0.85303724,1,1
155617027,-1.0407733,-1.0407733,-1.0377418,0.45714042,0.46605617,1,1
155817027,2.4057798,2.4057798,2.3988438,0.38437837,0.39188665,1,1
156017026,-1.0407747,-1.0407747,-1.0377536,0.43279743,0.44124278,1,1
156217027,-1.0407733,-1.0407733,-1.0377469,0.4210776,0.42929932,1,1
156417027,-3.7371538,-3.7371538,-3.7263422,0.44925618,0.4580349,1,1
156617027,-1.7973299,-1.7973299,-1.7921392,0.4445807,0.45327032,1,1
156817026,-2.3189616,-2.3189616,-2.31223,0.42722678,0.43557072,1,1
157017074,-2.3189616,-2.3189616,-2.3122416,0.42351246,0.431786,1,1
157217035,-1.0407747,-1.0407747,-1.037769,0.4121339,0.42018932,1,1
157417028,1.2220523,1.2220523,1.218523,0.4178714,0.42603895,1,1
157617027,-1.0407733,-1.0407733,-1.0377624,0.42901856,0.43740183,1,1
157817028,1.9080334,1.9080334,1.9024664,0.42579946,0.43410912,1,1
158017027,1.9080341,1.9080341,1.9024954,0.41097903,0.41900563,1,1
158217027,2.2836802,2.2836802,2.2770753,0.41811967,0.42629033,1,1
158417027,-1.8367201,-1.8367201,-1.8314006,0.40931317,0.41731,1,1
158617027,1.5337162,1.5337162,1.5292754,0.41704836,0.4251967,1,1
158817027,-2.7431312,-2.7431312,-2.7347162,0.42429695,0.43258616,1,1
159017027,2.9412072,2.9412072,2.932667,0.40137786,0.40921664,1,1
159217059,-1.9864856,-1.9864856,-1.9807323,0.40374082,0.4116288,1,1
159417027,-1.0407747,-1.0407747,-1.0377561,0.41269594,0.42076418,1,1
159617027,-0.8085627,-0.8085627,-0.8062189,0.42050084,0.42871523,1,1
159817027,-3.109976,-3.109976,-3.100979,0.42084587,0.42906943,1,1
160017027,-2.4972892,-2.4972892,-2.4900503,0.42959055,0.43798617,1,1
160217027,-1.6736066,-1.6736066,-1.6687815,0.4390674,0.44765148,1,1
160417027,-1.9864856,-1.9864856,-1.9807584,0.44018695,0.4488004,1,1
160617027,2.5445778,2.5445778,2.5371914,0.42841744,0.43679196,1,1
160817027,-1.0407733,-1.0407733,-1.0377675,0.41915786,0.4273577,1,1
161017028,-1.0407733,-1.0407733,-1.0377675,0.4141759,0.42227829,1,1
161217027,-3.109976,-3.109976,-3.100933,0.40768468,0.4156519,1,1
161417027,-1.9864856,-1.9864856,-1.9807388,0.40396774,0.4118684,1,1
161617028,-1.7973307,-1.7973307,-1.7921311,0.41451526,0.4226222,1,1
161817027,-1.0407747,-1.0407747,-1.0377483,0.40872726,0.41671482,1,1
162017027,-3.7371538,-3.7371538,-3.7263422,0.4034102,0.41129994,1,1
162217029,2.2836802,2.2836802,2.2770061,0.40846038,0.41644353,1,1
162417027,-2.7431307,-2.7431307,-2.735168,0.40844208,0.41642612,1,1
162617055,1.9080349,1.9080349,1.9024962,0.4023878,0.41026035,1,1
162817027,2.4934344,2.4934344,2.4857712,0.39923143,0.40704224,1,1
163017028,-2.3189616,-2.3189616,-2.3122072,0.40269408,0.41056857,1,1
163217026,-1.0407733,-1.0407733,-1.0377572,0.40374434,0.41164547,1,1
163417027,1.5337142,1.5337142,1.5292621,0.39868113,0.40648118,1,1
163617027,-1.0407733,-1.0407733,-1.0378318,0.4080158,0.41600668,1,1
163817027,2.4934344,2.4934344,2.4861717,0.405795,0.4137301,1,1
164017027,-1.836721,-1.836721,-1.8314435,0.396075,0.40383607,1,1
164217027,1.6418982,1.6418982,1.6371481,0.40115735,0.40900987,1,1
164417027,-3.3748627,-3.3748627,-3.3651993,0.40077457,0.40863174,1,1
164617028,-1.9864856,-1.9864856,-1.981048,0.39306313,0.4007513,1,1
164817069,-1.6736076,-1.6736076,-1.6687825,0.39645985,0.40422443,1,1
165017027,-1.9864856,-1.9864856,-1.9810578,0.4049394,0.41286188,1,1
