timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
40402114,40402114,255,0,0,0,1495,1494,1494,1536,2006,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
40898223,40898223,255,0,0,0,1495,1494,1496,1494,1978,1978,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
41402113,41402113,255,0,0,0,1480,1478,1510,1497,1857,1857,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
41902166,41902166,255,0,0,0,1465,1464,1536,1505,1674,1674,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
42406113,42406113,255,0,0,0,1405,1405,1392,1571,1549,1549,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
42902412,42902412,255,0,0,0,1456,1456,1377,1482,1470,1470,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
43402116,43402116,255,0,0,0,1477,1476,1440,1522,1447,1447,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
43898113,43898113,255,0,0,0,1494,1492,1494,1570,1462,1462,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
44406114,44406114,255,0,0,0,1489,1488,1462,1566,1468,1468,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
44902112,44902112,255,0,0,0,1493,1492,1458,1579,1448,1448,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
45406113,45406113,255,0,0,0,1492,1492,1491,1541,1486,1486,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
45906113,45906113,255,0,0,0,1495,1494,1494,1494,1485,1485,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
46402400,46402400,255,0,0,0,1512,1512,1494,1493,1470,1470,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
46902113,46902113,255,0,0,0,1593,1592,1494,1494,1446,1446,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
47398114,47398114,255,0,0,0,1531,1530,1490,1448,1590,1590,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
47902395,47902395,255,0,0,0,1598,1598,1494,1345,1507,1507,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
48402136,48402136,255,0,0,0,1529,1528,1468,1461,1588,1588,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
48906113,48906113,255,0,0,0,1535,1535,1494,1450,1552,1552,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
49406114,49406114,255,0,0,0,1519,1519,1491,1396,1430,1430,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
49902127,49902127,255,0,0,0,1495,1494,1494,1505,1494,1494,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
50398113,50398113,255,0,0,0,1540,1540,1465,1385,1370,1370,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
50898114,50898114,255,0,0,0,1587,1587,1494,1327,1473,1473,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
51402328,51402328,255,0,0,0,1654,1654,1494,1216,1448,1448,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
51906113,51906113,255,0,0,0,1402,1401,1495,1500,1460,1460,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
52406113,52406113,255,0,0,0,1399,1398,1494,1542,1442,1442,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
52902112,52902112,255,0,0,0,1392,1392,1494,1512,1431,1431,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
53402113,53402113,255,0,0,0,1639,1638,1494,1492,1398,1398,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
53898112,53898112,255,0,0,0,1612,1612,1494,1478,1398,1398,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
54402113,54402113,255,0,0,0,1752,1750,1495,1405,1398,1398,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
54902113,54902113,255,0,0,0,1636,1635,1494,1397,1427,1427,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
55406554,55406554,255,0,0,0,1571,1571,1530,1405,1461,1461,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
55902113,55902113,255,0,0,0,1495,1495,1494,1486,1420,1420,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
56402112,56402112,255,0,0,0,1197,1196,1495,1594,1448,1448,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
56898114,56898114,255,0,0,0,1493,1493,1494,1494,1427,1427,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
57398113,57398113,255,0,0,0,1489,1488,1488,1586,1434,1434,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
57902113,57902113,255,0,0,0,1505,1505,1495,1494,1468,1468,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
58406113,58406113,255,0,0,0,1495,1494,1495,1505,1456,1456,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
58906113,58906113,255,0,0,0,1494,1494,1494,1505,1405,1405,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
59402292,59402292,255,0,0,0,1495,1495,1494,1492,1408,1408,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
59906112,59906112,255,0,0,0,1578,1577,1494,1397,1408,1408,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
60398112,60398112,255,0,0,0,1504,1504,1502,1483,1468,1468,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
60902112,60902112,255,0,0,0,1426,1425,1494,1617,1503,1503,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
61402262,61402262,255,0,0,0,1415,1415,1494,1630,1456,1456,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
61906113,61906113,255,0,0,0,1492,1492,1504,1527,1436,1436,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
62402113,62402113,255,0,0,0,1496,1496,1494,1498,1429,1429,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
62902113,62902113,255,0,0,0,1495,1494,1494,1515,1455,1455,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
63406113,63406113,255,0,0,0,1495,1494,1494,1488,1420,1420,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
63902112,63902112,255,0,0,0,1494,1492,1494,1522,1424,1424,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
64402113,64402113,255,0,0,0,1494,1494,1494,1557,1438,1438,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
64898113,64898113,255,0,0,0,1494,1494,1494,1545,1402,1402,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
65398114,65398114,255,0,0,0,1494,1494,1494,1565,1403,1403,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
65902114,65902114,255,0,0,0,1495,1494,1494,1548,1415,1415,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
66406113,66406113,255,0,0,0,1522,1522,1507,1459,1431,1431,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
66906113,66906113,255,0,0,0,1554,1552,1492,1446,1437,1437,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
67402159,67402159,255,0,0,0,1722,1722,1494,1494,1458,1458,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
67902112,67902112,255,0,0,0,1495,1495,1494,1494,1458,1458,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
68398115,68398115,255,0,0,0,1495,1494,1494,1592,1458,1458,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
68902142,68902142,255,0,0,0,1495,1495,1494,1582,1457,1457,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
69402502,69402502,255,0,0,0,1494,1494,1494,1510,1457,1457,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
69906588,69906588,255,0,0,0,1495,1494,1494,1396,1453,1453,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
70402254,70402254,255,0,0,0,1495,1494,1494,1481,1432,1432,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
70902113,70902113,255,0,0,0,1495,1494,1494,1492,1434,1434,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
71398114,71398114,255,0,0,0,1495,1494,1494,1494,1447,1447,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
71898113,71898113,255,0,0,0,1495,1494,1494,1487,1430,1430,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
72402113,72402113,255,0,0,0,1495,1494,1494,1493,1453,1453,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
72906114,72906114,255,0,0,0,1496,1495,1494,1462,1395,1395,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
73406113,73406113,255,0,0,0,1495,1494,1494,1494,1427,1427,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
73902113,73902113,255,0,0,0,1495,1494,1494,1467,1412,1412,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
74402114,74402114,255,0,0,0,1480,1478,1494,1606,1450,1450,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
74898114,74898114,255,0,0,0,1494,1494,1494,1521,1401,1401,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
75402113,75402113,255,0,0,0,1523,1522,1494,1435,1416,1416,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
75906114,75906114,255,0,0,0,1495,1495,1494,1465,1380,1380,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
76406113,76406113,255,0,0,0,1495,1494,1494,1483,1395,1395,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
76902113,76902113,255,0,0,0,1495,1494,1494,1453,1390,1390,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
77406622,77406622,255,0,0,0,1494,1494,1494,1494,1408,1408,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
77898308,77898308,255,0,0,0,1495,1495,1494,1492,1356,1356,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
78402118,78402118,255,0,0,0,1495,1494,1494,1454,1408,1408,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
78902133,78902133,255,0,0,0,1495,1494,1536,1493,1479,1479,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
79406114,79406114,255,0,0,0,1560,1559,1508,1410,1444,1444,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
79906113,79906113,255,0,0,0,1549,1548,1498,1400,1481,1481,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
80402113,80402113,255,0,0,0,1507,1506,1494,1438,1474,1474,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
80906265,80906265,255,0,0,0,1495,1494,1494,1492,1508,1508,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
81398113,81398113,255,0,0,0,1436,1435,1493,1528,1498,1498,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
81902294,81902294,255,0,0,0,1488,1487,1502,1513,1514,1514,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
82402114,82402114,255,0,0,0,1536,1536,1494,1420,1447,1447,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
82898114,82898114,255,0,0,0,1563,1562,1494,1450,1557,1557,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
83402113,83402113,255,0,0,0,1536,1535,1472,1470,1498,1498,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
83906113,83906113,255,0,0,0,1495,1494,1493,1532,1483,1483,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
84406112,84406112,255,0,0,0,1453,1453,1492,1509,1432,1432,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
84902114,84902114,255,0,0,0,1467,1466,1490,1554,1454,1454,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
85402113,85402113,255,0,0,0,1494,1493,1480,1527,1420,1420,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
85898113,85898113,255,0,0,0,1494,1494,1492,1577,1450,1450,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
86406112,86406112,255,0,0,0,1495,1494,1494,1548,1405,1405,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
86902544,86902544,255,0,0,0,1495,1494,1489,1569,1405,1405,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
87406113,87406113,255,0,0,0,1487,1487,1494,1617,1416,1416,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
87906113,87906113,255,0,0,0,1498,1497,1488,1500,1347,1347,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
88402113,88402113,255,0,0,0,1495,1495,1494,1532,1438,1438,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
88902113,88902113,255,0,0,0,1494,1494,1494,1596,1438,1438,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
89398215,89398215,255,0,0,0,1504,1502,1499,1488,1447,1447,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
89902112,89902112,255,0,0,0,1497,1496,1495,1494,1461,1461,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
90406114,90406114,255,0,0,0,1494,1494,1494,1515,1450,1450,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
90906113,90906113,255,0,0,0,1495,1494,1494,1547,1429,1429,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
91402114,91402114,255,0,0,0,1492,1490,1494,1574,1407,1407,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
91902114,91902114,255,0,0,0,1495,1495,1494,1487,1388,1388,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
92398113,92398113,255,0,0,0,1495,1494,1466,1570,1362,1362,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
92902112,92902112,255,0,0,0,1494,1494,1494,1530,1352,1352,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
93402373,93402373,255,0,0,0,1495,1495,1494,1494,1408,1408,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
93906113,93906113,255,0,0,0,1552,1551,1494,1436,1350,1350,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
94406134,94406134,255,0,0,0,1578,1578,1494,1365,1342,1342,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
94902189,94902189,255,0,0,0,1538,1538,1494,1405,1347,1347,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
95398114,95398114,255,0,0,0,1527,1526,1494,1402,1356,1356,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
95898113,95898113,255,0,0,0,1496,1496,1530,1496,1431,1431,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
96402113,96402113,255,0,0,0,1409,1409,1487,1578,1397,1397,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
96906113,96906113,255,0,0,0,1508,1508,1494,1525,1432,1432,2006,1494,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
