timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
15920193,15819770,3932210,0.00504511,-0.0041816244,-0.00081349176,0.34906584,4.0204014e-07,3.8281945e-07,4.4177355e-05,3932210,0.002632021,0.003268967,0.009770459,0.4,0.01417577,0.014180669,0.0005009231,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
16929457,16828852,3932210,0.0050518396,-0.004179411,-0.00078625634,0.34906584,3.545283e-07,3.3954333e-07,3.470872e-05,3932210,0.0026715333,0.0032093625,0.009624283,0.4,0.0141699165,0.014174785,0.0005009116,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
17259102,17158552,3932210,0.005051752,-0.0041689062,-0.00077616854,0.34906584,3.3935046e-07,3.2520072e-07,3.2519172e-05,3932210,0.002772756,0.0032502615,0.010992901,0.4,0.014168568,0.01417342,0.00050091045,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
17888495,17787981,3932210,0.005057958,-0.0041648666,-0.0007771372,0.34906584,3.1954286e-07,3.0730791e-07,2.822741e-05,3932210,0.002821176,0.003194593,0.0122313695,0.4,0.014166359,0.014171207,0.00050090865,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
18897493,18797066,3932210,0.005041328,-0.0041507944,-0.0007651056,0.34906584,2.9897942e-07,2.888581e-07,2.2958677e-05,3932210,0.0029505093,0.0034048092,0.0130272955,0.4,0.014163481,0.014168219,0.00050091353,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
19906573,19806153,3932210,0.0050521977,-0.0041460614,-0.0007389702,0.34906584,2.77009e-07,2.6871905e-07,1.8919658e-05,3932210,0.003033027,0.003337737,0.013952876,0.4,0.014160592,0.014165303,0.0005009155,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
20915810,20815365,3932210,0.0050576464,-0.0041413335,-0.00074206904,0.34906584,2.594438e-07,2.525506e-07,1.5785225e-05,3932210,0.0030824463,0.0032867708,0.014438266,0.4,0.0141559895,0.014160626,0.00050084083,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
21924875,21824453,3932210,0.005059206,-0.004153272,-0.0007341297,0.34906584,2.4530001e-07,2.395059e-07,1.34760185e-05,3932210,0.002974405,0.0032581782,0.0147502,0.4,0.014155353,0.014160054,0.00050088204,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
22935242,22833543,3932210,0.0050556557,-0.0041498267,-0.00070568075,0.34906584,2.3364967e-07,2.2869911e-07,1.1458864e-05,3932210,0.0030039798,0.0032972654,0.014765778,0.4,0.0141541585,0.014158809,0.0005008917,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
23943179,23842757,3932210,0.0050448016,-0.0041416525,-0.0011453978,0.34906584,2.2760867e-07,2.233372e-07,9.930385e-06,3932210,0.003014412,0.0032936276,0.015211439,0.4,0.014151547,0.01415619,0.00050083385,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
24183193,24082541,3932210,0.0050434596,-0.004147434,-0.0014004337,0.34906584,2.2251491e-07,2.1848997e-07,9.515946e-06,3932210,0.0030011954,0.0031532866,0.01406396,0.4,0.014150609,0.014155235,0.0005008475,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
25192057,25091633,3932210,0.005038341,-0.0041501345,-0.0020323556,0.34906584,2.1800462e-07,2.1460451e-07,8.241168e-06,3932210,0.0031732342,0.0028200299,0.014955315,0.4,0.014146844,0.014151544,0.0005008803,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
25441909,25341408,3932210,0.005017527,-0.004259735,-0.0021137595,0.34906584,2.1332094e-07,2.1042236e-07,7.984629e-06,3932210,0.0019060778,0.00037438344,0.015542654,0.4,0.0141391875,0.0141477175,0.0005008841,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
25651750,25551219,3932210,0.0050158706,-0.004221892,-0.0021553638,0.34906584,2.1222577e-07,2.0923115e-07,7.749632e-06,3932210,0.002170774,0.0013491695,0.014468621,0.4,0.014135666,0.014145216,0.00050088717,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
25861539,25761030,3932210,0.005020648,-0.004103338,-0.0021511249,0.34906584,2.1150068e-07,2.081014e-07,7.4965556e-06,3932210,0.0031271495,0.004430204,0.014303647,0.4,0.0141220465,0.014142777,0.0005008894,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
26071340,25970843,3932210,0.0050373725,-0.004101826,-0.0021855664,0.34906584,2.1031647e-07,2.0706624e-07,7.285349e-06,3932210,0.003745379,0.0042673447,0.01610815,0.4,0.014119759,0.014140355,0.00050088944,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
26281228,26180654,3932210,0.0050310474,-0.004052878,-0.0022131267,0.34906584,2.0935556e-07,2.0598628e-07,7.0777096e-06,3932210,0.003975755,0.005468489,0.016233424,0.4,0.014115105,0.014138481,0.00050089136,458770,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
