timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
20910142,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
20994233,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
21090166,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
21198141,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
21302140,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
21394142,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
21506142,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
21594143,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
21702268,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
21798143,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
21906176,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
21974143,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
22094142,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
22170143,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
22310144,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
22390163,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
22478144,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
22598145,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
22674793,0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
22810141,0,-0.0,-0.0,0.0,0.015779093,0.0,1.0,0.0,0.0
22894768,0,-0.0,-0.0,0.0,0.044378698,0.0,1.0,0.0,0.0
22998536,0,-0.0,-0.0,0.0,0.08086785,0.0,1.0,0.0,0.0
23102234,0,-0.0,-0.0,0.0,0.102564104,0.0,1.0,0.0,0.0
23194229,0,-0.0,-0.0,0.0,0.10453649,0.0,1.0,0.0,0.0
23306143,0,-0.0,-0.0,0.0,0.11637081,0.0,1.0,0.0,0.0
23398143,0,-0.0,-0.0,0.0,0.13806707,0.0,1.0,0.0,0.0
23510155,0,-0.0,-0.0,0.0,0.14990138,0.0,1.0,0.0,0.0
23594143,0,-0.0,-0.0,0.0,0.15088758,0.0,1.0,0.0,0.0
23706143,0,-0.0,-0.0,0.0,0.15680474,0.0,1.0,0.0,0.0
23806142,0,-0.0,-0.0,0.0,0.16765286,0.0,1.0,0.0,0.0
23910170,0,-0.0,-0.0,0.0,0.18047337,0.0,1.0,0.0,0.0
24002144,0,-0.0,-0.0,0.0,0.19526628,0.0,1.0,0.0,0.0
24106165,0,-0.0,-0.0,0.0,0.20019723,0.0,1.0,0.0,0.0
24182554,0,-0.0,-0.0,0.0,0.21005917,0.0,1.0,0.0,0.0
24282142,0,-0.0,-0.0,0.0,0.2495069,0.0,1.0,0.0,0.0
24406144,0,-0.0,-0.0,0.0,0.2514793,0.0,1.0,0.0,0.0
24486141,0,-0.0,-0.0,0.0,0.2495069,0.0,1.0,0.0,0.0
24602143,0,-0.0,-0.0,0.0,0.2514793,0.0,1.0,0.0,0.0
24618142,0,-0.0,-0.0,0.0,0.2495069,0.0,1.0,0.0,0.0
24806617,0,-0.0,-0.0,0.0,0.2495069,0.0,1.0,0.0,0.0
24890143,0,-0.0,-0.0,0.0,0.2514793,0.0,1.0,0.0,0.0
24998335,0,-0.0,-0.0,0.0,0.2514793,0.0,1.0,0.0,0.0
25110141,0,-0.0,-0.0,0.0,0.2514793,0.0,1.0,0.0,0.0
25186142,0,-0.0,-0.0,0.0,0.2495069,0.0,1.0,0.0,0.0
25286278,0,-0.0,-0.0,0.0,0.2495069,0.0,1.0,0.0,0.0
25374143,0,-0.0,-0.0,0.0,0.2495069,0.0,1.0,0.0,0.0
25494162,0,-0.0,-0.0,0.0,0.22781065,0.0,1.0,0.0,0.0
25598144,0,-0.0,-0.0,0.0,0.22781065,0.0,1.0,0.0,0.0
25682152,0,-0.0,-0.0,0.0,0.22781065,0.0,1.0,0.0,0.0
25790143,0,-0.0,-0.0,0.0,0.22781065,0.0,1.0,0.0,0.0
25906393,0,-0.0,-0.0,0.0,0.22781065,0.0,1.0,0.0,0.0
26007030,0,-0.0,-0.0,0.0,0.22781065,0.0,1.0,0.0,0.0
26098142,0,-0.0,-0.0,0.0,0.22682446,0.0,1.0,0.0,0.0
26202144,0,-0.0,-0.0,0.0,0.22287968,0.0,1.0,0.0,0.0
26306143,0,-0.0,-0.0,0.0,0.22189349,0.0,1.0,0.0,0.0
26406253,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
26490144,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
26594142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
26702141,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
26770256,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
26834141,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
27002141,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
27066142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
27270496,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
27298144,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
27382142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
27470290,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
27598142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
27710143,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
27782160,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
27894164,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
27934186,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
28102141,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
28206290,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
28306321,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
28382141,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
28474602,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
28606255,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
28706169,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
28802480,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
28846160,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
28994254,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
29090526,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
29202142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
29294177,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
29406165,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
29506141,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
29602144,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
29702145,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
29758142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
29898407,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
29974144,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
30050283,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
30170143,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
30290493,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
30390158,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
30502765,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
30598370,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
30710143,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
30802143,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
30894141,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
31006141,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
31090143,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
31194153,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
31306142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
31406142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
31482141,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
31602432,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
31734142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
31782320,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
31902355,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
31994141,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
32070144,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
32190317,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
32290165,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
32394488,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
32498142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
32582143,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
32674142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
32750227,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
32906145,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
33010143,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
33110142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
33202141,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
33258249,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
33398142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
33486143,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
33606143,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
33706142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
33802142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
33902327,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
33994444,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
34070142,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
34210154,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
34274173,0,-0.0,-0.0,0.0,0.2199211,0.0,1.0,0.0,0.0
34398143,0,-0.0,-0.0,0.0,0.2495069,0.0,1.0,0.0,0.0
34506141,0,-0.0,-0.0,0.0,0.27317554,0.0,1.0,0.0,0.0
34594144,0,-0.0,-0.0,0.0,0.2919132,0.0,1.0,0.0,0.0
34706145,0,-0.0,-0.0,0.0,0.31163707,0.0,1.0,0.0,0.0
34798164,0,-0.0,-0.0,0.0,0.31360948,0.0,1.0,0.0,0.0
34910699,0,-0.0,-0.0,0.0,0.33431953,0.0,1.0,0.0,0.0
34966142,0,-0.0,-0.0,0.0,0.3372781,0.0,1.0,0.0,0.0
35102305,0,-0.0,-0.0,0.0,0.35207102,0.0,1.0,0.0,0.0
35206141,0,-0.0,-0.0,0.0,0.35502958,0.0,1.0,0.0,0.0
35290143,0,-0.0,-0.0,0.0,0.35700196,0.0,1.0,0.0,0.0
35410368,0,-0.0,-0.0,0.0,0.3816568,0.0,1.0,0.0,0.0
35502140,0,-0.0,-0.0,0.0,0.40433925,0.0,1.0,0.0,0.0
35606141,0,-0.0,-0.0,0.0,0.42307693,0.0,1.0,0.0,0.0
35702166,0,-0.0,-0.0,0.0,0.42702168,0.0,1.0,0.0,0.0
35802174,0,-0.0,-0.0,0.0,0.4398422,0.0,1.0,0.0,0.0
35906145,0,-0.0,-0.0,0.0,0.4684418,0.0,1.0,0.0,0.0
35998143,0,-0.0,-0.0,0.0,0.51775146,0.0,1.0,0.0,0.0
36110439,0,-0.0,-0.0,0.0,0.59270215,0.0,1.0,0.0,0.0
36202473,0,-0.0,-0.0,0.0,0.62426037,0.0,1.0,0.0,0.0
36306142,0,-0.0,-0.0,0.0,0.64595664,0.0,1.0,0.0,0.0
36390144,0,-0.0,-0.0,0.0,0.66863906,0.0,1.0,0.0,0.0
36502143,0,-0.0,-0.0,0.0,0.6804734,0.0,1.0,0.0,0.0
36602142,0,-0.0,-0.0,0.0,0.71597636,0.0,1.0,0.0,0.0
36690144,0,-0.0,-0.0,0.0,0.7495069,0.0,1.0,0.0,0.0
36790144,0,-0.0,-0.0,0.0,0.75936884,0.0,1.0,0.0,0.0
36902143,0,-0.0,-0.0,0.0,0.77120316,0.0,1.0,0.0,0.0
37002142,0,-0.0,-0.0,0.0,0.7928994,0.0,1.0,0.0,0.0
37090388,0,-0.0,-0.0,0.0,0.83136094,0.0,1.0,0.0,0.0
37210142,0,-0.0,-0.0,0.0,0.88757396,0.0,1.0,0.0,0.0
37294145,0,-0.0,-0.0,0.0,0.9161736,0.0,1.0,0.0,0.0
37406152,0,-0.0,-0.0,-0.03187251,0.9664694,0.0,1.0,0.0,0.0
37490143,0,-0.0,-0.0,-0.043824703,0.9861933,0.0,1.0,0.0,0.0
37590239,0,-0.0,-0.0,-0.017928287,1.0,0.0,1.0,0.0,0.0
37702163,0,-0.0,-0.0,-0.007968128,1.0,0.0,1.0,0.0,0.0
37798413,0,-0.0,-0.0,-0.0996016,1.0,0.0,1.0,0.0,0.0
37910142,0,-0.0,-0.0,-0.0996016,1.0,0.0,1.0,0.0,0.0
37998254,0,-0.0,-0.0,-0.097609565,1.0,0.0,1.0,0.0,0.0
38094142,0,-0.0,-0.0,-0.1494024,1.0,0.0,1.0,0.0,0.0
38194142,0,-0.0,-0.0,-0.21513945,1.0,0.0,1.0,0.0,0.0
38306141,0,-0.0,-0.0,-0.16733068,1.0,0.0,1.0,0.0,0.0
38410466,0,-0.0,-0.0,-0.109561756,1.0,0.0,1.0,0.0,0.0
38502220,0,-0.0,-0.0,-0.1374502,1.0,0.0,1.0,0.0,0.0
38606150,0,-0.0,-0.0,-0.07968128,1.0,0.0,1.0,0.0,0.0
38710270,0,-0.0,-0.0,-0.035856575,1.0,0.0,1.0,0.0,0.0
38790453,0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0
38906280,0,-0.0,-0.0,-0.01992032,1.0,0.0,1.0,0.0,0.0
38998143,0,-0.0,-0.0,-0.01992032,1.0,0.0,1.0,0.0,0.0
39090144,0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0
39190143,0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0
39294164,0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0
39406142,0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0
39498143,0,-0.0,-0.0,0.001992032,1.0,0.0,1.0,0.0,0.0
39594142,0,-0.0,-0.0,0.007968128,1.0,0.0,1.0,0.0,0.0
39686143,0,-0.0,-0.0,0.003984064,1.0,0.0,1.0,0.0,0.0
39806141,0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0
39898143,0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0
40002141,0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0
40098157,0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0
40198166,0,-0.0,-0.0,0.017928287,1.0,0.0,1.0,0.0,0.0
40282141,0,-0.0,-0.0,0.06374502,1.0,0.0,1.0,0.0,0.0
40386143,0,-0.0,-0.0,0.06374502,1.0,0.0,1.0,0.0,0.0
40506497,0,-0.0,-0.003984064,0.0,1.0,0.0,1.0,0.0,0.0
40606941,0,0.045725647,-0.14143427,0.0,0.9980276,0.0,1.0,0.0,0.0
40710142,0,-0.0,-0.065737054,0.0,0.995069,0.0,1.0,0.0,0.0
40806460,0,-0.0,-0.023904383,0.0,0.995069,0.0,1.0,0.0,0.0
40890185,0,-0.0,-0.0,0.0,0.9723866,0.0,1.0,0.0,0.0
41006142,0,-0.0,-0.0,0.0,0.9122288,0.0,1.0,0.0,0.0
41102143,0,0.015904572,-0.0,0.0,0.89053255,0.0,1.0,0.0,0.0
41202633,0,0.085487075,-0.0,0.0,0.89053255,0.0,1.0,0.0,0.0
41306181,0,0.04771372,-0.0,0.0,0.8747535,0.0,1.0,0.0,0.0
41410143,0,0.013916501,-0.0139442235,0.0,0.8530572,0.0,1.0,0.0,0.0
41510177,0,-0.0,-0.055776894,0.0,0.8165681,0.0,1.0,0.0,0.0
41606157,0,-0.0,-0.0498008,0.0,0.74556214,0.0,1.0,0.0,0.0
41698143,0,-0.0,-0.0,0.0,0.7051282,0.0,1.0,0.0,0.0
41782141,0,-0.0,-0.0,0.0,0.6725838,0.0,1.0,0.0,0.0
41910141,0,0.041749503,-0.06374502,0.011952192,0.6725838,0.0,1.0,0.0,0.0
42006143,0,0.07355865,-0.117529884,0.07171315,0.71203154,0.0,1.0,0.0,0.0
42106142,0,0.05367793,-0.12151395,0.067729086,0.71301776,0.0,1.0,0.0,0.0
42210303,0,-0.0,-0.0,0.0,0.71597636,0.0,1.0,0.0,0.0
42302143,0,-0.0,0.047808766,0.0,0.64299804,0.0,1.0,0.0,0.0
42406143,0,0.15904573,0.18326694,0.13346614,0.5493097,0.0,1.0,0.0,0.0
42506141,0,0.07554672,0.067729086,0.109561756,0.5473373,0.0,1.0,0.0,0.0
42602143,0,0.06560636,0.047808766,0.047808766,0.50788957,0.0,1.0,0.0,0.0
42706145,0,0.11332008,0.06972112,0.07171315,0.50788957,0.0,1.0,0.0,0.0
42806892,0,0.077534795,0.10159363,0.08167331,0.50788957,0.0,1.0,0.0,0.0
42910283,0,0.055666003,0.21314742,-0.003984064,0.47140038,0.0,1.0,0.0,0.0
43002142,0,-0.0,0.09163347,0.0,0.4733728,0.0,1.0,0.0,0.0
43106430,0,0.041749503,0.087649405,0.09561753,0.5167653,0.0,1.0,0.0,0.0
43206256,0,0.03777336,0.12350598,0.08167331,0.5187377,0.0,1.0,0.0,0.0
43310144,0,0.019880716,0.1374502,0.015936255,0.4566075,0.0,1.0,0.0,0.0
43402146,0,0.017892644,0.087649405,0.035856575,0.44871795,0.0,1.0,0.0,0.0
43478144,0,-0.0,0.035856575,0.07569721,0.44871795,0.0,1.0,0.0,0.0
43598152,0,-0.0,0.0936255,0.027888447,0.44773176,0.0,1.0,0.0,0.0
43702144,0,0.005964215,0.035856575,0.0,0.44773176,0.0,1.0,0.0,0.0
43810141,0,-0.0,-0.0,0.03984064,0.44773176,0.0,1.0,0.0,0.0
43898142,0,-0.0,-0.0,0.13147411,0.46351084,0.0,1.0,0.0,0.0
44006142,0,0.013916501,0.033864543,0.119521916,0.46646944,0.0,1.0,0.0,0.0
44098140,0,0.033797216,0.06374502,0.119521916,0.46745563,0.0,1.0,0.0,0.0
44202143,0,0.029821074,0.0936255,0.13147411,0.469428,0.0,1.0,0.0,0.0
44306142,0,0.077534795,0.107569724,0.13545817,0.469428,0.0,1.0,0.0,0.0
44398189,0,-0.0,0.043824703,0.12350598,0.469428,0.0,1.0,0.0,0.0
44494142,0,0.013916501,-0.0,0.10159363,0.469428,0.0,1.0,0.0,0.0
44602310,0,-0.0,-0.0,0.15936255,0.469428,0.0,1.0,0.0,0.0
44706143,0,-0.0,-0.0,0.16334662,0.4733728,0.0,1.0,0.0,0.0
44806142,0,-0.0,0.04183267,0.11155379,0.438856,0.0,1.0,0.0,0.0
44894142,0,-0.0,0.05179283,0.1494024,0.44970414,0.0,1.0,0.0,0.0
45006142,0,0.005964215,0.05179283,0.15139443,0.44970414,0.0,1.0,0.0,0.0
45098142,0,0.0019880715,0.08366534,0.22709164,0.46153846,0.0,1.0,0.0,0.0
45210142,0,0.015904572,0.029880479,0.28286853,0.48422092,0.0,1.0,0.0,0.0
45302143,0,0.009940358,-0.0,0.26494023,0.4871795,0.0,1.0,0.0,0.0
45406167,0,-0.0,-0.0,0.07370518,0.4871795,0.0,1.0,0.0,0.0
45506143,0,-0.0,-0.0,0.0,0.47534516,0.0,1.0,0.0,0.0
45602143,0,-0.0,-0.0,-0.07370518,0.46252465,0.0,1.0,0.0,0.0
45710142,0,-0.0,-0.0,-0.029880479,0.46153846,0.0,1.0,0.0,0.0
45806290,0,-0.0,-0.0,-0.07569721,0.4733728,0.0,1.0,0.0,0.0
45898169,0,-0.0,-0.0,0.0,0.4861933,0.0,1.0,0.0,0.0
46002142,0,-0.0,-0.0,0.0,0.50591713,0.0,1.0,0.0,0.0
46110145,0,-0.0,-0.0,0.0,0.46252465,0.0,1.0,0.0,0.0
46206185,0,-0.007984032,-0.0,-0.09561753,0.44970414,0.0,1.0,0.0,0.0
46310142,0,-0.013972056,-0.0,-0.07968128,0.45857987,0.0,1.0,0.0,0.0
46402430,0,-0.013972056,-0.0,0.0,0.47140038,0.0,1.0,0.0,0.0
46502464,0,-0.0,-0.0,0.0,0.48027614,0.0,1.0,0.0,0.0
46606142,0,-0.0,-0.0,0.0,0.48126233,0.0,1.0,0.0,0.0
46706141,0,-0.0,-0.0,0.01992032,0.45759368,0.0,1.0,0.0,0.0
46810212,0,-0.01996008,-0.0,0.0,0.43096647,0.0,1.0,0.0,0.0
46906142,0,-0.1736527,-0.0,0.0,0.44871795,0.0,1.0,0.0,0.0
47006141,0,-0.2275449,-0.0,-0.057768926,0.46252465,0.0,1.0,0.0,0.0
47110144,0,-0.17964073,-0.0,-0.17529881,0.46548325,0.0,1.0,0.0,0.0
47202143,0,-0.12774451,-0.0,-0.07171315,0.51282054,0.0,1.0,0.0,0.0
47306143,0,-0.077844314,-0.0,-0.06374502,0.5502958,0.0,1.0,0.0,0.0
47398142,0,-0.0499002,-0.0,-0.07171315,0.5897436,0.0,1.0,0.0,0.0
47510144,0,-0.0499002,-0.0,-0.067729086,0.58185405,0.0,1.0,0.0,0.0
47603056,0,-0.14570858,-0.0,-0.0936255,0.50788957,0.0,1.0,0.0,0.0
47706157,0,-0.17764471,-0.0,-0.13147411,0.50788957,0.0,1.0,0.0,0.0
47806143,0,-0.18163672,-0.0,-0.23306774,0.48816568,0.0,1.0,0.0,0.0
47902425,0,-0.18562874,-0.0,-0.27689242,0.50788957,0.0,1.0,0.0,0.0
48010142,0,-0.12175649,0.027888447,-0.13346614,0.54043394,0.0,1.0,0.0,0.0
48106143,0,-0.031936128,0.055776894,-0.12749004,0.5424063,0.0,1.0,0.0,0.0
48206141,0,-0.033932135,0.053784862,-0.16932271,0.5424063,0.0,1.0,0.0,0.0
48302203,0,-0.103792414,0.025896415,-0.043824703,0.58481264,0.0,1.0,0.0,0.0
48410141,0,-0.059880238,0.029880479,-0.045816734,0.5877712,0.0,1.0,0.0,0.0
48506143,0,-0.077844314,-0.0,-0.055776894,0.5996055,0.0,1.0,0.0,0.0
48598157,0,-0.11377245,-0.0,-0.16733068,0.5996055,0.0,1.0,0.0,0.0
48710143,0,-0.119760476,-0.0,-0.18326694,0.56607497,0.0,1.0,0.0,0.0
48802142,0,-0.119760476,-0.0,-0.17330678,0.5532544,0.0,1.0,0.0,0.0
48906146,0,-0.059880238,-0.0,-0.067729086,0.55226827,0.0,1.0,0.0,0.0
48998142,0,-0.0,-0.0,0.0,0.55226827,0.0,1.0,0.0,0.0
49110142,0,-0.0,-0.0,0.03984064,0.5325444,0.0,1.0,0.0,0.0
49206143,0,-0.0,-0.0,0.03984064,0.49309665,0.0,1.0,0.0,0.0
49306143,0,-0.03992016,0.003984064,-0.07171315,0.43392506,0.0,1.0,0.0,0.0
49410935,0,-0.027944112,-0.0,-0.16733068,0.43195266,0.0,1.0,0.0,0.0
