timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
17650493,17548831,0.24730957,0.010519827,-0.017301312,0.9687249,0.0016343773,-0.0019535585,-0.00049728825,-0.0641916,-0.006442785,-0.52718675,1.6581493e-05,6.231544e-05,1.1200654e-05,-6.075595e-05,9.9246645e-05,1.5967353e-05,0.24370772,-0.043942887,0.22638792,0.0,0.0,0.0,0.0,0.0,0.00045212056,4.7109595e-05,4.694062e-05,2.9546127e-05,0.00019013329,0.00019014168,0.00018537299,0.008660398,0.008660395,0.041974057,3.4628106e-11,3.45587e-11,3.0613134e-09,1.757325e-06,1.7569505e-06,5.000103e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
18650784,18549115,0.24706395,0.010678707,-0.016918365,0.9687927,0.0012895495,-0.0009985784,-0.0001343854,-0.08109465,-0.0068595554,-0.525641,1.6665801e-05,6.2468884e-05,1.0347469e-05,-5.9781443e-05,9.8730634e-05,1.5382691e-05,0.24370772,-0.043942887,0.22638792,0.0,0.0,0.0,0.0,0.0,0.0004253622,4.7013848e-05,4.6854497e-05,2.7833936e-05,0.00017540093,0.00017540953,0.00017159907,0.0067847115,0.006784708,0.039286043,3.1675492e-11,3.1615013e-11,2.504963e-09,1.7571816e-06,1.7568002e-06,5.0001038e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
19651137,19549398,0.24664177,0.010654972,-0.017144276,0.96889645,0.00046997698,-0.00022510684,0.00011772501,-0.09605762,-0.007852911,-0.5253745,1.6664933e-05,6.259505e-05,9.711975e-06,-5.9012476e-05,9.8873046e-05,1.611776e-05,0.24370772,-0.043942887,0.22638792,0.0,0.0,0.0,0.0,0.0,0.00039414514,4.6943165e-05,4.678359e-05,2.5762132e-05,0.00016096939,0.00016097247,0.00015791808,0.005578107,0.0055781044,0.036922064,2.9331253e-11,2.9271956e-11,2.0474675e-09,1.7570537e-06,1.7566686e-06,5.0001024e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
20651401,20549682,0.24633326,0.010638137,-0.017573657,0.96896744,0.001327535,3.659542e-05,0.00013163447,-0.10915788,-0.010751622,-0.53083646,1.6723778e-05,6.2732186e-05,9.295879e-06,-5.804789e-05,9.8938406e-05,1.5767182e-05,0.24370772,-0.043942887,0.22638792,0.0,0.0,0.0,0.0,0.0,0.00037374662,4.6886267e-05,4.672449e-05,2.440261e-05,0.00014676992,0.00014677444,0.00014432451,0.0047369637,0.0047369627,0.034826886,2.7484834e-11,2.742848e-11,1.7180267e-09,1.7569268e-06,1.7565427e-06,5.000099e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
21651627,21549965,0.24628325,0.010657424,-0.017300315,0.96898484,0.0011045486,-0.00042541887,7.8380835e-05,-0.12088381,-0.014342171,-0.5327443,1.6795972e-05,6.278211e-05,9.186204e-06,-5.7478406e-05,9.8660494e-05,1.6288912e-05,0.24370772,-0.043942887,0.22638792,0.0,0.0,0.0,0.0,0.0,0.00035534278,4.6829242e-05,4.6675723e-05,2.3191344e-05,0.00013276857,0.00013277213,0.00013082648,0.0041172425,0.0041172425,0.033046078,2.5980603e-11,2.5935752e-11,1.4561423e-09,1.7568204e-06,1.756435e-06,5.000094e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
22651913,22550248,0.24601342,0.010657268,-0.017341495,0.96905273,0.00076384755,-0.000122909,3.6733774e-05,-0.13100818,-0.019897837,-0.5347883,1.677325e-05,6.288611e-05,8.562271e-06,-5.6942223e-05,9.898798e-05,1.478473e-05,0.24370772,-0.043942887,0.22638792,0.0,0.0,0.0,0.0,0.0,0.00033331278,4.6779594e-05,4.6629822e-05,2.1760527e-05,0.00011893577,0.000118939104,0.00011742038,0.0036418056,0.003641806,0.031358484,2.4736858e-11,2.4695712e-11,1.2308604e-09,1.7567265e-06,1.7563469e-06,5.0000843e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
23652197,23550531,0.24600115,0.010674551,-0.01714833,0.96905905,0.00038789184,-0.00042244332,-0.00037220793,-0.13841777,-0.027067114,-0.5364942,1.6745813e-05,6.295879e-05,8.240465e-06,-5.661601e-05,9.924716e-05,1.4049194e-05,0.24370772,-0.043942887,0.22638792,0.0,0.0,0.0,0.0,0.0,0.00031863432,4.673663e-05,4.6591984e-05,2.0822119e-05,0.00010527294,0.00010527538,0.00010410953,0.0032656225,0.0032656223,0.029835343,2.371864e-11,2.3680693e-11,1.0620871e-09,1.7566651e-06,1.7562896e-06,5.000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
24652500,24550814,0.24578823,0.010941108,-0.017399205,0.9691056,0.001318975,0.00043695455,4.9404644e-06,-0.1442656,-0.0342866,-0.53627187,1.6827918e-05,6.288249e-05,8.20542e-06,-5.683663e-05,9.86034e-05,1.3687815e-05,0.24370772,-0.043942887,0.22638792,0.0,0.0,0.0,0.0,0.0,0.00030523416,4.6704892e-05,4.6559322e-05,1.99007e-05,9.175524e-05,9.1759386e-05,9.0892485e-05,0.002960631,0.0029606305,0.028453715,2.2862613e-11,2.2838108e-11,9.2320845e-10,1.7565852e-06,1.7562099e-06,5.0000658e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
25652808,25551097,0.24507077,0.010359875,-0.017735418,0.9692876,0.007890124,-0.00076367013,-0.0004538372,-0.15140224,-0.04079013,-0.5357823,1.6821767e-05,6.1931925e-05,7.984333e-06,-6.126715e-05,9.49251e-05,9.882298e-06,0.24370772,-0.043942887,0.22638792,0.0,0.0,0.0,0.0,0.0,0.00028859495,4.6656623e-05,4.651276e-05,1.8708368e-05,7.83928e-05,7.847597e-05,7.778261e-05,0.002708439,0.0027084413,0.027194768,2.2097301e-11,2.2116716e-11,7.990692e-10,1.7561841e-06,1.7560346e-06,5.0000555e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
26653150,26551380,0.24498703,0.011023788,-0.018367523,0.9692897,-0.0027172903,0.0010501496,-0.00037150012,-0.15579292,-0.046566408,-0.53715897,1.6784137e-05,6.330246e-05,8.08079e-06,-5.398667e-05,0.00010637938,1.8693561e-05,0.24370772,-0.043942887,0.22638792,0.0,0.0,0.0,0.0,0.0,0.0002757491,4.658364e-05,4.649306e-05,1.7849528e-05,6.516492e-05,6.517311e-05,6.473657e-05,0.0024964872,0.002496488,0.026098358,2.1551165e-11,2.1511553e-11,7.0068346e-10,1.7535898e-06,1.7558763e-06,5.000047e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
