timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
17172202,17071592,0.011056794,0.0013536607,0.036995847,0.0585495,0.0030508419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25293732,0.0,0.0,nan,0.0,0.0,0.002033472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17671940,17571248,-0.013360732,-0.00929982,0.00782066,0.06008922,0.0025986722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33612633,0.0,0.0,nan,0.0,0.0,-0.0038108826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18171452,18070906,-0.0028111064,0.014566066,-0.0072206818,0.07383199,0.00228397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051034927,0.0,0.0,nan,0.0,0.0,-0.0012879372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18671181,18570567,-0.0068160803,0.020187913,-0.022968844,0.07662123,0.0020296797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15750694,0.0,0.0,nan,0.0,0.0,-0.00480628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19170850,19070223,-0.0072738286,-0.0025375371,-0.0061082565,0.08007416,0.001896901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0047130585,0.0,0.0,nan,0.0,0.0,-0.005526066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19670425,19569881,0.0062627834,-0.006196432,-0.025844071,0.08374849,0.009893484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01842308,0.0,0.0,nan,0.0,0.0,-0.002461195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170227,20069540,0.019027926,0.0016909068,0.0125508495,0.07688037,0.017634848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044439316,0.0,0.0,nan,0.0,0.0,0.0034868717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20680103,20579191,-0.011235212,-0.01029658,0.010288013,0.08023594,0.024630515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055776596,0.0,0.0,nan,0.0,0.0,0.0013456345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21169398,21068856,-0.022191716,-0.00998303,0.022590134,0.08680799,0.023315245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025457382,0.0,0.0,nan,0.0,0.0,-0.0017302036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21669190,21568514,-0.0069006225,0.021930201,-0.018907998,0.09181423,0.038479228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.084020615,0.0,0.0,nan,0.0,0.0,-3.9815903e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22168850,22068172,0.007909536,0.005605269,0.020131357,0.086046726,0.045011565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082855225,0.0,0.0,nan,0.0,0.0,-0.0048258305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22678437,22577824,0.004174597,5.224871e-05,0.051877543,0.07009789,0.050536435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009735107,0.0,0.0,nan,0.0,0.0,2.193451e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23178438,23077482,-0.0060329847,0.0023558193,-0.003457956,0.065286994,0.0638942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289959,0.0,0.0,nan,0.0,0.0,-0.0021686554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23678016,23577140,-0.0017671632,-0.00041131582,-0.024434166,0.061968803,0.069102004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07938957,0.0,0.0,nan,0.0,0.0,0.003753662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24177830,24076798,0.0016039244,-0.00033245573,-0.022466235,0.058882788,0.073752835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08251572,0.0,0.0,nan,0.0,0.0,0.0018513203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24677489,24576456,0.019059164,0.010318662,0.012401856,0.06710437,0.07044777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08166313,0.0,0.0,nan,0.0,0.0,-0.011419296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25176741,25076114,0.00880582,-0.01866205,-0.014438442,0.064894184,0.07658276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1713562,0.0,0.0,nan,0.0,0.0,-0.005179167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25676396,25575772,0.036948897,-0.035629258,-0.05976461,0.07202026,0.073077604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08297348,0.0,0.0,nan,0.0,0.0,-0.000320673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
