timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_snr_x[0],peak_snr_x[1],peak_snr_x[2],peak_snr_y[0],peak_snr_y[1],peak_snr_y[2],peak_snr_z[0],peak_snr_z[1],peak_snr_z[2]
62124941,62124573,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,139.17755,nan,7.0151,nan,nan,6.7526617,6.823657,nan,7.0921335,6.027459,nan
62160363,62157411,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,139.17755,nan,7.0151,nan,nan,6.7526617,6.823657,6.496906,7.0921335,6.027459,nan
62231098,62228138,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,7.0151,nan,nan,6.7526617,6.823657,6.496906,7.414344,nan,nan
62241228,62238242,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,nan,123.71338,139.17755,nan,nan,7.0151,nan,nan,6.7760506,nan,6.496906,7.414344,nan,nan
62301819,62298865,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,123.71338,139.17755,139.17755,nan,6.478862,6.405692,nan,6.7760506,nan,6.496906,7.414344,6.5426373,nan
62352318,62351910,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,139.17755,nan,10.203747,6.405692,nan,6.81459,nan,nan,7.414344,6.5426373,nan
62407859,62404956,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,nan,139.17755,nan,nan,10.203747,6.405692,6.9643297,6.81459,5.394949,nan,6.6802125,nan,nan
62438173,62437793,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,nan,139.17755,139.17755,nan,10.203747,6.405692,6.9643297,6.81459,5.394949,nan,6.6802125,6.310729,nan
62544295,62541358,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,139.17755,nan,6.991891,nan,nan,6.81459,5.394949,nan,6.6802125,6.310729,nan
62574626,62571670,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,nan,139.17755,139.17755,nan,6.991891,6.9317174,nan,6.81459,5.394949,nan,6.6802125,6.310729,nan
62604938,62604507,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,nan,139.17755,nan,nan,6.991891,6.9317174,6.9024305,6.81459,5.394949,nan,6.846836,nan,nan
62685792,62685338,2490402,7917.6562,15.464172,77.32086,nan,77.32086,123.71338,123.71338,nan,139.17755,nan,nan,6.96838,nan,6.9024305,6.81459,5.394949,nan,6.846836,nan,nan
62731546,62728280,2490402,7917.6562,15.464172,77.32086,nan,77.32086,123.71338,123.71338,nan,139.17755,nan,nan,6.96838,nan,6.9024305,6.81459,5.394949,nan,7.4577103,nan,nan
62756498,62756066,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,6.96838,7.663264,nan,6.9342947,nan,nan,7.4577103,nan,nan
62877745,62874786,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,6.96838,7.663264,nan,6.9342947,nan,nan,6.9114647,nan,nan
62882740,62879838,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,nan,nan,139.17755,nan,nan,7.2092395,nan,nan,6.9342947,nan,nan,6.9114647,nan,nan
62913079,62912676,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,7.2092395,7.224262,nan,6.9342947,nan,nan,7.3145466,nan,nan
62979042,62975825,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,nan,nan,139.17755,nan,nan,7.2092395,7.224262,7.836898,6.9342947,nan,nan,7.3145466,nan,nan
63044403,63041501,2490402,7917.6562,15.464172,77.32086,nan,77.32086,123.71338,nan,nan,139.17755,nan,nan,6.8539486,nan,7.836898,6.9342947,nan,nan,7.3145466,nan,nan
63079837,63079390,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,nan,nan,139.17755,nan,nan,6.8539486,6.9665823,7.836898,7.091007,nan,nan,7.3145466,nan,nan
63130426,63127383,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,123.71338,139.17755,139.17755,nan,6.8539486,6.9665823,6.764125,7.091007,6.6600556,6.4317045,7.5226994,7.657462,nan
63155580,63155169,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,123.71338,139.17755,139.17755,nan,6.952133,6.9665823,6.764125,7.091007,6.6600556,6.4317045,7.5226994,7.657462,nan
63226276,63223370,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,nan,123.71338,139.17755,139.17755,nan,6.952133,3.6489606,6.764125,6.4676495,nan,6.4317045,7.5226994,7.657462,nan
63261664,63261260,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,nan,123.71338,139.17755,nan,nan,6.952133,3.6489606,6.764125,6.4676495,nan,6.4317045,7.0267744,nan,nan
63312245,63309253,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,nan,123.71338,139.17755,139.17755,nan,6.952133,3.6489606,6.764125,6.4676495,nan,6.4317045,7.0267744,7.4446926,nan
63413343,63412818,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,nan,123.71338,139.17755,139.17755,nan,7.3061132,nan,nan,6.4676495,nan,6.4317045,7.0267744,7.4446926,nan
63494291,63493649,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,123.71338,139.17755,139.17755,nan,7.3061132,6.7021246,nan,6.4676495,nan,6.4317045,7.0267744,7.4446926,nan
63499072,63498701,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,139.17755,nan,7.3061132,6.7021246,nan,7.1294413,nan,nan,7.0267744,7.4446926,nan
63544580,63541642,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,nan,139.17755,nan,nan,7.214725,6.7021246,nan,7.1294413,6.5876384,nan,7.2099113,nan,nan
63579900,63579532,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,123.71338,139.17755,nan,nan,7.214725,6.7021246,7.557202,7.1294413,6.5876384,6.9273386,7.2099113,nan,nan
63600163,63597214,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,123.71338,139.17755,nan,nan,7.214725,6.7021246,7.557202,5.462633,6.5876384,6.9273386,7.2099113,nan,nan
63827523,63827077,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,123.71338,139.17755,nan,nan,7.214725,6.7021246,7.557202,5.462633,6.5876384,6.9273386,7.198501,nan,nan
63872999,63870018,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,nan,nan,139.17755,nan,nan,7.214725,6.7021246,7.557202,6.563657,nan,nan,7.198501,nan,nan
63888278,63887700,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,nan,nan,139.17755,nan,nan,7.214725,6.7021246,7.557202,6.70364,nan,nan,7.198501,nan,nan
63898320,63897804,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,nan,nan,139.17755,nan,nan,6.989775,nan,nan,6.70364,nan,nan,7.198501,nan,nan
63948730,63945797,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,6.989775,6.8329573,nan,6.70364,nan,nan,7.198501,nan,nan
64024470,64021577,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,nan,nan,139.17755,nan,nan,6.989775,6.8329573,7.2374716,6.70364,nan,nan,7.030594,nan,nan
64049818,64049362,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,nan,139.17755,nan,nan,6.989775,6.8329573,7.2374716,6.8739643,6.6715765,nan,7.030594,nan,nan
64095324,64092304,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,6.7765036,7.0699024,nan,6.8739643,6.6715765,6.603568,7.030594,nan,nan
64307853,64307011,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,6.7765036,7.0699024,nan,7.2723775,nan,nan,7.030594,nan,nan
64327819,64324693,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,nan,139.17755,nan,nan,6.7765036,7.0699024,nan,7.2723775,6.9186997,nan,7.030594,nan,nan
64448838,64448466,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,nan,nan,6.812168,nan,nan,7.2723775,6.9186997,nan,7.030594,nan,nan
64499378,64496459,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,nan,139.17755,nan,nan,6.812168,6.9898233,nan,7.2723775,6.9186997,nan,7.030594,nan,nan
64534888,64534349,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,6.812168,6.9898233,nan,6.6034293,nan,nan,7.030594,nan,nan
64570271,64567186,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,nan,139.17755,nan,nan,6.812168,6.9898233,nan,6.6034293,6.6074133,nan,7.030594,nan,nan
64585291,64582342,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,6.812168,6.9898233,nan,6.6034293,6.6074133,7.059868,7.030594,nan,nan
64842888,64839991,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,6.812168,6.9898233,nan,6.867184,nan,nan,7.030594,nan,nan
64893412,64890512,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,nan,139.17755,nan,nan,6.812168,6.9898233,nan,6.867184,6.8979006,nan,7.030594,nan,nan
64903511,64900614,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,nan,nan,7.549681,nan,nan,6.867184,6.8979006,nan,7.030594,nan,nan
64908621,64905671,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,7.549681,nan,nan,6.867184,6.8979006,6.618537,7.030594,nan,nan
64974287,64971341,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,7.549681,6.9555755,nan,5.454464,6.8979006,6.618537,7.030594,nan,nan
64999867,64996601,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,123.71338,139.17755,nan,nan,7.549681,6.9555755,7.2604485,5.454464,6.8979006,6.618537,7.030594,nan,nan
65135900,65133004,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,nan,nan,139.17755,nan,nan,7.549681,6.9555755,7.2604485,6.8680453,nan,nan,7.030594,nan,nan
65211820,65208783,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,nan,nan,139.17755,nan,nan,7.837716,nan,nan,6.8680453,nan,nan,7.030594,nan,nan
65231968,65228990,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,nan,nan,7.837716,nan,nan,6.8680453,6.90917,nan,7.030594,nan,nan
65237084,65234042,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,nan,nan,7.837716,nan,nan,6.8680453,6.90917,nan,7.619889,nan,nan
65312748,65309821,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,nan,nan,7.837716,nan,nan,6.902921,6.90917,nan,7.619889,nan,nan
65373359,65370445,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,nan,nan,11.422089,nan,nan,6.902921,6.90917,nan,7.619889,nan,nan
65378392,65375497,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,nan,nan,11.422089,nan,nan,6.902921,6.7133374,nan,7.619889,nan,nan
65459579,65456329,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,nan,nan,11.422089,nan,nan,7.144458,6.7133374,nan,7.312764,nan,nan
65504730,65504321,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,nan,nan,11.422089,nan,nan,7.144458,5.4896593,nan,7.312764,nan,nan
65595658,65595256,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,nan,nan,7.0924435,nan,nan,7.144458,5.4896593,nan,7.312764,nan,nan
65646549,65643250,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,nan,139.17755,nan,nan,7.1043596,10.292871,nan,7.144458,5.4896593,nan,7.312764,nan,nan
65651306,65648302,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,7.1043596,10.292871,nan,6.472438,nan,nan,7.312764,nan,nan
65701737,65698821,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,123.71338,139.17755,nan,nan,7.1043596,10.292871,6.896882,6.472438,6.763017,5.400226,7.312764,nan,nan
65777512,65774600,2490402,7917.6562,15.464172,77.32086,nan,77.32086,123.71338,123.71338,123.71338,139.17755,nan,nan,6.951003,nan,6.896882,6.472438,6.763017,5.400226,7.312764,nan,nan
65792655,65789756,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,nan,123.71338,139.17755,nan,nan,6.951003,6.6086383,6.896882,6.338479,nan,5.400226,7.312764,nan,nan
65843195,65842801,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,nan,139.17755,nan,nan,6.951003,6.6086383,6.896882,7.221858,7.14291,nan,7.312764,nan,nan
65903894,65903425,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,9.219858,nan,nan,7.221858,7.14291,6.548334,6.59451,nan,nan
65964446,65961522,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,nan,123.71338,139.17755,139.17755,nan,7.4845753,nan,nan,7.015965,nan,6.548334,6.59451,6.7869897,nan
65989723,65989308,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,139.17755,nan,7.4845753,nan,nan,7.015965,6.9359016,6.548334,6.59451,6.7869897,nan
66060447,66057509,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,139.17755,nan,7.4845753,nan,nan,6.5140076,7.102897,6.830862,7.10448,6.7869897,nan
66100957,66097924,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,139.17755,nan,6.864676,nan,nan,6.5140076,7.102897,6.830862,7.10448,7.1121693,nan
66141281,66138340,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,123.71338,139.17755,139.17755,139.17755,6.864676,7.239867,nan,6.5140076,7.102897,6.830862,7.10448,7.1121693,6.794803
66217012,66214119,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,139.17755,139.17755,6.864676,7.239867,nan,7.22771,nan,nan,7.10448,7.1121693,6.794803
66247324,66246957,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,nan,139.17755,139.17755,139.17755,6.864676,7.239867,nan,7.22771,5.326947,nan,7.10448,7.1121693,6.794803
66302941,66300002,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,nan,139.17755,nan,nan,6.864676,7.239867,nan,7.22771,5.326947,nan,7.103975,nan,nan
66318078,66317684,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,nan,139.17755,139.17755,nan,6.864676,7.239867,nan,7.22771,5.326947,nan,7.103975,6.8868237,nan
66403974,66403567,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,139.17755,nan,6.828455,6.7860312,nan,6.8249445,nan,nan,7.301301,6.8868237,nan
66434289,66431352,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,nan,139.17755,139.17755,nan,6.828455,6.7860312,nan,6.8249445,6.5696564,nan,7.301301,7.2055073,nan
66504991,66502080,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,nan,139.17755,139.17755,nan,7.0055428,6.7860312,7.141094,6.493224,6.5696564,nan,7.301301,7.2055073,nan
66550559,66550073,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,nan,139.17755,139.17755,nan,7.0699015,10.258041,7.141094,6.493224,6.5696564,nan,7.301301,7.2055073,nan
66601187,66598066,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,nan,139.17755,139.17755,nan,10.744796,10.258041,7.141094,6.493224,6.5696564,nan,7.301301,7.2055073,nan
66641380,66641008,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,nan,139.17755,nan,nan,10.744796,10.258041,7.141094,6.493224,6.5696564,nan,7.2129226,nan,nan
66692103,66689001,2490402,7917.6562,15.464172,77.32086,77.32086,77.32086,123.71338,123.71338,nan,139.17755,139.17755,nan,10.744796,10.258041,7.141094,6.493224,6.5696564,nan,7.2129226,7.3451233,nan
66747532,66744573,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,139.17755,139.17755,6.693865,nan,nan,6.493224,6.5696564,nan,7.2129226,7.3451233,7.159133
66808153,66807722,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,139.17755,139.17755,7.327755,nan,nan,6.493224,6.5696564,nan,7.2129226,7.3451233,7.159133
66863664,66860767,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,nan,nan,139.17755,139.17755,139.17755,7.327755,nan,nan,6.142597,nan,nan,7.2129226,7.3451233,7.159133
66914188,66911287,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,139.17755,139.17755,7.327755,nan,nan,6.541102,6.638286,6.6936736,7.2129226,7.3451233,7.159133
66929402,66926443,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,7.327755,nan,nan,6.541102,6.327231,6.6936736,7.0017095,nan,nan
67030454,67027482,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,7.327755,nan,nan,6.541102,6.327231,6.6936736,7.3327065,nan,nan
67070879,67067897,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,6.97984,nan,nan,6.541102,6.327231,6.6936736,7.3327065,nan,nan
67171868,67168936,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,nan,nan,139.17755,nan,nan,6.97984,nan,nan,6.603633,nan,nan,7.3327065,nan,nan
67187012,67184092,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,nan,nan,6.97984,nan,nan,6.603633,6.6406875,nan,7.3327065,nan,nan
67237520,67234611,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,6.97984,nan,nan,6.603633,6.6406875,7.451136,7.3327065,nan,nan
67252722,67249768,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,6.97984,nan,nan,6.3970227,6.6406875,7.451136,7.3327065,nan,nan
67298406,67297760,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,7.1984797,nan,nan,6.3970227,7.1098127,7.451136,7.3327065,nan,nan
67373952,67373540,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,7.1984797,6.733322,nan,6.3970227,7.1098127,7.561896,7.3327065,nan,nan
67394276,67391221,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,7.2882695,6.733322,nan,6.6205645,7.1098127,7.561896,7.3327065,nan,nan
67540630,67540254,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,7.2882695,6.733322,nan,7.2015467,nan,nan,7.3327065,nan,nan
67646770,67643818,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,7.2882695,6.733322,nan,7.2015467,nan,nan,7.625079,nan,nan
67672003,67669078,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,7.2882695,6.733322,nan,6.954693,nan,nan,7.625079,nan,nan
67717457,67714546,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,nan,nan,139.17755,nan,nan,6.941505,nan,nan,6.954693,nan,nan,7.625079,nan,nan
67742813,67739805,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,nan,nan,139.17755,139.17755,nan,6.941505,nan,nan,6.954693,nan,nan,7.625079,7.0458846,nan
67849057,67848422,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,nan,nan,139.17755,139.17755,nan,6.941505,nan,nan,6.4956827,nan,nan,7.625079,7.0458846,nan
67915007,67911571,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,nan,139.17755,139.17755,nan,6.941505,nan,nan,6.4956827,6.790586,nan,7.625079,7.0458846,nan
67929738,67929253,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,139.17755,nan,6.941505,nan,nan,6.4956827,6.790586,6.562771,7.625079,7.0458846,nan
67959972,67957039,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,139.17755,nan,10.08779,nan,nan,6.4956827,6.790586,6.562771,7.625079,7.0458846,nan
68000365,67997454,2490402,7917.6562,15.464172,77.32086,nan,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,10.08779,nan,nan,6.4956827,6.790586,6.562771,7.139943,nan,nan
68055929,68053026,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,10.08779,6.973705,nan,6.4956827,6.790586,6.562771,7.139943,nan,nan
68076159,68073235,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,10.08779,6.973705,nan,6.60672,nan,nan,7.139943,nan,nan
68151968,68149013,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,6.825368,6.973705,nan,6.60672,nan,nan,7.139943,nan,nan
68177169,68176798,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,6.825368,6.973705,nan,6.60672,nan,nan,7.1111536,nan,nan
68242857,68239948,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,139.17755,nan,6.825368,6.973705,nan,6.6539836,nan,nan,7.1111536,7.650575,nan
68288311,68285415,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,123.71338,139.17755,139.17755,nan,6.825368,6.973705,nan,6.6539836,6.8633246,6.9199915,7.1111536,7.650575,nan
68369238,68366246,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,123.71338,139.17755,139.17755,nan,6.825368,6.973705,nan,6.7702937,6.8633246,6.9199915,7.1111536,7.650575,nan
68384360,68381402,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,123.71338,139.17755,139.17755,nan,6.825368,6.973705,nan,6.7702937,6.99203,6.9199915,7.1111536,7.650575,nan
68419683,68419292,2490402,7917.6562,15.464172,77.32086,77.32086,nan,123.71338,123.71338,123.71338,139.17755,nan,nan,6.825368,6.973705,nan,6.7702937,6.99203,6.9199915,5.573325,nan,nan
68584521,68580689,3932210,8007.3667,15.639388,77.32086,77.32086,nan,123.71338,nan,nan,139.17755,nan,nan,6.825368,6.973705,nan,7.6182547,nan,nan,5.573325,nan,nan
68768781,68768025,3932210,8007.3667,15.639388,77.32086,nan,nan,123.71338,nan,nan,139.17755,nan,nan,6.356663,nan,nan,7.6182547,nan,nan,5.573325,nan,nan
68778736,68778016,3932210,8007.3667,15.639388,77.32086,nan,nan,123.71338,nan,nan,139.17755,nan,nan,6.356663,nan,nan,7.6182547,nan,nan,7.1054244,nan,nan
68858663,68857947,3932210,8007.3667,15.639388,77.32086,nan,nan,123.71338,nan,nan,139.17755,nan,nan,6.356663,nan,nan,7.6182547,nan,nan,7.291437,nan,nan
68898628,68895413,3932210,8007.3667,15.639388,77.32086,nan,nan,123.71338,nan,nan,139.17755,nan,nan,6.1818404,nan,nan,7.6182547,nan,nan,7.291437,nan,nan
69148420,69145194,3932210,8007.3667,15.639388,77.32086,nan,nan,123.71338,nan,nan,139.17755,nan,nan,6.1818404,nan,nan,7.6182547,nan,nan,6.6986313,nan,nan
69364134,69363571,3932170,8005.444,15.6356325,77.32086,nan,nan,123.71338,nan,nan,139.17755,nan,nan,6.1818404,nan,nan,6.774072,nan,nan,6.6986313,nan,nan
69539199,69538452,3932170,8005.444,15.6356325,77.32086,nan,nan,123.71338,nan,nan,139.17755,nan,nan,6.1818404,nan,nan,7.0699887,nan,nan,6.6986313,nan,nan
69618939,69618398,3932170,8005.444,15.6356325,77.32086,nan,nan,125.08506,nan,nan,139.17755,nan,nan,6.1818404,nan,nan,7.784379,nan,nan,6.6986313,nan,nan
69658919,69655872,3932170,8005.444,15.6356325,77.32086,nan,nan,125.08506,nan,nan,140.72069,nan,nan,6.1818404,nan,nan,7.784379,nan,nan,7.6513243,nan,nan
69703904,69703340,3932170,8005.444,15.6356325,77.32086,nan,nan,125.08506,nan,nan,140.72069,139.17755,nan,6.1818404,nan,nan,7.784379,nan,nan,7.6513243,6.798537,nan
69828811,69825756,3932170,8005.444,15.6356325,77.32086,nan,nan,125.08506,nan,nan,140.72069,139.17755,nan,6.1818404,nan,nan,7.179785,nan,nan,7.6513243,6.798537,nan
70118604,70115558,3932170,8005.444,15.6356325,77.32086,nan,nan,125.08506,nan,nan,140.72069,139.17755,nan,6.1818404,nan,nan,6.828916,nan,nan,7.6513243,6.798537,nan
70133597,70130549,3932170,8005.444,15.6356325,77.32086,nan,nan,125.08506,123.71338,nan,140.72069,139.17755,nan,6.1818404,nan,nan,6.828916,6.837072,nan,7.6513243,6.798537,nan
70258550,70257961,3932170,8005.444,15.6356325,77.32086,nan,nan,125.08506,nan,nan,140.72069,139.17755,nan,6.1818404,nan,nan,7.0063057,nan,nan,7.6513243,6.798537,nan
70273612,70270453,3932170,8005.444,15.6356325,77.46939,nan,nan,125.08506,nan,nan,140.72069,139.17755,nan,6.790987,nan,nan,7.0063057,nan,nan,7.6513243,6.798537,nan
70308473,70305434,3932170,8005.444,15.6356325,77.46939,nan,nan,125.08506,123.71338,123.71338,140.72069,139.17755,nan,6.790987,nan,nan,7.0063057,6.917956,7.2131834,7.6513243,6.798537,nan
70368440,70365388,3932170,8005.444,15.6356325,78.17816,nan,nan,125.08506,123.71338,123.71338,140.72069,139.17755,nan,6.806252,nan,nan,7.0063057,6.917956,7.2131834,7.6513243,6.798537,nan
70403410,70402862,3932170,8005.444,15.6356325,78.17816,nan,nan,125.08506,nan,123.71338,140.72069,139.17755,nan,6.806252,nan,nan,6.813247,nan,7.2131834,7.6513243,6.798537,nan
70463519,70460323,3932170,8005.444,15.6356325,78.17816,77.32086,nan,125.08506,nan,123.71338,140.72069,139.17755,nan,6.806252,6.793606,nan,6.813247,nan,7.2131834,7.6513243,6.798537,nan
