timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
17344018,17343384,0.25356466,0.01095737,-0.010200252,0.96720266,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
17843344,17842931,0.2534828,0.010974124,-0.010136338,0.96722454,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
18342888,18342478,0.25331134,0.011011124,-0.01002818,0.9672702,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
18842797,18842026,0.2531177,0.010975369,-0.010024685,0.9673213,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
19341990,19341574,0.2529066,0.0109978095,-0.009996322,0.96737653,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
19846673,19846117,0.2528255,0.010884876,-0.010540114,0.9673933,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
20346339,20345789,0.2526132,0.010974196,-0.010558949,0.9674475,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
20845856,20845338,0.25250083,0.010925396,-0.010615878,0.9674768,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
21345492,21344886,0.25245488,0.011030698,-0.010329307,0.9674907,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
21844971,21844435,0.25257134,0.010950925,-0.0102767795,0.96746176,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
22344504,22343984,0.25229225,0.010965766,-0.010400715,0.96753305,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
22844201,22843533,0.2522515,0.01096961,-0.010217225,0.9675456,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
23344005,23343208,0.25222045,0.011091561,-0.0101076905,0.9675535,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
23843283,23842757,0.25217217,0.011074084,-0.010232402,0.96756494,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
24347719,24347303,0.2521324,0.01138655,-0.010367245,0.9675703,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
24847289,24846853,0.25186118,0.011427075,-0.010501381,0.96763897,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
25341933,25341408,0.25161058,0.011381427,-0.010434268,0.96770537,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
25841491,25840958,0.2511184,0.011942948,-0.011256841,0.96781725,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
26345952,26345505,0.25134194,0.011866344,-0.011066633,0.9677624,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
26845661,26845056,0.2511453,0.012137057,-0.0113543235,0.9678067,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
27345273,27344607,0.25119847,0.012091764,-0.011123304,0.9677962,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
27845352,27844158,0.25128293,0.012224008,-0.010766288,0.9677766,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
28344123,28343709,0.25133845,0.012199897,-0.010663481,0.96776366,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
28843674,28843261,0.2514747,0.0123211425,-0.0103809945,0.96772975,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
29343406,29342691,0.25159296,0.012412773,-0.009968881,0.9677022,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
29842792,29842365,0.25171587,0.012485263,-0.009814703,0.96767086,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
30342331,30341918,0.25164774,0.012351353,-0.010308788,0.9676853,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
30847052,30846465,0.2516056,0.012330657,-0.010375695,0.9676957,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
31346541,31346020,0.25142992,0.012045071,-0.010943205,0.9677387,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
31846717,31845571,0.25143045,0.011945369,-0.0110898325,0.9677382,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
32340546,32340128,0.25142878,0.011872853,-0.011897959,0.9677299,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
32845198,32844677,0.25155956,0.011628712,-0.012507288,0.9676912,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
33344766,33344230,0.25189203,0.011700212,-0.012109915,0.96760887,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
33844353,33843783,0.25219187,0.01186795,-0.011278909,0.9675388,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
34343884,34343337,0.25217733,0.012165168,-0.010308059,0.96754974,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
34843413,34842890,0.25191435,0.01259121,-0.009945829,0.9676165,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
35347850,35347440,0.2508434,0.012089706,-0.009701317,0.9679036,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
35842516,35841998,0.24687147,0.009435016,-0.01113448,0.9689384,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
36342145,36341552,0.24211109,0.007458834,-0.013372223,0.9701277,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
36841630,36841107,0.24033798,0.007773917,-0.015940582,0.9705273,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
37346065,37345657,0.25657913,-0.01476354,-0.019280918,0.9662181,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
37845624,37845213,0.2545527,-0.014406965,-0.018191354,0.9667804,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
38345214,38344768,0.25345168,-0.014148678,-0.017646013,0.96708363,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
38844735,38844324,0.25258192,-0.015464462,-0.018337462,0.9672782,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
39344310,39343880,0.25236306,-0.016256625,-0.018857582,0.96731234,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
39843847,39843437,0.25159228,-0.015949808,-0.020612555,0.9674824,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
40343873,40342993,0.25209993,-0.016225211,-0.019642582,0.96736586,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
40842961,40842549,0.25402564,-0.01765532,-0.01948372,0.96684,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
41342642,41342231,0.2539829,-0.014184727,-0.017514896,0.9669461,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
41847303,41846783,0.25377998,-0.015172568,-0.015124723,0.9670247,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
42346862,42346340,0.25404382,-0.027708199,-0.009811058,0.96674603,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
42841311,42840901,0.253353,-0.031732064,-0.007402118,0.96682507,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
43340872,43340458,0.2515287,-0.029611876,-0.005556911,0.96738076,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
43845708,43845010,0.26286793,-0.045896463,0.014185097,0.96363515,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
44345536,44344568,0.2557069,-0.02841857,0.0064966516,0.96631473,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
44844818,44844125,0.2538978,-0.013996873,0.003274398,0.9671243,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
45344276,45343682,0.25010756,-0.0038613037,0.0027313447,0.9682065,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
45843831,45843239,0.24427484,0.0032901329,0.008228921,0.9696656,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
46343480,46342797,0.24714972,0.005763504,0.005668132,0.9689436,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
46842954,46842355,0.25388405,0.0068187295,0.0001525201,0.96721065,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
47342517,47341912,0.2582387,0.0076497905,-0.004211553,0.9660417,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
47842243,47841470,0.263939,0.007771142,-0.008334128,0.9644721,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
48346507,48346024,0.26930138,0.008560447,-0.012021756,0.96294284,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
48846017,48845583,0.27279216,0.011133188,-0.015350082,0.96188617,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
49345547,49345140,0.2724533,0.009834105,-0.013077603,0.96202993,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
49845108,49844698,0.26851603,0.01178782,-0.008643633,0.9631644,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
50344664,50344257,0.2633683,0.012836268,-0.005467568,0.9645945,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
50844247,50843815,0.2598064,0.014892503,-0.0041967593,0.96553683,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
51343885,51343374,0.26167154,0.01629427,-0.008255939,0.9649842,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
51843343,51842932,0.26960272,0.014105881,-0.014611795,0.9627574,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
52342900,52342491,0.2752539,0.0127413785,-0.021954486,0.9610364,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
52847563,52847045,0.27028367,0.013321456,-0.02251949,0.9624251,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
53342132,53341609,0.2599774,0.01430093,-0.018663026,0.96532845,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
53841579,53841168,0.24990393,0.015792063,-0.014413434,0.96803457,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
54346355,54345722,0.24348769,0.017826559,-0.012095921,0.96966475,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
54845802,54845281,0.24136928,0.019733224,-0.010954633,0.97017086,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
55345364,55344841,0.24130295,-0.08562744,-0.014565116,0.9665551,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
55844926,55844400,0.26977652,-0.062246896,-0.020753305,0.96068484,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
56344509,56343959,0.27480108,-0.06650439,-0.024511164,0.9588852,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
56844063,56843519,0.2637351,-0.04548347,-0.029199973,0.96307975,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
57343606,57343078,0.23662327,-0.010789401,-0.02752949,0.9711515,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
57843176,57842638,0.22781737,-0.0042549293,-0.020045575,0.9734883,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
58342773,58342198,0.22344527,-0.0006508781,-0.013268714,0.974626,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
58847173,58846753,0.22865854,0.0035558576,-0.009835521,0.9734505,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
59346726,59346313,0.23798679,0.009158782,-0.008877888,0.9711847,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
59846285,59845873,0.2535517,0.011888442,-0.015457946,0.96712524,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
60341071,60340438,0.2657495,0.012512762,-0.023497848,0.96367455,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
60845404,60844993,0.27228105,0.012791659,-0.02673949,0.9617612,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
61344963,61344553,0.26930857,0.016144313,-0.024186648,0.9626148,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
61844941,61844113,0.25888577,0.020746084,-0.016244782,0.9655485,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
62344087,62343674,0.2493441,0.023535423,-0.008062865,0.96809536,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
62843644,62843234,0.24417777,0.025068555,-0.005487839,0.9693909,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
63348315,63347790,0.24609606,0.02676095,-0.010337542,0.96882087,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
63842823,63842355,0.25030303,0.025860589,-0.015169488,0.9677032,0.9999985,2.683329e-09,1.5003336e-10,-0.0017747929,3
