timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,custom_faults,average_power,available_energy,full_charge_capacity_wh,remaining_capacity_wh,design_capacity,nominal_voltage,capacity,cycle_count,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,faults,average_time_to_full,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning,mode
21196356,50.25,50.25,0.11627197,0.11627197,0.11627197,0.4360112,0.97999996,0.0,nan,23.600006,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
21396017,50.25,50.25,0.11627197,0.11627197,0.11627197,0.44043303,0.97999996,0.0,nan,23.600006,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
21594434,50.25,50.25,0.11602783,0.11602783,0.11602783,0.44479257,0.97999996,0.0,nan,23.600006,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
21793836,50.25,50.25,0.11584473,0.11584473,0.11584473,0.44918874,0.97999996,0.0,nan,23.600006,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
21993270,50.25,50.25,0.1159668,0.1159668,0.1159668,0.45357624,0.97999996,0.0,nan,23.600006,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
22193375,50.25,50.25,0.11602783,0.11602783,0.11602783,0.45798817,0.97999996,0.0,nan,23.600006,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
22392063,50.25,50.25,0.1159668,0.1159668,0.1159668,0.46236008,0.97999996,0.0,nan,23.600006,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
22591467,50.25,50.25,0.11608887,0.11608887,0.11608887,0.4667201,0.97999996,0.0,nan,23.600006,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
22791867,50.25,50.25,0.11602783,0.11602783,0.11602783,0.47114044,0.97999996,0.0,nan,23.600006,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
22990278,50.25,50.25,0.1159668,0.1159668,0.1159668,0.47550264,0.97999996,0.0,nan,23.600006,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
23190415,50.25,50.25,0.11590576,0.11590576,0.11590576,0.47992298,0.97999996,0.0,nan,23.600006,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
23389100,50.25,50.25,0.1161499,0.1161499,0.1161499,0.48428687,0.97999996,0.0,nan,23.600006,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
23588504,50.0625,50.0625,11.6796875,11.6796875,11.6796875,0.5342427,0.95,0.0,nan,23.600006,50.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
23788902,50.125,50.125,7.5820312,7.5820312,7.5820312,0.57233423,0.96,0.0,nan,23.600006,50.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
23988311,50.125,50.125,6.8203125,6.8203125,6.8203125,0.6070193,0.96,0.0,nan,23.600006,50.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
24188146,50.15625,50.15625,5.7304688,5.7304688,5.7304688,0.6376809,0.96,0.0,nan,23.600006,50.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
24386128,50.21875,50.21875,1.6660156,1.6660156,1.6660156,0.647922,0.96999997,0.0,nan,23.600006,50.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
24585540,50.125,50.125,7.5429688,7.5429688,7.5429688,0.6824837,0.96,0.0,nan,23.600006,50.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
24784946,50.09375,50.09375,7.734375,7.734375,7.734375,0.72002256,0.96,0.0,nan,23.600006,50.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
24984345,50.125,50.125,6.2773438,6.2773438,6.2773438,0.74959093,0.96,0.0,nan,23.600006,50.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
25184483,50.15625,50.15625,4.734375,4.734375,4.734375,0.7751734,0.96999997,0.0,nan,23.600006,50.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
25383159,50.15625,50.15625,4.3203125,4.3203125,4.3203125,0.7959387,0.96999997,0.0,nan,23.600006,50.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
25582570,50.1875,50.1875,2.8085938,2.8085938,2.8085938,0.81075454,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
25781980,50.1875,50.1875,3.1699219,3.1699219,3.1699219,0.82878107,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
25981576,50.1875,50.1875,3.4199219,3.4199219,3.4199219,0.84703314,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
26181659,50.1875,50.1875,3.4785156,3.4785156,3.4785156,0.86744,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
26380764,50.1875,50.1875,2.9804688,2.9804688,2.9804688,0.8844594,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
26581037,50.1875,50.1875,3.0390625,3.0390625,3.0390625,0.90261173,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
26779142,50.1875,50.1875,3.0058594,3.0058594,3.0058594,0.92033136,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
26978421,50.1875,50.1875,3.1191406,3.1191406,3.1191406,0.93770736,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
27178804,50.1875,50.1875,3.21875,3.21875,3.21875,0.95734555,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
27377234,50.1875,50.1875,3.2128906,3.2128906,3.2128906,0.9758229,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
27577636,50.1875,50.1875,3.2324219,3.2324219,3.2324219,0.9948733,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
27776050,50.1875,50.1875,3.1816406,3.1816406,3.1816406,1.0136201,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
27975457,50.1875,50.1875,3.2753906,3.2753906,3.2753906,1.03296,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
28175601,50.1875,50.1875,3.2714844,3.2714844,3.2714844,1.0529709,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
28374650,50.1875,50.1875,3.1738281,3.1738281,3.1738281,1.071603,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
28574673,50.1875,50.1875,3.15625,3.15625,3.15625,1.0906377,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
28773088,50.1875,50.1875,3.1914062,3.1914062,3.1914062,1.1082331,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
28972489,50.1875,50.1875,3.21875,3.21875,3.21875,1.1276654,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
29172611,50.1875,50.1875,3.2324219,3.2324219,3.2324219,1.1478372,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
29371309,50.1875,50.1875,3.3183594,3.3183594,3.3183594,1.1676347,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
29571699,50.1875,50.1875,3.2714844,3.2714844,3.2714844,1.1864871,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
29770122,50.1875,50.1875,3.2265625,3.2265625,3.2265625,1.2046142,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
29970644,50.1875,50.1875,3.2382812,3.2382812,3.2382812,1.2254268,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
30169646,50.1875,50.1875,3.2949219,3.2949219,3.2949219,1.2454146,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
30368388,50.1875,50.1875,3.2929688,3.2929688,3.2929688,1.2657464,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
30567739,50.1875,50.1875,3.21875,3.21875,3.21875,1.2850513,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
30768149,50.1875,50.1875,3.2539062,3.2539062,3.2539062,1.3062185,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
30967699,50.1875,50.1875,3.2675781,3.2675781,3.2675781,1.3276451,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
31167232,50.1875,50.1875,3.2148438,3.2148438,3.2148438,1.3489654,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
31365366,50.1875,50.1875,3.2675781,3.2675781,3.2675781,1.3686047,0.96999997,0.0,nan,23.600006,50.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0
