timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
90854206,90853808,0.35080966,0.026766904,-0.013108735,0.93597245,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
91353766,91353371,0.35208276,0.026594903,-0.012806132,0.9355033,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
91853530,91852936,0.3507324,0.02821252,-0.009522294,0.9360022,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
92352894,92352498,0.34899208,0.028970104,-0.008080295,0.93664294,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
92852458,92852062,0.34696814,0.032991085,-0.010012495,0.937243,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
93357016,93356621,0.34425554,0.03448647,-0.009617526,0.9381932,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
93856578,93856185,0.3421534,0.032811135,-0.007762893,0.93903905,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
94356195,94355748,0.34245113,0.03183102,-0.009849126,0.93894464,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
94855706,94855311,0.3471537,0.031261522,-0.012897629,0.93719834,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
95355268,95354875,0.35411537,0.030588072,-0.019599078,0.934496,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
95854834,95854439,0.36039132,0.029790616,-0.025712246,0.9319708,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
96354454,96354002,0.36294106,0.029875994,-0.02526563,0.93099034,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
96853958,96853566,0.3608803,0.033483256,-0.01975439,0.93180156,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
97353527,97353130,0.35526383,0.034632254,-0.0124950055,0.9340408,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
97858086,97857689,0.3513171,0.035257272,-0.008613561,0.93555284,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
98357707,98357253,0.35113573,0.034672756,-0.008347355,0.93564516,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
98852288,98851821,0.3555449,0.031026203,-0.0141544035,0.9340369,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
99351852,99351385,0.36120832,0.029826667,-0.020123053,0.9317907,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
99856415,99855945,0.36044165,0.033682752,-0.016158521,0.9320335,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
100355987,100355510,0.35648513,0.036024302,-0.010645831,0.9335456,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
100856103,100855074,0.3540381,0.03718708,-0.007879922,0.9344582,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
101355134,101354639,0.3540991,0.037008166,-0.009487777,0.93442726,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
101854731,101854203,0.3569549,0.03515125,-0.013432325,0.9333634,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
102354393,102353768,0.36097836,0.03325758,-0.016525803,0.9318345,1.0,4.081458e-10,-1.9418405e-09,-7.498589e-05,3
