timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
58973282,58972282,396809,-0.24102123,-0.06640065,0.23367919,1
59421817,59420811,396809,-0.239431,-0.06272027,0.23978661,1
60020411,60019418,396809,-0.24090116,-0.07036167,0.24345858,1
60469084,60468088,396809,-0.2373299,-0.08141617,0.22579141,1
60917824,60916816,396809,-0.23734915,-0.08441927,0.22422317,1
61516502,61515509,396809,-0.23892927,-0.08432573,0.21893996,1
61965047,61964054,396809,-0.2365533,-0.079170525,0.227337,1
62542019,62487677,396809,-0.2397841,-0.06914236,0.23159495,1
63012560,63011571,396809,-0.2395062,-0.06640065,0.2336606,1
63461498,63460500,396809,-0.23791628,-0.06423518,0.23974128,1
64038572,63984178,396809,-0.24118535,-0.06937703,0.23059767,1
64508992,64507996,396809,-0.2395359,-0.0746926,0.23124138,1
64958004,64957010,396809,-0.2379189,-0.07635451,0.23952748,1
65535092,65480565,396809,-0.2389466,-0.07526368,0.2278142,1
66005539,66004546,396809,-0.2372157,-0.0694572,0.23509404,1
66454357,66453272,396809,-0.23791595,-0.06272027,0.23976801,1
67031400,66977074,396809,-0.23960209,-0.06215071,0.2361363,1
67502010,67500994,396809,-0.24027367,-0.06941711,0.23285905,1
67950788,67949795,396809,-0.24032979,-0.07085185,0.22828789,1
68527853,68473487,396809,-0.23776041,-0.07382004,0.23186646,1
68998427,68997427,396809,-0.23427029,-0.073881686,0.22816004,1
69447283,69446288,396809,-0.23708534,-0.06888683,0.24571101,1
70024258,69969860,396809,-0.23704964,-0.05751758,0.23833364,1
70494829,70493831,396809,-0.24094488,-0.05741806,0.23989874,1
70943437,70942439,396809,-0.23793389,-0.05966371,0.23830666,1
71541718,71540720,396809,-0.23564439,-0.06726502,0.23965994,1
71990998,71990001,396809,-0.23799197,-0.07018794,0.23357518,1
72439551,72438523,396809,-0.23647727,-0.07170285,0.23352985,1
73037739,73036742,396809,-0.23948859,-0.07097212,0.23509522,1
73486706,73485717,396809,-0.23948859,-0.07097212,0.23509522,1
73935285,73934288,396809,-0.2402921,-0.06863293,0.23135757,1
74533434,74532422,396809,-0.23875862,-0.06941711,0.23284045,1
74982677,74981683,396809,-0.24027334,-0.0679022,0.23288576,1
75431341,75430343,396809,-0.24403124,-0.059610255,0.23535146,1
76029663,76028642,396809,-0.2402898,-0.05802852,0.23154466,1
76478579,76477586,396809,-0.2387281,-0.05733788,0.23532644,1
76927163,76926164,396809,-0.24169391,-0.061218712,0.24059863,1
77525178,77524182,396809,-0.24024463,-0.064155,0.23522478,1
77974584,77973590,396809,-0.2372338,-0.06715811,0.23361933,1
78423444,78422447,396809,-0.23475684,-0.06820956,0.25024086,1
79021631,79020638,396809,-0.23943198,-0.06726502,0.23970643,1
79470691,79469697,396809,-0.23715925,-0.066507556,0.2396919,1
79919458,79918461,396809,-0.24098453,-0.06872647,0.2366687,1
80517899,80516879,396809,-0.24258456,-0.074665874,0.22976378,1
80967050,80966054,396809,-0.23966706,-0.07905025,0.2205576,1
81416017,81415018,396809,-0.23507562,-0.07987452,0.22427544,1
82014338,82013344,396809,-0.23812412,-0.07909034,0.2228112,1
82463294,82462297,396809,-0.23957211,-0.07009439,0.22829196,1
83040273,82985808,396809,-0.24219549,-0.07000824,0.23059896,1
83510316,83509322,396809,-0.24421102,-0.07374805,0.22070694,1
83959403,83958405,396809,-0.23884411,-0.07762888,0.22587682,1
84536328,84481910,396809,-0.24166739,-0.08109909,0.22218782,1
85006259,85005266,396809,-0.23888196,-0.08060525,0.22279377,1
85455216,85454222,396809,-0.24283725,-0.08187964,0.20918036,1
86032267,85977759,396809,-0.23968248,-0.075547345,0.2295863,1
86502308,86501315,396809,-0.24494047,-0.07303067,0.22300181,1
86951416,86950420,396809,-0.24325806,-0.073271215,0.23661643,1
87528405,87473984,396809,-0.24118207,-0.06862402,0.23086351,1
87998465,87997454,396809,-0.24106756,-0.065576375,0.22990553,1
88447807,88446808,396809,-0.24174057,-0.06190935,0.23679827,1
89024597,88970157,396809,-0.2388256,-0.060536273,0.23767075,1
89494694,89493696,396809,-0.23640059,-0.06120535,0.23977613,1
89944014,89943016,396809,-0.23951435,-0.06108508,0.23299673,1
90542303,90541306,396809,-0.23566233,-0.06420845,0.23819858,1
90991159,90990164,396809,-0.23869304,-0.067238286,0.23818234,1
91440709,91439715,396809,-0.23719677,-0.06796902,0.23663557,1
92038716,92037723,396809,-0.23488605,-0.063477725,0.23971744,1
92487636,92486638,396809,-0.23719563,-0.06266681,0.2367291,1
92936812,92935817,396809,-0.23416506,-0.06039444,0.23673199,1
93535158,93534164,396809,-0.23714831,-0.05894634,0.24058291,1
93983916,93982919,396809,-0.23874654,-0.056553695,0.23382501,1
94433087,94432094,396809,-0.23637153,-0.055943232,0.24214187,1
95031558,95030564,396809,-0.23799,-0.06109844,0.23373553,1
95480443,95479444,396809,-0.23269846,-0.06941711,0.23276605,1
95929774,95928745,396809,-0.23184943,-0.07636787,0.24021049,1
96527992,96526994,396809,-0.23198026,-0.07921062,0.2295534,1
96976553,96975556,396809,-0.23054859,-0.07757542,0.22274493,1
97425604,97424583,396809,-0.23122127,-0.07239349,0.22966437,1
98023657,98022661,396809,-0.23416604,-0.064939186,0.23665182,1
98472574,98471573,396809,-0.2348402,-0.06657437,0.243451,1
98921846,98920849,396809,-0.23475799,-0.07351176,0.25014734,1
99520013,99519020,396809,-0.23573053,-0.07850661,0.23264289,1
99968679,99967680,396809,-0.23499128,-0.07696497,0.23114549,1
100418023,100417028,396809,-0.23267138,-0.07324449,0.23497143,1
101016221,101015223,396809,-0.23334454,-0.07033493,0.24185078,1
101465163,101464169,396809,-0.23566298,-0.067238286,0.23814513,1
101914185,101913164,396809,-0.23494332,-0.07021467,0.23505278,1
102512153,102511156,396809,-0.23275588,-0.07691151,0.22808799,1
102960957,102959962,396809,-0.23197928,-0.074665874,0.22963357,1
103538221,103483638,396809,-0.23139822,-0.07427003,0.23582175,1
104008131,104007137,396809,-0.23199771,-0.073881686,0.22813214,1
104457048,104455920,396809,-0.23268867,-0.06715811,0.23356353,1
105034376,104979904,396809,-0.23146853,-0.06639467,0.24038176,1
105504628,105503629,396809,-0.2318277,-0.062002897,0.24197917,1
105953404,105952407,396809,-0.23711176,-0.062029622,0.24355908,1
106530846,106476367,396809,-0.23477995,-0.063575014,0.23807263,1
107000960,106999965,396809,-0.23713118,-0.065790184,0.24197745,1
107449840,107448842,396809,-0.23260482,-0.066520914,0.24039349,1
108027320,107972711,396809,-0.23170799,-0.063508905,0.24144596,1
108497410,108496421,396809,-0.22803979,-0.060487986,0.2419594,1
108945958,108944962,396809,-0.2295354,-0.05672742,0.24355961,1
109523265,109468767,396809,-0.22988836,-0.0591639,0.2456679,1
109993336,109992341,396809,-0.2296028,-0.067238286,0.23807073,1
110442023,110441024,396809,-0.2304176,-0.073975235,0.23341537,1
111040720,111039716,396809,-0.22964147,-0.07400196,0.23492087,1
111489553,111488558,396809,-0.23202544,-0.07308413,0.2258733,1
111938427,111937429,396809,-0.23256843,-0.07036167,0.24335629,1
112536997,112535999,396809,-0.23181026,-0.067331836,0.24340044,1
112985683,112984689,396809,-0.2348588,-0.06654764,0.24193619,1
113434377,113433380,396809,-0.23105209,-0.064302,0.24344458,1
114032997,114032001,396809,-0.23265147,-0.06721156,0.23659313,1
114481785,114480786,396809,-0.23332496,-0.06581692,0.24344575,1
114930585,114929590,396809,-0.23115471,-0.06566992,0.23508646,1
115529290,115528297,396809,-0.23113464,-0.058879524,0.23672152,1
115978043,115977044,396809,-0.23192902,-0.05731115,0.23372795,1
116426753,116425763,396809,-0.2340812,-0.05975725,0.24356195,1
117025365,117024368,396809,-0.23267023,-0.06794229,0.23506497,1
117474228,117473231,396809,-0.23423293,-0.07317767,0.231203,1
117923160,117922165,396809,-0.23110007,-0.071052305,0.23953731,1
118521886,118520893,396809,-0.2340644,-0.06811602,0.24492978,1
118970716,118969713,396809,-0.23334356,-0.065790184,0.24193096,1
119419510,119418516,396809,-0.23708403,-0.06282717,0.24581791,1
120018269,120017274,396809,-0.23569854,-0.059610255,0.23524916,1
120467138,120466139,396809,-0.23944877,-0.058906253,0.23833862,1
120915989,120914995,396809,-0.23790681,-0.06349108,0.24051204,1
121514652,121513654,396809,-0.23645917,-0.07400196,0.23500457,1
121963525,121962532,396809,-0.23882535,-0.07689815,0.227405,1
122541010,122486404,396809,-0.24265179,-0.0772212,0.22428897,1
123011275,123010278,396809,-0.24264883,-0.07078503,0.22452879,1
123460022,123459027,396809,-0.24336866,-0.06856611,0.22760777,1
124037323,123982775,396809,-0.245984,-0.06722867,0.23056822,1
124507188,124506189,396809,-0.24706261,-0.06566992,0.23528175,1
124955808,124954815,396809,-0.24559473,-0.06863293,0.23142268,1
125533088,125478548,396809,-0.25099897,-0.07252794,0.22321135,1
126002899,126001902,396809,-0.25403118,-0.075303055,0.22307332,1
126451578,126450586,396809,-0.25015974,-0.074665874,0.22985677,1
127029008,126974346,396809,-0.24714755,-0.07123058,0.22836491,1
127499185,127498189,396809,-0.24176015,-0.06642737,0.2352033,1
127948025,127946843,396809,-0.23268801,-0.06412827,0.23361698,1
128525145,128470549,396809,-0.23526573,-0.06069815,0.23964487,1
128995292,128994292,396809,-0.23714848,-0.059703797,0.24056956,1
129444015,129443017,396809,-0.2304246,-0.06335745,0.23284504,1
130021630,129967004,396809,-0.23364785,-0.06849404,0.23771936,1
130491595,130490598,396809,-0.23576641,-0.07239349,0.22972016,1
130940663,130939665,396809,-0.23271771,-0.07242022,0.23119776,1
131539302,131538278,396809,-0.23412102,-0.07182312,0.24031855,1
131987850,131986857,396809,-0.23414941,-0.07405541,0.23800626,1
132436585,132435587,396809,-0.2341866,-0.07400196,0.23497666,1
133035067,133034071,396809,-0.23494446,-0.07551687,0.23495924,1
133483788,133482795,396809,-0.23421483,-0.07547678,0.23267774,1
133932578,133931581,396809,-0.23429884,-0.076871425,0.22583438,1
134531178,134530175,396809,-0.23275556,-0.0753966,0.22811471,1
134979951,134978963,396809,-0.23431711,-0.07532978,0.22434631,1
135428658,135427634,396809,-0.23657091,-0.07459906,0.22590238,1
136027430,136026430,396809,-0.23642066,-0.06799574,0.23814107,1
136476283,136475284,396809,-0.23416653,-0.06721156,0.23661174,1
136925140,136924141,396809,-0.24029079,-0.06257327,0.23146448,1
137523811,137522793,396809,-0.23790616,-0.060461257,0.2405655,1
137972442,137971443,396809,-0.23936474,-0.057511605,0.24518195,1
138421320,138420328,396809,-0.23866236,-0.05440159,0.2406817,1
139019939,139018945,396809,-0.24083263,-0.05454859,0.24904099,1
139468569,139467576,396809,-0.23879237,-0.053457044,0.23009142,1
139917265,139916272,396809,-0.23948498,-0.05430805,0.23538919,1
140515810,140514816,396809,-0.24169342,-0.05894634,0.24063872,1
140964580,140963583,396809,-0.23955154,-0.061031625,0.2299671,1
141541595,141487319,396809,-0.23822717,-0.06895001,0.2349891,1
142012116,142011121,396809,-0.23418644,-0.07324449,0.23499003,1
142461010,142459981,396809,-0.23425186,-0.074665874,0.22966148,1
143038020,142983738,396809,-0.23586857,-0.07571145,0.23168358,1
143508517,143507522,396809,-0.23572123,-0.07851998,0.2334003,1
143957190,143956195,396809,-0.23738503,-0.07830616,0.22130047,1
144534173,144479907,396809,-0.23500073,-0.077709064,0.23037474,1
145004706,145003706,396809,-0.23724572,-0.07926407,0.23264813,1
145453583,145452581,396809,-0.23576723,-0.076180786,0.22965336,1
146030568,145976297,396809,-0.23815942,-0.074169815,0.2302234,1
146501095,146500098,396809,-0.23572008,-0.073217764,0.23349383,1
146949719,146948718,396809,-0.23568207,-0.06948393,0.23659025,1
147526632,147472335,396809,-0.2349545,-0.071840234,0.2341402,1
147997306,147996310,396809,-0.23648657,-0.07168949,0.23277245,1
148445822,148444827,396809,-0.23574847,-0.075450055,0.23118152,1
149022683,148968411,396809,-0.233733,-0.07519089,0.23078248,1
149493032,149492032,396809,-0.23731016,-0.076140694,0.22739975,1
149941877,149940847,396809,-0.23427144,-0.079183884,0.2280665,1
150540556,150539563,396809,-0.23341177,-0.08008834,0.23637527,1
150989049,150988050,396809,-0.23344946,-0.08230727,0.23330559,1
151437849,151436855,396809,-0.23356088,-0.081389435,0.22423011,1
152036557,152035561,396809,-0.23284088,-0.08285091,0.2211645,1
152485432,152484434,396809,-0.23352434,-0.08447273,0.22720626,1
152934266,152933264,396809,-0.23505752,-0.08217364,0.22575015,1
153532683,153531686,396809,-0.23431809,-0.07987452,0.22426614,1
153981631,153980591,396809,-0.23578648,-0.079183884,0.2280851,1
154430463,154429466,396809,-0.23339187,-0.07405541,0.23799697,1
155029150,155028151,396809,-0.23410209,-0.07033493,0.24186008,1
155477943,155476946,396809,-0.23642197,-0.07405541,0.23803417,1
155926630,155925633,396809,-0.23866597,-0.071065664,0.24038772,1
156525057,156524035,396809,-0.24024577,-0.0694572,0.23513125,1
156973677,156972683,396809,-0.23791775,-0.071052305,0.23962101,1
157422577,157421581,396809,-0.2394695,-0.06872647,0.23665011,1
158021205,158020202,396809,-0.23418513,-0.067184836,0.23509693,1
158469849,158468854,396809,-0.23648526,-0.065629825,0.23287936,1
158918618,158917620,396809,-0.23494233,-0.06566992,0.23513296,1
159517348,159516350,396809,-0.23645769,-0.067184836,0.23512483,1
159966271,159965276,396809,-0.24103037,-0.065629825,0.23293516,1
160415172,160414168,396809,-0.23945008,-0.06496591,0.23823172,1
161013783,161012788,396809,-0.23869206,-0.06269354,0.2382625,1
161462364,161461368,396809,-0.23866417,-0.06273363,0.24053471,1
162039354,161985020,396809,-0.23817304,-0.062334858,0.2393991,1
162510001,162509001,396809,-0.23944893,-0.05966371,0.23832525,1
162958799,162957803,396809,-0.23717654,-0.06042117,0.23828399,1
163535839,163481485,396809,-0.23701921,-0.060086988,0.24081379,1
164006125,164005128,396809,-0.23715827,-0.061962806,0.23977207,1
164454892,164453896,396809,-0.23871017,-0.06039444,0.2367878,1
165031696,164977321,396809,-0.23893939,-0.060175367,0.23868886,1
165502151,165501155,396809,-0.23875633,-0.058812708,0.23302752,1
165950997,165950000,396809,-0.2394677,-0.06039444,0.2367971,1
166527678,166473352,396809,-0.2378326,-0.060385533,0.23627202,1
166998150,166997150,396809,-0.23564307,-0.06120535,0.23976684,1
167446956,167445959,396809,-0.23709284,-0.06054144,0.2451006,1
168023993,167969640,396809,-0.23883912,-0.05849634,0.23657028,1
168494588,168493595,396809,-0.24091713,-0.058215607,0.24215758,1
168943401,168942404,396809,-0.2378683,-0.057484876,0.24364854,1
169520570,169466133,396809,-0.23829809,-0.05678016,0.23949862,1
169990995,169989995,396809,-0.23870935,-0.05660715,0.23685461,1
170439768,170438771,396809,-0.24015945,-0.05745815,0.24216165,1
171038000,171037000,396809,-0.23715663,-0.05438823,0.2399057,1
171487213,171486164,396809,-0.2349402,-0.05582296,0.23530667,1
171935900,171934905,396809,-0.24180435,-0.055756144,0.23160334,1
172534047,172533050,396809,-0.23784024,-0.056767512,0.24593411,1
172983093,172982083,396809,-0.23867232,-0.05741806,0.23987085,1
173431687,173430694,396809,-0.24089837,-0.057484876,0.24368575,1
174029713,174028723,396809,-0.2393835,-0.058242332,0.24365379,1
174478993,174477996,396809,-0.23791464,-0.056660604,0.23987491,1
174927869,174926877,396809,-0.24094471,-0.056660604,0.23991211,1
175526320,175525327,396809,-0.23877476,-0.05802852,0.23152605,1
175975517,175974520,396809,-0.24101926,-0.05731115,0.23383954,1
176424488,176423493,396809,-0.23875584,-0.056540333,0.2330676,1
177022653,177021660,396809,-0.23944812,-0.055876415,0.23839207,1
177471831,177470837,396809,-0.237952,-0.057364605,0.23683195,1
177920654,177919653,396809,-0.24017806,-0.057431422,0.24064684,1
178518995,178517997,396809,-0.23931825,-0.057578422,0.24896894,1
178968006,178967009,396809,-0.2386444,-0.05745815,0.24214305,1
179416815,179415820,396809,-0.23860754,-0.059026524,0.24514592,1
180015214,180014215,396809,-0.23782131,-0.05527932,0.24747564,1
180464360,180463366,396809,-0.24094455,-0.05590314,0.23992547,1
181041246,180986810,396809,-0.2389522,-0.054979354,0.23764406,1
181511276,181510278,396809,-0.23643614,-0.053577315,0.23688015,1
181960445,181959440,396809,-0.23724048,-0.055025414,0.23307574,1
182537112,182482700,396809,-0.23780057,-0.05563284,0.23888129,1
183007029,183006030,396809,-0.23711029,-0.0552125,0.24367933,1
183456154,183455159,396809,-0.23487478,-0.05440159,0.2406352,1
184033376,183978819,396809,-0.23807445,-0.054212987,0.23714165,1
184503270,184502256,396809,-0.24005684,-0.05609023,0.25051978,1
184952567,184951573,396809,-0.23801626,-0.053483773,0.23159693,1
185529544,185475136,396809,-0.23691511,-0.05513009,0.23900561,1
185999913,185998913,396809,-0.23948482,-0.05355059,0.23540255,1
186449017,186448021,396809,-0.23867182,-0.055145685,0.23991093,1
187026138,186971739,396809,-0.23740618,-0.0550239,0.24015012,1
187496301,187495308,396809,-0.23948498,-0.05430805,0.23538919,1
187945620,187944625,396809,-0.23951253,-0.052753042,0.23314372,1
188522584,188468092,396809,-0.2377647,-0.054674126,0.2418025,1
188992699,188991700,396809,-0.23796993,-0.05430805,0.23537059,1
189442050,189441052,396809,-0.23721191,-0.05203568,0.23540138,1
190040203,190039204,396809,-0.23864424,-0.056700695,0.2421564,1
