timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
22568212,22567830,3932170,3932170,-1.896235e-05,3.3765525e-06,-3.4830487e-06,-0.0016581028,0.0011567916,-0.048886776,4996,4996,0,2,1
23067869,23067488,3932170,3932170,-2.2946217e-05,1.2751731e-05,2.5869165e-06,-0.0016252376,0.0012934726,-0.048794083,4996,4996,0,2,1
23567531,23567146,3932170,3932170,-3.366188e-05,9.318965e-06,4.9535706e-06,-0.0017743522,0.0010426497,-0.050188363,4996,4996,0,2,1
24067187,24066805,3932170,3932170,-1.5121282e-05,-5.1343295e-06,-2.0172665e-06,-0.0015766344,0.0009991883,-0.049181342,4997,4997,0,2,1
24572020,24571459,3932170,3932170,-2.2844875e-05,1.7251716e-06,-1.3545493e-05,-0.0019092215,0.001405524,-0.048520677,4996,4996,0,2,1
25066501,25066121,3932170,3932170,1.3014278e-06,-2.465844e-06,5.0155254e-06,-0.0016097497,0.0010598535,-0.048538726,4997,4997,0,2,1
25566163,25565781,3932170,3932170,-2.8717934e-05,-1.5958078e-05,1.9028139e-05,-0.0020226594,0.0015207311,-0.048742685,4999,4999,0,2,1
26065817,26065436,3932170,3932170,-6.2897493e-06,3.8288723e-05,-6.316434e-06,-0.0022192812,0.0012259008,-0.049054734,4996,4996,0,2,1
26565476,26565094,3932170,3932170,-2.8165648e-05,-8.794964e-06,1.4151344e-07,-0.0016336163,0.0012556607,-0.048818283,4996,4996,0,2,1
27070134,27069749,3932170,3932170,-9.014323e-06,-5.053808e-06,-8.547634e-06,-0.002102128,0.0013816898,-0.048752107,4997,4997,0,2,1
27569824,27569408,3932170,3932170,3.0845513e-06,1.8753617e-05,-1.7585562e-05,-0.0018599869,0.0011398619,-0.04872448,4995,4995,0,2,1
28069446,28069065,3932170,3932170,-3.0514911e-05,-4.7487065e-06,-1.090119e-06,-0.0018705825,0.0014802392,-0.04849742,4997,4997,0,2,1
28564109,28563726,3932170,3932170,-5.6276454e-06,2.343098e-06,-9.155929e-06,-0.0018033234,0.0012647784,-0.049261056,4997,4997,0,2,1
29068765,29068380,3932170,3932170,-1.8370365e-05,4.4507856e-06,-4.0369728e-06,-0.0018804496,0.0011928324,-0.048810158,4996,4996,0,2,1
29568547,29568038,3932170,3932170,-6.126684e-06,1.2895308e-05,-3.8719318e-06,-0.0017952962,0.001163142,-0.049041852,4996,4996,0,2,1
30068223,30067697,3932170,3932170,-2.2288152e-05,6.8447594e-06,1.2423814e-08,-0.0017378881,0.0011097318,-0.049278002,4998,4998,0,2,1
30567905,30567354,3932170,3932170,-1.12234475e-05,-8.358863e-06,-9.775837e-06,-0.0016543857,0.0017240429,-0.048956674,4997,4997,0,2,1
31067519,31067011,3932170,3932170,-3.891603e-05,7.402525e-06,2.3891498e-06,-0.0017342479,0.00072769553,-0.048457686,4996,4996,0,2,1
31567177,31566669,3932170,3932170,1.4016002e-06,3.4307568e-06,-3.0334404e-06,-0.0016970017,0.0012083004,-0.048910208,4996,4996,0,2,1
32066839,32066327,3932170,3932170,-4.5376064e-06,1.4417912e-05,-7.1262866e-06,-0.0018177087,0.0014427927,-0.048629533,4997,4997,0,2,1
32566493,32565986,3932170,3932170,-3.921512e-05,1.1667467e-05,-7.1502623e-06,-0.001813143,0.0010130559,-0.048676193,4998,4998,0,2,1
33066153,33065643,3932170,3932170,-2.8581931e-05,1.1850849e-05,-7.8673594e-07,-0.002166612,0.0009458691,-0.04876108,4997,4997,0,2,1
33565808,33565300,3932170,3932170,-1.2232307e-05,1.663408e-05,-2.6330881e-06,-0.0020172705,0.0014472835,-0.048837367,4996,4996,0,2,1
34070462,34069955,3932170,3932170,-3.25703e-05,7.2781004e-06,1.3224435e-05,-0.0019748493,0.0012159302,-0.049284536,4997,4997,0,2,1
34570122,34569613,3932170,3932170,-1.4462187e-05,4.5494808e-06,1.1090391e-05,-0.0016411747,0.0012927077,-0.048830554,4997,4997,0,2,1
35069779,35069271,3932170,3932170,-4.777867e-06,-1.2804386e-05,1.3959544e-05,-0.0014821371,0.0014277638,-0.049069762,4997,4997,0,2,1
35564440,35563932,3932170,3932170,-5.7319845e-05,-2.5630693e-06,8.663228e-05,-0.0008070116,0.00092068565,-0.049382523,4997,4997,0,2,1
36069091,36068586,3932170,3932170,0.0002297158,3.2798784e-05,0.00014170428,0.0022338813,0.0006670301,-0.048251346,4996,4996,0,2,1
36568751,36568244,3932170,3932170,-0.00012376682,2.947205e-06,6.744388e-05,0.0029499955,0.0007491488,-0.04861161,4997,4997,0,2,1
37068433,37067902,3932170,3932170,3.1172593e-05,-7.810089e-05,-1.4222345e-05,0.010321131,-0.00010132972,-0.04473605,4997,4997,0,2,1
37568191,37567810,3932170,3932170,0.00013352769,-3.8442016e-05,2.2891574e-05,0.00022101236,0.0061396747,-0.044506557,4997,4997,0,2,1
38067852,38067469,3932170,3932170,-5.5299315e-05,6.9292386e-05,4.3123955e-06,0.0066849715,0.0041928208,-0.061468188,4998,4998,0,2,1
38567506,38567125,3932170,3932170,-9.303707e-05,-6.705479e-05,-1.37304105e-05,-0.0005278043,0.0071390434,-0.026985977,4996,4996,0,2,1
39067164,39066783,3932170,3932170,5.4484848e-05,0.00012347712,-4.9805825e-05,0.018829504,0.008101096,-0.06373915,4996,4996,0,2,1
39566820,39566441,3932170,3932170,-7.1961826e-05,-2.6332358e-05,1.5515272e-05,0.009249127,0.004850084,-0.042134013,4997,4997,0,2,1
40066486,40066099,3932170,3932170,0.00019376334,-2.9641613e-05,-3.839494e-05,0.021283621,0.004080834,-0.050222103,4997,4997,0,2,1
40566153,40565757,3932170,3932170,-1.8760662e-05,-5.7207875e-05,-5.484945e-05,0.008428702,-0.004358555,-0.060596406,4995,4995,0,2,1
41065825,41065415,3932170,3932170,7.3078125e-05,-0.000116564406,2.6545546e-05,0.0053019444,0.001938395,-0.052228514,4997,4997,0,2,1
41570450,41570069,3932170,3932170,-2.580184e-05,1.469734e-05,1.1140309e-05,0.0036098291,0.0024200554,-0.050347447,4996,4996,0,2,1
42070110,42069727,3932170,3932170,5.0760145e-06,0.00024995158,1.1751321e-05,0.0015568518,0.0013086174,-0.050419845,4996,4996,0,2,1
42564772,42564388,3932170,3932170,8.57052e-06,3.6914298e-05,9.180565e-06,-0.003219328,0.0009647825,-0.051057354,4996,4996,0,2,1
43064427,43064046,3932170,3932170,8.172005e-05,-6.5509834e-05,-2.6129774e-05,-0.0034883828,0.0009880983,-0.047227457,4996,4996,0,2,1
43569082,43568701,3932170,3932170,6.555795e-05,-6.894182e-05,5.749737e-06,-0.0021531403,0.0010510914,-0.047103904,4997,4997,0,2,1
44068738,44068359,3932170,3932170,8.45488e-06,2.4414223e-05,2.4003612e-05,-0.0032333245,0.0018527722,-0.049156055,4997,4997,0,2,1
44568400,44568017,3932170,3932170,-1.7729715e-05,-2.0100675e-05,6.20442e-05,-0.0011377122,0.0009107157,-0.048331555,4997,4997,0,2,1
45068058,45067675,3932170,3932170,2.1694641e-05,-2.8035893e-05,7.532884e-05,-0.0024752528,-0.0007134961,-0.048904978,4997,4997,0,2,1
45567719,45567333,3932170,3932170,8.760442e-05,4.5966677e-05,9.153143e-05,-0.0017645545,-0.00034515455,-0.04824898,4997,4997,0,2,1
46067373,46066991,3932170,3932170,3.806121e-05,3.5494864e-05,4.2572476e-05,-0.0016114685,0.0028197663,-0.04958111,4997,4997,0,2,1
46567029,46566649,3932170,3932170,-4.1392796e-05,5.0117716e-05,-5.0325798e-05,-0.0016634448,0.0008900576,-0.049126867,4996,4996,0,2,1
47066688,47066307,3932170,3932170,-4.750384e-05,3.0056557e-05,-7.662235e-05,-0.001630542,0.0005739758,-0.04895796,4996,4996,0,2,1
47566348,47565965,3932170,3932170,-5.80832e-05,-1.8564625e-06,-9.295888e-05,0.0003148785,0.0005002927,-0.04947915,4996,4996,0,2,1
48066004,48065623,3932170,3932170,-4.470084e-05,-3.850921e-06,-0.00013281687,-0.0011078628,0.0016674873,-0.049561027,4996,4996,0,2,1
48570658,48570278,3932170,3932170,-8.731286e-05,-7.884988e-05,-0.000116482675,0.00083605695,0.0014290973,-0.048400354,4996,4996,0,2,1
49070317,49069936,3932170,3932170,-0.00012221579,-9.50018e-06,-3.038984e-05,-0.0003879671,0.00040851318,-0.04948396,4996,4996,0,2,1
49565000,49564598,3932170,3932170,2.4874276e-05,2.0083558e-05,3.3576707e-05,-0.0014196845,0.0010815506,-0.048640884,4997,4997,0,2,1
50064637,50064256,3932170,3932170,2.2528187e-05,3.586912e-05,7.57981e-05,-0.0009624902,-0.00083382387,-0.04969054,4996,4996,0,2,1
50569295,50568913,3932170,3932170,9.590271e-06,-1.804672e-05,7.285386e-05,-0.0025232206,0.0004072347,-0.049362104,4999,4999,0,2,1
51068950,51068569,3932170,3932170,-9.967975e-05,1.3357461e-05,8.796382e-06,-0.001345918,0.0010561035,-0.048399057,4996,4996,0,2,1
51568605,51568227,3932170,3932170,-7.9917285e-05,1.8680803e-05,-0.00017251051,-0.0015436041,0.002830979,-0.04736209,4996,4996,0,2,1
52068305,52067886,3932170,3932170,-0.000113313195,9.383443e-06,-0.00015981993,-0.0012394666,-0.0038528165,-0.04995905,4997,4997,0,2,1
52567961,52567544,3932170,3932170,6.966953e-05,4.8432044e-06,-8.760533e-05,-0.0007387108,-0.0011352666,-0.050476793,4997,4997,0,2,1
53067618,53067202,3932170,3932170,0.00012670012,1.6321306e-05,7.184538e-05,-0.0013457276,-0.0025455987,-0.04850544,4996,4996,0,2,1
53567277,53566861,3932170,3932170,7.6342556e-05,6.4907003e-06,0.00025273435,-0.0014856198,0.0010029639,-0.049109668,4997,4997,0,2,1
54067001,54066519,3932170,3932170,-8.636663e-05,-4.3750795e-05,0.0003035613,-0.0017461575,0.0027451385,-0.0482139,4997,4997,0,2,1
54566594,54566178,3932170,3932170,4.3180015e-07,-1.5788795e-05,1.9626038e-06,-0.00136685,0.0044611315,-0.04843433,4997,4997,0,2,1
55066255,55065836,3932170,3932170,-6.9571724e-05,-5.8500773e-06,-0.00013616707,-0.0010065195,0.0029828385,-0.048807926,4997,4997,0,2,1
55570908,55570491,3932170,3932170,-7.027517e-05,4.933239e-05,-0.00026137166,-0.0012119714,0.002633284,-0.05022963,4997,4997,0,2,1
56070565,56070149,3932170,3932170,-5.5171917e-05,-1.9897285e-05,-0.0001999451,-0.0011589567,0.00044501663,-0.04813976,4996,4996,0,2,1
56565258,56564811,3932170,3932170,-3.3889406e-05,8.263242e-06,-1.62889e-05,-0.0015080735,0.0012827278,-0.04888079,4996,4996,0,2,1
57064886,57064470,3932170,3932170,0.00010383489,-5.7959364e-06,-9.413131e-06,-0.0010278089,0.0011103757,-0.047568176,4997,4997,0,2,1
57569542,57569125,3932170,3932170,9.9581936e-05,-1.3561509e-05,4.7905374e-05,-0.0010711341,2.6445787e-05,-0.049926605,4997,4997,0,2,1
58069198,58068783,3932170,3932170,0.00014249905,3.663763e-05,7.979506e-05,-0.0011128435,0.0007855844,-0.050527457,4996,4996,0,2,1
58568853,58568442,3932170,3932170,6.9063266e-05,5.226078e-05,5.5564095e-05,-0.0010107952,0.0010137791,-0.049375903,4997,4997,0,2,1
59068482,59068101,3932170,3932170,1.3327864e-05,1.8472241e-05,3.0661875e-05,-0.002229598,0.0019177672,-0.048699178,4997,4997,0,2,1
59568141,59567759,3932170,3932170,-0.00012982337,2.3570535e-06,-5.9365368e-05,-0.0014974828,0.002408482,-0.04918838,4996,4996,0,2,1
60067799,60067418,3932170,3932170,-0.00016311638,3.5871965e-06,-0.00014563455,-0.0012567621,0.002290996,-0.048780445,4997,4997,0,2,1
60567458,60567077,3932170,3932170,-9.823485e-05,-5.0627914e-06,-0.00016728326,-0.00060951925,0.0003223703,-0.048805386,4997,4997,0,2,1
61067119,61066736,3932170,3932170,-0.00010646702,-1.5710673e-05,-3.0132046e-06,-0.00038135715,-4.3519456e-05,-0.049410377,4997,4997,0,2,1
61566777,61566394,3932170,3932170,4.5665347e-06,6.5983145e-06,0.000162671,-0.0008724025,-0.0018786258,-0.048856936,4997,4997,0,2,1
62066469,62066053,3932170,3932170,0.00015822452,2.3110113e-05,0.00018483508,-0.0013049,0.0005411538,-0.048849724,4997,4997,0,2,1
62571090,62570708,3932170,3932170,7.386174e-05,-1.480864e-05,3.9746228e-05,-0.0013549195,0.0017615487,-0.0488509,4997,4997,0,2,1
63070753,63070367,3932170,3932170,7.846151e-05,1.8171086e-05,-6.804449e-05,-0.0011014955,0.0015338535,-0.04805883,4997,4997,0,2,1
63565412,63565029,3932170,3932170,8.151864e-06,3.150692e-05,-0.00012524886,-0.0013879853,0.0015004601,-0.049011167,4997,4997,0,2,1
64065101,64064688,3932170,3932170,-7.558265e-05,1.2616331e-05,-0.00011899611,-0.0013390069,-0.00014175246,-0.048824392,4997,4997,0,2,1
64569736,64569343,3932170,3932170,-0.00012740414,7.2585503e-06,2.2087127e-06,-0.0012896362,8.673469e-05,-0.048641954,4996,4996,0,2,1
65069381,65069002,3932170,3932170,-5.4582335e-05,-1.7131164e-05,6.755855e-05,-0.001570452,0.00064690306,-0.048841916,4996,4996,0,2,1
65569042,65568661,3932170,3932170,1.5631353e-05,-5.902227e-06,0.000112841306,-0.0013872287,9.553598e-05,-0.04932595,4996,4996,0,2,1
66068704,66068320,3932170,3932170,7.50162e-05,-6.0013735e-06,0.00011210038,-0.0007465901,0.00077898457,-0.048364248,4997,4997,0,2,1
66568361,66567979,3932170,3932170,1.1012385e-05,4.1439813e-05,3.7377384e-05,-0.00034382913,0.0018909774,-0.04913132,4996,4996,0,2,1
67068021,67067638,3932170,3932170,-4.514938e-05,7.2635003e-06,-0.00012528729,-0.0013305186,0.0017701634,-0.04908215,4997,4997,0,2,1
67567676,67567297,3932170,3932170,-7.554288e-05,5.902633e-07,-6.5486034e-05,-0.0008957563,0.0013211399,-0.048423838,4996,4996,0,2,1
68067337,68066956,3932170,3932170,-8.219029e-05,-1.5836551e-05,-7.7288925e-05,-0.0005169598,0.0013396859,-0.048509423,4997,4997,0,2,1
68566996,68566615,3932170,3932170,-8.8528366e-05,-4.2343752e-05,7.7145654e-05,-0.00082822377,-0.00036107647,-0.04913999,4996,4996,0,2,1
69066655,69066274,3932170,3932170,2.6151722e-05,-1.2559596e-05,0.0001487598,-0.0009715121,-0.0005763496,-0.04884071,4996,4996,0,2,1
69566364,69565933,3932170,3932170,0.0001633138,-8.603804e-06,0.00013593341,-0.0010168707,0.0006859747,-0.04926839,4996,4996,0,2,1
70071012,70070596,3932170,3932170,0.000106791274,2.0321193e-05,-7.605551e-05,-0.0010819713,0.003000453,-0.04858075,5004,5004,0,2,1
70565666,70565252,3932170,3932170,6.427651e-05,1.9201021e-05,-0.00022062798,-0.0015026699,0.0012239204,-0.04852264,4997,4997,0,2,1
71065325,71064911,3932170,3932170,-6.681855e-05,1.972767e-05,-0.00013947721,-0.0011950799,0.000542857,-0.049219504,4997,4997,0,2,1
71564987,71564570,3932170,3932170,-9.391015e-05,1.4728403e-05,-2.9184424e-05,-0.0013741533,0.00049360347,-0.048930913,4997,4997,0,2,1
72069644,72069226,3932170,3932170,-6.2148545e-05,1.9535131e-05,2.405059e-05,-0.0014332924,0.00038265422,-0.049185466,4997,4997,0,2,1
72569297,72568885,3932170,3932170,-2.5969437e-05,7.6965e-06,3.271122e-05,-0.0011829097,0.0006324322,-0.04904249,4996,4996,0,2,1
73068958,73068544,3932170,3932170,-1.92205e-05,2.829132e-05,8.00556e-06,-0.0019270744,0.0010066566,-0.04875585,4996,4996,0,2,1
73568619,73568204,3932170,3932170,-1.4207506e-06,2.1474834e-05,1.9081828e-05,-0.001389207,0.00057074206,-0.04903582,4997,4997,0,2,1
74068279,74067863,3932170,3932170,-6.425198e-05,8.166243e-06,3.861261e-05,-0.0016754164,0.0013201933,-0.0492243,4996,4996,0,2,1
74567938,74567523,3932170,3932170,-9.592257e-05,1.9910593e-05,0.00012400636,-0.0011596166,-0.0007693264,-0.048941143,4997,4997,0,2,1
75067597,75067182,3932170,3932170,6.616935e-05,-5.998291e-06,0.0001477485,-0.0015376001,0.0008240437,-0.048638336,4997,4997,0,2,1
75567282,75566841,3932170,3932170,0.00010336784,9.312977e-06,1.1156309e-05,-0.0015483218,0.0025806196,-0.049038485,4996,4996,0,2,1
76066915,76066501,3932170,3932170,2.1343032e-05,2.7530787e-06,-9.6899705e-05,-0.001629891,0.000910298,-0.048765942,4997,4997,0,2,1
76566575,76566161,3932170,3932170,-2.4763829e-05,5.417527e-06,-0.000115287214,-0.0013594697,0.0007453689,-0.048685916,4997,4997,0,2,1
77071231,77070816,3932170,3932170,-5.0612452e-05,-2.1727716e-05,-4.5325243e-05,-0.001395475,0.00026171783,-0.048754256,4996,4996,0,2,1
77565908,77565479,3932170,3932170,-7.989604e-05,-3.3878496e-05,2.629693e-06,-0.0013482147,0.000496074,-0.04822043,4996,4996,0,2,1
78065555,78065139,3932170,3932170,-4.8079266e-05,-4.9163316e-07,1.8136352e-05,-0.0017210083,0.0008466759,-0.04831123,4997,4997,0,2,1
78565216,78564798,3932170,3932170,-2.0716767e-05,-3.2088898e-05,-1.0907734e-05,-0.0012713575,0.00061977486,-0.04871342,4996,4996,0,2,1
79069867,79069455,3932170,3932170,-1.0407425e-05,5.743101e-05,-2.726072e-05,-0.00061987055,0.0009897621,-0.050842956,4997,4997,0,2,1
79569527,79569114,3932170,3932170,-3.159937e-05,4.811705e-05,-2.7557959e-05,-0.00059151923,6.489895e-05,-0.049241737,4996,4996,0,2,1
80069187,80068774,3932170,3932170,-2.2954047e-05,4.2961616e-05,-5.22422e-05,-0.00093661726,0.0013701078,-0.04999672,4996,4996,0,2,1
80568852,80568434,3932170,3932170,-4.635651e-05,-4.1300063e-06,-0.00011879445,-0.0006216725,0.00075015775,-0.049724825,4996,4996,0,2,1
81068506,81068093,3932170,3932170,-4.339049e-05,-2.9422347e-06,-9.382383e-05,-0.0007288546,0.00067100103,-0.04806749,4996,4996,0,2,1
81568166,81567753,3932170,3932170,-2.3730703e-05,-5.383663e-05,9.0420406e-05,-0.00025404908,-0.0017032293,-0.04837666,4996,4996,0,2,1
82067825,82067413,3932170,3932170,2.6946114e-05,5.99744e-05,0.00015385597,-0.0010193822,0.0021842744,-0.05025312,4996,4996,0,2,1
82567511,82567073,3932170,3932170,5.3883745e-05,5.9847545e-05,5.761459e-05,-0.001489495,0.0017883319,-0.049572363,4997,4997,0,2,1
83067147,83066733,3932170,3932170,-3.1882435e-05,5.8447207e-05,-6.3650485e-05,-0.0006047002,0.0019906631,-0.050243083,4997,4997,0,2,1
83566808,83566392,3932170,3932170,-6.141996e-05,-7.0166757e-06,-0.00013985392,-0.0008774323,0.002023995,-0.049247373,4996,4996,0,2,1
84071430,84071049,3932170,3932170,-6.546108e-05,1.861947e-05,-8.044611e-05,-0.0010082991,-0.00026631862,-0.048661366,4997,4997,0,2,1
84566096,84565712,3932170,3932170,-8.377305e-06,1.6079834e-05,5.1197898e-05,-0.0020927058,0.00090622244,-0.04744712,4995,4995,0,2,1
85065761,85065372,3932170,3932170,-3.4896257e-05,-4.2334046e-05,7.781819e-05,-0.0010800099,0.0013347714,-0.04797496,4996,4996,0,2,1
85565414,85565032,3932170,3932170,4.4909534e-06,-1.7318166e-06,0.0001104233,-0.0013317218,0.0008298897,-0.048412967,4996,4996,0,2,1
86070073,86069689,3932170,3932170,-4.0544917e-05,1.7219625e-05,3.8321738e-05,-0.0012618533,0.0018947795,-0.048512552,4997,4997,0,2,1
86569732,86569349,3932170,3932170,-3.3167653e-05,4.3374464e-05,2.6879528e-05,-0.0016228583,0.0011192663,-0.048874285,4997,4997,0,2,1
87069391,87069009,3932170,3932170,1.7605646e-05,-6.840403e-06,3.6024212e-05,-0.0020388886,-0.00019875825,-0.049230207,4993,4993,0,2,1
87569054,87568669,3932170,3932170,1.8744699e-05,-3.037965e-07,7.6322205e-05,-0.0012263798,-0.00061820325,-0.048547864,4997,4997,0,2,1
88068710,88068329,3932170,3932170,5.4189346e-05,-1.5012706e-05,3.0900643e-05,-0.0017763458,0.0011103452,-0.048942033,4997,4997,0,2,1
88568388,88567989,3932170,3932170,3.4522942e-05,-2.2181608e-05,-5.269984e-05,-0.0009947354,0.0008939824,-0.049391426,4996,4996,0,2,1
89068032,89067649,3932170,3932170,-4.6012035e-05,-2.5741083e-05,-3.0979845e-05,-0.0010985505,0.0009980908,-0.04792484,4996,4996,0,2,1
89567691,89567310,3932170,3932170,6.0899274e-06,-7.5275893e-06,-2.5014942e-05,-0.00037864345,0.0011184391,-0.0486063,4997,4997,0,2,1
90067372,90066970,3932170,3932170,-5.180851e-05,4.170699e-05,-4.443378e-05,-0.0010316756,0.0019455894,-0.04939534,4997,4997,0,2,1
90567010,90566630,3932170,3932170,-6.810372e-05,-5.1069164e-06,-7.078303e-05,-0.0010723445,0.00049315224,-0.048536688,4997,4997,0,2,1
91071669,91071287,3932170,3932170,-3.323638e-06,1.06734315e-05,-6.276793e-05,-0.0012922934,-1.7690809e-05,-0.048785258,4996,4996,0,2,1
91566332,91565951,3932170,3932170,4.034197e-05,2.9010174e-05,-4.8913175e-06,-0.0015977161,-0.00030897712,-0.049047597,4997,4997,0,2,1
92065994,92065611,3932170,3932170,2.1366823e-06,1.816412e-05,7.844645e-05,-0.0017509899,0.0008688921,-0.048705492,4997,4997,0,2,1
92565651,92565271,3932170,3932170,-6.269281e-05,-5.9696238e-05,0.00010057691,-0.0019875064,0.00032556822,-0.047607627,4996,4996,0,2,1
93065311,93064932,3932170,3932170,-1.0903646e-05,-2.4741346e-05,8.137748e-05,-0.0013690541,0.0007512716,-0.049004212,4997,4997,0,2,1
93569970,93569589,3932170,3932170,3.475389e-05,1.9635372e-05,3.0519226e-05,-0.0015076724,0.0011027983,-0.04990611,4997,4997,0,2,1
94069631,94069249,3932170,3932170,-3.2414264e-06,1.1223282e-05,1.1667066e-05,-0.0017238184,0.0013868259,-0.048242047,4996,4996,0,2,1
94569292,94568911,3932170,3932170,1.6054713e-05,9.237244e-06,-8.3226514e-05,-0.0023057805,0.0013956906,-0.048487708,4998,4998,0,2,1
95063957,95063574,3932170,3932170,-0.00013221893,-2.597816e-05,-0.00011681866,-0.0016724067,0.0015344599,-0.04842496,4997,4997,0,2,1
95568663,95568231,3932170,3932170,-0.00013234906,-1.231468e-05,-0.00015185005,-0.0016168632,-0.0003206355,-0.048948232,4997,4997,0,2,1
96068274,96067891,3932170,3932170,-2.2193104e-05,2.8124336e-06,-0.0001091421,-0.00055750535,-0.00014622393,-0.049325235,4997,4997,0,2,1
96567932,96567552,3932170,3932170,-2.0269266e-05,-1.7433147e-05,3.1272815e-05,-0.0015290136,0.00016841052,-0.048621308,4997,4997,0,2,1
97067594,97067212,3932170,3932170,3.7677346e-06,-1.7229572e-06,0.00013821325,-0.00074298,0.00064917665,-0.049218044,4996,4996,0,2,1
97567253,97566873,3932170,3932170,3.57876e-05,2.1130038e-05,0.00014191147,-0.0020626732,0.0010998771,-0.048903875,4997,4997,0,2,1
98066932,98066534,3932170,3932170,2.930638e-05,1.929142e-05,1.2309665e-05,-0.0016900338,0.0016485851,-0.04947145,4997,4997,0,2,1
98566579,98566194,3932170,3932170,-0.00010537373,3.157587e-05,-0.00010546265,-0.0019331806,0.0026091246,-0.04866813,4996,4996,0,2,1
99066236,99065855,3932170,3932170,-0.00013799655,8.832541e-06,-0.00011879532,-0.0021903343,0.00074125774,-0.048304584,4997,4997,0,2,1
99565896,99565516,3932170,3932170,-3.6774076e-05,-9.2723085e-06,3.863423e-05,-0.0018336391,-0.0012003034,-0.04853334,4996,4996,0,2,1
100065558,100065176,3932170,3932170,3.8862825e-05,1.9741678e-06,0.00011113137,-0.0019055349,6.3270134e-05,-0.049268756,4996,4996,0,2,1
100570221,100569834,3932170,3932170,3.8595197e-05,2.0494874e-06,0.00010503579,-0.0017175183,0.0010020349,-0.048953827,4997,4997,0,2,1
101069877,101069495,3932170,3932170,-7.5014204e-06,-1.5370773e-05,3.8638525e-05,-0.0017344316,0.0017878568,-0.04918443,4997,4997,0,2,1
101569535,101569155,3932170,3932170,-4.2228323e-05,-2.9310509e-06,-8.3158055e-05,-0.0016764449,0.0011083606,-0.04930808,4996,4996,0,2,1
102064203,102063820,3932170,3932170,-5.158341e-05,1.7029697e-05,-0.00010733313,-0.0020059946,0.00061733666,-0.048261527,4997,4997,0,2,1
102568864,102568477,3932170,3932170,-3.0209638e-05,-2.724805e-05,-7.964238e-05,-0.0017376628,0.0004158902,-0.048175115,4996,4996,0,2,1
103068585,103068138,3932170,3932170,1.5698753e-05,3.7362054e-06,9.674297e-06,-0.0017796103,-0.0002880914,-0.04906059,4997,4997,0,2,1
103568205,103567799,3932170,3932170,-6.811852e-05,-5.585804e-06,5.263416e-05,-0.0019132529,0.0007315906,-0.04812003,4997,4997,0,2,1
104067851,104067460,3932170,3932170,8.754932e-05,5.037437e-06,4.6284094e-05,-0.0018187746,0.00013043983,-0.049105965,4997,4997,0,2,1
104567503,104567121,3932170,3932170,-8.22516e-06,9.1974994e-07,7.718925e-05,-0.0019696231,9.308854e-05,-0.049637306,4996,4996,0,2,1
105067174,105066782,3932170,3932170,4.9530252e-05,2.6650903e-05,3.980428e-05,-0.0011854325,0.0012788436,-0.049833093,4996,4996,0,2,1
105566824,105566443,3932170,3932170,-3.3804463e-05,3.6880923e-05,2.8564642e-05,-0.0019732069,0.001037642,-0.050173018,4996,4996,0,2,1
106066489,106066104,3932170,3932170,-3.6665137e-05,2.469454e-05,-6.6491534e-06,-0.002128709,0.001111532,-0.049600832,4996,4996,0,2,1
