timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
20307472,20307189,0.46560064,0.005944452,-0.019857218,0.8847523,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
20357990,20357709,0.4655801,0.005935663,-0.019877076,0.8847626,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
20408511,20408228,0.46556702,0.0059243343,-0.019879384,0.8847695,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
20459027,20458747,0.46555388,0.005926676,-0.019877622,0.88477653,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
20509545,20509266,0.4655455,0.0059254346,-0.019877313,0.88478094,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
20560317,20559786,0.46552563,0.005913477,-0.019913364,0.88479066,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
20605547,20605253,0.46550712,0.0059048925,-0.019944256,0.88479966,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
20656053,20655773,0.46550176,0.005895759,-0.019961348,0.8848022,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
20706767,20706292,0.4655042,0.005886675,-0.019973194,0.8848007,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
20757090,20756811,0.46550617,0.005871319,-0.019981872,0.88479954,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
20807628,20807331,0.46549863,0.005852918,-0.02000466,0.8848032,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
20858131,20857852,0.46550158,0.005859675,-0.0199886,0.884802,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
20908671,20908369,0.4654981,0.0058709215,-0.019962672,0.88480437,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
20959167,20958891,0.4654844,0.0058847186,-0.019940278,0.8848118,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21004637,21004356,0.4654804,0.005907203,-0.01990949,0.8848145,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21060230,21059928,0.46548164,0.0059391656,-0.019862058,0.8848147,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
21105671,21105395,0.46548116,0.0059536193,-0.019843142,0.8848154,1.0,3.516747e-09,5.121115e-10,-0.00016264651,4
